CAN Message; 0x150:040011a2d98f4252
1739209888.332394;-35.57807855764607
1739209888.3323967;-33.981070128970906
1739209888.3323994;-45.120503652039325
1739209888.3324022;-38.13080360867914
1739209888.3324049;-35.57807855764607
1739209888.3324075;-38.13080360867914
1739209888.3324103;-38.13080360867914
1739209888.332413;-38.13080360867914
1739209888.3324158;-35.57807855764607
1739209888.3324184;-45.120503652039325
1739209888.332421;-38.13080360867914
1739209888.332424;-35.57807855764607
1739209888.3324265;-35.57807855764607
1739209888.3324294;-38.13080360867914
1739209888.332432;-45.120503652039325
1739209888.3324347;-38.13080360867914
1739209888.3324375;-45.120503652039325
1739209888.3324401;-38.13080360867914
1739209888.332443;-45.120503652039325
1739209888.3324456;-38.13080360867914
1739209888.3324482;-38.13080360867914
1739209888.332451;-38.13080360867914
1739209888.3324537;-45.120503652039325
1739209888.3324566;-45.120503652039325
1739209888.3324592;-38.13080360867914
1739209888.3324618;-38.13080360867914
1739209888.3324647;-35.57807855764607
1739209888.3324673;-45.120503652039325
1739209888.3324702;-45.120503652039325
1739209888.3324728;-45.120503652039325
1739209888.3324754;-45.120503652039325
1739209888.3324783;-45.120503652039325
1739209888.332481;-45.120503652039325
1739209888.3324838;-45.120503652039325
1739209888.3324864;-45.120503652039325
1739209888.332489;-38.13080360867914
1739209888.3324919;-45.120503652039325
1739209888.3324945;-45.120503652039325
1739209888.3324974;-35.57807855764607
1739209888.3325;-38.13080360867914
1739209888.3325026;-38.13080360867914
1739209888.3325055;-38.13080360867914
1739209888.332508;-38.13080360867914
1739209888.3325107;-38.13080360867914
1739209888.3325136;-45.120503652039325
1739209888.3325162;-45.120503652039325
1739209888.332519;-45.120503652039325
1739209888.3325217;-45.120503652039325
1739209888.3325243;-38.13080360867914
1739209888.3325272;-38.13080360867914
1739209888.3325298;-45.120503652039325
1739209888.3325326;-35.57807855764607
1739209888.3325353;-35.57807855764607
1739209888.332538;-38.13080360867914
1739209888.3325408;-45.120503652039325
1739209888.3325434;-33.981070128970906
1739209888.3325462;-38.13080360867914
1739209888.3325489;-38.13080360867914
1739209888.3325515;-45.120503652039325
1739209888.3325543;-38.13080360867914
1739209888.332557;-45.120503652039325
1739209888.3325598;-45.120503652039325
1739209888.3325624;-45.120503652039325
1739209888.332565;-38.13080360867914
1739209888.332568;-38.13080360867914
1739209888.3325706;-45.120503652039325
1739209888.3325734;-38.13080360867914
1739209888.332576;-38.13080360867914
1739209888.3325787;-38.13080360867914
1739209888.3325815;-45.120503652039325
1739209888.3325841;-45.120503652039325
1739209888.332587;-38.13080360867914
1739209888.3325896;-45.120503652039325
1739209888.3325922;-38.13080360867914
1739209888.332595;-45.120503652039325
1739209888.3325977;-45.120503652039325
1739209888.3326006;-38.13080360867914
1739209888.3326032;-45.120503652039325
1739209888.3326058;-45.120503652039325
1739209888.3326087;-33.981070128970906
1739209888.3326113;-38.13080360867914
1739209888.3326142;-45.120503652039325
1739209888.3326168;-45.120503652039325
1739209888.3326194;-38.13080360867914
1739209888.3326223;-38.13080360867914
1739209888.332625;-45.120503652039325
1739209888.3326278;-45.120503652039325
1739209888.3326304;-35.57807855764607
1739209888.332633;-35.57807855764607
1739209888.3326359;-38.13080360867914
1739209888.3326385;-38.13080360867914
1739209888.3326414;-38.13080360867914
1739209888.332644;-45.120503652039325
1739209888.3326466;-38.13080360867914
1739209888.3326495;-38.13080360867914
1739209888.332652;-38.13080360867914
1739209888.332655;-45.120503652039325
1739209888.3326576;-45.120503652039325
1739209888.3326602;-38.13080360867914
1739209888.332663;-38.13080360867914
1739209888.3326657;-45.120503652039325
1739209888.3326685;-45.120503652039325
1739209888.3326712;-38.13080360867914
1739209888.3326738;-27.267205301931607
1739209888.3326766;-38.13080360867914
1739209888.3326793;-45.120503652039325
1739209888.3326821;-45.120503652039325
1739209888.3326848;-38.13080360867914
1739209888.3326874;-45.120503652039325
1739209888.3326902;-45.120503652039325
1739209888.3326929;-38.13080360867914
1739209888.3326957;-35.57807855764607
1739209888.3326983;-38.13080360867914
1739209888.332701;-38.13080360867914
1739209888.3327038;-45.120503652039325
1739209888.3327065;-38.13080360867914
1739209888.3327093;-38.13080360867914
1739209888.332712;-38.13080360867914
1739209888.3327146;-45.120503652039325
1739209888.3327174;-38.13080360867914
1739209888.33272;-45.120503652039325
1739209888.3327227;-45.120503652039325
1739209888.3327255;-45.120503652039325
1739209888.3327281;-45.120503652039325
1739209888.332731;-38.13080360867914
1739209888.3327336;-38.13080360867914
1739209888.3327363;-45.120503652039325
1739209888.332739;-31.141103565318915
1739209888.3327417;-35.57807855764607
1739209888.3327446;-38.13080360867914
1739209888.3327472;-45.120503652039325
1739209888.3327498;-33.981070128970906
1739209888.3327527;-45.120503652039325
1739209888.3327553;-45.120503652039325
1739209888.3327582;-38.13080360867914
1739209888.3327608;-31.141103565318943
1739209888.3327634;-45.120503652039325
1739209888.3327663;-38.13080360867914
1739209888.332769;-45.120503652039325
1739209888.3327718;-38.13080360867914
1739209888.3327744;-32.816014438256545
1739209888.332777;-45.120503652039325
1739209888.33278;-45.120503652039325
1739209888.3327825;-33.981070128970906
1739209888.3327854;-35.57807855764607
1739209888.332788;-38.13080360867914
1739209888.3327906;-32.816014438256545
1739209888.3327935;-45.120503652039325
1739209888.332796;-38.13080360867914
1739209888.332799;-45.120503652039325
1739209888.3328016;-38.13080360867914
1739209888.3328042;-35.57807855764607
1739209888.332807;-38.13080360867914
1739209888.3328097;-45.120503652039325
1739209888.3328125;-45.120503652039325
1739209888.3328152;-38.13080360867914
1739209888.3328178;-45.120503652039325
1739209888.3328207;-38.13080360867914
1739209888.3328233;-45.120503652039325
1739209888.3328261;-35.57807855764607
1739209888.3328288;-33.981070128970906
1739209888.3328314;-38.13080360867914
1739209888.3328342;-38.13080360867914
1739209888.3328369;-38.13080360867914
1739209888.3328397;-32.816014438256545
1739209888.3328424;-38.13080360867914
1739209888.332845;-38.13080360867914
1739209888.3328478;-35.57807855764607
1739209888.3328505;-38.13080360867914
1739209888.3328533;-38.13080360867914
1739209888.332856;-45.120503652039325
1739209888.3328586;-45.120503652039325
1739209888.3328614;-38.13080360867914
1739209888.332864;-38.13080360867914
1739209888.332867;-45.120503652039325
1739209888.3328695;-38.13080360867914
1739209888.3328722;-45.120503652039325
1739209888.332875;-45.120503652039325
1739209888.3328776;-45.120503652039325
1739209888.3328805;-38.13080360867914
1739209888.3328831;-38.13080360867914
1739209888.3328857;-45.120503652039325
1739209888.3328886;-45.120503652039325
1739209888.3328912;-38.13080360867914
1739209888.332894;-30.49652367304973
1739209888.3328967;-38.13080360867914
1739209888.3328993;-38.13080360867914
1739209888.3329022;-38.13080360867914
1739209888.3329048;-33.981070128970906
1739209888.3329077;-38.13080360867914
1739209888.3329103;-45.120503652039325
1739209888.332913;-45.120503652039325
1739209888.3329158;-45.120503652039325
1739209888.3329184;-45.120503652039325
1739209888.3329213;-45.120503652039325
1739209888.332924;-45.120503652039325
1739209888.3329265;-45.120503652039325
1739209888.3329294;-45.120503652039325
1739209888.332932;-45.120503652039325
1739209888.3329346;-45.120503652039325
1739209888.3329375;-45.120503652039325
1739209888.33294;-45.120503652039325
1739209888.332943;-45.120503652039325
1739209888.3329456;-38.13080360867914
1739209888.3329482;-35.57807855764607
1739209888.332951;-38.13080360867914
1739209888.3329537;-35.57807855764607
1739209888.3329566;-38.13080360867914
1739209888.3329592;-38.13080360867914
1739209888.3329618;-38.13080360867914
1739209888.3329647;-38.13080360867914
1739209888.3329673;-45.120503652039325
1739209888.3329701;-45.120503652039325
1739209888.3329728;-33.981070128970906
1739209888.3329754;-32.816014438256545
1739209888.3329782;-38.13080360867914
1739209888.3329809;-38.13080360867914
1739209888.3329837;-45.120503652039325
1739209888.3329864;-45.120503652039325
1739209888.332989;-45.120503652039325
1739209888.3329918;-45.120503652039325
1739209888.3329945;-38.13080360867914
1739209888.3329973;-45.120503652039325
1739209888.333;-38.13080360867914
1739209888.3330026;-26.991370085610722
1739209888.3330054;-31.141103565318915
1739209888.333008;-45.120503652039325
1739209888.333011;-38.13080360867914
1739209888.3330135;-35.57807855764607
1739209888.3330162;-45.120503652039325
1739209888.333019;-45.120503652039325
1739209888.3330216;-38.13080360867914
1739209888.3330245;-45.120503652039325
1739209888.3330271;-45.120503652039325
1739209888.3330297;-33.981070128970906
1739209888.3330326;-38.13080360867914
1739209888.3330352;-45.120503652039325
1739209888.333038;-45.120503652039325
1739209888.3330407;-45.120503652039325
1739209888.3330424;-45.120503652039325
1739209888.333044;-38.13080360867914
1739209888.3330457;-35.57807855764607
1739209888.3330474;-35.57807855764607
1739209888.333049;-45.120503652039325
1739209888.333051;-45.120503652039325
1739209888.3330526;-33.981070128970906
1739209888.3330543;-38.13080360867914
1739209888.333056;-45.120503652039325
1739209888.3330576;-45.120503652039325
1739209888.3330593;-38.13080360867914
1739209888.333061;-38.13080360867914
1739209888.3330626;-45.120503652039325
1739209888.3330643;-38.13080360867914
1739209888.333066;-35.57807855764607
1739209888.3330677;-35.57807855764607
1739209888.3330696;-38.13080360867914
1739209888.3330712;-33.981070128970906
1739209888.333073;-38.13080360867914
1739209888.3330746;-38.13080360867914
1739209888.3330762;-45.120503652039325
1739209888.333078;-45.120503652039325
1739209888.3330796;-45.120503652039325
1739209888.3330812;-45.120503652039325
1739209888.333083;-45.120503652039325
1739209888.3330846;-31.141103565318915
1739209888.3330863;-31.141103565318915
1739209888.333088;-38.13080360867914
1739209888.3330898;-35.57807855764607
1739209888.3330915;-33.981070128970906
1739209888.3330932;-33.981070128970906
1739209888.3330948;-45.120503652039325
1739209888.3330965;-38.13080360867914
1739209888.3330982;-33.981070128970906
1739209888.3330998;-33.981070128970906
1739209888.3331015;-45.120503652039325
1739209888.3331032;-45.120503652039325
1739209888.3331048;-45.120503652039325
1739209888.3331065;-45.120503652039325
1739209888.3331084;-45.120503652039325
1739209888.33311;-45.120503652039325
1739209888.3331118;-35.57807855764607
1739209888.3331134;-45.120503652039325
1739209888.333115;-45.120503652039325
1739209888.3331168;-38.13080360867914
1739209888.3331184;-45.120503652039325
1739209888.33312;-45.120503652039325
1739209888.3331218;-45.120503652039325
1739209888.3331234;-45.120503652039325
1739209888.333125;-45.120503652039325
1739209888.333127;-38.13080360867914
1739209888.3331287;-45.120503652039325
1739209888.3331304;-45.120503652039325
1739209888.333132;-38.13080360867914
1739209888.3331337;-35.57807855764607
1739209888.3331354;-38.13080360867914
1739209888.333137;-45.120503652039325
1739209888.3331387;-45.120503652039325
1739209888.3331404;-38.13080360867914
1739209888.333142;-45.120503652039325
1739209888.3331437;-38.13080360867914
1739209888.3331456;-45.120503652039325
1739209888.3331473;-38.13080360867914
1739209888.333149;-38.13080360867914
1739209888.3331506;-38.13080360867914
1739209888.3331523;-45.120503652039325
1739209888.333154;-38.13080360867914
1739209888.3331556;-38.13080360867914
1739209888.3331573;-38.13080360867914
1739209888.333159;-45.120503652039325
1739209888.3331606;-32.816014438256545
1739209888.3331623;-32.816014438256545
1739209888.333164;-45.120503652039325
1739209888.333166;-45.120503652039325
1739209888.3331676;-45.120503652039325
1739209888.3331692;-45.120503652039325
1739209888.333171;-45.120503652039325
1739209888.3331726;-45.120503652039325
1739209888.3331742;-45.120503652039325
1739209888.333176;-38.13080360867914
1739209888.3331776;-45.120503652039325
1739209888.3331792;-38.13080360867914
1739209888.333181;-38.13080360867914
1739209888.3331826;-45.120503652039325
1739209888.3331845;-38.13080360867914
1739209888.3331861;-38.13080360867914
1739209888.3331878;-38.13080360867914
1739209888.3331895;-45.120503652039325
1739209888.3331912;-38.13080360867914
1739209888.3331928;-45.120503652039325
1739209888.3331945;-35.57807855764607
1739209888.3331962;-29.438486411369333
1739209888.3331978;-45.120503652039325
1739209888.3331995;-45.120503652039325
1739209888.3332012;-45.120503652039325
1739209888.333203;-32.816014438256545
1739209888.3332047;-45.120503652039325
1739209888.3332064;-45.120503652039325
1739209888.333208;-45.120503652039325
1739209888.3332098;-45.120503652039325
1739209888.3332114;-45.120503652039325
1739209888.333213;-38.13080360867914
1739209888.3332148;-45.120503652039325
1739209888.3332164;-45.120503652039325
1739209888.333218;-38.13080360867914
1739209888.3332198;-45.120503652039325
1739209888.3332217;-33.981070128970906
1739209888.3332233;-28.58837851428586
1739209888.333225;-38.13080360867914
1739209888.3332267;-38.13080360867914
1739209888.3332283;-35.57807855764607
1739209888.33323;-32.816014438256545
1739209888.3332317;-45.120503652039325
1739209888.3332334;-45.120503652039325
1739209888.333235;-33.981070128970906
1739209888.3332367;-31.141103565318893
1739209888.3332384;-45.120503652039325
1739209888.33324;-45.120503652039325
1739209888.333242;-38.13080360867914
1739209888.3332436;-38.13080360867914
1739209888.3332453;-38.13080360867914
1739209888.333247;-45.120503652039325
1739209888.3332486;-45.120503652039325
1739209888.3332503;-45.120503652039325
1739209888.333252;-45.120503652039325
1739209888.3332536;-45.120503652039325
1739209888.3332553;-33.981070128970906
1739209888.333257;-38.13080360867914
1739209888.3332586;-38.13080360867914
1739209888.3332605;-45.120503652039325
1739209888.3332622;-35.57807855764607
1739209888.3332639;-25.252786309376837
1739209888.3332655;-33.981070128970906
1739209888.3332672;-45.120503652039325
1739209888.333269;-35.57807855764607
1739209888.3332705;-31.141103565318893
1739209888.3332722;-45.120503652039325
1739209888.333274;-45.120503652039325
1739209888.3332756;-33.981070128970906
1739209888.3332772;-45.120503652039325
1739209888.3332791;-45.120503652039325
1739209888.3332808;-45.120503652039325
1739209888.3332825;-45.120503652039325
1739209888.3332841;-45.120503652039325
1739209888.3332858;-45.120503652039325
1739209888.3332875;-38.13080360867914
1739209888.3332891;-45.120503652039325
1739209888.3332908;-38.13080360867914
1739209888.3332925;-38.13080360867914
1739209888.3332942;-45.120503652039325
1739209888.3332958;-45.120503652039325
