CAN Message; 0x1d3:00001ceef4acf96a
1739209646.8618567;-28.992665084841942
1739209646.8618596;-33.981070128970906
1739209646.8618622;-29.438486411369347
1739209646.861865;-28.58837851428586
1739209646.8618677;-27.267205301931607
1739209646.8618703;-38.13080360867914
1739209646.8618731;-26.487275050834715
1739209646.8618758;-26.991370085610754
1739209646.8618786;-33.981070128970956
1739209646.8618813;-45.120503652039325
1739209646.861884;-38.13080360867914
1739209646.8618867;-38.13080360867914
1739209646.8618894;-38.13080360867914
1739209646.8618922;-38.13080360867914
1739209646.8618948;-26.487275050834725
1739209646.8618977;-31.141103565318915
1739209646.8619003;-27.8777449560314
1739209646.861903;-26.991370085610722
1739209646.8619058;-35.57807855764607
1739209646.8619084;-32.816014438256545
1739209646.8619113;-31.141103565318915
1739209646.861914;-32.816014438256545
1739209646.8619168;-33.981070128970956
1739209646.8619194;-23.506823629689542
1739209646.861922;-24.746238672633048
1739209646.861925;-45.120503652039325
1739209646.8619275;-33.981070128970906
1739209646.8619304;-28.992665084841942
1739209646.861933;-26.035653463252796
1739209646.8619356;-45.120503652039325
1739209646.8619385;-26.991370085610736
1739209646.861941;-38.13080360867914
1739209646.861944;-38.13080360867914
1739209646.8619466;-33.981070128970956
1739209646.8619494;-28.992665084841967
1739209646.861952;-24.15140352195872
1739209646.8619547;-26.991370085610736
1739209646.8619576;-30.49652367304973
1739209646.8619602;-24.746238672633048
1739209646.861963;-33.981070128970956
1739209646.8619657;-29.438486411369354
1739209646.8619683;-26.035653463252796
1739209646.8619711;-31.141103565318893
1739209646.8619738;-28.588378514285886
1739209646.8619766;-38.13080360867914
1739209646.8619792;-30.49652367304973
1739209646.8619819;-28.58837851428586
1739209646.8619847;-29.438486411369333
1739209646.8619874;-24.438645034577675
1739209646.8619902;-26.991370085610722
1739209646.8619928;-31.141103565318915
1739209646.8619957;-45.120503652039325
1739209646.8619983;-38.13080360867914
1739209646.862001;-45.120503652039325
1739209646.8620038;-38.13080360867914
1739209646.8620064;-30.49652367304973
1739209646.8620093;-38.13080360867914
1739209646.862012;-27.267205301931607
1739209646.8620145;-26.487275050834725
1739209646.8620174;-22.448786368009156
1739209646.86202;-24.438645034577675
1739209646.8620229;-38.13080360867914
1739209646.8620255;-25.62660358559016
1739209646.8620284;-33.981070128970906
1739209646.862031;-38.13080360867914
1739209646.8620336;-38.13080360867914
1739209646.8620365;-33.981070128970956
1739209646.862039;-31.141103565318915
1739209646.862042;-38.13080360867914
1739209646.8620446;-45.120503652039325
1739209646.8620472;-28.992665084841967
1739209646.86205;-28.21854285175415
1739209646.8620527;-33.981070128970956
1739209646.8620555;-31.141103565318915
1739209646.8620582;-33.981070128970956
1739209646.862061;-38.13080360867914
1739209646.8620636;-31.141103565318915
1739209646.8620663;-26.487275050834715
1739209646.8620691;-35.57807855764607
1739209646.8620718;-33.981070128970906
1739209646.8620746;-26.035653463252796
1739209646.8620772;-35.57807855764607
1739209646.8620799;-35.57807855764607
1739209646.8620827;-27.267205301931607
1739209646.8620853;-33.981070128970956
1739209646.8620882;-27.267205301931607
1739209646.8620908;-27.267205301931607
1739209646.8620937;-38.13080360867914
1739209646.8620963;-28.58837851428586
1739209646.862099;-38.13080360867914
1739209646.8621018;-33.981070128970956
1739209646.8621044;-38.13080360867914
1739209646.8621073;-31.141103565318915
1739209646.86211;-32.816014438256545
1739209646.8621125;-45.120503652039325
1739209646.8621154;-27.267205301931607
1739209646.862118;-25.826314394896354
1739209646.8621209;-28.218542851754165
1739209646.8621235;-32.816014438256545
1739209646.862126;-29.438486411369333
1739209646.862129;-33.981070128970956
1739209646.8621316;-33.981070128970906
1739209646.8621345;-30.49652367304973
1739209646.862137;-38.13080360867914
1739209646.86214;-31.141103565318915
1739209646.8621426;-24.589719217205094
1739209646.8621452;-31.141103565318943
1739209646.862148;-45.120503652039325
1739209646.8621507;-27.267205301931607
1739209646.8621535;-29.438486411369333
1739209646.8621562;-32.816014438256545
1739209646.8621588;-45.120503652039325
1739209646.8621616;-28.992665084841967
1739209646.8621643;-28.992665084841942
1739209646.8621671;-28.992665084841942
1739209646.8621697;-25.826314394896354
1739209646.8621726;-30.49652367304976
1739209646.8621752;-38.13080360867914
1739209646.8621778;-45.120503652039325
1739209646.8621807;-33.981070128970906
1739209646.8621833;-33.981070128970956
1739209646.8621862;-27.877744956031417
1739209646.8621888;-26.991370085610722
1739209646.8621914;-32.816014438256545
1739209646.8621943;-45.120503652039325
1739209646.862197;-32.816014438256545
1739209646.8621998;-27.8777449560314
1739209646.8622024;-38.13080360867914
1739209646.8622053;-31.141103565318915
1739209646.862208;-33.981070128970906
1739209646.8622105;-31.141103565318915
1739209646.8622134;-31.14110356531892
1739209646.862216;-45.120503652039325
1739209646.8622189;-25.077289914212862
1739209646.8622215;-27.8777449560314
1739209646.862224;-45.120503652039325
1739209646.862227;-32.816014438256545
1739209646.8622296;-33.981070128970906
1739209646.8622324;-45.120503652039325
1739209646.862235;-31.141103565318915
1739209646.862238;-31.141103565318915
1739209646.8622406;-35.57807855764607
1739209646.8622432;-38.13080360867914
1739209646.862246;-38.13080360867914
1739209646.8622487;-38.13080360867914
1739209646.8622515;-38.13080360867914
1739209646.8622541;-45.120503652039325
1739209646.8622568;-45.120503652039325
1739209646.8622596;-33.981070128970906
1739209646.8622622;-33.981070128970906
1739209646.862265;-38.13080360867914
1739209646.8622677;-38.13080360867914
1739209646.8622704;-45.120503652039325
1739209646.8622732;-45.120503652039325
1739209646.8622758;-45.120503652039325
1739209646.8622787;-45.120503652039325
1739209646.8622813;-38.13080360867914
1739209646.8622842;-31.141103565318915
1739209646.8622868;-38.13080360867914
1739209646.8622894;-38.13080360867914
1739209646.8622923;-38.13080360867914
1739209646.862295;-33.981070128970906
1739209646.8622978;-38.13080360867914
1739209646.8623004;-45.120503652039325
1739209646.862303;-45.120503652039325
1739209646.8623059;-31.141103565318915
1739209646.8623085;-38.13080360867914
1739209646.8623114;-38.13080360867914
1739209646.862314;-33.981070128970906
1739209646.8623168;-45.120503652039325
1739209646.8623195;-45.120503652039325
1739209646.862322;-38.13080360867914
1739209646.862325;-38.13080360867914
1739209646.8623276;-31.141103565318915
1739209646.8623304;-35.57807855764607
1739209646.862333;-45.120503652039325
1739209646.8623357;-45.120503652039325
1739209646.8623385;-38.13080360867914
1739209646.8623412;-45.120503652039325
1739209646.862344;-38.13080360867914
1739209646.8623466;-45.120503652039325
1739209646.8623495;-38.13080360867914
1739209646.8623521;-38.13080360867914
1739209646.8623548;-35.57807855764607
1739209646.8623576;-38.13080360867914
1739209646.8623602;-38.13080360867914
1739209646.862363;-38.13080360867914
1739209646.8623657;-45.120503652039325
1739209646.8623683;-38.13080360867914
1739209646.8623712;-38.13080360867914
1739209646.8623738;-38.13080360867914
1739209646.8623767;-45.120503652039325
1739209646.8623793;-45.120503652039325
1739209646.8623822;-45.120503652039325
1739209646.8623848;-38.13080360867914
1739209646.8623874;-45.120503652039325
1739209646.8623903;-45.120503652039325
1739209646.862393;-28.992665084841942
1739209646.8623958;-38.13080360867914
1739209646.8623984;-45.120503652039325
1739209646.862401;-38.13080360867914
1739209646.8624039;-33.981070128970906
1739209646.8624065;-38.13080360867914
1739209646.8624094;-45.120503652039325
1739209646.862412;-45.120503652039325
1739209646.8624146;-32.81601443825658
1739209646.8624175;-45.120503652039325
1739209646.86242;-45.120503652039325
1739209646.862423;-45.120503652039325
1739209646.8624256;-45.120503652039325
1739209646.8624284;-38.13080360867914
1739209646.862431;-33.981070128970906
1739209646.8624337;-45.120503652039325
1739209646.8624365;-27.267205301931607
1739209646.8624392;-33.981070128970906
1739209646.862442;-45.120503652039325
1739209646.8624446;-38.13080360867914
1739209646.8624473;-38.13080360867914
1739209646.8624501;-38.13080360867914
1739209646.8624527;-38.13080360867914
1739209646.8624556;-45.120503652039325
1739209646.8624582;-45.120503652039325
1739209646.862461;-45.120503652039325
1739209646.8624637;-38.13080360867914
1739209646.8624663;-45.120503652039325
1739209646.8624692;-45.120503652039325
1739209646.8624718;-38.13080360867914
1739209646.8624747;-38.13080360867914
1739209646.8624773;-45.120503652039325
1739209646.86248;-33.981070128970906
1739209646.8624828;-32.816014438256545
1739209646.8624854;-45.120503652039325
1739209646.8624883;-45.120503652039325
1739209646.862491;-38.13080360867914
1739209646.8624938;-38.13080360867914
1739209646.8624964;-38.13080360867914
1739209646.862499;-45.120503652039325
1739209646.8625019;-38.13080360867914
1739209646.8625045;-38.13080360867914
1739209646.8625073;-45.120503652039325
1739209646.86251;-45.120503652039325
1739209646.8625126;-33.981070128970906
1739209646.8625154;-32.816014438256545
1739209646.862518;-45.120503652039325
1739209646.862521;-38.13080360867914
1739209646.8625236;-45.120503652039325
1739209646.8625264;-38.13080360867914
1739209646.862529;-38.13080360867914
1739209646.8625317;-38.13080360867914
1739209646.8625345;-45.120503652039325
1739209646.8625371;-33.981070128970906
1739209646.86254;-38.13080360867914
1739209646.8625426;-45.120503652039325
1739209646.8625453;-31.141103565318893
1739209646.862548;-32.816014438256545
1739209646.8625507;-38.13080360867914
1739209646.8625536;-45.120503652039325
1739209646.8625562;-33.981070128970906
1739209646.8625588;-38.13080360867914
1739209646.8625617;-45.120503652039325
1739209646.8625643;-38.13080360867914
1739209646.8625672;-45.120503652039325
1739209646.8625698;-38.13080360867914
1739209646.8625727;-38.13080360867914
1739209646.8625753;-38.13080360867914
1739209646.862578;-45.120503652039325
1739209646.8625808;-33.981070128970906
1739209646.8625834;-45.120503652039325
1739209646.8625863;-45.120503652039325
1739209646.862589;-45.120503652039325
1739209646.8625915;-45.120503652039325
1739209646.8625944;-45.120503652039325
1739209646.862597;-45.120503652039325
1739209646.8625998;-45.120503652039325
1739209646.8626025;-38.13080360867914
1739209646.8626053;-38.13080360867914
1739209646.862608;-45.120503652039325
1739209646.8626106;-38.13080360867914
1739209646.8626134;-45.120503652039325
1739209646.862616;-45.120503652039325
1739209646.862619;-45.120503652039325
1739209646.8626215;-35.57807855764607
1739209646.8522909;-38.13080360867914
1739209646.852301;-33.981070128970906
1739209646.8523107;-30.49652367304973
1739209646.8523207;-33.981070128970906
1739209646.8523304;-45.120503652039325
1739209646.8523405;-38.13080360867914
1739209646.8523502;-35.57807855764607
1739209646.85236;-35.57807855764607
1739209646.85237;-45.120503652039325
1739209646.8523798;-45.120503652039325
1739209646.8523898;-38.13080360867914
1739209646.8523996;-38.13080360867914
1739209646.8524096;-45.120503652039325
1739209646.8524194;-38.13080360867914
1739209646.8524294;-45.120503652039325
1739209646.8524392;-38.13080360867914
1739209646.8524492;-45.120503652039325
1739209646.852459;-33.981070128970906
1739209646.852469;-38.13080360867914
1739209646.8524787;-38.13080360867914
1739209646.8524888;-45.120503652039325
1739209646.8524985;-38.13080360867914
1739209646.8525085;-38.13080360867914
1739209646.8525183;-38.13080360867914
1739209646.852528;-45.120503652039325
1739209646.852538;-45.120503652039325
1739209646.852548;-35.57807855764607
1739209646.852558;-38.13080360867914
1739209646.8525677;-45.120503652039325
1739209646.8525777;-38.13080360867914
1739209646.8525875;-35.57807855764607
1739209646.8525975;-38.13080360867914
1739209646.8526073;-45.120503652039325
1739209646.8526173;-45.120503652039325
1739209646.852627;-38.13080360867914
1739209646.852637;-38.13080360867914
1739209646.8526468;-45.120503652039325
1739209646.8526568;-38.13080360867914
1739209646.8526666;-38.13080360867914
1739209646.8526766;-45.120503652039325
1739209646.8526864;-38.13080360867914
1739209646.8526964;-38.13080360867914
1739209646.8527062;-38.13080360867914
1739209646.852716;-45.120503652039325
1739209646.852726;-45.120503652039325
1739209646.8527358;-45.120503652039325
1739209646.8527458;-38.13080360867914
1739209646.8527555;-38.13080360867914
1739209646.8527656;-45.120503652039325
1739209646.8527753;-33.981070128970906
1739209646.8527853;-32.816014438256545
1739209646.8527951;-38.13080360867914
1739209646.8528051;-45.120503652039325
1739209646.852815;-38.13080360867914
1739209646.852825;-38.13080360867914
1739209646.8528347;-38.13080360867914
1739209646.8528447;-45.120503652039325
1739209646.8528545;-38.13080360867914
1739209646.8528645;-45.120503652039325
1739209646.8528743;-33.981070128970906
1739209646.8528843;-38.13080360867914
1739209646.852894;-45.120503652039325
1739209646.8529038;-32.816014438256545
1739209646.8529139;-33.981070128970906
1739209646.8529236;-45.120503652039325
1739209646.8529336;-38.13080360867914
1739209646.8529434;-32.816014438256545
1739209646.8529534;-45.120503652039325
1739209646.8529632;-45.120503652039325
1739209646.8529732;-38.13080360867914
1739209646.852983;-35.57807855764607
1739209646.852993;-38.13080360867914
1739209646.8530028;-45.120503652039325
1739209646.8530128;-38.13080360867914
1739209646.8530226;-45.120503652039325
1739209646.8530326;-32.816014438256545
1739209646.8530424;-32.816014438256545
1739209646.8530524;-45.120503652039325
1739209646.8530622;-45.120503652039325
1739209646.853072;-38.13080360867914
1739209646.853082;-35.57807855764607
1739209646.8530917;-38.13080360867914
1739209646.8531017;-32.816014438256545
1739209646.8531115;-45.120503652039325
1739209646.8531215;-45.120503652039325
1739209646.8531313;-38.13080360867914
1739209646.8531413;-45.120503652039325
1739209646.853151;-45.120503652039325
1739209646.853161;-45.120503652039325
1739209646.8531709;-38.13080360867914
1739209646.853181;-38.13080360867914
1739209646.8531907;-45.120503652039325
1739209646.8532007;-45.120503652039325
1739209646.8532104;-45.120503652039325
1739209646.8532205;-38.13080360867914
1739209646.8532302;-38.13080360867914
1739209646.8532403;-38.13080360867914
1739209646.85325;-45.120503652039325
1739209646.8532598;-45.120503652039325
1739209646.8532698;-35.57807855764607
1739209646.8532796;-28.21854285175415
1739209646.8532896;-45.120503652039325
1739209646.8532994;-35.57807855764607
1739209646.8533094;-38.13080360867914
1739209646.8533192;-38.13080360867914
1739209646.8533292;-45.120503652039325
1739209646.853339;-45.120503652039325
