CAN Message; 0x1d3:000037c020b333a5
Timestamp;Amplitude
1739209775.553643;-45.120503652039325
1739209775.5536494;-38.13080360867914
1739209775.5536556;-38.13080360867914
1739209775.553662;-38.13080360867914
1739209775.5536683;-45.120503652039325
1739209775.5536747;-38.13080360867914
1739209775.553681;-28.58837851428586
1739209775.5536873;-38.13080360867914
1739209775.5536935;-45.120503652039325
1739209775.5537;-38.13080360867914
1739209775.5537062;-33.981070128970906
1739209775.5537126;-45.120503652039325
1739209775.5537188;-45.120503652039325
1739209775.5537252;-45.120503652039325
1739209775.5537314;-31.141103565318943
1739209775.5537379;-38.13080360867914
1739209775.5537443;-35.57807855764607
1739209775.5537505;-38.13080360867914
1739209775.553757;-45.120503652039325
1739209775.5537632;-38.13080360867914
1739209775.5537696;-35.57807855764607
1739209775.5537758;-38.13080360867914
1739209775.5537822;-31.141103565318915
1739209775.5537884;-38.13080360867914
1739209775.5537949;-45.120503652039325
1739209775.553801;-38.13080360867914
1739209775.5538075;-45.120503652039325
1739209775.5538137;-38.13080360867914
1739209775.5538201;-38.13080360867914
1739209775.5538263;-45.120503652039325
1739209775.5538328;-38.13080360867914
1739209775.5538392;-38.13080360867914
1739209775.5538454;-32.816014438256545
1739209775.5538518;-45.120503652039325
1739209775.553858;-32.816014438256545
1739209775.5538645;-28.992665084841942
1739209775.5538707;-45.120503652039325
1739209775.553877;-45.120503652039325
1739209775.5538833;-38.13080360867914
1739209775.5538898;-45.120503652039325
1739209775.553896;-45.120503652039325
1739209775.5539024;-38.13080360867914
1739209775.5539086;-45.120503652039325
1739209775.553915;-45.120503652039325
1739209775.5539212;-45.120503652039325
1739209775.5539277;-38.13080360867914
1739209775.5539339;-38.13080360867914
1739209775.5539403;-33.981070128970906
1739209775.5539467;-38.13080360867914
1739209775.553953;-38.13080360867914
1739209775.5539594;-38.13080360867914
1739209775.5539656;-45.120503652039325
1739209775.553972;-32.816014438256545
1739209775.5539782;-45.120503652039325
1739209775.5539846;-45.120503652039325
1739209775.5539908;-33.981070128970906
1739209775.5539973;-45.120503652039325
1739209775.5540035;-45.120503652039325
1739209775.55401;-45.120503652039325
1739209775.554016;-32.816014438256545
1739209775.5540226;-38.13080360867914
1739209775.5540287;-45.120503652039325
1739209775.5540352;-38.13080360867914
1739209775.5540414;-38.13080360867914
1739209775.5540478;-38.13080360867914
1739209775.5540543;-38.13080360867914
1739209775.5540605;-45.120503652039325
1739209775.554067;-45.120503652039325
1739209775.554073;-45.120503652039325
1739209775.5540795;-38.13080360867914
1739209775.5540857;-45.120503652039325
1739209775.5540922;-35.57807855764607
1739209775.5540984;-38.13080360867914
1739209775.5541048;-45.120503652039325
1739209775.554111;-38.13080360867914
1739209775.5541174;-38.13080360867914
1739209775.5541236;-45.120503652039325
1739209775.55413;-45.120503652039325
1739209775.5541363;-35.57807855764607
1739209775.5541427;-28.992665084841942
1739209775.5541492;-45.120503652039325
1739209775.5541553;-38.13080360867914
1739209775.5541618;-38.13080360867914
1739209775.554168;-35.57807855764607
1739209775.5541744;-45.120503652039325
1739209775.5541806;-45.120503652039325
1739209775.554187;-38.13080360867914
1739209775.5541933;-31.141103565318943
1739209775.5541997;-38.13080360867914
1739209775.554206;-45.120503652039325
1739209775.5542123;-45.120503652039325
1739209775.5542185;-45.120503652039325
1739209775.554225;-45.120503652039325
1739209775.5542312;-38.13080360867914
1739209775.5542376;-38.13080360867914
1739209775.554244;-28.58837851428586
1739209775.5542502;-38.13080360867914
1739209775.5542567;-45.120503652039325
1739209775.5542629;-38.13080360867914
1739209775.5542693;-33.981070128970906
1739209775.5542755;-38.13080360867914
1739209775.554282;-38.13080360867914
1739209775.5542881;-35.57807855764607
1739209775.5542946;-33.981070128970956
1739209775.5543008;-45.120503652039325
1739209775.5543072;-38.13080360867914
1739209775.5543134;-38.13080360867914
1739209775.5543199;-45.120503652039325
1739209775.554326;-38.13080360867914
1739209775.5543325;-38.13080360867914
1739209775.5543387;-38.13080360867914
1739209775.5543451;-45.120503652039325
1739209775.5543516;-38.13080360867914
1739209775.5543578;-38.13080360867914
1739209775.5543642;-45.120503652039325
1739209775.5543704;-45.120503652039325
1739209775.5543768;-38.13080360867914
1739209775.554383;-38.13080360867914
1739209775.5543895;-45.120503652039325
1739209775.5543957;-27.8777449560314
1739209775.554402;-32.816014438256545
1739209775.5544083;-45.120503652039325
1739209775.5544147;-38.13080360867914
1739209775.554421;-33.981070128970906
1739209775.5544274;-45.120503652039325
1739209775.5544336;-38.13080360867914
1739209775.55444;-38.13080360867914
1739209775.5544462;-45.120503652039325
1739209775.5544527;-45.120503652039325
1739209775.554459;-38.13080360867914
1739209775.5544653;-38.13080360867914
1739209775.5544717;-45.120503652039325
1739209775.554478;-45.120503652039325
1739209775.5544844;-38.13080360867914
1739209775.5544906;-45.120503652039325
1739209775.554497;-35.57807855764607
1739209775.5545032;-31.141103565318893
1739209775.5545096;-38.13080360867914
1739209775.5545158;-38.13080360867914
1739209775.5545223;-45.120503652039325
1739209775.5545285;-45.120503652039325
1739209775.554535;-38.13080360867914
1739209775.554541;-45.120503652039325
1739209775.5545475;-45.120503652039325
1739209775.554554;-45.120503652039325
1739209775.5545602;-45.120503652039325
1739209775.5545666;-38.13080360867914
1739209775.5545728;-35.57807855764607
1739209775.5545793;-38.13080360867914
1739209775.5545855;-38.13080360867914
1739209775.554592;-32.816014438256545
1739209775.554598;-45.120503652039325
1739209775.5546045;-45.120503652039325
1739209775.5546107;-45.120503652039325
1739209775.5546172;-45.120503652039325
1739209775.5546234;-45.120503652039325
1739209775.5546298;-45.120503652039325
1739209775.554636;-38.13080360867914
1739209775.5546424;-45.120503652039325
1739209775.5546489;-38.13080360867914
1739209775.554655;-45.120503652039325
1739209775.5546615;-35.57807855764607
1739209775.5546677;-38.13080360867914
1739209775.5546741;-45.120503652039325
1739209775.5546803;-45.120503652039325
1739209775.5546868;-38.13080360867914
1739209775.554693;-35.57807855764607
1739209775.5546994;-45.120503652039325
1739209775.5547056;-45.120503652039325
1739209775.554712;-38.13080360867914
1739209775.5547183;-35.57807855764607
1739209775.5547247;-35.57807855764607
1739209775.554731;-35.57807855764607
1739209775.5547373;-45.120503652039325
1739209775.5547435;-45.120503652039325
1739209775.55475;-45.120503652039325
1739209775.5547564;-31.141103565318915
1739209775.5547626;-38.13080360867914
1739209775.554769;-45.120503652039325
1739209775.5547752;-45.120503652039325
1739209775.5547817;-45.120503652039325
1739209775.5547879;-38.13080360867914
1739209775.5547943;-45.120503652039325
1739209775.5548005;-45.120503652039325
1739209775.554807;-38.13080360867914
1739209775.5548131;-38.13080360867914
1739209775.5548196;-45.120503652039325
1739209775.5548258;-38.13080360867914
1739209775.5548322;-38.13080360867914
1739209775.5548384;-45.120503652039325
1739209775.5548449;-45.120503652039325
1739209775.554851;-45.120503652039325
1739209775.5548575;-45.120503652039325
1739209775.554864;-38.13080360867914
1739209775.5548701;-35.57807855764607
1739209775.5548766;-38.13080360867914
1739209775.5548828;-38.13080360867914
1739209775.5548892;-33.981070128970906
1739209775.5548954;-38.13080360867914
1739209775.5549018;-45.120503652039325
1739209775.554908;-31.141103565318915
1739209775.5549145;-38.13080360867914
1739209775.5549207;-45.120503652039325
1739209775.554927;-45.120503652039325
1739209775.5549333;-45.120503652039325
1739209775.5549397;-38.13080360867914
1739209775.554946;-38.13080360867914
1739209775.5549524;-45.120503652039325
1739209775.5549588;-32.816014438256545
1739209775.554965;-38.13080360867914
1739209775.5549715;-33.981070128970906
1739209775.5549777;-32.816014438256545
1739209775.554984;-33.981070128970906
1739209775.5549903;-45.120503652039325
1739209775.5549967;-35.57807855764607
1739209775.555003;-33.981070128970906
1739209775.5550094;-31.141103565318915
1739209775.5550156;-33.981070128970906
1739209775.555022;-45.120503652039325
1739209775.5550282;-45.120503652039325
1739209775.5550346;-38.13080360867914
1739209775.5550408;-38.13080360867914
1739209775.5550473;-45.120503652039325
1739209775.5550537;-38.13080360867914
1739209775.55506;-38.13080360867914
1739209775.5550663;-38.13080360867914
1739209775.5550725;-45.120503652039325
1739209775.555079;-38.13080360867914
1739209775.5550852;-45.120503652039325
1739209775.5550916;-35.57807855764607
1739209775.5550978;-38.13080360867914
1739209775.5551043;-38.13080360867914
1739209775.5551105;-30.49652367304973
1739209775.555117;-26.487275050834725
1739209775.555123;-45.120503652039325
1739209775.5551295;-45.120503652039325
1739209775.5551357;-45.120503652039325
1739209775.5551422;-45.120503652039325
1739209775.5551484;-45.120503652039325
1739209775.5551548;-45.120503652039325
1739209775.5551622;-38.13080360867914
1739209775.5551696;-33.981070128970906
1739209775.555177;-38.13080360867914
1739209775.5551844;-45.120503652039325
1739209775.5551918;-45.120503652039325
1739209775.5551991;-33.981070128970906
1739209775.5552065;-38.13080360867914
1739209775.555214;-45.120503652039325
1739209775.5552213;-45.120503652039325
1739209775.5552287;-45.120503652039325
1739209775.555236;-38.13080360867914
1739209775.5552433;-38.13080360867914
1739209775.5552506;-45.120503652039325
1739209775.555258;-35.57807855764607
1739209775.5552654;-38.13080360867914
1739209775.5552728;-45.120503652039325
1739209775.5552802;-45.120503652039325
1739209775.5552876;-38.13080360867914
1739209775.555295;-45.120503652039325
1739209775.5553024;-45.120503652039325
1739209775.5553098;-38.13080360867914
1739209775.5553172;-45.120503652039325
1739209775.5553246;-38.13080360867914
1739209775.555332;-38.13080360867914
1739209775.5553393;-38.13080360867914
1739209775.5553467;-38.13080360867914
1739209775.555354;-45.120503652039325
1739209775.5553615;-45.120503652039325
1739209775.555369;-45.120503652039325
1739209775.5553763;-33.981070128970906
1739209775.5553837;-38.13080360867914
1739209775.555391;-38.13080360867914
1739209775.5553985;-38.13080360867914
1739209775.5554059;-38.13080360867914
1739209775.555413;-45.120503652039325
1739209775.5554204;-45.120503652039325
1739209775.5554278;-38.13080360867914
1739209775.5554352;-45.120503652039325
1739209775.5554426;-45.120503652039325
1739209775.55545;-45.120503652039325
1739209775.5554574;-38.13080360867914
1739209775.5554647;-38.13080360867914
1739209775.5554721;-45.120503652039325
1739209775.5554795;-38.13080360867914
1739209775.555487;-38.13080360867914
1739209775.5554943;-38.13080360867914
1739209775.5555017;-45.120503652039325
1739209775.555509;-45.120503652039325
1739209775.5555165;-45.120503652039325
1739209775.5555239;-35.57807855764607
1739209775.5555313;-35.57807855764607
1739209775.5555387;-45.120503652039325
1739209775.555546;-45.120503652039325
1739209775.5555534;-38.13080360867914
1739209775.5555608;-35.57807855764607
1739209775.5555682;-45.120503652039325
1739209775.5555756;-35.57807855764607
1739209775.555583;-45.120503652039325
1739209775.5555902;-45.120503652039325
1739209775.5555975;-45.120503652039325
1739209775.555605;-45.120503652039325
1739209775.5556123;-33.981070128970906
1739209775.5556197;-45.120503652039325
1739209775.555627;-38.13080360867914
1739209775.5556345;-38.13080360867914
1739209775.555642;-33.981070128970906
1739209775.5556493;-32.816014438256545
1739209775.5556567;-45.120503652039325
1739209775.555664;-38.13080360867914
1739209775.5556715;-38.13080360867914
1739209775.5556788;-38.13080360867914
1739209775.5556862;-38.13080360867914
1739209775.5556936;-38.13080360867914
1739209775.555701;-38.13080360867914
1739209775.5557084;-38.13080360867914
1739209775.5557158;-38.13080360867914
1739209775.5557232;-38.13080360867914
1739209775.5557306;-45.120503652039325
1739209775.555738;-45.120503652039325
1739209775.5557454;-45.120503652039325
1739209775.5557528;-38.13080360867914
1739209775.55576;-45.120503652039325
1739209775.5557673;-45.120503652039325
1739209775.5557747;-33.981070128970906
1739209775.555782;-38.13080360867914
1739209775.5557895;-38.13080360867914
1739209775.5557969;-45.120503652039325
1739209775.5558043;-38.13080360867914
1739209775.5558116;-45.120503652039325
1739209775.555819;-30.49652367304973
1739209775.5558264;-28.21854285175415
1739209775.5558338;-45.120503652039325
1739209775.5558412;-38.13080360867914
1739209775.5558486;-38.13080360867914
1739209775.555856;-35.57807855764607
1739209775.5558634;-38.13080360867914
1739209775.5558708;-35.57807855764607
1739209775.5558782;-45.120503652039325
1739209775.5558856;-45.120503652039325
1739209775.555893;-45.120503652039325
1739209775.5559003;-45.120503652039325
1739209775.5559077;-45.120503652039325
1739209775.555915;-45.120503652039325
1739209775.5559225;-33.981070128970906
1739209775.5559297;-38.13080360867914
1739209775.555937;-38.13080360867914
1739209775.5559444;-38.13080360867914
1739209775.5559518;-45.120503652039325
1739209775.5559592;-45.120503652039325
1739209775.5559666;-45.120503652039325
1739209775.555974;-45.120503652039325
1739209775.5559814;-45.120503652039325
1739209775.5559888;-45.120503652039325
1739209775.5559962;-38.13080360867914
1739209775.5560036;-30.49652367304973
1739209775.556011;-45.120503652039325
1739209775.5560184;-45.120503652039325
1739209775.5560257;-38.13080360867914
1739209775.5560331;-35.57807855764607
1739209775.5560405;-45.120503652039325
1739209775.556048;-35.57807855764607
1739209775.5560553;-45.120503652039325
1739209775.5560627;-33.981070128970956
1739209775.55607;-45.120503652039325
1739209775.5560775;-45.120503652039325
1739209775.5560849;-38.13080360867914
1739209775.5560923;-38.13080360867914
1739209775.5560994;-38.13080360867914
1739209775.5561068;-45.120503652039325
1739209775.5561142;-38.13080360867914
1739209775.5561216;-33.981070128970906
1739209775.556129;-38.13080360867914
1739209775.5561364;-45.120503652039325
1739209775.5561438;-38.13080360867914
1739209775.5561512;-38.13080360867914
1739209775.5561585;-45.120503652039325
1739209775.556166;-45.120503652039325
1739209775.5561733;-38.13080360867914
1739209775.5561807;-33.981070128970906
1739209775.556188;-38.13080360867914
1739209775.5561955;-45.120503652039325
1739209775.556203;-33.981070128970906
1739209775.5562103;-30.49652367304973
1739209775.5562177;-45.120503652039325
1739209775.556225;-45.120503652039325
1739209775.5562325;-38.13080360867914
1739209775.5562398;-45.120503652039325
1739209775.5562472;-45.120503652039325
1739209775.5562546;-45.120503652039325
1739209775.556262;-45.120503652039325
1739209775.5562694;-45.120503652039325
