CAN Message; 0x98:0000c5a533c071f3
1739209883.4705262;-38.13080360867914
1739209883.4705307;-45.120503652039325
1739209883.4705353;-45.120503652039325
1739209883.4705398;-38.13080360867914
1739209883.470544;-45.120503652039325
1739209883.4705486;-38.13080360867914
1739209883.4705532;-45.120503652039325
1739209883.4705577;-45.120503652039325
1739209883.4705622;-45.120503652039325
1739209883.4705667;-35.57807855764607
1739209883.470571;-28.992665084841942
1739209883.4705756;-38.13080360867914
1739209883.47058;-45.120503652039325
1739209883.4705846;-45.120503652039325
1739209883.4705892;-45.120503652039325
1739209883.4705935;-45.120503652039325
1739209883.470598;-45.120503652039325
1739209883.4706025;-45.120503652039325
1739209883.470607;-30.49652367304976
1739209883.4706116;-38.13080360867914
1739209883.4706159;-33.981070128970906
1739209883.4706204;-45.120503652039325
1739209883.470625;-45.120503652039325
1739209883.4706295;-38.13080360867914
1739209883.470634;-33.981070128970906
1739209883.4706383;-38.13080360867914
1739209883.4706428;-31.141103565318915
1739209883.4706473;-45.120503652039325
1739209883.4706519;-45.120503652039325
1739209883.4706564;-38.13080360867914
1739209883.4706607;-38.13080360867914
1739209883.4706652;-38.13080360867914
1739209883.4706697;-38.13080360867914
1739209883.4706743;-38.13080360867914
1739209883.4706788;-38.13080360867914
1739209883.470683;-38.13080360867914
1739209883.4706876;-38.13080360867914
1739209883.4706922;-38.13080360867914
1739209883.4706967;-33.981070128970906
1739209883.4707012;-45.120503652039325
1739209883.4707055;-45.120503652039325
1739209883.47071;-35.57807855764607
1739209883.4707146;-30.49652367304973
1739209883.470719;-35.57807855764607
1739209883.4707236;-38.13080360867914
1739209883.4707282;-45.120503652039325
1739209883.4707325;-35.57807855764607
1739209883.470737;-38.13080360867914
1739209883.4707415;-45.120503652039325
1739209883.470746;-45.120503652039325
1739209883.4707506;-38.13080360867914
1739209883.4707549;-45.120503652039325
1739209883.4707594;-45.120503652039325
1739209883.470764;-45.120503652039325
1739209883.4707685;-38.13080360867914
1739209883.470773;-29.438486411369333
1739209883.4707773;-30.49652367304973
1739209883.4707818;-35.57807855764607
1739209883.4707863;-38.13080360867914
1739209883.4707909;-35.57807855764607
1739209883.4707954;-35.57807855764607
1739209883.4707997;-45.120503652039325
1739209883.4708042;-45.120503652039325
1739209883.4708087;-45.120503652039325
1739209883.4708133;-45.120503652039325
1739209883.4708178;-38.13080360867914
1739209883.470822;-38.13080360867914
1739209883.4708266;-45.120503652039325
1739209883.4708312;-38.13080360867914
1739209883.4708357;-35.57807855764607
1739209883.4708402;-38.13080360867914
1739209883.4708445;-32.816014438256545
1739209883.470849;-38.13080360867914
1739209883.4708536;-45.120503652039325
1739209883.470858;-45.120503652039325
1739209883.4708626;-45.120503652039325
1739209883.470867;-38.13080360867914
1739209883.4708714;-38.13080360867914
1739209883.470876;-45.120503652039325
1739209883.4708805;-38.13080360867914
1739209883.470885;-33.981070128970906
1739209883.4708896;-38.13080360867914
1739209883.4708939;-45.120503652039325
1739209883.4708984;-38.13080360867914
1739209883.470903;-35.57807855764607
1739209883.4709074;-38.13080360867914
1739209883.470912;-45.120503652039325
1739209883.4709163;-45.120503652039325
1739209883.4709208;-30.49652367304976
1739209883.4709253;-45.120503652039325
1739209883.4709299;-45.120503652039325
1739209883.4709344;-45.120503652039325
1739209883.4709387;-45.120503652039325
1739209883.4709432;-38.13080360867914
1739209883.4709477;-38.13080360867914
1739209883.4709523;-38.13080360867914
1739209883.4709568;-33.981070128970906
1739209883.470961;-45.120503652039325
1739209883.4709656;-45.120503652039325
1739209883.4709702;-45.120503652039325
1739209883.4709747;-38.13080360867914
1739209883.4709792;-35.57807855764607
1739209883.4709835;-38.13080360867914
1739209883.470988;-45.120503652039325
1739209883.4709926;-38.13080360867914
1739209883.470997;-38.13080360867914
1739209883.4710016;-38.13080360867914
1739209883.471006;-45.120503652039325
1739209883.4710104;-45.120503652039325
1739209883.471015;-35.57807855764607
1739209883.4710195;-38.13080360867914
1739209883.471024;-38.13080360867914
1739209883.4710283;-35.57807855764607
1739209883.4710329;-45.120503652039325
1739209883.4710374;-45.120503652039325
1739209883.471042;-45.120503652039325
1739209883.4710464;-45.120503652039325
1739209883.471051;-32.816014438256545
1739209883.4710553;-38.13080360867914
1739209883.4710598;-45.120503652039325
1739209883.4710643;-38.13080360867914
1739209883.4710689;-35.57807855764607
1739209883.4710734;-38.13080360867914
1739209883.4710777;-45.120503652039325
1739209883.4710822;-35.57807855764607
1739209883.4710867;-32.816014438256545
1739209883.4710913;-38.13080360867914
1739209883.4710958;-38.13080360867914
1739209883.4711;-38.13080360867914
1739209883.4711046;-45.120503652039325
1739209883.4711092;-33.981070128970906
1739209883.4711137;-45.120503652039325
1739209883.4711182;-45.120503652039325
1739209883.4711225;-45.120503652039325
1739209883.471127;-45.120503652039325
1739209883.4711316;-45.120503652039325
1739209883.471136;-38.13080360867914
1739209883.4711406;-35.57807855764607
1739209883.471145;-38.13080360867914
1739209883.4711494;-38.13080360867914
1739209883.471154;-33.981070128970906
1739209883.4711585;-33.981070128970906
1739209883.471163;-38.13080360867914
1739209883.4711673;-45.120503652039325
1739209883.4711719;-38.13080360867914
1739209883.4711764;-32.816014438256545
1739209883.471181;-38.13080360867914
1739209883.4711854;-45.120503652039325
1739209883.4711897;-38.13080360867914
1739209883.4711943;-35.57807855764607
1739209883.4711988;-45.120503652039325
1739209883.4712033;-45.120503652039325
1739209883.4712079;-38.13080360867914
1739209883.4712124;-45.120503652039325
1739209883.4712167;-38.13080360867914
1739209883.4712212;-38.13080360867914
1739209883.4712257;-38.13080360867914
1739209883.4712303;-45.120503652039325
1739209883.4712348;-38.13080360867914
1739209883.471239;-45.120503652039325
1739209883.4712436;-38.13080360867914
1739209883.4712481;-30.49652367304973
1739209883.4712527;-38.13080360867914
1739209883.4712572;-45.120503652039325
1739209883.4712615;-38.13080360867914
1739209883.471266;-35.57807855764607
1739209883.4712706;-45.120503652039325
1739209883.471275;-45.120503652039325
1739209883.4712796;-45.120503652039325
1739209883.471284;-45.120503652039325
1739209883.4712884;-38.13080360867914
1739209883.471293;-45.120503652039325
1739209883.4712975;-45.120503652039325
1739209883.471302;-45.120503652039325
1739209883.4713063;-45.120503652039325
1739209883.4713109;-45.120503652039325
1739209883.4713154;-45.120503652039325
1739209883.47132;-45.120503652039325
1739209883.4713244;-45.120503652039325
1739209883.4713287;-45.120503652039325
1739209883.4713333;-35.57807855764607
1739209883.4713378;-38.13080360867914
1739209883.4713423;-38.13080360867914
1739209883.4713469;-35.57807855764607
1739209883.4713511;-38.13080360867914
1739209883.4713557;-30.49652367304973
1739209883.4713602;-38.13080360867914
1739209883.4713647;-45.120503652039325
1739209883.4713693;-45.120503652039325
1739209883.4713738;-38.13080360867914
1739209883.471378;-38.13080360867914
1739209883.4713826;-45.120503652039325
1739209883.4713871;-38.13080360867914
1739209883.4713917;-38.13080360867914
1739209883.4713962;-38.13080360867914
1739209883.4714005;-38.13080360867914
1739209883.471405;-38.13080360867914
1739209883.4714096;-45.120503652039325
1739209883.471414;-33.981070128970906
1739209883.4714186;-45.120503652039325
1739209883.471423;-45.120503652039325
1739209883.4714274;-25.826314394896354
1739209883.471432;-38.13080360867914
1739209883.4714365;-45.120503652039325
1739209883.471441;-38.13080360867914
1739209883.4714453;-32.816014438256545
1739209883.4714499;-38.13080360867914
1739209883.4714544;-45.120503652039325
1739209883.471459;-38.13080360867914
1739209883.4714634;-38.13080360867914
1739209883.4714677;-45.120503652039325
1739209883.4714723;-35.57807855764607
1739209883.4714768;-45.120503652039325
1739209883.4714813;-45.120503652039325
1739209883.4714859;-45.120503652039325
1739209883.4714901;-45.120503652039325
1739209883.4714947;-38.13080360867914
1739209883.4714992;-28.21854285175415
1739209883.4715037;-32.816014438256545
1739209883.4715083;-30.49652367304973
1739209883.4715126;-38.13080360867914
1739209883.471517;-45.120503652039325
1739209883.4715216;-38.13080360867914
1739209883.4715261;-32.816014438256545
1739209883.4715307;-35.57807855764607
1739209883.4715352;-45.120503652039325
1739209883.4715395;-45.120503652039325
1739209883.471544;-32.816014438256545
1739209883.4715486;-45.120503652039325
1739209883.471553;-45.120503652039325
1739209883.4715576;-38.13080360867914
1739209883.471562;-35.57807855764607
1739209883.4715664;-38.13080360867914
1739209883.471571;-38.13080360867914
1739209883.4715755;-38.13080360867914
1739209883.47158;-45.120503652039325
1739209883.4715843;-38.13080360867914
1739209883.4715889;-38.13080360867914
1739209883.4715934;-45.120503652039325
1739209883.4715939;-45.120503652039325
1739209883.471594;-45.120503652039325
1739209883.4715946;-32.816014438256545
1739209883.471595;-30.49652367304973
1739209883.4715955;-45.120503652039325
1739209883.4715958;-45.120503652039325
1739209883.4715962;-31.141103565318893
1739209883.4715967;-33.981070128970906
1739209883.4715972;-45.120503652039325
1739209883.4715974;-38.13080360867914
1739209883.471598;-45.120503652039325
1739209883.4715984;-45.120503652039325
1739209883.4715986;-38.13080360867914
1739209883.471599;-38.13080360867914
1739209883.4715996;-45.120503652039325
1739209883.4716;-45.120503652039325
1739209883.4716003;-38.13080360867914
1739209883.4716008;-45.120503652039325
1739209883.4716012;-32.816014438256545
1739209883.4716017;-28.992665084841942
1739209883.471602;-45.120503652039325
1739209883.4716024;-45.120503652039325
1739209883.471603;-33.981070128970906
1739209883.4716032;-32.816014438256545
1739209883.4716036;-38.13080360867914
1739209883.471604;-45.120503652039325
1739209883.4716046;-45.120503652039325
1739209883.4716048;-30.49652367304976
1739209883.4716053;-38.13080360867914
1739209883.4716058;-38.13080360867914
1739209883.4716063;-45.120503652039325
1739209883.4716065;-45.120503652039325
1739209883.471607;-35.57807855764607
1739209883.4716074;-38.13080360867914
1739209883.4716077;-38.13080360867914
1739209883.4716082;-33.981070128970906
1739209883.4716086;-35.57807855764607
1739209883.471609;-35.57807855764607
1739209883.4716094;-38.13080360867914
1739209883.4716098;-33.981070128970906
1739209883.4716103;-32.816014438256545
1739209883.4716108;-32.816014438256545
1739209883.471611;-45.120503652039325
1739209883.4716115;-32.81601443825658
1739209883.471612;-35.57807855764607
1739209883.4716122;-45.120503652039325
1739209883.4716127;-45.120503652039325
1739209883.4716132;-45.120503652039325
1739209883.4716136;-38.13080360867914
1739209883.471614;-38.13080360867914
1739209883.4716144;-38.13080360867914
1739209883.4716148;-33.981070128970906
1739209883.4716153;-38.13080360867914
1739209883.4716156;-33.981070128970906
1739209883.471616;-45.120503652039325
1739209883.4716165;-38.13080360867914
1739209883.4716167;-35.57807855764607
1739209883.4716172;-38.13080360867914
1739209883.4716177;-45.120503652039325
1739209883.4716182;-45.120503652039325
1739209883.4716184;-35.57807855764607
1739209883.471619;-38.13080360867914
1739209883.4716194;-45.120503652039325
1739209883.4716198;-45.120503652039325
1739209883.47162;-38.13080360867914
1739209883.4716206;-38.13080360867914
1739209883.471621;-45.120503652039325
1739209883.4716213;-38.13080360867914
1739209883.4716218;-45.120503652039325
1739209883.4716222;-35.57807855764607
1739209883.4716227;-45.120503652039325
1739209883.471623;-45.120503652039325
1739209883.4716234;-38.13080360867914
1739209883.471624;-38.13080360867914
1739209883.4716244;-45.120503652039325
1739209883.4716246;-33.981070128970906
1739209883.471625;-38.13080360867914
1739209883.4716256;-38.13080360867914
1739209883.4716258;-45.120503652039325
1739209883.4716263;-38.13080360867914
1739209883.4716268;-38.13080360867914
1739209883.4716272;-45.120503652039325
1739209883.4716275;-45.120503652039325
1739209883.471628;-38.13080360867914
1739209883.4716284;-45.120503652039325
1739209883.471629;-45.120503652039325
1739209883.4716291;-45.120503652039325
1739209883.4716296;-45.120503652039325
1739209883.47163;-45.120503652039325
1739209883.4716303;-38.13080360867914
1739209883.4716308;-45.120503652039325
1739209883.4716313;-38.13080360867914
1739209883.4716318;-38.13080360867914
1739209883.471632;-45.120503652039325
1739209883.4716325;-45.120503652039325
1739209883.471633;-45.120503652039325
1739209883.4716334;-35.57807855764607
1739209883.4716337;-38.13080360867914
1739209883.4716341;-38.13080360867914
1739209883.4716346;-45.120503652039325
1739209883.4716349;-45.120503652039325
1739209883.4716353;-45.120503652039325
1739209883.4716358;-38.13080360867914
1739209883.4716363;-45.120503652039325
1739209883.4716365;-45.120503652039325
1739209883.471637;-45.120503652039325
1739209883.4716375;-35.57807855764607
1739209883.471638;-38.13080360867914
1739209883.4716382;-45.120503652039325
1739209883.4716387;-45.120503652039325
1739209883.4716392;-45.120503652039325
1739209883.4716394;-33.981070128970906
1739209883.4716399;-38.13080360867914
1739209883.4716403;-38.13080360867914
1739209883.4716408;-38.13080360867914
1739209883.471641;-45.120503652039325
1739209883.4716415;-30.49652367304973
1739209883.471642;-38.13080360867914
1739209883.4716425;-45.120503652039325
1739209883.4716427;-45.120503652039325
1739209883.4716432;-32.816014438256545
1739209883.4716437;-45.120503652039325
1739209883.471644;-38.13080360867914
1739209883.4716444;-45.120503652039325
1739209883.4716449;-45.120503652039325
1739209883.4716454;-45.120503652039325
1739209883.4716456;-35.57807855764607
1739209883.471646;-38.13080360867914
1739209883.4716465;-38.13080360867914
1739209883.471647;-38.13080360867914
1739209883.4716473;-45.120503652039325
1739209883.4716477;-38.13080360867914
1739209883.4716482;-38.13080360867914
1739209883.4716485;-38.13080360867914
1739209883.471649;-45.120503652039325
1739209883.4716494;-35.57807855764607
1739209883.47165;-33.981070128970906
1739209883.4716501;-45.120503652039325
1739209883.4716506;-45.120503652039325
1739209883.471651;-45.120503652039325
1739209883.4716516;-45.120503652039325
1739209883.4716518;-45.120503652039325
1739209883.4716523;-45.120503652039325
1739209883.4716527;-45.120503652039325
1739209883.471653;-45.120503652039325
1739209883.4716535;-45.120503652039325
1739209883.471654;-45.120503652039325
1739209883.4716544;-45.120503652039325
1739209883.4716547;-45.120503652039325
1739209883.4716551;-45.120503652039325
1739209883.4716556;-45.120503652039325
