CAN Message; 0x1d3:00004b26ad21d818
Timestamp;Amplitude
1739209807.0969563;-38.13080360867914
1739209807.096962;-38.13080360867914
1739209807.0969677;-38.13080360867914
1739209807.0969737;-38.13080360867914
1739209807.0969794;-38.13080360867914
1739209807.096985;-33.981070128970956
1739209807.0969908;-45.120503652039325
1739209807.0969968;-45.120503652039325
1739209807.0970025;-38.13080360867914
1739209807.0970082;-38.13080360867914
1739209807.0970142;-45.120503652039325
1739209807.09702;-45.120503652039325
1739209807.0970256;-38.13080360867914
1739209807.0970314;-27.267205301931607
1739209807.0970373;-31.141103565318915
1739209807.097043;-45.120503652039325
1739209807.0970488;-38.13080360867914
1739209807.0970545;-32.816014438256545
1739209807.0970604;-38.13080360867914
1739209807.0970662;-35.57807855764607
1739209807.097072;-45.120503652039325
1739209807.0970778;-45.120503652039325
1739209807.0970836;-45.120503652039325
1739209807.0970893;-45.120503652039325
1739209807.097095;-38.13080360867914
1739209807.097101;-45.120503652039325
1739209807.0971067;-45.120503652039325
1739209807.0971124;-45.120503652039325
1739209807.0971181;-45.120503652039325
1739209807.097124;-33.981070128970906
1739209807.0971298;-38.13080360867914
1739209807.0971355;-45.120503652039325
1739209807.0971415;-38.13080360867914
1739209807.0971472;-38.13080360867914
1739209807.097153;-45.120503652039325
1739209807.0971587;-45.120503652039325
1739209807.0971646;-45.120503652039325
1739209807.0971704;-38.13080360867914
1739209807.097176;-33.981070128970906
1739209807.097182;-45.120503652039325
1739209807.0971878;-45.120503652039325
1739209807.0971935;-38.13080360867914
1739209807.0971992;-32.816014438256545
1739209807.0972052;-38.13080360867914
1739209807.097211;-38.13080360867914
1739209807.0972166;-33.981070128970906
1739209807.0972223;-30.49652367304973
1739209807.0972283;-38.13080360867914
1739209807.097234;-45.120503652039325
1739209807.0972397;-45.120503652039325
1739209807.0972457;-38.13080360867914
1739209807.0972514;-45.120503652039325
1739209807.0972571;-45.120503652039325
1739209807.0972629;-45.120503652039325
1739209807.0972688;-45.120503652039325
1739209807.0972745;-45.120503652039325
1739209807.0972803;-45.120503652039325
1739209807.097286;-45.120503652039325
1739209807.097292;-45.120503652039325
1739209807.0972977;-45.120503652039325
1739209807.0973034;-35.57807855764607
1739209807.0973094;-38.13080360867914
1739209807.097315;-38.13080360867914
1739209807.0973208;-45.120503652039325
1739209807.0973265;-32.816014438256545
1739209807.0973325;-26.991370085610722
1739209807.0973382;-38.13080360867914
1739209807.097344;-45.120503652039325
1739209807.09735;-45.120503652039325
1739209807.0973556;-31.141103565318915
1739209807.0973613;-38.13080360867914
1739209807.097367;-38.13080360867914
1739209807.097373;-45.120503652039325
1739209807.0973787;-38.13080360867914
1739209807.0973845;-45.120503652039325
1739209807.0973902;-45.120503652039325
1739209807.0973961;-45.120503652039325
1739209807.0974019;-45.120503652039325
1739209807.0974076;-45.120503652039325
1739209807.0974135;-45.120503652039325
1739209807.0974193;-38.13080360867914
1739209807.097425;-33.981070128970906
1739209807.0974307;-38.13080360867914
1739209807.0974367;-38.13080360867914
1739209807.0974424;-45.120503652039325
1739209807.097448;-38.13080360867914
1739209807.097454;-38.13080360867914
1739209807.0974598;-38.13080360867914
1739209807.0974655;-45.120503652039325
1739209807.0974712;-38.13080360867914
1739209807.0974772;-32.816014438256545
1739209807.097483;-38.13080360867914
1739209807.0974886;-45.120503652039325
1739209807.0974944;-38.13080360867914
1739209807.0975003;-45.120503652039325
1739209807.097506;-45.120503652039325
1739209807.0975118;-45.120503652039325
1739209807.0975177;-45.120503652039325
1739209807.0975235;-45.120503652039325
1739209807.0975292;-45.120503652039325
1739209807.097535;-33.981070128970906
1739209807.0975409;-45.120503652039325
1739209807.0975466;-45.120503652039325
1739209807.0975523;-35.57807855764607
1739209807.097558;-35.57807855764607
1739209807.097564;-27.267205301931607
1739209807.0975697;-33.981070128970906
1739209807.0975754;-45.120503652039325
1739209807.0975814;-38.13080360867914
1739209807.097587;-30.49652367304973
1739209807.0975928;-38.13080360867914
1739209807.0975986;-38.13080360867914
1739209807.0976045;-45.120503652039325
1739209807.0976102;-38.13080360867914
1739209807.097616;-38.13080360867914
1739209807.097622;-45.120503652039325
1739209807.0976276;-38.13080360867914
1739209807.0976334;-45.120503652039325
1739209807.097639;-38.13080360867914
1739209807.097645;-45.120503652039325
1739209807.0976508;-45.120503652039325
1739209807.0976565;-45.120503652039325
1739209807.0976622;-45.120503652039325
1739209807.0976682;-38.13080360867914
1739209807.097674;-38.13080360867914
1739209807.0976796;-45.120503652039325
1739209807.0976856;-45.120503652039325
1739209807.0976913;-33.981070128970906
1739209807.097697;-45.120503652039325
1739209807.0977027;-38.13080360867914
1739209807.0977087;-35.57807855764607
1739209807.0977144;-38.13080360867914
1739209807.0977201;-38.13080360867914
1739209807.0977259;-33.981070128970906
1739209807.0977318;-35.57807855764607
1739209807.0977376;-45.120503652039325
1739209807.0977433;-38.13080360867914
1739209807.0977492;-38.13080360867914
1739209807.097755;-45.120503652039325
1739209807.0977607;-45.120503652039325
1739209807.0977664;-33.981070128970906
1739209807.0977724;-45.120503652039325
1739209807.097778;-38.13080360867914
1739209807.0977838;-45.120503652039325
1739209807.0977898;-38.13080360867914
1739209807.0977955;-38.13080360867914
1739209807.0978012;-38.13080360867914
1739209807.097807;-45.120503652039325
1739209807.097813;-35.57807855764607
1739209807.0978186;-35.57807855764607
1739209807.0978243;-45.120503652039325
1739209807.09783;-45.120503652039325
1739209807.097836;-38.13080360867914
1739209807.0978417;-38.13080360867914
1739209807.0978475;-38.13080360867914
1739209807.0978534;-45.120503652039325
1739209807.0978591;-33.981070128970906
1739209807.0978649;-45.120503652039325
1739209807.0978706;-38.13080360867914
1739209807.0978765;-38.13080360867914
1739209807.0978823;-38.13080360867914
1739209807.097888;-45.120503652039325
1739209807.097894;-45.120503652039325
1739209807.0978997;-45.120503652039325
1739209807.0979054;-45.120503652039325
1739209807.0979111;-38.13080360867914
1739209807.097917;-38.13080360867914
1739209807.0979228;-38.13080360867914
1739209807.0979285;-45.120503652039325
1739209807.0979342;-45.120503652039325
1739209807.0979402;-30.49652367304973
1739209807.097946;-35.57807855764607
1739209807.0979517;-45.120503652039325
1739209807.0979576;-45.120503652039325
1739209807.0979633;-35.57807855764607
1739209807.097969;-35.57807855764607
1739209807.0979748;-45.120503652039325
1739209807.0979807;-45.120503652039325
1739209807.0979865;-45.120503652039325
1739209807.0979922;-45.120503652039325
1739209807.097998;-45.120503652039325
1739209807.0980039;-45.120503652039325
1739209807.0980096;-45.120503652039325
1739209807.0980153;-38.13080360867914
1739209807.0980213;-38.13080360867914
1739209807.098027;-45.120503652039325
1739209807.0980327;-38.13080360867914
1739209807.0980384;-38.13080360867914
1739209807.0980444;-45.120503652039325
1739209807.09805;-45.120503652039325
1739209807.0980558;-33.981070128970906
1739209807.0980618;-38.13080360867914
1739209807.0980675;-38.13080360867914
1739209807.0980732;-45.120503652039325
1739209807.098079;-30.49652367304973
1739209807.098085;-32.816014438256545
1739209807.0980906;-45.120503652039325
1739209807.0980964;-45.120503652039325
1739209807.098102;-38.13080360867914
1739209807.098108;-38.13080360867914
1739209807.0981138;-45.120503652039325
1739209807.0981195;-38.13080360867914
1739209807.0981255;-45.120503652039325
1739209807.0981312;-45.120503652039325
1739209807.098137;-35.57807855764607
1739209807.0981426;-45.120503652039325
1739209807.0981486;-38.13080360867914
1739209807.0981543;-38.13080360867914
1739209807.09816;-45.120503652039325
1739209807.0981658;-45.120503652039325
1739209807.0981717;-27.8777449560314
1739209807.0981774;-28.21854285175415
1739209807.0981832;-45.120503652039325
1739209807.098189;-45.120503652039325
1739209807.0981948;-38.13080360867914
1739209807.0982006;-35.57807855764607
1739209807.0982063;-45.120503652039325
1739209807.0982122;-45.120503652039325
1739209807.098218;-45.120503652039325
1739209807.0982237;-45.120503652039325
1739209807.0982296;-38.13080360867914
1739209807.0982354;-38.13080360867914
1739209807.098241;-45.120503652039325
1739209807.0982468;-38.13080360867914
1739209807.0982528;-45.120503652039325
1739209807.0982585;-45.120503652039325
1739209807.0982642;-45.120503652039325
1739209807.09827;-45.120503652039325
1739209807.098276;-45.120503652039325
1739209807.0982816;-38.13080360867914
1739209807.0982873;-35.57807855764607
1739209807.0982933;-45.120503652039325
1739209807.098299;-45.120503652039325
1739209807.0983047;-45.120503652039325
1739209807.0983105;-31.141103565318893
1739209807.0983164;-28.21854285175415
1739209807.0983222;-45.120503652039325
1739209807.0983279;-45.120503652039325
1739209807.0983338;-32.816014438256545
1739209807.0983396;-35.57807855764607
1739209807.0983453;-45.120503652039325
1739209807.098351;-32.816014438256545
1739209807.098357;-38.13080360867914
1739209807.0983627;-33.981070128970956
1739209807.0983684;-45.120503652039325
1739209807.0983741;-45.120503652039325
1739209807.09838;-45.120503652039325
1739209807.0983858;-45.120503652039325
1739209807.098386;-38.13080360867914
1739209807.0983865;-45.120503652039325
1739209807.0983868;-32.816014438256545
1739209807.0983872;-30.49652367304973
1739209807.0983875;-35.57807855764607
1739209807.0983877;-45.120503652039325
1739209807.0983882;-45.120503652039325
1739209807.0983884;-45.120503652039325
1739209807.0983887;-38.13080360867914
1739209807.0983891;-38.13080360867914
1739209807.0983894;-38.13080360867914
1739209807.0983899;-45.120503652039325
1739209807.09839;-38.13080360867914
1739209807.0983903;-38.13080360867914
1739209807.0983908;-45.120503652039325
1739209807.098391;-45.120503652039325
1739209807.0983915;-33.981070128970906
1739209807.0983918;-45.120503652039325
1739209807.098392;-35.57807855764607
1739209807.0983925;-45.120503652039325
1739209807.0983927;-45.120503652039325
1739209807.0983932;-33.981070128970906
1739209807.0983934;-45.120503652039325
1739209807.0983937;-45.120503652039325
1739209807.0983942;-35.57807855764607
1739209807.0983944;-35.57807855764607
1739209807.0983946;-38.13080360867914
1739209807.098395;-38.13080360867914
1739209807.0983953;-38.13080360867914
1739209807.0983958;-45.120503652039325
1739209807.098396;-38.13080360867914
1739209807.0983963;-38.13080360867914
1739209807.0983968;-45.120503652039325
1739209807.098397;-45.120503652039325
1739209807.0983975;-33.981070128970906
1739209807.0983977;-45.120503652039325
1739209807.098398;-45.120503652039325
1739209807.0983984;-45.120503652039325
1739209807.0983987;-38.13080360867914
1739209807.0983992;-35.57807855764607
1739209807.0983994;-38.13080360867914
1739209807.0983996;-38.13080360867914
1739209807.0984;-35.57807855764607
1739209807.0984004;-38.13080360867914
1739209807.0984006;-45.120503652039325
1739209807.098401;-45.120503652039325
1739209807.0984013;-35.57807855764607
1739209807.0984018;-45.120503652039325
1739209807.098402;-38.13080360867914
1739209807.0984023;-35.57807855764607
1739209807.0984027;-38.13080360867914
1739209807.098403;-38.13080360867914
1739209807.0984035;-45.120503652039325
1739209807.0984037;-45.120503652039325
1739209807.098404;-45.120503652039325
1739209807.0984044;-45.120503652039325
1739209807.0984046;-38.13080360867914
1739209807.0984051;-45.120503652039325
1739209807.0984054;-45.120503652039325
1739209807.0984056;-45.120503652039325
1739209807.098406;-38.13080360867914
1739209807.0984063;-45.120503652039325
1739209807.0984066;-45.120503652039325
1739209807.098407;-45.120503652039325
1739209807.0984073;-45.120503652039325
1739209807.0984077;-45.120503652039325
1739209807.098408;-38.13080360867914
1739209807.0984082;-38.13080360867914
1739209807.0984087;-31.141103565318915
1739209807.098409;-38.13080360867914
1739209807.0984094;-45.120503652039325
1739209807.0984097;-45.120503652039325
1739209807.09841;-33.981070128970906
1739209807.0984104;-45.120503652039325
1739209807.0984106;-38.13080360867914
1739209807.098411;-45.120503652039325
1739209807.0984113;-45.120503652039325
1739209807.0984116;-45.120503652039325
1739209807.098412;-45.120503652039325
1739209807.0984123;-45.120503652039325
1739209807.0984125;-38.13080360867914
1739209807.098413;-45.120503652039325
1739209807.0984132;-45.120503652039325
1739209807.0984137;-45.120503652039325
1739209807.098414;-45.120503652039325
1739209807.0984142;-38.13080360867914
1739209807.0984147;-45.120503652039325
1739209807.098415;-38.13080360867914
1739209807.0984154;-38.13080360867914
1739209807.0984156;-45.120503652039325
1739209807.0984159;-45.120503652039325
1739209807.0984163;-38.13080360867914
1739209807.0984166;-28.992665084841942
1739209807.098417;-35.57807855764607
1739209807.0984173;-38.13080360867914
1739209807.0984175;-45.120503652039325
1739209807.098418;-38.13080360867914
1739209807.0984182;-38.13080360867914
1739209807.0984185;-38.13080360867914
1739209807.098419;-45.120503652039325
1739209807.0984192;-35.57807855764607
1739209807.0984197;-38.13080360867914
1739209807.09842;-38.13080360867914
1739209807.0984201;-45.120503652039325
1739209807.0984206;-35.57807855764607
1739209807.0984209;-38.13080360867914
1739209807.0984213;-45.120503652039325
1739209807.0984216;-38.13080360867914
1739209807.0984218;-27.267205301931607
1739209807.0984223;-35.57807855764607
1739209807.0984225;-45.120503652039325
1739209807.098423;-45.120503652039325
1739209807.0984232;-38.13080360867914
1739209807.0984235;-35.57807855764607
1739209807.098424;-45.120503652039325
1739209807.0984242;-38.13080360867914
1739209807.0984244;-45.120503652039325
1739209807.098425;-38.13080360867914
1739209807.0984251;-38.13080360867914
1739209807.0984256;-45.120503652039325
1739209807.0984259;-38.13080360867914
1739209807.098426;-45.120503652039325
1739209807.0984266;-45.120503652039325
1739209807.0984268;-38.13080360867914
1739209807.0984273;-45.120503652039325
1739209807.0984275;-45.120503652039325
1739209807.0984278;-38.13080360867914
1739209807.0984282;-38.13080360867914
1739209807.0984285;-45.120503652039325
1739209807.098429;-45.120503652039325
1739209807.0984292;-35.57807855764607
1739209807.0984294;-38.13080360867914
1739209807.09843;-30.49652367304973
1739209807.0984302;-38.13080360867914
1739209807.0984304;-38.13080360867914
1739209807.0984309;-35.57807855764607
1739209807.098431;-38.13080360867914
1739209807.0984316;-45.120503652039325
1739209807.0984318;-38.13080360867914
1739209807.098432;-38.13080360867914
1739209807.0984325;-33.981070128970956
1739209807.0984328;-45.120503652039325
1739209807.0984333;-35.57807855764607
1739209807.0984335;-38.13080360867914
1739209807.0984337;-45.120503652039325
1739209807.0984342;-45.120503652039325
1739209807.0984344;-45.120503652039325
1739209807.098435;-45.120503652039325
1739209807.0984352;-35.57807855764607
1739209807.0984354;-35.57807855764607
1739209807.0984359;-45.120503652039325
