CAN Message; 0x150:0400e7f2a067f80c
1739209813.301172;-38.13080360867914
1739209813.3011782;-35.57807855764607
1739209813.3011844;-38.13080360867914
1739209813.3011904;-45.120503652039325
1739209813.3011966;-38.13080360867914
1739209813.3012025;-45.120503652039325
1739209813.3012087;-38.13080360867914
1739209813.301215;-45.120503652039325
1739209813.301221;-38.13080360867914
1739209813.301227;-38.13080360867914
1739209813.301233;-45.120503652039325
1739209813.3012393;-31.141103565318893
1739209813.3012455;-35.57807855764607
1739209813.3012514;-45.120503652039325
1739209813.3012576;-45.120503652039325
1739209813.3012636;-35.57807855764607
1739209813.3012698;-38.13080360867914
1739209813.301276;-45.120503652039325
1739209813.301282;-38.13080360867914
1739209813.3012881;-45.120503652039325
1739209813.301294;-38.13080360867914
1739209813.3013003;-38.13080360867914
1739209813.3013062;-38.13080360867914
1739209813.3013124;-38.13080360867914
1739209813.3013186;-45.120503652039325
1739209813.3013246;-45.120503652039325
1739209813.3013308;-45.120503652039325
1739209813.3013368;-32.816014438256545
1739209813.301343;-35.57807855764607
1739209813.3013492;-45.120503652039325
1739209813.3013551;-45.120503652039325
1739209813.3013613;-35.57807855764607
1739209813.3013673;-38.13080360867914
1739209813.3013735;-38.13080360867914
1739209813.3013797;-38.13080360867914
1739209813.3013856;-45.120503652039325
1739209813.3013918;-45.120503652039325
1739209813.3013978;-31.141103565318893
1739209813.301404;-30.49652367304973
1739209813.3014102;-45.120503652039325
1739209813.3014162;-38.13080360867914
1739209813.3014224;-35.57807855764607
1739209813.3014283;-38.13080360867914
1739209813.3014345;-45.120503652039325
1739209813.3014407;-45.120503652039325
1739209813.3014467;-38.13080360867914
1739209813.3014529;-45.120503652039325
1739209813.3014588;-45.120503652039325
1739209813.301465;-38.13080360867914
1739209813.3014712;-38.13080360867914
1739209813.3014772;-45.120503652039325
1739209813.3014834;-29.438486411369333
1739209813.3014894;-30.49652367304973
1739209813.3014956;-45.120503652039325
1739209813.3015018;-38.13080360867914
1739209813.3015077;-35.57807855764607
1739209813.301514;-38.13080360867914
1739209813.3015199;-45.120503652039325
1739209813.301526;-45.120503652039325
1739209813.3015323;-45.120503652039325
1739209813.3015382;-45.120503652039325
1739209813.3015444;-38.13080360867914
1739209813.3015504;-45.120503652039325
1739209813.3015566;-45.120503652039325
1739209813.3015628;-45.120503652039325
1739209813.3015687;-45.120503652039325
1739209813.301575;-45.120503652039325
1739209813.301581;-32.816014438256545
1739209813.301587;-33.981070128970906
1739209813.301593;-45.120503652039325
1739209813.3015993;-45.120503652039325
1739209813.3016055;-35.57807855764607
1739209813.3016114;-38.13080360867914
1739209813.3016176;-45.120503652039325
1739209813.3016236;-38.13080360867914
1739209813.3016298;-32.816014438256545
1739209813.301636;-31.141103565318915
1739209813.301642;-45.120503652039325
1739209813.3016481;-38.13080360867914
1739209813.301654;-35.57807855764607
1739209813.3016603;-38.13080360867914
1739209813.3016665;-45.120503652039325
1739209813.3016725;-45.120503652039325
1739209813.3016787;-38.13080360867914
1739209813.3016846;-38.13080360867914
1739209813.3016908;-45.120503652039325
1739209813.301697;-38.13080360867914
1739209813.301703;-38.13080360867914
1739209813.3017092;-45.120503652039325
1739209813.3017151;-38.13080360867914
1739209813.3017213;-45.120503652039325
1739209813.3017275;-31.141103565318893
1739209813.3017335;-26.991370085610722
1739209813.3017397;-45.120503652039325
1739209813.3017457;-38.13080360867914
1739209813.3017519;-35.57807855764607
1739209813.301758;-45.120503652039325
1739209813.301764;-45.120503652039325
1739209813.3017702;-38.13080360867914
1739209813.3017762;-45.120503652039325
1739209813.3017824;-38.13080360867914
1739209813.3017886;-38.13080360867914
1739209813.3017945;-38.13080360867914
1739209813.3018007;-38.13080360867914
1739209813.3018067;-38.13080360867914
1739209813.301813;-45.120503652039325
1739209813.301819;-45.120503652039325
1739209813.301825;-38.13080360867914
1739209813.3018312;-45.120503652039325
1739209813.3018372;-38.13080360867914
1739209813.3018434;-45.120503652039325
1739209813.3018496;-45.120503652039325
1739209813.3018556;-45.120503652039325
1739209813.3018618;-32.816014438256545
1739209813.3018677;-38.13080360867914
1739209813.301874;-38.13080360867914
1739209813.30188;-32.816014438256545
1739209813.301886;-35.57807855764607
1739209813.3018923;-35.57807855764607
1739209813.3018982;-45.120503652039325
1739209813.3019044;-33.981070128970906
1739209813.3019104;-33.981070128970906
1739209813.3019166;-38.13080360867914
1739209813.3019228;-45.120503652039325
1739209813.3019288;-45.120503652039325
1739209813.301935;-45.120503652039325
1739209813.301941;-45.120503652039325
1739209813.301947;-45.120503652039325
1739209813.3019533;-45.120503652039325
1739209813.3019593;-32.816014438256545
1739209813.3019655;-38.13080360867914
1739209813.3019714;-45.120503652039325
1739209813.3019776;-38.13080360867914
1739209813.3019838;-45.120503652039325
1739209813.3019898;-38.13080360867914
1739209813.301996;-45.120503652039325
1739209813.302002;-38.13080360867914
1739209813.3020082;-32.816014438256545
1739209813.3020148;-38.13080360867914
1739209813.3020215;-45.120503652039325
1739209813.3020284;-45.120503652039325
1739209813.302035;-38.13080360867914
1739209813.3020418;-38.13080360867914
1739209813.3020484;-35.57807855764607
1739209813.3020551;-33.981070128970906
1739209813.3020618;-45.120503652039325
1739209813.3020687;-45.120503652039325
1739209813.3020754;-38.13080360867914
1739209813.302082;-38.13080360867914
1739209813.3020887;-38.13080360867914
1739209813.3020954;-38.13080360867914
1739209813.3021023;-38.13080360867914
1739209813.302109;-38.13080360867914
1739209813.3021157;-45.120503652039325
1739209813.3021224;-38.13080360867914
1739209813.302129;-38.13080360867914
1739209813.3021357;-38.13080360867914
1739209813.3021426;-38.13080360867914
1739209813.3021493;-45.120503652039325
1739209813.302156;-45.120503652039325
1739209813.3021626;-33.981070128970906
1739209813.3021693;-45.120503652039325
1739209813.302176;-45.120503652039325
1739209813.302183;-38.13080360867914
1739209813.3021896;-38.13080360867914
1739209813.3021963;-45.120503652039325
1739209813.302203;-38.13080360867914
1739209813.3022096;-33.981070128970906
1739209813.3022165;-38.13080360867914
1739209813.3022232;-45.120503652039325
1739209813.30223;-38.13080360867914
1739209813.3022366;-38.13080360867914
1739209813.3022432;-38.13080360867914
1739209813.30225;-33.981070128970906
1739209813.3022568;-45.120503652039325
1739209813.3022635;-38.13080360867914
1739209813.3022702;-33.981070128970906
1739209813.3022768;-38.13080360867914
1739209813.3022835;-38.13080360867914
1739209813.3022904;-35.57807855764607
1739209813.302297;-38.13080360867914
1739209813.3023038;-45.120503652039325
1739209813.3023105;-38.13080360867914
1739209813.3023171;-38.13080360867914
1739209813.3023238;-45.120503652039325
1739209813.3023307;-45.120503652039325
1739209813.3023374;-38.13080360867914
1739209813.302344;-45.120503652039325
1739209813.3023508;-45.120503652039325
1739209813.3023574;-32.816014438256545
1739209813.3023643;-38.13080360867914
1739209813.302371;-38.13080360867914
1739209813.3023777;-38.13080360867914
1739209813.3023844;-32.816014438256545
1739209813.302391;-38.13080360867914
1739209813.3023977;-45.120503652039325
1739209813.3024046;-45.120503652039325
1739209813.3024113;-45.120503652039325
1739209813.302418;-38.13080360867914
1739209813.3024247;-45.120503652039325
1739209813.3024313;-38.13080360867914
1739209813.3024383;-45.120503652039325
1739209813.302445;-45.120503652039325
1739209813.3024516;-45.120503652039325
1739209813.3024583;-45.120503652039325
1739209813.302465;-38.13080360867914
1739209813.3024716;-45.120503652039325
1739209813.3024786;-38.13080360867914
1739209813.3024852;-38.13080360867914
1739209813.302492;-38.13080360867914
1739209813.3024986;-38.13080360867914
1739209813.3025053;-38.13080360867914
1739209813.302512;-38.13080360867914
1739209813.3025188;-38.13080360867914
1739209813.3025255;-38.13080360867914
1739209813.3025322;-38.13080360867914
1739209813.3025389;-33.981070128970906
1739209813.3025455;-45.120503652039325
1739209813.3025525;-38.13080360867914
1739209813.3025591;-45.120503652039325
1739209813.3025658;-45.120503652039325
1739209813.3025725;-45.120503652039325
1739209813.3025792;-45.120503652039325
1739209813.3025858;-35.57807855764607
1739209813.3025928;-38.13080360867914
1739209813.3025994;-30.49652367304973
1739209813.302606;-38.13080360867914
1739209813.3026128;-45.120503652039325
1739209813.3026195;-45.120503652039325
1739209813.3026264;-27.8777449560314
1739209813.302633;-32.816014438256545
1739209813.3026397;-45.120503652039325
1739209813.3026464;-38.13080360867914
1739209813.302653;-45.120503652039325
1739209813.3026597;-45.120503652039325
1739209813.3026667;-45.120503652039325
1739209813.3026733;-33.981070128970906
1739209813.30268;-45.120503652039325
1739209813.3026867;-45.120503652039325
1739209813.3026934;-38.13080360867914
1739209813.3027003;-45.120503652039325
1739209813.302707;-45.120503652039325
1739209813.3027136;-45.120503652039325
1739209813.3027203;-38.13080360867914
1739209813.302727;-38.13080360867914
1739209813.3027337;-30.49652367304973
1739209813.3027406;-32.816014438256545
1739209813.3027472;-38.13080360867914
1739209813.302754;-38.13080360867914
1739209813.3027606;-38.13080360867914
1739209813.3027673;-38.13080360867914
1739209813.302774;-45.120503652039325
1739209813.3027809;-38.13080360867914
1739209813.3027875;-45.120503652039325
1739209813.3027942;-45.120503652039325
1739209813.302801;-35.57807855764607
1739209813.3028076;-38.13080360867914
1739209813.3028145;-38.13080360867914
1739209813.3028212;-38.13080360867914
1739209813.3028278;-38.13080360867914
1739209813.3028345;-33.981070128970906
1739209813.3028412;-45.120503652039325
1739209813.3028479;-45.120503652039325
1739209813.3028548;-35.57807855764607
1739209813.3028615;-35.57807855764607
1739209813.3028681;-45.120503652039325
1739209813.3028748;-45.120503652039325
1739209813.3028815;-38.13080360867914
1739209813.3028884;-45.120503652039325
1739209813.302895;-32.816014438256545
1739209813.3029017;-30.49652367304973
1739209813.3029084;-45.120503652039325
1739209813.302915;-38.13080360867914
1739209813.3029218;-35.57807855764607
1739209813.3029287;-35.57807855764607
1739209813.3029354;-38.13080360867914
1739209813.302942;-38.13080360867914
1739209813.3029487;-45.120503652039325
1739209813.3029554;-38.13080360867914
1739209813.3029623;-38.13080360867914
1739209813.302969;-38.13080360867914
1739209813.3029757;-45.120503652039325
1739209813.3029823;-45.120503652039325
1739209813.302989;-38.13080360867914
1739209813.3029957;-38.13080360867914
1739209813.3030026;-32.816014438256545
1739209813.3030093;-26.991370085610722
1739209813.303016;-38.13080360867914
1739209813.3030226;-38.13080360867914
1739209813.3030293;-35.57807855764607
1739209813.303036;-38.13080360867914
1739209813.303043;-45.120503652039325
1739209813.3030496;-45.120503652039325
1739209813.3030562;-45.120503652039325
1739209813.303063;-33.981070128970906
1739209813.3030696;-45.120503652039325
1739209813.3030765;-38.13080360867914
1739209813.3030832;-38.13080360867914
1739209813.3030899;-45.120503652039325
1739209813.3030965;-45.120503652039325
1739209813.3031032;-45.120503652039325
1739209813.30311;-38.13080360867914
1739209813.3031168;-38.13080360867914
1739209813.3031235;-45.120503652039325
1739209813.3031301;-45.120503652039325
1739209813.3031368;-45.120503652039325
1739209813.3031435;-38.13080360867914
1739209813.3031504;-45.120503652039325
1739209813.303157;-45.120503652039325
1739209813.3031638;-35.57807855764607
1739209813.3031704;-35.57807855764607
1739209813.303177;-45.120503652039325
1739209813.3031838;-45.120503652039325
1739209813.3031907;-45.120503652039325
1739209813.3031974;-35.57807855764607
1739209813.303204;-38.13080360867914
1739209813.3032107;-45.120503652039325
1739209813.3032174;-45.120503652039325
1739209813.3032243;-38.13080360867914
1739209813.303231;-45.120503652039325
1739209813.3032377;-45.120503652039325
1739209813.3032444;-45.120503652039325
1739209813.303251;-45.120503652039325
1739209813.3032577;-45.120503652039325
1739209813.3032646;-45.120503652039325
1739209813.3032713;-45.120503652039325
1739209813.303278;-38.13080360867914
1739209813.3032846;-35.57807855764607
1739209813.3032913;-38.13080360867914
1739209813.303298;-38.13080360867914
1739209813.303305;-32.816014438256545
1739209813.3033116;-33.981070128970906
1739209813.3033183;-45.120503652039325
1739209813.303325;-45.120503652039325
1739209813.3033316;-38.13080360867914
1739209813.3033385;-38.13080360867914
1739209813.3033452;-33.981070128970906
1739209813.3033519;-45.120503652039325
1739209813.3033586;-38.13080360867914
1739209813.3033652;-45.120503652039325
1739209813.303372;-38.13080360867914
1739209813.3033788;-45.120503652039325
1739209813.3033855;-45.120503652039325
1739209813.3033922;-38.13080360867914
1739209813.3033988;-45.120503652039325
1739209813.3034055;-45.120503652039325
1739209813.3034124;-38.13080360867914
1739209813.303419;-38.13080360867914
1739209813.3034258;-33.981070128970906
1739209813.3034325;-45.120503652039325
1739209813.3034391;-38.13080360867914
1739209813.3034458;-32.816014438256545
1739209813.3034527;-45.120503652039325
1739209813.3034594;-45.120503652039325
1739209813.303466;-38.13080360867914
1739209813.3034728;-35.57807855764607
1739209813.3034794;-38.13080360867914
1739209813.3034863;-38.13080360867914
1739209813.303493;-45.120503652039325
1739209813.3034997;-45.120503652039325
1739209813.3035064;-32.816014438256545
1739209813.303513;-45.120503652039325
1739209813.3035197;-38.13080360867914
1739209813.3035266;-45.120503652039325
1739209813.3035333;-38.13080360867914
1739209813.30354;-45.120503652039325
1739209813.3035467;-38.13080360867914
1739209813.3035533;-31.141103565318915
1739209813.3035603;-38.13080360867914
1739209813.303567;-45.120503652039325
1739209813.3035736;-45.120503652039325
1739209813.3035803;-32.816014438256545
1739209813.303587;-38.13080360867914
1739209813.3035936;-45.120503652039325
1739209813.3036005;-45.120503652039325
1739209813.3036072;-38.13080360867914
1739209813.303614;-38.13080360867914
1739209813.3036206;-45.120503652039325
1739209813.3036273;-45.120503652039325
1739209813.303634;-38.13080360867914
1739209813.3036408;-45.120503652039325
1739209813.3036475;-38.13080360867914
1739209813.3036542;-45.120503652039325
1739209813.3036609;-45.120503652039325
1739209813.3036675;-38.13080360867914
1739209813.3036745;-45.120503652039325
1739209813.3036811;-38.13080360867914
1739209813.3036878;-38.13080360867914
1739209813.3036945;-38.13080360867914
1739209813.3037012;-45.120503652039325
