CAN Message; 0x77:1fa54a9f3646b5be
1739209774.955297;-38.13080360867914
1739209774.9553;-38.13080360867914
1739209774.955303;-35.57807855764607
1739209774.955306;-45.120503652039325
1739209774.955309;-33.981070128970906
1739209774.955312;-38.13080360867914
1739209774.955315;-32.81601443825658
1739209774.955318;-45.120503652039325
1739209774.955321;-45.120503652039325
1739209774.9553242;-45.120503652039325
1739209774.955327;-45.120503652039325
1739209774.9553301;-33.981070128970906
1739209774.9553332;-45.120503652039325
1739209774.955336;-33.981070128970906
1739209774.9553392;-31.141103565318915
1739209774.9553423;-38.13080360867914
1739209774.9553452;-38.13080360867914
1739209774.9553483;-38.13080360867914
1739209774.9553514;-38.13080360867914
1739209774.9553542;-38.13080360867914
1739209774.9553573;-38.13080360867914
1739209774.9553604;-45.120503652039325
1739209774.9553633;-38.13080360867914
1739209774.9553664;-45.120503652039325
1739209774.9553695;-45.120503652039325
1739209774.9553723;-45.120503652039325
1739209774.9553754;-38.13080360867914
1739209774.9553785;-32.816014438256545
1739209774.9553814;-45.120503652039325
1739209774.9553845;-45.120503652039325
1739209774.9553876;-33.981070128970906
1739209774.9553905;-45.120503652039325
1739209774.9553936;-45.120503652039325
1739209774.9553967;-45.120503652039325
1739209774.9553995;-45.120503652039325
1739209774.9554026;-38.13080360867914
1739209774.9554057;-38.13080360867914
1739209774.9554086;-45.120503652039325
1739209774.9554117;-33.981070128970906
1739209774.9554148;-45.120503652039325
1739209774.9554176;-45.120503652039325
1739209774.9554207;-38.13080360867914
1739209774.9554238;-38.13080360867914
1739209774.9554267;-38.13080360867914
1739209774.9554298;-45.120503652039325
1739209774.955433;-45.120503652039325
1739209774.9554358;-45.120503652039325
1739209774.9554389;-45.120503652039325
1739209774.9554417;-38.13080360867914
1739209774.9554448;-38.13080360867914
1739209774.955448;-45.120503652039325
1739209774.9554508;-45.120503652039325
1739209774.9554539;-45.120503652039325
1739209774.955457;-38.13080360867914
1739209774.9554598;-38.13080360867914
1739209774.955463;-45.120503652039325
1739209774.955466;-45.120503652039325
1739209774.955469;-45.120503652039325
1739209774.955472;-45.120503652039325
1739209774.955475;-45.120503652039325
1739209774.955478;-45.120503652039325
1739209774.955481;-45.120503652039325
1739209774.9554842;-35.57807855764607
1739209774.955487;-35.57807855764607
1739209774.95549;-45.120503652039325
1739209774.9554932;-45.120503652039325
1739209774.955496;-33.981070128970906
1739209774.9554992;-38.13080360867914
1739209774.9555023;-45.120503652039325
1739209774.9555051;-45.120503652039325
1739209774.9555082;-45.120503652039325
1739209774.9555113;-45.120503652039325
1739209774.9555142;-45.120503652039325
1739209774.9555173;-45.120503652039325
1739209774.9555204;-45.120503652039325
1739209774.9555233;-45.120503652039325
1739209774.9555264;-38.13080360867914
1739209774.9555295;-38.13080360867914
1739209774.9555323;-35.57807855764607
1739209774.9555354;-33.981070128970906
1739209774.9555385;-38.13080360867914
1739209774.9555414;-45.120503652039325
1739209774.9555445;-33.981070128970906
1739209774.9555476;-33.981070128970906
1739209774.9555504;-45.120503652039325
1739209774.9555535;-45.120503652039325
1739209774.9555566;-38.13080360867914
1739209774.9555595;-35.57807855764607
1739209774.9555626;-33.981070128970906
1739209774.9555657;-45.120503652039325
1739209774.9555686;-45.120503652039325
1739209774.9555717;-38.13080360867914
1739209774.9555745;-38.13080360867914
1739209774.9555776;-45.120503652039325
1739209774.9555807;-45.120503652039325
1739209774.9555836;-38.13080360867914
1739209774.9555867;-38.13080360867914
1739209774.9555898;-45.120503652039325
1739209774.9555926;-38.13080360867914
1739209774.9555957;-45.120503652039325
1739209774.9555988;-33.981070128970906
1739209774.9556017;-45.120503652039325
1739209774.9556048;-33.981070128970906
1739209774.955608;-26.487275050834715
1739209774.9556108;-38.13080360867914
1739209774.9556139;-45.120503652039325
1739209774.955617;-45.120503652039325
1739209774.9556198;-32.816014438256545
1739209774.955623;-45.120503652039325
1739209774.955626;-45.120503652039325
1739209774.9556289;-45.120503652039325
1739209774.955632;-38.13080360867914
1739209774.955635;-33.981070128970906
1739209774.955638;-45.120503652039325
1739209774.955641;-38.13080360867914
1739209774.9556441;-38.13080360867914
1739209774.955647;-33.981070128970906
1739209774.95565;-45.120503652039325
1739209774.9556532;-33.981070128970906
1739209774.955656;-27.8777449560314
1739209774.9556592;-38.13080360867914
1739209774.9556623;-45.120503652039325
1739209774.955665;-38.13080360867914
1739209774.9556682;-32.816014438256545
1739209774.9556713;-45.120503652039325
1739209774.9556742;-38.13080360867914
1739209774.9556773;-38.13080360867914
1739209774.9556804;-45.120503652039325
1739209774.9556832;-45.120503652039325
1739209774.9556863;-45.120503652039325
1739209774.9556894;-45.120503652039325
1739209774.9556923;-35.57807855764607
1739209774.9556954;-45.120503652039325
1739209774.9556985;-45.120503652039325
1739209774.9557014;-45.120503652039325
1739209774.9557045;-45.120503652039325
1739209774.9557076;-45.120503652039325
1739209774.9557104;-45.120503652039325
1739209774.9557135;-45.120503652039325
1739209774.9557164;-45.120503652039325
1739209774.9557195;-45.120503652039325
1739209774.9557226;-45.120503652039325
1739209774.9557254;-38.13080360867914
1739209774.9557285;-29.438486411369333
1739209774.9557316;-45.120503652039325
1739209774.9557345;-45.120503652039325
1739209774.9557376;-38.13080360867914
1739209774.9557407;-35.57807855764607
1739209774.9557436;-45.120503652039325
1739209774.9557467;-45.120503652039325
1739209774.9557498;-45.120503652039325
1739209774.9557526;-38.13080360867914
1739209774.9557557;-38.13080360867914
1739209774.9557588;-35.57807855764607
1739209774.9557617;-45.120503652039325
1739209774.9557648;-45.120503652039325
1739209774.9557679;-33.981070128970906
1739209774.9557707;-38.13080360867914
1739209774.9557738;-45.120503652039325
1739209774.955777;-38.13080360867914
1739209774.9557798;-45.120503652039325
1739209774.955783;-45.120503652039325
1739209774.955786;-45.120503652039325
1739209774.9557889;-45.120503652039325
1739209774.955792;-45.120503652039325
1739209774.955795;-38.13080360867914
1739209774.955798;-45.120503652039325
1739209774.955801;-38.13080360867914
1739209774.955804;-38.13080360867914
1739209774.955807;-35.57807855764607
1739209774.95581;-45.120503652039325
1739209774.9558132;-35.57807855764607
1739209774.955816;-38.13080360867914
1739209774.9558191;-45.120503652039325
1739209774.9558222;-38.13080360867914
1739209774.955825;-45.120503652039325
1739209774.9558282;-45.120503652039325
1739209774.9558313;-38.13080360867914
1739209774.9558342;-38.13080360867914
1739209774.9558372;-45.120503652039325
1739209774.9558403;-45.120503652039325
1739209774.9558432;-35.57807855764607
1739209774.9558463;-45.120503652039325
1739209774.9558492;-32.816014438256545
1739209774.9558523;-35.57807855764607
1739209774.9558554;-45.120503652039325
1739209774.9558582;-45.120503652039325
1739209774.9558613;-35.57807855764607
1739209774.9558644;-33.981070128970906
1739209774.9558673;-45.120503652039325
1739209774.9558704;-45.120503652039325
1739209774.9558735;-45.120503652039325
1739209774.9558764;-45.120503652039325
1739209774.9558794;-45.120503652039325
1739209774.9558825;-45.120503652039325
1739209774.9558854;-45.120503652039325
1739209774.9558885;-38.13080360867914
1739209774.9558916;-45.120503652039325
1739209774.9558945;-45.120503652039325
1739209774.9558976;-38.13080360867914
1739209774.9559007;-38.13080360867914
1739209774.9559035;-45.120503652039325
1739209774.9559066;-38.13080360867914
1739209774.9559097;-35.57807855764607
1739209774.9559126;-45.120503652039325
1739209774.9559157;-38.13080360867914
1739209774.9559188;-38.13080360867914
1739209774.9559216;-38.13080360867914
1739209774.9559247;-38.13080360867914
1739209774.9559278;-45.120503652039325
1739209774.9559307;-45.120503652039325
1739209774.9559338;-38.13080360867914
1739209774.955937;-38.13080360867914
1739209774.9559398;-38.13080360867914
1739209774.9559429;-45.120503652039325
1739209774.955946;-45.120503652039325
1739209774.9559488;-33.981070128970906
1739209774.955952;-45.120503652039325
1739209774.955955;-38.13080360867914
1739209774.955958;-38.13080360867914
1739209774.955961;-45.120503652039325
1739209774.955964;-45.120503652039325
1739209774.955967;-45.120503652039325
1739209774.95597;-45.120503652039325
1739209774.9559731;-31.141103565318915
1739209774.955976;-38.13080360867914
1739209774.955979;-45.120503652039325
1739209774.955982;-38.13080360867914
1739209774.955985;-38.13080360867914
1739209774.9559882;-45.120503652039325
1739209774.955991;-45.120503652039325
1739209774.9559941;-45.120503652039325
1739209774.9559972;-35.57807855764607
1739209774.956;-38.13080360867914
1739209774.9560032;-33.981070128970906
1739209774.9560063;-38.13080360867914
1739209774.9560091;-45.120503652039325
1739209774.9560122;-45.120503652039325
1739209774.9560153;-45.120503652039325
1739209774.9560182;-45.120503652039325
1739209774.9560213;-38.13080360867914
1739209774.9560244;-38.13080360867914
1739209774.9560273;-38.13080360867914
1739209774.9560304;-45.120503652039325
1739209774.9560335;-33.981070128970906
1739209774.9560363;-38.13080360867914
1739209774.9560394;-38.13080360867914
1739209774.9560425;-35.57807855764607
1739209774.9560454;-33.981070128970906
1739209774.9560485;-45.120503652039325
1739209774.9560516;-38.13080360867914
1739209774.9560544;-33.981070128970906
1739209774.9560575;-38.13080360867914
1739209774.9560606;-45.120503652039325
1739209774.9560635;-33.981070128970906
1739209774.9560666;-35.57807855764607
1739209774.9560697;-38.13080360867914
1739209774.9560726;-45.120503652039325
1739209774.9560757;-35.57807855764607
1739209774.9560788;-35.57807855764607
1739209774.9560816;-38.13080360867914
1739209774.9560847;-45.120503652039325
1739209774.9560878;-45.120503652039325
1739209774.9560907;-45.120503652039325
1739209774.9560938;-33.981070128970906
1739209774.956097;-38.13080360867914
1739209774.9560997;-45.120503652039325
1739209774.9561028;-35.57807855764607
1739209774.956106;-38.13080360867914
1739209774.9561088;-45.120503652039325
1739209774.956112;-45.120503652039325
1739209774.9561148;-35.57807855764607
1739209774.9561179;-38.13080360867914
1739209774.956121;-38.13080360867914
1739209774.9561238;-38.13080360867914
1739209774.956127;-45.120503652039325
1739209774.95613;-45.120503652039325
1739209774.956133;-45.120503652039325
1739209774.956136;-38.13080360867914
1739209774.956139;-45.120503652039325
1739209774.956142;-31.141103565318915
1739209774.956145;-28.58837851428586
1739209774.9561481;-38.13080360867914
1739209774.956151;-38.13080360867914
1739209774.956154;-32.816014438256545
1739209774.9561572;-32.816014438256545
1739209774.95616;-38.13080360867914
1739209774.9561632;-45.120503652039325
1739209774.9561663;-45.120503652039325
1739209774.9561691;-38.13080360867914
1739209774.9561722;-38.13080360867914
1739209774.9561753;-45.120503652039325
1739209774.9561782;-45.120503652039325
1739209774.9561813;-35.57807855764607
1739209774.9561844;-38.13080360867914
1739209774.9561872;-45.120503652039325
1739209774.9561903;-45.120503652039325
1739209774.9561934;-45.120503652039325
1739209774.9561963;-45.120503652039325
1739209774.9561994;-45.120503652039325
1739209774.9562025;-45.120503652039325
1739209774.9562054;-33.981070128970906
1739209774.9562085;-38.13080360867914
1739209774.9562116;-38.13080360867914
1739209774.9562144;-35.57807855764607
1739209774.9562175;-27.8777449560314
1739209774.9562206;-38.13080360867914
1739209774.9562235;-38.13080360867914
1739209774.9562266;-35.57807855764607
1739209774.9562297;-35.57807855764607
1739209774.9562325;-45.120503652039325
1739209774.9562356;-32.816014438256545
1739209774.9562387;-38.13080360867914
1739209774.9562416;-33.981070128970956
1739209774.9562447;-45.120503652039325
1739209774.9562476;-35.57807855764607
1739209774.9562507;-45.120503652039325
1739209774.9562538;-45.120503652039325
1739209774.9562566;-35.57807855764607
1739209774.9562597;-35.57807855764607
1739209774.9562628;-38.13080360867914
1739209774.9562657;-31.141103565318893
1739209774.9562688;-38.13080360867914
1739209774.956272;-45.120503652039325
1739209774.9562747;-38.13080360867914
1739209774.9562778;-45.120503652039325
1739209774.956281;-38.13080360867914
1739209774.9562838;-35.57807855764607
1739209774.956287;-45.120503652039325
1739209774.95629;-38.13080360867914
1739209774.9562929;-33.981070128970906
1739209774.956296;-45.120503652039325
1739209774.956299;-38.13080360867914
1739209774.956302;-35.57807855764607
1739209774.956305;-38.13080360867914
1739209774.9563081;-35.57807855764607
1739209774.956311;-38.13080360867914
1739209774.956314;-45.120503652039325
1739209774.9563172;-38.13080360867914
1739209774.95632;-38.13080360867914
1739209774.9563231;-38.13080360867914
1739209774.9563262;-45.120503652039325
1739209774.956329;-38.13080360867914
1739209774.9563322;-45.120503652039325
1739209774.9563353;-38.13080360867914
1739209774.9563382;-32.816014438256545
1739209774.9563413;-38.13080360867914
1739209774.9563444;-45.120503652039325
1739209774.9563472;-38.13080360867914
1739209774.9563503;-38.13080360867914
1739209774.9563534;-45.120503652039325
1739209774.9563563;-38.13080360867914
1739209774.9563594;-38.13080360867914
1739209774.9563625;-35.57807855764607
1739209774.9563653;-38.13080360867914
1739209774.9563684;-45.120503652039325
1739209774.9563715;-38.13080360867914
1739209774.9563744;-35.57807855764607
1739209774.9563775;-38.13080360867914
1739209774.9563806;-45.120503652039325
1739209774.9563835;-38.13080360867914
1739209774.9563866;-32.816014438256545
1739209774.9563894;-33.981070128970906
1739209774.9563925;-38.13080360867914
1739209774.9563956;-38.13080360867914
1739209774.9563985;-45.120503652039325
1739209774.9564016;-38.13080360867914
1739209774.9564047;-45.120503652039325
1739209774.9564075;-38.13080360867914
1739209774.9564106;-38.13080360867914
1739209774.9564137;-38.13080360867914
1739209774.9564166;-45.120503652039325
1739209774.9564197;-45.120503652039325
1739209774.9564228;-35.57807855764607
1739209774.9564257;-38.13080360867914
1739209774.9564288;-45.120503652039325
1739209774.9564319;-45.120503652039325
1739209774.9564347;-38.13080360867914
1739209774.9564378;-33.981070128970906
1739209774.956441;-45.120503652039325
1739209774.9564438;-45.120503652039325
1739209774.956447;-45.120503652039325
1739209774.95645;-38.13080360867914
1739209774.9564528;-45.120503652039325
1739209774.956456;-38.13080360867914
1739209774.956459;-38.13080360867914
1739209774.956462;-38.13080360867914
1739209774.956465;-45.120503652039325
1739209774.956468;-38.13080360867914
1739209774.956471;-38.13080360867914
