CAN Message; 0x1d3:00000d9b77e89f99
Timestamp;Amplitude
1739209676.9788017;-35.57807855764607
1739209676.9788055;-38.13080360867914
1739209676.9788096;-38.13080360867914
1739209676.9788134;-26.487275050834715
1739209676.9788175;-35.57807855764607
1739209676.9788215;-38.13080360867914
1739209676.9788253;-45.120503652039325
1739209676.9788294;-45.120503652039325
1739209676.9788332;-45.120503652039325
1739209676.9788373;-45.120503652039325
1739209676.978841;-38.13080360867914
1739209676.9788451;-33.981070128970956
1739209676.9788492;-45.120503652039325
1739209676.978853;-45.120503652039325
1739209676.978857;-38.13080360867914
1739209676.9788609;-45.120503652039325
1739209676.978865;-35.57807855764607
1739209676.9788687;-35.57807855764607
1739209676.9788728;-45.120503652039325
1739209676.9788766;-26.991370085610722
1739209676.9788806;-32.816014438256545
1739209676.9788847;-35.57807855764607
1739209676.9788885;-45.120503652039325
1739209676.9788926;-32.816014438256545
1739209676.9788964;-35.57807855764607
1739209676.9789004;-45.120503652039325
1739209676.9789042;-38.13080360867914
1739209676.9789083;-33.981070128970956
1739209676.9789124;-45.120503652039325
1739209676.9789162;-38.13080360867914
1739209676.9789202;-38.13080360867914
1739209676.978924;-45.120503652039325
1739209676.978928;-45.120503652039325
1739209676.978932;-35.57807855764607
1739209676.978936;-45.120503652039325
1739209676.97894;-38.13080360867914
1739209676.9789438;-35.57807855764607
1739209676.9789479;-45.120503652039325
1739209676.9789517;-45.120503652039325
1739209676.9789557;-45.120503652039325
1739209676.9789596;-38.13080360867914
1739209676.9789636;-38.13080360867914
1739209676.9789677;-45.120503652039325
1739209676.9789715;-38.13080360867914
1739209676.9789755;-38.13080360867914
1739209676.9789793;-45.120503652039325
1739209676.9789834;-38.13080360867914
1739209676.9789872;-35.57807855764607
1739209676.9789913;-38.13080360867914
1739209676.9789953;-45.120503652039325
1739209676.9789991;-38.13080360867914
1739209676.9790032;-38.13080360867914
1739209676.979007;-38.13080360867914
1739209676.979011;-45.120503652039325
1739209676.9790149;-45.120503652039325
1739209676.979019;-45.120503652039325
1739209676.9790227;-45.120503652039325
1739209676.9790268;-38.13080360867914
1739209676.9790308;-38.13080360867914
1739209676.9790347;-28.992665084841942
1739209676.9790387;-28.992665084841942
1739209676.9790425;-45.120503652039325
1739209676.9790466;-38.13080360867914
1739209676.9790504;-38.13080360867914
1739209676.9790545;-33.981070128970906
1739209676.9790585;-38.13080360867914
1739209676.9790623;-45.120503652039325
1739209676.9790664;-33.981070128970906
1739209676.9790702;-32.816014438256545
1739209676.9790742;-45.120503652039325
1739209676.979078;-45.120503652039325
1739209676.979082;-38.13080360867914
1739209676.9790862;-45.120503652039325
1739209676.97909;-45.120503652039325
1739209676.979094;-38.13080360867914
1739209676.9790978;-33.981070128970906
1739209676.979102;-31.141103565318915
1739209676.9791057;-45.120503652039325
1739209676.9791098;-38.13080360867914
1739209676.9791138;-32.816014438256545
1739209676.9791176;-33.981070128970906
1739209676.9791217;-38.13080360867914
1739209676.9791255;-45.120503652039325
1739209676.9791296;-38.13080360867914
1739209676.9791334;-33.981070128970906
1739209676.9791374;-45.120503652039325
1739209676.9791415;-38.13080360867914
1739209676.9791453;-35.57807855764607
1739209676.9791493;-38.13080360867914
1739209676.9791532;-45.120503652039325
1739209676.9791572;-38.13080360867914
1739209676.979161;-33.981070128970906
1739209676.979165;-32.816014438256545
1739209676.979169;-45.120503652039325
1739209676.979173;-45.120503652039325
1739209676.979177;-45.120503652039325
1739209676.9791808;-45.120503652039325
1739209676.9791849;-45.120503652039325
1739209676.9791887;-38.13080360867914
1739209676.9791927;-35.57807855764607
1739209676.9791965;-38.13080360867914
1739209676.9792006;-45.120503652039325
1739209676.9792047;-38.13080360867914
1739209676.9792085;-35.57807855764607
1739209676.9792125;-45.120503652039325
1739209676.9792163;-45.120503652039325
1739209676.9792204;-38.13080360867914
1739209676.9792242;-38.13080360867914
1739209676.9792283;-38.13080360867914
1739209676.9792323;-45.120503652039325
1739209676.9792361;-38.13080360867914
1739209676.9792402;-38.13080360867914
1739209676.979244;-38.13080360867914
1739209676.979248;-45.120503652039325
1739209676.9792519;-45.120503652039325
1739209676.979256;-45.120503652039325
1739209676.97926;-38.13080360867914
1739209676.9792638;-45.120503652039325
1739209676.9792678;-38.13080360867914
1739209676.9792717;-38.13080360867914
1739209676.9792757;-38.13080360867914
1739209676.9792795;-45.120503652039325
1739209676.9792836;-45.120503652039325
1739209676.9792874;-38.13080360867914
1739209676.9792914;-38.13080360867914
1739209676.9792955;-45.120503652039325
1739209676.9792993;-45.120503652039325
1739209676.9793034;-45.120503652039325
1739209676.9793072;-38.13080360867914
1739209676.9793112;-45.120503652039325
1739209676.979315;-45.120503652039325
1739209676.979319;-38.13080360867914
1739209676.9793231;-38.13080360867914
1739209676.979327;-45.120503652039325
1739209676.979331;-35.57807855764607
1739209676.9793348;-35.57807855764607
1739209676.979339;-45.120503652039325
1739209676.9793427;-35.57807855764607
1739209676.9793468;-38.13080360867914
1739209676.9793508;-35.57807855764607
1739209676.9793546;-33.981070128970906
1739209676.9793587;-38.13080360867914
1739209676.9793625;-45.120503652039325
1739209676.9793665;-38.13080360867914
1739209676.9793704;-38.13080360867914
1739209676.9793744;-45.120503652039325
1739209676.9793785;-45.120503652039325
1739209676.9793823;-45.120503652039325
1739209676.9793863;-45.120503652039325
1739209676.9793901;-38.13080360867914
1739209676.9793942;-38.13080360867914
1739209676.979398;-38.13080360867914
1739209676.979402;-45.120503652039325
1739209676.979406;-32.816014438256545
1739209676.97941;-45.120503652039325
1739209676.979414;-38.13080360867914
1739209676.9794178;-35.57807855764607
1739209676.9794219;-38.13080360867914
1739209676.9794257;-45.120503652039325
1739209676.9794297;-45.120503652039325
1739209676.9794335;-33.981070128970906
1739209676.9794376;-38.13080360867914
1739209676.9794416;-45.120503652039325
1739209676.9794455;-45.120503652039325
1739209676.9794495;-45.120503652039325
1739209676.9794533;-45.120503652039325
1739209676.9794574;-38.13080360867914
1739209676.9794612;-45.120503652039325
1739209676.9794652;-45.120503652039325
1739209676.9794693;-31.141103565318915
1739209676.979473;-38.13080360867914
1739209676.9794772;-45.120503652039325
1739209676.979481;-32.816014438256545
1739209676.979485;-31.141103565318893
1739209676.9794888;-38.13080360867914
1739209676.979493;-45.120503652039325
1739209676.979497;-38.13080360867914
1739209676.9795008;-38.13080360867914
1739209676.9795048;-38.13080360867914
1739209676.9795086;-45.120503652039325
1739209676.9795127;-45.120503652039325
1739209676.9795165;-38.13080360867914
1739209676.9795206;-38.13080360867914
1739209676.9795246;-38.13080360867914
1739209676.9795284;-45.120503652039325
1739209676.9795325;-33.981070128970906
1739209676.9795363;-35.57807855764607
1739209676.9795403;-45.120503652039325
1739209676.9795442;-35.57807855764607
1739209676.9795482;-35.57807855764607
1739209676.9795523;-45.120503652039325
1739209676.979556;-45.120503652039325
1739209676.9795601;-45.120503652039325
1739209676.979564;-38.13080360867914
1739209676.979568;-45.120503652039325
1739209676.9795718;-45.120503652039325
1739209676.9795759;-38.13080360867914
1739209676.9795797;-45.120503652039325
1739209676.9795837;-38.13080360867914
1739209676.9795878;-45.120503652039325
1739209676.9795916;-38.13080360867914
1739209676.9795957;-35.57807855764607
1739209676.9795995;-38.13080360867914
1739209676.9796035;-45.120503652039325
1739209676.9796073;-38.13080360867914
1739209676.9796114;-35.57807855764607
1739209676.9796154;-38.13080360867914
1739209676.9796193;-38.13080360867914
1739209676.9796233;-38.13080360867914
1739209676.9796271;-45.120503652039325
1739209676.9796312;-45.120503652039325
1739209676.979635;-45.120503652039325
1739209676.979639;-45.120503652039325
1739209676.979643;-45.120503652039325
1739209676.979647;-45.120503652039325
1739209676.979651;-45.120503652039325
1739209676.9796548;-38.13080360867914
1739209676.9796588;-32.816014438256545
1739209676.9796627;-45.120503652039325
1739209676.9796667;-45.120503652039325
1739209676.9796708;-33.981070128970906
1739209676.9796746;-33.981070128970906
1739209676.9796786;-33.981070128970906
1739209676.9796824;-45.120503652039325
1739209676.9796865;-45.120503652039325
1739209676.9796903;-45.120503652039325
1739209676.9796944;-33.981070128970906
1739209676.9796984;-38.13080360867914
1739209676.9797022;-45.120503652039325
1739209676.9797063;-38.13080360867914
1739209676.97971;-38.13080360867914
1739209676.9797142;-45.120503652039325
1739209676.979718;-38.13080360867914
1739209676.979722;-30.49652367304973
1739209676.9797258;-38.13080360867914
1739209676.97973;-45.120503652039325
1739209676.979734;-38.13080360867914
1739209676.9797378;-38.13080360867914
1739209676.9797418;-38.13080360867914
1739209676.9797456;-45.120503652039325
1739209676.9797497;-38.13080360867914
1739209676.9797535;-45.120503652039325
1739209676.9797575;-38.13080360867914
1739209676.9797616;-38.13080360867914
1739209676.9797654;-45.120503652039325
1739209676.9797695;-45.120503652039325
1739209676.9797733;-38.13080360867914
1739209676.9797773;-45.120503652039325
1739209676.9797812;-45.120503652039325
1739209676.9797852;-38.13080360867914
1739209676.9797893;-33.981070128970906
1739209676.979793;-45.120503652039325
1739209676.9797971;-45.120503652039325
1739209676.979801;-45.120503652039325
1739209676.979805;-38.13080360867914
1739209676.9798088;-35.57807855764607
1739209676.9798129;-38.13080360867914
1739209676.979817;-38.13080360867914
1739209676.9798207;-38.13080360867914
1739209676.9798248;-35.57807855764607
1739209676.9798286;-45.120503652039325
1739209676.9798326;-45.120503652039325
1739209676.9798365;-38.13080360867914
1739209676.9798405;-32.816014438256545
1739209676.9798443;-45.120503652039325
1739209676.9798484;-45.120503652039325
1739209676.9798524;-38.13080360867914
1739209676.9798563;-38.13080360867914
1739209676.9798603;-38.13080360867914
1739209676.9798641;-33.981070128970906
1739209676.9798682;-45.120503652039325
1739209676.979872;-45.120503652039325
1739209676.979876;-45.120503652039325
1739209676.97988;-31.141103565318915
1739209676.979884;-33.981070128970906
1739209676.979888;-38.13080360867914
1739209676.9798918;-45.120503652039325
1739209676.9798958;-38.13080360867914
1739209676.9798996;-38.13080360867914
1739209676.9799037;-45.120503652039325
1739209676.9799078;-38.13080360867914
1739209676.9799116;-33.981070128970906
1739209676.9799156;-38.13080360867914
1739209676.9799194;-45.120503652039325
1739209676.9799235;-38.13080360867914
1739209676.9799273;-38.13080360867914
1739209676.9799314;-45.120503652039325
1739209676.9820702;-35.57807855764607
1739209676.9820771;-38.13080360867914
1739209676.982084;-38.13080360867914
1739209676.982091;-31.141103565318915
1739209676.9820976;-38.13080360867914
1739209676.9821045;-45.120503652039325
1739209676.9821115;-45.120503652039325
1739209676.9821181;-45.120503652039325
1739209676.982125;-45.120503652039325
1739209676.982132;-45.120503652039325
1739209676.9821386;-45.120503652039325
1739209676.9821455;-45.120503652039325
1739209676.9821525;-38.13080360867914
1739209676.9821591;-38.13080360867914
1739209676.982166;-45.120503652039325
1739209676.982173;-38.13080360867914
1739209676.9821796;-45.120503652039325
1739209676.9821866;-45.120503652039325
1739209676.9821935;-45.120503652039325
1739209676.9822004;-31.141103565318915
1739209676.982207;-32.816014438256545
1739209676.982214;-45.120503652039325
1739209676.982221;-45.120503652039325
1739209676.9822276;-32.816014438256545
1739209676.9822345;-35.57807855764607
1739209676.9822414;-45.120503652039325
1739209676.982248;-45.120503652039325
1739209676.982255;-45.120503652039325
1739209676.982262;-45.120503652039325
1739209676.9822686;-45.120503652039325
1739209676.9822755;-45.120503652039325
1739209676.9822824;-45.120503652039325
1739209676.982289;-31.141103565318915
1739209676.982296;-33.981070128970906
1739209676.982303;-45.120503652039325
1739209676.9823096;-33.981070128970906
1739209676.9823165;-38.13080360867914
1739209676.9823234;-45.120503652039325
1739209676.9823303;-45.120503652039325
1739209676.982337;-27.267205301931607
1739209676.982344;-32.816014438256545
1739209676.9823508;-38.13080360867914
1739209676.9823575;-45.120503652039325
1739209676.9823644;-38.13080360867914
1739209676.9823713;-38.13080360867914
1739209676.982378;-45.120503652039325
1739209676.982385;-45.120503652039325
1739209676.9823918;-38.13080360867914
1739209676.9823985;-38.13080360867914
1739209676.9824054;-38.13080360867914
1739209676.9824123;-38.13080360867914
1739209676.982419;-45.120503652039325
1739209676.982426;-38.13080360867914
1739209676.9824328;-45.120503652039325
1739209676.9824395;-45.120503652039325
1739209676.9824464;-31.141103565318915
1739209676.9824533;-31.141103565318893
1739209676.9824603;-45.120503652039325
1739209676.982467;-45.120503652039325
1739209676.9824739;-45.120503652039325
1739209676.9824808;-45.120503652039325
1739209676.9824874;-45.120503652039325
1739209676.9824944;-45.120503652039325
1739209676.9825013;-45.120503652039325
1739209676.982508;-45.120503652039325
1739209676.9825149;-45.120503652039325
1739209676.9825218;-45.120503652039325
1739209676.9825284;-45.120503652039325
1739209676.9825354;-45.120503652039325
1739209676.9825423;-38.13080360867914
1739209676.982549;-38.13080360867914
1739209676.9825559;-38.13080360867914
1739209676.9825628;-33.981070128970906
1739209676.9825695;-38.13080360867914
1739209676.9825764;-45.120503652039325
1739209676.9825833;-45.120503652039325
1739209676.9825902;-35.57807855764607
1739209676.9825969;-33.981070128970906
1739209676.9826038;-45.120503652039325
1739209676.9826107;-29.438486411369333
1739209676.9826174;-30.49652367304973
1739209676.9826243;-45.120503652039325
1739209676.9826312;-38.13080360867914
1739209676.982638;-38.13080360867914
1739209676.9826448;-38.13080360867914
1739209676.9826517;-45.120503652039325
1739209676.9826584;-32.816014438256545
1739209676.9826653;-45.120503652039325
1739209676.9826722;-45.120503652039325
1739209676.982679;-38.13080360867914
1739209676.9826858;-38.13080360867914
1739209676.9826927;-45.120503652039325
1739209676.9826994;-45.120503652039325
1739209676.9827063;-32.816014438256545
1739209676.9827132;-45.120503652039325
1739209676.9827201;-32.816014438256545
1739209676.9827268;-28.21854285175415
1739209676.9827337;-38.13080360867914
1739209676.9827406;-35.57807855764607
1739209676.9827473;-35.57807855764607
1739209676.9827542;-38.13080360867914
1739209676.9827611;-38.13080360867914
1739209676.9827678;-32.816014438256545
1739209676.9827747;-45.120503652039325
1739209676.9827816;-33.981070128970956
1739209676.9827883;-45.120503652039325
1739209676.9827952;-38.13080360867914
1739209676.9828022;-45.120503652039325
