CAN Message; 0x1a7:000084a6b91b20c3
1739209872.2109537;-38.13080360867914
1739209872.210959;-45.120503652039325
1739209872.2109644;-38.13080360867914
1739209872.2109697;-45.120503652039325
1739209872.2109752;-32.816014438256545
1739209872.2109804;-38.13080360867914
1739209872.210986;-38.13080360867914
1739209872.2109914;-35.57807855764607
1739209872.2109966;-45.120503652039325
1739209872.211002;-45.120503652039325
1739209872.2110074;-45.120503652039325
1739209872.2110128;-45.120503652039325
1739209872.211018;-31.141103565318915
1739209872.2110236;-38.13080360867914
1739209872.211029;-38.13080360867914
1739209872.2110343;-45.120503652039325
1739209872.2110398;-38.13080360867914
1739209872.211045;-35.57807855764607
1739209872.2110505;-38.13080360867914
1739209872.2110558;-45.120503652039325
1739209872.2110612;-31.14110356531892
1739209872.2110667;-38.13080360867914
1739209872.211072;-35.57807855764607
1739209872.2110775;-38.13080360867914
1739209872.2110827;-38.13080360867914
1739209872.2110882;-45.120503652039325
1739209872.2110934;-45.120503652039325
1739209872.211099;-33.981070128970906
1739209872.2111042;-30.49652367304973
1739209872.2111096;-33.981070128970906
1739209872.2111151;-45.120503652039325
1739209872.2111204;-38.13080360867914
1739209872.2111259;-45.120503652039325
1739209872.211131;-45.120503652039325
1739209872.2111366;-38.13080360867914
1739209872.2111418;-45.120503652039325
1739209872.2111473;-45.120503652039325
1739209872.2111528;-38.13080360867914
1739209872.211158;-38.13080360867914
1739209872.2111635;-45.120503652039325
1739209872.2111688;-38.13080360867914
1739209872.2111742;-32.816014438256545
1739209872.2111795;-33.981070128970906
1739209872.211185;-45.120503652039325
1739209872.2111905;-45.120503652039325
1739209872.2111957;-38.13080360867914
1739209872.2112012;-33.981070128970906
1739209872.2112064;-45.120503652039325
1739209872.211212;-45.120503652039325
1739209872.2112172;-38.13080360867914
1739209872.2112226;-45.120503652039325
1739209872.2112281;-45.120503652039325
1739209872.2112334;-32.816014438256545
1739209872.2112389;-45.120503652039325
1739209872.211244;-45.120503652039325
1739209872.2112496;-38.13080360867914
1739209872.2112548;-33.981070128970906
1739209872.2112603;-45.120503652039325
1739209872.2112658;-45.120503652039325
1739209872.211271;-38.13080360867914
1739209872.2112765;-45.120503652039325
1739209872.2112818;-38.13080360867914
1739209872.2112873;-38.13080360867914
1739209872.2112925;-45.120503652039325
1739209872.211298;-45.120503652039325
1739209872.2113035;-35.57807855764607
1739209872.2113087;-35.57807855764607
1739209872.2113142;-45.120503652039325
1739209872.2113194;-38.13080360867914
1739209872.211325;-35.57807855764607
1739209872.2113302;-38.13080360867914
1739209872.2113357;-45.120503652039325
1739209872.211341;-45.120503652039325
1739209872.2113464;-38.13080360867914
1739209872.2113519;-38.13080360867914
1739209872.211357;-45.120503652039325
1739209872.2113626;-38.13080360867914
1739209872.2113678;-45.120503652039325
1739209872.2113733;-38.13080360867914
1739209872.2113786;-38.13080360867914
1739209872.211384;-38.13080360867914
1739209872.2113895;-38.13080360867914
1739209872.2113948;-45.120503652039325
1739209872.2114003;-35.57807855764607
1739209872.2114055;-45.120503652039325
1739209872.211411;-30.49652367304973
1739209872.2114162;-35.57807855764607
1739209872.2114217;-45.120503652039325
1739209872.2114272;-45.120503652039325
1739209872.2114325;-38.13080360867914
1739209872.211438;-33.981070128970906
1739209872.2114432;-45.120503652039325
1739209872.2114487;-45.120503652039325
1739209872.211454;-45.120503652039325
1739209872.2114594;-45.120503652039325
1739209872.211465;-45.120503652039325
1739209872.2114701;-38.13080360867914
1739209872.2114756;-38.13080360867914
1739209872.2114809;-45.120503652039325
1739209872.2114863;-38.13080360867914
1739209872.2114916;-33.981070128970906
1739209872.211497;-35.57807855764607
1739209872.2115026;-38.13080360867914
1739209872.2115078;-35.57807855764607
1739209872.2115133;-45.120503652039325
1739209872.2115185;-38.13080360867914
1739209872.211524;-38.13080360867914
1739209872.2115293;-38.13080360867914
1739209872.2115347;-38.13080360867914
1739209872.2115402;-33.981070128970906
1739209872.2115455;-33.981070128970906
1739209872.211551;-45.120503652039325
1739209872.2115562;-45.120503652039325
1739209872.2115617;-45.120503652039325
1739209872.211567;-38.13080360867914
1739209872.2115724;-45.120503652039325
1739209872.211578;-35.57807855764607
1739209872.2115831;-38.13080360867914
1739209872.2115886;-45.120503652039325
1739209872.2115939;-38.13080360867914
1739209872.2115993;-38.13080360867914
1739209872.2116046;-35.57807855764607
1739209872.21161;-38.13080360867914
1739209872.2116153;-45.120503652039325
1739209872.2116208;-38.13080360867914
1739209872.2116263;-27.8777449560314
1739209872.2116315;-31.141103565318915
1739209872.211637;-45.120503652039325
1739209872.2116423;-38.13080360867914
1739209872.2116477;-45.120503652039325
1739209872.211653;-38.13080360867914
1739209872.2116585;-38.13080360867914
1739209872.211664;-45.120503652039325
1739209872.2116692;-45.120503652039325
1739209872.2116747;-45.120503652039325
1739209872.21168;-38.13080360867914
1739209872.2116854;-38.13080360867914
1739209872.2116907;-38.13080360867914
1739209872.2116961;-33.981070128970956
1739209872.2117016;-28.992665084841967
1739209872.2117069;-25.826314394896357
1739209872.2117124;-38.13080360867914
1739209872.2117176;-45.120503652039325
1739209872.211723;-32.816014438256545
1739209872.2117283;-45.120503652039325
1739209872.2117338;-38.13080360867914
1739209872.2117393;-38.13080360867914
1739209872.2117445;-45.120503652039325
1739209872.21175;-45.120503652039325
1739209872.2117553;-35.57807855764607
1739209872.2117608;-24.15140352195872
1739209872.211766;-25.07728991421287
1739209872.2117715;-26.991370085610722
1739209872.211777;-28.992665084841942
1739209872.2117822;-32.816014438256545
1739209872.2117877;-29.438486411369333
1739209872.211793;-32.816014438256545
1739209872.2117984;-32.816014438256545
1739209872.2118037;-38.13080360867914
1739209872.2118092;-38.13080360867914
1739209872.2118146;-38.13080360867914
1739209872.21182;-29.438486411369333
1739209872.2118254;-33.981070128970906
1739209872.2118306;-26.487275050834715
1739209872.211836;-24.438645034577675
1739209872.2118413;-45.120503652039325
1739209872.2118468;-33.981070128970906
1739209872.211852;-25.826314394896354
1739209872.2118576;-45.120503652039325
1739209872.211863;-38.13080360867914
1739209872.2118683;-33.981070128970906
1739209872.2118738;-38.13080360867914
1739209872.211879;-32.816014438256545
1739209872.2118845;-32.816014438256545
1739209872.2118897;-38.13080360867914
1739209872.2118952;-33.981070128970956
1739209872.2119007;-22.54371790334745
1739209872.211906;-26.487275050834715
1739209872.2119114;-30.49652367304973
1739209872.2119167;-27.267205301931607
1739209872.2119222;-45.120503652039325
1739209872.2119274;-45.120503652039325
1739209872.211933;-38.13080360867914
1739209872.2119384;-45.120503652039325
1739209872.2119436;-31.141103565318915
1739209872.211949;-38.13080360867914
1739209872.2119544;-33.981070128970906
1739209872.2119598;-31.14110356531892
1739209872.211965;-28.218542851754187
1739209872.2119706;-27.267205301931607
1739209872.211976;-33.981070128970906
1739209872.2119813;-38.13080360867914
1739209872.2119868;-35.57807855764607
1739209872.211992;-45.120503652039325
1739209872.2119975;-45.120503652039325
1739209872.2120028;-38.13080360867914
1739209872.2120082;-38.13080360867914
1739209872.2120137;-45.120503652039325
1739209872.212019;-32.816014438256545
1739209872.2120245;-27.8777449560314
1739209872.2120297;-25.826314394896357
1739209872.2120352;-24.15140352195873
1739209872.2120404;-45.120503652039325
1739209872.212046;-35.57807855764607
1739209872.2120514;-30.49652367304976
1739209872.2120566;-30.49652367304973
1739209872.2120621;-35.57807855764607
1739209872.2120674;-45.120503652039325
1739209872.2120728;-38.13080360867914
1739209872.212078;-31.141103565318915
1739209872.2120836;-33.981070128970906
1739209872.2120888;-45.120503652039325
1739209872.2120943;-24.589719217205094
1739209872.2120998;-22.44878636800916
1739209872.212105;-31.141103565318943
1739209872.2121105;-38.13080360867914
1739209872.2121158;-45.120503652039325
1739209872.2121212;-33.981070128970906
1739209872.2121265;-31.141103565318893
1739209872.212132;-38.13080360867914
1739209872.2121375;-38.13080360867914
1739209872.2121427;-38.13080360867914
1739209872.2121482;-45.120503652039325
1739209872.2121534;-30.49652367304973
1739209872.212159;-26.991370085610736
1739209872.2121642;-26.991370085610754
1739209872.2121696;-38.13080360867914
1739209872.2121751;-26.991370085610736
1739209872.2121804;-33.981070128970906
1739209872.2121859;-31.141103565318915
1739209872.212191;-33.981070128970956
1739209872.2121966;-35.57807855764607
1739209872.2122018;-45.120503652039325
1739209872.2122073;-33.981070128970906
1739209872.2136352;-38.13080360867914
1739209872.2136402;-35.57807855764607
1739209872.2136452;-45.120503652039325
1739209872.2136502;-45.120503652039325
1739209872.2136552;-45.120503652039325
1739209872.2136602;-26.991370085610736
1739209872.2136655;-38.13080360867914
1739209872.2136705;-45.120503652039325
1739209872.2136755;-45.120503652039325
1739209872.2136805;-35.57807855764607
1739209872.2136855;-45.120503652039325
1739209872.2136905;-38.13080360867914
1739209872.2136955;-38.13080360867914
1739209872.2137005;-33.981070128970956
1739209872.2137055;-38.13080360867914
1739209872.2137105;-32.816014438256545
1739209872.2137156;-38.13080360867914
1739209872.2137206;-45.120503652039325
1739209872.2137256;-45.120503652039325
1739209872.2137306;-38.13080360867914
1739209872.2137358;-45.120503652039325
1739209872.2137408;-33.981070128970906
1739209872.2137458;-31.141103565318915
1739209872.2137508;-45.120503652039325
1739209872.2137558;-45.120503652039325
1739209872.2137609;-35.57807855764607
1739209872.2137659;-45.120503652039325
1739209872.2137709;-33.981070128970906
1739209872.2137759;-38.13080360867914
1739209872.2137809;-33.981070128970906
1739209872.213786;-32.816014438256545
1739209872.213791;-35.57807855764607
1739209872.213796;-38.13080360867914
1739209872.2138011;-45.120503652039325
1739209872.2138062;-32.816014438256545
1739209872.2138112;-45.120503652039325
1739209872.2138162;-38.13080360867914
1739209872.2138212;-38.13080360867914
1739209872.2138262;-45.120503652039325
1739209872.2138312;-38.13080360867914
1739209872.2138362;-38.13080360867914
1739209872.2138412;-38.13080360867914
1739209872.2138462;-38.13080360867914
1739209872.2138512;-45.120503652039325
1739209872.2138562;-45.120503652039325
1739209872.2138612;-30.49652367304973
1739209872.2138662;-33.981070128970906
1739209872.2138715;-38.13080360867914
1739209872.2138765;-38.13080360867914
1739209872.2138815;-45.120503652039325
1739209872.2138865;-45.120503652039325
1739209872.2138915;-45.120503652039325
1739209872.2138965;-45.120503652039325
1739209872.2139015;-38.13080360867914
1739209872.2139065;-45.120503652039325
1739209872.2139115;-45.120503652039325
1739209872.2139165;-45.120503652039325
1739209872.2139215;-45.120503652039325
1739209872.2139266;-38.13080360867914
1739209872.2139316;-38.13080360867914
1739209872.2139368;-45.120503652039325
1739209872.2139418;-38.13080360867914
1739209872.2139468;-45.120503652039325
1739209872.2139518;-45.120503652039325
1739209872.2139568;-38.13080360867914
1739209872.2139618;-38.13080360867914
1739209872.2139668;-45.120503652039325
1739209872.2139719;-45.120503652039325
1739209872.2139769;-45.120503652039325
1739209872.2139819;-38.13080360867914
1739209872.2139869;-35.57807855764607
1739209872.2139919;-45.120503652039325
1739209872.213997;-45.120503652039325
1739209872.214002;-38.13080360867914
1739209872.2140071;-35.57807855764607
1739209872.2140121;-45.120503652039325
1739209872.2140172;-38.13080360867914
1739209872.2140222;-38.13080360867914
1739209872.2140272;-45.120503652039325
1739209872.2140322;-32.816014438256545
1739209872.2140372;-45.120503652039325
1739209872.2140422;-45.120503652039325
1739209872.2140472;-38.13080360867914
1739209872.2140522;-38.13080360867914
1739209872.2140572;-38.13080360867914
1739209872.2140622;-45.120503652039325
1739209872.2140672;-45.120503652039325
1739209872.2140725;-38.13080360867914
1739209872.2140775;-38.13080360867914
1739209872.2140825;-38.13080360867914
1739209872.2140875;-45.120503652039325
1739209872.2140925;-38.13080360867914
1739209872.2140975;-38.13080360867914
1739209872.2141025;-38.13080360867914
1739209872.2141075;-35.57807855764607
1739209872.2141125;-45.120503652039325
1739209872.2141175;-38.13080360867914
1739209872.2141225;-35.57807855764607
1739209872.2141275;-33.981070128970906
1739209872.2141325;-45.120503652039325
1739209872.2141376;-45.120503652039325
1739209872.2141428;-45.120503652039325
1739209872.2141478;-38.13080360867914
1739209872.2141528;-38.13080360867914
1739209872.2141578;-38.13080360867914
1739209872.2141628;-45.120503652039325
1739209872.2141678;-45.120503652039325
1739209872.2141728;-38.13080360867914
1739209872.2141778;-38.13080360867914
1739209872.2141829;-45.120503652039325
1739209872.2141879;-33.981070128970906
1739209872.2141929;-38.13080360867914
1739209872.2141979;-45.120503652039325
1739209872.214203;-45.120503652039325
1739209872.2142081;-38.13080360867914
1739209872.2142131;-38.13080360867914
1739209872.2142181;-45.120503652039325
1739209872.2142231;-35.57807855764607
1739209872.2142282;-38.13080360867914
1739209872.2142332;-45.120503652039325
1739209872.2142382;-38.13080360867914
1739209872.2142432;-32.816014438256545
1739209872.2142482;-38.13080360867914
1739209872.2142532;-45.120503652039325
1739209872.2142582;-45.120503652039325
1739209872.2142632;-45.120503652039325
1739209872.2142682;-35.57807855764607
1739209872.2142735;-45.120503652039325
1739209872.2142785;-33.981070128970906
1739209872.2142835;-33.981070128970906
1739209872.2142885;-38.13080360867914
1739209872.2142935;-38.13080360867914
1739209872.2142985;-33.981070128970906
1739209872.2143035;-45.120503652039325
1739209872.2143085;-28.992665084841942
1739209872.2143135;-27.8777449560314
1739209872.2143185;-45.120503652039325
1739209872.2143235;-45.120503652039325
1739209872.2143285;-38.13080360867914
1739209872.2143335;-38.13080360867914
1739209872.2143385;-45.120503652039325
1739209872.2143438;-35.57807855764607
1739209872.2143488;-38.13080360867914
1739209872.2143538;-33.981070128970956
1739209872.2143588;-35.57807855764607
1739209872.2143638;-35.57807855764607
1739209872.2143688;-38.13080360867914
1739209872.2143738;-45.120503652039325
1739209872.2143788;-45.120503652039325
1739209872.2143838;-38.13080360867914
1739209872.2143888;-35.57807855764607
1739209872.2143939;-35.57807855764607
1739209872.2143989;-45.120503652039325
1739209872.2144039;-38.13080360867914
