CAN Message; 0x1d3:0000e6660639f91a
Timestamp;Amplitude
1739209630.2150767;-45.120503652039325
1739209630.2150815;-45.120503652039325
1739209630.2150862;-45.120503652039325
1739209630.215091;-45.120503652039325
1739209630.2150955;-45.120503652039325
1739209630.2151003;-38.13080360867914
1739209630.215105;-32.816014438256545
1739209630.2151098;-38.13080360867914
1739209630.2151146;-33.981070128970906
1739209630.2151194;-32.816014438256545
1739209630.215124;-45.120503652039325
1739209630.2151287;-38.13080360867914
1739209630.2151334;-38.13080360867914
1739209630.2151382;-38.13080360867914
1739209630.215143;-38.13080360867914
1739209630.2151477;-45.120503652039325
1739209630.2151523;-45.120503652039325
1739209630.215157;-45.120503652039325
1739209630.2151618;-38.13080360867914
1739209630.2151666;-45.120503652039325
1739209630.2151713;-45.120503652039325
1739209630.215176;-45.120503652039325
1739209630.2151809;-32.816014438256545
1739209630.2151854;-38.13080360867914
1739209630.2151902;-38.13080360867914
1739209630.215195;-35.57807855764607
1739209630.2151997;-38.13080360867914
1739209630.2152045;-38.13080360867914
1739209630.2152092;-38.13080360867914
1739209630.2152138;-38.13080360867914
1739209630.2152185;-38.13080360867914
1739209630.2152233;-38.13080360867914
1739209630.215228;-45.120503652039325
1739209630.2152328;-45.120503652039325
1739209630.2152376;-35.57807855764607
1739209630.2152421;-38.13080360867914
1739209630.215247;-45.120503652039325
1739209630.2152517;-45.120503652039325
1739209630.2152565;-45.120503652039325
1739209630.2152612;-45.120503652039325
1739209630.215266;-35.57807855764607
1739209630.2152708;-38.13080360867914
1739209630.2152753;-45.120503652039325
1739209630.21528;-38.13080360867914
1739209630.2152848;-38.13080360867914
1739209630.2152896;-35.57807855764607
1739209630.2152944;-38.13080360867914
1739209630.2152991;-45.120503652039325
1739209630.2153037;-45.120503652039325
1739209630.2153084;-38.13080360867914
1739209630.2153132;-35.57807855764607
1739209630.215318;-45.120503652039325
1739209630.2153227;-45.120503652039325
1739209630.2153275;-45.120503652039325
1739209630.215332;-45.120503652039325
1739209630.2153368;-38.13080360867914
1739209630.2153416;-38.13080360867914
1739209630.2153463;-45.120503652039325
1739209630.215351;-38.13080360867914
1739209630.2153559;-35.57807855764607
1739209630.2153604;-38.13080360867914
1739209630.2153652;-38.13080360867914
1739209630.21537;-35.57807855764607
1739209630.2153747;-38.13080360867914
1739209630.2153795;-45.120503652039325
1739209630.2153842;-38.13080360867914
1739209630.215389;-45.120503652039325
1739209630.2153935;-45.120503652039325
1739209630.2153983;-38.13080360867914
1739209630.215403;-35.57807855764607
1739209630.2154078;-45.120503652039325
1739209630.2154126;-38.13080360867914
1739209630.2154174;-35.57807855764607
1739209630.215422;-38.13080360867914
1739209630.2154267;-38.13080360867914
1739209630.2154315;-38.13080360867914
1739209630.2154362;-33.981070128970906
1739209630.215441;-38.13080360867914
1739209630.2154458;-45.120503652039325
1739209630.2154503;-45.120503652039325
1739209630.215455;-38.13080360867914
1739209630.2154598;-38.13080360867914
1739209630.2154646;-45.120503652039325
1739209630.2154694;-45.120503652039325
1739209630.2154741;-35.57807855764607
1739209630.215479;-38.13080360867914
1739209630.2154834;-45.120503652039325
1739209630.2154882;-45.120503652039325
1739209630.215493;-32.816014438256545
1739209630.2154977;-33.981070128970906
1739209630.2155025;-45.120503652039325
1739209630.2155073;-33.981070128970906
1739209630.2155118;-32.816014438256545
1739209630.2155166;-33.981070128970906
1739209630.2155213;-38.13080360867914
1739209630.215526;-38.13080360867914
1739209630.2155309;-32.816014438256545
1739209630.2155356;-38.13080360867914
1739209630.2155402;-45.120503652039325
1739209630.215545;-45.120503652039325
1739209630.2155497;-38.13080360867914
1739209630.2155545;-38.13080360867914
1739209630.2155592;-45.120503652039325
1739209630.215564;-45.120503652039325
1739209630.2155685;-45.120503652039325
1739209630.2155733;-45.120503652039325
1739209630.215578;-45.120503652039325
1739209630.2155828;-38.13080360867914
1739209630.2155876;-38.13080360867914
1739209630.2155924;-38.13080360867914
1739209630.2155972;-45.120503652039325
1739209630.2156017;-45.120503652039325
1739209630.2156065;-35.57807855764607
1739209630.2156112;-38.13080360867914
1739209630.215616;-45.120503652039325
1739209630.2156208;-38.13080360867914
1739209630.2156255;-35.57807855764607
1739209630.21563;-45.120503652039325
1739209630.2156348;-32.816014438256545
1739209630.2156396;-35.57807855764607
1739209630.2156444;-45.120503652039325
1739209630.2156491;-38.13080360867914
1739209630.215654;-38.13080360867914
1739209630.2156584;-45.120503652039325
1739209630.2156632;-45.120503652039325
1739209630.215668;-38.13080360867914
1739209630.2156727;-38.13080360867914
1739209630.2156775;-45.120503652039325
1739209630.2156823;-38.13080360867914
1739209630.215687;-45.120503652039325
1739209630.2156916;-45.120503652039325
1739209630.2156963;-45.120503652039325
1739209630.215701;-35.57807855764607
1739209630.2157059;-35.57807855764607
1739209630.2157106;-45.120503652039325
1739209630.2157154;-45.120503652039325
1739209630.21572;-45.120503652039325
1739209630.2157247;-38.13080360867914
1739209630.2157295;-35.57807855764607
1739209630.2157342;-33.981070128970906
1739209630.215739;-45.120503652039325
1739209630.2157438;-45.120503652039325
1739209630.2157483;-45.120503652039325
1739209630.215753;-45.120503652039325
1739209630.2157578;-38.13080360867914
1739209630.2157626;-45.120503652039325
1739209630.2157674;-35.57807855764607
1739209630.2157722;-35.57807855764607
1739209630.2157767;-45.120503652039325
1739209630.2157815;-38.13080360867914
1739209630.2157862;-45.120503652039325
1739209630.215791;-45.120503652039325
1739209630.2157958;-35.57807855764607
1739209630.2158005;-35.57807855764607
1739209630.2158053;-38.13080360867914
1739209630.2158098;-45.120503652039325
1739209630.2158146;-45.120503652039325
1739209630.2158194;-45.120503652039325
1739209630.2158241;-45.120503652039325
1739209630.215829;-38.13080360867914
1739209630.2158337;-38.13080360867914
1739209630.2158382;-45.120503652039325
1739209630.215843;-38.13080360867914
1739209630.2158477;-45.120503652039325
1739209630.2158525;-35.57807855764607
1739209630.2158573;-38.13080360867914
1739209630.215862;-45.120503652039325
1739209630.2158666;-45.120503652039325
1739209630.2158713;-27.8777449560314
1739209630.215876;-30.49652367304973
1739209630.2158809;-45.120503652039325
1739209630.2158856;-45.120503652039325
1739209630.2158904;-38.13080360867914
1739209630.2158952;-33.981070128970906
1739209630.2158997;-45.120503652039325
1739209630.2159045;-35.57807855764607
1739209630.2159092;-45.120503652039325
1739209630.215914;-45.120503652039325
1739209630.2159188;-38.13080360867914
1739209630.2159235;-45.120503652039325
1739209630.215928;-38.13080360867914
1739209630.2159328;-45.120503652039325
1739209630.2159376;-38.13080360867914
1739209630.2159424;-45.120503652039325
1739209630.2159472;-31.141103565318893
1739209630.215952;-32.816014438256545
1739209630.2159564;-45.120503652039325
1739209630.2159612;-45.120503652039325
1739209630.215966;-32.816014438256545
1739209630.2159708;-32.816014438256545
1739209630.2159755;-45.120503652039325
1739209630.2159803;-45.120503652039325
1739209630.2159848;-45.120503652039325
1739209630.2159896;-38.13080360867914
1739209630.2159944;-38.13080360867914
1739209630.2159991;-45.120503652039325
1739209630.216004;-45.120503652039325
1739209630.2160087;-45.120503652039325
1739209630.2160134;-45.120503652039325
1739209630.216018;-45.120503652039325
1739209630.2160227;-38.13080360867914
1739209630.2160275;-45.120503652039325
1739209630.2160323;-45.120503652039325
1739209630.216037;-38.13080360867914
1739209630.2160418;-38.13080360867914
1739209630.2160463;-45.120503652039325
1739209630.216051;-38.13080360867914
1739209630.2160559;-45.120503652039325
1739209630.2160606;-32.816014438256545
1739209630.2160654;-28.58837851428586
1739209630.2160702;-45.120503652039325
1739209630.2160747;-38.13080360867914
1739209630.2160795;-35.57807855764607
1739209630.2160842;-32.816014438256545
1739209630.216089;-45.120503652039325
1739209630.2160938;-38.13080360867914
1739209630.2160985;-45.120503652039325
1739209630.2161033;-31.141103565318943
1739209630.2161078;-35.57807855764607
1739209630.2161126;-38.13080360867914
1739209630.2161174;-45.120503652039325
1739209630.2161222;-45.120503652039325
1739209630.216127;-38.13080360867914
1739209630.2161317;-38.13080360867914
1739209630.2161362;-35.57807855764607
1739209630.216141;-31.141103565318915
1739209630.2161458;-45.120503652039325
1739209630.2161505;-45.120503652039325
1739209630.2161553;-45.120503652039325
1739209630.21616;-38.13080360867914
1739209630.2161646;-45.120503652039325
1739209630.2161694;-45.120503652039325
1739209630.2161741;-45.120503652039325
1739209630.216179;-45.120503652039325
1739209630.2161837;-38.13080360867914
1739209630.2161884;-45.120503652039325
1739209630.216193;-38.13080360867914
1739209630.2161977;-35.57807855764607
1739209630.2162025;-38.13080360867914
1739209630.2162073;-45.120503652039325
1739209630.2162077;-45.120503652039325
1739209630.216208;-45.120503652039325
1739209630.2162085;-45.120503652039325
1739209630.216209;-45.120503652039325
1739209630.2162094;-45.120503652039325
1739209630.2162097;-45.120503652039325
1739209630.2162101;-38.13080360867914
1739209630.2162106;-38.13080360867914
1739209630.216211;-38.13080360867914
1739209630.2162113;-38.13080360867914
1739209630.2162118;-45.120503652039325
1739209630.2162123;-38.13080360867914
1739209630.2162127;-38.13080360867914
1739209630.216213;-38.13080360867914
1739209630.2162135;-38.13080360867914
1739209630.216214;-38.13080360867914
1739209630.2162142;-38.13080360867914
1739209630.2162147;-38.13080360867914
1739209630.2162151;-45.120503652039325
1739209630.2162156;-45.120503652039325
1739209630.2162158;-35.57807855764607
1739209630.2162163;-38.13080360867914
1739209630.2162168;-45.120503652039325
1739209630.2162173;-38.13080360867914
1739209630.2162175;-38.13080360867914
1739209630.216218;-38.13080360867914
1739209630.2162185;-45.120503652039325
1739209630.216219;-38.13080360867914
1739209630.2162192;-35.57807855764607
1739209630.2162197;-35.57807855764607
1739209630.2162201;-45.120503652039325
1739209630.2162204;-38.13080360867914
1739209630.2162209;-38.13080360867914
1739209630.2162213;-38.13080360867914
1739209630.2162218;-38.13080360867914
1739209630.216222;-45.120503652039325
1739209630.2162225;-38.13080360867914
1739209630.216223;-38.13080360867914
1739209630.2162235;-45.120503652039325
1739209630.2162237;-38.13080360867914
1739209630.2162242;-33.981070128970906
1739209630.2162247;-45.120503652039325
1739209630.2162251;-45.120503652039325
1739209630.2162254;-38.13080360867914
1739209630.2162259;-35.57807855764607
1739209630.2162263;-35.57807855764607
1739209630.2162268;-45.120503652039325
1739209630.216227;-38.13080360867914
1739209630.2162275;-38.13080360867914
1739209630.216228;-38.13080360867914
1739209630.2162282;-38.13080360867914
1739209630.2162287;-38.13080360867914
1739209630.2162292;-38.13080360867914
1739209630.2162297;-38.13080360867914
1739209630.21623;-38.13080360867914
1739209630.2162304;-38.13080360867914
1739209630.2162309;-35.57807855764607
1739209630.2162313;-33.981070128970906
1739209630.2162316;-38.13080360867914
1739209630.216232;-38.13080360867914
1739209630.2162325;-38.13080360867914
1739209630.216233;-45.120503652039325
1739209630.2162333;-45.120503652039325
1739209630.2162337;-38.13080360867914
1739209630.2162342;-38.13080360867914
1739209630.2162344;-45.120503652039325
1739209630.216235;-32.816014438256545
1739209630.2162354;-45.120503652039325
1739209630.2162359;-38.13080360867914
1739209630.216236;-32.816014438256545
1739209630.2162366;-33.981070128970906
1739209630.216237;-38.13080360867914
1739209630.2162375;-35.57807855764607
1739209630.2162378;-38.13080360867914
1739209630.2162383;-45.120503652039325
1739209630.2162387;-45.120503652039325
1739209630.2162392;-38.13080360867914
1739209630.2162395;-38.13080360867914
1739209630.21624;-45.120503652039325
1739209630.2162404;-38.13080360867914
1739209630.2162406;-35.57807855764607
1739209630.2162411;-38.13080360867914
1739209630.2162416;-45.120503652039325
1739209630.216242;-38.13080360867914
1739209630.2162423;-35.57807855764607
1739209630.2162428;-38.13080360867914
1739209630.2162433;-38.13080360867914
1739209630.2162437;-45.120503652039325
1739209630.216244;-35.57807855764607
1739209630.2162445;-38.13080360867914
1739209630.216245;-31.141103565318893
1739209630.2162454;-38.13080360867914
1739209630.2162457;-45.120503652039325
1739209630.2162461;-45.120503652039325
1739209630.2162466;-35.57807855764607
1739209630.216247;-38.13080360867914
1739209630.2162473;-45.120503652039325
1739209630.2162478;-45.120503652039325
1739209630.2162483;-38.13080360867914
1739209630.2162485;-38.13080360867914
1739209630.216249;-45.120503652039325
1739209630.2162495;-38.13080360867914
1739209630.21625;-45.120503652039325
1739209630.2162502;-38.13080360867914
1739209630.2162507;-35.57807855764607
1739209630.2162511;-38.13080360867914
1739209630.2162516;-38.13080360867914
1739209630.2162519;-38.13080360867914
1739209630.2162523;-38.13080360867914
1739209630.2162528;-38.13080360867914
1739209630.2162533;-45.120503652039325
1739209630.2162535;-45.120503652039325
1739209630.216254;-45.120503652039325
1739209630.2162545;-45.120503652039325
1739209630.2162547;-45.120503652039325
1739209630.2162552;-38.13080360867914
1739209630.2162557;-38.13080360867914
1739209630.2162561;-38.13080360867914
1739209630.2162564;-45.120503652039325
1739209630.2162569;-45.120503652039325
1739209630.2162573;-45.120503652039325
1739209630.2162578;-33.981070128970906
1739209630.216258;-38.13080360867914
1739209630.2162585;-45.120503652039325
1739209630.216259;-32.816014438256545
1739209630.2162595;-38.13080360867914
1739209630.2162597;-45.120503652039325
1739209630.2162602;-38.13080360867914
1739209630.2162607;-38.13080360867914
1739209630.216261;-38.13080360867914
1739209630.2162614;-29.438486411369333
1739209630.2162619;-31.141103565318893
1739209630.2162623;-32.816014438256545
1739209630.2162626;-33.981070128970906
1739209630.216263;-38.13080360867914
1739209630.2162635;-38.13080360867914
1739209630.216264;-45.120503652039325
1739209630.2162642;-38.13080360867914
1739209630.2162647;-45.120503652039325
1739209630.2162652;-45.120503652039325
1739209630.2162657;-45.120503652039325
1739209630.216266;-45.120503652039325
1739209630.2162664;-35.57807855764607
1739209630.2162669;-45.120503652039325
1739209630.216267;-45.120503652039325
1739209630.2162676;-38.13080360867914
1739209630.216268;-38.13080360867914
1739209630.2162685;-33.981070128970906
1739209630.2162688;-45.120503652039325
1739209630.2162693;-45.120503652039325
1739209630.2162697;-45.120503652039325
