CAN Message; 0x39:00a4365b7c0a3a05
1739209628.372453;-45.120503652039325
1739209628.372463;-35.57807855764607
1739209628.372473;-38.13080360867914
1739209628.372483;-38.13080360867914
1739209628.372493;-35.57807855764607
1739209628.3725033;-38.13080360867914
1739209628.3725133;-45.120503652039325
1739209628.3725233;-45.120503652039325
1739209628.3725333;-45.120503652039325
1739209628.3725433;-38.13080360867914
1739209628.3725533;-33.981070128970906
1739209628.3725636;-45.120503652039325
1739209628.3725736;-45.120503652039325
1739209628.3725836;-38.13080360867914
1739209628.3725936;-45.120503652039325
1739209628.3726037;-38.13080360867914
1739209628.3726137;-45.120503652039325
1739209628.372624;-38.13080360867914
1739209628.372634;-33.981070128970906
1739209628.372644;-45.120503652039325
1739209628.372654;-45.120503652039325
1739209628.372664;-45.120503652039325
1739209628.372674;-38.13080360867914
1739209628.3726842;-45.120503652039325
1739209628.3726943;-45.120503652039325
1739209628.3727043;-38.13080360867914
1739209628.3727143;-38.13080360867914
1739209628.3727243;-45.120503652039325
1739209628.3727345;-38.13080360867914
1739209628.3727446;-38.13080360867914
1739209628.3727546;-38.13080360867914
1739209628.3727646;-38.13080360867914
1739209628.3727746;-35.57807855764607
1739209628.3727846;-38.13080360867914
1739209628.3727949;-33.981070128970906
1739209628.3728049;-45.120503652039325
1739209628.372815;-38.13080360867914
1739209628.372825;-38.13080360867914
1739209628.372835;-45.120503652039325
1739209628.372845;-38.13080360867914
1739209628.3728552;-45.120503652039325
1739209628.3728652;-38.13080360867914
1739209628.3728752;-35.57807855764607
1739209628.3728852;-45.120503652039325
1739209628.3728952;-35.57807855764607
1739209628.3729053;-38.13080360867914
1739209628.3729155;-38.13080360867914
1739209628.3729255;-45.120503652039325
1739209628.3729355;-45.120503652039325
1739209628.3729455;-38.13080360867914
1739209628.3729556;-45.120503652039325
1739209628.3729658;-45.120503652039325
1739209628.3729758;-45.120503652039325
1739209628.3729858;-38.13080360867914
1739209628.3729959;-45.120503652039325
1739209628.3730059;-45.120503652039325
1739209628.3730159;-38.13080360867914
1739209628.3730261;-45.120503652039325
1739209628.3730361;-45.120503652039325
1739209628.3730462;-35.57807855764607
1739209628.3730562;-35.57807855764607
1739209628.3730662;-45.120503652039325
1739209628.3730762;-38.13080360867914
1739209628.3730865;-45.120503652039325
1739209628.3730965;-45.120503652039325
1739209628.3731065;-45.120503652039325
1739209628.3731165;-45.120503652039325
1739209628.3731265;-38.13080360867914
1739209628.3731365;-38.13080360867914
1739209628.3731468;-38.13080360867914
1739209628.3731568;-45.120503652039325
1739209628.3731668;-38.13080360867914
1739209628.3731768;-38.13080360867914
1739209628.3731868;-45.120503652039325
1739209628.3731968;-38.13080360867914
1739209628.373207;-45.120503652039325
1739209628.373217;-45.120503652039325
1739209628.3732271;-38.13080360867914
1739209628.3732371;-35.57807855764607
1739209628.3732471;-45.120503652039325
1739209628.3732574;-45.120503652039325
1739209628.3732674;-33.981070128970906
1739209628.3732774;-45.120503652039325
1739209628.3732874;-45.120503652039325
1739209628.3732975;-45.120503652039325
1739209628.3733075;-38.13080360867914
1739209628.3733177;-38.13080360867914
1739209628.3733277;-35.57807855764607
1739209628.3733377;-35.57807855764607
1739209628.3733478;-38.13080360867914
1739209628.3733578;-38.13080360867914
1739209628.3733678;-38.13080360867914
1739209628.373378;-45.120503652039325
1739209628.373388;-45.120503652039325
1739209628.373398;-38.13080360867914
1739209628.373408;-38.13080360867914
1739209628.373418;-38.13080360867914
1739209628.373428;-45.120503652039325
1739209628.3734384;-35.57807855764607
1739209628.3734484;-38.13080360867914
1739209628.3734584;-45.120503652039325
1739209628.3734684;-45.120503652039325
1739209628.3734784;-45.120503652039325
1739209628.3734884;-38.13080360867914
1739209628.3734987;-45.120503652039325
1739209628.3735087;-45.120503652039325
1739209628.3735187;-45.120503652039325
1739209628.3735287;-32.816014438256545
1739209628.3735387;-31.141103565318893
1739209628.373549;-45.120503652039325
1739209628.373559;-38.13080360867914
1739209628.373569;-38.13080360867914
1739209628.373579;-38.13080360867914
1739209628.373589;-45.120503652039325
1739209628.373599;-45.120503652039325
1739209628.3736093;-45.120503652039325
1739209628.3736193;-45.120503652039325
1739209628.3736293;-38.13080360867914
1739209628.3736393;-45.120503652039325
1739209628.3736494;-38.13080360867914
1739209628.3736594;-45.120503652039325
1739209628.3736696;-45.120503652039325
1739209628.3736796;-45.120503652039325
1739209628.3736897;-32.816014438256545
1739209628.3736997;-28.992665084841942
1739209628.3737097;-38.13080360867914
1739209628.3737197;-45.120503652039325
1739209628.37373;-32.816014438256545
1739209628.37374;-38.13080360867914
1739209628.37375;-45.120503652039325
1739209628.37376;-38.13080360867914
1739209628.37377;-33.981070128970906
1739209628.3737803;-33.981070128970906
1739209628.3737903;-45.120503652039325
1739209628.3738003;-45.120503652039325
1739209628.3738103;-45.120503652039325
1739209628.3738203;-45.120503652039325
1739209628.3738303;-45.120503652039325
1739209628.3738406;-38.13080360867914
1739209628.3738506;-38.13080360867914
1739209628.3738606;-45.120503652039325
1739209628.3738706;-45.120503652039325
1739209628.3738806;-45.120503652039325
1739209628.3738906;-38.13080360867914
1739209628.373901;-33.981070128970906
1739209628.373911;-45.120503652039325
1739209628.373921;-45.120503652039325
1739209628.373931;-38.13080360867914
1739209628.373941;-33.981070128970906
1739209628.373951;-45.120503652039325
1739209628.3739612;-38.13080360867914
1739209628.3739712;-45.120503652039325
1739209628.3739812;-45.120503652039325
1739209628.3739913;-45.120503652039325
1739209628.3740013;-45.120503652039325
1739209628.3740113;-45.120503652039325
1739209628.3740215;-45.120503652039325
1739209628.3740315;-45.120503652039325
1739209628.3740416;-45.120503652039325
1739209628.3740516;-38.13080360867914
1739209628.3740616;-38.13080360867914
1739209628.3740718;-35.57807855764607
1739209628.3740819;-38.13080360867914
1739209628.3740919;-38.13080360867914
1739209628.3741019;-28.992665084841942
1739209628.374112;-38.13080360867914
1739209628.374122;-38.13080360867914
1739209628.3741322;-45.120503652039325
1739209628.3741422;-38.13080360867914
1739209628.3741522;-35.57807855764607
1739209628.3741622;-38.13080360867914
1739209628.3741722;-45.120503652039325
1739209628.3741822;-29.438486411369354
1739209628.3741925;-38.13080360867914
1739209628.3742025;-45.120503652039325
1739209628.3742125;-38.13080360867914
1739209628.3742225;-45.120503652039325
1739209628.3742325;-45.120503652039325
1739209628.3742425;-38.13080360867914
1739209628.3742528;-35.57807855764607
1739209628.3742628;-31.141103565318915
1739209628.3742728;-38.13080360867914
1739209628.3742828;-45.120503652039325
1739209628.3742929;-45.120503652039325
1739209628.3743029;-45.120503652039325
1739209628.374313;-35.57807855764607
1739209628.3743231;-38.13080360867914
1739209628.3743331;-38.13080360867914
1739209628.3743432;-35.57807855764607
1739209628.3743532;-45.120503652039325
1739209628.3743634;-45.120503652039325
1739209628.3743734;-45.120503652039325
1739209628.3743834;-38.13080360867914
1739209628.3743935;-45.120503652039325
1739209628.3744035;-45.120503652039325
1739209628.3744135;-38.13080360867914
1739209628.3744237;-33.981070128970906
1739209628.3744338;-45.120503652039325
1739209628.3744438;-38.13080360867914
1739209628.3744538;-33.981070128970906
1739209628.3744638;-38.13080360867914
1739209628.3744738;-45.120503652039325
1739209628.374484;-45.120503652039325
1739209628.374494;-38.13080360867914
1739209628.374504;-31.141103565318915
1739209628.374514;-35.57807855764607
1739209628.374524;-45.120503652039325
1739209628.3745341;-38.13080360867914
1739209628.3745444;-38.13080360867914
1739209628.3745544;-45.120503652039325
1739209628.3745644;-45.120503652039325
1739209628.3745744;-38.13080360867914
1739209628.3745844;-38.13080360867914
1739209628.3745947;-38.13080360867914
1739209628.3746047;-45.120503652039325
1739209628.3746147;-35.57807855764607
1739209628.3746247;-33.981070128970906
1739209628.3746347;-38.13080360867914
1739209628.3746448;-45.120503652039325
1739209628.374655;-45.120503652039325
1739209628.374665;-38.13080360867914
1739209628.374675;-38.13080360867914
1739209628.374685;-45.120503652039325
1739209628.374695;-45.120503652039325
1739209628.374705;-38.13080360867914
1739209628.3747153;-38.13080360867914
1739209628.3747253;-45.120503652039325
1739209628.3747354;-38.13080360867914
1739209628.3747454;-38.13080360867914
1739209628.3747554;-38.13080360867914
1739209628.3747654;-38.13080360867914
1739209628.3747756;-45.120503652039325
1739209628.3747857;-38.13080360867914
1739209628.3747957;-35.57807855764607
1739209628.3748057;-38.13080360867914
1739209628.3748157;-45.120503652039325
1739209628.3748257;-38.13080360867914
1739209628.374836;-38.13080360867914
1739209628.374846;-45.120503652039325
1739209628.374856;-38.13080360867914
1739209628.3748598;-38.13080360867914
1739209628.3748634;-35.57807855764607
1739209628.3748672;-38.13080360867914
1739209628.3748708;-45.120503652039325
1739209628.3748746;-45.120503652039325
1739209628.3748782;-45.120503652039325
1739209628.374882;-45.120503652039325
1739209628.3748858;-45.120503652039325
1739209628.3748894;-45.120503652039325
1739209628.3748932;-38.13080360867914
1739209628.3748968;-45.120503652039325
1739209628.3749006;-45.120503652039325
1739209628.3749042;-45.120503652039325
1739209628.374908;-30.49652367304973
1739209628.3749115;-32.816014438256545
1739209628.3749154;-45.120503652039325
1739209628.3749192;-45.120503652039325
1739209628.3749228;-35.57807855764607
1739209628.3749266;-35.57807855764607
1739209628.3749301;-45.120503652039325
1739209628.374934;-38.13080360867914
1739209628.3749375;-45.120503652039325
1739209628.3749413;-45.120503652039325
1739209628.3749452;-45.120503652039325
1739209628.3749487;-38.13080360867914
1739209628.3749526;-38.13080360867914
1739209628.3749561;-45.120503652039325
1739209628.37496;-45.120503652039325
1739209628.3749635;-45.120503652039325
1739209628.3749673;-31.141103565318893
1739209628.374971;-35.57807855764607
1739209628.3749747;-45.120503652039325
1739209628.3749785;-45.120503652039325
1739209628.374982;-38.13080360867914
1739209628.374986;-38.13080360867914
1739209628.3749895;-45.120503652039325
1739209628.3749933;-45.120503652039325
1739209628.374997;-45.120503652039325
1739209628.3750007;-45.120503652039325
1739209628.3750045;-45.120503652039325
1739209628.375008;-45.120503652039325
1739209628.375012;-45.120503652039325
1739209628.3750155;-45.120503652039325
1739209628.3750193;-38.13080360867914
1739209628.375023;-45.120503652039325
1739209628.3750267;-45.120503652039325
1739209628.3750303;-38.13080360867914
1739209628.375034;-38.13080360867914
1739209628.375038;-38.13080360867914
1739209628.3750415;-32.816014438256545
1739209628.3750453;-35.57807855764607
1739209628.3750489;-45.120503652039325
1739209628.3750527;-38.13080360867914
1739209628.3750563;-35.57807855764607
1739209628.37506;-32.816014438256545
1739209628.375064;-45.120503652039325
1739209628.3750675;-45.120503652039325
1739209628.3750713;-38.13080360867914
1739209628.3750749;-38.13080360867914
1739209628.3750787;-45.120503652039325
1739209628.3750823;-38.13080360867914
1739209628.375086;-45.120503652039325
1739209628.3750896;-38.13080360867914
1739209628.3750935;-45.120503652039325
1739209628.3750973;-45.120503652039325
1739209628.3751009;-38.13080360867914
1739209628.3751047;-38.13080360867914
1739209628.3751082;-38.13080360867914
1739209628.375112;-45.120503652039325
1739209628.3751156;-28.21854285175415
1739209628.3751194;-28.58837851428586
1739209628.3751233;-45.120503652039325
1739209628.3751268;-45.120503652039325
1739209628.3751307;-38.13080360867914
1739209628.3751342;-38.13080360867914
1739209628.375138;-38.13080360867914
1739209628.3751416;-35.57807855764607
1739209628.3751454;-45.120503652039325
1739209628.3751493;-45.120503652039325
1739209628.3751528;-38.13080360867914
1739209628.3751566;-45.120503652039325
1739209628.3751602;-45.120503652039325
1739209628.375164;-38.13080360867914
1739209628.3751676;-38.13080360867914
1739209628.3751714;-38.13080360867914
1739209628.375175;-45.120503652039325
1739209628.3751788;-45.120503652039325
1739209628.3751826;-32.816014438256545
1739209628.3751862;-38.13080360867914
1739209628.37519;-45.120503652039325
1739209628.3751936;-45.120503652039325
1739209628.3751974;-45.120503652039325
1739209628.375201;-45.120503652039325
1739209628.3752048;-38.13080360867914
1739209628.3752086;-31.141103565318915
1739209628.3752122;-38.13080360867914
1739209628.375216;-35.57807855764607
1739209628.3752196;-38.13080360867914
1739209628.3752234;-38.13080360867914
1739209628.375227;-38.13080360867914
1739209628.3752308;-35.57807855764607
1739209628.3752344;-45.120503652039325
1739209628.3752382;-30.49652367304976
1739209628.375242;-38.13080360867914
1739209628.3752456;-38.13080360867914
1739209628.3752494;-45.120503652039325
1739209628.375253;-45.120503652039325
1739209628.3752568;-35.57807855764607
1739209628.3752604;-32.816014438256545
1739209628.3752642;-38.13080360867914
1739209628.375268;-38.13080360867914
1739209628.3752716;-38.13080360867914
1739209628.3752754;-38.13080360867914
1739209628.375279;-45.120503652039325
1739209628.3752828;-45.120503652039325
1739209628.3752863;-38.13080360867914
1739209628.3752902;-31.141103565318915
1739209628.3752937;-45.120503652039325
1739209628.3752975;-45.120503652039325
1739209628.3753014;-30.49652367304973
1739209628.375305;-35.57807855764607
1739209628.3753088;-45.120503652039325
1739209628.3753123;-45.120503652039325
1739209628.3753161;-38.13080360867914
1739209628.3753197;-33.981070128970906
1739209628.3753235;-45.120503652039325
1739209628.3753273;-38.13080360867914
1739209628.375331;-38.13080360867914
1739209628.3753347;-33.981070128970906
1739209628.3753383;-38.13080360867914
1739209628.3753421;-45.120503652039325
1739209628.3753457;-38.13080360867914
1739209628.3753495;-35.57807855764607
1739209628.3753533;-45.120503652039325
1739209628.375357;-38.13080360867914
1739209628.3753607;-32.816014438256545
1739209628.3753643;-38.13080360867914
1739209628.375368;-38.13080360867914
1739209628.3753717;-35.57807855764607
1739209628.3753755;-33.981070128970906
1739209628.375379;-38.13080360867914
1739209628.375383;-45.120503652039325
1739209628.3753867;-45.120503652039325
1739209628.3753903;-45.120503652039325
1739209628.375394;-45.120503652039325
1739209628.3753977;-45.120503652039325
1739209628.3754015;-45.120503652039325
1739209628.375405;-38.13080360867914
1739209628.375409;-38.13080360867914
1739209628.3754127;-45.120503652039325
1739209628.3754163;-45.120503652039325
