CAN Message; 0x150:0000f363f056c7d2
1739209652.5972703;-45.120503652039325
1739209652.5972722;-45.120503652039325
1739209652.5972738;-38.13080360867914
1739209652.5972757;-38.13080360867914
1739209652.5972776;-45.120503652039325
1739209652.5972795;-45.120503652039325
1739209652.5972812;-33.981070128970906
1739209652.5972831;-30.49652367304973
1739209652.597285;-38.13080360867914
1739209652.5972867;-38.13080360867914
1739209652.5972886;-38.13080360867914
1739209652.5972905;-38.13080360867914
1739209652.5972924;-38.13080360867914
1739209652.597294;-38.13080360867914
1739209652.597296;-38.13080360867914
1739209652.597298;-31.141103565318915
1739209652.5972998;-33.981070128970906
1739209652.5973015;-45.120503652039325
1739209652.5973034;-38.13080360867914
1739209652.5973053;-38.13080360867914
1739209652.597307;-38.13080360867914
1739209652.5973089;-45.120503652039325
1739209652.5973108;-33.981070128970906
1739209652.5973127;-38.13080360867914
1739209652.5973144;-38.13080360867914
1739209652.5973163;-35.57807855764607
1739209652.5973182;-45.120503652039325
1739209652.5973198;-45.120503652039325
1739209652.5973217;-33.981070128970906
1739209652.5973237;-38.13080360867914
1739209652.5973256;-38.13080360867914
1739209652.5973272;-38.13080360867914
1739209652.5973291;-38.13080360867914
1739209652.597331;-38.13080360867914
1739209652.597333;-45.120503652039325
1739209652.5973346;-45.120503652039325
1739209652.5973365;-45.120503652039325
1739209652.5973384;-45.120503652039325
1739209652.59734;-38.13080360867914
1739209652.597342;-33.981070128970906
1739209652.597344;-38.13080360867914
1739209652.5973458;-38.13080360867914
1739209652.5973475;-45.120503652039325
1739209652.5973494;-38.13080360867914
1739209652.5973513;-38.13080360867914
1739209652.597353;-45.120503652039325
1739209652.597355;-45.120503652039325
1739209652.5973568;-38.13080360867914
1739209652.5973587;-38.13080360867914
1739209652.5973604;-45.120503652039325
1739209652.5973623;-45.120503652039325
1739209652.5973642;-45.120503652039325
1739209652.597366;-38.13080360867914
1739209652.5973678;-38.13080360867914
1739209652.5973697;-45.120503652039325
1739209652.5973716;-38.13080360867914
1739209652.5973732;-38.13080360867914
1739209652.5973752;-45.120503652039325
1739209652.597377;-38.13080360867914
1739209652.597379;-38.13080360867914
1739209652.5973806;-38.13080360867914
1739209652.5973825;-45.120503652039325
1739209652.5973845;-35.57807855764607
1739209652.5973864;-45.120503652039325
1739209652.597388;-45.120503652039325
1739209652.59739;-38.13080360867914
1739209652.5973918;-45.120503652039325
1739209652.5973935;-45.120503652039325
1739209652.5973954;-38.13080360867914
1739209652.5973973;-38.13080360867914
1739209652.5973992;-45.120503652039325
1739209652.597401;-38.13080360867914
1739209652.5974028;-32.816014438256545
1739209652.5974047;-45.120503652039325
1739209652.5974064;-38.13080360867914
1739209652.5974083;-35.57807855764607
1739209652.5974102;-38.13080360867914
1739209652.597412;-45.120503652039325
1739209652.5974138;-35.57807855764607
1739209652.5974157;-32.816014438256545
1739209652.5974176;-45.120503652039325
1739209652.5974195;-38.13080360867914
1739209652.5974212;-45.120503652039325
1739209652.597423;-45.120503652039325
1739209652.597425;-38.13080360867914
1739209652.5974267;-35.57807855764607
1739209652.5974286;-45.120503652039325
1739209652.5974305;-45.120503652039325
1739209652.5974324;-35.57807855764607
1739209652.597434;-38.13080360867914
1739209652.597436;-45.120503652039325
1739209652.5974379;-45.120503652039325
1739209652.5974398;-38.13080360867914
1739209652.5974414;-45.120503652039325
1739209652.5974433;-38.13080360867914
1739209652.5974452;-38.13080360867914
1739209652.597447;-45.120503652039325
1739209652.5974488;-45.120503652039325
1739209652.5974507;-45.120503652039325
1739209652.5974526;-45.120503652039325
1739209652.5974543;-45.120503652039325
1739209652.5974562;-33.981070128970906
1739209652.5974581;-45.120503652039325
1739209652.5974598;-45.120503652039325
1739209652.5974617;-35.57807855764607
1739209652.5974636;-38.13080360867914
1739209652.5974655;-45.120503652039325
1739209652.5974672;-45.120503652039325
1739209652.597469;-45.120503652039325
1739209652.597471;-45.120503652039325
1739209652.597473;-45.120503652039325
1739209652.5974746;-45.120503652039325
1739209652.5974765;-45.120503652039325
1739209652.5974784;-45.120503652039325
1739209652.59748;-45.120503652039325
1739209652.597482;-38.13080360867914
1739209652.5974839;-35.57807855764607
1739209652.5974858;-38.13080360867914
1739209652.5974874;-45.120503652039325
1739209652.5974894;-38.13080360867914
1739209652.5974913;-45.120503652039325
1739209652.597493;-31.141103565318915
1739209652.5974948;-45.120503652039325
1739209652.5974967;-38.13080360867914
1739209652.5974987;-38.13080360867914
1739209652.5975003;-38.13080360867914
1739209652.5975022;-45.120503652039325
1739209652.5975041;-45.120503652039325
1739209652.597506;-45.120503652039325
1739209652.5975077;-38.13080360867914
1739209652.5975096;-38.13080360867914
1739209652.5975115;-45.120503652039325
1739209652.5975132;-38.13080360867914
1739209652.597515;-38.13080360867914
1739209652.597517;-45.120503652039325
1739209652.597519;-38.13080360867914
1739209652.5975206;-35.57807855764607
1739209652.5975225;-31.141103565318915
1739209652.5975244;-38.13080360867914
1739209652.5975263;-45.120503652039325
1739209652.597528;-45.120503652039325
1739209652.59753;-38.13080360867914
1739209652.5975318;-35.57807855764607
1739209652.5975335;-45.120503652039325
1739209652.5975354;-45.120503652039325
1739209652.5975373;-38.13080360867914
1739209652.5975392;-38.13080360867914
1739209652.5975409;-45.120503652039325
1739209652.5975428;-35.57807855764607
1739209652.5975447;-35.57807855764607
1739209652.5975463;-45.120503652039325
1739209652.5975482;-38.13080360867914
1739209652.5975502;-38.13080360867914
1739209652.597552;-38.13080360867914
1739209652.5975537;-38.13080360867914
1739209652.5975556;-38.13080360867914
1739209652.5975575;-45.120503652039325
1739209652.5975595;-45.120503652039325
1739209652.5975611;-35.57807855764607
1739209652.597563;-35.57807855764607
1739209652.597565;-38.13080360867914
1739209652.5975666;-38.13080360867914
1739209652.5975685;-38.13080360867914
1739209652.5975704;-45.120503652039325
1739209652.5975723;-45.120503652039325
1739209652.597574;-45.120503652039325
1739209652.597576;-45.120503652039325
1739209652.5975778;-38.13080360867914
1739209652.5975797;-38.13080360867914
1739209652.5975814;-33.981070128970906
1739209652.5975833;-38.13080360867914
1739209652.5975852;-45.120503652039325
1739209652.5975869;-45.120503652039325
1739209652.5975888;-38.13080360867914
1739209652.5975907;-45.120503652039325
1739209652.5975926;-38.13080360867914
1739209652.5975943;-45.120503652039325
1739209652.5975962;-33.981070128970906
1739209652.597598;-38.13080360867914
1739209652.5975997;-38.13080360867914
1739209652.5976017;-38.13080360867914
1739209652.5976036;-45.120503652039325
1739209652.5976055;-38.13080360867914
1739209652.5976071;-38.13080360867914
1739209652.597609;-45.120503652039325
1739209652.597611;-31.141103565318915
1739209652.5976129;-33.981070128970906
1739209652.5976145;-45.120503652039325
1739209652.5976164;-45.120503652039325
1739209652.5976183;-35.57807855764607
1739209652.59762;-38.13080360867914
1739209652.597622;-45.120503652039325
1739209652.5976238;-33.981070128970906
1739209652.5976257;-30.49652367304973
1739209652.5976274;-38.13080360867914
1739209652.5976293;-45.120503652039325
1739209652.5976312;-38.13080360867914
1739209652.597633;-38.13080360867914
1739209652.5976348;-38.13080360867914
1739209652.5976367;-38.13080360867914
1739209652.5976386;-45.120503652039325
1739209652.5976403;-31.141103565318915
1739209652.5976422;-33.981070128970906
1739209652.597644;-38.13080360867914
1739209652.597646;-38.13080360867914
1739209652.5976477;-38.13080360867914
1739209652.5976496;-38.13080360867914
1739209652.5976515;-45.120503652039325
1739209652.5976532;-38.13080360867914
1739209652.597655;-38.13080360867914
1739209652.597657;-35.57807855764607
1739209652.5976589;-38.13080360867914
1739209652.5976605;-38.13080360867914
1739209652.5976624;-38.13080360867914
1739209652.5976644;-45.120503652039325
1739209652.5976663;-31.141103565318893
1739209652.597668;-14.457244398418915
1739209652.5976698;-22.740042620751332
1739209652.5976717;-29.438486411369333
1739209652.5976734;-45.120503652039325
1739209652.5976753;-38.13080360867914
1739209652.5976772;-38.13080360867914
1739209652.5976791;-38.13080360867914
1739209652.5976808;-45.120503652039325
1739209652.5976827;-45.120503652039325
1739209652.5976846;-31.141103565318915
1739209652.5976863;-27.267205301931607
1739209652.5976882;-45.120503652039325
1739209652.59769;-38.13080360867914
1739209652.597692;-38.13080360867914
1739209652.5976937;-31.141103565318915
1739209652.5976956;-45.120503652039325
1739209652.5976975;-45.120503652039325
1739209652.5976994;-45.120503652039325
1739209652.597701;-28.992665084841967
1739209652.597703;-38.13080360867914
1739209652.597705;-45.120503652039325
1739209652.5977066;-45.120503652039325
1739209652.5977085;-33.981070128970906
1739209652.5977104;-33.981070128970906
1739209652.5977123;-28.992665084841942
1739209652.597714;-38.13080360867914
1739209652.5977159;-32.816014438256545
1739209652.5977178;-38.13080360867914
1739209652.5977197;-32.816014438256545
1739209652.5977213;-18.755624688505637
1739209652.5977232;-38.13080360867914
1739209652.5977252;-45.120503652039325
1739209652.5977268;-38.13080360867914
1739209652.5977287;-38.13080360867914
1739209652.5977306;-28.992665084841942
1739209652.5977325;-45.120503652039325
1739209652.5977342;-35.57807855764607
1739209652.5977361;-33.981070128970906
1739209652.597738;-31.141103565318915
1739209652.5977397;-45.120503652039325
1739209652.5977416;-38.13080360867914
1739209652.5977435;-45.120503652039325
1739209652.5977454;-45.120503652039325
1739209652.597747;-33.981070128970906
1739209652.597749;-45.120503652039325
1739209652.597751;-38.13080360867914
1739209652.5977528;-24.746238672633048
1739209652.5977545;-33.981070128970906
1739209652.5977564;-45.120503652039325
1739209652.5977583;-45.120503652039325
1739209652.59776;-45.120503652039325
1739209652.5977619;-27.267205301931607
1739209652.5977638;-28.992665084841967
1739209652.5977657;-18.299052888300974
1739209652.5977674;-30.49652367304973
1739209652.5977693;-30.49652367304973
1739209652.5977712;-31.141103565318943
1739209652.5977728;-17.756538629272868
1739209652.5977747;-8.372810511885032
1739209652.5977767;-32.816014438256545
1739209652.5977786;-38.13080360867914
1739209652.5977802;-38.13080360867914
1739209652.5977821;-38.13080360867914
1739209652.597784;-45.120503652039325
1739209652.597786;-45.120503652039325
1739209652.5977876;-38.13080360867914
1739209652.5977895;-45.120503652039325
1739209652.5977914;-23.75329798047522
1739209652.597793;-38.13080360867914
1739209652.597795;-45.120503652039325
1739209652.597797;-38.13080360867914
1739209652.5977988;-38.13080360867914
1739209652.5978005;-38.13080360867914
1739209652.5978024;-45.120503652039325
1739209652.5978043;-25.826314394896354
1739209652.5978062;-26.991370085610736
1739209652.597808;-45.120503652039325
1739209652.5978098;-18.521341651340787
1739209652.5978117;-27.267205301931607
1739209652.5978134;-32.816014438256545
1739209652.5978153;-31.141103565318915
1739209652.5978172;-38.13080360867914
1739209652.597819;-45.120503652039325
1739209652.5978208;-38.13080360867914
1739209652.5978227;-33.981070128970906
1739209652.5978246;-45.120503652039325
1739209652.5978262;-38.13080360867914
1739209652.5978281;-35.57807855764607
1739209652.59783;-38.13080360867914
1739209652.597832;-33.981070128970906
1739209652.5978336;-38.13080360867914
1739209652.5978355;-31.141103565318943
1739209652.5978374;-32.816014438256545
1739209652.5978394;-45.120503652039325
1739209652.597841;-45.120503652039325
1739209652.597843;-45.120503652039325
1739209652.5978448;-35.57807855764607
1739209652.5978465;-45.120503652039325
1739209652.5978484;-45.120503652039325
1739209652.5978503;-31.141103565318915
1739209652.5978522;-38.13080360867914
1739209652.597854;-24.589719217205094
1739209652.5978558;-45.120503652039325
1739209652.5978577;-32.81601443825658
1739209652.5978594;-32.816014438256545
1739209652.5978613;-20.16506027657481
1739209652.5978632;-12.0907042845568
1739209652.597865;-27.267205301931607
1739209652.5978668;-38.13080360867914
1739209652.5978687;-45.120503652039325
1739209652.5978706;-45.120503652039325
1739209652.5978725;-32.81601443825658
1739209652.5978742;-45.120503652039325
1739209652.597876;-45.120503652039325
1739209652.597878;-38.13080360867914
1739209652.5978796;-32.816014438256545
1739209652.5978816;-45.120503652039325
1739209652.5978835;-45.120503652039325
1739209652.5978854;-33.981070128970906
1739209652.597887;-31.141103565318893
1739209652.597889;-38.13080360867914
1739209652.5978909;-38.13080360867914
1739209652.5978928;-38.13080360867914
1739209652.5978944;-31.141103565318915
1739209652.5978963;-38.13080360867914
1739209652.5978982;-45.120503652039325
1739209652.5979;-45.120503652039325
1739209652.5979018;-28.992665084841942
1739209652.5979037;-33.981070128970906
1739209652.5979056;-25.826314394896357
1739209652.5979073;-20.16506027657481
1739209652.5979092;-27.877744956031414
1739209652.5979111;-38.13080360867914
1739209652.5979128;-31.141103565318893
1739209652.5979147;-25.07728991421287
1739209652.5979166;-32.81601443825658
1739209652.5979185;-35.57807855764607
1739209652.5979202;-38.13080360867914
1739209652.597922;-28.218542851754165
1739209652.597924;-11.814336979094913
1739209652.597926;-16.944849956441484
1739209652.5979276;-29.438486411369347
1739209652.5979295;-28.992665084841942
1739209652.5979314;-45.120503652039325
1739209652.597933;-20.109911029861767
1739209652.597935;-45.120503652039325
1739209652.5979369;-38.13080360867914
1739209652.5979388;-31.141103565318915
1739209652.5979404;-31.141103565318943
1739209652.5979424;-9.312393925429829
1739209652.5979443;-31.141103565318915
1739209652.5979462;-38.13080360867914
1739209652.5979478;-38.13080360867914
1739209652.5979497;-45.120503652039325
1739209652.5979517;-33.981070128970906
1739209652.5979533;-25.25278630937684
1739209652.5979552;-31.14110356531892
1739209652.5979571;-33.981070128970906
1739209652.5986643;-38.13080360867914
1739209652.5986662;-35.57807855764607
1739209652.5986679;-35.57807855764607
1739209652.5986698;-45.120503652039325
1739209652.5986717;-45.120503652039325
1739209652.5986736;-35.57807855764607
1739209652.5986753;-35.57807855764607
1739209652.5986772;-45.120503652039325
1739209652.598679;-38.13080360867914
1739209652.598681;-45.120503652039325
1739209652.5986829;-28.58837851428586
1739209652.5986845;-19.45023999044868
1739209652.5986865;-45.120503652039325
1739209652.5986884;-38.13080360867914
1739209652.5986903;-38.13080360867914
1739209652.5986922;-32.816014438256545
1739209652.5986938;-38.13080360867914
