CAN Message; 0x1b8:0100dc1d80013f48
1739209801.9928172;-45.120503652039325
1739209801.992826;-45.120503652039325
1739209801.9928348;-45.120503652039325
1739209801.9928439;-38.13080360867914
1739209801.9928527;-38.13080360867914
1739209801.9928615;-45.120503652039325
1739209801.9928703;-31.141103565318893
1739209801.9928792;-45.120503652039325
1739209801.992888;-45.120503652039325
1739209801.9928968;-45.120503652039325
1739209801.9929059;-45.120503652039325
1739209801.9929147;-38.13080360867914
1739209801.9929235;-45.120503652039325
1739209801.9929323;-38.13080360867914
1739209801.9929411;-45.120503652039325
1739209801.99295;-38.13080360867914
1739209801.9929588;-45.120503652039325
1739209801.9929678;-35.57807855764607
1739209801.9929767;-28.21854285175415
1739209801.9929855;-38.13080360867914
1739209801.9929943;-45.120503652039325
1739209801.9930031;-38.13080360867914
1739209801.993012;-35.57807855764607
1739209801.993021;-45.120503652039325
1739209801.9930298;-45.120503652039325
1739209801.9930387;-45.120503652039325
1739209801.9930475;-45.120503652039325
1739209801.9930563;-45.120503652039325
1739209801.993065;-45.120503652039325
1739209801.993074;-45.120503652039325
1739209801.993083;-45.120503652039325
1739209801.9930918;-38.13080360867914
1739209801.9931006;-45.120503652039325
1739209801.9931095;-38.13080360867914
1739209801.9931183;-45.120503652039325
1739209801.993127;-45.120503652039325
1739209801.993136;-38.13080360867914
1739209801.993145;-45.120503652039325
1739209801.9931538;-45.120503652039325
1739209801.9931626;-45.120503652039325
1739209801.9931715;-45.120503652039325
1739209801.9931803;-45.120503652039325
1739209801.993189;-28.58837851428586
1739209801.9931982;-35.57807855764607
1739209801.993207;-45.120503652039325
1739209801.9932158;-38.13080360867914
1739209801.9932246;-38.13080360867914
1739209801.9932334;-38.13080360867914
1739209801.9932423;-38.13080360867914
1739209801.993251;-38.13080360867914
1739209801.9932601;-31.141103565318943
1739209801.993269;-33.981070128970906
1739209801.9932778;-35.57807855764607
1739209801.9932866;-38.13080360867914
1739209801.9932954;-45.120503652039325
1739209801.9933043;-35.57807855764607
1739209801.993313;-31.141103565318893
1739209801.9933221;-38.13080360867914
1739209801.993331;-26.991370085610722
1739209801.9933398;-33.981070128970906
1739209801.9933486;-45.120503652039325
1739209801.9933574;-35.57807855764607
1739209801.9933662;-35.57807855764607
1739209801.9933753;-45.120503652039325
1739209801.9933841;-38.13080360867914
1739209801.993393;-38.13080360867914
1739209801.9934018;-38.13080360867914
1739209801.9934106;-45.120503652039325
1739209801.9934194;-45.120503652039325
1739209801.9934282;-38.13080360867914
1739209801.9934373;-38.13080360867914
1739209801.993446;-38.13080360867914
1739209801.993455;-35.57807855764607
1739209801.9934638;-45.120503652039325
1739209801.9934726;-45.120503652039325
1739209801.9934814;-38.13080360867914
1739209801.9934902;-35.57807855764607
1739209801.9934993;-45.120503652039325
1739209801.993508;-45.120503652039325
1739209801.993517;-38.13080360867914
1739209801.9935257;-45.120503652039325
1739209801.9935346;-45.120503652039325
1739209801.9935434;-38.13080360867914
1739209801.9935524;-38.13080360867914
1739209801.9935613;-45.120503652039325
1739209801.99357;-38.13080360867914
1739209801.993579;-35.57807855764607
1739209801.9935877;-38.13080360867914
1739209801.9935966;-45.120503652039325
1739209801.9936054;-45.120503652039325
1739209801.9936144;-38.13080360867914
1739209801.9936233;-45.120503652039325
1739209801.993632;-45.120503652039325
1739209801.993641;-38.13080360867914
1739209801.9936497;-32.816014438256545
1739209801.9936585;-38.13080360867914
1739209801.9936674;-45.120503652039325
1739209801.9936764;-38.13080360867914
1739209801.9936852;-35.57807855764607
1739209801.993694;-38.13080360867914
1739209801.993703;-45.120503652039325
1739209801.9937117;-38.13080360867914
1739209801.9937205;-38.13080360867914
1739209801.9937296;-45.120503652039325
1739209801.9937384;-45.120503652039325
1739209801.9937472;-45.120503652039325
1739209801.993756;-38.13080360867914
1739209801.9937649;-33.981070128970906
1739209801.9937737;-35.57807855764607
1739209801.9937825;-38.13080360867914
1739209801.9937916;-45.120503652039325
1739209801.9938004;-33.981070128970906
1739209801.9938092;-38.13080360867914
1739209801.993818;-45.120503652039325
1739209801.9938269;-38.13080360867914
1739209801.9938357;-38.13080360867914
1739209801.9938447;-45.120503652039325
1739209801.9938536;-45.120503652039325
1739209801.9938624;-45.120503652039325
1739209801.9938712;-38.13080360867914
1739209801.99388;-32.816014438256545
1739209801.9938889;-45.120503652039325
1739209801.9938977;-38.13080360867914
1739209801.9939067;-38.13080360867914
1739209801.9939156;-38.13080360867914
1739209801.9939244;-38.13080360867914
1739209801.9939332;-38.13080360867914
1739209801.993942;-31.141103565318915
1739209801.9939508;-35.57807855764607
1739209801.9939597;-38.13080360867914
1739209801.9939687;-38.13080360867914
1739209801.9939775;-33.981070128970906
1739209801.9939864;-38.13080360867914
1739209801.9939952;-45.120503652039325
1739209801.994004;-45.120503652039325
1739209801.9940128;-38.13080360867914
1739209801.994022;-45.120503652039325
1739209801.9940307;-38.13080360867914
1739209801.9940395;-38.13080360867914
1739209801.9940484;-32.81601443825658
1739209801.9940572;-45.120503652039325
1739209801.994066;-38.13080360867914
1739209801.9940748;-38.13080360867914
1739209801.994084;-45.120503652039325
1739209801.9940927;-45.120503652039325
1739209801.9941015;-45.120503652039325
1739209801.9941103;-45.120503652039325
1739209801.9941192;-27.267205301931607
1739209801.994128;-32.816014438256545
1739209801.9941368;-45.120503652039325
1739209801.9941459;-38.13080360867914
1739209801.9941547;-32.816014438256545
1739209801.9941635;-45.120503652039325
1739209801.9941723;-45.120503652039325
1739209801.9941812;-45.120503652039325
1739209801.99419;-38.13080360867914
1739209801.994199;-38.13080360867914
1739209801.9942079;-38.13080360867914
1739209801.9942167;-45.120503652039325
1739209801.9942255;-33.981070128970906
1739209801.9942343;-45.120503652039325
1739209801.9942431;-45.120503652039325
1739209801.994252;-38.13080360867914
1739209801.994261;-45.120503652039325
1739209801.9942698;-45.120503652039325
1739209801.9942787;-38.13080360867914
1739209801.9942875;-38.13080360867914
1739209801.9942963;-45.120503652039325
1739209801.9943051;-38.13080360867914
1739209801.994314;-45.120503652039325
1739209801.994323;-45.120503652039325
1739209801.9943318;-29.438486411369333
1739209801.9943407;-31.141103565318915
1739209801.9943495;-38.13080360867914
1739209801.9943583;-38.13080360867914
1739209801.9943671;-38.13080360867914
1739209801.9943762;-45.120503652039325
1739209801.994385;-45.120503652039325
1739209801.9943938;-31.141103565318893
1739209801.9944026;-38.13080360867914
1739209801.9944115;-45.120503652039325
1739209801.9944203;-45.120503652039325
1739209801.994429;-38.13080360867914
1739209801.9944382;-38.13080360867914
1739209801.994447;-45.120503652039325
1739209801.9944558;-45.120503652039325
1739209801.9944646;-45.120503652039325
1739209801.9944735;-45.120503652039325
1739209801.9944823;-45.120503652039325
1739209801.994491;-38.13080360867914
1739209801.9945002;-38.13080360867914
1739209801.994509;-45.120503652039325
1739209801.9945178;-38.13080360867914
1739209801.9945266;-38.13080360867914
1739209801.9945354;-45.120503652039325
1739209801.9945443;-35.57807855764607
1739209801.9945533;-32.816014438256545
1739209801.9945621;-38.13080360867914
1739209801.994571;-38.13080360867914
1739209801.9945798;-38.13080360867914
1739209801.9945886;-45.120503652039325
1739209801.9945974;-38.13080360867914
1739209801.9946063;-32.816014438256545
1739209801.9946153;-38.13080360867914
1739209801.9946241;-45.120503652039325
1739209801.994633;-38.13080360867914
1739209801.9946418;-38.13080360867914
1739209801.9946506;-38.13080360867914
1739209801.9946594;-45.120503652039325
1739209801.9946682;-38.13080360867914
1739209801.9946773;-38.13080360867914
1739209801.9946861;-45.120503652039325
1739209801.994695;-45.120503652039325
1739209801.9947038;-38.13080360867914
1739209801.9947126;-35.57807855764607
1739209801.9947214;-38.13080360867914
1739209801.9947305;-45.120503652039325
1739209801.9947393;-38.13080360867914
1739209801.994748;-35.57807855764607
1739209801.994757;-38.13080360867914
1739209801.9947658;-45.120503652039325
1739209801.9947746;-38.13080360867914
1739209801.9947834;-35.57807855764607
1739209801.9947925;-38.13080360867914
1739209801.9948013;-38.13080360867914
1739209801.99481;-38.13080360867914
1739209801.994819;-38.13080360867914
1739209801.9948277;-45.120503652039325
1739209801.9948366;-33.981070128970906
1739209801.9948454;-35.57807855764607
1739209801.9948545;-38.13080360867914
1739209801.9948633;-38.13080360867914
1739209801.994872;-45.120503652039325
1739209801.994881;-38.13080360867914
1739209801.9948897;-38.13080360867914
1739209801.9948986;-38.13080360867914
1739209801.9949076;-38.13080360867914
1739209801.9949164;-38.13080360867914
1739209801.9949253;-45.120503652039325
1739209801.994934;-45.120503652039325
1739209801.9949346;-45.120503652039325
1739209801.994935;-38.13080360867914
1739209801.9949355;-35.57807855764607
1739209801.994936;-38.13080360867914
1739209801.9949365;-45.120503652039325
1739209801.994937;-45.120503652039325
1739209801.9949374;-45.120503652039325
1739209801.994938;-35.57807855764607
1739209801.9949384;-35.57807855764607
1739209801.994939;-38.13080360867914
1739209801.9949396;-35.57807855764607
1739209801.99494;-38.13080360867914
1739209801.9949405;-33.981070128970906
1739209801.994941;-31.141103565318915
1739209801.9949415;-32.816014438256545
1739209801.994942;-38.13080360867914
1739209801.9949424;-45.120503652039325
1739209801.994943;-38.13080360867914
1739209801.9949434;-38.13080360867914
1739209801.9949439;-45.120503652039325
1739209801.9949443;-38.13080360867914
1739209801.9949448;-32.816014438256545
1739209801.9949453;-45.120503652039325
1739209801.9949458;-45.120503652039325
1739209801.9949462;-45.120503652039325
1739209801.9949467;-45.120503652039325
1739209801.9949472;-38.13080360867914
1739209801.994948;-45.120503652039325
1739209801.9949484;-31.141103565318915
1739209801.9949489;-31.141103565318915
1739209801.9949493;-38.13080360867914
1739209801.9949498;-45.120503652039325
1739209801.9949503;-38.13080360867914
1739209801.9949508;-32.816014438256545
1739209801.9949512;-38.13080360867914
1739209801.9949517;-33.981070128970906
1739209801.9949522;-38.13080360867914
1739209801.9949527;-30.49652367304973
1739209801.9949532;-33.981070128970906
1739209801.9949536;-45.120503652039325
1739209801.994954;-45.120503652039325
1739209801.9949546;-38.13080360867914
1739209801.994955;-35.57807855764607
1739209801.9949555;-38.13080360867914
1739209801.994956;-45.120503652039325
1739209801.9949567;-45.120503652039325
1739209801.9949572;-45.120503652039325
1739209801.9949577;-38.13080360867914
1739209801.9949582;-38.13080360867914
1739209801.9949586;-38.13080360867914
1739209801.994959;-32.816014438256545
1739209801.9949596;-38.13080360867914
1739209801.99496;-45.120503652039325
1739209801.9949605;-38.13080360867914
1739209801.994961;-35.57807855764607
1739209801.9949615;-38.13080360867914
1739209801.994962;-45.120503652039325
1739209801.9949625;-38.13080360867914
1739209801.994963;-32.816014438256545
1739209801.9949634;-38.13080360867914
1739209801.994964;-38.13080360867914
1739209801.9949644;-38.13080360867914
1739209801.9949648;-38.13080360867914
1739209801.9949656;-45.120503652039325
1739209801.994966;-45.120503652039325
1739209801.9949665;-38.13080360867914
1739209801.994967;-45.120503652039325
1739209801.9949675;-38.13080360867914
1739209801.994968;-45.120503652039325
1739209801.9949684;-38.13080360867914
1739209801.994969;-45.120503652039325
1739209801.9949694;-45.120503652039325
1739209801.9949698;-45.120503652039325
1739209801.9949703;-45.120503652039325
1739209801.9949708;-45.120503652039325
1739209801.9949713;-45.120503652039325
1739209801.9949718;-45.120503652039325
1739209801.9949722;-31.141103565318915
1739209801.9949727;-38.13080360867914
1739209801.9949732;-45.120503652039325
1739209801.9949737;-45.120503652039325
1739209801.9949741;-38.13080360867914
1739209801.9949749;-45.120503652039325
1739209801.9949753;-45.120503652039325
1739209801.9949758;-38.13080360867914
1739209801.9949763;-31.14110356531892
1739209801.9949768;-45.120503652039325
1739209801.9949772;-38.13080360867914
1739209801.9949777;-45.120503652039325
1739209801.9949782;-38.13080360867914
1739209801.9949787;-38.13080360867914
1739209801.9949791;-45.120503652039325
1739209801.9949796;-45.120503652039325
1739209801.99498;-31.141103565318915
1739209801.9949806;-38.13080360867914
1739209801.994981;-38.13080360867914
1739209801.9949815;-32.816014438256545
1739209801.994982;-45.120503652039325
1739209801.9949825;-38.13080360867914
1739209801.994983;-38.13080360867914
1739209801.9949837;-45.120503652039325
1739209801.9949841;-45.120503652039325
1739209801.9949846;-45.120503652039325
1739209801.994985;-45.120503652039325
1739209801.9949856;-45.120503652039325
1739209801.994986;-33.981070128970906
1739209801.9949865;-35.57807855764607
1739209801.994987;-38.13080360867914
1739209801.9949875;-45.120503652039325
1739209801.994988;-45.120503652039325
1739209801.9949884;-45.120503652039325
1739209801.994989;-45.120503652039325
1739209801.9949894;-45.120503652039325
1739209801.9949899;-38.13080360867914
1739209801.9949903;-27.8777449560314
1739209801.9949908;-38.13080360867914
1739209801.9949913;-45.120503652039325
1739209801.9949918;-33.981070128970906
1739209801.9949925;-45.120503652039325
1739209801.994993;-38.13080360867914
1739209801.9949934;-38.13080360867914
1739209801.994994;-38.13080360867914
1739209801.9949944;-45.120503652039325
1739209801.9949949;-38.13080360867914
1739209801.9949954;-38.13080360867914
1739209801.9949958;-38.13080360867914
1739209801.9949963;-45.120503652039325
1739209801.9949968;-45.120503652039325
1739209801.9949973;-45.120503652039325
1739209801.9949977;-45.120503652039325
1739209801.9949982;-38.13080360867914
1739209801.9949987;-45.120503652039325
1739209801.9949992;-45.120503652039325
1739209801.9949996;-45.120503652039325
1739209801.9950001;-35.57807855764607
1739209801.9950006;-38.13080360867914
1739209801.995001;-45.120503652039325
1739209801.9950018;-45.120503652039325
1739209801.9950023;-38.13080360867914
1739209801.9950027;-35.57807855764607
1739209801.9950032;-45.120503652039325
1739209801.9950037;-38.13080360867914
1739209801.9950042;-38.13080360867914
1739209801.9950047;-45.120503652039325
1739209801.9950051;-45.120503652039325
1739209801.9950056;-38.13080360867914
1739209801.995006;-45.120503652039325
1739209801.9950066;-45.120503652039325
1739209801.995007;-45.120503652039325
1739209801.9950075;-33.981070128970906
1739209801.995008;-29.438486411369333
