CAN Message; 0x1b8:0000df5c0039a81b
1739209753.018786;-45.120503652039325
1739209753.0187886;-38.13080360867914
1739209753.0187912;-45.120503652039325
1739209753.0187938;-38.13080360867914
1739209753.0187964;-45.120503652039325
1739209753.018799;-45.120503652039325
1739209753.0188017;-38.13080360867914
1739209753.0188043;-33.981070128970906
1739209753.018807;-45.120503652039325
1739209753.0188096;-38.13080360867914
1739209753.0188122;-45.120503652039325
1739209753.0188148;-38.13080360867914
1739209753.0188174;-45.120503652039325
1739209753.01882;-45.120503652039325
1739209753.0188227;-32.816014438256545
1739209753.0188253;-38.13080360867914
1739209753.018828;-45.120503652039325
1739209753.0188305;-38.13080360867914
1739209753.0188332;-35.57807855764607
1739209753.0188358;-45.120503652039325
1739209753.0188384;-45.120503652039325
1739209753.018841;-31.141103565318915
1739209753.0188437;-33.981070128970906
1739209753.0188463;-33.981070128970906
1739209753.018849;-38.13080360867914
1739209753.0188515;-33.981070128970906
1739209753.0188541;-38.13080360867914
1739209753.0188568;-33.981070128970906
1739209753.0188594;-45.120503652039325
1739209753.018862;-35.57807855764607
1739209753.0188646;-38.13080360867914
1739209753.0188673;-35.57807855764607
1739209753.0188699;-45.120503652039325
1739209753.0188725;-38.13080360867914
1739209753.018875;-35.57807855764607
1739209753.0188775;-38.13080360867914
1739209753.0188801;-45.120503652039325
1739209753.0188828;-31.141103565318915
1739209753.0188854;-33.981070128970906
1739209753.018888;-38.13080360867914
1739209753.0188906;-35.57807855764607
1739209753.0188932;-38.13080360867914
1739209753.0188959;-45.120503652039325
1739209753.0188985;-45.120503652039325
1739209753.018901;-38.13080360867914
1739209753.0189037;-33.981070128970906
1739209753.0189064;-45.120503652039325
1739209753.018909;-38.13080360867914
1739209753.0189116;-38.13080360867914
1739209753.0189142;-38.13080360867914
1739209753.0189168;-35.57807855764607
1739209753.0189195;-45.120503652039325
1739209753.018922;-45.120503652039325
1739209753.0189247;-45.120503652039325
1739209753.0189273;-45.120503652039325
1739209753.01893;-45.120503652039325
1739209753.0189326;-35.57807855764607
1739209753.0189352;-45.120503652039325
1739209753.0189378;-35.57807855764607
1739209753.0189404;-35.57807855764607
1739209753.018943;-45.120503652039325
1739209753.0189457;-33.981070128970906
1739209753.0189483;-33.981070128970906
1739209753.018951;-45.120503652039325
1739209753.0189536;-45.120503652039325
1739209753.0189562;-38.13080360867914
1739209753.0189588;-45.120503652039325
1739209753.0189614;-38.13080360867914
1739209753.018964;-45.120503652039325
1739209753.0189667;-45.120503652039325
1739209753.0189693;-38.13080360867914
1739209753.018972;-38.13080360867914
1739209753.0189745;-45.120503652039325
1739209753.0189772;-38.13080360867914
1739209753.0189798;-38.13080360867914
1739209753.0189824;-45.120503652039325
1739209753.018985;-35.57807855764607
1739209753.0189877;-35.57807855764607
1739209753.0189903;-38.13080360867914
1739209753.018993;-38.13080360867914
1739209753.0189955;-32.816014438256545
1739209753.0189981;-38.13080360867914
1739209753.0190008;-45.120503652039325
1739209753.0190034;-33.981070128970906
1739209753.019006;-38.13080360867914
1739209753.0190086;-45.120503652039325
1739209753.0190113;-45.120503652039325
1739209753.019014;-45.120503652039325
1739209753.0190165;-45.120503652039325
1739209753.0190191;-45.120503652039325
1739209753.0190217;-35.57807855764607
1739209753.0190244;-33.981070128970906
1739209753.019027;-45.120503652039325
1739209753.0190296;-38.13080360867914
1739209753.0190322;-32.816014438256545
1739209753.0190349;-33.981070128970906
1739209753.0190375;-45.120503652039325
1739209753.01904;-45.120503652039325
1739209753.0190427;-35.57807855764607
1739209753.0190454;-38.13080360867914
1739209753.019048;-45.120503652039325
1739209753.0190506;-45.120503652039325
1739209753.0190532;-45.120503652039325
1739209753.0190558;-45.120503652039325
1739209753.0190585;-45.120503652039325
1739209753.019061;-45.120503652039325
1739209753.0190637;-45.120503652039325
1739209753.0190663;-45.120503652039325
1739209753.019069;-38.13080360867914
1739209753.0190716;-38.13080360867914
1739209753.0190742;-45.120503652039325
1739209753.0190768;-45.120503652039325
1739209753.0190794;-45.120503652039325
1739209753.0190818;-33.981070128970906
1739209753.0190845;-33.981070128970906
1739209753.019087;-38.13080360867914
1739209753.0190897;-35.57807855764607
1739209753.0190923;-33.981070128970906
1739209753.019095;-30.49652367304973
1739209753.0190976;-30.49652367304973
1739209753.0191002;-38.13080360867914
1739209753.0191028;-45.120503652039325
1739209753.0191054;-45.120503652039325
1739209753.019108;-45.120503652039325
1739209753.0191107;-38.13080360867914
1739209753.0191133;-35.57807855764607
1739209753.019116;-38.13080360867914
1739209753.0191185;-45.120503652039325
1739209753.0191212;-33.981070128970906
1739209753.0191238;-38.13080360867914
1739209753.0191264;-45.120503652039325
1739209753.019129;-45.120503652039325
1739209753.0191317;-38.13080360867914
1739209753.0191343;-45.120503652039325
1739209753.019137;-35.57807855764607
1739209753.0191395;-38.13080360867914
1739209753.0191422;-38.13080360867914
1739209753.0191448;-38.13080360867914
1739209753.0191474;-45.120503652039325
1739209753.01915;-38.13080360867914
1739209753.0191526;-32.816014438256545
1739209753.0191553;-45.120503652039325
1739209753.019158;-31.141103565318915
1739209753.0191605;-28.992665084841942
1739209753.0191631;-45.120503652039325
1739209753.0191658;-45.120503652039325
1739209753.0191684;-45.120503652039325
1739209753.019171;-38.13080360867914
1739209753.0191736;-45.120503652039325
1739209753.0191762;-38.13080360867914
1739209753.0191789;-45.120503652039325
1739209753.0191815;-38.13080360867914
1739209753.019184;-33.981070128970906
1739209753.0198586;-45.120503652039325
1739209753.019862;-33.981070128970906
1739209753.019865;-45.120503652039325
1739209753.0198681;-33.981070128970906
1739209753.0198712;-33.981070128970906
1739209753.0198746;-33.981070128970906
1739209753.0198777;-45.120503652039325
1739209753.0198808;-45.120503652039325
1739209753.0198839;-38.13080360867914
1739209753.019887;-45.120503652039325
1739209753.0198903;-45.120503652039325
1739209753.0198934;-28.58837851428586
1739209753.0198965;-38.13080360867914
1739209753.0198996;-45.120503652039325
1739209753.019903;-45.120503652039325
1739209753.019906;-33.981070128970906
1739209753.0199091;-33.981070128970906
1739209753.0199122;-45.120503652039325
1739209753.0199153;-45.120503652039325
1739209753.0199187;-33.981070128970906
1739209753.0199218;-45.120503652039325
1739209753.0199249;-38.13080360867914
1739209753.019928;-35.57807855764607
1739209753.0199313;-38.13080360867914
1739209753.0199344;-45.120503652039325
1739209753.0199375;-38.13080360867914
1739209753.0199406;-33.981070128970906
1739209753.0199437;-38.13080360867914
1739209753.019947;-45.120503652039325
1739209753.0199502;-45.120503652039325
1739209753.0199533;-38.13080360867914
1739209753.0199564;-38.13080360867914
1739209753.0199597;-38.13080360867914
1739209753.0199628;-38.13080360867914
1739209753.019966;-38.13080360867914
1739209753.019969;-31.141103565318915
1739209753.019972;-38.13080360867914
1739209753.0199754;-45.120503652039325
1739209753.0199785;-45.120503652039325
1739209753.0199816;-38.13080360867914
1739209753.0199847;-45.120503652039325
1739209753.019988;-45.120503652039325
1739209753.0199912;-45.120503652039325
1739209753.0199943;-45.120503652039325
1739209753.0199974;-45.120503652039325
1739209753.0200005;-38.13080360867914
1739209753.0200038;-45.120503652039325
1739209753.020007;-38.13080360867914
1739209753.02001;-38.13080360867914
1739209753.020013;-45.120503652039325
1739209753.0200164;-45.120503652039325
1739209753.0200195;-38.13080360867914
1739209753.0200226;-38.13080360867914
1739209753.0200257;-45.120503652039325
1739209753.0200288;-45.120503652039325
1739209753.0200322;-38.13080360867914
1739209753.0200353;-38.13080360867914
1739209753.0200384;-45.120503652039325
1739209753.0200415;-45.120503652039325
1739209753.0200448;-45.120503652039325
1739209753.020048;-45.120503652039325
1739209753.020051;-45.120503652039325
1739209753.020054;-45.120503652039325
1739209753.0200572;-38.13080360867914
1739209753.0200605;-45.120503652039325
1739209753.0200636;-45.120503652039325
1739209753.0200667;-45.120503652039325
1739209753.0200698;-38.13080360867914
1739209753.0200732;-38.13080360867914
1739209753.0200763;-38.13080360867914
1739209753.0200794;-45.120503652039325
1739209753.0200825;-38.13080360867914
1739209753.0200856;-45.120503652039325
1739209753.020089;-45.120503652039325
1739209753.020092;-32.816014438256545
1739209753.020095;-38.13080360867914
1739209753.0200982;-38.13080360867914
1739209753.0201015;-38.13080360867914
1739209753.0201046;-38.13080360867914
1739209753.0201077;-38.13080360867914
1739209753.0201108;-38.13080360867914
1739209753.020114;-38.13080360867914
1739209753.0201173;-35.57807855764607
1739209753.0201204;-38.13080360867914
1739209753.0201235;-45.120503652039325
1739209753.0201266;-45.120503652039325
1739209753.02013;-45.120503652039325
1739209753.020133;-45.120503652039325
1739209753.020136;-45.120503652039325
1739209753.0201392;-45.120503652039325
1739209753.0201423;-38.13080360867914
1739209753.0201457;-45.120503652039325
1739209753.0201488;-32.816014438256545
1739209753.0201519;-33.981070128970906
1739209753.020155;-45.120503652039325
1739209753.020158;-45.120503652039325
1739209753.0201614;-35.57807855764607
1739209753.0201645;-38.13080360867914
1739209753.0201676;-45.120503652039325
1739209753.0201707;-38.13080360867914
1739209753.020174;-38.13080360867914
1739209753.0201771;-38.13080360867914
1739209753.0201802;-45.120503652039325
1739209753.0201833;-45.120503652039325
1739209753.0201864;-45.120503652039325
1739209753.0201898;-45.120503652039325
1739209753.0201929;-45.120503652039325
1739209753.020196;-45.120503652039325
1739209753.020199;-45.120503652039325
1739209753.0202024;-45.120503652039325
1739209753.0202055;-45.120503652039325
1739209753.0202086;-45.120503652039325
1739209753.0202117;-32.816014438256545
1739209753.0202148;-45.120503652039325
1739209753.0202181;-45.120503652039325
1739209753.0202212;-38.13080360867914
1739209753.0202243;-27.8777449560314
1739209753.0202274;-30.49652367304973
1739209753.0202308;-45.120503652039325
1739209753.0202339;-38.13080360867914
1739209753.020237;-35.57807855764607
1739209753.02024;-38.13080360867914
1739209753.0202432;-45.120503652039325
1739209753.0202465;-38.13080360867914
1739209753.0202496;-45.120503652039325
1739209753.0202527;-45.120503652039325
1739209753.0202558;-45.120503652039325
1739209753.0202591;-45.120503652039325
1739209753.0202622;-45.120503652039325
1739209753.0202653;-45.120503652039325
1739209753.0202684;-45.120503652039325
1739209753.0202715;-45.120503652039325
1739209753.0202749;-32.816014438256545
1739209753.020278;-32.816014438256545
1739209753.020281;-45.120503652039325
1739209753.0202842;-38.13080360867914
1739209753.0202875;-38.13080360867914
1739209753.0202906;-45.120503652039325
1739209753.0202937;-45.120503652039325
1739209753.0202968;-45.120503652039325
1739209753.0203;-38.13080360867914
1739209753.0203032;-32.816014438256545
1739209753.0203063;-35.57807855764607
1739209753.0203094;-38.13080360867914
1739209753.0203125;-45.120503652039325
1739209753.020316;-38.13080360867914
1739209753.020319;-45.120503652039325
1739209753.020322;-38.13080360867914
1739209753.0203252;-38.13080360867914
1739209753.0203283;-38.13080360867914
1739209753.0203316;-35.57807855764607
1739209753.0203347;-38.13080360867914
1739209753.0203378;-45.120503652039325
1739209753.020341;-45.120503652039325
1739209753.0203443;-33.981070128970906
1739209753.0203474;-45.120503652039325
1739209753.0203505;-38.13080360867914
1739209753.0203536;-31.141103565318915
1739209753.0203567;-45.120503652039325
1739209753.02036;-45.120503652039325
1739209753.020363;-38.13080360867914
1739209753.0203662;-45.120503652039325
1739209753.0203693;-45.120503652039325
1739209753.0203726;-45.120503652039325
1739209753.0203757;-45.120503652039325
1739209753.0203788;-38.13080360867914
1739209753.020382;-45.120503652039325
1739209753.020385;-38.13080360867914
1739209753.0203884;-35.57807855764607
1739209753.0203915;-32.816014438256545
1739209753.0203946;-38.13080360867914
1739209753.0203977;-45.120503652039325
1739209753.020401;-38.13080360867914
1739209753.020404;-45.120503652039325
1739209753.0204072;-38.13080360867914
1739209753.0204103;-45.120503652039325
1739209753.0204134;-38.13080360867914
1739209753.0204167;-38.13080360867914
1739209753.0204198;-38.13080360867914
1739209753.020423;-38.13080360867914
1739209753.020426;-38.13080360867914
1739209753.0204294;-33.981070128970906
1739209753.0204325;-45.120503652039325
1739209753.0204356;-38.13080360867914
1739209753.0204387;-32.816014438256545
1739209753.0204418;-35.57807855764607
1739209753.020445;-45.120503652039325
1739209753.0204482;-45.120503652039325
1739209753.0204513;-45.120503652039325
1739209753.0204544;-45.120503652039325
1739209753.0204577;-38.13080360867914
1739209753.0204608;-45.120503652039325
1739209753.020464;-38.13080360867914
1739209753.020467;-38.13080360867914
1739209753.0204701;-35.57807855764607
1739209753.0204735;-38.13080360867914
1739209753.0204766;-45.120503652039325
1739209753.0204797;-45.120503652039325
1739209753.0204828;-38.13080360867914
1739209753.020486;-35.57807855764607
1739209753.0204892;-38.13080360867914
1739209753.0204923;-45.120503652039325
1739209753.0204954;-45.120503652039325
1739209753.0204985;-45.120503652039325
1739209753.0205019;-45.120503652039325
1739209753.020505;-33.981070128970906
1739209753.020508;-33.981070128970906
1739209753.0205112;-38.13080360867914
1739209753.0205145;-45.120503652039325
1739209753.0205176;-35.57807855764607
1739209753.0205207;-38.13080360867914
1739209753.0205238;-45.120503652039325
1739209753.020527;-45.120503652039325
1739209753.0205302;-45.120503652039325
1739209753.0205333;-45.120503652039325
1739209753.0205364;-38.13080360867914
1739209753.0205395;-45.120503652039325
1739209753.0205429;-45.120503652039325
1739209753.020546;-45.120503652039325
1739209753.020549;-45.120503652039325
1739209753.0205522;-38.13080360867914
1739209753.0205553;-38.13080360867914
1739209753.0205586;-45.120503652039325
1739209753.0205617;-45.120503652039325
1739209753.0205648;-45.120503652039325
1739209753.020568;-38.13080360867914
1739209753.0205712;-32.816014438256545
1739209753.0205743;-38.13080360867914
1739209753.0205774;-45.120503652039325
1739209753.0205805;-38.13080360867914
1739209753.0205836;-35.57807855764607
1739209753.020587;-38.13080360867914
1739209753.02059;-45.120503652039325
1739209753.0205932;-38.13080360867914
1739209753.0205963;-38.13080360867914
1739209753.0205996;-45.120503652039325
1739209753.0206027;-38.13080360867914
