CAN Message; 0x77:19d1fb7de98000d3
Timestamp;Amplitude
1739209726.004626;-45.120503652039325
1739209726.0046353;-45.120503652039325
1739209726.0046444;-45.120503652039325
1739209726.0046537;-45.120503652039325
1739209726.0046628;-38.13080360867914
1739209726.0046718;-45.120503652039325
1739209726.004681;-45.120503652039325
1739209726.0046902;-45.120503652039325
1739209726.0046992;-45.120503652039325
1739209726.0047085;-28.992665084841942
1739209726.0047176;-38.13080360867914
1739209726.0047266;-45.120503652039325
1739209726.004736;-45.120503652039325
1739209726.004745;-38.13080360867914
1739209726.004754;-45.120503652039325
1739209726.0047634;-45.120503652039325
1739209726.0047724;-45.120503652039325
1739209726.0047815;-45.120503652039325
1739209726.0047908;-38.13080360867914
1739209726.0047998;-38.13080360867914
1739209726.0048091;-45.120503652039325
1739209726.0048182;-45.120503652039325
1739209726.0048273;-38.13080360867914
1739209726.0048366;-38.13080360867914
1739209726.0048456;-45.120503652039325
1739209726.0048547;-33.981070128970906
1739209726.004864;-32.816014438256545
1739209726.004873;-38.13080360867914
1739209726.004882;-45.120503652039325
1739209726.0048914;-28.992665084841942
1739209726.0049005;-35.57807855764607
1739209726.0049095;-38.13080360867914
1739209726.0049188;-38.13080360867914
1739209726.0049279;-33.981070128970906
1739209726.004937;-35.57807855764607
1739209726.0049462;-38.13080360867914
1739209726.0049553;-45.120503652039325
1739209726.0049646;-38.13080360867914
1739209726.0049736;-35.57807855764607
1739209726.0049827;-45.120503652039325
1739209726.004992;-45.120503652039325
1739209726.005001;-45.120503652039325
1739209726.0050101;-38.13080360867914
1739209726.0050194;-38.13080360867914
1739209726.0050285;-38.13080360867914
1739209726.0050375;-45.120503652039325
1739209726.0050468;-38.13080360867914
1739209726.005056;-38.13080360867914
1739209726.005065;-45.120503652039325
1739209726.0050743;-28.58837851428586
1739209726.0050833;-30.49652367304973
1739209726.0050926;-45.120503652039325
1739209726.0051017;-45.120503652039325
1739209726.0051107;-38.13080360867914
1739209726.00512;-38.13080360867914
1739209726.005129;-45.120503652039325
1739209726.0051382;-38.13080360867914
1739209726.0051475;-45.120503652039325
1739209726.0051565;-45.120503652039325
1739209726.0051656;-38.13080360867914
1739209726.0051749;-35.57807855764607
1739209726.005184;-45.120503652039325
1739209726.005193;-45.120503652039325
1739209726.0052023;-38.13080360867914
1739209726.0052114;-35.57807855764607
1739209726.0052204;-33.981070128970906
1739209726.0052297;-45.120503652039325
1739209726.0052388;-45.120503652039325
1739209726.005248;-45.120503652039325
1739209726.0052571;-33.981070128970906
1739209726.0052662;-45.120503652039325
1739209726.0052755;-45.120503652039325
1739209726.0052845;-45.120503652039325
1739209726.0052936;-38.13080360867914
1739209726.005303;-38.13080360867914
1739209726.005312;-45.120503652039325
1739209726.005321;-45.120503652039325
1739209726.0053303;-45.120503652039325
1739209726.0053394;-38.13080360867914
1739209726.0053484;-38.13080360867914
1739209726.0053577;-38.13080360867914
1739209726.0053668;-45.120503652039325
1739209726.005376;-38.13080360867914
1739209726.0053852;-38.13080360867914
1739209726.0053942;-38.13080360867914
1739209726.0054035;-33.981070128970906
1739209726.0054126;-38.13080360867914
1739209726.0054216;-38.13080360867914
1739209726.005431;-45.120503652039325
1739209726.00544;-28.992665084841942
1739209726.005449;-35.57807855764607
1739209726.0054584;-38.13080360867914
1739209726.0054674;-45.120503652039325
1739209726.0054765;-35.57807855764607
1739209726.0054858;-38.13080360867914
1739209726.0054948;-38.13080360867914
1739209726.005504;-38.13080360867914
1739209726.0055132;-30.49652367304976
1739209726.0055223;-45.120503652039325
1739209726.0055315;-33.981070128970906
1739209726.0055406;-45.120503652039325
1739209726.0055497;-45.120503652039325
1739209726.005559;-45.120503652039325
1739209726.005568;-32.816014438256545
1739209726.005577;-29.438486411369333
1739209726.0055864;-28.992665084841942
1739209726.0055954;-38.13080360867914
1739209726.0056045;-38.13080360867914
1739209726.0056138;-45.120503652039325
1739209726.0056229;-38.13080360867914
1739209726.005632;-35.57807855764607
1739209726.0056412;-38.13080360867914
1739209726.0056503;-45.120503652039325
1739209726.0056593;-31.141103565318915
1739209726.0056686;-38.13080360867914
1739209726.0056777;-45.120503652039325
1739209726.005687;-45.120503652039325
1739209726.005696;-38.13080360867914
1739209726.005705;-35.57807855764607
1739209726.0057144;-38.13080360867914
1739209726.0057235;-38.13080360867914
1739209726.0057325;-33.981070128970956
1739209726.0057418;-38.13080360867914
1739209726.005751;-35.57807855764607
1739209726.00576;-45.120503652039325
1739209726.0057693;-45.120503652039325
1739209726.0057783;-35.57807855764607
1739209726.0057874;-45.120503652039325
1739209726.0057967;-45.120503652039325
1739209726.0058057;-27.267205301931607
1739209726.005815;-32.816014438256545
1739209726.005824;-45.120503652039325
1739209726.0058331;-38.13080360867914
1739209726.0058424;-38.13080360867914
1739209726.0058515;-45.120503652039325
1739209726.0058606;-45.120503652039325
1739209726.0058699;-45.120503652039325
1739209726.005879;-45.120503652039325
1739209726.005888;-45.120503652039325
1739209726.0058973;-38.13080360867914
1739209726.0059063;-38.13080360867914
1739209726.0059154;-38.13080360867914
1739209726.0059247;-45.120503652039325
1739209726.0059338;-45.120503652039325
1739209726.0059428;-38.13080360867914
1739209726.0059521;-38.13080360867914
1739209726.0059612;-45.120503652039325
1739209726.0059705;-38.13080360867914
1739209726.0059795;-38.13080360867914
1739209726.0059886;-45.120503652039325
1739209726.005998;-45.120503652039325
1739209726.006007;-38.13080360867914
1739209726.006016;-38.13080360867914
1739209726.0060253;-35.57807855764607
1739209726.0060344;-38.13080360867914
1739209726.0060434;-38.13080360867914
1739209726.0060527;-45.120503652039325
1739209726.0060618;-35.57807855764607
1739209726.0060709;-38.13080360867914
1739209726.0060802;-45.120503652039325
1739209726.0060892;-45.120503652039325
1739209726.0060985;-45.120503652039325
1739209726.0061076;-45.120503652039325
1739209726.0061166;-38.13080360867914
1739209726.006126;-38.13080360867914
1739209726.006135;-45.120503652039325
1739209726.006144;-33.981070128970906
1739209726.0061533;-38.13080360867914
1739209726.0061624;-45.120503652039325
1739209726.0061715;-33.981070128970906
1739209726.0061808;-32.816014438256545
1739209726.0061898;-38.13080360867914
1739209726.006199;-45.120503652039325
1739209726.0062082;-45.120503652039325
1739209726.0062172;-45.120503652039325
1739209726.0062263;-45.120503652039325
1739209726.0062356;-45.120503652039325
1739209726.0062447;-38.13080360867914
1739209726.006254;-38.13080360867914
1739209726.006263;-38.13080360867914
1739209726.006272;-35.57807855764607
1739209726.0062814;-38.13080360867914
1739209726.0062904;-38.13080360867914
1739209726.0062995;-45.120503652039325
1739209726.0063088;-45.120503652039325
1739209726.0063179;-45.120503652039325
1739209726.006327;-33.981070128970906
1739209726.0063362;-35.57807855764607
1739209726.0063453;-35.57807855764607
1739209726.0063543;-45.120503652039325
1739209726.0063636;-45.120503652039325
1739209726.0063727;-35.57807855764607
1739209726.006382;-38.13080360867914
1739209726.006391;-38.13080360867914
1739209726.0064;-38.13080360867914
1739209726.0064094;-45.120503652039325
1739209726.0064185;-33.981070128970906
1739209726.0064275;-45.120503652039325
1739209726.0064368;-38.13080360867914
1739209726.006446;-38.13080360867914
1739209726.006455;-45.120503652039325
1739209726.0064642;-45.120503652039325
1739209726.0064733;-38.13080360867914
1739209726.0064824;-35.57807855764607
1739209726.0064917;-35.57807855764607
1739209726.0065007;-45.120503652039325
1739209726.0065098;-32.816014438256545
1739209726.006519;-38.13080360867914
1739209726.0065281;-45.120503652039325
1739209726.0065374;-45.120503652039325
1739209726.0065465;-45.120503652039325
1739209726.0065556;-35.57807855764607
1739209726.0065649;-35.57807855764607
1739209726.006574;-45.120503652039325
1739209726.006583;-45.120503652039325
1739209726.0065923;-45.120503652039325
1739209726.0066013;-45.120503652039325
1739209726.0066104;-45.120503652039325
1739209726.0066197;-38.13080360867914
1739209726.0066288;-33.981070128970906
1739209726.0066378;-45.120503652039325
1739209726.006647;-45.120503652039325
1739209726.0066562;-38.13080360867914
1739209726.0066652;-33.981070128970906
1739209726.0066745;-45.120503652039325
1739209726.0066836;-45.120503652039325
1739209726.006693;-33.981070128970906
1739209726.006702;-31.141103565318915
1739209726.006711;-38.13080360867914
1739209726.0067203;-38.13080360867914
1739209726.0067294;-45.120503652039325
1739209726.0067384;-35.57807855764607
1739209726.0067477;-35.57807855764607
1739209726.0067568;-38.13080360867914
1739209726.0067658;-38.13080360867914
1739209726.0067751;-32.816014438256545
1739209726.0067842;-38.13080360867914
1739209726.0067933;-45.120503652039325
1739209726.0068026;-38.13080360867914
1739209726.0068116;-38.13080360867914
1739209726.006821;-38.13080360867914
1739209726.00683;-45.120503652039325
1739209726.006839;-38.13080360867914
1739209726.0068483;-33.981070128970906
1739209726.0068574;-45.120503652039325
1739209726.0068665;-45.120503652039325
1739209726.0068758;-45.120503652039325
1739209726.0068848;-38.13080360867914
1739209726.0068862;-35.57807855764607
1739209726.0068874;-38.13080360867914
1739209726.0068889;-45.120503652039325
1739209726.00689;-38.13080360867914
1739209726.0068915;-38.13080360867914
1739209726.006893;-45.120503652039325
1739209726.006894;-45.120503652039325
1739209726.0068955;-45.120503652039325
1739209726.0068967;-38.13080360867914
1739209726.0068982;-45.120503652039325
1739209726.0068994;-45.120503652039325
1739209726.0069008;-33.981070128970906
1739209726.0069022;-38.13080360867914
1739209726.0069034;-38.13080360867914
1739209726.0069048;-38.13080360867914
1739209726.006906;-45.120503652039325
1739209726.0069075;-45.120503652039325
1739209726.006909;-33.981070128970906
1739209726.00691;-38.13080360867914
1739209726.0069115;-30.49652367304973
1739209726.0069127;-45.120503652039325
1739209726.0069141;-38.13080360867914
1739209726.0069156;-45.120503652039325
1739209726.0069168;-38.13080360867914
1739209726.0069182;-38.13080360867914
1739209726.0069194;-38.13080360867914
1739209726.0069208;-45.120503652039325
1739209726.0069222;-27.267205301931607
1739209726.0069234;-38.13080360867914
1739209726.0069249;-45.120503652039325
1739209726.006926;-38.13080360867914
1739209726.0069275;-38.13080360867914
1739209726.0069287;-38.13080360867914
1739209726.00693;-45.120503652039325
1739209726.0069315;-45.120503652039325
1739209726.0069327;-35.57807855764607
1739209726.0069342;-45.120503652039325
1739209726.0069354;-38.13080360867914
1739209726.0069368;-45.120503652039325
1739209726.0069382;-45.120503652039325
1739209726.0069394;-45.120503652039325
1739209726.0069408;-45.120503652039325
1739209726.006942;-45.120503652039325
1739209726.0069435;-38.13080360867914
1739209726.006945;-45.120503652039325
1739209726.006946;-35.57807855764607
1739209726.0069475;-38.13080360867914
1739209726.0069487;-38.13080360867914
1739209726.0069501;-45.120503652039325
1739209726.0069516;-33.981070128970906
1739209726.0069528;-38.13080360867914
1739209726.0069542;-35.57807855764607
1739209726.0069554;-45.120503652039325
1739209726.0069568;-45.120503652039325
1739209726.006958;-32.816014438256545
1739209726.0069594;-38.13080360867914
1739209726.0069609;-45.120503652039325
1739209726.006962;-38.13080360867914
1739209726.0069635;-45.120503652039325
1739209726.0069647;-35.57807855764607
1739209726.006966;-38.13080360867914
1739209726.0069675;-33.981070128970906
1739209726.0069687;-35.57807855764607
1739209726.0069702;-38.13080360867914
1739209726.0069714;-35.57807855764607
1739209726.0069728;-38.13080360867914
1739209726.0069742;-38.13080360867914
1739209726.0069754;-35.57807855764607
1739209726.0069768;-38.13080360867914
1739209726.006978;-38.13080360867914
1739209726.0069795;-38.13080360867914
1739209726.006981;-45.120503652039325
1739209726.006982;-45.120503652039325
1739209726.0069835;-38.13080360867914
1739209726.0069847;-45.120503652039325
1739209726.0069861;-45.120503652039325
1739209726.0069873;-45.120503652039325
1739209726.0069888;-38.13080360867914
1739209726.0069902;-35.57807855764607
1739209726.0069914;-38.13080360867914
1739209726.0069928;-35.57807855764607
1739209726.006994;-38.13080360867914
1739209726.0069954;-38.13080360867914
1739209726.0069969;-38.13080360867914
1739209726.006998;-38.13080360867914
1739209726.0069995;-38.13080360867914
1739209726.0070007;-38.13080360867914
1739209726.007002;-38.13080360867914
1739209726.0070035;-45.120503652039325
1739209726.0070047;-45.120503652039325
1739209726.0070062;-33.981070128970906
1739209726.0070074;-45.120503652039325
1739209726.0070088;-45.120503652039325
1739209726.0070102;-35.57807855764607
1739209726.0070114;-32.816014438256545
1739209726.0070128;-45.120503652039325
1739209726.007014;-45.120503652039325
1739209726.0070155;-33.981070128970906
1739209726.0070167;-38.13080360867914
1739209726.007018;-35.57807855764607
1739209726.0070195;-38.13080360867914
1739209726.0070207;-38.13080360867914
1739209726.0070221;-38.13080360867914
1739209726.0070233;-45.120503652039325
1739209726.0070248;-45.120503652039325
1739209726.0070262;-38.13080360867914
1739209726.0070274;-38.13080360867914
1739209726.0070288;-45.120503652039325
1739209726.00703;-45.120503652039325
1739209726.0070314;-38.13080360867914
1739209726.0070329;-38.13080360867914
1739209726.007034;-35.57807855764607
1739209726.0070355;-38.13080360867914
1739209726.0070367;-38.13080360867914
1739209726.007038;-32.816014438256545
1739209726.0070395;-45.120503652039325
1739209726.0070407;-38.13080360867914
1739209726.0070422;-32.816014438256545
1739209726.0070434;-35.57807855764607
1739209726.0070448;-45.120503652039325
1739209726.007046;-45.120503652039325
1739209726.0070474;-38.13080360867914
1739209726.0070488;-38.13080360867914
1739209726.00705;-33.981070128970906
1739209726.0070515;-38.13080360867914
1739209726.0070527;-38.13080360867914
1739209726.007054;-38.13080360867914
1739209726.0070555;-38.13080360867914
1739209726.0070567;-38.13080360867914
1739209726.0070581;-38.13080360867914
1739209726.0070593;-45.120503652039325
1739209726.0070608;-45.120503652039325
1739209726.0070622;-33.981070128970906
1739209726.0070634;-38.13080360867914
1739209726.0070648;-38.13080360867914
1739209726.007066;-38.13080360867914
1739209726.0070674;-45.120503652039325
1739209726.0070689;-38.13080360867914
1739209726.00707;-38.13080360867914
1739209726.0070715;-38.13080360867914
1739209726.0070727;-38.13080360867914
1739209726.007074;-38.13080360867914
1739209726.0070753;-35.57807855764607
1739209726.0070767;-45.120503652039325
1739209726.0070782;-45.120503652039325
1739209726.0070794;-38.13080360867914
1739209726.0070808;-35.57807855764607
1739209726.007082;-38.13080360867914
1739209726.0070834;-45.120503652039325
1739209726.0070848;-38.13080360867914
1739209726.007086;-35.57807855764607
1739209726.0070875;-45.120503652039325
