CAN Message; 0x1b8:0000c4a05fe5e07a
1739209864.3507404;-45.120503652039325
1739209864.3507543;-28.992665084841942
1739209864.350768;-45.120503652039325
1739209864.3507822;-33.981070128970906
1739209864.350796;-28.992665084841942
1739209864.3508098;-31.141103565318943
1739209864.3508239;-38.13080360867914
1739209864.3508377;-45.120503652039325
1739209864.3508515;-27.87774495603143
1739209864.3508656;-33.981070128970906
1739209864.3508794;-32.816014438256545
1739209864.3508933;-38.13080360867914
1739209864.3509073;-38.13080360867914
1739209864.3509212;-45.120503652039325
1739209864.350935;-31.141103565318915
1739209864.350949;-38.13080360867914
1739209864.3509629;-28.992665084841942
1739209864.3509767;-23.506823629689542
1739209864.3509905;-32.81601443825658
1739209864.3510046;-45.120503652039325
1739209864.3510184;-38.13080360867914
1739209864.3510323;-45.120503652039325
1739209864.3510463;-32.816014438256545
1739209864.3510602;-38.13080360867914
1739209864.351074;-38.13080360867914
1739209864.351088;-35.57807855764607
1739209864.3511019;-33.981070128970906
1739209864.3511157;-38.13080360867914
1739209864.3511298;-45.120503652039325
1739209864.3511436;-27.267205301931607
1739209864.3511574;-24.746238672633048
1739209864.3511713;-45.120503652039325
1739209864.3511853;-33.981070128970906
1739209864.3511992;-26.03565346325281
1739209864.351213;-38.13080360867914
1739209864.351227;-45.120503652039325
1739209864.3512409;-45.120503652039325
1739209864.3512547;-38.13080360867914
1739209864.3512688;-32.816014438256545
1739209864.3512826;-45.120503652039325
1739209864.3428328;-45.120503652039325
1739209864.3428395;-38.13080360867914
1739209864.3428464;-35.57807855764607
1739209864.342853;-45.120503652039325
1739209864.34286;-45.120503652039325
1739209864.3428667;-35.57807855764607
1739209864.3428736;-38.13080360867914
1739209864.3428802;-45.120503652039325
1739209864.342887;-45.120503652039325
1739209864.3428938;-38.13080360867914
1739209864.3429005;-45.120503652039325
1739209864.3429074;-45.120503652039325
1739209864.342914;-45.120503652039325
1739209864.342921;-45.120503652039325
1739209864.3429277;-31.141103565318915
1739209864.3429344;-33.981070128970906
1739209864.3429413;-45.120503652039325
1739209864.342948;-38.13080360867914
1739209864.3429549;-35.57807855764607
1739209864.3429615;-38.13080360867914
1739209864.3429682;-45.120503652039325
1739209864.3429751;-38.13080360867914
1739209864.3429818;-38.13080360867914
1739209864.3429887;-45.120503652039325
1739209864.3429954;-45.120503652039325
1739209864.3430023;-45.120503652039325
1739209864.343009;-33.981070128970906
1739209864.3430157;-38.13080360867914
1739209864.3430226;-45.120503652039325
1739209864.3430293;-38.13080360867914
1739209864.3430362;-38.13080360867914
1739209864.3430429;-45.120503652039325
1739209864.3430498;-38.13080360867914
1739209864.3430564;-38.13080360867914
1739209864.343063;-45.120503652039325
1739209864.34307;-45.120503652039325
1739209864.3430767;-45.120503652039325
1739209864.3430836;-38.13080360867914
1739209864.3430903;-38.13080360867914
1739209864.343097;-38.13080360867914
1739209864.343104;-45.120503652039325
1739209864.3431106;-38.13080360867914
1739209864.3431175;-35.57807855764607
1739209864.3431242;-38.13080360867914
1739209864.343131;-45.120503652039325
1739209864.3431377;-38.13080360867914
1739209864.3431444;-38.13080360867914
1739209864.3431513;-38.13080360867914
1739209864.343158;-38.13080360867914
1739209864.343165;-38.13080360867914
1739209864.3431716;-38.13080360867914
1739209864.3431785;-38.13080360867914
1739209864.3431852;-38.13080360867914
1739209864.3431919;-45.120503652039325
1739209864.3431988;-38.13080360867914
1739209864.3432055;-32.816014438256545
1739209864.3432124;-38.13080360867914
1739209864.343219;-45.120503652039325
1739209864.3432257;-38.13080360867914
1739209864.3432326;-35.57807855764607
1739209864.3432393;-45.120503652039325
1739209864.3432462;-38.13080360867914
1739209864.343253;-38.13080360867914
1739209864.3432598;-45.120503652039325
1739209864.3432665;-38.13080360867914
1739209864.3432732;-38.13080360867914
1739209864.34328;-45.120503652039325
1739209864.3432868;-45.120503652039325
1739209864.3432937;-38.13080360867914
1739209864.3433003;-45.120503652039325
1739209864.3433073;-45.120503652039325
1739209864.343314;-45.120503652039325
1739209864.3433206;-38.13080360867914
1739209864.3433275;-38.13080360867914
1739209864.3433342;-45.120503652039325
1739209864.343341;-45.120503652039325
1739209864.3433478;-45.120503652039325
1739209864.3433545;-45.120503652039325
1739209864.3433614;-45.120503652039325
1739209864.343368;-33.981070128970906
1739209864.343375;-33.981070128970906
1739209864.3433816;-45.120503652039325
1739209864.3433886;-45.120503652039325
1739209864.3433952;-38.13080360867914
1739209864.343402;-32.816014438256545
1739209864.3434088;-38.13080360867914
1739209864.3434155;-45.120503652039325
1739209864.3434224;-45.120503652039325
1739209864.343429;-38.13080360867914
1739209864.343436;-33.981070128970906
1739209864.3434427;-45.120503652039325
1739209864.3434494;-45.120503652039325
1739209864.3434563;-45.120503652039325
1739209864.343463;-38.13080360867914
1739209864.3434699;-32.816014438256545
1739209864.3434765;-38.13080360867914
1739209864.3434832;-45.120503652039325
1739209864.3434901;-38.13080360867914
1739209864.3434968;-45.120503652039325
1739209864.3435037;-38.13080360867914
1739209864.3435104;-35.57807855764607
1739209864.3435173;-38.13080360867914
1739209864.343524;-45.120503652039325
1739209864.3435307;-33.981070128970906
1739209864.3435376;-35.57807855764607
1739209864.3435442;-45.120503652039325
1739209864.3435512;-45.120503652039325
1739209864.3435578;-33.981070128970906
1739209864.3435647;-45.120503652039325
1739209864.3435714;-45.120503652039325
1739209864.343578;-38.13080360867914
1739209864.343585;-38.13080360867914
1739209864.3435917;-45.120503652039325
1739209864.3435986;-38.13080360867914
1739209864.3436053;-38.13080360867914
1739209864.343612;-38.13080360867914
1739209864.3436189;-45.120503652039325
1739209864.3436255;-45.120503652039325
1739209864.3436325;-45.120503652039325
1739209864.3436391;-32.816014438256545
1739209864.343646;-29.438486411369333
1739209864.3436527;-45.120503652039325
1739209864.3436594;-45.120503652039325
1739209864.3436663;-33.981070128970906
1739209864.343673;-33.981070128970906
1739209864.34368;-45.120503652039325
1739209864.3436866;-38.13080360867914
1739209864.3436935;-45.120503652039325
1739209864.3437002;-45.120503652039325
1739209864.3437068;-35.57807855764607
1739209864.3437138;-35.57807855764607
1739209864.3437204;-38.13080360867914
1739209864.3437274;-45.120503652039325
1739209864.343734;-38.13080360867914
1739209864.3437407;-45.120503652039325
1739209864.3437476;-35.57807855764607
1739209864.3437543;-35.57807855764607
1739209864.3437612;-45.120503652039325
1739209864.343768;-45.120503652039325
1739209864.3437748;-38.13080360867914
1739209864.3437815;-38.13080360867914
1739209864.3437881;-45.120503652039325
1739209864.343795;-38.13080360867914
1739209864.3438017;-35.57807855764607
1739209864.3438087;-35.57807855764607
1739209864.3438153;-38.13080360867914
1739209864.3438222;-38.13080360867914
1739209864.343829;-38.13080360867914
1739209864.3438356;-45.120503652039325
1739209864.3438425;-45.120503652039325
1739209864.3438492;-38.13080360867914
1739209864.343856;-45.120503652039325
1739209864.3438628;-38.13080360867914
1739209864.3438694;-45.120503652039325
1739209864.3438764;-45.120503652039325
1739209864.343883;-45.120503652039325
1739209864.34389;-45.120503652039325
1739209864.3438966;-33.981070128970906
1739209864.3439035;-35.57807855764607
1739209864.3439102;-35.57807855764607
1739209864.343917;-30.49652367304973
1739209864.3439238;-35.57807855764607
1739209864.3439305;-45.120503652039325
1739209864.3439374;-33.981070128970906
1739209864.343944;-45.120503652039325
1739209864.343951;-45.120503652039325
1739209864.3439577;-45.120503652039325
1739209864.3439643;-38.13080360867914
1739209864.3439713;-45.120503652039325
1739209864.343978;-33.981070128970906
1739209864.3439848;-38.13080360867914
1739209864.3439915;-45.120503652039325
1739209864.3439982;-45.120503652039325
1739209864.344005;-45.120503652039325
1739209864.3440118;-45.120503652039325
1739209864.3440187;-38.13080360867914
1739209864.3440254;-35.57807855764607
1739209864.3440323;-38.13080360867914
1739209864.344039;-32.816014438256545
1739209864.3440456;-35.57807855764607
1739209864.3440526;-45.120503652039325
1739209864.3440592;-33.981070128970906
1739209864.3440661;-35.57807855764607
1739209864.3440728;-45.120503652039325
1739209864.3440797;-38.13080360867914
1739209864.3440864;-38.13080360867914
1739209864.344093;-45.120503652039325
1739209864.3441;-38.13080360867914
1739209864.3441067;-32.816014438256545
1739209864.3441136;-45.120503652039325
1739209864.3441203;-45.120503652039325
1739209864.344127;-45.120503652039325
1739209864.3441339;-45.120503652039325
1739209864.3441405;-38.13080360867914
1739209864.3441474;-33.981070128970906
1739209864.3441541;-38.13080360867914
1739209864.344161;-45.120503652039325
1739209864.3441677;-45.120503652039325
1739209864.3441744;-33.981070128970906
1739209864.3441813;-33.981070128970906
1739209864.344188;-38.13080360867914
1739209864.344195;-35.57807855764607
1739209864.3442016;-38.13080360867914
1739209864.3442085;-45.120503652039325
1739209864.3442152;-38.13080360867914
1739209864.3442218;-33.981070128970906
1739209864.3442287;-38.13080360867914
1739209864.3442354;-35.57807855764607
1739209864.3442423;-38.13080360867914
1739209864.344249;-45.120503652039325
1739209864.3442557;-45.120503652039325
1739209864.3442626;-45.120503652039325
1739209864.3442693;-45.120503652039325
1739209864.3442762;-38.13080360867914
1739209864.3442829;-35.57807855764607
1739209864.3442898;-38.13080360867914
1739209864.3442965;-45.120503652039325
1739209864.3443031;-45.120503652039325
1739209864.34431;-45.120503652039325
1739209864.3443167;-38.13080360867914
1739209864.3443236;-45.120503652039325
1739209864.3443303;-45.120503652039325
1739209864.3443372;-35.57807855764607
1739209864.344344;-45.120503652039325
1739209864.3443506;-38.13080360867914
1739209864.3443575;-38.13080360867914
1739209864.3443642;-33.981070128970906
1739209864.344371;-33.981070128970906
1739209864.3443778;-32.816014438256545
1739209864.3443844;-35.57807855764607
1739209864.3443913;-38.13080360867914
1739209864.344398;-38.13080360867914
1739209864.344405;-38.13080360867914
1739209864.3444116;-38.13080360867914
1739209864.3444185;-38.13080360867914
1739209864.3444252;-38.13080360867914
1739209864.3444319;-45.120503652039325
1739209864.3444388;-45.120503652039325
1739209864.3444455;-32.816014438256545
1739209864.3444524;-38.13080360867914
1739209864.344459;-45.120503652039325
1739209864.344466;-31.141103565318915
1739209864.3444726;-38.13080360867914
1739209864.3444793;-45.120503652039325
1739209864.3444862;-45.120503652039325
1739209864.344493;-45.120503652039325
1739209864.3444998;-45.120503652039325
1739209864.3445065;-45.120503652039325
1739209864.3445132;-35.57807855764607
1739209864.34452;-35.57807855764607
1739209864.3445268;-38.13080360867914
1739209864.3445337;-32.816014438256545
1739209864.3445404;-45.120503652039325
1739209864.3445473;-38.13080360867914
1739209864.344554;-38.13080360867914
1739209864.3445606;-38.13080360867914
1739209864.3445675;-45.120503652039325
1739209864.3445742;-33.981070128970906
1739209864.3445811;-35.57807855764607
1739209864.3445878;-45.120503652039325
1739209864.3445947;-45.120503652039325
1739209864.3446014;-33.981070128970906
1739209864.344608;-38.13080360867914
1739209864.344615;-45.120503652039325
1739209864.3446217;-45.120503652039325
1739209864.3446286;-38.13080360867914
1739209864.3446352;-45.120503652039325
1739209864.344642;-38.13080360867914
1739209864.3446488;-38.13080360867914
1739209864.3446555;-38.13080360867914
1739209864.3446624;-38.13080360867914
1739209864.344669;-38.13080360867914
1739209864.344676;-35.57807855764607
1739209864.3446827;-45.120503652039325
1739209864.3446894;-45.120503652039325
1739209864.3446963;-38.13080360867914
1739209864.344703;-45.120503652039325
1739209864.3447099;-33.981070128970906
1739209864.3447165;-32.816014438256545
1739209864.3447235;-45.120503652039325
1739209864.3447301;-38.13080360867914
1739209864.3447368;-32.816014438256545
1739209864.3447437;-38.13080360867914
1739209864.3447504;-38.13080360867914
1739209864.3447573;-35.57807855764607
1739209864.344764;-38.13080360867914
1739209864.3447707;-45.120503652039325
1739209864.3447776;-45.120503652039325
1739209864.3447843;-35.57807855764607
1739209864.3447912;-33.981070128970956
1739209864.3447978;-45.120503652039325
1739209864.3448048;-38.13080360867914
1739209864.3448114;-45.120503652039325
1739209864.344818;-45.120503652039325
1739209864.344825;-38.13080360867914
1739209864.3448317;-38.13080360867914
1739209864.3448386;-45.120503652039325
1739209864.3448453;-30.49652367304973
1739209864.344852;-30.49652367304973
1739209864.344859;-45.120503652039325
1739209864.3448656;-45.120503652039325
1739209864.3448725;-38.13080360867914
1739209864.3448792;-38.13080360867914
1739209864.344886;-38.13080360867914
1739209864.3448927;-45.120503652039325
1739209864.3448994;-45.120503652039325
1739209864.3449063;-45.120503652039325
1739209864.344913;-38.13080360867914
1739209864.34492;-35.57807855764607
1739209864.3449266;-38.13080360867914
1739209864.3449335;-45.120503652039325
1739209864.3449402;-45.120503652039325
1739209864.3449469;-45.120503652039325
1739209864.3449538;-38.13080360867914
1739209864.3449605;-35.57807855764607
1739209864.3449674;-45.120503652039325
1739209864.344974;-45.120503652039325
1739209864.3449807;-45.120503652039325
1739209864.3449876;-45.120503652039325
1739209864.3449943;-38.13080360867914
1739209864.3450012;-45.120503652039325
1739209864.345008;-38.13080360867914
1739209864.3450148;-38.13080360867914
1739209864.3450215;-45.120503652039325
1739209864.3450282;-45.120503652039325
1739209864.345035;-38.13080360867914
1739209864.3450418;-38.13080360867914
1739209864.3450487;-45.120503652039325
1739209864.3450553;-45.120503652039325
1739209864.3450623;-45.120503652039325
1739209864.345069;-38.13080360867914
1739209864.3450756;-45.120503652039325
1739209864.3450825;-45.120503652039325
1739209864.3450892;-45.120503652039325
1739209864.345096;-45.120503652039325
1739209864.3451028;-38.13080360867914
1739209864.3451095;-45.120503652039325
1739209864.3451164;-32.816014438256545
1739209864.345123;-28.21854285175415
1739209864.34513;-38.13080360867914
1739209864.3451366;-38.13080360867914
1739209864.3451436;-38.13080360867914
1739209864.3451502;-35.57807855764607
1739209864.345157;-38.13080360867914
1739209864.3451638;-32.816014438256545
1739209864.3451705;-45.120503652039325
1739209864.3451774;-38.13080360867914
1739209864.345184;-45.120503652039325
1739209864.345191;-38.13080360867914
1739209864.3451977;-45.120503652039325
