CAN Message; 0x1d3:00000887e7b2f93f
1739209682.9307008;-35.57807855764607
1739209682.930703;-38.13080360867914
1739209682.9307053;-45.120503652039325
1739209682.9307075;-45.120503652039325
1739209682.9307098;-45.120503652039325
1739209682.930712;-45.120503652039325
1739209682.9307144;-26.991370085610722
1739209682.9307165;-30.49652367304973
1739209682.930719;-45.120503652039325
1739209682.930721;-45.120503652039325
1739209682.9307234;-32.816014438256545
1739209682.9307256;-35.57807855764607
1739209682.930728;-45.120503652039325
1739209682.93073;-33.981070128970906
1739209682.9307325;-38.13080360867914
1739209682.9307349;-45.120503652039325
1739209682.930737;-35.57807855764607
1739209682.9307394;-38.13080360867914
1739209682.9307415;-45.120503652039325
1739209682.930744;-45.120503652039325
1739209682.930746;-38.13080360867914
1739209682.9307485;-38.13080360867914
1739209682.9307506;-38.13080360867914
1739209682.930753;-38.13080360867914
1739209682.9307551;-45.120503652039325
1739209682.9307575;-45.120503652039325
1739209682.9307597;-45.120503652039325
1739209682.930762;-45.120503652039325
1739209682.9307642;-45.120503652039325
1739209682.9307666;-38.13080360867914
1739209682.9307687;-31.141103565318915
1739209682.930771;-30.49652367304973
1739209682.9307733;-38.13080360867914
1739209682.9307756;-45.120503652039325
1739209682.9307778;-32.816014438256545
1739209682.9307802;-35.57807855764607
1739209682.9307826;-45.120503652039325
1739209682.9307847;-38.13080360867914
1739209682.930787;-38.13080360867914
1739209682.9307892;-38.13080360867914
1739209682.9307916;-35.57807855764607
1739209682.9307938;-45.120503652039325
1739209682.9307961;-45.120503652039325
1739209682.9307983;-45.120503652039325
1739209682.9308007;-35.57807855764607
1739209682.9308028;-38.13080360867914
1739209682.9308052;-38.13080360867914
1739209682.9308074;-38.13080360867914
1739209682.9308097;-38.13080360867914
1739209682.930812;-38.13080360867914
1739209682.9308143;-45.120503652039325
1739209682.9308164;-38.13080360867914
1739209682.9308188;-38.13080360867914
1739209682.930821;-45.120503652039325
1739209682.9308233;-38.13080360867914
1739209682.9308257;-35.57807855764607
1739209682.9308279;-38.13080360867914
1739209682.9308302;-45.120503652039325
1739209682.9308324;-38.13080360867914
1739209682.9308348;-35.57807855764607
1739209682.930837;-38.13080360867914
1739209682.9308393;-38.13080360867914
1739209682.9308414;-45.120503652039325
1739209682.9308438;-45.120503652039325
1739209682.930846;-33.981070128970906
1739209682.9308484;-38.13080360867914
1739209682.9308505;-45.120503652039325
1739209682.930853;-45.120503652039325
1739209682.930855;-45.120503652039325
1739209682.9308574;-45.120503652039325
1739209682.9308596;-45.120503652039325
1739209682.930862;-38.13080360867914
1739209682.930864;-38.13080360867914
1739209682.9308665;-38.13080360867914
1739209682.9308686;-38.13080360867914
1739209682.930871;-33.981070128970906
1739209682.9308734;-38.13080360867914
1739209682.9308755;-33.981070128970906
1739209682.930878;-45.120503652039325
1739209682.93088;-45.120503652039325
1739209682.9308825;-45.120503652039325
1739209682.9308846;-45.120503652039325
1739209682.930887;-45.120503652039325
1739209682.9308891;-45.120503652039325
1739209682.9308915;-38.13080360867914
1739209682.9308937;-38.13080360867914
1739209682.930896;-45.120503652039325
1739209682.9308982;-45.120503652039325
1739209682.9309006;-45.120503652039325
1739209682.9309027;-45.120503652039325
1739209682.930905;-38.13080360867914
1739209682.9309072;-38.13080360867914
1739209682.9309096;-35.57807855764607
1739209682.9309118;-38.13080360867914
1739209682.9309142;-45.120503652039325
1739209682.9309163;-45.120503652039325
1739209682.9309187;-38.13080360867914
1739209682.930921;-38.13080360867914
1739209682.9309232;-38.13080360867914
1739209682.9309256;-38.13080360867914
1739209682.9309278;-45.120503652039325
1739209682.9309301;-45.120503652039325
1739209682.9309323;-45.120503652039325
1739209682.9309347;-45.120503652039325
1739209682.9309368;-45.120503652039325
1739209682.9309392;-38.13080360867914
1739209682.9309413;-45.120503652039325
1739209682.9309437;-38.13080360867914
1739209682.9309459;-35.57807855764607
1739209682.9309483;-35.57807855764607
1739209682.9309504;-38.13080360867914
1739209682.9309528;-35.57807855764607
1739209682.930955;-38.13080360867914
1739209682.9309573;-38.13080360867914
1739209682.9309595;-35.57807855764607
1739209682.9309618;-45.120503652039325
1739209682.930964;-45.120503652039325
1739209682.9309664;-38.13080360867914
1739209682.9309688;-45.120503652039325
1739209682.930971;-45.120503652039325
1739209682.9309733;-45.120503652039325
1739209682.9309754;-35.57807855764607
1739209682.9309778;-35.57807855764607
1739209682.93098;-38.13080360867914
1739209682.9309824;-45.120503652039325
1739209682.9309845;-38.13080360867914
1739209682.930987;-35.57807855764607
1739209682.930989;-38.13080360867914
1739209682.9309914;-32.816014438256545
1739209682.9309936;-38.13080360867914
1739209682.930996;-38.13080360867914
1739209682.930998;-38.13080360867914
1739209682.9310005;-35.57807855764607
1739209682.9310026;-38.13080360867914
1739209682.931005;-35.57807855764607
1739209682.9310071;-38.13080360867914
1739209682.9310095;-45.120503652039325
1739209682.931012;-38.13080360867914
1739209682.931014;-35.57807855764607
1739209682.9310164;-38.13080360867914
1739209682.9310186;-45.120503652039325
1739209682.931021;-45.120503652039325
1739209682.9310231;-38.13080360867914
1739209682.9310255;-45.120503652039325
1739209682.9310277;-38.13080360867914
1739209682.93103;-38.13080360867914
1739209682.9310322;-45.120503652039325
1739209682.9310346;-38.13080360867914
1739209682.9310367;-35.57807855764607
1739209682.931039;-45.120503652039325
1739209682.9310412;-45.120503652039325
1739209682.9310436;-38.13080360867914
1739209682.9310458;-45.120503652039325
1739209682.9310482;-38.13080360867914
1739209682.9310503;-38.13080360867914
1739209682.9310527;-45.120503652039325
1739209682.9310548;-45.120503652039325
1739209682.9310572;-45.120503652039325
1739209682.9310596;-45.120503652039325
1739209682.9310617;-38.13080360867914
1739209682.9310641;-38.13080360867914
1739209682.9310663;-33.981070128970906
1739209682.9310687;-45.120503652039325
1739209682.9310708;-35.57807855764607
1739209682.9310732;-31.141103565318893
1739209682.9310753;-38.13080360867914
1739209682.9310777;-45.120503652039325
1739209682.9310799;-45.120503652039325
1739209682.9310822;-31.141103565318893
1739209682.9310844;-38.13080360867914
1739209682.9310868;-45.120503652039325
1739209682.931089;-45.120503652039325
1739209682.9310913;-45.120503652039325
1739209682.9310935;-38.13080360867914
1739209682.9310958;-45.120503652039325
1739209682.931098;-38.13080360867914
1739209682.9311004;-45.120503652039325
1739209682.9311025;-45.120503652039325
1739209682.931105;-38.13080360867914
1739209682.9311073;-38.13080360867914
1739209682.9311094;-45.120503652039325
1739209682.9311118;-33.981070128970906
1739209682.931114;-45.120503652039325
1739209682.9311163;-38.13080360867914
1739209682.9311185;-25.826314394896354
1739209682.9311209;-30.49652367304973
1739209682.931123;-45.120503652039325
1739209682.9311254;-38.13080360867914
1739209682.9311275;-35.57807855764607
1739209682.93113;-45.120503652039325
1739209682.931132;-45.120503652039325
1739209682.9311345;-33.981070128970906
1739209682.9311366;-45.120503652039325
1739209682.931139;-45.120503652039325
1739209682.9311411;-45.120503652039325
1739209682.9311435;-45.120503652039325
1739209682.9311457;-45.120503652039325
1739209682.931148;-38.13080360867914
1739209682.9311502;-38.13080360867914
1739209682.9311526;-45.120503652039325
1739209682.931155;-27.8777449560314
1739209682.931157;-30.49652367304973
1739209682.9311595;-38.13080360867914
1739209682.9311616;-38.13080360867914
1739209682.931164;-38.13080360867914
1739209682.9311662;-45.120503652039325
1739209682.9311686;-35.57807855764607
1739209682.9311707;-38.13080360867914
1739209682.931173;-38.13080360867914
1739209682.9311752;-38.13080360867914
1739209682.9311776;-32.816014438256545
1739209682.9311798;-45.120503652039325
1739209682.9311821;-45.120503652039325
1739209682.9311843;-45.120503652039325
1739209682.9311867;-38.13080360867914
1739209682.9311888;-45.120503652039325
1739209682.9311912;-28.992665084841942
1739209682.9311934;-32.816014438256545
1739209682.9311957;-45.120503652039325
1739209682.9311981;-45.120503652039325
1739209682.9312003;-38.13080360867914
1739209682.9312027;-38.13080360867914
1739209682.9312048;-45.120503652039325
1739209682.9312072;-38.13080360867914
1739209682.9312093;-45.120503652039325
1739209682.9312117;-35.57807855764607
1739209682.9312139;-45.120503652039325
1739209682.9312162;-38.13080360867914
1739209682.9312184;-45.120503652039325
1739209682.9312208;-38.13080360867914
1739209682.931223;-35.57807855764607
1739209682.9312253;-45.120503652039325
1739209682.9312274;-38.13080360867914
1739209682.9312298;-38.13080360867914
1739209682.931232;-45.120503652039325
1739209682.9312344;-38.13080360867914
1739209682.9312365;-38.13080360867914
1739209682.931239;-38.13080360867914
1739209682.931241;-45.120503652039325
1739209682.9312434;-45.120503652039325
1739209682.9312458;-45.120503652039325
1739209682.931248;-45.120503652039325
1739209682.9312503;-45.120503652039325
1739209682.9312525;-45.120503652039325
1739209682.9312549;-45.120503652039325
1739209682.931257;-45.120503652039325
1739209682.9312594;-45.120503652039325
1739209682.9312615;-33.981070128970906
1739209682.931264;-45.120503652039325
1739209682.931266;-45.120503652039325
1739209682.9312685;-33.981070128970906
1739209682.9312706;-38.13080360867914
1739209682.931273;-45.120503652039325
1739209682.9312751;-38.13080360867914
1739209682.9312775;-35.57807855764607
1739209682.9312797;-38.13080360867914
1739209682.931282;-38.13080360867914
1739209682.9312842;-31.141103565318915
1739209682.9312866;-38.13080360867914
1739209682.9312887;-38.13080360867914
1739209682.931291;-38.13080360867914
1739209682.9312935;-33.981070128970906
1739209682.9312956;-35.57807855764607
1739209682.931298;-38.13080360867914
1739209682.9313002;-45.120503652039325
1739209682.9313025;-30.49652367304973
1739209682.9313047;-45.120503652039325
1739209682.931307;-38.13080360867914
1739209682.9313092;-38.13080360867914
1739209682.9313116;-45.120503652039325
1739209682.9313138;-45.120503652039325
1739209682.9313161;-33.981070128970906
1739209682.9313183;-45.120503652039325
1739209682.9313207;-29.438486411369347
1739209682.9313228;-45.120503652039325
1739209682.9313252;-38.13080360867914
1739209682.9313273;-35.57807855764607
1739209682.9313297;-38.13080360867914
1739209682.9313319;-38.13080360867914
1739209682.9313343;-45.120503652039325
1739209682.9313364;-38.13080360867914
1739209682.9313388;-31.141103565318915
1739209682.9313412;-45.120503652039325
1739209682.9313433;-38.13080360867914
1739209682.9313457;-33.981070128970906
1739209682.9313478;-45.120503652039325
1739209682.9313502;-45.120503652039325
1739209682.9313524;-45.120503652039325
1739209682.9313548;-35.57807855764607
1739209682.931357;-33.981070128970906
1739209682.9313593;-45.120503652039325
1739209682.9313614;-38.13080360867914
1739209682.9313638;-38.13080360867914
1739209682.931366;-45.120503652039325
1739209682.9313684;-45.120503652039325
1739209682.9313705;-45.120503652039325
1739209682.931373;-45.120503652039325
1739209682.931375;-38.13080360867914
1739209682.9313774;-38.13080360867914
1739209682.9313796;-38.13080360867914
1739209682.931382;-32.816014438256545
1739209682.9313843;-38.13080360867914
1739209682.9313865;-35.57807855764607
1739209682.9313889;-38.13080360867914
1739209682.931391;-35.57807855764607
1739209682.9313934;-35.57807855764607
1739209682.9313955;-38.13080360867914
1739209682.931398;-45.120503652039325
1739209682.9314;-38.13080360867914
1739209682.9314024;-35.57807855764607
1739209682.9314046;-45.120503652039325
1739209682.931407;-38.13080360867914
1739209682.9314091;-38.13080360867914
1739209682.9314115;-45.120503652039325
1739209682.9314137;-33.981070128970906
1739209682.931416;-38.13080360867914
1739209682.9314182;-45.120503652039325
1739209682.9314206;-45.120503652039325
1739209682.9314227;-35.57807855764607
1739209682.931425;-38.13080360867914
1739209682.9314272;-45.120503652039325
1739209682.9314296;-33.981070128970906
1739209682.931432;-33.981070128970906
1739209682.9314342;-45.120503652039325
1739209682.9314365;-45.120503652039325
1739209682.9314387;-38.13080360867914
1739209682.931441;-45.120503652039325
1739209682.9314432;-45.120503652039325
1739209682.9314456;-45.120503652039325
1739209682.9314477;-45.120503652039325
1739209682.9314501;-38.13080360867914
1739209682.9314523;-38.13080360867914
1739209682.9314547;-45.120503652039325
1739209682.9314568;-45.120503652039325
1739209682.9314592;-32.816014438256545
1739209682.9314613;-45.120503652039325
1739209682.9314637;-45.120503652039325
1739209682.9314659;-38.13080360867914
1739209682.9314682;-38.13080360867914
1739209682.9314704;-45.120503652039325
1739209682.9314728;-45.120503652039325
1739209682.931475;-38.13080360867914
1739209682.9314773;-45.120503652039325
1739209682.9314797;-45.120503652039325
1739209682.9314818;-33.981070128970906
1739209682.9314842;-38.13080360867914
1739209682.9314864;-45.120503652039325
1739209682.9314888;-38.13080360867914
1739209682.931491;-35.57807855764607
1739209682.9314933;-45.120503652039325
1739209682.9314954;-32.816014438256545
1739209682.9314978;-38.13080360867914
1739209682.9315;-45.120503652039325
1739209682.9315023;-38.13080360867914
1739209682.9315045;-38.13080360867914
1739209682.9315069;-38.13080360867914
1739209682.931509;-38.13080360867914
1739209682.9315114;-45.120503652039325
1739209682.9315135;-38.13080360867914
1739209682.931516;-38.13080360867914
1739209682.932872;-45.120503652039325
1739209682.9328725;-45.120503652039325
1739209682.9328728;-38.13080360867914
1739209682.9328732;-45.120503652039325
1739209682.9328737;-35.57807855764607
1739209682.9328742;-32.816014438256545
1739209682.9328747;-45.120503652039325
1739209682.9328752;-38.13080360867914
1739209682.9328754;-38.13080360867914
1739209682.9328759;-45.120503652039325
1739209682.9328763;-45.120503652039325
1739209682.9328768;-33.981070128970906
1739209682.9328773;-29.438486411369333
1739209682.9328778;-38.13080360867914
1739209682.932878;-38.13080360867914
1739209682.9328785;-45.120503652039325
1739209682.932879;-45.120503652039325
1739209682.9328794;-32.816014438256545
1739209682.93288;-38.13080360867914
1739209682.9328804;-45.120503652039325
1739209682.9328806;-35.57807855764607
1739209682.932881;-38.13080360867914
1739209682.9328816;-38.13080360867914
1739209682.932882;-45.120503652039325
1739209682.9328825;-38.13080360867914
1739209682.932883;-35.57807855764607
1739209682.9328833;-45.120503652039325
1739209682.9328837;-38.13080360867914
1739209682.9328842;-33.981070128970906
1739209682.9328847;-45.120503652039325
