CAN Message; 0x150:0500f516b3fe36a4
1739209732.4056392;-45.120503652039325
1739209732.4056456;-45.120503652039325
1739209732.4056518;-38.13080360867914
1739209732.4056582;-32.816014438256545
1739209732.4056644;-45.120503652039325
1739209732.405671;-45.120503652039325
1739209732.405677;-35.57807855764607
1739209732.4056833;-32.816014438256545
1739209732.4056897;-38.13080360867914
1739209732.405696;-38.13080360867914
1739209732.4057024;-45.120503652039325
1739209732.4057086;-45.120503652039325
1739209732.405715;-38.13080360867914
1739209732.4057212;-45.120503652039325
1739209732.4057276;-45.120503652039325
1739209732.4057338;-38.13080360867914
1739209732.4057403;-38.13080360867914
1739209732.4057465;-45.120503652039325
1739209732.405753;-38.13080360867914
1739209732.405759;-32.816014438256545
1739209732.4057655;-45.120503652039325
1739209732.4057717;-38.13080360867914
1739209732.4057782;-38.13080360867914
1739209732.4057844;-33.981070128970906
1739209732.4057908;-38.13080360867914
1739209732.405797;-38.13080360867914
1739209732.4058034;-45.120503652039325
1739209732.4058096;-45.120503652039325
1739209732.405816;-45.120503652039325
1739209732.4058223;-38.13080360867914
1739209732.4058287;-38.13080360867914
1739209732.405835;-45.120503652039325
1739209732.4058414;-45.120503652039325
1739209732.4058475;-45.120503652039325
1739209732.405854;-35.57807855764607
1739209732.4058602;-38.13080360867914
1739209732.4058666;-35.57807855764607
1739209732.4058728;-38.13080360867914
1739209732.4058793;-45.120503652039325
1739209732.4058855;-45.120503652039325
1739209732.405892;-45.120503652039325
1739209732.405898;-38.13080360867914
1739209732.4059045;-31.141103565318915
1739209732.4059107;-35.57807855764607
1739209732.4059172;-45.120503652039325
1739209732.4059234;-38.13080360867914
1739209732.4059298;-33.981070128970906
1739209732.405936;-32.816014438256545
1739209732.4059424;-45.120503652039325
1739209732.4059486;-45.120503652039325
1739209732.405955;-38.13080360867914
1739209732.4059613;-38.13080360867914
1739209732.4059677;-38.13080360867914
1739209732.405974;-38.13080360867914
1739209732.40598;-38.13080360867914
1739209732.4059865;-45.120503652039325
1739209732.4059927;-45.120503652039325
1739209732.4059992;-45.120503652039325
1739209732.4060054;-45.120503652039325
1739209732.4060118;-38.13080360867914
1739209732.406018;-38.13080360867914
1739209732.4060245;-45.120503652039325
1739209732.4060307;-38.13080360867914
1739209732.406037;-35.57807855764607
1739209732.4060433;-35.57807855764607
1739209732.4060497;-38.13080360867914
1739209732.406056;-38.13080360867914
1739209732.4060624;-45.120503652039325
1739209732.4060686;-35.57807855764607
1739209732.406075;-38.13080360867914
1739209732.4060812;-45.120503652039325
1739209732.4060876;-45.120503652039325
1739209732.4060938;-45.120503652039325
1739209732.4061003;-38.13080360867914
1739209732.4061065;-38.13080360867914
1739209732.406113;-35.57807855764607
1739209732.406119;-38.13080360867914
1739209732.4061255;-45.120503652039325
1739209732.4061317;-35.57807855764607
1739209732.4061382;-35.57807855764607
1739209732.4061444;-35.57807855764607
1739209732.4061508;-38.13080360867914
1739209732.406157;-45.120503652039325
1739209732.4061635;-38.13080360867914
1739209732.4061697;-45.120503652039325
1739209732.406176;-38.13080360867914
1739209732.4061823;-38.13080360867914
1739209732.4061887;-38.13080360867914
1739209732.406195;-45.120503652039325
1739209732.4062014;-45.120503652039325
1739209732.4062076;-38.13080360867914
1739209732.406214;-38.13080360867914
1739209732.4062202;-45.120503652039325
1739209732.4062266;-45.120503652039325
1739209732.4062328;-45.120503652039325
1739209732.4062393;-38.13080360867914
1739209732.4062455;-38.13080360867914
1739209732.406252;-45.120503652039325
1739209732.406258;-38.13080360867914
1739209732.4062645;-38.13080360867914
1739209732.4062707;-38.13080360867914
1739209732.406277;-45.120503652039325
1739209732.4062834;-45.120503652039325
1739209732.4062896;-38.13080360867914
1739209732.406296;-45.120503652039325
1739209732.4063022;-45.120503652039325
1739209732.4063087;-45.120503652039325
1739209732.4063148;-45.120503652039325
1739209732.4063213;-45.120503652039325
1739209732.4063275;-45.120503652039325
1739209732.406334;-38.13080360867914
1739209732.4063401;-38.13080360867914
1739209732.4063466;-38.13080360867914
1739209732.4063528;-45.120503652039325
1739209732.4063592;-45.120503652039325
1739209732.4063654;-45.120503652039325
1739209732.4063718;-35.57807855764607
1739209732.406378;-38.13080360867914
1739209732.4063845;-38.13080360867914
1739209732.4063907;-38.13080360867914
1739209732.406397;-38.13080360867914
1739209732.4064033;-38.13080360867914
1739209732.4064097;-38.13080360867914
1739209732.406416;-38.13080360867914
1739209732.4064224;-45.120503652039325
1739209732.4064286;-38.13080360867914
1739209732.406435;-38.13080360867914
1739209732.4064412;-45.120503652039325
1739209732.4064476;-38.13080360867914
1739209732.4064538;-45.120503652039325
1739209732.4064603;-45.120503652039325
1739209732.4064665;-45.120503652039325
1739209732.406473;-31.141103565318893
1739209732.4064791;-35.57807855764607
1739209732.4064856;-45.120503652039325
1739209732.4064918;-45.120503652039325
1739209732.4064982;-45.120503652039325
1739209732.4065044;-38.13080360867914
1739209732.4065108;-45.120503652039325
1739209732.406517;-38.13080360867914
1739209732.4065235;-38.13080360867914
1739209732.4065297;-45.120503652039325
1739209732.406536;-38.13080360867914
1739209732.4065423;-45.120503652039325
1739209732.4065487;-45.120503652039325
1739209732.406555;-38.13080360867914
1739209732.4065611;-38.13080360867914
1739209732.4065676;-45.120503652039325
1739209732.4065738;-26.991370085610736
1739209732.4065802;-31.141103565318893
1739209732.4065864;-45.120503652039325
1739209732.4065928;-45.120503652039325
1739209732.406599;-35.57807855764607
1739209732.4066055;-35.57807855764607
1739209732.4066117;-45.120503652039325
1739209732.406618;-38.13080360867914
1739209732.4066243;-45.120503652039325
1739209732.4066308;-38.13080360867914
1739209732.406637;-38.13080360867914
1739209732.4066434;-45.120503652039325
1739209732.4066496;-38.13080360867914
1739209732.406656;-45.120503652039325
1739209732.4066622;-38.13080360867914
1739209732.4066687;-45.120503652039325
1739209732.4066749;-31.141103565318893
1739209732.4066813;-30.49652367304973
1739209732.4066875;-45.120503652039325
1739209732.406694;-45.120503652039325
1739209732.4067001;-33.981070128970906
1739209732.4067066;-33.981070128970906
1739209732.4067128;-45.120503652039325
1739209732.4067192;-45.120503652039325
1739209732.4067254;-45.120503652039325
1739209732.4067318;-45.120503652039325
1739209732.406738;-38.13080360867914
1739209732.4067445;-45.120503652039325
1739209732.4067507;-45.120503652039325
1739209732.406757;-45.120503652039325
1739209732.4067633;-35.57807855764607
1739209732.4067698;-33.981070128970906
1739209732.406776;-45.120503652039325
1739209732.4067824;-45.120503652039325
1739209732.4067886;-35.57807855764607
1739209732.406795;-38.13080360867914
1739209732.4068012;-45.120503652039325
1739209732.4068077;-38.13080360867914
1739209732.4068139;-32.816014438256545
1739209732.4068203;-38.13080360867914
1739209732.4068265;-33.981070128970906
1739209732.406833;-30.49652367304973
1739209732.4068391;-45.120503652039325
1739209732.4068456;-38.13080360867914
1739209732.4068518;-38.13080360867914
1739209732.406858;-38.13080360867914
1739209732.4068644;-33.981070128970906
1739209732.4068706;-38.13080360867914
1739209732.406877;-45.120503652039325
1739209732.4068832;-31.141103565318943
1739209732.4068897;-35.57807855764607
1739209732.4068959;-33.981070128970906
1739209732.4069023;-45.120503652039325
1739209732.4069085;-45.120503652039325
1739209732.406915;-38.13080360867914
1739209732.4069211;-45.120503652039325
1739209732.4069276;-38.13080360867914
1739209732.4069338;-28.992665084841942
1739209732.4069402;-45.120503652039325
1739209732.4069464;-45.120503652039325
1739209732.4069529;-45.120503652039325
1739209732.406959;-38.13080360867914
1739209732.4069655;-45.120503652039325
1739209732.4069717;-45.120503652039325
1739209732.4069781;-45.120503652039325
1739209732.4069843;-30.49652367304976
1739209732.4069908;-38.13080360867914
1739209732.406997;-45.120503652039325
1739209732.4070034;-45.120503652039325
1739209732.4070096;-45.120503652039325
1739209732.407016;-38.13080360867914
1739209732.4070222;-38.13080360867914
1739209732.4070287;-45.120503652039325
1739209732.4070349;-28.992665084841942
1739209732.4070413;-32.816014438256545
1739209732.4070475;-35.57807855764607
1739209732.407054;-38.13080360867914
1739209732.4070601;-35.57807855764607
1739209732.4070666;-38.13080360867914
1739209732.4070728;-45.120503652039325
1739209732.4070792;-45.120503652039325
1739209732.4070854;-31.141103565318915
1739209732.4070919;-33.981070128970906
1739209732.407098;-45.120503652039325
1739209732.4071045;-38.13080360867914
1739209732.4071107;-45.120503652039325
1739209732.4071171;-45.120503652039325
1739209732.4071233;-38.13080360867914
1739209732.4071298;-45.120503652039325
1739209732.407136;-38.13080360867914
1739209732.4071424;-45.120503652039325
1739209732.4071486;-45.120503652039325
1739209732.407157;-45.120503652039325
1739209732.4071653;-35.57807855764607
1739209732.4071736;-35.57807855764607
1739209732.407182;-45.120503652039325
1739209732.40719;-45.120503652039325
1739209732.4071984;-38.13080360867914
1739209732.4072068;-33.981070128970906
1739209732.407215;-35.57807855764607
1739209732.4072235;-38.13080360867914
1739209732.4072318;-45.120503652039325
1739209732.4072402;-45.120503652039325
1739209732.4072485;-38.13080360867914
1739209732.4072568;-45.120503652039325
1739209732.407265;-45.120503652039325
1739209732.4072733;-45.120503652039325
1739209732.4072816;-38.13080360867914
1739209732.40729;-38.13080360867914
1739209732.4072983;-38.13080360867914
1739209732.4073067;-45.120503652039325
1739209732.407315;-45.120503652039325
1739209732.4073234;-38.13080360867914
1739209732.4073317;-45.120503652039325
1739209732.40734;-38.13080360867914
1739209732.4073482;-38.13080360867914
1739209732.4073565;-38.13080360867914
1739209732.4073648;-33.981070128970906
1739209732.4073732;-45.120503652039325
1739209732.4073815;-38.13080360867914
1739209732.4073899;-38.13080360867914
1739209732.4073982;-38.13080360867914
1739209732.4074066;-45.120503652039325
1739209732.407415;-38.13080360867914
1739209732.407423;-38.13080360867914
1739209732.4074314;-45.120503652039325
1739209732.4074397;-38.13080360867914
1739209732.407448;-45.120503652039325
1739209732.4074564;-45.120503652039325
1739209732.4074647;-45.120503652039325
1739209732.407473;-38.13080360867914
1739209732.4074814;-38.13080360867914
1739209732.4074898;-38.13080360867914
1739209732.407498;-45.120503652039325
1739209732.4075062;-38.13080360867914
1739209732.4075146;-38.13080360867914
1739209732.407523;-45.120503652039325
1739209732.4075313;-38.13080360867914
1739209732.4075396;-33.981070128970906
1739209732.407548;-45.120503652039325
1739209732.4075563;-45.120503652039325
1739209732.4075646;-38.13080360867914
1739209732.4075727;-45.120503652039325
1739209732.407581;-38.13080360867914
1739209732.4075894;-35.57807855764607
1739209732.4075978;-45.120503652039325
1739209732.4076061;-38.13080360867914
1739209732.4076145;-38.13080360867914
1739209732.4076228;-45.120503652039325
1739209732.4076312;-45.120503652039325
1739209732.4076395;-35.57807855764607
1739209732.4076476;-35.57807855764607
1739209732.407656;-45.120503652039325
1739209732.4076643;-45.120503652039325
1739209732.4076726;-31.141103565318915
1739209732.407681;-45.120503652039325
1739209732.4076893;-45.120503652039325
1739209732.4076977;-38.13080360867914
1739209732.407706;-38.13080360867914
1739209732.4077144;-38.13080360867914
1739209732.4077227;-45.120503652039325
1739209732.4077308;-45.120503652039325
1739209732.4077392;-45.120503652039325
1739209732.4077475;-38.13080360867914
1739209732.4077559;-38.13080360867914
1739209732.4077642;-45.120503652039325
1739209732.4077725;-38.13080360867914
1739209732.407781;-31.141103565318893
1739209732.4077892;-45.120503652039325
1739209732.4077976;-38.13080360867914
1739209732.4078057;-31.141103565318915
1739209732.407814;-45.120503652039325
1739209732.4078224;-45.120503652039325
1739209732.4078307;-38.13080360867914
1739209732.407839;-38.13080360867914
1739209732.4078474;-45.120503652039325
1739209732.4078557;-38.13080360867914
1739209732.407864;-38.13080360867914
1739209732.4078724;-45.120503652039325
1739209732.4078805;-38.13080360867914
1739209732.407889;-45.120503652039325
1739209732.4078972;-45.120503652039325
1739209732.4079056;-35.57807855764607
1739209732.407914;-35.57807855764607
1739209732.4079223;-45.120503652039325
1739209732.4079306;-38.13080360867914
1739209732.407939;-35.57807855764607
1739209732.4079473;-38.13080360867914
1739209732.4079554;-38.13080360867914
1739209732.4079638;-38.13080360867914
1739209732.407972;-45.120503652039325
1739209732.4079804;-45.120503652039325
1739209732.4079888;-45.120503652039325
1739209732.4079971;-45.120503652039325
1739209732.4080055;-45.120503652039325
1739209732.4080138;-45.120503652039325
1739209732.4080222;-32.816014438256545
1739209732.4080305;-45.120503652039325
1739209732.4080386;-45.120503652039325
1739209732.408047;-32.816014438256545
1739209732.4080553;-45.120503652039325
1739209732.4080637;-45.120503652039325
1739209732.408072;-38.13080360867914
1739209732.4080803;-45.120503652039325
1739209732.4080887;-45.120503652039325
1739209732.408097;-38.13080360867914
1739209732.4081054;-45.120503652039325
1739209732.4081135;-45.120503652039325
1739209732.4081218;-32.816014438256545
1739209732.4081302;-35.57807855764607
1739209732.4081385;-45.120503652039325
1739209732.4081469;-45.120503652039325
1739209732.4081552;-38.13080360867914
1739209732.4081635;-38.13080360867914
1739209732.408172;-45.120503652039325
1739209732.4081802;-45.120503652039325
1739209732.4081883;-45.120503652039325
1739209732.4081967;-38.13080360867914
1739209732.408205;-45.120503652039325
1739209732.4082134;-38.13080360867914
1739209732.4082217;-38.13080360867914
1739209732.40823;-38.13080360867914
1739209732.4082384;-45.120503652039325
1739209732.4082468;-45.120503652039325
1739209732.408255;-38.13080360867914
1739209732.4082632;-45.120503652039325
1739209732.4082716;-45.120503652039325
1739209732.40828;-38.13080360867914
1739209732.4082882;-45.120503652039325
1739209732.4082966;-45.120503652039325
1739209732.408305;-45.120503652039325
1739209732.4083133;-38.13080360867914
1739209732.4083216;-45.120503652039325
1739209732.40833;-45.120503652039325
1739209732.408338;-45.120503652039325
1739209732.4083464;-33.981070128970906
1739209732.4083548;-38.13080360867914
1739209732.408363;-45.120503652039325
1739209732.4083714;-45.120503652039325
1739209732.4083798;-38.13080360867914
1739209732.4083881;-38.13080360867914
1739209732.4083965;-45.120503652039325
1739209732.4084048;-45.120503652039325
