CAN Message; 0x1d3:0000ba14c497386b
1739209798.8643713;-28.58837851428586
1739209798.864373;-38.13080360867914
1739209798.8643749;-35.57807855764607
1739209798.8643765;-33.981070128970906
1739209798.8643782;-30.49652367304973
1739209798.8643801;-32.81601443825658
1739209798.8643818;-33.981070128970906
1739209798.8643837;-28.218542851754165
1739209798.8643854;-38.13080360867914
1739209798.864387;-33.981070128970906
1739209798.864389;-45.120503652039325
1739209798.8643906;-38.13080360867914
1739209798.8643923;-38.13080360867914
1739209798.8643942;-30.49652367304973
1739209798.8643959;-31.141103565318915
1739209798.8643978;-45.120503652039325
1739209798.8643994;-27.267205301931607
1739209798.864401;-38.13080360867914
1739209798.864403;-38.13080360867914
1739209798.8644047;-38.13080360867914
1739209798.8644066;-45.120503652039325
1739209798.8644083;-38.13080360867914
1739209798.86441;-38.13080360867914
1739209798.8644118;-38.13080360867914
1739209798.8644135;-35.57807855764607
1739209798.8644152;-33.981070128970906
1739209798.864417;-45.120503652039325
1739209798.8644187;-38.13080360867914
1739209798.8644207;-38.13080360867914
1739209798.8644223;-38.13080360867914
1739209798.864424;-38.13080360867914
1739209798.864426;-33.981070128970906
1739209798.8644276;-45.120503652039325
1739209798.8644295;-33.981070128970906
1739209798.8644311;-28.58837851428586
1739209798.8644328;-38.13080360867914
1739209798.8644347;-45.120503652039325
1739209798.8644364;-38.13080360867914
1739209798.864438;-45.120503652039325
1739209798.86444;-38.13080360867914
1739209798.8644416;-38.13080360867914
1739209798.8644435;-45.120503652039325
1739209798.8644452;-45.120503652039325
1739209798.8644469;-38.13080360867914
1739209798.8644488;-45.120503652039325
1739209798.8644505;-45.120503652039325
1739209798.8644524;-45.120503652039325
1739209798.864454;-38.13080360867914
1739209798.8644557;-38.13080360867914
1739209798.8644576;-38.13080360867914
1739209798.8644593;-38.13080360867914
1739209798.864461;-45.120503652039325
1739209798.8644629;-45.120503652039325
1739209798.8644645;-45.120503652039325
1739209798.8644664;-45.120503652039325
1739209798.864468;-45.120503652039325
1739209798.8644698;-45.120503652039325
1739209798.8644717;-38.13080360867914
1739209798.8644733;-32.816014438256545
1739209798.864475;-45.120503652039325
1739209798.864477;-45.120503652039325
1739209798.8644786;-33.981070128970906
1739209798.8644805;-45.120503652039325
1739209798.8644822;-45.120503652039325
1739209798.8644838;-35.57807855764607
1739209798.8644857;-38.13080360867914
1739209798.8644874;-31.141103565318943
1739209798.8644893;-45.120503652039325
1739209798.864491;-35.57807855764607
1739209798.8644927;-45.120503652039325
1739209798.8644946;-45.120503652039325
1739209798.8644962;-35.57807855764607
1739209798.864498;-45.120503652039325
1739209798.8644998;-38.13080360867914
1739209798.8645015;-27.8777449560314
1739209798.8645034;-38.13080360867914
1739209798.864505;-45.120503652039325
1739209798.8645067;-38.13080360867914
1739209798.8645086;-35.57807855764607
1739209798.8645103;-45.120503652039325
1739209798.8645122;-45.120503652039325
1739209798.8645139;-45.120503652039325
1739209798.8645155;-45.120503652039325
1739209798.8645175;-38.13080360867914
1739209798.8645191;-45.120503652039325
1739209798.8645208;-45.120503652039325
1739209798.8645227;-38.13080360867914
1739209798.8645244;-38.13080360867914
1739209798.8645263;-45.120503652039325
1739209798.864528;-45.120503652039325
1739209798.8645296;-38.13080360867914
1739209798.8645315;-35.57807855764607
1739209798.8645332;-38.13080360867914
1739209798.8645349;-45.120503652039325
1739209798.8645368;-45.120503652039325
1739209798.8645384;-38.13080360867914
1739209798.8645403;-45.120503652039325
1739209798.864542;-38.13080360867914
1739209798.8645437;-32.816014438256545
1739209798.8645456;-38.13080360867914
1739209798.8645473;-45.120503652039325
1739209798.8645492;-38.13080360867914
1739209798.8645508;-30.49652367304973
1739209798.8645525;-45.120503652039325
1739209798.8645544;-38.13080360867914
1739209798.864556;-32.816014438256545
1739209798.8645577;-38.13080360867914
1739209798.8645597;-38.13080360867914
1739209798.8645613;-45.120503652039325
1739209798.8645632;-38.13080360867914
1739209798.864565;-35.57807855764607
1739209798.8645666;-31.141103565318915
1739209798.8645685;-45.120503652039325
1739209798.8645701;-45.120503652039325
1739209798.864572;-32.816014438256545
1739209798.8645737;-38.13080360867914
1739209798.8645754;-38.13080360867914
1739209798.8645773;-38.13080360867914
1739209798.864579;-38.13080360867914
1739209798.8645806;-45.120503652039325
1739209798.8645825;-45.120503652039325
1739209798.8645842;-45.120503652039325
1739209798.864586;-45.120503652039325
1739209798.8645878;-45.120503652039325
1739209798.8645895;-45.120503652039325
1739209798.8645914;-45.120503652039325
1739209798.864593;-38.13080360867914
1739209798.864595;-38.13080360867914
1739209798.8645966;-38.13080360867914
1739209798.8645983;-38.13080360867914
1739209798.8646002;-45.120503652039325
1739209798.8646019;-38.13080360867914
1739209798.8646035;-35.57807855764607
1739209798.8646054;-38.13080360867914
1739209798.864607;-45.120503652039325
1739209798.864609;-38.13080360867914
1739209798.8646107;-38.13080360867914
1739209798.8646123;-38.13080360867914
1739209798.8646142;-45.120503652039325
1739209798.864616;-38.13080360867914
1739209798.8646176;-38.13080360867914
1739209798.8646195;-38.13080360867914
1739209798.8646212;-38.13080360867914
1739209798.864623;-38.13080360867914
1739209798.8646247;-45.120503652039325
1739209798.8646264;-45.120503652039325
1739209798.8646283;-38.13080360867914
1739209798.86463;-38.13080360867914
1739209798.864632;-45.120503652039325
1739209798.8646336;-45.120503652039325
1739209798.8646352;-38.13080360867914
1739209798.8646371;-38.13080360867914
1739209798.8646388;-45.120503652039325
1739209798.8646405;-45.120503652039325
1739209798.8646424;-38.13080360867914
1739209798.864644;-33.981070128970906
1739209798.864646;-45.120503652039325
1739209798.8646476;-38.13080360867914
1739209798.8646493;-38.13080360867914
1739209798.8646512;-45.120503652039325
1739209798.8646529;-45.120503652039325
1739209798.8646548;-45.120503652039325
1739209798.8646564;-45.120503652039325
1739209798.864658;-31.14110356531892
1739209798.86466;-32.816014438256545
1739209798.8646617;-38.13080360867914
1739209798.8646634;-45.120503652039325
1739209798.8646653;-38.13080360867914
1739209798.864667;-38.13080360867914
1739209798.8646688;-38.13080360867914
1739209798.8646705;-45.120503652039325
1739209798.8646722;-28.992665084841942
1739209798.864674;-45.120503652039325
1739209798.8646758;-38.13080360867914
1739209798.8646774;-38.13080360867914
1739209798.8646793;-38.13080360867914
1739209798.864681;-45.120503652039325
1739209798.864683;-38.13080360867914
1739209798.8646846;-38.13080360867914
1739209798.8646863;-45.120503652039325
1739209798.8646882;-38.13080360867914
1739209798.8646898;-35.57807855764607
1739209798.8646917;-45.120503652039325
1739209798.8646934;-45.120503652039325
1739209798.864695;-35.57807855764607
1739209798.864697;-38.13080360867914
1739209798.8646986;-45.120503652039325
1739209798.8647003;-31.141103565318915
1739209798.8647022;-38.13080360867914
1739209798.864704;-45.120503652039325
1739209798.8647058;-38.13080360867914
1739209798.8647075;-45.120503652039325
1739209798.8647091;-38.13080360867914
1739209798.864711;-35.57807855764607
1739209798.8647127;-38.13080360867914
1739209798.8647146;-33.981070128970906
1739209798.8647163;-38.13080360867914
1739209798.864718;-45.120503652039325
1739209798.8647199;-38.13080360867914
1739209798.8647215;-38.13080360867914
1739209798.8647232;-35.57807855764607
1739209798.864725;-38.13080360867914
1739209798.8647268;-45.120503652039325
1739209798.8647287;-38.13080360867914
1739209798.8647304;-32.816014438256545
1739209798.864732;-38.13080360867914
1739209798.864734;-45.120503652039325
1739209798.8647356;-45.120503652039325
1739209798.8647375;-38.13080360867914
1739209798.8647392;-45.120503652039325
1739209798.8647408;-45.120503652039325
1739209798.8647428;-38.13080360867914
1739209798.8647444;-45.120503652039325
1739209798.864746;-38.13080360867914
1739209798.864748;-38.13080360867914
1739209798.8647497;-38.13080360867914
1739209798.8647516;-45.120503652039325
1739209798.8647532;-45.120503652039325
1739209798.864755;-45.120503652039325
1739209798.8647568;-38.13080360867914
1739209798.8647585;-38.13080360867914
1739209798.8647602;-38.13080360867914
1739209798.864762;-35.57807855764607
1739209798.8647637;-38.13080360867914
1739209798.8647656;-35.57807855764607
1739209798.8647673;-45.120503652039325
1739209798.864769;-45.120503652039325
1739209798.864771;-33.981070128970906
1739209798.8647726;-33.981070128970906
1739209798.8647745;-45.120503652039325
1739209798.8647761;-45.120503652039325
1739209798.8647778;-45.120503652039325
1739209798.8647797;-45.120503652039325
1739209798.8647814;-38.13080360867914
1739209798.864783;-45.120503652039325
1739209798.864785;-45.120503652039325
1739209798.8647866;-38.13080360867914
1739209798.8647885;-38.13080360867914
1739209798.8647902;-45.120503652039325
1739209798.8647914;-38.13080360867914
1739209798.8647923;-33.981070128970906
1739209798.8647935;-38.13080360867914
1739209798.8647947;-45.120503652039325
1739209798.8647957;-45.120503652039325
1739209798.8647969;-31.141103565318893
1739209798.864798;-38.13080360867914
1739209798.864799;-38.13080360867914
1739209798.8648002;-33.981070128970906
1739209798.8648014;-38.13080360867914
1739209798.8648024;-38.13080360867914
1739209798.8648036;-38.13080360867914
1739209798.8648047;-38.13080360867914
1739209798.8648057;-45.120503652039325
1739209798.864807;-45.120503652039325
1739209798.864808;-38.13080360867914
1739209798.864809;-35.57807855764607
1739209798.8648102;-45.120503652039325
1739209798.8648114;-45.120503652039325
1739209798.8648124;-38.13080360867914
1739209798.8648136;-45.120503652039325
1739209798.8648148;-32.816014438256545
1739209798.8648157;-33.981070128970906
1739209798.864817;-45.120503652039325
1739209798.864818;-45.120503652039325
1739209798.864819;-32.816014438256545
1739209798.8648202;-45.120503652039325
1739209798.8648214;-38.13080360867914
1739209798.8648224;-38.13080360867914
1739209798.8648236;-32.816014438256545
1739209798.8648248;-35.57807855764607
1739209798.8648257;-38.13080360867914
1739209798.864827;-38.13080360867914
1739209798.864828;-45.120503652039325
1739209798.864829;-32.816014438256545
1739209798.8648303;-38.13080360867914
1739209798.8648314;-45.120503652039325
1739209798.8648324;-45.120503652039325
1739209798.8648336;-45.120503652039325
1739209798.8648348;-35.57807855764607
1739209798.8648357;-38.13080360867914
1739209798.864837;-38.13080360867914
1739209798.8648381;-38.13080360867914
1739209798.864839;-38.13080360867914
1739209798.8648403;-45.120503652039325
1739209798.8648415;-26.991370085610736
1739209798.8648424;-30.49652367304973
1739209798.8648436;-45.120503652039325
1739209798.8648448;-45.120503652039325
1739209798.8648458;-33.981070128970906
1739209798.864847;-33.981070128970906
1739209798.8648481;-45.120503652039325
1739209798.864849;-35.57807855764607
1739209798.8648503;-45.120503652039325
1739209798.8648515;-45.120503652039325
1739209798.8648524;-38.13080360867914
1739209798.8648536;-45.120503652039325
1739209798.8648548;-45.120503652039325
1739209798.8648558;-45.120503652039325
1739209798.864857;-45.120503652039325
1739209798.8648582;-45.120503652039325
1739209798.864859;-32.816014438256545
1739209798.8648603;-33.981070128970906
1739209798.8648615;-38.13080360867914
1739209798.8648624;-45.120503652039325
1739209798.8648636;-35.57807855764607
1739209798.8648646;-38.13080360867914
1739209798.8648658;-35.57807855764607
1739209798.864867;-38.13080360867914
1739209798.864868;-45.120503652039325
1739209798.864869;-38.13080360867914
1739209798.8648703;-38.13080360867914
1739209798.8648713;-45.120503652039325
1739209798.8648725;-45.120503652039325
1739209798.8648736;-35.57807855764607
1739209798.8648746;-38.13080360867914
1739209798.8648758;-38.13080360867914
1739209798.864877;-45.120503652039325
1739209798.864878;-38.13080360867914
1739209798.8648791;-38.13080360867914
1739209798.8648803;-45.120503652039325
1739209798.8648813;-45.120503652039325
1739209798.8648825;-45.120503652039325
1739209798.8648837;-38.13080360867914
1739209798.8648846;-45.120503652039325
1739209798.8648858;-33.981070128970906
1739209798.864887;-28.992665084841942
1739209798.864888;-45.120503652039325
1739209798.8648891;-38.13080360867914
1739209798.8648903;-38.13080360867914
1739209798.8648913;-38.13080360867914
1739209798.8648925;-38.13080360867914
1739209798.8648937;-33.981070128970906
1739209798.8648946;-45.120503652039325
1739209798.8648958;-35.57807855764607
1739209798.864897;-45.120503652039325
1739209798.864898;-45.120503652039325
1739209798.8648992;-45.120503652039325
1739209798.8649004;-38.13080360867914
1739209798.8649013;-45.120503652039325
1739209798.8649025;-45.120503652039325
1739209798.8649037;-38.13080360867914
1739209798.8649046;-38.13080360867914
1739209798.8649058;-45.120503652039325
1739209798.864907;-38.13080360867914
1739209798.864908;-38.13080360867914
1739209798.8649092;-45.120503652039325
1739209798.8649104;-45.120503652039325
1739209798.8649113;-38.13080360867914
1739209798.8649125;-45.120503652039325
1739209798.8649137;-35.57807855764607
1739209798.8649147;-38.13080360867914
1739209798.8649158;-45.120503652039325
1739209798.864917;-45.120503652039325
1739209798.864918;-33.981070128970906
1739209798.8649192;-38.13080360867914
1739209798.8649204;-38.13080360867914
1739209798.8649213;-45.120503652039325
1739209798.8649225;-45.120503652039325
1739209798.8649237;-45.120503652039325
1739209798.8649247;-38.13080360867914
1739209798.8649259;-45.120503652039325
1739209798.864927;-45.120503652039325
1739209798.864928;-45.120503652039325
1739209798.8649292;-45.120503652039325
1739209798.8649304;-38.13080360867914
1739209798.8649313;-45.120503652039325
1739209798.8649325;-38.13080360867914
1739209798.8649337;-38.13080360867914
1739209798.8649347;-38.13080360867914
1739209798.8649359;-38.13080360867914
1739209798.864937;-45.120503652039325
1739209798.864938;-45.120503652039325
1739209798.8649392;-35.57807855764607
1739209798.8649404;-35.57807855764607
1739209798.8649414;-38.13080360867914
1739209798.8649426;-45.120503652039325
1739209798.8649437;-35.57807855764607
1739209798.8649447;-31.141103565318915
1739209798.864946;-45.120503652039325
1739209798.864947;-45.120503652039325
1739209798.864948;-45.120503652039325
1739209798.8649492;-38.13080360867914
1739209798.8649504;-45.120503652039325
1739209798.8649514;-45.120503652039325
1739209798.8649526;-45.120503652039325
1739209798.8649538;-38.13080360867914
1739209798.8649547;-38.13080360867914
1739209798.864956;-38.13080360867914
1739209798.864957;-45.120503652039325
