CAN Message; 0x1a7:0000045c1fd8a93d
Timestamp;Amplitude
1739209848.8556654;-35.57807855764607
1739209848.8556657;-35.57807855764607
1739209848.855666;-38.13080360867914
1739209848.8556662;-45.120503652039325
1739209848.8556666;-45.120503652039325
1739209848.8556669;-38.13080360867914
1739209848.855667;-38.13080360867914
1739209848.8556674;-45.120503652039325
1739209848.8556676;-38.13080360867914
1739209848.8556678;-45.120503652039325
1739209848.855668;-38.13080360867914
1739209848.8556683;-29.438486411369333
1739209848.8556685;-32.816014438256545
1739209848.855669;-38.13080360867914
1739209848.8556693;-45.120503652039325
1739209848.8556695;-35.57807855764607
1739209848.8556697;-38.13080360867914
1739209848.85567;-38.13080360867914
1739209848.8556702;-38.13080360867914
1739209848.8556705;-45.120503652039325
1739209848.8556707;-45.120503652039325
1739209848.855671;-32.816014438256545
1739209848.8556714;-38.13080360867914
1739209848.8556716;-38.13080360867914
1739209848.855672;-45.120503652039325
1739209848.8556721;-45.120503652039325
1739209848.8556724;-38.13080360867914
1739209848.8556726;-45.120503652039325
1739209848.8556728;-45.120503652039325
1739209848.855673;-35.57807855764607
1739209848.8556733;-38.13080360867914
1739209848.8556738;-45.120503652039325
1739209848.855674;-38.13080360867914
1739209848.8556743;-45.120503652039325
1739209848.8556745;-45.120503652039325
1739209848.8556747;-32.816014438256545
1739209848.855675;-38.13080360867914
1739209848.8556752;-45.120503652039325
1739209848.8556755;-45.120503652039325
1739209848.8556757;-35.57807855764607
1739209848.8556762;-35.57807855764607
1739209848.8556764;-45.120503652039325
1739209848.8556767;-38.13080360867914
1739209848.855677;-45.120503652039325
1739209848.8556771;-45.120503652039325
1739209848.8556774;-45.120503652039325
1739209848.8556776;-45.120503652039325
1739209848.8556778;-38.13080360867914
1739209848.855678;-38.13080360867914
1739209848.8556786;-45.120503652039325
1739209848.8556788;-45.120503652039325
1739209848.855679;-33.981070128970906
1739209848.8556793;-38.13080360867914
1739209848.8556795;-45.120503652039325
1739209848.8556798;-38.13080360867914
1739209848.85568;-31.141103565318893
1739209848.8556802;-33.981070128970906
1739209848.8556805;-38.13080360867914
1739209848.855681;-38.13080360867914
1739209848.8556812;-33.981070128970906
1739209848.8556814;-45.120503652039325
1739209848.8556817;-45.120503652039325
1739209848.855682;-45.120503652039325
1739209848.8556821;-45.120503652039325
1739209848.8556824;-38.13080360867914
1739209848.8556826;-45.120503652039325
1739209848.8556828;-45.120503652039325
1739209848.8556833;-32.816014438256545
1739209848.8556836;-35.57807855764607
1739209848.8556838;-38.13080360867914
1739209848.855684;-45.120503652039325
1739209848.8556843;-38.13080360867914
1739209848.8556845;-38.13080360867914
1739209848.8556848;-38.13080360867914
1739209848.855685;-38.13080360867914
1739209848.8556852;-45.120503652039325
1739209848.8556857;-33.981070128970906
1739209848.855686;-38.13080360867914
1739209848.8556862;-45.120503652039325
1739209848.8556864;-35.57807855764607
1739209848.8556867;-38.13080360867914
1739209848.855687;-45.120503652039325
1739209848.8556871;-45.120503652039325
1739209848.8556874;-45.120503652039325
1739209848.8556876;-38.13080360867914
1739209848.855688;-38.13080360867914
1739209848.8556883;-45.120503652039325
1739209848.8556886;-45.120503652039325
1739209848.8556888;-45.120503652039325
1739209848.855689;-45.120503652039325
1739209848.8556893;-45.120503652039325
1739209848.8556895;-38.13080360867914
1739209848.8556898;-33.981070128970906
1739209848.85569;-33.981070128970906
1739209848.8556905;-45.120503652039325
1739209848.8556907;-45.120503652039325
1739209848.855691;-33.981070128970906
1739209848.8556912;-38.13080360867914
1739209848.8556914;-45.120503652039325
1739209848.8556917;-38.13080360867914
1739209848.855692;-45.120503652039325
1739209848.8556921;-45.120503652039325
1739209848.8556924;-38.13080360867914
1739209848.8556929;-38.13080360867914
1739209848.855693;-45.120503652039325
1739209848.8556933;-45.120503652039325
1739209848.8556936;-38.13080360867914
1739209848.8556938;-45.120503652039325
1739209848.855694;-45.120503652039325
1739209848.8556943;-45.120503652039325
1739209848.8556945;-38.13080360867914
1739209848.8556948;-45.120503652039325
1739209848.8556952;-38.13080360867914
1739209848.8556955;-45.120503652039325
1739209848.8556957;-45.120503652039325
1739209848.855696;-45.120503652039325
1739209848.8556962;-31.141103565318915
1739209848.8556964;-33.981070128970906
1739209848.8556967;-45.120503652039325
1739209848.855697;-38.13080360867914
1739209848.8556972;-45.120503652039325
1739209848.8556976;-38.13080360867914
1739209848.8556979;-38.13080360867914
1739209848.855698;-33.981070128970906
1739209848.8556983;-38.13080360867914
1739209848.8556986;-38.13080360867914
1739209848.8556988;-38.13080360867914
1739209848.855699;-32.816014438256545
1739209848.8556993;-38.13080360867914
1739209848.8556995;-45.120503652039325
1739209848.8557;-38.13080360867914
1739209848.8557003;-45.120503652039325
1739209848.8557005;-32.816014438256545
1739209848.8557007;-31.141103565318915
1739209848.855701;-45.120503652039325
1739209848.8557012;-35.57807855764607
1739209848.8557014;-35.57807855764607
1739209848.8557017;-35.57807855764607
1739209848.855702;-38.13080360867914
1739209848.8557024;-38.13080360867914
1739209848.8557026;-38.13080360867914
1739209848.8557029;-45.120503652039325
1739209848.855703;-38.13080360867914
1739209848.8557034;-35.57807855764607
1739209848.8557036;-38.13080360867914
1739209848.8557038;-45.120503652039325
1739209848.855704;-45.120503652039325
1739209848.8557043;-35.57807855764607
1739209848.8557048;-38.13080360867914
1739209848.855705;-35.57807855764607
1739209848.8557053;-45.120503652039325
1739209848.8557055;-38.13080360867914
1739209848.8557057;-38.13080360867914
1739209848.855706;-38.13080360867914
1739209848.8557062;-38.13080360867914
1739209848.8557065;-45.120503652039325
1739209848.8557067;-38.13080360867914
1739209848.8557072;-30.49652367304973
1739209848.8557074;-45.120503652039325
1739209848.8557076;-45.120503652039325
1739209848.855708;-38.13080360867914
1739209848.8557081;-35.57807855764607
1739209848.8557084;-45.120503652039325
1739209848.8557086;-35.57807855764607
1739209848.8557088;-45.120503652039325
1739209848.855709;-33.981070128970956
1739209848.8557096;-45.120503652039325
1739209848.8557098;-45.120503652039325
1739209848.85571;-45.120503652039325
1739209848.8557103;-45.120503652039325
1739209848.8557105;-38.13080360867914
1739209848.8557107;-45.120503652039325
1739209848.855711;-35.57807855764607
1739209848.8557112;-26.991370085610736
1739209848.8557115;-38.13080360867914
1739209848.855712;-45.120503652039325
1739209848.8557122;-45.120503652039325
1739209848.8557124;-38.13080360867914
1739209848.8557127;-45.120503652039325
1739209848.855713;-33.981070128970906
1739209848.8557131;-38.13080360867914
1739209848.8557134;-45.120503652039325
1739209848.8557136;-45.120503652039325
1739209848.8557138;-45.120503652039325
1739209848.8557143;-38.13080360867914
1739209848.8557146;-35.57807855764607
1739209848.8557148;-45.120503652039325
1739209848.855715;-45.120503652039325
1739209848.8557153;-38.13080360867914
1739209848.8557155;-45.120503652039325
1739209848.8557158;-45.120503652039325
1739209848.855716;-38.13080360867914
1739209848.8557162;-45.120503652039325
1739209848.8557167;-45.120503652039325
1739209848.855717;-38.13080360867914
1739209848.8557172;-38.13080360867914
1739209848.8557174;-33.981070128970906
1739209848.8557177;-35.57807855764607
1739209848.855718;-33.981070128970906
1739209848.8557181;-38.13080360867914
1739209848.8557184;-45.120503652039325
1739209848.8557186;-45.120503652039325
1739209848.855719;-38.13080360867914
1739209848.8557193;-38.13080360867914
1739209848.8557196;-38.13080360867914
1739209848.8557198;-45.120503652039325
1739209848.85572;-38.13080360867914
1739209848.8557203;-32.816014438256545
1739209848.8557205;-45.120503652039325
1739209848.8557208;-45.120503652039325
1739209848.855721;-38.13080360867914
1739209848.8557215;-38.13080360867914
1739209848.8557217;-38.13080360867914
1739209848.855722;-45.120503652039325
1739209848.8557222;-38.13080360867914
1739209848.8557224;-38.13080360867914
1739209848.8557227;-38.13080360867914
1739209848.855723;-45.120503652039325
1739209848.8557231;-38.13080360867914
1739209848.8557234;-35.57807855764607
1739209848.8557239;-38.13080360867914
1739209848.855724;-45.120503652039325
1739209848.8557243;-38.13080360867914
1739209848.8557246;-35.57807855764607
1739209848.8557248;-38.13080360867914
1739209848.855725;-38.13080360867914
1739209848.8557253;-33.981070128970906
1739209848.8557255;-35.57807855764607
1739209848.8557258;-33.981070128970906
1739209848.8557262;-45.120503652039325
1739209848.8557265;-33.981070128970906
1739209848.8557267;-38.13080360867914
1739209848.855727;-45.120503652039325
1739209848.8557272;-45.120503652039325
1739209848.8557274;-38.13080360867914
1739209848.8557277;-35.57807855764607
1739209848.855728;-38.13080360867914
1739209848.8557281;-45.120503652039325
1739209848.8557286;-33.981070128970906
1739209848.8557289;-35.57807855764607
1739209848.855729;-38.13080360867914
1739209848.8557293;-45.120503652039325
1739209848.8557296;-38.13080360867914
1739209848.8557298;-38.13080360867914
1739209848.85573;-45.120503652039325
1739209848.8557303;-45.120503652039325
1739209848.8557305;-38.13080360867914
1739209848.855731;-38.13080360867914
1739209848.8557312;-38.13080360867914
1739209848.8557315;-45.120503652039325
1739209848.8557317;-45.120503652039325
1739209848.855732;-38.13080360867914
1739209848.8557322;-38.13080360867914
1739209848.8557324;-45.120503652039325
1739209848.8557327;-38.13080360867914
1739209848.855733;-38.13080360867914
1739209848.8557334;-45.120503652039325
1739209848.8557336;-45.120503652039325
1739209848.8557339;-38.13080360867914
1739209848.855734;-38.13080360867914
1739209848.8557343;-45.120503652039325
1739209848.8557346;-45.120503652039325
1739209848.8557348;-35.57807855764607
1739209848.855735;-38.13080360867914
1739209848.8557353;-38.13080360867914
1739209848.8557358;-32.816014438256545
1739209848.855736;-33.981070128970906
1739209848.8557363;-45.120503652039325
1739209848.8557365;-38.13080360867914
1739209848.8557367;-38.13080360867914
1739209848.855737;-33.981070128970906
1739209848.8557372;-45.120503652039325
1739209848.8557374;-45.120503652039325
1739209848.8557377;-45.120503652039325
1739209848.8557382;-45.120503652039325
1739209848.8557384;-45.120503652039325
1739209848.8557386;-45.120503652039325
1739209848.8557389;-45.120503652039325
1739209848.855739;-31.141103565318915
1739209848.8557394;-38.13080360867914
1739209848.8557396;-45.120503652039325
1739209848.8557398;-45.120503652039325
1739209848.85574;-35.57807855764607
1739209848.8557405;-45.120503652039325
1739209848.8557408;-45.120503652039325
1739209848.855741;-38.13080360867914
1739209848.8557413;-32.816014438256545
1739209848.8557415;-38.13080360867914
1739209848.8557417;-38.13080360867914
1739209848.855742;-45.120503652039325
1739209848.8557422;-45.120503652039325
1739209848.8557425;-45.120503652039325
1739209848.855743;-38.13080360867914
1739209848.8557432;-45.120503652039325
1739209848.8557434;-28.992665084841942
1739209848.8557436;-31.141103565318915
1739209848.855744;-38.13080360867914
1739209848.8557441;-45.120503652039325
1739209848.8557444;-33.981070128970906
1739209848.8557446;-32.816014438256545
1739209848.8557448;-33.981070128970906
1739209848.8557453;-45.120503652039325
1739209848.8557456;-38.13080360867914
1739209848.8557458;-38.13080360867914
1739209848.855746;-45.120503652039325
1739209848.8557463;-45.120503652039325
1739209848.8557465;-45.120503652039325
1739209848.8557467;-35.57807855764607
1739209848.855747;-38.13080360867914
1739209848.8557472;-45.120503652039325
1739209848.8557477;-45.120503652039325
1739209848.855748;-38.13080360867914
1739209848.8557482;-38.13080360867914
1739209848.8557484;-45.120503652039325
1739209848.8557487;-45.120503652039325
1739209848.855749;-45.120503652039325
1739209848.8557491;-33.981070128970906
1739209848.8557494;-38.13080360867914
1739209848.8557496;-30.49652367304973
1739209848.85575;-28.992665084841942
1739209848.8557503;-45.120503652039325
1739209848.8557506;-35.57807855764607
1739209848.8557508;-35.57807855764607
1739209848.855751;-38.13080360867914
1739209848.8557513;-45.120503652039325
1739209848.8557515;-38.13080360867914
1739209848.8557518;-38.13080360867914
1739209848.855752;-31.141103565318943
1739209848.8557525;-38.13080360867914
1739209848.8557527;-45.120503652039325
1739209848.855753;-38.13080360867914
1739209848.8557532;-45.120503652039325
1739209848.8557534;-45.120503652039325
1739209848.8557537;-38.13080360867914
1739209848.855754;-31.141103565318915
1739209848.8557541;-28.58837851428586
1739209848.8557544;-38.13080360867914
1739209848.8557549;-38.13080360867914
1739209848.855755;-38.13080360867914
1739209848.8557553;-45.120503652039325
1739209848.8557556;-38.13080360867914
1739209848.8557558;-45.120503652039325
1739209848.855756;-45.120503652039325
1739209848.8557563;-38.13080360867914
1739209848.8557565;-38.13080360867914
1739209848.8557568;-45.120503652039325
1739209848.8557572;-38.13080360867914
1739209848.8557575;-35.57807855764607
1739209848.8557577;-38.13080360867914
1739209848.855758;-45.120503652039325
1739209848.8557582;-45.120503652039325
1739209848.8557584;-38.13080360867914
1739209848.8557587;-38.13080360867914
1739209848.855759;-45.120503652039325
1739209848.8557591;-45.120503652039325
1739209848.8557596;-38.13080360867914
1739209848.8557599;-35.57807855764607
1739209848.85576;-35.57807855764607
1739209848.8557603;-35.57807855764607
1739209848.8557606;-35.57807855764607
1739209848.8557608;-38.13080360867914
1739209848.855761;-35.57807855764607
1739209848.8557613;-35.57807855764607
1739209848.8557615;-38.13080360867914
1739209848.855762;-45.120503652039325
1739209848.8557622;-35.57807855764607
1739209848.8557625;-45.120503652039325
1739209848.8557627;-45.120503652039325
1739209848.855763;-38.13080360867914
1739209848.8557632;-45.120503652039325
1739209848.8557634;-38.13080360867914
1739209848.8557637;-35.57807855764607
1739209848.855764;-38.13080360867914
1739209848.8557644;-45.120503652039325
1739209848.8557646;-45.120503652039325
1739209848.8557649;-35.57807855764607
1739209848.855765;-38.13080360867914
1739209848.8557653;-45.120503652039325
1739209848.8557656;-45.120503652039325
1739209848.8557658;-45.120503652039325
1739209848.855766;-33.981070128970906
1739209848.8557663;-45.120503652039325
1739209848.8557668;-45.120503652039325
1739209848.855767;-38.13080360867914
1739209848.8557673;-45.120503652039325
1739209848.8557675;-45.120503652039325
1739209848.8557677;-45.120503652039325
1739209848.855768;-35.57807855764607
1739209848.8557682;-38.13080360867914
1739209848.8557684;-45.120503652039325
