CAN Message; 0x39:04a47918a84b14d4
1739209603.3857083;-45.120503652039325
1739209603.3857245;-38.13080360867914
1739209603.385741;-33.981070128970906
1739209603.3857572;-38.13080360867914
1739209603.3857734;-45.120503652039325
1739209603.3857896;-45.120503652039325
1739209603.385806;-45.120503652039325
1739209603.3858223;-33.981070128970906
1739209603.3858385;-38.13080360867914
1739209603.3858547;-45.120503652039325
1739209603.3858712;-45.120503652039325
1739209603.3858874;-45.120503652039325
1739209603.3859036;-45.120503652039325
1739209603.38592;-45.120503652039325
1739209603.3859363;-38.13080360867914
1739209603.3859525;-38.13080360867914
1739209603.3859687;-38.13080360867914
1739209603.3859851;-45.120503652039325
1739209603.3860013;-45.120503652039325
1739209603.3860176;-38.13080360867914
1739209603.3860338;-28.992665084841942
1739209603.3860502;-45.120503652039325
1739209603.3860664;-38.13080360867914
1739209603.3860826;-35.57807855764607
1739209603.386099;-45.120503652039325
1739209603.3861153;-45.120503652039325
1739209603.3861315;-45.120503652039325
1739209603.3861477;-38.13080360867914
1739209603.3861642;-32.81601443825658
1739209603.3861804;-45.120503652039325
1739209603.3861966;-35.57807855764607
1739209603.3862128;-38.13080360867914
1739209603.3862293;-45.120503652039325
1739209603.3862455;-35.57807855764607
1739209603.3862617;-45.120503652039325
1739209603.3862782;-38.13080360867914
1739209603.3862944;-26.991370085610722
1739209603.3863106;-35.57807855764607
1739209603.3863268;-45.120503652039325
1739209603.3863432;-38.13080360867914
1739209603.3863595;-32.816014438256545
1739209603.3863757;-38.13080360867914
1739209603.3863919;-45.120503652039325
1739209603.3864083;-38.13080360867914
1739209603.3864245;-45.120503652039325
1739209603.3864408;-45.120503652039325
1739209603.3864572;-38.13080360867914
1739209603.3864734;-38.13080360867914
1739209603.3864896;-45.120503652039325
1739209603.3865058;-45.120503652039325
1739209603.3865223;-45.120503652039325
1739209603.3865385;-38.13080360867914
1739209603.3865547;-31.141103565318943
1739209603.386571;-45.120503652039325
1739209603.3865874;-33.981070128970906
1739209603.3866036;-45.120503652039325
1739209603.3866198;-38.13080360867914
1739209603.3866363;-38.13080360867914
1739209603.3866525;-38.13080360867914
1739209603.3866687;-38.13080360867914
1739209603.386685;-26.487275050834715
1739209603.3867013;-31.141103565318893
1739209603.3867176;-45.120503652039325
1739209603.3867338;-38.13080360867914
1739209603.38675;-33.981070128970906
1739209603.3867664;-38.13080360867914
1739209603.3867826;-45.120503652039325
1739209603.3867989;-45.120503652039325
1739209603.386815;-45.120503652039325
1739209603.3868315;-45.120503652039325
1739209603.3868477;-35.57807855764607
1739209603.386864;-38.13080360867914
1739209603.3868804;-45.120503652039325
1739209603.3868966;-45.120503652039325
1739209603.3869128;-45.120503652039325
1739209603.386929;-45.120503652039325
1739209603.3869455;-45.120503652039325
1739209603.3869617;-45.120503652039325
1739209603.386978;-33.981070128970906
1739209603.3869941;-38.13080360867914
1739209603.3870106;-38.13080360867914
1739209603.3870268;-38.13080360867914
1739209603.387043;-45.120503652039325
1739209603.3870595;-38.13080360867914
1739209603.3870757;-31.141103565318915
1739209603.3870919;-38.13080360867914
1739209603.387108;-45.120503652039325
1739209603.3871245;-38.13080360867914
1739209603.3871408;-30.49652367304973
1739209603.387157;-38.13080360867914
1739209603.3871732;-45.120503652039325
1739209603.3871896;-38.13080360867914
1739209603.3872058;-45.120503652039325
1739209603.387222;-45.120503652039325
1739209603.3872385;-38.13080360867914
1739209603.3872547;-38.13080360867914
1739209603.387271;-45.120503652039325
1739209603.3872871;-38.13080360867914
1739209603.3873036;-45.120503652039325
1739209603.3873198;-38.13080360867914
1739209603.387336;-38.13080360867914
1739209603.3873522;-38.13080360867914
1739209603.3873687;-38.13080360867914
1739209603.387385;-38.13080360867914
1739209603.387401;-45.120503652039325
1739209603.3874176;-45.120503652039325
1739209603.3874338;-38.13080360867914
1739209603.38745;-38.13080360867914
1739209603.3874662;-45.120503652039325
1739209603.3874826;-45.120503652039325
1739209603.3874989;-38.13080360867914
1739209603.387515;-45.120503652039325
1739209603.3875313;-35.57807855764607
1739209603.3875477;-35.57807855764607
1739209603.387564;-45.120503652039325
1739209603.3875802;-45.120503652039325
1739209603.3875966;-45.120503652039325
1739209603.3876128;-38.13080360867914
1739209603.387629;-45.120503652039325
1739209603.3876452;-45.120503652039325
1739209603.3876617;-38.13080360867914
1739209603.387678;-38.13080360867914
1739209603.3876941;-35.57807855764607
1739209603.3877103;-35.57807855764607
1739209603.3877268;-45.120503652039325
1739209603.387743;-45.120503652039325
1739209603.3877592;-38.13080360867914
1739209603.3877757;-38.13080360867914
1739209603.3877919;-38.13080360867914
1739209603.387808;-33.981070128970906
1739209603.3878243;-45.120503652039325
1739209603.3878407;-38.13080360867914
1739209603.387857;-38.13080360867914
1739209603.3878732;-38.13080360867914
1739209603.3878894;-45.120503652039325
1739209603.3879058;-45.120503652039325
1739209603.387922;-45.120503652039325
1739209603.3879383;-45.120503652039325
1739209603.3879547;-38.13080360867914
1739209603.387971;-45.120503652039325
1739209603.3879871;-35.57807855764607
1739209603.3880033;-38.13080360867914
1739209603.3880198;-45.120503652039325
1739209603.388036;-45.120503652039325
1739209603.3880522;-38.13080360867914
1739209603.3880684;-38.13080360867914
1739209603.388085;-38.13080360867914
1739209603.388101;-33.981070128970906
1739209603.3881173;-45.120503652039325
1739209603.3881338;-45.120503652039325
1739209603.38815;-38.13080360867914
1739209603.3881662;-35.57807855764607
1739209603.3881824;-45.120503652039325
1739209603.3881989;-33.981070128970906
1739209603.388215;-45.120503652039325
1739209603.3882313;-38.13080360867914
1739209603.3882475;-35.57807855764607
1739209603.388264;-31.141103565318915
1739209603.3882802;-38.13080360867914
1739209603.3882964;-45.120503652039325
1739209603.3883128;-45.120503652039325
1739209603.388329;-45.120503652039325
1739209603.3883452;-45.120503652039325
1739209603.3883615;-38.13080360867914
1739209603.388378;-38.13080360867914
1739209603.388394;-32.816014438256545
1739209603.3884103;-31.141103565318915
1739209603.3884265;-38.13080360867914
1739209603.388443;-45.120503652039325
1739209603.3884592;-38.13080360867914
1739209603.3884754;-38.13080360867914
1739209603.3884919;-38.13080360867914
1739209603.388508;-45.120503652039325
1739209603.3885243;-31.141103565318915
1739209603.3885405;-38.13080360867914
1739209603.388557;-45.120503652039325
1739209603.3885732;-38.13080360867914
1739209603.3885894;-38.13080360867914
1739209603.3886056;-45.120503652039325
1739209603.388622;-45.120503652039325
1739209603.3886383;-45.120503652039325
1739209603.3886545;-45.120503652039325
1739209603.388671;-38.13080360867914
1739209603.3886871;-38.13080360867914
1739209603.3887033;-45.120503652039325
1739209603.3887196;-38.13080360867914
1739209603.388736;-38.13080360867914
1739209603.3887522;-38.13080360867914
1739209603.3887684;-45.120503652039325
1739209603.3887846;-38.13080360867914
1739209603.388801;-31.141103565318915
1739209603.3888173;-33.981070128970906
1739209603.3888335;-45.120503652039325
1739209603.38885;-38.13080360867914
1739209603.3888662;-33.981070128970906
1739209603.3888824;-38.13080360867914
1739209603.3888986;-45.120503652039325
1739209603.388915;-38.13080360867914
1739209603.3889313;-32.81601443825658
1739209603.3889475;-45.120503652039325
1739209603.3889637;-35.57807855764607
1739209603.3889802;-38.13080360867914
1739209603.3889964;-38.13080360867914
1739209603.3890126;-38.13080360867914
1739209603.389029;-45.120503652039325
1739209603.3890452;-38.13080360867914
1739209603.3890615;-31.141103565318915
1739209603.3890777;-45.120503652039325
1739209603.389094;-45.120503652039325
1739209603.3891103;-45.120503652039325
1739209603.3891265;-45.120503652039325
1739209603.3891428;-45.120503652039325
1739209603.3891592;-38.13080360867914
1739209603.3891754;-45.120503652039325
1739209603.3891916;-45.120503652039325
1739209603.389208;-45.120503652039325
1739209603.3892243;-45.120503652039325
1739209603.3892405;-45.120503652039325
1739209603.3892567;-33.981070128970906
1739209603.3892732;-38.13080360867914
1739209603.3892894;-38.13080360867914
1739209603.3893056;-45.120503652039325
1739209603.3893218;-45.120503652039325
1739209603.3893383;-45.120503652039325
1739209603.3893545;-38.13080360867914
1739209603.3893707;-38.13080360867914
1739209603.3893871;-33.981070128970906
1739209603.3894033;-32.816014438256545
1739209603.3894196;-45.120503652039325
1739209603.3894358;-38.13080360867914
1739209603.3894522;-33.981070128970906
1739209603.3894684;-45.120503652039325
1739209603.3894846;-38.13080360867914
1739209603.3895009;-35.57807855764607
1739209603.3895173;-45.120503652039325
1739209603.3895335;-45.120503652039325
1739209603.3895497;-38.13080360867914
1739209603.3895662;-45.120503652039325
1739209603.3895824;-38.13080360867914
1739209603.3895986;-45.120503652039325
1739209603.3896148;-35.57807855764607
1739209603.3896313;-38.13080360867914
1739209603.3896475;-35.57807855764607
1739209603.3896637;-38.13080360867914
1739209603.38968;-45.120503652039325
1739209603.3896964;-38.13080360867914
1739209603.3897126;-38.13080360867914
1739209603.3897288;-45.120503652039325
1739209603.3897452;-38.13080360867914
1739209603.3897614;-38.13080360867914
1739209603.3897777;-45.120503652039325
1739209603.3897939;-35.57807855764607
1739209603.3898103;-45.120503652039325
1739209603.3898265;-38.13080360867914
1739209603.3898427;-38.13080360867914
1739209603.389859;-45.120503652039325
1739209603.3898754;-45.120503652039325
1739209603.3898916;-45.120503652039325
1739209603.3899078;-33.981070128970906
1739209603.3899243;-45.120503652039325
1739209603.3899405;-38.13080360867914
1739209603.3899567;-45.120503652039325
1739209603.389973;-35.57807855764607
1739209603.3899894;-35.57807855764607
1739209603.3900056;-45.120503652039325
1739209603.3900218;-38.13080360867914
1739209603.390038;-33.981070128970906
1739209603.3900545;-32.816014438256545
1739209603.3900707;-45.120503652039325
1739209603.390087;-38.13080360867914
1739209603.3901033;-45.120503652039325
1739209603.3901196;-45.120503652039325
1739209603.3901358;-45.120503652039325
1739209603.390152;-38.13080360867914
1739209603.3901684;-38.13080360867914
1739209603.3901846;-45.120503652039325
1739209603.3902009;-38.13080360867914
1739209603.390217;-38.13080360867914
1739209603.3902335;-45.120503652039325
1739209603.3902497;-45.120503652039325
1739209603.390266;-45.120503652039325
1739209603.3902824;-45.120503652039325
1739209603.3902986;-32.816014438256545
1739209603.3903148;-38.13080360867914
1739209603.390331;-45.120503652039325
1739209603.3903475;-38.13080360867914
1739209603.3903637;-32.816014438256545
1739209603.39038;-30.49652367304973
1739209603.390396;-38.13080360867914
1739209603.3904126;-38.13080360867914
1739209603.3904288;-45.120503652039325
1739209603.390445;-38.13080360867914
1739209603.3904614;-35.57807855764607
1739209603.3904777;-38.13080360867914
1739209603.3904939;-45.120503652039325
1739209603.39051;-38.13080360867914
1739209603.3905265;-45.120503652039325
1739209603.3905427;-38.13080360867914
1739209603.390559;-38.13080360867914
1739209603.3905752;-45.120503652039325
1739209603.3905916;-45.120503652039325
1739209603.3906078;-45.120503652039325
1739209603.390624;-35.57807855764607
1739209603.3906405;-32.816014438256545
1739209603.3906567;-45.120503652039325
1739209603.390673;-45.120503652039325
1739209603.3906891;-45.120503652039325
1739209603.3907056;-38.13080360867914
1739209603.3907218;-45.120503652039325
1739209603.390738;-45.120503652039325
1739209603.3907542;-45.120503652039325
1739209603.3907707;-33.981070128970906
1739209603.390787;-45.120503652039325
1739209603.390803;-45.120503652039325
1739209603.3908195;-45.120503652039325
1739209603.3908358;-38.13080360867914
1739209603.390852;-45.120503652039325
1739209603.3908682;-38.13080360867914
1739209603.3908846;-45.120503652039325
1739209603.3909009;-35.57807855764607
1739209603.390917;-45.120503652039325
1739209603.3909333;-45.120503652039325
1739209603.3909497;-33.981070128970906
1739209603.390966;-38.13080360867914
1739209603.3909822;-38.13080360867914
1739209603.3909986;-45.120503652039325
1739209603.3910148;-35.57807855764607
1739209603.391031;-31.141103565318915
1739209603.3910472;-45.120503652039325
1739209603.3910637;-45.120503652039325
1739209603.39108;-45.120503652039325
1739209603.391096;-45.120503652039325
1739209603.3911123;-45.120503652039325
1739209603.3911288;-33.981070128970906
1739209603.391145;-45.120503652039325
1739209603.3911612;-38.13080360867914
1739209603.3911777;-35.57807855764607
1739209603.3911939;-38.13080360867914
1739209603.39121;-45.120503652039325
1739209603.3912263;-35.57807855764607
1739209603.3912427;-38.13080360867914
1739209603.391259;-45.120503652039325
1739209603.3912752;-38.13080360867914
1739209603.3912914;-38.13080360867914
1739209603.3913078;-45.120503652039325
1739209603.391324;-45.120503652039325
1739209603.3913403;-33.981070128970906
1739209603.3913567;-38.13080360867914
1739209603.391373;-38.13080360867914
1739209603.3913891;-38.13080360867914
1739209603.3914053;-38.13080360867914
1739209603.3914218;-31.141103565318915
1739209603.391438;-45.120503652039325
1739209603.3914542;-45.120503652039325
1739209603.3914704;-45.120503652039325
1739209603.391487;-35.57807855764607
1739209603.391503;-45.120503652039325
1739209603.3915193;-45.120503652039325
1739209603.3915358;-45.120503652039325
1739209603.391552;-45.120503652039325
1739209603.3915682;-38.13080360867914
1739209603.3915844;-38.13080360867914
1739209603.3916008;-38.13080360867914
1739209603.391617;-45.120503652039325
1739209603.3916333;-38.13080360867914
1739209603.3916495;-38.13080360867914
1739209603.391666;-38.13080360867914
1739209603.3916821;-38.13080360867914
1739209603.3916984;-38.13080360867914
1739209603.3917148;-38.13080360867914
1739209603.391731;-35.57807855764607
1739209603.3917472;-38.13080360867914
1739209603.3917634;-45.120503652039325
1739209603.39178;-45.120503652039325
1739209603.391796;-38.13080360867914
1739209603.3918123;-32.816014438256545
1739209603.3918285;-38.13080360867914
1739209603.391845;-38.13080360867914
1739209603.3918612;-38.13080360867914
1739209603.3918774;-38.13080360867914
1739209603.3918939;-35.57807855764607
1739209603.39191;-45.120503652039325
1739209603.3919263;-35.57807855764607
1739209603.3919425;-38.13080360867914
1739209603.391959;-45.120503652039325
1739209603.3919752;-45.120503652039325
1739209603.3919914;-45.120503652039325
1739209603.3920076;-45.120503652039325
1739209603.392024;-45.120503652039325
1739209603.3920403;-45.120503652039325
