CAN Message; 0x150:0600b749cc75e2b7
1739209892.3992004;-31.141103565318915
1739209892.3992064;-28.58837851428586
1739209892.3992126;-32.81601443825658
1739209892.3992186;-38.13080360867914
1739209892.3992245;-26.487275050834715
1739209892.3992307;-35.57807855764607
1739209892.3992367;-29.438486411369333
1739209892.3992426;-24.438645034577675
1739209892.3992488;-38.13080360867914
1739209892.3992548;-27.267205301931607
1739209892.3992608;-45.120503652039325
1739209892.399267;-23.506823629689542
1739209892.399273;-23.506823629689542
1739209892.3992789;-28.218542851754165
1739209892.399285;-38.13080360867914
1739209892.399291;-28.992665084841942
1739209892.399297;-38.13080360867914
1739209892.3993032;-31.14110356531892
1739209892.3993092;-38.13080360867914
1739209892.399315;-45.120503652039325
1739209892.399321;-31.141103565318943
1739209892.3993273;-29.438486411369347
1739209892.3993332;-22.841636605902558
1739209892.3993392;-27.8777449560314
1739209892.3993454;-38.13080360867914
1739209892.3993514;-28.58837851428586
1739209892.3993573;-33.981070128970906
1739209892.3993635;-38.13080360867914
1739209892.3993695;-38.13080360867914
1739209892.3993754;-45.120503652039325
1739209892.3993816;-26.991370085610736
1739209892.3993876;-28.992665084841942
1739209892.3993936;-29.438486411369375
1739209892.3993998;-38.13080360867914
1739209892.3994057;-35.57807855764607
1739209892.3994117;-45.120503652039325
1739209892.3994179;-32.816014438256545
1739209892.3994238;-30.49652367304973
1739209892.3994298;-45.120503652039325
1739209892.399436;-38.13080360867914
1739209892.399442;-23.273589343863303
1739209892.399448;-38.13080360867914
1739209892.3994539;-31.141103565318915
1739209892.39946;-26.487275050834715
1739209892.399466;-35.57807855764607
1739209892.399472;-38.13080360867914
1739209892.3994782;-45.120503652039325
1739209892.3994842;-35.57807855764607
1739209892.39949;-24.15140352195872
1739209892.3994963;-27.267205301931607
1739209892.3995023;-32.816014438256545
1739209892.3995082;-23.16150712794696
1739209892.3995144;-45.120503652039325
1739209892.3995204;-31.14110356531892
1739209892.3995264;-38.13080360867914
1739209892.3995326;-45.120503652039325
1739209892.3995385;-29.438486411369333
1739209892.3995445;-35.57807855764607
1739209892.3995507;-38.13080360867914
1739209892.3995566;-38.13080360867914
1739209892.3995626;-45.120503652039325
1739209892.3995688;-45.120503652039325
1739209892.3995748;-45.120503652039325
1739209892.3995807;-45.120503652039325
1739209892.3995867;-45.120503652039325
1739209892.3995929;-38.13080360867914
1739209892.3995988;-45.120503652039325
1739209892.3996048;-33.981070128970906
1739209892.399611;-45.120503652039325
1739209892.399617;-45.120503652039325
1739209892.399623;-45.120503652039325
1739209892.399629;-35.57807855764607
1739209892.399635;-35.57807855764607
1739209892.399641;-45.120503652039325
1739209892.3996472;-45.120503652039325
1739209892.3996532;-45.120503652039325
1739209892.3996592;-38.13080360867914
1739209892.3996654;-45.120503652039325
1739209892.3996713;-45.120503652039325
1739209892.3996773;-45.120503652039325
1739209892.3996835;-45.120503652039325
1739209892.3996894;-38.13080360867914
1739209892.3996954;-45.120503652039325
1739209892.3997014;-33.981070128970906
1739209892.3997076;-38.13080360867914
1739209892.3997135;-38.13080360867914
1739209892.3997195;-38.13080360867914
1739209892.3997257;-38.13080360867914
1739209892.3997316;-45.120503652039325
1739209892.3997376;-45.120503652039325
1739209892.3997438;-38.13080360867914
1739209892.3997498;-38.13080360867914
1739209892.3997557;-45.120503652039325
1739209892.399762;-38.13080360867914
1739209892.3997679;-35.57807855764607
1739209892.3997738;-38.13080360867914
1739209892.39978;-45.120503652039325
1739209892.399786;-45.120503652039325
1739209892.399792;-32.816014438256545
1739209892.3997982;-32.816014438256545
1739209892.399804;-38.13080360867914
1739209892.39981;-33.981070128970906
1739209892.3998163;-38.13080360867914
1739209892.3998222;-45.120503652039325
1739209892.3998282;-45.120503652039325
1739209892.3998342;-38.13080360867914
1739209892.3998404;-45.120503652039325
1739209892.3998463;-33.981070128970906
1739209892.3998523;-32.816014438256545
1739209892.3998585;-45.120503652039325
1739209892.3998644;-45.120503652039325
1739209892.3998704;-38.13080360867914
1739209892.3998766;-38.13080360867914
1739209892.3998826;-38.13080360867914
1739209892.3998885;-45.120503652039325
1739209892.3998947;-33.981070128970906
1739209892.3999007;-38.13080360867914
1739209892.3999066;-38.13080360867914
1739209892.3999128;-45.120503652039325
1739209892.3999188;-38.13080360867914
1739209892.3999248;-33.981070128970906
1739209892.399931;-45.120503652039325
1739209892.399937;-38.13080360867914
1739209892.3999429;-45.120503652039325
1739209892.399949;-45.120503652039325
1739209892.399955;-35.57807855764607
1739209892.399961;-45.120503652039325
1739209892.399967;-45.120503652039325
1739209892.3999732;-38.13080360867914
1739209892.399979;-38.13080360867914
1739209892.399985;-38.13080360867914
1739209892.3999913;-33.981070128970906
1739209892.3999972;-35.57807855764607
1739209892.4000032;-38.13080360867914
1739209892.4000094;-35.57807855764607
1739209892.4000154;-38.13080360867914
1739209892.4000213;-45.120503652039325
1739209892.4000275;-38.13080360867914
1739209892.4000335;-45.120503652039325
1739209892.4000394;-38.13080360867914
1739209892.4000456;-38.13080360867914
1739209892.4000516;-38.13080360867914
1739209892.4000576;-38.13080360867914
1739209892.4000638;-38.13080360867914
1739209892.4000697;-45.120503652039325
1739209892.4000757;-45.120503652039325
1739209892.4000816;-32.816014438256545
1739209892.4000878;-38.13080360867914
1739209892.4000938;-38.13080360867914
1739209892.4000998;-38.13080360867914
1739209892.400106;-38.13080360867914
1739209892.400112;-38.13080360867914
1739209892.4001179;-45.120503652039325
1739209892.400124;-38.13080360867914
1739209892.40013;-45.120503652039325
1739209892.400136;-35.57807855764607
1739209892.4001422;-35.57807855764607
1739209892.4001482;-38.13080360867914
1739209892.400154;-38.13080360867914
1739209892.4001603;-45.120503652039325
1739209892.4001663;-45.120503652039325
1739209892.4001722;-38.13080360867914
1739209892.4001784;-45.120503652039325
1739209892.4001844;-38.13080360867914
1739209892.4001904;-45.120503652039325
1739209892.4001966;-45.120503652039325
1739209892.4002025;-45.120503652039325
1739209892.4002085;-38.13080360867914
1739209892.4002144;-38.13080360867914
1739209892.4002206;-45.120503652039325
1739209892.4002266;-45.120503652039325
1739209892.4002326;-45.120503652039325
1739209892.4002388;-35.57807855764607
1739209892.4002447;-38.13080360867914
1739209892.4002507;-45.120503652039325
1739209892.4002569;-38.13080360867914
1739209892.4002628;-32.816014438256545
1739209892.4002688;-38.13080360867914
1739209892.400275;-35.57807855764607
1739209892.400281;-38.13080360867914
1739209892.400287;-38.13080360867914
1739209892.400293;-45.120503652039325
1739209892.400299;-45.120503652039325
1739209892.400305;-45.120503652039325
1739209892.4003112;-45.120503652039325
1739209892.4003172;-45.120503652039325
1739209892.4003232;-45.120503652039325
1739209892.400329;-38.13080360867914
1739209892.4003353;-38.13080360867914
1739209892.4003413;-38.13080360867914
1739209892.4003472;-38.13080360867914
1739209892.4003534;-38.13080360867914
1739209892.4003594;-38.13080360867914
1739209892.4003654;-45.120503652039325
1739209892.4003716;-35.57807855764607
1739209892.4003775;-38.13080360867914
1739209892.4003835;-30.49652367304973
1739209892.4003897;-33.981070128970906
1739209892.4003956;-35.57807855764607
1739209892.4004016;-35.57807855764607
1739209892.4004078;-35.57807855764607
1739209892.4004138;-38.13080360867914
1739209892.4004197;-45.120503652039325
1739209892.400426;-45.120503652039325
1739209892.4004319;-45.120503652039325
1739209892.4004378;-38.13080360867914
1739209892.400444;-38.13080360867914
1739209892.40045;-45.120503652039325
1739209892.400456;-45.120503652039325
1739209892.400462;-38.13080360867914
1739209892.400468;-38.13080360867914
1739209892.400474;-38.13080360867914
1739209892.40048;-45.120503652039325
1739209892.4004862;-38.13080360867914
1739209892.4004922;-38.13080360867914
1739209892.4004982;-38.13080360867914
1739209892.4005044;-38.13080360867914
1739209892.4005103;-45.120503652039325
1739209892.4005163;-45.120503652039325
1739209892.4005225;-38.13080360867914
1739209892.4005284;-32.816014438256545
1739209892.4005344;-28.992665084841942
1739209892.4005406;-38.13080360867914
1739209892.4005466;-38.13080360867914
1739209892.4005525;-33.981070128970906
1739209892.4005587;-32.816014438256545
1739209892.4005647;-35.57807855764607
1739209892.4005706;-35.57807855764607
1739209892.4005768;-38.13080360867914
1739209892.4005828;-38.13080360867914
1739209892.4005888;-45.120503652039325
1739209892.4005947;-38.13080360867914
1739209892.400601;-45.120503652039325
1739209892.4006069;-45.120503652039325
1739209892.4006128;-45.120503652039325
1739209892.400619;-45.120503652039325
1739209892.400625;-38.13080360867914
1739209892.400631;-45.120503652039325
1739209892.4006371;-45.120503652039325
1739209892.400643;-45.120503652039325
1739209892.4006476;-45.120503652039325
1739209892.4006522;-45.120503652039325
1739209892.4006567;-35.57807855764607
1739209892.4006612;-35.57807855764607
1739209892.4006658;-38.13080360867914
1739209892.4006703;-33.981070128970906
1739209892.400675;-38.13080360867914
1739209892.4006796;-38.13080360867914
1739209892.400684;-45.120503652039325
1739209892.4006886;-33.981070128970906
1739209892.4006932;-33.981070128970906
1739209892.4006977;-45.120503652039325
1739209892.4007022;-45.120503652039325
1739209892.4007068;-38.13080360867914
1739209892.4007113;-38.13080360867914
1739209892.4007158;-45.120503652039325
1739209892.4007204;-33.981070128970906
1739209892.400725;-45.120503652039325
1739209892.4007294;-45.120503652039325
1739209892.400734;-38.13080360867914
1739209892.4007387;-38.13080360867914
1739209892.4007432;-38.13080360867914
1739209892.4007478;-35.57807855764607
1739209892.4007523;-38.13080360867914
1739209892.4007568;-45.120503652039325
1739209892.4007614;-33.981070128970906
1739209892.400766;-33.981070128970906
1739209892.4007704;-45.120503652039325
1739209892.400775;-45.120503652039325
1739209892.4007795;-38.13080360867914
1739209892.400784;-35.57807855764607
1739209892.4007885;-38.13080360867914
1739209892.400793;-45.120503652039325
1739209892.4007976;-38.13080360867914
1739209892.4008024;-45.120503652039325
1739209892.400807;-38.13080360867914
1739209892.4008114;-38.13080360867914
1739209892.400816;-45.120503652039325
1739209892.4008205;-45.120503652039325
1739209892.400825;-38.13080360867914
1739209892.4008296;-38.13080360867914
1739209892.400834;-38.13080360867914
1739209892.4008386;-38.13080360867914
1739209892.4008431;-38.13080360867914
1739209892.4008477;-45.120503652039325
1739209892.4008522;-38.13080360867914
1739209892.4008567;-35.57807855764607
1739209892.4008613;-38.13080360867914
1739209892.400866;-32.816014438256545
1739209892.4008706;-35.57807855764607
1739209892.400875;-30.49652367304973
1739209892.4008796;-45.120503652039325
1739209892.4008842;-32.816014438256545
1739209892.4008887;-38.13080360867914
1739209892.4008932;-45.120503652039325
1739209892.4008977;-45.120503652039325
1739209892.4009023;-45.120503652039325
1739209892.4009068;-45.120503652039325
1739209892.4009113;-45.120503652039325
1739209892.4009159;-33.981070128970906
1739209892.4009204;-38.13080360867914
1739209892.400925;-45.120503652039325
1739209892.4009297;-45.120503652039325
1739209892.4009342;-38.13080360867914
1739209892.4009387;-38.13080360867914
1739209892.4009433;-38.13080360867914
1739209892.4009478;-45.120503652039325
1739209892.4009523;-33.981070128970906
1739209892.4009569;-45.120503652039325
1739209892.4009614;-35.57807855764607
1739209892.400966;-32.816014438256545
1739209892.4009705;-45.120503652039325
1739209892.400975;-35.57807855764607
1739209892.4009795;-38.13080360867914
1739209892.400984;-45.120503652039325
1739209892.4009886;-38.13080360867914
1739209892.4009933;-35.57807855764607
1739209892.4009979;-38.13080360867914
1739209892.4010024;-38.13080360867914
1739209892.401007;-45.120503652039325
1739209892.4010115;-38.13080360867914
1739209892.401016;-38.13080360867914
1739209892.4010205;-45.120503652039325
1739209892.401025;-38.13080360867914
1739209892.4010296;-38.13080360867914
1739209892.401034;-35.57807855764607
1739209892.4010386;-26.991370085610736
1739209892.4010432;-38.13080360867914
1739209892.4010477;-45.120503652039325
1739209892.4010525;-45.120503652039325
1739209892.401057;-32.816014438256545
1739209892.4010615;-45.120503652039325
1739209892.401066;-45.120503652039325
1739209892.4010706;-45.120503652039325
1739209892.4010751;-45.120503652039325
1739209892.4010797;-38.13080360867914
1739209892.4010842;-38.13080360867914
1739209892.4010887;-38.13080360867914
1739209892.4010932;-45.120503652039325
1739209892.4010978;-45.120503652039325
1739209892.4011023;-45.120503652039325
1739209892.4011068;-38.13080360867914
1739209892.4011114;-28.21854285175415
1739209892.4011161;-33.981070128970906
1739209892.4011207;-45.120503652039325
1739209892.4011252;-38.13080360867914
1739209892.4011297;-35.57807855764607
1739209892.4011343;-45.120503652039325
1739209892.4011388;-45.120503652039325
1739209892.4011433;-45.120503652039325
1739209892.4011478;-45.120503652039325
1739209892.4011524;-45.120503652039325
1739209892.401157;-45.120503652039325
1739209892.4011614;-38.13080360867914
1739209892.401166;-45.120503652039325
1739209892.4011705;-38.13080360867914
1739209892.401175;-35.57807855764607
1739209892.4011798;-35.57807855764607
1739209892.4011843;-38.13080360867914
1739209892.4011889;-45.120503652039325
1739209892.4011934;-45.120503652039325
1739209892.401198;-38.13080360867914
1739209892.4012024;-45.120503652039325
1739209892.401207;-38.13080360867914
1739209892.4012115;-38.13080360867914
1739209892.401216;-45.120503652039325
1739209892.4012206;-29.438486411369333
1739209892.401225;-35.57807855764607
1739209892.4012296;-38.13080360867914
1739209892.4012341;-45.120503652039325
1739209892.4012387;-38.13080360867914
1739209892.4012434;-38.13080360867914
1739209892.401248;-45.120503652039325
1739209892.4012525;-33.981070128970906
1739209892.401257;-38.13080360867914
1739209892.4012616;-38.13080360867914
1739209892.401266;-35.57807855764607
1739209892.4012706;-38.13080360867914
1739209892.4012752;-45.120503652039325
1739209892.4012797;-45.120503652039325
1739209892.4012842;-45.120503652039325
1739209892.4012887;-45.120503652039325
1739209892.4012933;-38.13080360867914
1739209892.4012978;-45.120503652039325
1739209892.4013023;-35.57807855764607
1739209892.401307;-45.120503652039325
1739209892.4013116;-45.120503652039325
1739209892.4013162;-45.120503652039325
1739209892.4013207;-38.13080360867914
1739209892.4013252;-45.120503652039325
