CAN Message; 0x62:0a8f84f28129d6f2
1739209790.5080497;-23.75329798047522
1739209790.5080547;-31.141103565318943
1739209790.5080595;-35.57807855764607
1739209790.5080645;-28.992665084841942
1739209790.5080693;-33.981070128970906
1739209790.5080743;-25.826314394896357
1739209790.508079;-38.13080360867914
1739209790.508084;-30.49652367304973
1739209790.508089;-29.438486411369333
1739209790.5080938;-35.57807855764607
1739209790.5080988;-31.141103565318943
1739209790.5081036;-30.49652367304973
1739209790.5081086;-31.141103565318915
1739209790.5081134;-27.267205301931607
1739209790.5081184;-30.49652367304973
1739209790.5081232;-25.077289914212862
1739209790.5081282;-31.141103565318943
1739209790.508133;-32.816014438256545
1739209790.508138;-21.676580915188183
1739209790.5081427;-38.13080360867914
1739209790.5081477;-27.877744956031414
1739209790.5081525;-33.981070128970906
1739209790.5081575;-38.13080360867914
1739209790.5081623;-28.992665084841942
1739209790.5081673;-26.991370085610722
1739209790.5081723;-45.120503652039325
1739209790.508177;-38.13080360867914
1739209790.508182;-45.120503652039325
1739209790.5081868;-45.120503652039325
1739209790.5081918;-45.120503652039325
1739209790.5081966;-25.826314394896364
1739209790.5082016;-25.826314394896354
1739209790.5082064;-31.141103565318915
1739209790.5082114;-28.992665084841942
1739209790.5082161;-28.992665084841942
1739209790.5082211;-35.57807855764607
1739209790.508226;-25.252786309376837
1739209790.508231;-28.58837851428586
1739209790.5082357;-45.120503652039325
1739209790.5082407;-29.438486411369333
1739209790.5082455;-45.120503652039325
1739209790.5082505;-38.13080360867914
1739209790.5082555;-45.120503652039325
1739209790.5082603;-45.120503652039325
1739209790.5082653;-31.141103565318915
1739209790.50827;-32.816014438256545
1739209790.508275;-28.58837851428586
1739209790.5082798;-32.81601443825658
1739209790.5082848;-45.120503652039325
1739209790.5082896;-32.816014438256545
1739209790.5082946;-29.438486411369333
1739209790.5082994;-45.120503652039325
1739209790.5083044;-27.267205301931607
1739209790.5083091;-45.120503652039325
1739209790.5083141;-29.438486411369333
1739209790.508319;-25.077289914212862
1739209790.508324;-28.588378514285886
1739209790.5083287;-38.13080360867914
1739209790.5083337;-45.120503652039325
1739209790.5083387;-45.120503652039325
1739209790.5083435;-33.981070128970956
1739209790.5083485;-35.57807855764607
1739209790.5083532;-38.13080360867914
1739209790.5083582;-32.816014438256545
1739209790.508363;-25.07728991421287
1739209790.508368;-32.816014438256545
1739209790.5083728;-28.58837851428586
1739209790.5083778;-25.826314394896354
1739209790.5083826;-28.992665084841967
1739209790.5083876;-38.13080360867914
1739209790.5083923;-33.981070128970906
1739209790.5083973;-27.8777449560314
1739209790.508402;-31.141103565318915
1739209790.508407;-38.13080360867914
1739209790.5084121;-45.120503652039325
1739209790.508417;-45.120503652039325
1739209790.508422;-35.57807855764607
1739209790.5084267;-45.120503652039325
1739209790.5084317;-45.120503652039325
1739209790.5084364;-23.16150712794695
1739209790.5084414;-27.267205301931607
1739209790.5084462;-28.992665084841942
1739209790.5084512;-28.58837851428586
1739209790.508456;-27.877744956031417
1739209790.508461;-28.992665084841967
1739209790.5084658;-26.991370085610722
1739209790.5084708;-38.13080360867914
1739209790.5084755;-31.14110356531892
1739209790.5084805;-26.991370085610736
1739209790.5084853;-27.267205301931607
1739209790.5084903;-26.03565346325281
1739209790.5084953;-26.487275050834715
1739209790.5085;-45.120503652039325
1739209790.508505;-31.141103565318893
1739209790.5085099;-32.816014438256545
1739209790.508515;-33.981070128970906
1739209790.5085196;-31.141103565318915
1739209790.5085247;-45.120503652039325
1739209790.5085294;-31.141103565318915
1739209790.5085344;-45.120503652039325
1739209790.5085392;-38.13080360867914
1739209790.5085442;-38.13080360867914
1739209790.508549;-38.13080360867914
1739209790.508554;-31.141103565318915
1739209790.5085588;-45.120503652039325
1739209790.5085638;-38.13080360867914
1739209790.5085685;-45.120503652039325
1739209790.5085735;-28.992665084841967
1739209790.5085785;-31.141103565318915
1739209790.5085833;-33.981070128970956
1739209790.5085883;-38.13080360867914
1739209790.508593;-38.13080360867914
1739209790.508598;-26.487275050834715
1739209790.5086029;-23.16150712794695
1739209790.5086079;-38.13080360867914
1739209790.5086126;-38.13080360867914
1739209790.5086176;-33.981070128970906
1739209790.5086224;-26.991370085610736
1739209790.5086274;-25.826314394896357
1739209790.5086322;-28.58837851428586
1739209790.5086372;-35.57807855764607
1739209790.508642;-45.120503652039325
1739209790.508647;-45.120503652039325
1739209790.5086517;-31.141103565318915
1739209790.5086567;-28.58837851428586
1739209790.5086617;-22.002965041481755
1739209790.5086665;-33.981070128970906
1739209790.5086715;-31.141103565318943
1739209790.5086763;-45.120503652039325
1739209790.5086813;-33.981070128970956
1739209790.508686;-38.13080360867914
1739209790.508691;-27.267205301931607
1739209790.5086958;-22.740042620751332
1739209790.5087008;-25.826314394896357
1739209790.5087056;-26.991370085610722
1739209790.5087106;-35.57807855764607
1739209790.5087154;-45.120503652039325
1739209790.5087204;-45.120503652039325
1739209790.5087252;-38.13080360867914
1739209790.5087302;-45.120503652039325
1739209790.5087352;-32.81601443825658
1739209790.50874;-45.120503652039325
1739209790.508745;-33.981070128970906
1739209790.5087497;-38.13080360867914
1739209790.5087547;-27.877744956031414
1739209790.5087595;-45.120503652039325
1739209790.5087645;-38.13080360867914
1739209790.5087693;-45.120503652039325
1739209790.5087743;-45.120503652039325
1739209790.508779;-32.816014438256545
1739209790.508784;-33.981070128970906
1739209790.5087888;-45.120503652039325
1739209790.5087938;-28.992665084841967
1739209790.5087986;-27.267205301931607
1739209790.5088036;-38.13080360867914
1739209790.5088084;-31.141103565318915
1739209790.5088134;-32.816014438256545
1739209790.5088184;-45.120503652039325
1739209790.5088232;-31.141103565318915
1739209790.5088282;-33.981070128970956
1739209790.508833;-33.981070128970906
1739209790.508838;-35.57807855764607
1739209790.5088427;-32.816014438256545
1739209790.5088477;-33.981070128970906
1739209790.5088525;-45.120503652039325
1739209790.5088575;-31.141103565318915
1739209790.5088623;-33.981070128970956
1739209790.5088673;-31.141103565318915
1739209790.508872;-27.267205301931607
1739209790.508877;-38.13080360867914
1739209790.5088818;-33.981070128970906
1739209790.5088868;-31.141103565318915
1739209790.5088916;-38.13080360867914
1739209790.5088966;-45.120503652039325
1739209790.5089016;-38.13080360867914
1739209790.5089064;-38.13080360867914
1739209790.5089114;-45.120503652039325
1739209790.5089161;-25.25278630937684
1739209790.5089211;-26.991370085610736
1739209790.508926;-31.141103565318915
1739209790.508931;-28.58837851428586
1739209790.5089357;-27.267205301931607
1739209790.5089407;-31.141103565318943
1739209790.5089455;-27.877744956031414
1739209790.5089505;-32.816014438256545
1739209790.5089552;-33.981070128970956
1739209790.5089602;-26.991370085610722
1739209790.508965;-26.991370085610747
1739209790.50897;-32.81601443825658
1739209790.5089748;-31.141103565318915
1739209790.5089798;-33.981070128970906
1739209790.5089848;-45.120503652039325
1739209790.5089896;-33.981070128970906
1739209790.5089946;-45.120503652039325
1739209790.5089993;-38.13080360867914
1739209790.5090044;-38.13080360867914
1739209790.5090091;-45.120503652039325
1739209790.5090141;-45.120503652039325
1739209790.509019;-45.120503652039325
1739209790.509024;-33.981070128970906
1739209790.5090287;-35.57807855764607
1739209790.5090337;-38.13080360867914
1739209790.5090384;-45.120503652039325
1739209790.5090435;-38.13080360867914
1739209790.5090482;-45.120503652039325
1739209790.5090532;-45.120503652039325
1739209790.5090582;-38.13080360867914
1739209790.509063;-45.120503652039325
1739209790.509068;-31.141103565318915
1739209790.5090728;-35.57807855764607
1739209790.5090778;-45.120503652039325
1739209790.5090826;-45.120503652039325
1739209790.5090876;-45.120503652039325
1739209790.5090923;-35.57807855764607
1739209790.5090973;-45.120503652039325
1739209790.509102;-45.120503652039325
1739209790.509107;-45.120503652039325
1739209790.509112;-38.13080360867914
1739209790.509117;-38.13080360867914
1739209790.5091217;-45.120503652039325
1739209790.5091267;-38.13080360867914
1739209790.5091314;-32.816014438256545
1739209790.5091364;-45.120503652039325
1739209790.5091414;-28.992665084841942
1739209790.5091462;-33.981070128970906
1739209790.5091512;-38.13080360867914
1739209790.509156;-45.120503652039325
1739209790.509161;-38.13080360867914
1739209790.5091658;-38.13080360867914
1739209790.5091708;-45.120503652039325
1739209790.5091755;-38.13080360867914
1739209790.5091805;-30.49652367304976
1739209790.5091853;-33.981070128970906
1739209790.5091903;-45.120503652039325
1739209790.509195;-45.120503652039325
1739209790.5092;-45.120503652039325
1739209790.5092049;-45.120503652039325
1739209790.5092099;-38.13080360867914
1739209790.5092146;-38.13080360867914
1739209790.5092196;-32.816014438256545
1739209790.5092201;-38.13080360867914
1739209790.5092206;-45.120503652039325
1739209790.509221;-45.120503652039325
1739209790.5092216;-38.13080360867914
1739209790.509222;-38.13080360867914
1739209790.5092225;-45.120503652039325
1739209790.509223;-45.120503652039325
1739209790.5092235;-31.141103565318915
1739209790.509224;-33.981070128970906
1739209790.5092244;-45.120503652039325
1739209790.509225;-38.13080360867914
1739209790.5092254;-38.13080360867914
1739209790.5092258;-38.13080360867914
1739209790.5092263;-45.120503652039325
1739209790.5092268;-38.13080360867914
1739209790.5092273;-33.981070128970906
1739209790.5092275;-38.13080360867914
1739209790.509228;-45.120503652039325
1739209790.5092285;-38.13080360867914
1739209790.509229;-35.57807855764607
1739209790.5092294;-45.120503652039325
1739209790.50923;-45.120503652039325
1739209790.5092304;-38.13080360867914
1739209790.5092309;-31.141103565318915
1739209790.5092313;-33.981070128970906
1739209790.5092318;-45.120503652039325
1739209790.5092323;-45.120503652039325
1739209790.5092328;-35.57807855764607
1739209790.5092332;-45.120503652039325
1739209790.5092337;-45.120503652039325
1739209790.5092342;-38.13080360867914
1739209790.5092347;-38.13080360867914
1739209790.5092351;-45.120503652039325
1739209790.5092356;-45.120503652039325
1739209790.509236;-38.13080360867914
1739209790.5092366;-33.981070128970906
1739209790.509237;-38.13080360867914
1739209790.5092375;-45.120503652039325
1739209790.509238;-45.120503652039325
1739209790.5092385;-38.13080360867914
1739209790.509239;-45.120503652039325
1739209790.5092394;-45.120503652039325
1739209790.50924;-45.120503652039325
1739209790.5092404;-45.120503652039325
1739209790.5092409;-45.120503652039325
1739209790.5092413;-45.120503652039325
1739209790.5092418;-45.120503652039325
1739209790.509242;-38.13080360867914
1739209790.5092425;-38.13080360867914
1739209790.509243;-45.120503652039325
1739209790.5092435;-38.13080360867914
1739209790.509244;-45.120503652039325
1739209790.5092444;-38.13080360867914
1739209790.509245;-35.57807855764607
1739209790.5092454;-38.13080360867914
1739209790.5092459;-45.120503652039325
1739209790.5092463;-33.981070128970906
1739209790.5092468;-35.57807855764607
1739209790.5092473;-45.120503652039325
1739209790.5092478;-45.120503652039325
1739209790.5092483;-45.120503652039325
1739209790.5092487;-33.981070128970906
1739209790.5092492;-45.120503652039325
1739209790.5092497;-38.13080360867914
1739209790.5092502;-45.120503652039325
1739209790.5092506;-45.120503652039325
1739209790.509251;-45.120503652039325
1739209790.5092516;-38.13080360867914
1739209790.509252;-38.13080360867914
1739209790.5092525;-38.13080360867914
1739209790.509253;-38.13080360867914
1739209790.5092535;-45.120503652039325
1739209790.509254;-30.49652367304973
1739209790.5092545;-31.141103565318893
1739209790.509255;-32.816014438256545
1739209790.5092554;-35.57807855764607
1739209790.509256;-38.13080360867914
1739209790.5092564;-35.57807855764607
1739209790.5092568;-38.13080360867914
1739209790.5092573;-45.120503652039325
1739209790.5092576;-45.120503652039325
1739209790.509258;-45.120503652039325
1739209790.5092585;-38.13080360867914
1739209790.509259;-38.13080360867914
1739209790.5092595;-45.120503652039325
1739209790.50926;-45.120503652039325
1739209790.5092604;-38.13080360867914
1739209790.509261;-33.981070128970906
1739209790.5092614;-38.13080360867914
1739209790.5092618;-45.120503652039325
1739209790.5092623;-38.13080360867914
1739209790.5092628;-38.13080360867914
1739209790.5092633;-45.120503652039325
1739209790.5092638;-38.13080360867914
1739209790.5092642;-32.816014438256545
1739209790.5092647;-38.13080360867914
1739209790.5092652;-27.8777449560314
1739209790.5092657;-32.816014438256545
1739209790.5092661;-45.120503652039325
1739209790.5092666;-38.13080360867914
1739209790.509267;-35.57807855764607
1739209790.5092676;-38.13080360867914
1739209790.509268;-45.120503652039325
1739209790.5092685;-45.120503652039325
1739209790.509269;-38.13080360867914
1739209790.5092695;-38.13080360867914
1739209790.50927;-45.120503652039325
1739209790.5092704;-45.120503652039325
1739209790.509271;-38.13080360867914
1739209790.5092714;-38.13080360867914
1739209790.5092719;-45.120503652039325
1739209790.509272;-35.57807855764607
1739209790.5092726;-45.120503652039325
1739209790.509273;-38.13080360867914
1739209790.5092735;-32.816014438256545
1739209790.509274;-38.13080360867914
1739209790.5092745;-45.120503652039325
1739209790.509275;-45.120503652039325
1739209790.5092754;-33.981070128970906
1739209790.509276;-45.120503652039325
1739209790.5092764;-35.57807855764607
1739209790.5092769;-38.13080360867914
1739209790.5092773;-45.120503652039325
1739209790.5092778;-38.13080360867914
1739209790.5092783;-45.120503652039325
1739209790.5092788;-45.120503652039325
1739209790.5092793;-45.120503652039325
1739209790.5092797;-45.120503652039325
1739209790.5092802;-38.13080360867914
1739209790.5092807;-38.13080360867914
1739209790.5092812;-38.13080360867914
1739209790.5092816;-38.13080360867914
1739209790.509282;-35.57807855764607
1739209790.5092826;-38.13080360867914
1739209790.509283;-38.13080360867914
1739209790.5092835;-38.13080360867914
1739209790.509284;-45.120503652039325
1739209790.5092845;-45.120503652039325
1739209790.509285;-35.57807855764607
1739209790.5092854;-32.816014438256545
1739209790.509286;-45.120503652039325
1739209790.5092864;-33.981070128970906
1739209790.5092869;-38.13080360867914
1739209790.5092874;-38.13080360867914
1739209790.5092876;-38.13080360867914
1739209790.509288;-32.816014438256545
1739209790.5092885;-45.120503652039325
1739209790.509289;-38.13080360867914
1739209790.5092895;-38.13080360867914
1739209790.50929;-45.120503652039325
