CAN Message; 0x1b8:00007a51ea57f7dd
Timestamp;Amplitude
1739209599.7388966;-45.120503652039325
1739209599.738907;-45.120503652039325
1739209599.7389174;-45.120503652039325
1739209599.7389278;-45.120503652039325
1739209599.738938;-33.981070128970906
1739209599.7389486;-33.981070128970906
1739209599.7389588;-45.120503652039325
1739209599.7389693;-45.120503652039325
1739209599.7389796;-38.13080360867914
1739209599.73899;-38.13080360867914
1739209599.7390003;-38.13080360867914
1739209599.7390106;-38.13080360867914
1739209599.739021;-45.120503652039325
1739209599.7390313;-38.13080360867914
1739209599.7390418;-38.13080360867914
1739209599.739052;-45.120503652039325
1739209599.7390625;-45.120503652039325
1739209599.7390728;-38.13080360867914
1739209599.7390833;-33.981070128970906
1739209599.7390935;-38.13080360867914
1739209599.739104;-38.13080360867914
1739209599.7391143;-45.120503652039325
1739209599.7391245;-38.13080360867914
1739209599.739135;-38.13080360867914
1739209599.7391453;-38.13080360867914
1739209599.7391558;-45.120503652039325
1739209599.739166;-45.120503652039325
1739209599.7391765;-45.120503652039325
1739209599.7391868;-45.120503652039325
1739209599.7391973;-45.120503652039325
1739209599.7392075;-45.120503652039325
1739209599.739218;-45.120503652039325
1739209599.7392282;-35.57807855764607
1739209599.7392385;-35.57807855764607
1739209599.739249;-45.120503652039325
1739209599.7392592;-38.13080360867914
1739209599.7392697;-38.13080360867914
1739209599.73928;-38.13080360867914
1739209599.7392905;-33.981070128970906
1739209599.7393007;-38.13080360867914
1739209599.7393112;-38.13080360867914
1739209599.7393215;-45.120503652039325
1739209599.7393317;-33.981070128970906
1739209599.7393422;-45.120503652039325
1739209599.7393525;-38.13080360867914
1739209599.739363;-45.120503652039325
1739209599.7393732;-45.120503652039325
1739209599.7393837;-45.120503652039325
1739209599.739394;-35.57807855764607
1739209599.7394044;-38.13080360867914
1739209599.7394147;-45.120503652039325
1739209599.7394252;-45.120503652039325
1739209599.7394354;-38.13080360867914
1739209599.7394457;-38.13080360867914
1739209599.7394562;-45.120503652039325
1739209599.7394664;-45.120503652039325
1739209599.739477;-45.120503652039325
1739209599.7394872;-35.57807855764607
1739209599.7394977;-38.13080360867914
1739209599.739508;-38.13080360867914
1739209599.7395184;-45.120503652039325
1739209599.7395287;-38.13080360867914
1739209599.7395391;-29.438486411369333
1739209599.7395494;-45.120503652039325
1739209599.7395597;-45.120503652039325
1739209599.7395701;-38.13080360867914
1739209599.7395804;-38.13080360867914
1739209599.739591;-45.120503652039325
1739209599.7396011;-35.57807855764607
1739209599.7396116;-45.120503652039325
1739209599.7396219;-38.13080360867914
1739209599.7396324;-45.120503652039325
1739209599.7396426;-35.57807855764607
1739209599.7396529;-45.120503652039325
1739209599.7396634;-45.120503652039325
1739209599.7396736;-35.57807855764607
1739209599.739684;-38.13080360867914
1739209599.7396944;-45.120503652039325
1739209599.7397048;-38.13080360867914
1739209599.739715;-38.13080360867914
1739209599.7397256;-45.120503652039325
1739209599.7397358;-38.13080360867914
1739209599.7397463;-38.13080360867914
1739209599.7397566;-45.120503652039325
1739209599.7397668;-45.120503652039325
1739209599.7397773;-45.120503652039325
1739209599.7397876;-29.438486411369333
1739209599.739798;-38.13080360867914
1739209599.7398083;-45.120503652039325
1739209599.7398188;-38.13080360867914
1739209599.739829;-35.57807855764607
1739209599.7398396;-38.13080360867914
1739209599.7398498;-38.13080360867914
1739209599.7398603;-38.13080360867914
1739209599.7398705;-29.438486411369375
1739209599.7398808;-45.120503652039325
1739209599.7398913;-35.57807855764607
1739209599.7399015;-38.13080360867914
1739209599.739912;-45.120503652039325
1739209599.7399223;-45.120503652039325
1739209599.7399328;-38.13080360867914
1739209599.739943;-45.120503652039325
1739209599.7399535;-29.438486411369333
1739209599.7399638;-32.816014438256545
1739209599.7399743;-45.120503652039325
1739209599.7399845;-38.13080360867914
1739209599.7399948;-33.981070128970906
1739209599.7400053;-38.13080360867914
1739209599.7400155;-45.120503652039325
1739209599.740026;-45.120503652039325
1739209599.7400362;-45.120503652039325
1739209599.7400467;-45.120503652039325
1739209599.740057;-45.120503652039325
1739209599.7400675;-45.120503652039325
1739209599.7400777;-45.120503652039325
1739209599.740088;-38.13080360867914
1739209599.7400985;-38.13080360867914
1739209599.7401087;-38.13080360867914
1739209599.7401192;-38.13080360867914
1739209599.7401295;-38.13080360867914
1739209599.74014;-35.57807855764607
1739209599.7401502;-33.981070128970906
1739209599.7401607;-45.120503652039325
1739209599.740171;-45.120503652039325
1739209599.7401814;-35.57807855764607
1739209599.7401917;-45.120503652039325
1739209599.740202;-38.13080360867914
1739209599.7402124;-38.13080360867914
1739209599.7402227;-45.120503652039325
1739209599.7402332;-38.13080360867914
1739209599.7402434;-35.57807855764607
1739209599.740254;-38.13080360867914
1739209599.7402642;-45.120503652039325
1739209599.7402747;-35.57807855764607
1739209599.740285;-38.13080360867914
1739209599.7402954;-45.120503652039325
1739209599.7403057;-45.120503652039325
1739209599.740316;-38.13080360867914
1739209599.7403264;-38.13080360867914
1739209599.7403367;-45.120503652039325
1739209599.7403471;-35.57807855764607
1739209599.7403574;-45.120503652039325
1739209599.740368;-38.13080360867914
1739209599.7403781;-45.120503652039325
1739209599.7403886;-45.120503652039325
1739209599.740399;-45.120503652039325
1739209599.7404091;-45.120503652039325
1739209599.7404196;-45.120503652039325
1739209599.7404299;-45.120503652039325
1739209599.7404404;-38.13080360867914
1739209599.7404506;-45.120503652039325
1739209599.740461;-45.120503652039325
1739209599.7404714;-35.57807855764607
1739209599.7404819;-38.13080360867914
1739209599.740492;-45.120503652039325
1739209599.7405026;-38.13080360867914
1739209599.7405128;-38.13080360867914
1739209599.740523;-45.120503652039325
1739209599.7405336;-45.120503652039325
1739209599.7405438;-45.120503652039325
1739209599.7405543;-45.120503652039325
1739209599.7405646;-45.120503652039325
1739209599.740575;-45.120503652039325
1739209599.7405853;-45.120503652039325
1739209599.7405958;-38.13080360867914
1739209599.740606;-45.120503652039325
1739209599.7406166;-45.120503652039325
1739209599.7406268;-33.981070128970906
1739209599.740637;-38.13080360867914
1739209599.7406476;-38.13080360867914
1739209599.7406578;-35.57807855764607
1739209599.7406683;-35.57807855764607
1739209599.7406785;-33.981070128970906
1739209599.740689;-38.13080360867914
1739209599.7406993;-45.120503652039325
1739209599.7407098;-45.120503652039325
1739209599.74072;-38.13080360867914
1739209599.7407305;-38.13080360867914
1739209599.7407408;-45.120503652039325
1739209599.740751;-45.120503652039325
1739209599.7407615;-45.120503652039325
1739209599.7407718;-38.13080360867914
1739209599.7407823;-45.120503652039325
1739209599.7407925;-38.13080360867914
1739209599.740803;-38.13080360867914
1739209599.7408133;-45.120503652039325
1739209599.7408237;-45.120503652039325
1739209599.740834;-38.13080360867914
1739209599.7408442;-38.13080360867914
1739209599.7408547;-45.120503652039325
1739209599.740865;-45.120503652039325
1739209599.7408755;-45.120503652039325
1739209599.7408857;-45.120503652039325
1739209599.7408962;-45.120503652039325
1739209599.7409065;-45.120503652039325
1739209599.740917;-45.120503652039325
1739209599.7409272;-38.13080360867914
1739209599.7409377;-35.57807855764607
1739209599.740948;-45.120503652039325
1739209599.7409582;-38.13080360867914
1739209599.7409687;-35.57807855764607
1739209599.740979;-38.13080360867914
1739209599.7409894;-45.120503652039325
1739209599.7409997;-38.13080360867914
1739209599.7410102;-45.120503652039325
1739209599.7410204;-45.120503652039325
1739209599.741031;-35.57807855764607
1739209599.7410412;-45.120503652039325
1739209599.7410517;-45.120503652039325
1739209599.741062;-38.13080360867914
1739209599.7410722;-38.13080360867914
1739209599.7410827;-35.57807855764607
1739209599.741093;-45.120503652039325
1739209599.7411034;-38.13080360867914
1739209599.7411137;-35.57807855764607
1739209599.7411242;-38.13080360867914
1739209599.7411344;-45.120503652039325
1739209599.741145;-38.13080360867914
1739209599.7411551;-38.13080360867914
1739209599.7411656;-33.981070128970906
1739209599.741176;-45.120503652039325
1739209599.7411861;-45.120503652039325
1739209599.7411966;-38.13080360867914
1739209599.741207;-45.120503652039325
1739209599.7412174;-45.120503652039325
1739209599.7412276;-45.120503652039325
1739209599.741238;-45.120503652039325
1739209599.7412484;-45.120503652039325
1739209599.7412589;-45.120503652039325
1739209599.741269;-38.13080360867914
1739209599.7412794;-45.120503652039325
1739209599.7412899;-38.13080360867914
1739209599.7413;-32.816014438256545
1739209599.7413106;-38.13080360867914
1739209599.7413208;-38.13080360867914
1739209599.7413313;-38.13080360867914
1739209599.7413416;-38.13080360867914
1739209599.741352;-35.57807855764607
1739209599.7413623;-35.57807855764607
1739209599.7413728;-45.120503652039325
1739209599.741383;-38.13080360867914
1739209599.7413838;-45.120503652039325
1739209599.7413843;-38.13080360867914
1739209599.741385;-45.120503652039325
1739209599.7413857;-45.120503652039325
1739209599.7413862;-45.120503652039325
1739209599.741387;-38.13080360867914
1739209599.7413876;-38.13080360867914
1739209599.741388;-45.120503652039325
1739209599.7413888;-45.120503652039325
1739209599.7413895;-38.13080360867914
1739209599.74139;-35.57807855764607
1739209599.7413907;-38.13080360867914
1739209599.7413914;-45.120503652039325
1739209599.741392;-45.120503652039325
1739209599.7413926;-45.120503652039325
1739209599.7413933;-29.438486411369333
1739209599.7413938;-38.13080360867914
1739209599.7413945;-45.120503652039325
1739209599.7413952;-45.120503652039325
1739209599.7413957;-38.13080360867914
1739209599.7413964;-38.13080360867914
1739209599.7413971;-45.120503652039325
1739209599.7413976;-45.120503652039325
1739209599.7413983;-45.120503652039325
1739209599.741399;-45.120503652039325
1739209599.7413995;-38.13080360867914
1739209599.7414002;-35.57807855764607
1739209599.7414007;-38.13080360867914
1739209599.7414014;-45.120503652039325
1739209599.7414021;-38.13080360867914
1739209599.7414026;-38.13080360867914
1739209599.7414033;-29.438486411369333
1739209599.741404;-32.816014438256545
1739209599.7414045;-45.120503652039325
1739209599.7414052;-38.13080360867914
1739209599.741406;-45.120503652039325
1739209599.7414064;-38.13080360867914
1739209599.7414072;-38.13080360867914
1739209599.7414079;-38.13080360867914
1739209599.7414083;-38.13080360867914
1739209599.741409;-45.120503652039325
1739209599.7414098;-45.120503652039325
1739209599.7414103;-38.13080360867914
1739209599.741411;-45.120503652039325
1739209599.7414117;-45.120503652039325
1739209599.7414122;-45.120503652039325
1739209599.7414129;-45.120503652039325
1739209599.7414136;-29.438486411369333
1739209599.741414;-32.816014438256545
1739209599.7414148;-45.120503652039325
1739209599.7414155;-38.13080360867914
1739209599.741416;-35.57807855764607
1739209599.7414167;-35.57807855764607
1739209599.7414174;-45.120503652039325
1739209599.741418;-38.13080360867914
1739209599.7414186;-45.120503652039325
1739209599.7414193;-38.13080360867914
1739209599.7414198;-35.57807855764607
1739209599.7414205;-38.13080360867914
1739209599.7414212;-45.120503652039325
1739209599.7414217;-45.120503652039325
1739209599.7414224;-45.120503652039325
1739209599.7414231;-38.13080360867914
1739209599.7414236;-38.13080360867914
1739209599.7414243;-45.120503652039325
1739209599.741425;-38.13080360867914
1739209599.7414255;-38.13080360867914
1739209599.7414262;-38.13080360867914
1739209599.741427;-38.13080360867914
1739209599.7414274;-38.13080360867914
1739209599.7414281;-38.13080360867914
1739209599.7414289;-35.57807855764607
1739209599.7414293;-31.141103565318915
1739209599.74143;-45.120503652039325
1739209599.7414308;-45.120503652039325
1739209599.7414312;-35.57807855764607
1739209599.741432;-38.13080360867914
1739209599.7414324;-45.120503652039325
1739209599.7414331;-33.981070128970906
1739209599.7414339;-45.120503652039325
1739209599.7414343;-38.13080360867914
1739209599.741435;-38.13080360867914
1739209599.7414358;-38.13080360867914
1739209599.7414362;-33.981070128970906
1739209599.741437;-45.120503652039325
1739209599.7414377;-38.13080360867914
1739209599.7414382;-38.13080360867914
1739209599.7414389;-30.49652367304973
1739209599.7414396;-27.267205301931607
1739209599.74144;-45.120503652039325
1739209599.7414408;-38.13080360867914
1739209599.7414415;-35.57807855764607
1739209599.741442;-38.13080360867914
1739209599.7414427;-45.120503652039325
1739209599.7414434;-38.13080360867914
1739209599.7414439;-45.120503652039325
1739209599.7414446;-38.13080360867914
1739209599.7414453;-38.13080360867914
1739209599.7414458;-33.981070128970906
1739209599.7414465;-45.120503652039325
1739209599.7414472;-45.120503652039325
1739209599.7414477;-45.120503652039325
1739209599.7414484;-45.120503652039325
1739209599.741449;-45.120503652039325
1739209599.7414496;-45.120503652039325
1739209599.7414503;-38.13080360867914
1739209599.741451;-38.13080360867914
1739209599.7414515;-38.13080360867914
1739209599.7414522;-45.120503652039325
1739209599.741453;-45.120503652039325
1739209599.7414534;-45.120503652039325
1739209599.7414541;-38.13080360867914
1739209599.7414548;-33.981070128970906
1739209599.7414553;-38.13080360867914
1739209599.741456;-35.57807855764607
1739209599.7414567;-38.13080360867914
1739209599.7414572;-35.57807855764607
1739209599.741458;-38.13080360867914
1739209599.7414587;-38.13080360867914
1739209599.7414591;-38.13080360867914
1739209599.7414598;-38.13080360867914
1739209599.7414606;-45.120503652039325
1739209599.741461;-38.13080360867914
1739209599.7414618;-38.13080360867914
1739209599.7414625;-45.120503652039325
1739209599.741463;-45.120503652039325
1739209599.7414637;-38.13080360867914
1739209599.7414641;-35.57807855764607
1739209599.7414649;-33.981070128970906
1739209599.7414656;-38.13080360867914
1739209599.741466;-38.13080360867914
1739209599.7414668;-45.120503652039325
1739209599.7414675;-35.57807855764607
1739209599.741468;-32.816014438256545
1739209599.7414687;-38.13080360867914
1739209599.7414694;-45.120503652039325
1739209599.7414699;-38.13080360867914
1739209599.7414706;-38.13080360867914
1739209599.7414713;-38.13080360867914
1739209599.7414718;-38.13080360867914
1739209599.7414725;-38.13080360867914
1739209599.7414732;-38.13080360867914
1739209599.7414737;-38.13080360867914
1739209599.7414744;-45.120503652039325
1739209599.741475;-38.13080360867914
1739209599.7414756;-45.120503652039325
1739209599.7414763;-45.120503652039325
1739209599.741477;-45.120503652039325
1739209599.7414775;-38.13080360867914
1739209599.7414782;-38.13080360867914
1739209599.741479;-45.120503652039325
