CAN Message; 0x1a7:00001b5c7cf1c2ce
1739209620.1776915;-26.991370085610722
1739209620.1777105;-45.120503652039325
1739209620.1777294;-38.13080360867914
1739209620.1777484;-38.13080360867914
1739209620.1777675;-35.57807855764607
1739209620.1777864;-38.13080360867914
1739209620.1778054;-45.120503652039325
1739209620.1778245;-35.57807855764607
1739209620.1778433;-38.13080360867914
1739209620.1778624;-38.13080360867914
1739209620.1778815;-38.13080360867914
1739209620.1779003;-35.57807855764607
1739209620.1779194;-35.57807855764607
1739209620.1779385;-38.13080360867914
1739209620.1779575;-38.13080360867914
1739209620.1779764;-45.120503652039325
1739209620.1779954;-35.57807855764607
1739209620.1780145;-32.816014438256545
1739209620.1780334;-33.981070128970906
1739209620.1780524;-45.120503652039325
1739209620.1780715;-38.13080360867914
1739209620.1780903;-38.13080360867914
1739209620.1781094;-38.13080360867914
1739209620.1781285;-38.13080360867914
1739209620.1781473;-38.13080360867914
1739209620.1781664;-35.57807855764607
1739209620.1781855;-35.57807855764607
1739209620.1782043;-45.120503652039325
1739209620.1782234;-38.13080360867914
1739209620.1782424;-35.57807855764607
1739209620.1782613;-45.120503652039325
1739209620.1782804;-45.120503652039325
1739209620.1782994;-38.13080360867914
1739209620.1783183;-38.13080360867914
1739209620.1783373;-45.120503652039325
1739209620.1783564;-45.120503652039325
1739209620.1783755;-33.981070128970906
1739209620.1783943;-45.120503652039325
1739209620.1784134;-38.13080360867914
1739209620.1784325;-45.120503652039325
1739209620.1784513;-45.120503652039325
1739209620.1784704;-45.120503652039325
1739209620.1784894;-38.13080360867914
1739209620.1785083;-45.120503652039325
1739209620.1785274;-38.13080360867914
1739209620.1785464;-38.13080360867914
1739209620.1785653;-33.981070128970906
1739209620.1785843;-45.120503652039325
1739209620.1786034;-38.13080360867914
1739209620.1786222;-45.120503652039325
1739209620.1786413;-38.13080360867914
1739209620.1786604;-45.120503652039325
1739209620.1786792;-45.120503652039325
1739209620.1786983;-32.816014438256545
1739209620.1787174;-33.981070128970906
1739209620.1787364;-45.120503652039325
1739209620.1787553;-38.13080360867914
1739209620.1787744;-38.13080360867914
1739209620.1787934;-38.13080360867914
1739209620.1788123;-38.13080360867914
1739209620.1788313;-45.120503652039325
1739209620.1788504;-45.120503652039325
1739209620.1788692;-45.120503652039325
1739209620.1788883;-45.120503652039325
1739209620.1789074;-38.13080360867914
1739209620.1789262;-45.120503652039325
1739209620.1789453;-38.13080360867914
1739209620.1789644;-35.57807855764607
1739209620.1789832;-38.13080360867914
1739209620.1822536;-45.120503652039325
1739209620.1822562;-38.13080360867914
1739209620.1822588;-35.57807855764607
1739209620.1822615;-38.13080360867914
1739209620.182264;-45.120503652039325
1739209620.1822667;-38.13080360867914
1739209620.182269;-45.120503652039325
1739209620.1822717;-38.13080360867914
1739209620.1822743;-45.120503652039325
1739209620.182277;-38.13080360867914
1739209620.1822796;-45.120503652039325
1739209620.1822822;-45.120503652039325
1739209620.1822848;-45.120503652039325
1739209620.1822875;-45.120503652039325
1739209620.18229;-38.13080360867914
1739209620.1822927;-45.120503652039325
1739209620.1822953;-45.120503652039325
1739209620.182298;-38.13080360867914
1739209620.1823003;-30.49652367304973
1739209620.182303;-38.13080360867914
1739209620.1823056;-45.120503652039325
1739209620.1823082;-38.13080360867914
1739209620.1823108;-38.13080360867914
1739209620.1823134;-45.120503652039325
1739209620.182316;-45.120503652039325
1739209620.1823187;-33.981070128970906
1739209620.1823213;-38.13080360867914
1739209620.182324;-33.981070128970906
1739209620.1823266;-45.120503652039325
1739209620.1823292;-45.120503652039325
1739209620.1823318;-33.981070128970906
1739209620.1823342;-38.13080360867914
1739209620.1823368;-45.120503652039325
1739209620.1823394;-45.120503652039325
1739209620.182342;-29.438486411369333
1739209620.1823447;-35.57807855764607
1739209620.1823473;-45.120503652039325
1739209620.18235;-38.13080360867914
1739209620.1823525;-33.981070128970906
1739209620.1823552;-45.120503652039325
1739209620.1823578;-45.120503652039325
1739209620.1823604;-38.13080360867914
1739209620.182363;-45.120503652039325
1739209620.1823657;-38.13080360867914
1739209620.182368;-38.13080360867914
1739209620.1823707;-45.120503652039325
1739209620.1823733;-38.13080360867914
1739209620.182376;-38.13080360867914
1739209620.1823785;-45.120503652039325
1739209620.1823812;-45.120503652039325
1739209620.1823838;-45.120503652039325
1739209620.1823864;-38.13080360867914
1739209620.182389;-35.57807855764607
1739209620.1823916;-38.13080360867914
1739209620.1823943;-33.981070128970906
1739209620.182397;-38.13080360867914
1739209620.1823993;-38.13080360867914
1739209620.182402;-35.57807855764607
1739209620.1824045;-45.120503652039325
1739209620.1824071;-45.120503652039325
1739209620.1824098;-32.816014438256545
1739209620.1824124;-38.13080360867914
1739209620.182415;-45.120503652039325
1739209620.1824176;-38.13080360867914
1739209620.1824203;-38.13080360867914
1739209620.1824229;-38.13080360867914
1739209620.1824255;-32.816014438256545
1739209620.1824281;-45.120503652039325
1739209620.1824307;-38.13080360867914
1739209620.1824331;-38.13080360867914
1739209620.1824358;-38.13080360867914
1739209620.1824384;-32.816014438256545
1739209620.182441;-38.13080360867914
1739209620.1824436;-38.13080360867914
1739209620.1824462;-45.120503652039325
1739209620.1824489;-45.120503652039325
1739209620.1824515;-45.120503652039325
1739209620.182454;-45.120503652039325
1739209620.1824567;-45.120503652039325
1739209620.1824594;-45.120503652039325
1739209620.182462;-38.13080360867914
1739209620.1824646;-38.13080360867914
1739209620.182467;-38.13080360867914
1739209620.1824696;-45.120503652039325
1739209620.1824722;-35.57807855764607
1739209620.1824749;-38.13080360867914
1739209620.1824775;-33.981070128970906
1739209620.18248;-30.49652367304973
1739209620.1824827;-45.120503652039325
1739209620.1824853;-45.120503652039325
1739209620.182488;-38.13080360867914
1739209620.1824906;-35.57807855764607
1739209620.1824932;-35.57807855764607
1739209620.1824958;-33.981070128970906
1739209620.1824982;-45.120503652039325
1739209620.1825008;-35.57807855764607
1739209620.1825035;-35.57807855764607
1739209620.182506;-38.13080360867914
1739209620.1825087;-45.120503652039325
1739209620.1825113;-38.13080360867914
1739209620.182514;-35.57807855764607
1739209620.1825166;-45.120503652039325
1739209620.1825192;-45.120503652039325
1739209620.1825218;-38.13080360867914
1739209620.1825244;-45.120503652039325
1739209620.182527;-45.120503652039325
1739209620.1825297;-45.120503652039325
1739209620.182532;-38.13080360867914
1739209620.1825347;-35.57807855764607
1739209620.1825373;-38.13080360867914
1739209620.18254;-45.120503652039325
1739209620.1825426;-38.13080360867914
1739209620.1825452;-38.13080360867914
1739209620.1825478;-45.120503652039325
1739209620.1825504;-45.120503652039325
1739209620.182553;-45.120503652039325
1739209620.1825557;-38.13080360867914
1739209620.1825583;-38.13080360867914
1739209620.182561;-45.120503652039325
1739209620.1825635;-38.13080360867914
1739209620.182566;-45.120503652039325
1739209620.1825686;-45.120503652039325
1739209620.1825712;-38.13080360867914
1739209620.1825738;-38.13080360867914
1739209620.1825764;-38.13080360867914
1739209620.182579;-45.120503652039325
1739209620.1825817;-38.13080360867914
1739209620.1825843;-28.992665084841942
1739209620.182587;-35.57807855764607
1739209620.1825895;-38.13080360867914
1739209620.1825922;-45.120503652039325
1739209620.1825948;-45.120503652039325
1739209620.1825972;-45.120503652039325
1739209620.1825998;-38.13080360867914
1739209620.1826024;-45.120503652039325
1739209620.182605;-29.438486411369347
1739209620.1826077;-35.57807855764607
1739209620.1826103;-38.13080360867914
1739209620.182613;-45.120503652039325
1739209620.1826155;-38.13080360867914
1739209620.1826181;-35.57807855764607
1739209620.1826208;-38.13080360867914
1739209620.1826234;-45.120503652039325
1739209620.182626;-31.141103565318915
1739209620.1826286;-38.13080360867914
1739209620.182631;-45.120503652039325
1739209620.1826336;-45.120503652039325
1739209620.1826363;-38.13080360867914
1739209620.182639;-35.57807855764607
1739209620.1826415;-35.57807855764607
1739209620.1826441;-45.120503652039325
1739209620.1826468;-30.49652367304973
1739209620.1826494;-35.57807855764607
1739209620.182652;-38.13080360867914
1739209620.1826546;-45.120503652039325
1739209620.1826572;-45.120503652039325
1739209620.1826599;-45.120503652039325
1739209620.1826625;-45.120503652039325
1739209620.1826649;-45.120503652039325
1739209620.1826675;-33.981070128970906
1739209620.18267;-45.120503652039325
1739209620.1826727;-45.120503652039325
1739209620.1826754;-45.120503652039325
1739209620.182678;-33.981070128970906
1739209620.1826806;-45.120503652039325
1739209620.1826832;-45.120503652039325
1739209620.1826859;-35.57807855764607
1739209620.1826885;-38.13080360867914
1739209620.182691;-45.120503652039325
1739209620.1826937;-38.13080360867914
1739209620.182696;-35.57807855764607
1739209620.1826987;-45.120503652039325
1739209620.1827013;-45.120503652039325
1739209620.182704;-38.13080360867914
1739209620.1827066;-45.120503652039325
1739209620.1827092;-38.13080360867914
1739209620.1827118;-45.120503652039325
1739209620.1827145;-45.120503652039325
1739209620.182717;-35.57807855764607
1739209620.1827197;-38.13080360867914
1739209620.1827223;-45.120503652039325
1739209620.182725;-45.120503652039325
1739209620.1827276;-45.120503652039325
1739209620.18273;-38.13080360867914
1739209620.1827326;-38.13080360867914
1739209620.1827352;-38.13080360867914
1739209620.1827378;-38.13080360867914
1739209620.1827404;-33.981070128970906
1739209620.182743;-45.120503652039325
1739209620.1827457;-45.120503652039325
1739209620.1827483;-45.120503652039325
1739209620.182751;-38.13080360867914
1739209620.1827536;-38.13080360867914
1739209620.1827562;-45.120503652039325
1739209620.1827588;-45.120503652039325
1739209620.1827612;-45.120503652039325
1739209620.1827638;-38.13080360867914
1739209620.1827664;-45.120503652039325
1739209620.182769;-45.120503652039325
1739209620.1827717;-45.120503652039325
1739209620.1827743;-38.13080360867914
1739209620.182777;-38.13080360867914
1739209620.1827796;-45.120503652039325
1739209620.1827822;-45.120503652039325
1739209620.1827848;-45.120503652039325
1739209620.1827874;-45.120503652039325
1739209620.18279;-45.120503652039325
1739209620.1827927;-33.981070128970906
1739209620.182795;-31.141103565318915
1739209620.1827977;-45.120503652039325
1739209620.1828003;-38.13080360867914
1739209620.182803;-45.120503652039325
1739209620.1828055;-45.120503652039325
1739209620.1828082;-45.120503652039325
1739209620.1790023;-33.981070128970906
1739209620.1790214;-45.120503652039325
1739209620.1790402;-38.13080360867914
1739209620.1790593;-38.13080360867914
1739209620.1790783;-32.816014438256545
1739209620.1790974;-38.13080360867914
1739209620.1791162;-45.120503652039325
1739209620.1791353;-45.120503652039325
1739209620.1791544;-45.120503652039325
1739209620.1791732;-45.120503652039325
1739209620.1791923;-38.13080360867914
1739209620.1792114;-45.120503652039325
1739209620.1792302;-45.120503652039325
1739209620.1792493;-38.13080360867914
1739209620.1792684;-45.120503652039325
1739209620.1792872;-38.13080360867914
1739209620.1793063;-35.57807855764607
1739209620.1793253;-38.13080360867914
1739209620.1793442;-45.120503652039325
1739209620.1793633;-38.13080360867914
1739209620.1793823;-38.13080360867914
1739209620.1794012;-45.120503652039325
1739209620.1794202;-45.120503652039325
1739209620.1794393;-45.120503652039325
1739209620.1794584;-32.816014438256545
1739209620.1794772;-45.120503652039325
1739209620.1794963;-45.120503652039325
1739209620.1795154;-45.120503652039325
1739209620.1795342;-38.13080360867914
1739209620.1795533;-38.13080360867914
1739209620.1795723;-38.13080360867914
1739209620.1795912;-33.981070128970906
1739209620.1796103;-38.13080360867914
1739209620.1796293;-45.120503652039325
1739209620.1796482;-45.120503652039325
1739209620.1796672;-45.120503652039325
1739209620.1796863;-45.120503652039325
1739209620.1797051;-45.120503652039325
1739209620.1797242;-45.120503652039325
1739209620.1797433;-45.120503652039325
1739209620.1797621;-26.991370085610736
1739209620.1797812;-32.816014438256545
1739209620.1798003;-45.120503652039325
1739209620.179819;-38.13080360867914
1739209620.1798382;-38.13080360867914
1739209620.1798573;-45.120503652039325
1739209620.1798763;-45.120503652039325
1739209620.1798952;-38.13080360867914
1739209620.1799142;-45.120503652039325
1739209620.1799333;-38.13080360867914
1739209620.1799521;-38.13080360867914
1739209620.1799712;-38.13080360867914
1739209620.1799903;-38.13080360867914
1739209620.1800091;-33.981070128970906
1739209620.1800282;-45.120503652039325
1739209620.1800473;-38.13080360867914
1739209620.180066;-35.57807855764607
1739209620.1800852;-38.13080360867914
1739209620.1801043;-38.13080360867914
1739209620.180123;-38.13080360867914
1739209620.1801422;-35.57807855764607
1739209620.1801612;-38.13080360867914
1739209620.18018;-45.120503652039325
1739209620.1801991;-45.120503652039325
1739209620.1802182;-35.57807855764607
1739209620.1802373;-35.57807855764607
1739209620.1802561;-45.120503652039325
1739209620.1802752;-38.13080360867914
1739209620.1802943;-35.57807855764607
1739209620.180313;-38.13080360867914
1739209620.1803322;-45.120503652039325
1739209620.1803513;-45.120503652039325
1739209620.18037;-45.120503652039325
1739209620.1803892;-45.120503652039325
1739209620.1804082;-38.13080360867914
1739209620.180427;-38.13080360867914
1739209620.1804461;-45.120503652039325
1739209620.1804652;-45.120503652039325
1739209620.180484;-38.13080360867914
1739209620.1805031;-45.120503652039325
1739209620.1805222;-29.438486411369333
1739209620.180541;-32.816014438256545
1739209620.18056;-45.120503652039325
1739209620.1805792;-38.13080360867914
1739209620.1805983;-32.816014438256545
1739209620.180617;-35.57807855764607
1739209620.1806362;-45.120503652039325
1739209620.1806552;-38.13080360867914
1739209620.180674;-45.120503652039325
1739209620.1806931;-45.120503652039325
1739209620.1807122;-45.120503652039325
1739209620.180731;-45.120503652039325
1739209620.1807501;-38.13080360867914
1739209620.1807692;-45.120503652039325
1739209620.180788;-45.120503652039325
1739209620.180807;-45.120503652039325
1739209620.1808262;-33.981070128970906
1739209620.180845;-31.141103565318915
1739209620.180864;-45.120503652039325
1739209620.1808832;-38.13080360867914
1739209620.180902;-38.13080360867914
1739209620.180921;-35.57807855764607
1739209620.1809402;-45.120503652039325
1739209620.1809592;-38.13080360867914
1739209620.180978;-38.13080360867914
1739209620.1809971;-45.120503652039325
