CAN Message; 0x62:011f5c064b37d6e4
1739209895.182752;-38.13080360867914
1739209895.1827586;-45.120503652039325
1739209895.182765;-45.120503652039325
1739209895.1827717;-38.13080360867914
1739209895.1827781;-45.120503652039325
1739209895.1827846;-38.13080360867914
1739209895.1827912;-45.120503652039325
1739209895.1827977;-38.13080360867914
1739209895.1828043;-45.120503652039325
1739209895.1828108;-45.120503652039325
1739209895.1828172;-33.981070128970906
1739209895.182824;-45.120503652039325
1739209895.1828303;-45.120503652039325
1739209895.182837;-45.120503652039325
1739209895.1828434;-45.120503652039325
1739209895.18285;-33.981070128970906
1739209895.1828566;-45.120503652039325
1739209895.182863;-38.13080360867914
1739209895.1828697;-38.13080360867914
1739209895.182876;-38.13080360867914
1739209895.1828825;-45.120503652039325
1739209895.1828892;-35.57807855764607
1739209895.1828957;-35.57807855764607
1739209895.1829023;-28.992665084841942
1739209895.1829088;-38.13080360867914
1739209895.1829152;-38.13080360867914
1739209895.182922;-38.13080360867914
1739209895.1829283;-35.57807855764607
1739209895.182935;-38.13080360867914
1739209895.1829414;-38.13080360867914
1739209895.1829479;-45.120503652039325
1739209895.1829545;-33.981070128970956
1739209895.182961;-45.120503652039325
1739209895.1829677;-45.120503652039325
1739209895.182974;-45.120503652039325
1739209895.1829805;-38.13080360867914
1739209895.1829872;-45.120503652039325
1739209895.1829937;-45.120503652039325
1739209895.1830003;-45.120503652039325
1739209895.1830068;-38.13080360867914
1739209895.1830132;-38.13080360867914
1739209895.1830199;-38.13080360867914
1739209895.1830263;-45.120503652039325
1739209895.183033;-38.13080360867914
1739209895.1830394;-45.120503652039325
1739209895.1830459;-45.120503652039325
1739209895.1830525;-45.120503652039325
1739209895.183059;-45.120503652039325
1739209895.1830657;-38.13080360867914
1739209895.183072;-38.13080360867914
1739209895.1830785;-45.120503652039325
1739209895.1830852;-38.13080360867914
1739209895.1830916;-38.13080360867914
1739209895.1830983;-38.13080360867914
1739209895.1831048;-33.981070128970906
1739209895.1831112;-45.120503652039325
1739209895.1831179;-38.13080360867914
1739209895.1831243;-38.13080360867914
1739209895.183131;-33.981070128970906
1739209895.1831374;-35.57807855764607
1739209895.1831439;-35.57807855764607
1739209895.1831505;-45.120503652039325
1739209895.183157;-45.120503652039325
1739209895.1831636;-35.57807855764607
1739209895.18317;-35.57807855764607
1739209895.1831765;-45.120503652039325
1739209895.1831832;-38.13080360867914
1739209895.1831896;-38.13080360867914
1739209895.1831963;-38.13080360867914
1739209895.1832027;-45.120503652039325
1739209895.1832092;-45.120503652039325
1739209895.1832159;-45.120503652039325
1739209895.1832223;-38.13080360867914
1739209895.183229;-45.120503652039325
1739209895.1832354;-38.13080360867914
1739209895.1832418;-38.13080360867914
1739209895.1832485;-45.120503652039325
1739209895.183255;-38.13080360867914
1739209895.1832616;-33.981070128970906
1739209895.183268;-32.816014438256545
1739209895.1832745;-35.57807855764607
1739209895.1832812;-45.120503652039325
1739209895.1832876;-45.120503652039325
1739209895.1832943;-33.981070128970906
1739209895.1833007;-38.13080360867914
1739209895.1833072;-45.120503652039325
1739209895.1833138;-38.13080360867914
1739209895.1833203;-38.13080360867914
1739209895.183327;-45.120503652039325
1739209895.1833334;-45.120503652039325
1739209895.1833398;-38.13080360867914
1739209895.1833465;-38.13080360867914
1739209895.183353;-45.120503652039325
1739209895.1833596;-38.13080360867914
1739209895.183366;-32.816014438256545
1739209895.1833725;-45.120503652039325
1739209895.1833792;-38.13080360867914
1739209895.1833856;-45.120503652039325
1739209895.1833923;-33.981070128970906
1739209895.1833987;-33.981070128970906
1739209895.1834052;-38.13080360867914
1739209895.1834118;-45.120503652039325
1739209895.1834183;-45.120503652039325
1739209895.183425;-38.13080360867914
1739209895.1834314;-35.57807855764607
1739209895.1834378;-45.120503652039325
1739209895.1834445;-32.816014438256545
1739209895.183451;-31.141103565318915
1739209895.1834576;-33.981070128970906
1739209895.183464;-45.120503652039325
1739209895.1834705;-45.120503652039325
1739209895.1834772;-38.13080360867914
1739209895.1834836;-45.120503652039325
1739209895.1834903;-45.120503652039325
1739209895.1834967;-38.13080360867914
1739209895.1835032;-33.981070128970906
1739209895.1835098;-38.13080360867914
1739209895.1835163;-38.13080360867914
1739209895.183523;-45.120503652039325
1739209895.1835294;-35.57807855764607
1739209895.1835358;-35.57807855764607
1739209895.1835425;-45.120503652039325
1739209895.183549;-33.981070128970906
1739209895.1835556;-31.141103565318915
1739209895.183562;-45.120503652039325
1739209895.1835685;-45.120503652039325
1739209895.1835752;-38.13080360867914
1739209895.1835816;-31.141103565318915
1739209895.1835883;-35.57807855764607
1739209895.1835947;-45.120503652039325
1739209895.1836011;-38.13080360867914
1739209895.1836078;-45.120503652039325
1739209895.1836143;-45.120503652039325
1739209895.183621;-38.13080360867914
1739209895.1836274;-38.13080360867914
1739209895.1836338;-45.120503652039325
1739209895.1836405;-45.120503652039325
1739209895.183647;-45.120503652039325
1739209895.1836536;-45.120503652039325
1739209895.18366;-38.13080360867914
1739209895.1836665;-38.13080360867914
1739209895.1836731;-38.13080360867914
1739209895.1836796;-45.120503652039325
1739209895.1836863;-45.120503652039325
1739209895.1836927;-38.13080360867914
1739209895.1836991;-38.13080360867914
1739209895.1837058;-38.13080360867914
1739209895.1837122;-31.141103565318915
1739209895.183719;-45.120503652039325
1739209895.1837254;-45.120503652039325
1739209895.1837318;-38.13080360867914
1739209895.1837385;-38.13080360867914
1739209895.183745;-45.120503652039325
1739209895.1837516;-38.13080360867914
1739209895.183758;-45.120503652039325
1739209895.1837645;-28.992665084841967
1739209895.1837711;-45.120503652039325
1739209895.1837776;-33.981070128970906
1739209895.1837842;-45.120503652039325
1739209895.1837907;-38.13080360867914
1739209895.1837971;-38.13080360867914
1739209895.1838038;-38.13080360867914
1739209895.1838102;-35.57807855764607
1739209895.183817;-31.141103565318915
1739209895.1838233;-33.981070128970906
1739209895.1838298;-45.120503652039325
1739209895.1838365;-38.13080360867914
1739209895.183843;-38.13080360867914
1739209895.1838496;-38.13080360867914
1739209895.183856;-38.13080360867914
1739209895.1838624;-45.120503652039325
1739209895.1838691;-45.120503652039325
1739209895.1838756;-45.120503652039325
1739209895.1838822;-38.13080360867914
1739209895.1838887;-45.120503652039325
1739209895.183895;-35.57807855764607
1739209895.1839018;-45.120503652039325
1739209895.1839082;-45.120503652039325
1739209895.183915;-45.120503652039325
1739209895.1839213;-38.13080360867914
1739209895.1839278;-38.13080360867914
1739209895.1839345;-45.120503652039325
1739209895.183941;-38.13080360867914
1739209895.1839476;-38.13080360867914
1739209895.183954;-45.120503652039325
1739209895.1839604;-45.120503652039325
1739209895.183967;-45.120503652039325
1739209895.1839736;-32.816014438256545
1739209895.1839802;-35.57807855764607
1739209895.1839867;-45.120503652039325
1739209895.183993;-45.120503652039325
1739209895.1839998;-38.13080360867914
1739209895.1840062;-45.120503652039325
1739209895.184013;-38.13080360867914
1739209895.1840193;-45.120503652039325
1739209895.1840258;-45.120503652039325
1739209895.1840324;-38.13080360867914
1739209895.1840389;-38.13080360867914
1739209895.1840456;-35.57807855764607
1739209895.184052;-38.13080360867914
1739209895.1840584;-33.981070128970906
1739209895.184065;-33.981070128970906
1739209895.1840715;-38.13080360867914
1739209895.1840782;-35.57807855764607
1739209895.1840847;-38.13080360867914
1739209895.184091;-45.120503652039325
1739209895.1840978;-38.13080360867914
1739209895.1841042;-45.120503652039325
1739209895.1841109;-45.120503652039325
1739209895.1841173;-38.13080360867914
1739209895.1841238;-38.13080360867914
1739209895.1841304;-38.13080360867914
1739209895.1841369;-45.120503652039325
1739209895.1841435;-38.13080360867914
1739209895.18415;-38.13080360867914
1739209895.1841564;-38.13080360867914
1739209895.184163;-45.120503652039325
1739209895.1841695;-45.120503652039325
1739209895.1841762;-38.13080360867914
1739209895.1841826;-45.120503652039325
1739209895.184189;-38.13080360867914
1739209895.1841958;-38.13080360867914
1739209895.1842022;-38.13080360867914
1739209895.1842089;-45.120503652039325
1739209895.1842153;-38.13080360867914
1739209895.1842217;-38.13080360867914
1739209895.1842284;-45.120503652039325
1739209895.1842349;-45.120503652039325
1739209895.1842415;-38.13080360867914
1739209895.184248;-38.13080360867914
1739209895.1842544;-45.120503652039325
1739209895.184261;-38.13080360867914
1739209895.1842675;-38.13080360867914
1739209895.1842742;-38.13080360867914
1739209895.1842806;-33.981070128970906
1739209895.184287;-38.13080360867914
1739209895.1842937;-33.981070128970906
1739209895.1843002;-38.13080360867914
1739209895.1843069;-45.120503652039325
1739209895.1843133;-35.57807855764607
1739209895.1843145;-30.49652367304973
1739209895.1843157;-38.13080360867914
1739209895.1843169;-45.120503652039325
1739209895.184318;-38.13080360867914
1739209895.1843193;-38.13080360867914
1739209895.1843204;-45.120503652039325
1739209895.1843214;-38.13080360867914
1739209895.1843226;-38.13080360867914
1739209895.1843238;-45.120503652039325
1739209895.184325;-45.120503652039325
1739209895.1843262;-45.120503652039325
1739209895.1843274;-38.13080360867914
1739209895.1843286;-38.13080360867914
1739209895.1843297;-38.13080360867914
1739209895.184331;-45.120503652039325
1739209895.1843321;-32.816014438256545
1739209895.1843333;-30.49652367304973
1739209895.1843345;-38.13080360867914
1739209895.1843357;-38.13080360867914
1739209895.184337;-38.13080360867914
1739209895.1843379;-31.141103565318915
1739209895.184339;-33.981070128970906
1739209895.1843402;-38.13080360867914
1739209895.1843414;-38.13080360867914
1739209895.1843426;-38.13080360867914
1739209895.1843438;-45.120503652039325
1739209895.184345;-45.120503652039325
1739209895.1843462;-35.57807855764607
1739209895.1843474;-38.13080360867914
1739209895.1843486;-38.13080360867914
1739209895.1843498;-38.13080360867914
1739209895.184351;-35.57807855764607
1739209895.1843522;-35.57807855764607
1739209895.1843534;-45.120503652039325
1739209895.1843543;-45.120503652039325
1739209895.1843555;-38.13080360867914
1739209895.1843567;-31.141103565318915
1739209895.184358;-33.981070128970906
1739209895.184359;-38.13080360867914
1739209895.1843603;-38.13080360867914
1739209895.1843615;-45.120503652039325
1739209895.1843626;-45.120503652039325
1739209895.1843638;-45.120503652039325
1739209895.184365;-38.13080360867914
1739209895.1843662;-31.141103565318915
1739209895.1843674;-33.981070128970906
1739209895.1843686;-38.13080360867914
1739209895.1843696;-45.120503652039325
1739209895.1843708;-45.120503652039325
1739209895.184372;-38.13080360867914
1739209895.1843731;-38.13080360867914
1739209895.1843743;-38.13080360867914
1739209895.1843755;-33.981070128970906
1739209895.1843767;-31.141103565318915
1739209895.184378;-35.57807855764607
1739209895.184379;-45.120503652039325
1739209895.1843803;-45.120503652039325
1739209895.1843815;-35.57807855764607
1739209895.1843827;-38.13080360867914
1739209895.1843839;-38.13080360867914
1739209895.184385;-33.981070128970906
1739209895.184386;-28.992665084841942
1739209895.1843872;-33.981070128970906
1739209895.1843884;-45.120503652039325
1739209895.1843896;-38.13080360867914
1739209895.1843908;-38.13080360867914
1739209895.184392;-45.120503652039325
1739209895.1843932;-45.120503652039325
1739209895.1843944;-38.13080360867914
1739209895.1843956;-31.14110356531892
1739209895.1843967;-45.120503652039325
1739209895.184398;-45.120503652039325
1739209895.1843991;-45.120503652039325
1739209895.1844003;-35.57807855764607
1739209895.1844015;-38.13080360867914
1739209895.1844025;-45.120503652039325
1739209895.1844037;-33.981070128970906
1739209895.1844049;-28.992665084841942
1739209895.184406;-45.120503652039325
1739209895.1844072;-38.13080360867914
1739209895.1844084;-32.816014438256545
1739209895.1844096;-38.13080360867914
1739209895.1844108;-38.13080360867914
1739209895.184412;-38.13080360867914
1739209895.1844132;-45.120503652039325
1739209895.1844144;-32.81601443825658
1739209895.1844156;-45.120503652039325
1739209895.1844168;-38.13080360867914
1739209895.1844177;-38.13080360867914
1739209895.184419;-45.120503652039325
1739209895.18442;-38.13080360867914
1739209895.1844213;-45.120503652039325
1739209895.1844225;-45.120503652039325
1739209895.1844237;-28.58837851428586
1739209895.1844249;-32.816014438256545
1739209895.184426;-45.120503652039325
1739209895.1844273;-38.13080360867914
1739209895.1844285;-38.13080360867914
1739209895.1844296;-45.120503652039325
1739209895.1844308;-45.120503652039325
1739209895.184432;-38.13080360867914
1739209895.1844332;-45.120503652039325
1739209895.1844342;-38.13080360867914
1739209895.1844354;-38.13080360867914
1739209895.1844366;-45.120503652039325
1739209895.1844378;-38.13080360867914
1739209895.184439;-38.13080360867914
1739209895.1844401;-45.120503652039325
1739209895.1844413;-38.13080360867914
1739209895.1844425;-45.120503652039325
1739209895.1844437;-45.120503652039325
1739209895.184445;-38.13080360867914
1739209895.184446;-38.13080360867914
1739209895.1844473;-38.13080360867914
1739209895.1844485;-38.13080360867914
1739209895.1844497;-35.57807855764607
1739209895.1844506;-45.120503652039325
1739209895.1844518;-30.49652367304973
1739209895.184453;-35.57807855764607
1739209895.1844542;-35.57807855764607
1739209895.1844554;-38.13080360867914
1739209895.1844566;-35.57807855764607
1739209895.1844578;-38.13080360867914
1739209895.184459;-38.13080360867914
1739209895.1844602;-35.57807855764607
1739209895.1844614;-38.13080360867914
1739209895.1844625;-45.120503652039325
1739209895.1844637;-38.13080360867914
1739209895.184465;-45.120503652039325
1739209895.184466;-38.13080360867914
1739209895.184467;-38.13080360867914
1739209895.1844683;-45.120503652039325
1739209895.1844695;-38.13080360867914
1739209895.1844707;-29.438486411369333
1739209895.1844718;-33.981070128970906
1739209895.184473;-45.120503652039325
1739209895.1844742;-38.13080360867914
1739209895.1844754;-35.57807855764607
1739209895.1844766;-38.13080360867914
1739209895.1844778;-38.13080360867914
1739209895.184479;-38.13080360867914
1739209895.1844802;-45.120503652039325
1739209895.1844814;-45.120503652039325
1739209895.1844823;-32.816014438256545
1739209895.1844835;-38.13080360867914
1739209895.1844847;-45.120503652039325
1739209895.184486;-33.981070128970906
1739209895.184487;-45.120503652039325
1739209895.1844883;-45.120503652039325
1739209895.1844895;-32.816014438256545
