CAN Message; 0x98:0000dc2e13c1c57c
1739209641.7459745;-45.120503652039325
1739209641.745985;-38.13080360867914
1739209641.7459953;-45.120503652039325
1739209641.7460058;-38.13080360867914
1739209641.746016;-29.438486411369333
1739209641.7460265;-38.13080360867914
1739209641.7460368;-45.120503652039325
1739209641.7460473;-38.13080360867914
1739209641.7460575;-35.57807855764607
1739209641.7460678;-45.120503652039325
1739209641.7460783;-45.120503652039325
1739209641.7460885;-38.13080360867914
1739209641.746099;-45.120503652039325
1739209641.7461092;-33.981070128970906
1739209641.7461197;-45.120503652039325
1739209641.74613;-38.13080360867914
1739209641.7461405;-38.13080360867914
1739209641.7461507;-38.13080360867914
1739209641.7461612;-45.120503652039325
1739209641.7461715;-33.981070128970906
1739209641.7461817;-33.981070128970906
1739209641.7461922;-45.120503652039325
1739209641.7462025;-45.120503652039325
1739209641.746213;-38.13080360867914
1739209641.7462232;-38.13080360867914
1739209641.7462337;-45.120503652039325
1739209641.746244;-45.120503652039325
1739209641.7462544;-38.13080360867914
1739209641.7462647;-38.13080360867914
1739209641.7462752;-45.120503652039325
1739209641.7462854;-38.13080360867914
1739209641.746296;-38.13080360867914
1739209641.7463062;-45.120503652039325
1739209641.7463164;-32.816014438256545
1739209641.746327;-38.13080360867914
1739209641.7463372;-31.14110356531892
1739209641.7463477;-38.13080360867914
1739209641.746358;-38.13080360867914
1739209641.7463684;-45.120503652039325
1739209641.7463787;-38.13080360867914
1739209641.7463892;-35.57807855764607
1739209641.7463994;-38.13080360867914
1739209641.74641;-45.120503652039325
1739209641.7464201;-28.992665084841942
1739209641.7464304;-35.57807855764607
1739209641.746441;-38.13080360867914
1739209641.7464511;-45.120503652039325
1739209641.7464616;-33.981070128970906
1739209641.746472;-38.13080360867914
1739209641.7464824;-45.120503652039325
1739209641.7464926;-45.120503652039325
1739209641.746503;-33.981070128970906
1739209641.7465134;-38.13080360867914
1739209641.7465239;-45.120503652039325
1739209641.746534;-38.13080360867914
1739209641.7465446;-38.13080360867914
1739209641.7465549;-45.120503652039325
1739209641.746565;-45.120503652039325
1739209641.7465756;-35.57807855764607
1739209641.7465858;-27.877744956031417
1739209641.7465963;-35.57807855764607
1739209641.7466066;-32.816014438256545
1739209641.746617;-35.57807855764607
1739209641.7466273;-38.13080360867914
1739209641.7466378;-38.13080360867914
1739209641.746648;-38.13080360867914
1739209641.7466586;-45.120503652039325
1739209641.7466688;-28.992665084841942
1739209641.7466793;-33.981070128970906
1739209641.7466896;-45.120503652039325
1739209641.7466998;-45.120503652039325
1739209641.7467103;-33.981070128970906
1739209641.7467206;-35.57807855764607
1739209641.746731;-38.13080360867914
1739209641.7467413;-45.120503652039325
1739209641.7467518;-45.120503652039325
1739209641.746762;-45.120503652039325
1739209641.7467725;-45.120503652039325
1739209641.7467828;-38.13080360867914
1739209641.7467933;-35.57807855764607
1739209641.7468035;-35.57807855764607
1739209641.7468138;-38.13080360867914
1739209641.7468243;-45.120503652039325
1739209641.7468345;-45.120503652039325
1739209641.746845;-38.13080360867914
1739209641.7468553;-38.13080360867914
1739209641.7468657;-45.120503652039325
1739209641.746876;-38.13080360867914
1739209641.7468865;-38.13080360867914
1739209641.7468967;-35.57807855764607
1739209641.7469072;-35.57807855764607
1739209641.7469175;-38.13080360867914
1739209641.746928;-38.13080360867914
1739209641.7469382;-45.120503652039325
1739209641.7469485;-45.120503652039325
1739209641.746959;-38.13080360867914
1739209641.7469692;-38.13080360867914
1739209641.7469797;-38.13080360867914
1739209641.74699;-32.816014438256545
1739209641.7470005;-45.120503652039325
1739209641.7470107;-45.120503652039325
1739209641.7470212;-38.13080360867914
1739209641.7470315;-35.57807855764607
1739209641.747042;-45.120503652039325
1739209641.7470522;-32.816014438256545
1739209641.7470624;-35.57807855764607
1739209641.747073;-38.13080360867914
1739209641.7470832;-35.57807855764607
1739209641.7470937;-38.13080360867914
1739209641.747104;-45.120503652039325
1739209641.7471144;-33.981070128970906
1739209641.7471247;-45.120503652039325
1739209641.7471352;-45.120503652039325
1739209641.7471454;-38.13080360867914
1739209641.747156;-35.57807855764607
1739209641.7471662;-45.120503652039325
1739209641.7471766;-45.120503652039325
1739209641.747187;-45.120503652039325
1739209641.7471972;-45.120503652039325
1739209641.7472076;-38.13080360867914
1739209641.747218;-38.13080360867914
1739209641.7472284;-45.120503652039325
1739209641.7472386;-32.816014438256545
1739209641.7472491;-38.13080360867914
1739209641.7472594;-33.981070128970906
1739209641.7472699;-38.13080360867914
1739209641.7472801;-38.13080360867914
1739209641.7472906;-45.120503652039325
1739209641.7473009;-38.13080360867914
1739209641.7473114;-35.57807855764607
1739209641.7473216;-45.120503652039325
1739209641.7473319;-38.13080360867914
1739209641.7473423;-38.13080360867914
1739209641.7473526;-45.120503652039325
1739209641.747363;-45.120503652039325
1739209641.7473733;-45.120503652039325
1739209641.7473838;-45.120503652039325
1739209641.747394;-45.120503652039325
1739209641.7474046;-45.120503652039325
1739209641.7474148;-45.120503652039325
1739209641.7474253;-33.981070128970906
1739209641.7474356;-33.981070128970906
1739209641.7474458;-45.120503652039325
1739209641.7474563;-38.13080360867914
1739209641.7474666;-32.816014438256545
1739209641.747477;-33.981070128970906
1739209641.7474873;-45.120503652039325
1739209641.7474978;-38.13080360867914
1739209641.747508;-32.816014438256545
1739209641.7475185;-38.13080360867914
1739209641.7475288;-45.120503652039325
1739209641.7475393;-45.120503652039325
1739209641.7475495;-45.120503652039325
1739209641.74756;-38.13080360867914
1739209641.7475703;-35.57807855764607
1739209641.7475805;-35.57807855764607
1739209641.747591;-38.13080360867914
1739209641.7476013;-38.13080360867914
1739209641.7476118;-45.120503652039325
1739209641.747622;-38.13080360867914
1739209641.7476325;-38.13080360867914
1739209641.7476428;-45.120503652039325
1739209641.7476532;-45.120503652039325
1739209641.7476635;-33.981070128970906
1739209641.747674;-31.141103565318915
1739209641.7476842;-28.992665084841942
1739209641.7476945;-38.13080360867914
1739209641.747705;-45.120503652039325
1739209641.7477152;-45.120503652039325
1739209641.7477257;-35.57807855764607
1739209641.747736;-33.981070128970906
1739209641.7477465;-38.13080360867914
1739209641.7477567;-38.13080360867914
1739209641.7477672;-38.13080360867914
1739209641.7477775;-45.120503652039325
1739209641.747788;-45.120503652039325
1739209641.7477982;-38.13080360867914
1739209641.7478087;-38.13080360867914
1739209641.747819;-33.981070128970906
1739209641.7478292;-38.13080360867914
1739209641.7478397;-45.120503652039325
1739209641.74785;-45.120503652039325
1739209641.7478604;-38.13080360867914
1739209641.7478707;-32.816014438256545
1739209641.7478812;-38.13080360867914
1739209641.7478914;-45.120503652039325
1739209641.747902;-38.13080360867914
1739209641.7479122;-45.120503652039325
1739209641.7479227;-38.13080360867914
1739209641.747933;-33.981070128970906
1739209641.7479434;-35.57807855764607
1739209641.7479537;-38.13080360867914
1739209641.747964;-38.13080360867914
1739209641.7479744;-35.57807855764607
1739209641.7479846;-38.13080360867914
1739209641.7479951;-38.13080360867914
1739209641.7480054;-38.13080360867914
1739209641.7480159;-28.992665084841942
1739209641.7480261;-35.57807855764607
1739209641.7480366;-38.13080360867914
1739209641.7480469;-38.13080360867914
1739209641.7480574;-45.120503652039325
1739209641.7480676;-45.120503652039325
1739209641.7480779;-38.13080360867914
1739209641.7480884;-38.13080360867914
1739209641.7480986;-29.438486411369347
1739209641.748109;-38.13080360867914
1739209641.7481194;-45.120503652039325
1739209641.7481298;-45.120503652039325
1739209641.74814;-38.13080360867914
1739209641.7481506;-45.120503652039325
1739209641.7481608;-45.120503652039325
1739209641.7481713;-38.13080360867914
1739209641.7481816;-28.992665084841942
1739209641.748192;-45.120503652039325
1739209641.7482023;-38.13080360867914
1739209641.7482126;-33.981070128970906
1739209641.748223;-45.120503652039325
1739209641.7482333;-45.120503652039325
1739209641.7482438;-45.120503652039325
1739209641.748254;-45.120503652039325
1739209641.7482646;-29.438486411369347
1739209641.7482748;-45.120503652039325
1739209641.7482853;-38.13080360867914
1739209641.7482955;-45.120503652039325
1739209641.748306;-38.13080360867914
1739209641.7483163;-38.13080360867914
1739209641.7483265;-45.120503652039325
1739209641.748337;-35.57807855764607
1739209641.7483473;-33.981070128970906
1739209641.7483578;-45.120503652039325
1739209641.748368;-45.120503652039325
1739209641.7483785;-35.57807855764607
1739209641.7483888;-38.13080360867914
1739209641.7483993;-45.120503652039325
1739209641.7484095;-38.13080360867914
1739209641.74842;-38.13080360867914
1739209641.7484303;-38.13080360867914
1739209641.7484407;-45.120503652039325
1739209641.748451;-38.13080360867914
1739209641.7484512;-35.57807855764607
1739209641.7484515;-45.120503652039325
1739209641.748452;-45.120503652039325
1739209641.7484522;-45.120503652039325
1739209641.7484524;-45.120503652039325
1739209641.7484527;-45.120503652039325
1739209641.7484531;-45.120503652039325
1739209641.7484534;-45.120503652039325
1739209641.7484536;-38.13080360867914
1739209641.7484539;-38.13080360867914
1739209641.748454;-32.816014438256545
1739209641.7484546;-45.120503652039325
1739209641.7484548;-38.13080360867914
1739209641.748455;-35.57807855764607
1739209641.7484553;-45.120503652039325
1739209641.7484555;-38.13080360867914
1739209641.748456;-32.816014438256545
1739209641.7484562;-45.120503652039325
1739209641.7484565;-45.120503652039325
1739209641.7484567;-38.13080360867914
1739209641.7484572;-35.57807855764607
1739209641.7484574;-38.13080360867914
1739209641.7484577;-45.120503652039325
1739209641.748458;-45.120503652039325
1739209641.7484581;-38.13080360867914
1739209641.7484586;-38.13080360867914
1739209641.7484589;-35.57807855764607
1739209641.748459;-38.13080360867914
1739209641.7484593;-35.57807855764607
1739209641.7484598;-38.13080360867914
1739209641.74846;-38.13080360867914
1739209641.7484603;-45.120503652039325
1739209641.7484605;-38.13080360867914
1739209641.7484608;-38.13080360867914
1739209641.7484612;-45.120503652039325
1739209641.7484615;-33.981070128970906
1739209641.7484617;-38.13080360867914
1739209641.748462;-38.13080360867914
1739209641.7484622;-45.120503652039325
1739209641.7484627;-38.13080360867914
1739209641.748463;-38.13080360867914
1739209641.7484632;-35.57807855764607
1739209641.7484634;-38.13080360867914
1739209641.7484639;-45.120503652039325
1739209641.748464;-35.57807855764607
1739209641.7484643;-45.120503652039325
1739209641.7484646;-35.57807855764607
1739209641.7484648;-38.13080360867914
1739209641.7484653;-35.57807855764607
1739209641.7484655;-45.120503652039325
1739209641.7484658;-35.57807855764607
1739209641.748466;-33.981070128970906
1739209641.7484663;-45.120503652039325
1739209641.7484667;-45.120503652039325
1739209641.748467;-45.120503652039325
1739209641.7484672;-33.981070128970906
1739209641.7484674;-38.13080360867914
1739209641.748468;-38.13080360867914
1739209641.7484682;-45.120503652039325
1739209641.7484684;-45.120503652039325
1739209641.7484686;-45.120503652039325
1739209641.7484689;-38.13080360867914
1739209641.7484694;-45.120503652039325
1739209641.7484696;-45.120503652039325
1739209641.7484698;-45.120503652039325
1739209641.74847;-38.13080360867914
1739209641.7484705;-38.13080360867914
1739209641.7484708;-38.13080360867914
1739209641.748471;-35.57807855764607
1739209641.7484713;-38.13080360867914
1739209641.7484715;-33.981070128970906
1739209641.748472;-38.13080360867914
1739209641.7484722;-45.120503652039325
1739209641.7484725;-45.120503652039325
1739209641.7484727;-38.13080360867914
1739209641.748473;-45.120503652039325
1739209641.7484734;-45.120503652039325
1739209641.7484736;-33.981070128970906
1739209641.748474;-38.13080360867914
1739209641.7484741;-38.13080360867914
1739209641.7484746;-38.13080360867914
1739209641.7484748;-45.120503652039325
1739209641.748475;-45.120503652039325
1739209641.7484753;-45.120503652039325
1739209641.7484756;-38.13080360867914
1739209641.748476;-38.13080360867914
1739209641.7484763;-28.58837851428586
1739209641.7484765;-32.816014438256545
1739209641.7484767;-38.13080360867914
1739209641.7484772;-38.13080360867914
1739209641.7484775;-38.13080360867914
1739209641.7484777;-38.13080360867914
1739209641.748478;-38.13080360867914
1739209641.7484782;-38.13080360867914
1739209641.7484787;-45.120503652039325
1739209641.748479;-45.120503652039325
1739209641.7484791;-35.57807855764607
1739209641.7484794;-45.120503652039325
1739209641.7484796;-45.120503652039325
1739209641.74848;-45.120503652039325
1739209641.7484803;-45.120503652039325
1739209641.7484806;-38.13080360867914
1739209641.7484808;-38.13080360867914
1739209641.7484813;-38.13080360867914
1739209641.7484815;-38.13080360867914
1739209641.7484818;-45.120503652039325
1739209641.748482;-45.120503652039325
1739209641.7484822;-38.13080360867914
1739209641.7484827;-45.120503652039325
1739209641.748483;-45.120503652039325
1739209641.7484832;-28.992665084841942
1739209641.7484834;-31.141103565318915
1739209641.7484837;-35.57807855764607
1739209641.7484841;-33.981070128970906
1739209641.7484844;-45.120503652039325
1739209641.7484846;-33.981070128970906
1739209641.7484848;-38.13080360867914
1739209641.7484853;-45.120503652039325
1739209641.7484856;-35.57807855764607
1739209641.7484858;-35.57807855764607
1739209641.748486;-38.13080360867914
1739209641.7484863;-38.13080360867914
1739209641.7484868;-45.120503652039325
1739209641.748487;-45.120503652039325
1739209641.7484872;-38.13080360867914
1739209641.7484875;-45.120503652039325
1739209641.748488;-45.120503652039325
1739209641.7484882;-45.120503652039325
1739209641.7484884;-45.120503652039325
1739209641.7484887;-45.120503652039325
1739209641.748489;-45.120503652039325
1739209641.7484894;-45.120503652039325
1739209641.7484896;-45.120503652039325
1739209641.7484899;-38.13080360867914
1739209641.74849;-38.13080360867914
1739209641.7484903;-33.981070128970906
1739209641.7484908;-45.120503652039325
1739209641.748491;-38.13080360867914
1739209641.7484913;-33.981070128970906
1739209641.7484915;-35.57807855764607
1739209641.748492;-45.120503652039325
1739209641.7484922;-35.57807855764607
1739209641.7484925;-35.57807855764607
1739209641.7484927;-45.120503652039325
1739209641.748493;-45.120503652039325
1739209641.7484934;-35.57807855764607
1739209641.7484937;-38.13080360867914
1739209641.748494;-45.120503652039325
1739209641.7484941;-38.13080360867914
1739209641.7484946;-45.120503652039325
1739209641.7484949;-38.13080360867914
