CAN Message; 0x1b8:0300716f44363d9e
1739209686.9512653;-38.13080360867914
1739209686.951269;-45.120503652039325
1739209686.9512722;-45.120503652039325
1739209686.9512758;-38.13080360867914
1739209686.9512792;-45.120503652039325
1739209686.9512827;-38.13080360867914
1739209686.951286;-45.120503652039325
1739209686.9512897;-45.120503652039325
1739209686.951293;-31.141103565318893
1739209686.9512966;-31.141103565318915
1739209686.9513;-45.120503652039325
1739209686.9513035;-33.981070128970906
1739209686.9513068;-38.13080360867914
1739209686.9513104;-45.120503652039325
1739209686.9513137;-45.120503652039325
1739209686.9513173;-45.120503652039325
1739209686.9513206;-45.120503652039325
1739209686.9513242;-45.120503652039325
1739209686.9513276;-45.120503652039325
1739209686.9513311;-45.120503652039325
1739209686.9513347;-35.57807855764607
1739209686.951338;-35.57807855764607
1739209686.9513416;-38.13080360867914
1739209686.951345;-33.981070128970906
1739209686.9513485;-45.120503652039325
1739209686.951352;-45.120503652039325
1739209686.9513555;-38.13080360867914
1739209686.9513588;-38.13080360867914
1739209686.9513624;-45.120503652039325
1739209686.9513657;-38.13080360867914
1739209686.9513693;-35.57807855764607
1739209686.9513726;-45.120503652039325
1739209686.9513762;-33.981070128970906
1739209686.9513795;-35.57807855764607
1739209686.951383;-45.120503652039325
1739209686.9513865;-45.120503652039325
1739209686.95139;-38.13080360867914
1739209686.9513934;-35.57807855764607
1739209686.951397;-45.120503652039325
1739209686.9514003;-38.13080360867914
1739209686.9514039;-38.13080360867914
1739209686.9514072;-38.13080360867914
1739209686.9514108;-45.120503652039325
1739209686.951414;-45.120503652039325
1739209686.9514177;-38.13080360867914
1739209686.951421;-38.13080360867914
1739209686.9514246;-38.13080360867914
1739209686.951428;-35.57807855764607
1739209686.9514315;-38.13080360867914
1739209686.9514349;-38.13080360867914
1739209686.9514384;-45.120503652039325
1739209686.9514418;-45.120503652039325
1739209686.9514453;-45.120503652039325
1739209686.9514487;-45.120503652039325
1739209686.9514523;-45.120503652039325
1739209686.9514556;-38.13080360867914
1739209686.9514592;-32.816014438256545
1739209686.9514627;-35.57807855764607
1739209686.951466;-38.13080360867914
1739209686.9514697;-45.120503652039325
1739209686.951473;-33.981070128970906
1739209686.9514766;-31.141103565318915
1739209686.95148;-45.120503652039325
1739209686.9514835;-38.13080360867914
1739209686.9514868;-38.13080360867914
1739209686.9514904;-38.13080360867914
1739209686.9514937;-38.13080360867914
1739209686.9514973;-38.13080360867914
1739209686.9515007;-38.13080360867914
1739209686.9515042;-45.120503652039325
1739209686.9515076;-45.120503652039325
1739209686.9515111;-38.13080360867914
1739209686.9515145;-35.57807855764607
1739209686.951518;-38.13080360867914
1739209686.9515214;-45.120503652039325
1739209686.951525;-38.13080360867914
1739209686.9515283;-38.13080360867914
1739209686.951532;-38.13080360867914
1739209686.9515352;-45.120503652039325
1739209686.9515388;-38.13080360867914
1739209686.9515421;-38.13080360867914
1739209686.9515457;-45.120503652039325
1739209686.951549;-45.120503652039325
1739209686.9515526;-38.13080360867914
1739209686.951556;-38.13080360867914
1739209686.9515595;-45.120503652039325
1739209686.951563;-45.120503652039325
1739209686.9515665;-45.120503652039325
1739209686.9515698;-38.13080360867914
1739209686.9515734;-32.816014438256545
1739209686.9515767;-45.120503652039325
1739209686.9515803;-45.120503652039325
1739209686.9515836;-38.13080360867914
1739209686.9515872;-32.816014438256545
1739209686.9515908;-38.13080360867914
1739209686.951594;-45.120503652039325
1739209686.9515977;-45.120503652039325
1739209686.951601;-31.141103565318915
1739209686.9516046;-38.13080360867914
1739209686.951608;-45.120503652039325
1739209686.9516115;-45.120503652039325
1739209686.9516149;-45.120503652039325
1739209686.9516184;-38.13080360867914
1739209686.9516218;-45.120503652039325
1739209686.9516253;-38.13080360867914
1739209686.9516287;-45.120503652039325
1739209686.9516323;-38.13080360867914
1739209686.9516356;-35.57807855764607
1739209686.9516392;-45.120503652039325
1739209686.9516425;-33.981070128970906
1739209686.951646;-38.13080360867914
1739209686.9516494;-45.120503652039325
1739209686.951653;-45.120503652039325
1739209686.9516563;-33.981070128970906
1739209686.95166;-30.49652367304973
1739209686.9516633;-45.120503652039325
1739209686.9516668;-45.120503652039325
1739209686.9516702;-38.13080360867914
1739209686.9516737;-38.13080360867914
1739209686.951677;-38.13080360867914
1739209686.9516807;-38.13080360867914
1739209686.951684;-45.120503652039325
1739209686.9516876;-45.120503652039325
1739209686.951691;-38.13080360867914
1739209686.9516945;-45.120503652039325
1739209686.9516978;-33.981070128970906
1739209686.9517014;-38.13080360867914
1739209686.9517047;-45.120503652039325
1739209686.9517083;-45.120503652039325
1739209686.9517117;-33.981070128970906
1739209686.9517152;-28.58837851428586
1739209686.9517188;-45.120503652039325
1739209686.9517221;-45.120503652039325
1739209686.9517257;-45.120503652039325
1739209686.951729;-45.120503652039325
1739209686.9517326;-45.120503652039325
1739209686.951736;-45.120503652039325
1739209686.9517395;-45.120503652039325
1739209686.951743;-45.120503652039325
1739209686.9517465;-45.120503652039325
1739209686.9517498;-45.120503652039325
1739209686.9517534;-45.120503652039325
1739209686.9517567;-45.120503652039325
1739209686.9517603;-38.13080360867914
1739209686.9517636;-45.120503652039325
1739209686.9517672;-35.57807855764607
1739209686.9517705;-26.991370085610736
1739209686.9517741;-33.981070128970906
1739209686.9517775;-45.120503652039325
1739209686.951781;-38.13080360867914
1739209686.9517844;-31.141103565318893
1739209686.951788;-45.120503652039325
1739209686.9517913;-45.120503652039325
1739209686.9517949;-38.13080360867914
1739209686.9517982;-45.120503652039325
1739209686.9518018;-45.120503652039325
1739209686.951805;-45.120503652039325
1739209686.9518087;-45.120503652039325
1739209686.951812;-45.120503652039325
1739209686.9518156;-38.13080360867914
1739209686.951819;-45.120503652039325
1739209686.9518225;-45.120503652039325
1739209686.9518259;-32.816014438256545
1739209686.9518294;-38.13080360867914
1739209686.9518328;-45.120503652039325
1739209686.9518363;-38.13080360867914
1739209686.95184;-35.57807855764607
1739209686.9518433;-38.13080360867914
1739209686.9518468;-38.13080360867914
1739209686.9518502;-45.120503652039325
1739209686.9518538;-38.13080360867914
1739209686.951857;-45.120503652039325
1739209686.9518607;-45.120503652039325
1739209686.951864;-45.120503652039325
1739209686.9518676;-45.120503652039325
1739209686.951871;-38.13080360867914
1739209686.9518745;-45.120503652039325
1739209686.9518778;-45.120503652039325
1739209686.9518814;-45.120503652039325
1739209686.9518847;-45.120503652039325
1739209686.9518883;-45.120503652039325
1739209686.9518917;-45.120503652039325
1739209686.9518952;-45.120503652039325
1739209686.9518986;-45.120503652039325
1739209686.9519022;-35.57807855764607
1739209686.9519055;-45.120503652039325
1739209686.951909;-27.8777449560314
1739209686.9519124;-33.981070128970906
1739209686.951916;-45.120503652039325
1739209686.9519193;-38.13080360867914
1739209686.951923;-35.57807855764607
1739209686.9519262;-38.13080360867914
1739209686.9519298;-45.120503652039325
1739209686.9519331;-38.13080360867914
1739209686.9519367;-38.13080360867914
1739209686.95194;-45.120503652039325
1739209686.9519436;-38.13080360867914
1739209686.951947;-45.120503652039325
1739209686.9519506;-38.13080360867914
1739209686.951954;-38.13080360867914
1739209686.9519575;-45.120503652039325
1739209686.9519608;-45.120503652039325
1739209686.9519644;-33.981070128970906
1739209686.951968;-31.141103565318915
1739209686.9519713;-45.120503652039325
1739209686.9519749;-38.13080360867914
1739209686.9519782;-35.57807855764607
1739209686.9519818;-38.13080360867914
1739209686.9519851;-45.120503652039325
1739209686.9519887;-38.13080360867914
1739209686.951992;-35.57807855764607
1739209686.9519956;-35.57807855764607
1739209686.951999;-45.120503652039325
1739209686.9520025;-45.120503652039325
1739209686.9520059;-38.13080360867914
1739209686.9520094;-45.120503652039325
1739209686.9520128;-45.120503652039325
1739209686.9520164;-38.13080360867914
1739209686.9520197;-45.120503652039325
1739209686.9520233;-45.120503652039325
1739209686.9520266;-45.120503652039325
1739209686.9520302;-38.13080360867914
1739209686.9520335;-38.13080360867914
1739209686.952037;-45.120503652039325
1739209686.9520404;-38.13080360867914
1739209686.952044;-45.120503652039325
1739209686.9520473;-33.981070128970906
1739209686.952051;-31.141103565318915
1739209686.9520543;-45.120503652039325
1739209686.9520578;-45.120503652039325
1739209686.9520612;-31.141103565318915
1739209686.9520648;-32.816014438256545
1739209686.952068;-38.13080360867914
1739209686.9520717;-38.13080360867914
1739209686.952075;-38.13080360867914
1739209686.9520786;-45.120503652039325
1739209686.952082;-45.120503652039325
1739209686.9520855;-38.13080360867914
1739209686.9520888;-33.981070128970906
1739209686.9520924;-45.120503652039325
1739209686.9520948;-38.13080360867914
1739209686.9520974;-38.13080360867914
1739209686.9520998;-45.120503652039325
1739209686.9521024;-33.981070128970906
1739209686.9521048;-45.120503652039325
1739209686.9521074;-38.13080360867914
1739209686.9521098;-38.13080360867914
1739209686.9521124;-38.13080360867914
1739209686.9521148;-38.13080360867914
1739209686.9521174;-38.13080360867914
1739209686.9521198;-38.13080360867914
1739209686.9521224;-45.120503652039325
1739209686.9521248;-45.120503652039325
1739209686.9521275;-33.981070128970906
1739209686.9521298;-45.120503652039325
1739209686.9521325;-45.120503652039325
1739209686.9521348;-45.120503652039325
1739209686.9521375;-38.13080360867914
1739209686.9521399;-35.57807855764607
1739209686.9521425;-38.13080360867914
1739209686.9521449;-45.120503652039325
1739209686.9521475;-45.120503652039325
1739209686.9521499;-35.57807855764607
1739209686.9521525;-45.120503652039325
1739209686.9521549;-45.120503652039325
1739209686.9521575;-45.120503652039325
1739209686.95216;-45.120503652039325
1739209686.9521625;-45.120503652039325
1739209686.952165;-38.13080360867914
1739209686.9521675;-45.120503652039325
1739209686.95217;-45.120503652039325
1739209686.9521725;-38.13080360867914
1739209686.952175;-38.13080360867914
1739209686.9521775;-45.120503652039325
1739209686.95218;-45.120503652039325
1739209686.9521825;-45.120503652039325
1739209686.952185;-38.13080360867914
1739209686.9521875;-35.57807855764607
1739209686.95219;-35.57807855764607
1739209686.9521925;-38.13080360867914
1739209686.952195;-45.120503652039325
1739209686.9521976;-38.13080360867914
1739209686.9522;-38.13080360867914
1739209686.9522026;-35.57807855764607
1739209686.952205;-32.816014438256545
1739209686.9522076;-38.13080360867914
1739209686.95221;-45.120503652039325
1739209686.9522126;-35.57807855764607
1739209686.952215;-32.816014438256545
1739209686.9522176;-45.120503652039325
1739209686.95222;-38.13080360867914
1739209686.9522223;-45.120503652039325
1739209686.952225;-38.13080360867914
1739209686.9522274;-38.13080360867914
1739209686.95223;-45.120503652039325
1739209686.9522324;-45.120503652039325
1739209686.952235;-38.13080360867914
1739209686.9522374;-45.120503652039325
1739209686.95224;-45.120503652039325
1739209686.9522424;-38.13080360867914
1739209686.952245;-35.57807855764607
1739209686.9522474;-38.13080360867914
1739209686.95225;-45.120503652039325
1739209686.9522524;-38.13080360867914
1739209686.952255;-35.57807855764607
1739209686.9522574;-38.13080360867914
1739209686.95226;-45.120503652039325
1739209686.9522624;-38.13080360867914
1739209686.952265;-30.49652367304973
1739209686.9522674;-38.13080360867914
1739209686.95227;-45.120503652039325
1739209686.9522724;-45.120503652039325
1739209686.952275;-45.120503652039325
1739209686.9522774;-45.120503652039325
1739209686.95228;-38.13080360867914
1739209686.9522824;-45.120503652039325
1739209686.952285;-38.13080360867914
1739209686.9522874;-35.57807855764607
1739209686.95229;-45.120503652039325
1739209686.9522924;-45.120503652039325
1739209686.952295;-35.57807855764607
1739209686.9522974;-38.13080360867914
1739209686.9523;-45.120503652039325
1739209686.9523025;-35.57807855764607
1739209686.952305;-26.991370085610736
1739209686.9523075;-45.120503652039325
1739209686.95231;-45.120503652039325
1739209686.9523125;-38.13080360867914
1739209686.952315;-38.13080360867914
1739209686.9523175;-45.120503652039325
1739209686.95232;-38.13080360867914
1739209686.9523225;-38.13080360867914
1739209686.952325;-45.120503652039325
1739209686.9523275;-45.120503652039325
1739209686.95233;-45.120503652039325
1739209686.9523325;-45.120503652039325
1739209686.9523351;-38.13080360867914
1739209686.9523375;-38.13080360867914
1739209686.9523401;-45.120503652039325
1739209686.9523425;-33.981070128970906
1739209686.9523451;-32.816014438256545
1739209686.9523475;-38.13080360867914
1739209686.95235;-45.120503652039325
1739209686.9523525;-45.120503652039325
1739209686.952355;-45.120503652039325
1739209686.9523575;-45.120503652039325
1739209686.95236;-45.120503652039325
1739209686.9523625;-38.13080360867914
1739209686.952365;-32.816014438256545
1739209686.9523675;-38.13080360867914
1739209686.95237;-32.816014438256545
1739209686.9523726;-38.13080360867914
1739209686.952375;-35.57807855764607
1739209686.9523776;-45.120503652039325
1739209686.95238;-45.120503652039325
1739209686.9523826;-45.120503652039325
1739209686.952385;-32.81601443825658
1739209686.9523876;-45.120503652039325
1739209686.95239;-45.120503652039325
1739209686.9523926;-45.120503652039325
1739209686.952395;-45.120503652039325
1739209686.9523976;-38.13080360867914
1739209686.9524;-38.13080360867914
1739209686.9524026;-45.120503652039325
1739209686.952405;-32.816014438256545
1739209686.9524076;-33.981070128970906
1739209686.95241;-35.57807855764607
1739209686.9524126;-35.57807855764607
1739209686.952415;-45.120503652039325
1739209686.9524176;-38.13080360867914
1739209686.95242;-38.13080360867914
1739209686.9524226;-45.120503652039325
1739209686.952425;-45.120503652039325
1739209686.9524276;-33.981070128970906
1739209686.95243;-45.120503652039325
1739209686.9524326;-45.120503652039325
1739209686.952435;-35.57807855764607
1739209686.9524376;-35.57807855764607
1739209686.95244;-45.120503652039325
1739209686.9524426;-38.13080360867914
1739209686.952445;-45.120503652039325
1739209686.9524477;-45.120503652039325
1739209686.95245;-38.13080360867914
1739209686.9524527;-38.13080360867914
1739209686.952455;-45.120503652039325
1739209686.9524577;-38.13080360867914
1739209686.95246;-45.120503652039325
1739209686.9524627;-38.13080360867914
1739209686.952465;-32.816014438256545
1739209686.9524677;-35.57807855764607
1739209686.95247;-35.57807855764607
