CAN Message; 0x1d3:0000b18ecf8c1f24
1739209687.2459311;-38.13080360867914
1739209687.2459383;-45.120503652039325
1739209687.2459455;-38.13080360867914
1739209687.2459524;-35.57807855764607
1739209687.2459595;-45.120503652039325
1739209687.2459667;-45.120503652039325
1739209687.2459736;-45.120503652039325
1739209687.2459807;-38.13080360867914
1739209687.245988;-33.981070128970906
1739209687.2459948;-45.120503652039325
1739209687.246002;-33.981070128970906
1739209687.2460089;-35.57807855764607
1739209687.246016;-33.981070128970906
1739209687.2460232;-45.120503652039325
1739209687.24603;-38.13080360867914
1739209687.2460372;-45.120503652039325
1739209687.2460444;-45.120503652039325
1739209687.2460513;-45.120503652039325
1739209687.2460585;-35.57807855764607
1739209687.2460656;-38.13080360867914
1739209687.2460725;-45.120503652039325
1739209687.2460797;-45.120503652039325
1739209687.2460868;-38.13080360867914
1739209687.2460938;-35.57807855764607
1739209687.246101;-45.120503652039325
1739209687.246108;-45.120503652039325
1739209687.246115;-45.120503652039325
1739209687.2461221;-38.13080360867914
1739209687.2461293;-38.13080360867914
1739209687.2461362;-45.120503652039325
1739209687.2461433;-45.120503652039325
1739209687.2461505;-38.13080360867914
1739209687.2461574;-29.438486411369347
1739209687.2461646;-45.120503652039325
1739209687.2461715;-33.981070128970906
1739209687.2461786;-38.13080360867914
1739209687.2461858;-33.981070128970906
1739209687.2461927;-45.120503652039325
1739209687.2461998;-38.13080360867914
1739209687.246207;-38.13080360867914
1739209687.246214;-31.141103565318915
1739209687.246221;-45.120503652039325
1739209687.2462282;-35.57807855764607
1739209687.2462351;-35.57807855764607
1739209687.2462423;-33.981070128970906
1739209687.2462494;-38.13080360867914
1739209687.2462564;-45.120503652039325
1739209687.2462635;-45.120503652039325
1739209687.2462707;-45.120503652039325
1739209687.2462776;-45.120503652039325
1739209687.2462847;-45.120503652039325
1739209687.2462919;-45.120503652039325
1739209687.2462988;-45.120503652039325
1739209687.246306;-38.13080360867914
1739209687.2463129;-38.13080360867914
1739209687.24632;-38.13080360867914
1739209687.2463272;-38.13080360867914
1739209687.246334;-45.120503652039325
1739209687.2463412;-38.13080360867914
1739209687.2463484;-45.120503652039325
1739209687.2463553;-45.120503652039325
1739209687.2463624;-45.120503652039325
1739209687.2463696;-45.120503652039325
1739209687.2463765;-38.13080360867914
1739209687.2463837;-45.120503652039325
1739209687.2463908;-45.120503652039325
1739209687.2463977;-33.981070128970906
1739209687.246405;-33.981070128970906
1739209687.246412;-38.13080360867914
1739209687.246419;-45.120503652039325
1739209687.246426;-45.120503652039325
1739209687.2464333;-38.13080360867914
1739209687.2464402;-33.981070128970906
1739209687.2464473;-38.13080360867914
1739209687.2464545;-38.13080360867914
1739209687.2464614;-38.13080360867914
1739209687.2464685;-38.13080360867914
1739209687.2464755;-38.13080360867914
1739209687.2464826;-35.57807855764607
1739209687.2464898;-38.13080360867914
1739209687.2464967;-45.120503652039325
1739209687.2465038;-38.13080360867914
1739209687.246511;-45.120503652039325
1739209687.246518;-38.13080360867914
1739209687.246525;-38.13080360867914
1739209687.2465322;-35.57807855764607
1739209687.246539;-45.120503652039325
1739209687.2465463;-35.57807855764607
1739209687.2465534;-45.120503652039325
1739209687.2465603;-45.120503652039325
1739209687.2465675;-45.120503652039325
1739209687.2465746;-45.120503652039325
1739209687.2465816;-35.57807855764607
1739209687.2465887;-35.57807855764607
1739209687.2465959;-45.120503652039325
1739209687.2466028;-45.120503652039325
1739209687.24661;-45.120503652039325
1739209687.246617;-45.120503652039325
1739209687.246624;-45.120503652039325
1739209687.2466311;-38.13080360867914
1739209687.246638;-33.981070128970906
1739209687.2466452;-45.120503652039325
1739209687.2466524;-45.120503652039325
1739209687.2466593;-38.13080360867914
1739209687.2466664;-45.120503652039325
1739209687.2466736;-33.981070128970906
1739209687.2466805;-38.13080360867914
1739209687.2466877;-31.141103565318915
1739209687.2466948;-31.141103565318915
1739209687.2467017;-38.13080360867914
1739209687.2467089;-38.13080360867914
1739209687.246716;-33.981070128970906
1739209687.246723;-32.816014438256545
1739209687.24673;-38.13080360867914
1739209687.2467372;-45.120503652039325
1739209687.2467442;-38.13080360867914
1739209687.2467513;-38.13080360867914
1739209687.2467585;-45.120503652039325
1739209687.2467654;-38.13080360867914
1739209687.2467725;-45.120503652039325
1739209687.2467794;-45.120503652039325
1739209687.2467866;-45.120503652039325
1739209687.2467937;-38.13080360867914
1739209687.2468007;-35.57807855764607
1739209687.2468078;-38.13080360867914
1739209687.246815;-45.120503652039325
1739209687.2468219;-45.120503652039325
1739209687.246829;-35.57807855764607
1739209687.2468362;-45.120503652039325
1739209687.246843;-45.120503652039325
1739209687.2468503;-38.13080360867914
1739209687.2468574;-38.13080360867914
1739209687.2468643;-33.981070128970906
1739209687.2468715;-38.13080360867914
1739209687.2468786;-38.13080360867914
1739209687.2468855;-38.13080360867914
1739209687.2468927;-31.141103565318915
1739209687.2468998;-38.13080360867914
1739209687.2469068;-38.13080360867914
1739209687.246914;-38.13080360867914
1739209687.246921;-31.141103565318915
1739209687.246928;-38.13080360867914
1739209687.2469351;-38.13080360867914
1739209687.246942;-35.57807855764607
1739209687.2469492;-45.120503652039325
1739209687.2469563;-45.120503652039325
1739209687.2469633;-38.13080360867914
1739209687.2469704;-45.120503652039325
1739209687.2469776;-45.120503652039325
1739209687.2469845;-45.120503652039325
1739209687.2469916;-38.13080360867914
1739209687.2469988;-35.57807855764607
1739209687.2470057;-45.120503652039325
1739209687.2470129;-38.13080360867914
1739209687.24702;-33.981070128970906
1739209687.247027;-32.816014438256545
1739209687.247034;-33.981070128970906
1739209687.2470412;-45.120503652039325
1739209687.2470481;-38.13080360867914
1739209687.2470553;-45.120503652039325
1739209687.2470624;-38.13080360867914
1739209687.2470694;-38.13080360867914
1739209687.2470765;-38.13080360867914
1739209687.2470834;-38.13080360867914
1739209687.2470906;-45.120503652039325
1739209687.2470977;-45.120503652039325
1739209687.2471046;-38.13080360867914
1739209687.2471118;-35.57807855764607
1739209687.247119;-45.120503652039325
1739209687.2471259;-45.120503652039325
1739209687.247133;-32.816014438256545
1739209687.2471402;-38.13080360867914
1739209687.247147;-38.13080360867914
1739209687.2471542;-45.120503652039325
1739209687.2471614;-38.13080360867914
1739209687.2471683;-45.120503652039325
1739209687.2471755;-35.57807855764607
1739209687.2471826;-38.13080360867914
1739209687.2471895;-45.120503652039325
1739209687.2471967;-38.13080360867914
1739209687.2472038;-33.981070128970906
1739209687.2472107;-38.13080360867914
1739209687.247218;-38.13080360867914
1739209687.247225;-35.57807855764607
1739209687.247232;-38.13080360867914
1739209687.247239;-35.57807855764607
1739209687.247246;-45.120503652039325
1739209687.2472532;-35.57807855764607
1739209687.2472603;-38.13080360867914
1739209687.2472672;-45.120503652039325
1739209687.2472744;-38.13080360867914
1739209687.2472816;-45.120503652039325
1739209687.2472885;-33.981070128970906
1739209687.2472956;-35.57807855764607
1739209687.2473028;-38.13080360867914
1739209687.2473097;-45.120503652039325
1739209687.2473168;-38.13080360867914
1739209687.247324;-32.816014438256545
1739209687.247331;-45.120503652039325
1739209687.247338;-45.120503652039325
1739209687.2473452;-38.13080360867914
1739209687.2473521;-35.57807855764607
1739209687.2473593;-38.13080360867914
1739209687.2473664;-45.120503652039325
1739209687.2473733;-38.13080360867914
1739209687.2473805;-45.120503652039325
1739209687.2473876;-38.13080360867914
1739209687.2473946;-35.57807855764607
1739209687.2474017;-38.13080360867914
1739209687.2474086;-45.120503652039325
1739209687.2474158;-45.120503652039325
1739209687.247423;-45.120503652039325
1739209687.2474298;-35.57807855764607
1739209687.247437;-30.49652367304973
1739209687.2474442;-38.13080360867914
1739209687.247451;-33.981070128970906
1739209687.2474582;-45.120503652039325
1739209687.2474654;-38.13080360867914
1739209687.2474723;-38.13080360867914
1739209687.2474794;-35.57807855764607
1739209687.2474866;-45.120503652039325
1739209687.2474935;-45.120503652039325
1739209687.2475007;-45.120503652039325
1739209687.2475078;-45.120503652039325
1739209687.2475147;-45.120503652039325
1739209687.2475219;-45.120503652039325
1739209687.247529;-45.120503652039325
1739209687.247536;-45.120503652039325
1739209687.247543;-33.981070128970906
1739209687.24755;-45.120503652039325
1739209687.2475572;-45.120503652039325
1739209687.2475643;-38.13080360867914
1739209687.2475712;-38.13080360867914
1739209687.2475784;-35.57807855764607
1739209687.2475855;-45.120503652039325
1739209687.2475924;-38.13080360867914
1739209687.2475996;-33.981070128970906
1739209687.2476068;-29.438486411369333
1739209687.2476137;-38.13080360867914
1739209687.2476208;-38.13080360867914
1739209687.2476213;-38.13080360867914
1739209687.2476218;-45.120503652039325
1739209687.2476223;-45.120503652039325
1739209687.2476227;-45.120503652039325
1739209687.2476232;-38.13080360867914
1739209687.247624;-38.13080360867914
1739209687.2476244;-45.120503652039325
1739209687.2476249;-45.120503652039325
1739209687.2476254;-45.120503652039325
1739209687.2476258;-45.120503652039325
1739209687.2476263;-45.120503652039325
1739209687.2476268;-45.120503652039325
1739209687.2476273;-38.13080360867914
1739209687.2476277;-26.991370085610722
1739209687.2476282;-38.13080360867914
1739209687.2476287;-45.120503652039325
1739209687.2476294;-38.13080360867914
1739209687.24763;-32.816014438256545
1739209687.2476304;-38.13080360867914
1739209687.2476308;-45.120503652039325
1739209687.2476313;-38.13080360867914
1739209687.2476318;-45.120503652039325
1739209687.2476323;-45.120503652039325
1739209687.2476327;-45.120503652039325
1739209687.2476332;-38.13080360867914
1739209687.2476337;-45.120503652039325
1739209687.2476344;-38.13080360867914
1739209687.247635;-38.13080360867914
1739209687.2476354;-45.120503652039325
1739209687.2476358;-45.120503652039325
1739209687.2476363;-38.13080360867914
1739209687.2476368;-38.13080360867914
1739209687.2476373;-45.120503652039325
1739209687.2476377;-45.120503652039325
1739209687.2476382;-38.13080360867914
1739209687.2476387;-45.120503652039325
1739209687.2476392;-45.120503652039325
1739209687.24764;-31.141103565318915
1739209687.2476404;-38.13080360867914
1739209687.2476408;-45.120503652039325
1739209687.2476413;-45.120503652039325
1739209687.2476418;-45.120503652039325
1739209687.2476423;-38.13080360867914
1739209687.2476428;-35.57807855764607
1739209687.2476432;-38.13080360867914
1739209687.2476437;-35.57807855764607
1739209687.2476442;-38.13080360867914
1739209687.2476447;-33.981070128970906
1739209687.2476454;-45.120503652039325
1739209687.2476459;-45.120503652039325
1739209687.2476463;-45.120503652039325
1739209687.2476468;-45.120503652039325
1739209687.2476473;-45.120503652039325
1739209687.2476478;-33.981070128970906
1739209687.2476482;-33.981070128970906
1739209687.2476487;-35.57807855764607
1739209687.2476492;-38.13080360867914
1739209687.2476497;-45.120503652039325
1739209687.2476501;-33.981070128970906
1739209687.2476509;-38.13080360867914
1739209687.2476513;-45.120503652039325
1739209687.2476518;-38.13080360867914
1739209687.2476523;-38.13080360867914
1739209687.2476528;-38.13080360867914
1739209687.2476532;-45.120503652039325
1739209687.2476537;-45.120503652039325
1739209687.2476542;-38.13080360867914
1739209687.2476547;-38.13080360867914
1739209687.2476552;-45.120503652039325
1739209687.2476556;-45.120503652039325
1739209687.2476563;-45.120503652039325
1739209687.2476568;-45.120503652039325
1739209687.2476573;-45.120503652039325
1739209687.2476578;-38.13080360867914
1739209687.2476583;-38.13080360867914
1739209687.2476587;-33.981070128970906
1739209687.2476592;-45.120503652039325
1739209687.2476597;-45.120503652039325
1739209687.2476602;-35.57807855764607
1739209687.2476606;-38.13080360867914
1739209687.2476614;-45.120503652039325
1739209687.2476618;-45.120503652039325
1739209687.2476623;-32.816014438256545
1739209687.2476628;-35.57807855764607
1739209687.2476633;-45.120503652039325
1739209687.2476637;-45.120503652039325
1739209687.2476642;-45.120503652039325
1739209687.2476647;-38.13080360867914
1739209687.2476652;-38.13080360867914
1739209687.2476656;-38.13080360867914
1739209687.2476661;-45.120503652039325
1739209687.2476668;-45.120503652039325
1739209687.2476673;-45.120503652039325
1739209687.2476678;-38.13080360867914
1739209687.2476683;-38.13080360867914
1739209687.2476687;-38.13080360867914
1739209687.2476692;-38.13080360867914
1739209687.2476697;-45.120503652039325
1739209687.2476702;-28.992665084841942
1739209687.2476707;-38.13080360867914
1739209687.2476711;-38.13080360867914
1739209687.2476716;-38.13080360867914
1739209687.2476723;-33.981070128970906
1739209687.2476728;-45.120503652039325
1739209687.2476733;-45.120503652039325
1739209687.2476737;-45.120503652039325
1739209687.2476742;-45.120503652039325
1739209687.2476747;-32.816014438256545
1739209687.2476752;-45.120503652039325
1739209687.2476757;-45.120503652039325
1739209687.2476761;-45.120503652039325
1739209687.2476766;-45.120503652039325
1739209687.247677;-38.13080360867914
1739209687.2476778;-45.120503652039325
1739209687.2476783;-33.981070128970906
1739209687.2476788;-38.13080360867914
1739209687.2476792;-38.13080360867914
1739209687.2476797;-45.120503652039325
1739209687.2476802;-30.49652367304973
1739209687.2476807;-31.141103565318893
1739209687.2476811;-38.13080360867914
1739209687.2476816;-45.120503652039325
1739209687.247682;-38.13080360867914
1739209687.2476828;-31.141103565318893
1739209687.2476833;-45.120503652039325
1739209687.2476838;-45.120503652039325
1739209687.2476842;-45.120503652039325
1739209687.2476847;-45.120503652039325
1739209687.2476852;-45.120503652039325
1739209687.2476857;-45.120503652039325
1739209687.2476861;-45.120503652039325
1739209687.2476866;-45.120503652039325
1739209687.247687;-45.120503652039325
1739209687.2476876;-45.120503652039325
1739209687.2476883;-33.981070128970906
1739209687.2476888;-38.13080360867914
1739209687.2476892;-38.13080360867914
1739209687.2476897;-38.13080360867914
1739209687.2476902;-33.981070128970906
1739209687.2476907;-31.141103565318893
1739209687.2476912;-45.120503652039325
1739209687.2476916;-45.120503652039325
1739209687.247692;-35.57807855764607
1739209687.2476926;-35.57807855764607
1739209687.247693;-45.120503652039325
1739209687.2476938;-45.120503652039325
1739209687.2476943;-45.120503652039325
1739209687.2476947;-45.120503652039325
1739209687.2476952;-38.13080360867914
1739209687.2476957;-35.57807855764607
1739209687.2476962;-45.120503652039325
