CAN Message; 0x1d3:00002814fc15b926
Timestamp;Amplitude
1739209784.8067844;-45.120503652039325
1739209784.8067846;-33.981070128970906
1739209784.806785;-33.981070128970906
1739209784.8067853;-33.981070128970956
1739209784.8067858;-45.120503652039325
1739209784.806786;-35.57807855764607
1739209784.8067865;-38.13080360867914
1739209784.8067868;-45.120503652039325
1739209784.8067873;-45.120503652039325
1739209784.8067877;-38.13080360867914
1739209784.806788;-45.120503652039325
1739209784.8067884;-33.981070128970906
1739209784.8067887;-32.816014438256545
1739209784.8067892;-45.120503652039325
1739209784.8067894;-45.120503652039325
1739209784.8067899;-45.120503652039325
1739209784.80679;-38.13080360867914
1739209784.8067906;-45.120503652039325
1739209784.806791;-38.13080360867914
1739209784.8067913;-26.991370085610722
1739209784.8067918;-38.13080360867914
1739209784.806792;-45.120503652039325
1739209784.8067925;-45.120503652039325
1739209784.8067927;-33.981070128970906
1739209784.8067932;-45.120503652039325
1739209784.8067935;-45.120503652039325
1739209784.806794;-38.13080360867914
1739209784.8067944;-38.13080360867914
1739209784.8067946;-45.120503652039325
1739209784.8067951;-35.57807855764607
1739209784.8067954;-38.13080360867914
1739209784.8067958;-38.13080360867914
1739209784.806796;-38.13080360867914
1739209784.8067966;-35.57807855764607
1739209784.8067968;-35.57807855764607
1739209784.8067973;-45.120503652039325
1739209784.8067977;-38.13080360867914
1739209784.806798;-38.13080360867914
1739209784.8067985;-38.13080360867914
1739209784.8067987;-45.120503652039325
1739209784.8067992;-45.120503652039325
1739209784.8067994;-45.120503652039325
1739209784.8068;-45.120503652039325
1739209784.8068001;-35.57807855764607
1739209784.8068006;-38.13080360867914
1739209784.806801;-45.120503652039325
1739209784.8068013;-45.120503652039325
1739209784.8068018;-38.13080360867914
1739209784.806802;-45.120503652039325
1739209784.8068025;-45.120503652039325
1739209784.8068027;-45.120503652039325
1739209784.8068032;-45.120503652039325
1739209784.8068035;-45.120503652039325
1739209784.806804;-45.120503652039325
1739209784.8068044;-45.120503652039325
1739209784.8068047;-45.120503652039325
1739209784.8068051;-33.981070128970906
1739209784.8068054;-45.120503652039325
1739209784.8068058;-45.120503652039325
1739209784.806806;-35.57807855764607
1739209784.8068066;-38.13080360867914
1739209784.8068068;-45.120503652039325
1739209784.8068073;-38.13080360867914
1739209784.8068078;-45.120503652039325
1739209784.806808;-45.120503652039325
1739209784.8068085;-45.120503652039325
1739209784.8068087;-45.120503652039325
1739209784.8068092;-35.57807855764607
1739209784.8068094;-38.13080360867914
1739209784.80681;-45.120503652039325
1739209784.8068101;-38.13080360867914
1739209784.8068106;-30.49652367304973
1739209784.806811;-38.13080360867914
1739209784.8068113;-38.13080360867914
1739209784.8068118;-45.120503652039325
1739209784.806812;-45.120503652039325
1739209784.8068125;-33.981070128970906
1739209784.8068128;-38.13080360867914
1739209784.8068132;-45.120503652039325
1739209784.8068135;-45.120503652039325
1739209784.806814;-33.981070128970906
1739209784.8068144;-35.57807855764607
1739209784.8068147;-38.13080360867914
1739209784.8068151;-45.120503652039325
1739209784.8068154;-45.120503652039325
1739209784.8068159;-45.120503652039325
1739209784.806816;-38.13080360867914
1739209784.8068166;-38.13080360867914
1739209784.8068168;-38.13080360867914
1739209784.8068173;-45.120503652039325
1739209784.8068175;-45.120503652039325
1739209784.806818;-38.13080360867914
1739209784.8068185;-32.816014438256545
1739209784.8068187;-38.13080360867914
1739209784.8068192;-45.120503652039325
1739209784.8068194;-35.57807855764607
1739209784.80682;-30.49652367304973
1739209784.8068202;-45.120503652039325
1739209784.8068206;-45.120503652039325
1739209784.8068209;-35.57807855764607
1739209784.8068213;-31.141103565318915
1739209784.8068218;-38.13080360867914
1739209784.806822;-38.13080360867914
1739209784.8068225;-38.13080360867914
1739209784.8068228;-45.120503652039325
1739209784.8068233;-45.120503652039325
1739209784.8068235;-38.13080360867914
1739209784.806824;-45.120503652039325
1739209784.8068242;-38.13080360867914
1739209784.8068247;-45.120503652039325
1739209784.8068252;-45.120503652039325
1739209784.8068254;-35.57807855764607
1739209784.8068259;-38.13080360867914
1739209784.806826;-45.120503652039325
1739209784.8068266;-45.120503652039325
1739209784.8068268;-38.13080360867914
1739209784.8068273;-27.267205301931607
1739209784.8068275;-33.981070128970906
1739209784.806828;-38.13080360867914
1739209784.8068285;-38.13080360867914
1739209784.8068287;-45.120503652039325
1739209784.8068292;-45.120503652039325
1739209784.8068295;-38.13080360867914
1739209784.80683;-35.57807855764607
1739209784.8068302;-33.981070128970906
1739209784.8068306;-38.13080360867914
1739209784.806831;-38.13080360867914
1739209784.8068314;-45.120503652039325
1739209784.8068318;-38.13080360867914
1739209784.806832;-45.120503652039325
1739209784.8068326;-45.120503652039325
1739209784.8068328;-33.981070128970906
1739209784.8068333;-31.141103565318915
1739209784.8068335;-33.981070128970906
1739209784.806834;-38.13080360867914
1739209784.8068342;-45.120503652039325
1739209784.8068347;-38.13080360867914
1739209784.8068352;-35.57807855764607
1739209784.8068354;-38.13080360867914
1739209784.806836;-45.120503652039325
1739209784.8068361;-32.816014438256545
1739209784.8068366;-38.13080360867914
1739209784.8068368;-45.120503652039325
1739209784.8068373;-45.120503652039325
1739209784.8068376;-38.13080360867914
1739209784.806838;-38.13080360867914
1739209784.8068385;-45.120503652039325
1739209784.8068388;-45.120503652039325
1739209784.8068392;-38.13080360867914
1739209784.8068395;-38.13080360867914
1739209784.80684;-38.13080360867914
1739209784.8068402;-38.13080360867914
1739209784.8068407;-38.13080360867914
1739209784.806841;-32.816014438256545
1739209784.8068414;-38.13080360867914
1739209784.8068419;-45.120503652039325
1739209784.806842;-45.120503652039325
1739209784.8068426;-45.120503652039325
1739209784.8068428;-45.120503652039325
1739209784.8068433;-38.13080360867914
1739209784.8068435;-45.120503652039325
1739209784.806844;-35.57807855764607
1739209784.8068442;-38.13080360867914
1739209784.8068447;-45.120503652039325
1739209784.8068452;-33.981070128970906
1739209784.8068454;-27.267205301931607
1739209784.806846;-45.120503652039325
1739209784.8068461;-38.13080360867914
1739209784.8068466;-31.141103565318893
1739209784.8068469;-38.13080360867914
1739209784.8068473;-38.13080360867914
1739209784.8068476;-32.816014438256545
1739209784.806848;-38.13080360867914
1739209784.8068485;-31.14110356531892
1739209784.8068488;-38.13080360867914
1739209784.8068492;-38.13080360867914
1739209784.8068495;-33.981070128970906
1739209784.80685;-38.13080360867914
1739209784.8068502;-38.13080360867914
1739209784.8068507;-35.57807855764607
1739209784.806851;-38.13080360867914
1739209784.8068514;-33.981070128970906
1739209784.8068519;-45.120503652039325
1739209784.806852;-45.120503652039325
1739209784.8068526;-32.816014438256545
1739209784.8068528;-45.120503652039325
1739209784.8068533;-45.120503652039325
1739209784.8068535;-32.816014438256545
1739209784.806854;-38.13080360867914
1739209784.8068542;-45.120503652039325
1739209784.8068547;-38.13080360867914
1739209784.8068552;-38.13080360867914
1739209784.8068554;-45.120503652039325
1739209784.806856;-45.120503652039325
1739209784.8068562;-45.120503652039325
1739209784.8068566;-35.57807855764607
1739209784.8068569;-35.57807855764607
1739209784.8068573;-45.120503652039325
1739209784.8068576;-45.120503652039325
1739209784.806858;-45.120503652039325
1739209784.8068585;-38.13080360867914
1739209784.8068588;-45.120503652039325
1739209784.8068593;-45.120503652039325
1739209784.8068595;-38.13080360867914
1739209784.80686;-45.120503652039325
1739209784.8068602;-38.13080360867914
1739209784.8068607;-45.120503652039325
1739209784.806861;-38.13080360867914
1739209784.8068614;-38.13080360867914
1739209784.8068619;-45.120503652039325
1739209784.806862;-45.120503652039325
1739209784.8068626;-38.13080360867914
1739209784.8068628;-45.120503652039325
1739209784.8068633;-38.13080360867914
1739209784.8068635;-38.13080360867914
1739209784.806864;-45.120503652039325
1739209784.8068643;-45.120503652039325
1739209784.8068647;-35.57807855764607
1739209784.8068652;-35.57807855764607
1739209784.8068655;-45.120503652039325
1739209784.806866;-38.13080360867914
1739209784.8068662;-35.57807855764607
1739209784.8068666;-35.57807855764607
1739209784.806867;-38.13080360867914
1739209784.8068674;-45.120503652039325
1739209784.8068676;-38.13080360867914
1739209784.806868;-38.13080360867914
1739209784.8068683;-45.120503652039325
1739209784.8068688;-45.120503652039325
1739209784.8068693;-45.120503652039325
1739209784.8068695;-45.120503652039325
1739209784.80687;-45.120503652039325
1739209784.8068702;-45.120503652039325
1739209784.8068707;-35.57807855764607
1739209784.806871;-45.120503652039325
1739209784.8068714;-38.13080360867914
1739209784.8068717;-45.120503652039325
1739209784.8068721;-35.57807855764607
1739209784.8068726;-32.816014438256545
1739209784.8068728;-45.120503652039325
1739209784.8068733;-45.120503652039325
1739209784.8068736;-38.13080360867914
1739209784.806874;-38.13080360867914
1739209784.8068743;-45.120503652039325
1739209784.8068748;-45.120503652039325
1739209784.806875;-45.120503652039325
1739209784.8068755;-45.120503652039325
1739209784.806876;-38.13080360867914
1739209784.8068762;-45.120503652039325
1739209784.8068767;-45.120503652039325
1739209784.806877;-45.120503652039325
1739209784.8068774;-38.13080360867914
1739209784.8068776;-38.13080360867914
1739209784.806878;-38.13080360867914
1739209784.8068783;-45.120503652039325
1739209784.8068788;-35.57807855764607
1739209784.8068793;-35.57807855764607
1739209784.8068795;-38.13080360867914
1739209784.80688;-45.120503652039325
1739209784.8068802;-45.120503652039325
1739209784.8068807;-31.141103565318915
1739209784.806881;-33.981070128970906
1739209784.8068814;-28.992665084841942
1739209784.8068817;-35.57807855764607
1739209784.8068821;-35.57807855764607
1739209784.8068826;-45.120503652039325
1739209784.8068829;-38.13080360867914
1739209784.8068833;-33.981070128970906
1739209784.8068836;-33.981070128970906
1739209784.806884;-45.120503652039325
1739209784.8068843;-31.141103565318943
1739209784.8068848;-38.13080360867914
1739209784.806885;-38.13080360867914
1739209784.8068855;-38.13080360867914
1739209784.806886;-45.120503652039325
1739209784.8068862;-35.57807855764607
1739209784.8068867;-35.57807855764607
1739209784.806887;-45.120503652039325
1739209784.8068874;-31.141103565318915
1739209784.8068876;-38.13080360867914
1739209784.806888;-45.120503652039325
1739209784.8068883;-45.120503652039325
1739209784.8068888;-38.13080360867914
1739209784.8068893;-45.120503652039325
1739209784.8068895;-45.120503652039325
1739209784.80689;-45.120503652039325
1739209784.8068902;-45.120503652039325
1739209784.8068907;-45.120503652039325
1739209784.806891;-45.120503652039325
1739209784.8068914;-45.120503652039325
1739209784.8068917;-45.120503652039325
1739209784.8068922;-45.120503652039325
1739209784.8068926;-45.120503652039325
1739209784.8068929;-45.120503652039325
1739209784.8068933;-38.13080360867914
1739209784.8068936;-45.120503652039325
1739209784.806894;-45.120503652039325
1739209784.8068943;-45.120503652039325
1739209784.8068948;-45.120503652039325
1739209784.806895;-45.120503652039325
1739209784.8068955;-45.120503652039325
1739209784.806896;-33.981070128970906
1739209784.8068962;-28.992665084841942
1739209784.8068967;-38.13080360867914
1739209784.806897;-45.120503652039325
1739209784.8068974;-45.120503652039325
1739209784.8068976;-35.57807855764607
1739209784.806898;-38.13080360867914
1739209784.8068984;-45.120503652039325
1739209784.8068988;-45.120503652039325
1739209784.8068993;-45.120503652039325
1739209784.8068995;-35.57807855764607
1739209784.8069;-38.13080360867914
1739209784.8069003;-45.120503652039325
1739209784.8069007;-38.13080360867914
1739209784.806901;-38.13080360867914
1739209784.8069015;-45.120503652039325
1739209784.8069017;-45.120503652039325
1739209784.8069022;-38.13080360867914
1739209784.8069026;-38.13080360867914
1739209784.806903;-33.981070128970906
1739209784.8069034;-45.120503652039325
1739209784.8069036;-45.120503652039325
1739209784.806904;-38.13080360867914
1739209784.8069043;-38.13080360867914
1739209784.8069048;-38.13080360867914
1739209784.806905;-33.981070128970906
1739209784.8069055;-38.13080360867914
1739209784.806906;-38.13080360867914
1739209784.8069062;-38.13080360867914
1739209784.8069067;-38.13080360867914
1739209784.806907;-45.120503652039325
1739209784.8069074;-38.13080360867914
1739209784.8069077;-35.57807855764607
1739209784.8069081;-35.57807855764607
1739209784.8069084;-31.141103565318915
1739209784.8069088;-38.13080360867914
1739209784.8069093;-38.13080360867914
1739209784.8069096;-38.13080360867914
1739209784.80691;-30.49652367304973
1739209784.8069103;-38.13080360867914
1739209784.8069108;-38.13080360867914
1739209784.806911;-45.120503652039325
1739209784.8069115;-45.120503652039325
1739209784.8069117;-38.13080360867914
1739209784.8069122;-38.13080360867914
1739209784.8069124;-45.120503652039325
1739209784.806913;-45.120503652039325
1739209784.8069134;-33.981070128970906
1739209784.8069136;-45.120503652039325
1739209784.806914;-45.120503652039325
1739209784.8069143;-32.816014438256545
1739209784.8069148;-38.13080360867914
1739209784.806915;-45.120503652039325
1739209784.8069155;-38.13080360867914
1739209784.8069158;-38.13080360867914
1739209784.8069162;-38.13080360867914
1739209784.8069167;-38.13080360867914
1739209784.806917;-38.13080360867914
1739209784.8069174;-38.13080360867914
1739209784.8069177;-38.13080360867914
1739209784.8069181;-45.120503652039325
1739209784.8069184;-45.120503652039325
1739209784.8069189;-38.13080360867914
1739209784.806919;-45.120503652039325
1739209784.8069196;-45.120503652039325
1739209784.80692;-45.120503652039325
1739209784.8069203;-38.13080360867914
1739209784.8069208;-38.13080360867914
1739209784.806921;-45.120503652039325
1739209784.8069215;-45.120503652039325
1739209784.8069217;-38.13080360867914
1739209784.8069222;-33.981070128970906
1739209784.8069224;-38.13080360867914
1739209784.806923;-45.120503652039325
1739209784.8069234;-25.62660358559016
1739209784.8069236;-38.13080360867914
1739209784.806924;-45.120503652039325
1739209784.8069243;-38.13080360867914
1739209784.8069248;-35.57807855764607
1739209784.806925;-35.57807855764607
1739209784.8069255;-45.120503652039325
1739209784.8069258;-45.120503652039325
1739209784.8069263;-33.981070128970956
1739209784.8069267;-38.13080360867914
1739209784.806927;-38.13080360867914
1739209784.8069274;-45.120503652039325
1739209784.8069277;-45.120503652039325
1739209784.8069282;-33.981070128970906
1739209784.8069284;-45.120503652039325
