CAN Message; 0x1b8:00000155f1b4985c
1739209903.3561547;-45.120503652039325
1739209903.3561552;-45.120503652039325
1739209903.3561556;-45.120503652039325
1739209903.356156;-45.120503652039325
1739209903.3561566;-45.120503652039325
1739209903.356157;-26.991370085610736
1739209903.3561575;-31.141103565318893
1739209903.356158;-45.120503652039325
1739209903.3561585;-45.120503652039325
1739209903.3561587;-35.57807855764607
1739209903.3561592;-38.13080360867914
1739209903.3561597;-45.120503652039325
1739209903.3561602;-38.13080360867914
1739209903.3561606;-45.120503652039325
1739209903.356161;-45.120503652039325
1739209903.3561616;-38.13080360867914
1739209903.356162;-38.13080360867914
1739209903.3561625;-45.120503652039325
1739209903.356163;-38.13080360867914
1739209903.3561635;-45.120503652039325
1739209903.3561637;-45.120503652039325
1739209903.3561642;-29.438486411369333
1739209903.3561647;-32.816014438256545
1739209903.3561652;-45.120503652039325
1739209903.3561656;-38.13080360867914
1739209903.3561661;-38.13080360867914
1739209903.3561666;-38.13080360867914
1739209903.356167;-45.120503652039325
1739209903.3561676;-45.120503652039325
1739209903.356168;-45.120503652039325
1739209903.3561683;-45.120503652039325
1739209903.3561687;-38.13080360867914
1739209903.3561692;-45.120503652039325
1739209903.3561697;-38.13080360867914
1739209903.3561702;-38.13080360867914
1739209903.3561707;-45.120503652039325
1739209903.3561711;-38.13080360867914
1739209903.3561716;-38.13080360867914
1739209903.356172;-45.120503652039325
1739209903.3561726;-45.120503652039325
1739209903.356173;-38.13080360867914
1739209903.3561733;-38.13080360867914
1739209903.3561738;-45.120503652039325
1739209903.3561742;-45.120503652039325
1739209903.3561747;-45.120503652039325
1739209903.3561752;-38.13080360867914
1739209903.3561757;-35.57807855764607
1739209903.3561761;-45.120503652039325
1739209903.3561766;-45.120503652039325
1739209903.356177;-35.57807855764607
1739209903.3561776;-33.981070128970906
1739209903.356178;-45.120503652039325
1739209903.3561783;-45.120503652039325
1739209903.3561788;-38.13080360867914
1739209903.3561792;-45.120503652039325
1739209903.3561797;-45.120503652039325
1739209903.3561802;-45.120503652039325
1739209903.3561807;-38.13080360867914
1739209903.3561811;-45.120503652039325
1739209903.3561816;-45.120503652039325
1739209903.356182;-45.120503652039325
1739209903.3561826;-38.13080360867914
1739209903.356183;-31.141103565318915
1739209903.3561833;-45.120503652039325
1739209903.3561838;-45.120503652039325
1739209903.3561842;-38.13080360867914
1739209903.3561847;-35.57807855764607
1739209903.3561852;-38.13080360867914
1739209903.3561857;-45.120503652039325
1739209903.3561862;-45.120503652039325
1739209903.3561866;-45.120503652039325
1739209903.356187;-38.13080360867914
1739209903.3561876;-33.981070128970906
1739209903.3561878;-38.13080360867914
1739209903.3561883;-45.120503652039325
1739209903.3561888;-38.13080360867914
1739209903.3561893;-38.13080360867914
1739209903.3561897;-35.57807855764607
1739209903.3561902;-38.13080360867914
1739209903.3561907;-45.120503652039325
1739209903.3561912;-45.120503652039325
1739209903.3561916;-45.120503652039325
1739209903.356192;-38.13080360867914
1739209903.3561926;-38.13080360867914
1739209903.3561928;-45.120503652039325
1739209903.3561933;-45.120503652039325
1739209903.3561938;-38.13080360867914
1739209903.3561943;-45.120503652039325
1739209903.3561947;-45.120503652039325
1739209903.3561952;-45.120503652039325
1739209903.3561957;-45.120503652039325
1739209903.3561962;-45.120503652039325
1739209903.3561966;-45.120503652039325
1739209903.356197;-45.120503652039325
1739209903.3561974;-45.120503652039325
1739209903.3561978;-45.120503652039325
1739209903.3561983;-45.120503652039325
1739209903.3561988;-45.120503652039325
1739209903.3561993;-45.120503652039325
1739209903.3561997;-45.120503652039325
1739209903.3562002;-38.13080360867914
1739209903.3562007;-38.13080360867914
1739209903.3562012;-38.13080360867914
1739209903.3562016;-38.13080360867914
1739209903.3562021;-45.120503652039325
1739209903.3562024;-38.13080360867914
1739209903.3562028;-33.981070128970906
1739209903.3562033;-38.13080360867914
1739209903.3562038;-45.120503652039325
1739209903.3562043;-38.13080360867914
1739209903.3562047;-45.120503652039325
1739209903.3562052;-45.120503652039325
1739209903.3562057;-38.13080360867914
1739209903.3562062;-35.57807855764607
1739209903.3562067;-35.57807855764607
1739209903.3562071;-45.120503652039325
1739209903.3562074;-38.13080360867914
1739209903.3562078;-32.816014438256545
1739209903.3562083;-38.13080360867914
1739209903.3562088;-35.57807855764607
1739209903.3562093;-35.57807855764607
1739209903.3562098;-38.13080360867914
1739209903.3562102;-45.120503652039325
1739209903.3562107;-33.981070128970906
1739209903.3562112;-38.13080360867914
1739209903.3562117;-45.120503652039325
1739209903.3562121;-38.13080360867914
1739209903.3562124;-38.13080360867914
1739209903.3562129;-45.120503652039325
1739209903.3562133;-38.13080360867914
1739209903.3562138;-38.13080360867914
1739209903.3562143;-45.120503652039325
1739209903.3562148;-38.13080360867914
1739209903.3562152;-45.120503652039325
1739209903.3562157;-45.120503652039325
1739209903.3562162;-38.13080360867914
1739209903.3562167;-38.13080360867914
1739209903.356217;-45.120503652039325
1739209903.3562174;-38.13080360867914
1739209903.3562179;-45.120503652039325
1739209903.3562183;-45.120503652039325
1739209903.3562188;-45.120503652039325
1739209903.3562193;-38.13080360867914
1739209903.3562198;-26.487275050834715
1739209903.3562202;-35.57807855764607
1739209903.3562207;-45.120503652039325
1739209903.3562212;-38.13080360867914
1739209903.3562217;-32.816014438256545
1739209903.356222;-38.13080360867914
1739209903.3562224;-38.13080360867914
1739209903.3562229;-45.120503652039325
1739209903.3562233;-33.981070128970956
1739209903.3562238;-45.120503652039325
1739209903.3562243;-45.120503652039325
1739209903.3562248;-45.120503652039325
1739209903.3562253;-45.120503652039325
1739209903.3562257;-45.120503652039325
1739209903.3562262;-45.120503652039325
1739209903.3562264;-38.13080360867914
1739209903.356227;-28.58837851428586
1739209903.3562274;-38.13080360867914
1739209903.3562279;-45.120503652039325
1739209903.3562284;-45.120503652039325
1739209903.3562288;-32.816014438256545
1739209903.3562293;-45.120503652039325
1739209903.3562298;-45.120503652039325
1739209903.3562303;-45.120503652039325
1739209903.3562307;-35.57807855764607
1739209903.3562312;-35.57807855764607
1739209903.3562315;-45.120503652039325
1739209903.356232;-45.120503652039325
1739209903.3562324;-38.13080360867914
1739209903.356233;-45.120503652039325
1739209903.3562334;-35.57807855764607
1739209903.3562338;-38.13080360867914
1739209903.3562343;-45.120503652039325
1739209903.3562348;-45.120503652039325
1739209903.3562353;-38.13080360867914
1739209903.3562357;-45.120503652039325
1739209903.3562362;-45.120503652039325
1739209903.3562365;-45.120503652039325
1739209903.356237;-38.13080360867914
1739209903.3562374;-38.13080360867914
1739209903.356238;-32.816014438256545
1739209903.3562384;-35.57807855764607
1739209903.3562388;-45.120503652039325
1739209903.3562393;-38.13080360867914
1739209903.3562398;-35.57807855764607
1739209903.3562403;-38.13080360867914
1739209903.3562407;-35.57807855764607
1739209903.3562412;-35.57807855764607
1739209903.3562415;-35.57807855764607
1739209903.356242;-45.120503652039325
1739209903.3562424;-32.816014438256545
1739209903.356243;-38.13080360867914
1739209903.3562434;-45.120503652039325
1739209903.3562438;-45.120503652039325
1739209903.3562443;-38.13080360867914
1739209903.3562448;-38.13080360867914
1739209903.3562453;-29.438486411369333
1739209903.3562458;-33.981070128970906
1739209903.356246;-38.13080360867914
1739209903.3562465;-33.981070128970906
1739209903.356247;-45.120503652039325
1739209903.3562474;-38.13080360867914
1739209903.356248;-38.13080360867914
1739209903.3562484;-45.120503652039325
1739209903.3562489;-45.120503652039325
1739209903.3562493;-45.120503652039325
1739209903.3562498;-45.120503652039325
1739209903.3562503;-38.13080360867914
1739209903.3562508;-35.57807855764607
1739209903.356251;-38.13080360867914
1739209903.3562515;-45.120503652039325
1739209903.356252;-38.13080360867914
1739209903.3562524;-35.57807855764607
1739209903.356253;-38.13080360867914
1739209903.3562534;-45.120503652039325
1739209903.3562539;-38.13080360867914
1739209903.3562543;-45.120503652039325
1739209903.3562548;-45.120503652039325
1739209903.3562553;-45.120503652039325
1739209903.3562555;-38.13080360867914
1739209903.356256;-35.57807855764607
1739209903.3562565;-35.57807855764607
1739209903.356257;-38.13080360867914
1739209903.3562574;-45.120503652039325
1739209903.356258;-45.120503652039325
1739209903.3562584;-38.13080360867914
1739209903.3562589;-45.120503652039325
1739209903.3562593;-38.13080360867914
1739209903.3562598;-38.13080360867914
1739209903.3562603;-45.120503652039325
1739209903.3562605;-32.816014438256545
1739209903.356261;-35.57807855764607
1739209903.3562615;-45.120503652039325
1739209903.356262;-45.120503652039325
1739209903.3562624;-38.13080360867914
1739209903.356263;-38.13080360867914
1739209903.356269;-38.13080360867914
1739209903.3562748;-32.816014438256545
1739209903.3562808;-45.120503652039325
1739209903.3562868;-45.120503652039325
1739209903.3562927;-38.13080360867914
1739209903.356299;-33.981070128970906
1739209903.356305;-33.981070128970906
1739209903.3563108;-33.981070128970906
1739209903.3563168;-45.120503652039325
1739209903.3563228;-45.120503652039325
1739209903.3563287;-35.57807855764607
1739209903.3563347;-38.13080360867914
1739209903.3563406;-45.120503652039325
1739209903.3563466;-38.13080360867914
1739209903.3563526;-38.13080360867914
1739209903.3563588;-38.13080360867914
1739209903.3563647;-38.13080360867914
1739209903.3563707;-32.816014438256545
1739209903.3563766;-45.120503652039325
1739209903.3563826;-45.120503652039325
1739209903.3563886;-45.120503652039325
1739209903.3563945;-38.13080360867914
1739209903.3564005;-38.13080360867914
1739209903.3564065;-33.981070128970906
1739209903.3564124;-45.120503652039325
1739209903.3564186;-38.13080360867914
1739209903.3564246;-35.57807855764607
1739209903.3564305;-38.13080360867914
1739209903.3564365;-45.120503652039325
1739209903.3564425;-45.120503652039325
1739209903.3564484;-35.57807855764607
1739209903.3564544;-38.13080360867914
1739209903.3564603;-45.120503652039325
1739209903.3564663;-45.120503652039325
1739209903.3564723;-35.57807855764607
1739209903.3564785;-45.120503652039325
1739209903.3564844;-38.13080360867914
1739209903.3564904;-35.57807855764607
1739209903.3564963;-35.57807855764607
1739209903.3565023;-38.13080360867914
1739209903.3565083;-38.13080360867914
1739209903.3565142;-45.120503652039325
1739209903.3565202;-35.57807855764607
1739209903.3565261;-35.57807855764607
1739209903.356532;-45.120503652039325
1739209903.3565383;-38.13080360867914
1739209903.3565443;-38.13080360867914
1739209903.3565502;-38.13080360867914
1739209903.3565562;-45.120503652039325
1739209903.3565621;-45.120503652039325
1739209903.356568;-45.120503652039325
1739209903.356574;-45.120503652039325
1739209903.35658;-38.13080360867914
1739209903.356586;-45.120503652039325
1739209903.356592;-38.13080360867914
1739209903.3565981;-38.13080360867914
1739209903.356604;-45.120503652039325
1739209903.35661;-35.57807855764607
1739209903.356616;-35.57807855764607
1739209903.356622;-45.120503652039325
1739209903.356628;-38.13080360867914
1739209903.356634;-38.13080360867914
1739209903.3566399;-45.120503652039325
1739209903.3566458;-38.13080360867914
1739209903.3566518;-38.13080360867914
1739209903.356658;-45.120503652039325
1739209903.356664;-45.120503652039325
1739209903.35667;-38.13080360867914
1739209903.3566759;-38.13080360867914
1739209903.3566818;-45.120503652039325
1739209903.3566878;-45.120503652039325
1739209903.3566937;-45.120503652039325
1739209903.3566997;-45.120503652039325
1739209903.3567057;-38.13080360867914
1739209903.3567116;-33.981070128970906
1739209903.3567178;-45.120503652039325
1739209903.3567238;-38.13080360867914
1739209903.3567297;-38.13080360867914
1739209903.3567357;-38.13080360867914
1739209903.3567417;-45.120503652039325
1739209903.3567476;-45.120503652039325
1739209903.3567536;-45.120503652039325
1739209903.3567595;-45.120503652039325
1739209903.3567655;-45.120503652039325
1739209903.3567715;-32.816014438256545
1739209903.3567777;-38.13080360867914
1739209903.3567836;-38.13080360867914
1739209903.3567896;-38.13080360867914
1739209903.3567955;-45.120503652039325
1739209903.3568015;-45.120503652039325
1739209903.3568075;-45.120503652039325
1739209903.3568134;-45.120503652039325
1739209903.3568194;-45.120503652039325
1739209903.3568254;-38.13080360867914
1739209903.3568313;-38.13080360867914
1739209903.3568375;-45.120503652039325
1739209903.3568435;-45.120503652039325
1739209903.3568494;-45.120503652039325
1739209903.3568554;-32.816014438256545
1739209903.3568614;-45.120503652039325
1739209903.3568673;-45.120503652039325
1739209903.3568733;-45.120503652039325
1739209903.3568792;-45.120503652039325
1739209903.3568852;-45.120503652039325
1739209903.3568912;-45.120503652039325
1739209903.3568974;-45.120503652039325
1739209903.3569033;-33.981070128970956
1739209903.3569093;-45.120503652039325
1739209903.3569152;-38.13080360867914
1739209903.3569212;-38.13080360867914
1739209903.3569272;-45.120503652039325
1739209903.356933;-38.13080360867914
1739209903.356939;-38.13080360867914
1739209903.356945;-35.57807855764607
1739209903.356951;-26.991370085610736
1739209903.3569572;-35.57807855764607
1739209903.3569632;-38.13080360867914
1739209903.356969;-33.981070128970906
1739209903.356975;-35.57807855764607
1739209903.356981;-38.13080360867914
1739209903.356987;-38.13080360867914
1739209903.356993;-38.13080360867914
1739209903.356999;-33.981070128970956
1739209903.357005;-45.120503652039325
1739209903.3570108;-32.816014438256545
1739209903.357017;-38.13080360867914
1739209903.357023;-38.13080360867914
1739209903.357029;-38.13080360867914
1739209903.357035;-38.13080360867914
1739209903.357041;-38.13080360867914
1739209903.3570468;-45.120503652039325
1739209903.3570528;-45.120503652039325
1739209903.3570588;-45.120503652039325
1739209903.3570647;-38.13080360867914
1739209903.3570707;-45.120503652039325
1739209903.357077;-45.120503652039325
1739209903.3570828;-33.981070128970906
1739209903.3570888;-45.120503652039325
1739209903.3570948;-31.141103565318893
1739209903.3571007;-32.816014438256545
1739209903.3571067;-45.120503652039325
1739209903.3571126;-38.13080360867914
1739209903.3571186;-38.13080360867914
1739209903.3571246;-35.57807855764607
1739209903.3571305;-35.57807855764607
1739209903.3571367;-32.816014438256545
1739209903.3571427;-38.13080360867914
1739209903.3571486;-45.120503652039325
1739209903.3571546;-35.57807855764607
1739209903.3571606;-35.57807855764607
