CAN Message; 0x98:0000e2999a5cfede
Timestamp;Amplitude
1739209916.0646105;-32.816014438256545
1739209916.0646117;-38.13080360867914
1739209916.0646129;-33.981070128970906
1739209916.0646143;-38.13080360867914
1739209916.0646155;-38.13080360867914
1739209916.0646167;-45.120503652039325
1739209916.0646179;-33.981070128970906
1739209916.064619;-33.981070128970956
1739209916.0646203;-38.13080360867914
1739209916.0646217;-31.141103565318915
1739209916.0646229;-38.13080360867914
1739209916.064624;-45.120503652039325
1739209916.0646253;-45.120503652039325
1739209916.0646265;-33.981070128970906
1739209916.064628;-45.120503652039325
1739209916.064629;-32.816014438256545
1739209916.0646303;-32.816014438256545
1739209916.0646315;-38.13080360867914
1739209916.0646327;-32.816014438256545
1739209916.064634;-38.13080360867914
1739209916.0646353;-38.13080360867914
1739209916.0646365;-38.13080360867914
1739209916.0646377;-32.816014438256545
1739209916.0646389;-45.120503652039325
1739209916.06464;-45.120503652039325
1739209916.0646415;-38.13080360867914
1739209916.0646427;-38.13080360867914
1739209916.0646439;-45.120503652039325
1739209916.064645;-33.981070128970906
1739209916.0646462;-45.120503652039325
1739209916.0646477;-45.120503652039325
1739209916.0646489;-38.13080360867914
1739209916.06465;-45.120503652039325
1739209916.0646513;-35.57807855764607
1739209916.0646524;-35.57807855764607
1739209916.0646539;-45.120503652039325
1739209916.064655;-45.120503652039325
1739209916.0646563;-45.120503652039325
1739209916.0646574;-45.120503652039325
1739209916.0646586;-38.13080360867914
1739209916.06466;-45.120503652039325
1739209916.0646613;-33.981070128970906
1739209916.0646625;-45.120503652039325
1739209916.0646636;-38.13080360867914
1739209916.0646648;-32.816014438256545
1739209916.064666;-45.120503652039325
1739209916.0646675;-45.120503652039325
1739209916.0646687;-45.120503652039325
1739209916.0646698;-45.120503652039325
1739209916.064671;-35.57807855764607
1739209916.0646722;-35.57807855764607
1739209916.0646737;-45.120503652039325
1739209916.0646749;-38.13080360867914
1739209916.064676;-38.13080360867914
1739209916.0646772;-45.120503652039325
1739209916.0646784;-45.120503652039325
1739209916.0646799;-38.13080360867914
1739209916.064681;-38.13080360867914
1739209916.0646822;-38.13080360867914
1739209916.0646834;-38.13080360867914
1739209916.0646846;-32.816014438256545
1739209916.064686;-38.13080360867914
1739209916.0646873;-33.981070128970906
1739209916.0646884;-32.816014438256545
1739209916.0646896;-45.120503652039325
1739209916.0646908;-38.13080360867914
1739209916.064692;-35.57807855764607
1739209916.0646935;-45.120503652039325
1739209916.0646946;-45.120503652039325
1739209916.0646958;-38.13080360867914
1739209916.064697;-38.13080360867914
1739209916.0646982;-38.13080360867914
1739209916.0646996;-33.981070128970906
1739209916.0647008;-45.120503652039325
1739209916.064702;-45.120503652039325
1739209916.0647032;-38.13080360867914
1739209916.0647044;-38.13080360867914
1739209916.0647058;-31.141103565318915
1739209916.064707;-38.13080360867914
1739209916.0647082;-45.120503652039325
1739209916.0647094;-38.13080360867914
1739209916.0647106;-45.120503652039325
1739209916.0647118;-45.120503652039325
1739209916.0647132;-45.120503652039325
1739209916.0647144;-45.120503652039325
1739209916.0647156;-38.13080360867914
1739209916.0647168;-45.120503652039325
1739209916.064718;-45.120503652039325
1739209916.0647194;-38.13080360867914
1739209916.0647206;-35.57807855764607
1739209916.0647218;-38.13080360867914
1739209916.064723;-45.120503652039325
1739209916.0647242;-38.13080360867914
1739209916.0647256;-38.13080360867914
1739209916.0647268;-38.13080360867914
1739209916.064728;-45.120503652039325
1739209916.0647292;-45.120503652039325
1739209916.0647304;-38.13080360867914
1739209916.0647318;-38.13080360867914
1739209916.064733;-45.120503652039325
1739209916.0647342;-38.13080360867914
1739209916.0647354;-38.13080360867914
1739209916.0647366;-35.57807855764607
1739209916.0647378;-45.120503652039325
1739209916.0647392;-38.13080360867914
1739209916.0647404;-38.13080360867914
1739209916.0647416;-38.13080360867914
1739209916.0647428;-45.120503652039325
1739209916.064744;-45.120503652039325
1739209916.0647454;-45.120503652039325
1739209916.0647466;-33.981070128970906
1739209916.0647478;-45.120503652039325
1739209916.064749;-45.120503652039325
1739209916.0647502;-31.141103565318915
1739209916.0647516;-38.13080360867914
1739209916.0647528;-45.120503652039325
1739209916.064754;-45.120503652039325
1739209916.0647552;-35.57807855764607
1739209916.0647564;-38.13080360867914
1739209916.0647576;-38.13080360867914
1739209916.064759;-38.13080360867914
1739209916.0647602;-45.120503652039325
1739209916.0647614;-38.13080360867914
1739209916.0647626;-45.120503652039325
1739209916.0647638;-45.120503652039325
1739209916.0647652;-45.120503652039325
1739209916.0647664;-45.120503652039325
1739209916.0647676;-38.13080360867914
1739209916.0647688;-38.13080360867914
1739209916.06477;-35.57807855764607
1739209916.0647714;-38.13080360867914
1739209916.0647726;-38.13080360867914
1739209916.0647738;-38.13080360867914
1739209916.064775;-33.981070128970906
1739209916.0647762;-35.57807855764607
1739209916.0647776;-38.13080360867914
1739209916.0647788;-45.120503652039325
1739209916.06478;-45.120503652039325
1739209916.0647812;-45.120503652039325
1739209916.0647824;-45.120503652039325
1739209916.0647836;-38.13080360867914
1739209916.064785;-38.13080360867914
1739209916.0647862;-45.120503652039325
1739209916.0647874;-45.120503652039325
1739209916.0647886;-31.141103565318915
1739209916.0647898;-38.13080360867914
1739209916.0647912;-45.120503652039325
1739209916.0647924;-38.13080360867914
1739209916.0647936;-45.120503652039325
1739209916.0647948;-38.13080360867914
1739209916.064796;-45.120503652039325
1739209916.0647974;-38.13080360867914
1739209916.0647986;-45.120503652039325
1739209916.0647998;-32.816014438256545
1739209916.064801;-38.13080360867914
1739209916.0648022;-38.13080360867914
1739209916.0648036;-35.57807855764607
1739209916.0648048;-38.13080360867914
1739209916.064806;-45.120503652039325
1739209916.0648072;-38.13080360867914
1739209916.0648084;-38.13080360867914
1739209916.0648096;-38.13080360867914
1739209916.064811;-45.120503652039325
1739209916.0648122;-35.57807855764607
1739209916.0648134;-38.13080360867914
1739209916.0648146;-38.13080360867914
1739209916.0648158;-45.120503652039325
1739209916.0648172;-38.13080360867914
1739209916.0648184;-45.120503652039325
1739209916.0648196;-29.438486411369333
1739209916.0648208;-33.981070128970906
1739209916.064822;-45.120503652039325
1739209916.0648234;-35.57807855764607
1739209916.0648246;-45.120503652039325
1739209916.0648258;-45.120503652039325
1739209916.064827;-45.120503652039325
1739209916.0648282;-33.981070128970906
1739209916.0648293;-38.13080360867914
1739209916.0648308;-45.120503652039325
1739209916.064832;-35.57807855764607
1739209916.0648332;-45.120503652039325
1739209916.0648344;-45.120503652039325
1739209916.0648355;-45.120503652039325
1739209916.064837;-38.13080360867914
1739209916.0648382;-45.120503652039325
1739209916.0648394;-29.438486411369333
1739209916.0648406;-29.438486411369333
1739209916.0648417;-45.120503652039325
1739209916.0648432;-38.13080360867914
1739209916.0648444;-35.57807855764607
1739209916.0648456;-38.13080360867914
1739209916.0648468;-45.120503652039325
1739209916.064848;-35.57807855764607
1739209916.0648494;-45.120503652039325
1739209916.0648506;-35.57807855764607
1739209916.0648518;-35.57807855764607
1739209916.064853;-45.120503652039325
1739209916.0648541;-45.120503652039325
1739209916.0648553;-45.120503652039325
1739209916.0648568;-35.57807855764607
1739209916.064858;-38.13080360867914
1739209916.0648592;-35.57807855764607
1739209916.0648603;-31.141103565318893
1739209916.0648615;-45.120503652039325
1739209916.064863;-38.13080360867914
1739209916.0648642;-35.57807855764607
1739209916.0648654;-35.57807855764607
1739209916.0648665;-38.13080360867914
1739209916.0648677;-38.13080360867914
1739209916.0648692;-45.120503652039325
1739209916.0648704;-45.120503652039325
1739209916.0648715;-38.13080360867914
1739209916.0648727;-45.120503652039325
1739209916.064874;-45.120503652039325
1739209916.0648751;-45.120503652039325
1739209916.0648766;-38.13080360867914
1739209916.0648777;-38.13080360867914
1739209916.064879;-38.13080360867914
1739209916.0648801;-38.13080360867914
1739209916.0648813;-38.13080360867914
1739209916.0648828;-45.120503652039325
1739209916.064884;-45.120503652039325
1739209916.0648851;-38.13080360867914
1739209916.0648863;-45.120503652039325
1739209916.0648875;-32.816014438256545
1739209916.064889;-45.120503652039325
1739209916.0648901;-45.120503652039325
1739209916.0648913;-38.13080360867914
1739209916.0648925;-35.57807855764607
1739209916.0648937;-45.120503652039325
1739209916.0648952;-45.120503652039325
1739209916.0648963;-45.120503652039325
1739209916.0648975;-35.57807855764607
1739209916.0648987;-45.120503652039325
1739209916.0649;-38.13080360867914
1739209916.064901;-45.120503652039325
1739209916.0649025;-35.57807855764607
1739209916.0649037;-45.120503652039325
1739209916.064905;-45.120503652039325
1739209916.0649061;-45.120503652039325
1739209916.0649073;-45.120503652039325
1739209916.0649087;-38.13080360867914
1739209916.06491;-26.991370085610722
1739209916.0649111;-35.57807855764607
1739209916.0649123;-45.120503652039325
1739209916.0649135;-38.13080360867914
1739209916.064915;-32.816014438256545
1739209916.0649161;-38.13080360867914
1739209916.0649173;-45.120503652039325
1739209916.0649185;-32.816014438256545
1739209916.0649197;-32.81601443825658
1739209916.0649211;-33.981070128970906
1739209916.0649223;-35.57807855764607
1739209916.0649235;-45.120503652039325
1739209916.0649247;-38.13080360867914
1739209916.064926;-38.13080360867914
1739209916.064927;-38.13080360867914
1739209916.0649285;-38.13080360867914
1739209916.0649297;-27.267205301931607
1739209916.064931;-33.981070128970906
1739209916.064932;-38.13080360867914
1739209916.0649333;-45.120503652039325
1739209916.0649347;-33.981070128970906
1739209916.064936;-45.120503652039325
1739209916.064937;-45.120503652039325
1739209916.0649383;-38.13080360867914
1739209916.0649395;-35.57807855764607
1739209916.064941;-38.13080360867914
1739209916.0649421;-45.120503652039325
1739209916.0649433;-38.13080360867914
1739209916.0649445;-35.57807855764607
1739209916.0649457;-45.120503652039325
1739209916.064947;-45.120503652039325
1739209916.0649483;-45.120503652039325
1739209916.0649495;-33.981070128970906
1739209916.0649507;-38.13080360867914
1739209916.064952;-45.120503652039325
1739209916.064953;-45.120503652039325
1739209916.0649545;-38.13080360867914
1739209916.0649557;-38.13080360867914
1739209916.064957;-45.120503652039325
1739209916.0761313;-31.141103565318915
1739209916.076136;-38.13080360867914
1739209916.0761409;-45.120503652039325
1739209916.0761454;-38.13080360867914
1739209916.0761502;-38.13080360867914
1739209916.076155;-38.13080360867914
1739209916.0761597;-45.120503652039325
1739209916.0761645;-38.13080360867914
1739209916.0761693;-38.13080360867914
1739209916.0761738;-38.13080360867914
1739209916.0761786;-45.120503652039325
1739209916.0761833;-38.13080360867914
1739209916.076188;-38.13080360867914
1739209916.0761929;-45.120503652039325
1739209916.0761976;-45.120503652039325
1739209916.0762022;-45.120503652039325
1739209916.076207;-45.120503652039325
1739209916.0762117;-38.13080360867914
1739209916.0762165;-38.13080360867914
1739209916.0762212;-45.120503652039325
1739209916.076226;-33.981070128970906
1739209916.0762305;-38.13080360867914
1739209916.0762353;-45.120503652039325
1739209916.07624;-45.120503652039325
1739209916.0762448;-28.992665084841942
1739209916.0762496;-38.13080360867914
1739209916.0762544;-45.120503652039325
1739209916.0762591;-45.120503652039325
1739209916.0762637;-33.981070128970906
1739209916.0762684;-45.120503652039325
1739209916.0762732;-45.120503652039325
1739209916.076278;-45.120503652039325
1739209916.0762827;-31.14110356531892
1739209916.0762875;-38.13080360867914
1739209916.076292;-38.13080360867914
1739209916.0762968;-45.120503652039325
1739209916.0763016;-45.120503652039325
1739209916.0763063;-33.981070128970906
1739209916.076311;-38.13080360867914
1739209916.0763159;-38.13080360867914
1739209916.0763204;-31.141103565318915
1739209916.0763252;-32.816014438256545
1739209916.07633;-45.120503652039325
1739209916.0763347;-38.13080360867914
1739209916.0763395;-33.981070128970906
1739209916.0763443;-35.57807855764607
1739209916.0763488;-30.49652367304973
1739209916.0763535;-45.120503652039325
1739209916.0763583;-45.120503652039325
1739209916.076363;-38.13080360867914
1739209916.0763679;-38.13080360867914
1739209916.0763726;-45.120503652039325
1739209916.0763774;-38.13080360867914
1739209916.076382;-35.57807855764607
1739209916.0763867;-38.13080360867914
1739209916.0763915;-38.13080360867914
1739209916.0763962;-45.120503652039325
1739209916.076401;-38.13080360867914
1739209916.0764058;-38.13080360867914
1739209916.0764103;-45.120503652039325
1739209916.076415;-38.13080360867914
1739209916.0764198;-32.816014438256545
1739209916.0764246;-45.120503652039325
1739209916.0764294;-45.120503652039325
1739209916.0764341;-28.992665084841942
1739209916.0764387;-35.57807855764607
1739209916.0764434;-45.120503652039325
1739209916.0764482;-45.120503652039325
1739209916.076453;-33.981070128970906
1739209916.0764577;-38.13080360867914
1739209916.0764625;-38.13080360867914
1739209916.076467;-45.120503652039325
1739209916.0764718;-33.981070128970956
1739209916.0764766;-38.13080360867914
1739209916.0764813;-38.13080360867914
1739209916.076486;-45.120503652039325
1739209916.0764909;-45.120503652039325
1739209916.0764956;-45.120503652039325
1739209916.0765002;-38.13080360867914
1739209916.076505;-45.120503652039325
1739209916.0765097;-28.58837851428586
1739209916.0765145;-31.141103565318893
1739209916.0765193;-45.120503652039325
1739209916.076524;-38.13080360867914
1739209916.0765285;-33.981070128970906
1739209916.0765333;-45.120503652039325
1739209916.076538;-45.120503652039325
1739209916.0765429;-45.120503652039325
1739209916.0765476;-45.120503652039325
1739209916.0765524;-45.120503652039325
1739209916.076557;-45.120503652039325
1739209916.0765617;-45.120503652039325
1739209916.0765665;-38.13080360867914
1739209916.0765712;-38.13080360867914
1739209916.076576;-45.120503652039325
1739209916.0765808;-45.120503652039325
1739209916.0765853;-45.120503652039325
1739209916.07659;-38.13080360867914
1739209916.0765948;-38.13080360867914
1739209916.0765996;-45.120503652039325
1739209916.0766044;-38.13080360867914
1739209916.0766091;-38.13080360867914
1739209916.076614;-38.13080360867914
1739209916.0766184;-45.120503652039325
1739209916.0766232;-30.49652367304973
1739209916.076628;-32.816014438256545
1739209916.0766327;-45.120503652039325
1739209916.0766375;-45.120503652039325
1739209916.0766423;-38.13080360867914
