CAN Message; 0x98:0000a38659f4da2e
Timestamp;Amplitude
1739209795.16307;-35.57807855764607
1739209795.1630752;-45.120503652039325
1739209795.1630805;-45.120503652039325
1739209795.1630857;-45.120503652039325
1739209795.163091;-45.120503652039325
1739209795.1630962;-45.120503652039325
1739209795.1631014;-45.120503652039325
1739209795.1631067;-38.13080360867914
1739209795.163112;-45.120503652039325
1739209795.1631172;-38.13080360867914
1739209795.1631224;-38.13080360867914
1739209795.1631277;-38.13080360867914
1739209795.163133;-35.57807855764607
1739209795.1631382;-38.13080360867914
1739209795.1631434;-45.120503652039325
1739209795.1631486;-33.981070128970906
1739209795.163154;-38.13080360867914
1739209795.1631591;-45.120503652039325
1739209795.1631644;-33.981070128970906
1739209795.1631696;-45.120503652039325
1739209795.1631749;-45.120503652039325
1739209795.16318;-35.57807855764607
1739209795.1631854;-45.120503652039325
1739209795.1631904;-45.120503652039325
1739209795.1631956;-38.13080360867914
1739209795.1632009;-45.120503652039325
1739209795.163206;-45.120503652039325
1739209795.1632113;-45.120503652039325
1739209795.1632166;-38.13080360867914
1739209795.1632218;-45.120503652039325
1739209795.163227;-45.120503652039325
1739209795.1632323;-45.120503652039325
1739209795.1632376;-38.13080360867914
1739209795.1632428;-38.13080360867914
1739209795.163248;-45.120503652039325
1739209795.1632533;-45.120503652039325
1739209795.1632586;-38.13080360867914
1739209795.1632638;-35.57807855764607
1739209795.163269;-38.13080360867914
1739209795.1632743;-45.120503652039325
1739209795.1632795;-33.981070128970906
1739209795.1632848;-45.120503652039325
1739209795.16329;-45.120503652039325
1739209795.1632953;-45.120503652039325
1739209795.1633005;-38.13080360867914
1739209795.1633058;-38.13080360867914
1739209795.1633108;-45.120503652039325
1739209795.163316;-45.120503652039325
1739209795.1633213;-45.120503652039325
1739209795.1633265;-45.120503652039325
1739209795.1633317;-45.120503652039325
1739209795.163337;-38.13080360867914
1739209795.1633422;-38.13080360867914
1739209795.1633475;-45.120503652039325
1739209795.1633527;-38.13080360867914
1739209795.163358;-35.57807855764607
1739209795.1633632;-38.13080360867914
1739209795.1633685;-38.13080360867914
1739209795.1633737;-45.120503652039325
1739209795.163379;-35.57807855764607
1739209795.1633842;-45.120503652039325
1739209795.1633894;-38.13080360867914
1739209795.1633947;-38.13080360867914
1739209795.1634;-45.120503652039325
1739209795.1634052;-45.120503652039325
1739209795.1634104;-38.13080360867914
1739209795.1634157;-38.13080360867914
1739209795.163421;-38.13080360867914
1739209795.163426;-38.13080360867914
1739209795.1634312;-38.13080360867914
1739209795.1634364;-35.57807855764607
1739209795.1634417;-45.120503652039325
1739209795.163447;-45.120503652039325
1739209795.1634521;-45.120503652039325
1739209795.1634574;-38.13080360867914
1739209795.1634626;-38.13080360867914
1739209795.163468;-31.141103565318915
1739209795.1634731;-31.141103565318915
1739209795.1634784;-45.120503652039325
1739209795.1634836;-33.981070128970906
1739209795.1634889;-35.57807855764607
1739209795.163494;-45.120503652039325
1739209795.1634994;-38.13080360867914
1739209795.1635046;-31.141103565318915
1739209795.1635098;-38.13080360867914
1739209795.163515;-45.120503652039325
1739209795.1635203;-45.120503652039325
1739209795.1635256;-45.120503652039325
1739209795.1635308;-38.13080360867914
1739209795.163536;-38.13080360867914
1739209795.1635413;-45.120503652039325
1739209795.1635463;-35.57807855764607
1739209795.1635516;-38.13080360867914
1739209795.1635568;-45.120503652039325
1739209795.163562;-45.120503652039325
1739209795.1635673;-45.120503652039325
1739209795.1635725;-45.120503652039325
1739209795.1635778;-45.120503652039325
1739209795.163583;-38.13080360867914
1739209795.1635883;-38.13080360867914
1739209795.1635935;-32.816014438256545
1739209795.1635988;-28.992665084841942
1739209795.163604;-45.120503652039325
1739209795.1636093;-38.13080360867914
1739209795.1636145;-33.981070128970906
1739209795.1636198;-45.120503652039325
1739209795.163625;-45.120503652039325
1739209795.1636302;-35.57807855764607
1739209795.1636355;-38.13080360867914
1739209795.1636407;-31.141103565318943
1739209795.163646;-38.13080360867914
1739209795.1636512;-45.120503652039325
1739209795.1636565;-38.13080360867914
1739209795.1636617;-45.120503652039325
1739209795.1636667;-38.13080360867914
1739209795.163672;-45.120503652039325
1739209795.1636772;-45.120503652039325
1739209795.1636825;-30.49652367304973
1739209795.1636877;-38.13080360867914
1739209795.163693;-38.13080360867914
1739209795.1636982;-38.13080360867914
1739209795.1637034;-45.120503652039325
1739209795.1637087;-38.13080360867914
1739209795.163714;-45.120503652039325
1739209795.1637192;-45.120503652039325
1739209795.1637244;-45.120503652039325
1739209795.1637297;-45.120503652039325
1739209795.163735;-45.120503652039325
1739209795.1637402;-38.13080360867914
1739209795.1637454;-35.57807855764607
1739209795.1637506;-38.13080360867914
1739209795.163756;-38.13080360867914
1739209795.1637611;-45.120503652039325
1739209795.1637664;-29.438486411369333
1739209795.1637716;-32.816014438256545
1739209795.1637769;-45.120503652039325
1739209795.1637821;-45.120503652039325
1739209795.1637871;-38.13080360867914
1739209795.1637924;-33.981070128970906
1739209795.1637976;-45.120503652039325
1739209795.1638029;-38.13080360867914
1739209795.163808;-30.49652367304973
1739209795.1638134;-38.13080360867914
1739209795.1638186;-45.120503652039325
1739209795.1638238;-38.13080360867914
1739209795.163829;-32.816014438256545
1739209795.1638343;-38.13080360867914
1739209795.1638396;-45.120503652039325
1739209795.1638448;-45.120503652039325
1739209795.16385;-45.120503652039325
1739209795.1638553;-38.13080360867914
1739209795.1638606;-45.120503652039325
1739209795.1638658;-45.120503652039325
1739209795.163871;-38.13080360867914
1739209795.1638763;-28.992665084841942
1739209795.1638815;-45.120503652039325
1739209795.1638868;-45.120503652039325
1739209795.163892;-29.438486411369333
1739209795.1638973;-38.13080360867914
1739209795.1639023;-45.120503652039325
1739209795.1639075;-38.13080360867914
1739209795.1639128;-33.981070128970906
1739209795.163918;-45.120503652039325
1739209795.1639233;-38.13080360867914
1739209795.1639285;-45.120503652039325
1739209795.1639338;-45.120503652039325
1739209795.163939;-38.13080360867914
1739209795.1639442;-45.120503652039325
1739209795.1639495;-45.120503652039325
1739209795.1639547;-38.13080360867914
1739209795.16396;-38.13080360867914
1739209795.1639652;-45.120503652039325
1739209795.1639705;-45.120503652039325
1739209795.1639757;-38.13080360867914
1739209795.163981;-38.13080360867914
1739209795.1639862;-45.120503652039325
1739209795.1639915;-45.120503652039325
1739209795.1639967;-45.120503652039325
1739209795.164002;-38.13080360867914
1739209795.1640072;-38.13080360867914
1739209795.1640124;-45.120503652039325
1739209795.1640177;-45.120503652039325
1739209795.1640227;-38.13080360867914
1739209795.164028;-38.13080360867914
1739209795.1640332;-45.120503652039325
1739209795.1640384;-35.57807855764607
1739209795.1640437;-38.13080360867914
1739209795.164049;-45.120503652039325
1739209795.1640542;-38.13080360867914
1739209795.1640594;-45.120503652039325
1739209795.1640646;-38.13080360867914
1739209795.16407;-38.13080360867914
1739209795.1640751;-45.120503652039325
1739209795.1640804;-45.120503652039325
1739209795.1640856;-45.120503652039325
1739209795.1640909;-45.120503652039325
1739209795.164096;-38.13080360867914
1739209795.1641014;-45.120503652039325
1739209795.1641066;-38.13080360867914
1739209795.1641119;-35.57807855764607
1739209795.164117;-38.13080360867914
1739209795.1641223;-45.120503652039325
1739209795.1641276;-33.981070128970906
1739209795.1641328;-38.13080360867914
1739209795.164138;-38.13080360867914
1739209795.164143;-45.120503652039325
1739209795.1641483;-33.981070128970906
1739209795.1641536;-45.120503652039325
1739209795.1641588;-45.120503652039325
1739209795.164164;-38.13080360867914
1739209795.1641693;-38.13080360867914
1739209795.1641746;-35.57807855764607
1739209795.1641798;-35.57807855764607
1739209795.164185;-45.120503652039325
1739209795.1641903;-38.13080360867914
1739209795.1641955;-38.13080360867914
1739209795.1642008;-38.13080360867914
1739209795.164206;-38.13080360867914
1739209795.1642113;-38.13080360867914
1739209795.1642165;-45.120503652039325
1739209795.1642218;-45.120503652039325
1739209795.164227;-45.120503652039325
1739209795.1642323;-33.981070128970906
1739209795.1642375;-38.13080360867914
1739209795.1642427;-45.120503652039325
1739209795.164248;-45.120503652039325
1739209795.1642532;-38.13080360867914
1739209795.1642585;-45.120503652039325
1739209795.1642635;-45.120503652039325
1739209795.1642687;-45.120503652039325
1739209795.164274;-30.49652367304973
1739209795.1642792;-38.13080360867914
1739209795.1642845;-38.13080360867914
1739209795.1642897;-45.120503652039325
1739209795.164295;-45.120503652039325
1739209795.1643002;-45.120503652039325
1739209795.1643054;-33.981070128970906
1739209795.1643107;-38.13080360867914
1739209795.164316;-31.141103565318915
1739209795.1643212;-31.141103565318915
1739209795.1643264;-33.981070128970906
1739209795.1643317;-38.13080360867914
1739209795.164337;-38.13080360867914
1739209795.1643422;-45.120503652039325
1739209795.1643474;-33.981070128970906
1739209795.1643527;-45.120503652039325
1739209795.164358;-38.13080360867914
1739209795.1643631;-38.13080360867914
1739209795.1643684;-38.13080360867914
1739209795.1643736;-45.120503652039325
1739209795.164379;-38.13080360867914
1739209795.164384;-38.13080360867914
1739209795.1643891;-45.120503652039325
1739209795.1643944;-45.120503652039325
1739209795.1643996;-38.13080360867914
1739209795.1644049;-38.13080360867914
1739209795.16441;-45.120503652039325
1739209795.1644154;-38.13080360867914
1739209795.1644206;-45.120503652039325
1739209795.1644258;-33.981070128970906
1739209795.164431;-33.981070128970906
1739209795.1644363;-38.13080360867914
1739209795.1644416;-33.981070128970906
1739209795.1644468;-28.992665084841942
1739209795.164452;-45.120503652039325
1739209795.1644573;-33.981070128970906
1739209795.1644626;-45.120503652039325
1739209795.1644678;-45.120503652039325
1739209795.164473;-45.120503652039325
1739209795.1644783;-38.13080360867914
1739209795.1644835;-38.13080360867914
1739209795.1644888;-35.57807855764607
1739209795.164494;-38.13080360867914
1739209795.164499;-45.120503652039325
1739209795.1645043;-35.57807855764607
1739209795.1645095;-45.120503652039325
1739209795.1645148;-45.120503652039325
1739209795.16452;-45.120503652039325
1739209795.1645253;-45.120503652039325
1739209795.1645305;-45.120503652039325
1739209795.1645358;-38.13080360867914
1739209795.164541;-38.13080360867914
1739209795.1645463;-45.120503652039325
1739209795.1645515;-33.981070128970906
1739209795.1645567;-35.57807855764607
1739209795.164562;-45.120503652039325
1739209795.1645672;-38.13080360867914
1739209795.1645725;-33.981070128970906
1739209795.1645777;-38.13080360867914
1739209795.164583;-45.120503652039325
1739209795.1645882;-38.13080360867914
1739209795.1645935;-45.120503652039325
1739209795.1645987;-45.120503652039325
1739209795.164604;-32.816014438256545
1739209795.1646092;-38.13080360867914
1739209795.1646144;-38.13080360867914
1739209795.1646194;-32.816014438256545
1739209795.1646247;-45.120503652039325
1739209795.16463;-38.13080360867914
1739209795.1646352;-32.816014438256545
1739209795.1646404;-38.13080360867914
1739209795.1646457;-45.120503652039325
1739209795.164651;-38.13080360867914
1739209795.1646562;-35.57807855764607
1739209795.1646614;-35.57807855764607
1739209795.1646667;-45.120503652039325
1739209795.164672;-45.120503652039325
1739209795.1646771;-38.13080360867914
1739209795.1646824;-38.13080360867914
1739209795.1646876;-45.120503652039325
1739209795.1646929;-45.120503652039325
1739209795.1646981;-38.13080360867914
1739209795.1647034;-45.120503652039325
1739209795.1647086;-45.120503652039325
1739209795.1647139;-45.120503652039325
1739209795.164719;-38.13080360867914
1739209795.1647243;-45.120503652039325
1739209795.1647296;-38.13080360867914
1739209795.1647348;-38.13080360867914
1739209795.1647398;-28.21854285175415
1739209795.164745;-30.49652367304973
1739209795.1647503;-45.120503652039325
1739209795.1647556;-38.13080360867914
1739209795.1647608;-45.120503652039325
1739209795.164766;-45.120503652039325
1739209795.1647713;-45.120503652039325
1739209795.1647766;-35.57807855764607
1739209795.1647818;-45.120503652039325
1739209795.164787;-45.120503652039325
1739209795.1647923;-38.13080360867914
1739209795.1647975;-38.13080360867914
1739209795.1648028;-45.120503652039325
1739209795.164808;-45.120503652039325
1739209795.1648133;-35.57807855764607
1739209795.1648185;-38.13080360867914
1739209795.1648238;-38.13080360867914
1739209795.164829;-35.57807855764607
1739209795.1648343;-32.816014438256545
1739209795.1648395;-38.13080360867914
1739209795.1648448;-29.438486411369333
1739209795.16485;-32.816014438256545
1739209795.1648552;-45.120503652039325
1739209795.1648602;-38.13080360867914
1739209795.1648655;-38.13080360867914
1739209795.1648707;-38.13080360867914
1739209795.164876;-35.57807855764607
1739209795.1648812;-35.57807855764607
1739209795.1648865;-45.120503652039325
1739209795.1648917;-38.13080360867914
1739209795.164897;-38.13080360867914
1739209795.1649022;-33.981070128970906
1739209795.1649075;-45.120503652039325
1739209795.1649127;-35.57807855764607
1739209795.164918;-38.13080360867914
1739209795.1649232;-38.13080360867914
1739209795.1649284;-38.13080360867914
1739209795.1649337;-45.120503652039325
1739209795.164939;-45.120503652039325
1739209795.1649442;-45.120503652039325
1739209795.1649494;-33.981070128970906
1739209795.1649547;-30.49652367304973
1739209795.16496;-35.57807855764607
1739209795.1649652;-38.13080360867914
1739209795.1649704;-38.13080360867914
1739209795.1649754;-38.13080360867914
1739209795.1649806;-45.120503652039325
1739209795.164986;-33.981070128970906
1739209795.1649911;-45.120503652039325
1739209795.1649964;-45.120503652039325
1739209795.1650016;-38.13080360867914
1739209795.1650069;-45.120503652039325
1739209795.1650121;-45.120503652039325
1739209795.1650174;-45.120503652039325
1739209795.1650226;-45.120503652039325
1739209795.1650279;-38.13080360867914
1739209795.165033;-38.13080360867914
1739209795.1650383;-45.120503652039325
1739209795.1650436;-38.13080360867914
1739209795.1650488;-38.13080360867914
1739209795.165054;-38.13080360867914
1739209795.1650593;-45.120503652039325
1739209795.1650646;-45.120503652039325
1739209795.1650698;-38.13080360867914
1739209795.165075;-32.816014438256545
1739209795.1650803;-31.141103565318915
1739209795.1650856;-45.120503652039325
1739209795.1650908;-45.120503652039325
1739209795.1650958;-38.13080360867914
1739209795.165101;-33.981070128970906
1739209795.1651063;-45.120503652039325
1739209795.1651115;-45.120503652039325
1739209795.1651168;-38.13080360867914
1739209795.165122;-31.14110356531892
1739209795.1651273;-45.120503652039325
1739209795.1651325;-38.13080360867914
1739209795.1651378;-35.57807855764607
