CAN Message; 0x1a7:0000d45a491b11cf
1739209816.3992302;-38.13080360867914
1739209816.3992317;-35.57807855764607
1739209816.3992329;-38.13080360867914
1739209816.3992343;-45.120503652039325
1739209816.3992357;-38.13080360867914
1739209816.3992372;-33.981070128970906
1739209816.3992386;-38.13080360867914
1739209816.3992398;-45.120503652039325
1739209816.3992412;-45.120503652039325
1739209816.3992426;-38.13080360867914
1739209816.399244;-38.13080360867914
1739209816.3992453;-45.120503652039325
1739209816.3992467;-45.120503652039325
1739209816.3992481;-45.120503652039325
1739209816.3992496;-45.120503652039325
1739209816.399251;-45.120503652039325
1739209816.3992522;-35.57807855764607
1739209816.3992536;-38.13080360867914
1739209816.399255;-45.120503652039325
1739209816.3992565;-33.981070128970906
1739209816.3992577;-45.120503652039325
1739209816.399259;-38.13080360867914
1739209816.3992605;-35.57807855764607
1739209816.399262;-38.13080360867914
1739209816.3992634;-38.13080360867914
1739209816.3992646;-45.120503652039325
1739209816.399266;-28.58837851428586
1739209816.3992674;-45.120503652039325
1739209816.3992689;-38.13080360867914
1739209816.39927;-45.120503652039325
1739209816.3992715;-45.120503652039325
1739209816.399273;-32.816014438256545
1739209816.3992743;-38.13080360867914
1739209816.3992758;-38.13080360867914
1739209816.399277;-31.141103565318915
1739209816.3992784;-38.13080360867914
1739209816.3992798;-38.13080360867914
1739209816.3992813;-45.120503652039325
1739209816.3992825;-31.141103565318915
1739209816.399284;-35.57807855764607
1739209816.3992853;-45.120503652039325
1739209816.3992867;-38.13080360867914
1739209816.3992882;-38.13080360867914
1739209816.3992894;-45.120503652039325
1739209816.3992908;-45.120503652039325
1739209816.3992922;-45.120503652039325
1739209816.3992937;-45.120503652039325
1739209816.3992949;-45.120503652039325
1739209816.3992963;-45.120503652039325
1739209816.3992977;-45.120503652039325
1739209816.3992991;-38.13080360867914
1739209816.3993006;-35.57807855764607
1739209816.3993018;-45.120503652039325
1739209816.3993032;-45.120503652039325
1739209816.3993046;-38.13080360867914
1739209816.399306;-32.816014438256545
1739209816.3993073;-45.120503652039325
1739209816.3993087;-45.120503652039325
1739209816.39931;-27.267205301931607
1739209816.3993115;-38.13080360867914
1739209816.399313;-38.13080360867914
1739209816.3993142;-35.57807855764607
1739209816.3993156;-45.120503652039325
1739209816.399317;-38.13080360867914
1739209816.3993185;-38.13080360867914
1739209816.3993196;-45.120503652039325
1739209816.399321;-35.57807855764607
1739209816.3993225;-35.57807855764607
1739209816.399324;-35.57807855764607
1739209816.3993254;-38.13080360867914
1739209816.3993266;-45.120503652039325
1739209816.399328;-38.13080360867914
1739209816.3993294;-38.13080360867914
1739209816.3993309;-38.13080360867914
1739209816.399332;-38.13080360867914
1739209816.3993335;-45.120503652039325
1739209816.399335;-38.13080360867914
1739209816.3993363;-33.981070128970906
1739209816.3993375;-33.981070128970906
1739209816.399339;-35.57807855764607
1739209816.3993404;-38.13080360867914
1739209816.3993418;-38.13080360867914
1739209816.3993433;-32.816014438256545
1739209816.3993444;-38.13080360867914
1739209816.3993459;-45.120503652039325
1739209816.3993473;-45.120503652039325
1739209816.3993487;-45.120503652039325
1739209816.39935;-45.120503652039325
1739209816.3993514;-45.120503652039325
1739209816.3993528;-38.13080360867914
1739209816.3993542;-38.13080360867914
1739209816.3993556;-45.120503652039325
1739209816.3993568;-33.981070128970906
1739209816.3993583;-38.13080360867914
1739209816.3993597;-38.13080360867914
1739209816.3993611;-35.57807855764607
1739209816.3993623;-38.13080360867914
1739209816.3993638;-35.57807855764607
1739209816.3993652;-45.120503652039325
1739209816.3993666;-35.57807855764607
1739209816.399368;-38.13080360867914
1739209816.3993692;-45.120503652039325
1739209816.3993707;-38.13080360867914
1739209816.399372;-38.13080360867914
1739209816.3993735;-38.13080360867914
1739209816.3993747;-38.13080360867914
1739209816.3993762;-38.13080360867914
1739209816.3993776;-45.120503652039325
1739209816.399379;-45.120503652039325
1739209816.3993804;-45.120503652039325
1739209816.3993816;-38.13080360867914
1739209816.399383;-45.120503652039325
1739209816.3993845;-38.13080360867914
1739209816.399386;-35.57807855764607
1739209816.3993871;-38.13080360867914
1739209816.3993886;-30.49652367304973
1739209816.39939;-38.13080360867914
1739209816.3993914;-45.120503652039325
1739209816.3993928;-32.816014438256545
1739209816.399394;-30.49652367304973
1739209816.3993955;-38.13080360867914
1739209816.399397;-33.981070128970906
1739209816.3993983;-38.13080360867914
1739209816.3993995;-45.120503652039325
1739209816.399401;-45.120503652039325
1739209816.3994024;-33.981070128970906
1739209816.3994038;-35.57807855764607
1739209816.3994052;-45.120503652039325
1739209816.3994064;-38.13080360867914
1739209816.3994079;-45.120503652039325
1739209816.3994093;-38.13080360867914
1739209816.3994107;-32.816014438256545
1739209816.399412;-38.13080360867914
1739209816.3994133;-45.120503652039325
1739209816.3994148;-38.13080360867914
1739209816.3994162;-32.816014438256545
1739209816.3994176;-38.13080360867914
1739209816.3994188;-45.120503652039325
1739209816.3994203;-33.981070128970906
1739209816.3994217;-35.57807855764607
1739209816.3994231;-38.13080360867914
1739209816.3994243;-38.13080360867914
1739209816.3994257;-45.120503652039325
1739209816.3994272;-45.120503652039325
1739209816.3994286;-38.13080360867914
1739209816.39943;-45.120503652039325
1739209816.3994312;-45.120503652039325
1739209816.3994327;-38.13080360867914
1739209816.399434;-45.120503652039325
1739209816.3994355;-45.120503652039325
1739209816.3994367;-38.13080360867914
1739209816.3994381;-35.57807855764607
1739209816.3994396;-38.13080360867914
1739209816.399441;-45.120503652039325
1739209816.3994422;-45.120503652039325
1739209816.3994436;-35.57807855764607
1739209816.399445;-35.57807855764607
1739209816.3994465;-38.13080360867914
1739209816.399448;-38.13080360867914
1739209816.399449;-45.120503652039325
1739209816.3994505;-38.13080360867914
1739209816.399452;-45.120503652039325
1739209816.3994534;-45.120503652039325
1739209816.3994546;-38.13080360867914
1739209816.399456;-38.13080360867914
1739209816.3994575;-38.13080360867914
1739209816.399459;-45.120503652039325
1739209816.3994603;-45.120503652039325
1739209816.3994615;-45.120503652039325
1739209816.399463;-45.120503652039325
1739209816.3994644;-45.120503652039325
1739209816.3994658;-31.141103565318915
1739209816.399467;-33.981070128970906
1739209816.3994684;-45.120503652039325
1739209816.3994699;-45.120503652039325
1739209816.3994713;-33.981070128970906
1739209816.3994727;-32.816014438256545
1739209816.399474;-38.13080360867914
1739209816.3994753;-45.120503652039325
1739209816.3994768;-45.120503652039325
1739209816.3994782;-45.120503652039325
1739209816.3994794;-45.120503652039325
1739209816.3994808;-38.13080360867914
1739209816.3994823;-45.120503652039325
1739209816.3994837;-38.13080360867914
1739209816.399485;-45.120503652039325
1739209816.3994863;-38.13080360867914
1739209816.3994877;-33.981070128970906
1739209816.3994892;-38.13080360867914
1739209816.3994906;-45.120503652039325
1739209816.3994918;-38.13080360867914
1739209816.3994932;-38.13080360867914
1739209816.3994946;-45.120503652039325
1739209816.399496;-45.120503652039325
1739209816.3994975;-38.13080360867914
1739209816.3994987;-33.981070128970906
1739209816.3995001;-31.141103565318915
1739209816.3995016;-38.13080360867914
1739209816.399503;-38.13080360867914
1739209816.3995042;-32.816014438256545
1739209816.3995056;-33.981070128970906
1739209816.399507;-45.120503652039325
1739209816.3995085;-38.13080360867914
1739209816.39951;-38.13080360867914
1739209816.399511;-38.13080360867914
1739209816.3995125;-45.120503652039325
1739209816.399514;-38.13080360867914
1739209816.3995154;-38.13080360867914
1739209816.3995166;-45.120503652039325
1739209816.399518;-45.120503652039325
1739209816.3995194;-45.120503652039325
1739209816.3995209;-33.981070128970906
1739209816.3995223;-30.49652367304973
1739209816.3995235;-38.13080360867914
1739209816.399525;-35.57807855764607
1739209816.3995264;-38.13080360867914
1739209816.3995278;-38.13080360867914
1739209816.399529;-45.120503652039325
1739209816.3995304;-45.120503652039325
1739209816.3995318;-45.120503652039325
1739209816.3995333;-33.981070128970906
1739209816.3995347;-45.120503652039325
1739209816.399536;-45.120503652039325
1739209816.3995373;-32.816014438256545
1739209816.3995388;-45.120503652039325
1739209816.3995402;-45.120503652039325
1739209816.3995414;-35.57807855764607
1739209816.3995428;-38.13080360867914
1739209816.3995442;-45.120503652039325
1739209816.3995457;-38.13080360867914
1739209816.399547;-45.120503652039325
1739209816.3995483;-45.120503652039325
1739209816.3995497;-38.13080360867914
1739209816.3995512;-45.120503652039325
1739209816.3995526;-45.120503652039325
1739209816.3995538;-45.120503652039325
1739209816.3995552;-38.13080360867914
1739209816.3995566;-38.13080360867914
1739209816.399558;-38.13080360867914
1739209816.3995593;-45.120503652039325
1739209816.3995607;-31.141103565318893
1739209816.3995621;-31.141103565318893
1739209816.3995636;-45.120503652039325
1739209816.399565;-45.120503652039325
1739209816.3995662;-38.13080360867914
1739209816.3995676;-45.120503652039325
1739209816.399569;-38.13080360867914
1739209816.3995705;-35.57807855764607
1739209816.3995717;-45.120503652039325
1739209816.399573;-45.120503652039325
1739209816.3995745;-38.13080360867914
1739209816.399576;-38.13080360867914
1739209816.3995774;-38.13080360867914
1739209816.3995786;-38.13080360867914
1739209816.39958;-38.13080360867914
1739209816.3995814;-35.57807855764607
1739209816.3995829;-38.13080360867914
1739209816.399584;-45.120503652039325
1739209816.3995855;-45.120503652039325
1739209816.399587;-45.120503652039325
1739209816.3995883;-35.57807855764607
1739209816.3995898;-35.57807855764607
1739209816.399591;-45.120503652039325
1739209816.3995924;-45.120503652039325
1739209816.3995938;-38.13080360867914
1739209816.3995953;-45.120503652039325
1739209816.3995965;-38.13080360867914
1739209816.399598;-45.120503652039325
1739209816.3995993;-45.120503652039325
1739209816.3996007;-45.120503652039325
1739209816.3996022;-45.120503652039325
1739209816.3996034;-45.120503652039325
1739209816.3996048;-38.13080360867914
1739209816.3996062;-45.120503652039325
1739209816.3996077;-38.13080360867914
1739209816.3996089;-45.120503652039325
1739209816.3996103;-35.57807855764607
1739209816.3996117;-32.816014438256545
1739209816.3996131;-45.120503652039325
1739209816.3996146;-45.120503652039325
1739209816.3996158;-38.13080360867914
1739209816.3996172;-38.13080360867914
1739209816.3996186;-38.13080360867914
1739209816.39962;-32.816014438256545
1739209816.3996212;-45.120503652039325
1739209816.3996227;-45.120503652039325
1739209816.399624;-45.120503652039325
1739209816.3996255;-45.120503652039325
1739209816.399627;-45.120503652039325
1739209816.3996282;-45.120503652039325
1739209816.3996296;-33.981070128970906
1739209816.399631;-33.981070128970906
1739209816.3996325;-33.981070128970906
1739209816.3996336;-45.120503652039325
1739209816.399635;-33.981070128970906
1739209816.3996365;-38.13080360867914
1739209816.399638;-35.57807855764607
1739209816.3996394;-38.13080360867914
1739209816.3996406;-38.13080360867914
1739209816.399642;-35.57807855764607
1739209816.3996434;-38.13080360867914
1739209816.3996449;-45.120503652039325
1739209816.399646;-45.120503652039325
1739209816.3996475;-38.13080360867914
1739209816.399649;-45.120503652039325
1739209816.3996503;-45.120503652039325
1739209816.3996518;-38.13080360867914
1739209816.399653;-45.120503652039325
1739209816.3996544;-38.13080360867914
1739209816.3996558;-45.120503652039325
1739209816.3996572;-45.120503652039325
1739209816.3996584;-38.13080360867914
1739209816.3996599;-38.13080360867914
1739209816.3996613;-45.120503652039325
1739209816.3996627;-33.981070128970906
1739209816.399664;-38.13080360867914
1739209816.3996654;-38.13080360867914
1739209816.3996668;-27.8777449560314
1739209816.3996682;-35.57807855764607
1739209816.3996696;-35.57807855764607
1739209816.3996708;-45.120503652039325
1739209816.3996723;-45.120503652039325
1739209816.3996737;-38.13080360867914
1739209816.3996751;-30.49652367304973
1739209816.3996763;-38.13080360867914
1739209816.3996778;-33.981070128970956
1739209816.3996792;-38.13080360867914
1739209816.3996806;-38.13080360867914
1739209816.399682;-33.981070128970906
1739209816.3996832;-33.981070128970906
1739209816.3996847;-38.13080360867914
1739209816.399686;-38.13080360867914
1739209816.3996875;-35.57807855764607
1739209816.3996887;-26.487275050834715
1739209816.3996902;-33.981070128970906
1739209816.3996916;-38.13080360867914
1739209816.399693;-38.13080360867914
1739209816.3996944;-45.120503652039325
1739209816.3996956;-45.120503652039325
1739209816.399697;-38.13080360867914
1739209816.3996985;-38.13080360867914
1739209816.3997;-33.981070128970956
1739209816.399701;-33.981070128970906
1739209816.3997025;-45.120503652039325
1739209816.399704;-45.120503652039325
1739209816.3997054;-45.120503652039325
1739209816.3997068;-33.981070128970906
1739209816.399708;-38.13080360867914
1739209816.3997095;-38.13080360867914
1739209816.399711;-35.57807855764607
1739209816.3997123;-35.57807855764607
1739209816.3997135;-35.57807855764607
1739209816.399715;-45.120503652039325
1739209816.3997164;-45.120503652039325
1739209816.3997178;-45.120503652039325
1739209816.3997192;-38.13080360867914
1739209816.3997204;-45.120503652039325
1739209816.3997219;-33.981070128970906
1739209816.3997233;-33.981070128970906
1739209816.3997247;-45.120503652039325
1739209816.399726;-38.13080360867914
1739209816.3997273;-35.57807855764607
1739209816.3997288;-35.57807855764607
1739209816.3997302;-38.13080360867914
1739209816.3997316;-38.13080360867914
1739209816.3997328;-35.57807855764607
1739209816.3997343;-38.13080360867914
1739209816.3997357;-38.13080360867914
1739209816.3997371;-45.120503652039325
1739209816.3997383;-45.120503652039325
1739209816.3997397;-45.120503652039325
1739209816.3997412;-45.120503652039325
1739209816.3997426;-38.13080360867914
1739209816.399744;-28.58837851428586
1739209816.3997452;-31.141103565318915
1739209816.3997467;-38.13080360867914
1739209816.399748;-38.13080360867914
1739209816.3997495;-45.120503652039325
1739209816.3997507;-38.13080360867914
1739209816.3997521;-38.13080360867914
1739209816.3997536;-38.13080360867914
1739209816.399755;-38.13080360867914
1739209816.3997564;-33.981070128970906
1739209816.3997576;-38.13080360867914
1739209816.399759;-45.120503652039325
1739209816.3997605;-45.120503652039325
1739209816.399762;-38.13080360867914
1739209816.399763;-35.57807855764607
1739209816.3997645;-38.13080360867914
1739209816.399766;-45.120503652039325
1739209816.3997674;-38.13080360867914
