CAN Message; 0x98:0000e89fdd96d54a
1739209651.9711218;-45.120503652039325
1739209651.971123;-45.120503652039325
1739209651.971124;-45.120503652039325
1739209651.971125;-38.13080360867914
1739209651.971126;-38.13080360867914
1739209651.971127;-38.13080360867914
1739209651.9711282;-45.120503652039325
1739209651.9711292;-45.120503652039325
1739209651.9711304;-45.120503652039325
1739209651.9711313;-38.13080360867914
1739209651.9711325;-33.981070128970906
1739209651.9711335;-38.13080360867914
1739209651.9711344;-45.120503652039325
1739209651.9711356;-35.57807855764607
1739209651.9711366;-38.13080360867914
1739209651.9711378;-45.120503652039325
1739209651.9711387;-38.13080360867914
1739209651.97114;-38.13080360867914
1739209651.9711409;-45.120503652039325
1739209651.9711418;-38.13080360867914
1739209651.971143;-38.13080360867914
1739209651.971144;-45.120503652039325
1739209651.9711452;-35.57807855764607
1739209651.971146;-35.57807855764607
1739209651.9711473;-38.13080360867914
1739209651.9711483;-38.13080360867914
1739209651.9711494;-38.13080360867914
1739209651.9711504;-38.13080360867914
1739209651.9711514;-38.13080360867914
1739209651.9711525;-38.13080360867914
1739209651.9711535;-45.120503652039325
1739209651.9711547;-38.13080360867914
1739209651.9711556;-38.13080360867914
1739209651.9711568;-38.13080360867914
1739209651.9711578;-45.120503652039325
1739209651.971159;-45.120503652039325
1739209651.97116;-33.981070128970906
1739209651.971161;-33.981070128970906
1739209651.971162;-45.120503652039325
1739209651.971163;-45.120503652039325
1739209651.9711642;-38.13080360867914
1739209651.9711652;-45.120503652039325
1739209651.9711664;-38.13080360867914
1739209651.9711673;-35.57807855764607
1739209651.9711683;-32.816014438256545
1739209651.9711695;-31.141103565318915
1739209651.9711704;-38.13080360867914
1739209651.9711716;-45.120503652039325
1739209651.9711726;-38.13080360867914
1739209651.9711738;-38.13080360867914
1739209651.9711747;-38.13080360867914
1739209651.971176;-33.981070128970906
1739209651.9711769;-38.13080360867914
1739209651.9711778;-35.57807855764607
1739209651.971179;-35.57807855764607
1739209651.97118;-45.120503652039325
1739209651.9711812;-45.120503652039325
1739209651.971182;-38.13080360867914
1739209651.9711833;-38.13080360867914
1739209651.9711843;-45.120503652039325
1739209651.9711854;-38.13080360867914
1739209651.9711864;-27.267205301931607
1739209651.9711874;-38.13080360867914
1739209651.9711885;-38.13080360867914
1739209651.9711895;-45.120503652039325
1739209651.9711907;-33.981070128970906
1739209651.9711916;-38.13080360867914
1739209651.9711928;-38.13080360867914
1739209651.9711938;-45.120503652039325
1739209651.971195;-32.81601443825658
1739209651.971196;-38.13080360867914
1739209651.971197;-45.120503652039325
1739209651.971198;-38.13080360867914
1739209651.971199;-38.13080360867914
1739209651.9712002;-38.13080360867914
1739209651.9712012;-38.13080360867914
1739209651.9712024;-45.120503652039325
1739209651.9712033;-28.58837851428586
1739209651.9712043;-35.57807855764607
1739209651.9712055;-45.120503652039325
1739209651.9712064;-45.120503652039325
1739209651.9712076;-38.13080360867914
1739209651.9712086;-45.120503652039325
1739209651.9712098;-45.120503652039325
1739209651.9712107;-45.120503652039325
1739209651.971212;-33.981070128970956
1739209651.9712129;-45.120503652039325
1739209651.9712138;-45.120503652039325
1739209651.971215;-45.120503652039325
1739209651.971216;-38.13080360867914
1739209651.9712172;-45.120503652039325
1739209651.971218;-32.816014438256545
1739209651.9712193;-35.57807855764607
1739209651.9712203;-33.981070128970906
1739209651.9712214;-38.13080360867914
1739209651.9712224;-38.13080360867914
1739209651.9712234;-38.13080360867914
1739209651.9712245;-38.13080360867914
1739209651.9712255;-45.120503652039325
1739209651.9712267;-38.13080360867914
1739209651.9712276;-33.981070128970906
1739209651.9712288;-45.120503652039325
1739209651.9712298;-45.120503652039325
1739209651.9712307;-45.120503652039325
1739209651.971232;-38.13080360867914
1739209651.971233;-38.13080360867914
1739209651.971234;-38.13080360867914
1739209651.971235;-38.13080360867914
1739209651.9712362;-32.816014438256545
1739209651.9712372;-45.120503652039325
1739209651.9712384;-45.120503652039325
1739209651.9712393;-45.120503652039325
1739209651.9712403;-38.13080360867914
1739209651.9712415;-45.120503652039325
1739209651.9712424;-45.120503652039325
1739209651.9712436;-32.816014438256545
1739209651.9712446;-45.120503652039325
1739209651.9712458;-35.57807855764607
1739209651.9712467;-38.13080360867914
1739209651.971248;-38.13080360867914
1739209651.9712489;-35.57807855764607
1739209651.9712498;-45.120503652039325
1739209651.971251;-38.13080360867914
1739209651.971252;-38.13080360867914
1739209651.9712532;-33.981070128970906
1739209651.971254;-45.120503652039325
1739209651.9712553;-45.120503652039325
1739209651.9712563;-45.120503652039325
1739209651.9712572;-45.120503652039325
1739209651.9712584;-45.120503652039325
1739209651.9712594;-45.120503652039325
1739209651.9712605;-38.13080360867914
1739209651.9712615;-45.120503652039325
1739209651.9712627;-32.816014438256545
1739209651.9712636;-30.49652367304973
1739209651.9712648;-45.120503652039325
1739209651.9712658;-38.13080360867914
1739209651.9712667;-35.57807855764607
1739209651.971268;-35.57807855764607
1739209651.971269;-45.120503652039325
1739209651.97127;-35.57807855764607
1739209651.971271;-45.120503652039325
1739209651.9712722;-38.13080360867914
1739209651.9712732;-35.57807855764607
1739209651.9712744;-38.13080360867914
1739209651.9712753;-45.120503652039325
1739209651.9712763;-45.120503652039325
1739209651.9712775;-33.981070128970906
1739209651.9712784;-45.120503652039325
1739209651.9712796;-31.141103565318915
1739209651.9712806;-29.438486411369333
1739209651.9712818;-38.13080360867914
1739209651.9712827;-38.13080360867914
1739209651.971284;-35.57807855764607
1739209651.9712849;-35.57807855764607
1739209651.9712858;-45.120503652039325
1739209651.971287;-38.13080360867914
1739209651.971288;-38.13080360867914
1739209651.9712892;-33.981070128970956
1739209651.97129;-45.120503652039325
1739209651.9712913;-45.120503652039325
1739209651.9712923;-38.13080360867914
1739209651.9712932;-45.120503652039325
1739209651.9712944;-38.13080360867914
1739209651.9712954;-38.13080360867914
1739209651.9712965;-35.57807855764607
1739209651.9712975;-25.826314394896357
1739209651.9712987;-38.13080360867914
1739209651.9712996;-38.13080360867914
1739209651.9713008;-38.13080360867914
1739209651.9713018;-35.57807855764607
1739209651.9713027;-38.13080360867914
1739209651.971304;-45.120503652039325
1739209651.971305;-45.120503652039325
1739209651.971306;-38.13080360867914
1739209651.971307;-45.120503652039325
1739209651.9713082;-45.120503652039325
1739209651.9713092;-38.13080360867914
1739209651.9713104;-45.120503652039325
1739209651.9713113;-45.120503652039325
1739209651.9713123;-45.120503652039325
1739209651.9713135;-38.13080360867914
1739209651.9713144;-27.267205301931607
1739209651.9713156;-38.13080360867914
1739209651.9713166;-45.120503652039325
1739209651.9713178;-38.13080360867914
1739209651.9713187;-35.57807855764607
1739209651.9713197;-38.13080360867914
1739209651.9713209;-45.120503652039325
1739209651.9713218;-45.120503652039325
1739209651.971323;-38.13080360867914
1739209651.971324;-45.120503652039325
1739209651.9713252;-45.120503652039325
1739209651.971326;-33.981070128970906
1739209651.9713273;-38.13080360867914
1739209651.9713283;-45.120503652039325
1739209651.9713292;-45.120503652039325
1739209651.9713304;-45.120503652039325
1739209651.9713314;-38.13080360867914
1739209651.9713326;-38.13080360867914
1739209651.9713335;-45.120503652039325
1739209651.9713347;-45.120503652039325
1739209651.9713356;-38.13080360867914
1739209651.9713368;-45.120503652039325
1739209651.9713378;-45.120503652039325
1739209651.9713387;-38.13080360867914
1739209651.97134;-33.981070128970906
1739209651.971341;-38.13080360867914
1739209651.971342;-45.120503652039325
1739209651.971343;-45.120503652039325
1739209651.9713442;-38.13080360867914
1739209651.9713452;-38.13080360867914
1739209651.9713461;-38.13080360867914
1739209651.9713473;-45.120503652039325
1739209651.9713483;-45.120503652039325
1739209651.9713495;-45.120503652039325
1739209651.9713504;-38.13080360867914
1739209651.9713516;-38.13080360867914
1739209651.9713526;-38.13080360867914
1739209651.9713538;-45.120503652039325
1739209651.9713547;-45.120503652039325
1739209651.9713557;-38.13080360867914
1739209651.9713569;-33.981070128970906
1739209651.9713578;-38.13080360867914
1739209651.971359;-38.13080360867914
1739209651.97136;-38.13080360867914
1739209651.9713612;-38.13080360867914
1739209651.971362;-35.57807855764607
1739209651.9713633;-38.13080360867914
1739209651.9713643;-38.13080360867914
1739209651.9713652;-38.13080360867914
1739209651.9713664;-45.120503652039325
1739209651.9713674;-38.13080360867914
1739209651.9713686;-35.57807855764607
1739209651.9713695;-35.57807855764607
1739209651.9713707;-45.120503652039325
1739209651.9713717;-45.120503652039325
1739209651.9713726;-38.13080360867914
1739209651.9713738;-33.981070128970906
1739209651.9713748;-38.13080360867914
1739209651.971376;-38.13080360867914
1739209651.971377;-38.13080360867914
1739209651.971378;-38.13080360867914
1739209651.971379;-35.57807855764607
1739209651.9713802;-38.13080360867914
1739209651.9713812;-38.13080360867914
1739209651.9713821;-45.120503652039325
1739209651.9713833;-45.120503652039325
1739209651.9713843;-45.120503652039325
1739209651.9713855;-45.120503652039325
1739209651.9713864;-32.816014438256545
1739209651.9713876;-45.120503652039325
1739209651.9713886;-45.120503652039325
1739209651.9713898;-38.13080360867914
1739209651.9713907;-38.13080360867914
1739209651.9713917;-38.13080360867914
1739209651.9713929;-38.13080360867914
1739209651.9713938;-45.120503652039325
1739209651.971395;-45.120503652039325
1739209651.971396;-35.57807855764607
1739209651.9713972;-38.13080360867914
1739209651.971398;-45.120503652039325
1739209651.9713993;-45.120503652039325
1739209651.9714003;-38.13080360867914
1739209651.9714012;-35.57807855764607
1739209651.9714024;-45.120503652039325
1739209651.9714034;-45.120503652039325
1739209651.9714046;-38.13080360867914
1739209651.9714055;-38.13080360867914
1739209651.9714067;-45.120503652039325
1739209651.9714077;-38.13080360867914
1739209651.9714086;-45.120503652039325
1739209651.9714098;-45.120503652039325
1739209651.9714108;-45.120503652039325
1739209651.971412;-45.120503652039325
1739209651.971413;-38.13080360867914
1739209651.971414;-45.120503652039325
1739209651.971415;-45.120503652039325
1739209651.9714162;-45.120503652039325
1739209651.9714172;-32.816014438256545
1739209651.9714181;-32.816014438256545
1739209651.9714193;-38.13080360867914
1739209651.9714203;-38.13080360867914
1739209651.9714215;-45.120503652039325
1739209651.9714224;-38.13080360867914
1739209651.9714236;-45.120503652039325
1739209651.9714246;-45.120503652039325
1739209651.9714258;-45.120503652039325
1739209651.9714267;-38.13080360867914
1739209651.9714277;-38.13080360867914
1739209651.9714289;-38.13080360867914
1739209651.9714298;-33.981070128970906
1739209651.971431;-45.120503652039325
1739209651.971432;-38.13080360867914
1739209651.9714332;-45.120503652039325
1739209651.971434;-35.57807855764607
1739209651.971435;-32.816014438256545
1739209651.9714363;-45.120503652039325
1739209651.9714372;-45.120503652039325
1739209651.9714384;-38.13080360867914
1739209651.9714394;-35.57807855764607
1739209651.9714406;-45.120503652039325
1739209651.9714415;-38.13080360867914
1739209651.9714427;-45.120503652039325
1739209651.9714437;-45.120503652039325
1739209651.9714446;-45.120503652039325
1739209651.9714458;-45.120503652039325
1739209651.9714468;-45.120503652039325
1739209651.971448;-45.120503652039325
1739209651.971449;-45.120503652039325
1739209651.97145;-33.981070128970906
1739209651.971451;-45.120503652039325
1739209651.9714522;-45.120503652039325
1739209651.9714532;-38.13080360867914
1739209651.9714541;-45.120503652039325
1739209651.9714553;-35.57807855764607
1739209651.9714563;-38.13080360867914
1739209651.9714575;-35.57807855764607
1739209651.9714584;-38.13080360867914
1739209651.9714596;-38.13080360867914
1739209651.9714606;-35.57807855764607
1739209651.9714615;-45.120503652039325
1739209651.9714627;-38.13080360867914
1739209651.9714637;-45.120503652039325
1739209651.9714649;-38.13080360867914
1739209651.9714658;-35.57807855764607
1739209651.971467;-35.57807855764607
1739209651.971468;-45.120503652039325
1739209651.9714692;-38.13080360867914
1739209651.97147;-35.57807855764607
1739209651.971471;-45.120503652039325
1739209651.9714723;-45.120503652039325
1739209651.9714732;-45.120503652039325
1739209651.9714744;-35.57807855764607
1739209651.9714754;-38.13080360867914
1739209651.9714766;-32.816014438256545
1739209651.9714775;-26.487275050834715
1739209651.9714787;-38.13080360867914
1739209651.9714797;-38.13080360867914
1739209651.9714806;-45.120503652039325
1739209651.9714818;-33.981070128970906
1739209651.9714828;-45.120503652039325
1739209651.971484;-45.120503652039325
1739209651.971485;-45.120503652039325
1739209651.971486;-33.981070128970956
1739209651.971487;-38.13080360867914
1739209651.9714882;-35.57807855764607
1739209651.9714892;-38.13080360867914
1739209651.9714901;-45.120503652039325
1739209651.9714913;-38.13080360867914
1739209651.9714923;-38.13080360867914
1739209651.9714935;-35.57807855764607
1739209651.9714944;-28.992665084841942
1739209651.9714956;-35.57807855764607
1739209651.9714966;-38.13080360867914
1739209651.9714975;-32.816014438256545
1739209651.9714987;-31.141103565318893
1739209651.9714997;-45.120503652039325
1739209651.9715009;-38.13080360867914
1739209651.9715018;-38.13080360867914
1739209651.971503;-45.120503652039325
1739209651.971504;-45.120503652039325
1739209651.9715052;-38.13080360867914
1739209651.971506;-38.13080360867914
1739209651.971507;-45.120503652039325
1739209651.9715083;-45.120503652039325
1739209651.9715092;-38.13080360867914
1739209651.9715104;-38.13080360867914
1739209651.9715114;-45.120503652039325
1739209651.9715126;-45.120503652039325
1739209651.9715135;-45.120503652039325
1739209651.9715147;-45.120503652039325
1739209651.9715157;-45.120503652039325
1739209651.9715166;-38.13080360867914
1739209651.9715178;-45.120503652039325
1739209651.9715188;-35.57807855764607
1739209651.97152;-28.992665084841942
1739209651.971521;-35.57807855764607
1739209651.971522;-35.57807855764607
1739209651.971523;-45.120503652039325
1739209651.971524;-33.981070128970906
1739209651.9715252;-38.13080360867914
1739209651.9715261;-35.57807855764607
1739209651.9715273;-45.120503652039325
1739209651.9715283;-32.81601443825658
1739209651.9715295;-31.141103565318915
1739209651.9715304;-45.120503652039325
1739209651.9715316;-38.13080360867914
1739209651.9715326;-38.13080360867914
1739209651.9715335;-45.120503652039325
