CAN Message; 0x98:0000bac5a14e4bd1
1739209747.3693593;-38.13080360867914
1739209747.3693674;-33.981070128970906
1739209747.3693755;-38.13080360867914
1739209747.3693836;-45.120503652039325
1739209747.3693914;-45.120503652039325
1739209747.3693995;-45.120503652039325
1739209747.3694077;-45.120503652039325
1739209747.3694158;-45.120503652039325
1739209747.3694239;-38.13080360867914
1739209747.3694317;-38.13080360867914
1739209747.3694398;-33.981070128970906
1739209747.369448;-32.816014438256545
1739209747.369456;-38.13080360867914
1739209747.3694642;-45.120503652039325
1739209747.3694723;-35.57807855764607
1739209747.3694801;-32.816014438256545
1739209747.3694882;-45.120503652039325
1739209747.3694963;-45.120503652039325
1739209747.3695045;-45.120503652039325
1739209747.3695126;-38.13080360867914
1739209747.3695207;-38.13080360867914
1739209747.3695285;-45.120503652039325
1739209747.3695366;-45.120503652039325
1739209747.3695447;-45.120503652039325
1739209747.3695529;-38.13080360867914
1739209747.369561;-45.120503652039325
1739209747.3695688;-38.13080360867914
1739209747.369577;-32.816014438256545
1739209747.369585;-45.120503652039325
1739209747.3695931;-45.120503652039325
1739209747.3696012;-38.13080360867914
1739209747.3696094;-38.13080360867914
1739209747.3696172;-38.13080360867914
1739209747.3696253;-33.981070128970906
1739209747.3696334;-45.120503652039325
1739209747.3696415;-45.120503652039325
1739209747.3696496;-45.120503652039325
1739209747.3696578;-45.120503652039325
1739209747.3696656;-45.120503652039325
1739209747.3696737;-38.13080360867914
1739209747.3696818;-38.13080360867914
1739209747.36969;-38.13080360867914
1739209747.369698;-38.13080360867914
1739209747.369706;-45.120503652039325
1739209747.369714;-38.13080360867914
1739209747.3697221;-35.57807855764607
1739209747.3697302;-45.120503652039325
1739209747.3697383;-45.120503652039325
1739209747.3697464;-38.13080360867914
1739209747.3697543;-35.57807855764607
1739209747.3697624;-38.13080360867914
1739209747.3697705;-38.13080360867914
1739209747.3697786;-33.981070128970906
1739209747.3697867;-38.13080360867914
1739209747.3697948;-45.120503652039325
1739209747.3698027;-38.13080360867914
1739209747.3698108;-33.981070128970906
1739209747.369819;-38.13080360867914
1739209747.369827;-45.120503652039325
1739209747.3698351;-45.120503652039325
1739209747.369843;-33.981070128970906
1739209747.369851;-35.57807855764607
1739209747.3698592;-35.57807855764607
1739209747.3698673;-45.120503652039325
1739209747.3698754;-45.120503652039325
1739209747.3698835;-38.13080360867914
1739209747.3698914;-45.120503652039325
1739209747.3698995;-45.120503652039325
1739209747.3699076;-38.13080360867914
1739209747.3699157;-45.120503652039325
1739209747.3699238;-45.120503652039325
1739209747.369932;-45.120503652039325
1739209747.3699398;-38.13080360867914
1739209747.369948;-35.57807855764607
1739209747.369956;-38.13080360867914
1739209747.3699641;-45.120503652039325
1739209747.3699722;-45.120503652039325
1739209747.36998;-38.13080360867914
1739209747.3699882;-45.120503652039325
1739209747.3699963;-45.120503652039325
1739209747.3700044;-33.981070128970906
1739209747.3700125;-45.120503652039325
1739209747.3700206;-30.49652367304973
1739209747.3700285;-31.141103565318893
1739209747.3700366;-38.13080360867914
1739209747.3700447;-45.120503652039325
1739209747.3700528;-35.57807855764607
1739209747.370061;-35.57807855764607
1739209747.370069;-45.120503652039325
1739209747.370077;-38.13080360867914
1739209747.370085;-45.120503652039325
1739209747.370093;-45.120503652039325
1739209747.3701012;-38.13080360867914
1739209747.3701093;-45.120503652039325
1739209747.3701172;-38.13080360867914
1739209747.3701253;-38.13080360867914
1739209747.3701334;-45.120503652039325
1739209747.3701415;-45.120503652039325
1739209747.3701496;-32.816014438256545
1739209747.3701577;-32.816014438256545
1739209747.3701656;-45.120503652039325
1739209747.3701737;-33.981070128970906
1739209747.3701818;-45.120503652039325
1739209747.37019;-45.120503652039325
1739209747.370198;-32.816014438256545
1739209747.370206;-35.57807855764607
1739209747.370214;-38.13080360867914
1739209747.370222;-35.57807855764607
1739209747.3702302;-38.13080360867914
1739209747.3702383;-35.57807855764607
1739209747.3702464;-45.120503652039325
1739209747.3702543;-38.13080360867914
1739209747.3702624;-38.13080360867914
1739209747.3702705;-32.816014438256545
1739209747.3702786;-45.120503652039325
1739209747.3702867;-45.120503652039325
1739209747.3702948;-33.981070128970906
1739209747.3703027;-38.13080360867914
1739209747.3703108;-45.120503652039325
1739209747.370319;-38.13080360867914
1739209747.370327;-38.13080360867914
1739209747.370335;-38.13080360867914
1739209747.3703432;-38.13080360867914
1739209747.370351;-35.57807855764607
1739209747.3703592;-45.120503652039325
1739209747.3703673;-35.57807855764607
1739209747.3703754;-45.120503652039325
1739209747.3703835;-45.120503652039325
1739209747.3703914;-38.13080360867914
1739209747.3703995;-45.120503652039325
1739209747.3704076;-38.13080360867914
1739209747.3704157;-38.13080360867914
1739209747.3704238;-45.120503652039325
1739209747.370432;-45.120503652039325
1739209747.3704398;-38.13080360867914
1739209747.3704479;-35.57807855764607
1739209747.370456;-45.120503652039325
1739209747.370464;-38.13080360867914
1739209747.3704722;-38.13080360867914
1739209747.37048;-38.13080360867914
1739209747.3704882;-38.13080360867914
1739209747.3704963;-45.120503652039325
1739209747.3705044;-45.120503652039325
1739209747.3705125;-45.120503652039325
1739209747.3705206;-45.120503652039325
1739209747.3705285;-45.120503652039325
1739209747.3705366;-38.13080360867914
1739209747.3705447;-33.981070128970906
1739209747.3705528;-33.981070128970906
1739209747.370561;-38.13080360867914
1739209747.370569;-45.120503652039325
1739209747.3705769;-38.13080360867914
1739209747.370585;-38.13080360867914
1739209747.370593;-45.120503652039325
1739209747.3706012;-45.120503652039325
1739209747.3706093;-38.13080360867914
1739209747.3706172;-33.981070128970906
1739209747.3706253;-35.57807855764607
1739209747.3706334;-45.120503652039325
1739209747.3706415;-38.13080360867914
1739209747.3706496;-33.981070128970906
1739209747.3706577;-38.13080360867914
1739209747.3706656;-45.120503652039325
1739209747.3706737;-38.13080360867914
1739209747.3706818;-38.13080360867914
1739209747.3706899;-45.120503652039325
1739209747.370698;-38.13080360867914
1739209747.370706;-45.120503652039325
1739209747.370714;-45.120503652039325
1739209747.370722;-45.120503652039325
1739209747.3707302;-38.13080360867914
1739209747.3707383;-35.57807855764607
1739209747.3707464;-38.13080360867914
1739209747.3707542;-38.13080360867914
1739209747.3707623;-38.13080360867914
1739209747.3707705;-33.981070128970906
1739209747.3707786;-38.13080360867914
1739209747.3707867;-45.120503652039325
1739209747.3707948;-35.57807855764607
1739209747.3708026;-38.13080360867914
1739209747.3708107;-45.120503652039325
1739209747.3708189;-38.13080360867914
1739209747.370827;-38.13080360867914
1739209747.370835;-35.57807855764607
1739209747.3708432;-38.13080360867914
1739209747.370851;-38.13080360867914
1739209747.3708591;-35.57807855764607
1739209747.3708673;-38.13080360867914
1739209747.3708754;-33.981070128970906
1739209747.3708835;-38.13080360867914
1739209747.3708913;-45.120503652039325
1739209747.3708994;-38.13080360867914
1739209747.3709075;-38.13080360867914
1739209747.3709157;-45.120503652039325
1739209747.3709238;-35.57807855764607
1739209747.3709319;-45.120503652039325
1739209747.3709397;-45.120503652039325
1739209747.3709478;-38.13080360867914
1739209747.370956;-45.120503652039325
1739209747.370964;-38.13080360867914
1739209747.3709722;-33.981070128970906
1739209747.3709803;-38.13080360867914
1739209747.3709881;-38.13080360867914
1739209747.3709962;-38.13080360867914
1739209747.3710043;-28.58837851428586
1739209747.3710124;-33.981070128970906
1739209747.3710206;-45.120503652039325
1739209747.3710284;-45.120503652039325
1739209747.3710365;-35.57807855764607
1739209747.3710446;-45.120503652039325
1739209747.3710527;-45.120503652039325
1739209747.3710608;-38.13080360867914
1739209747.371069;-33.981070128970956
1739209747.3710768;-38.13080360867914
1739209747.371085;-38.13080360867914
1739209747.371093;-45.120503652039325
1739209747.3711011;-45.120503652039325
1739209747.3711092;-38.13080360867914
1739209747.3711174;-38.13080360867914
1739209747.3711252;-38.13080360867914
1739209747.3711333;-28.58837851428586
1739209747.3711414;-38.13080360867914
1739209747.3711495;-45.120503652039325
1739209747.3711576;-38.13080360867914
1739209747.3711655;-38.13080360867914
1739209747.3711736;-38.13080360867914
1739209747.3711817;-38.13080360867914
1739209747.3711898;-45.120503652039325
1739209747.371198;-38.13080360867914
1739209747.371206;-38.13080360867914
1739209747.371214;-38.13080360867914
1739209747.371222;-45.120503652039325
1739209747.3712301;-45.120503652039325
1739209747.3712382;-45.120503652039325
1739209747.3712463;-33.981070128970906
1739209747.3712544;-45.120503652039325
1739209747.3712623;-32.816014438256545
1739209747.3712704;-35.57807855764607
1739209747.3712785;-45.120503652039325
1739209747.37128;-45.120503652039325
1739209747.3712816;-35.57807855764607
1739209747.371283;-35.57807855764607
1739209747.3712845;-45.120503652039325
1739209747.371286;-38.13080360867914
1739209747.3712876;-45.120503652039325
1739209747.371289;-45.120503652039325
1739209747.3712904;-45.120503652039325
1739209747.3712919;-45.120503652039325
1739209747.3712935;-45.120503652039325
1739209747.371295;-45.120503652039325
1739209747.3712964;-38.13080360867914
1739209747.3712978;-38.13080360867914
1739209747.3712995;-45.120503652039325
1739209747.371301;-45.120503652039325
1739209747.3713024;-32.816014438256545
1739209747.3713038;-35.57807855764607
1739209747.3713055;-38.13080360867914
1739209747.371307;-38.13080360867914
1739209747.3713083;-45.120503652039325
1739209747.37131;-38.13080360867914
1739209747.3713114;-31.141103565318893
1739209747.3713129;-35.57807855764607
1739209747.3713143;-45.120503652039325
1739209747.371316;-38.13080360867914
1739209747.3713174;-38.13080360867914
1739209747.3713188;-45.120503652039325
1739209747.3713202;-45.120503652039325
1739209747.371322;-32.816014438256545
1739209747.3713233;-45.120503652039325
1739209747.3713248;-38.13080360867914
1739209747.3713262;-38.13080360867914
1739209747.3713279;-45.120503652039325
1739209747.3713293;-45.120503652039325
1739209747.3713307;-38.13080360867914
1739209747.3713324;-32.816014438256545
1739209747.3713338;-45.120503652039325
1739209747.3713353;-30.49652367304973
1739209747.3713367;-28.58837851428586
1739209747.3713384;-38.13080360867914
1739209747.3713398;-45.120503652039325
1739209747.3713412;-35.57807855764607
1739209747.3713427;-38.13080360867914
1739209747.3713443;-45.120503652039325
1739209747.3713458;-38.13080360867914
1739209747.3713472;-45.120503652039325
1739209747.3713486;-38.13080360867914
1739209747.3713503;-35.57807855764607
1739209747.3713517;-33.981070128970906
1739209747.3713531;-45.120503652039325
1739209747.3713546;-45.120503652039325
1739209747.3713562;-45.120503652039325
1739209747.3713577;-38.13080360867914
1739209747.371359;-33.981070128970906
1739209747.3713608;-30.49652367304973
1739209747.3713622;-45.120503652039325
1739209747.3713636;-45.120503652039325
1739209747.371365;-35.57807855764607
1739209747.3713667;-38.13080360867914
1739209747.3713682;-45.120503652039325
1739209747.3713696;-45.120503652039325
1739209747.371371;-45.120503652039325
1739209747.3713727;-45.120503652039325
1739209747.3713741;-38.13080360867914
1739209747.3713756;-45.120503652039325
1739209747.371377;-45.120503652039325
1739209747.3713787;-45.120503652039325
1739209747.37138;-45.120503652039325
1739209747.3713815;-38.13080360867914
1739209747.3713832;-45.120503652039325
1739209747.3713846;-45.120503652039325
1739209747.371386;-45.120503652039325
1739209747.3713875;-38.13080360867914
1739209747.3713892;-45.120503652039325
1739209747.3713906;-45.120503652039325
1739209747.371392;-38.13080360867914
1739209747.3713934;-45.120503652039325
1739209747.371395;-38.13080360867914
1739209747.3713965;-32.816014438256545
1739209747.371398;-38.13080360867914
1739209747.3713994;-38.13080360867914
1739209747.371401;-38.13080360867914
1739209747.3714025;-35.57807855764607
1739209747.371404;-45.120503652039325
1739209747.3714054;-45.120503652039325
1739209747.371407;-38.13080360867914
1739209747.3714085;-38.13080360867914
1739209747.37141;-45.120503652039325
1739209747.3714116;-45.120503652039325
1739209747.371413;-38.13080360867914
1739209747.3714144;-33.981070128970906
1739209747.3714159;-38.13080360867914
1739209747.3714175;-45.120503652039325
1739209747.371419;-38.13080360867914
1739209747.3714204;-35.57807855764607
1739209747.3714218;-45.120503652039325
1739209747.3714235;-38.13080360867914
1739209747.371425;-33.981070128970906
1739209747.3714263;-35.57807855764607
1739209747.3714278;-38.13080360867914
1739209747.3714294;-45.120503652039325
1739209747.3714309;-33.981070128970906
1739209747.3714323;-45.120503652039325
1739209747.371434;-38.13080360867914
1739209747.3714354;-45.120503652039325
1739209747.3714368;-38.13080360867914
1739209747.3714383;-33.981070128970906
1739209747.37144;-38.13080360867914
1739209747.3714414;-45.120503652039325
1739209747.3714428;-38.13080360867914
1739209747.3714442;-38.13080360867914
1739209747.371446;-45.120503652039325
1739209747.3714473;-38.13080360867914
1739209747.3714488;-45.120503652039325
1739209747.3714502;-38.13080360867914
1739209747.3714519;-45.120503652039325
1739209747.3714533;-38.13080360867914
1739209747.3714547;-45.120503652039325
1739209747.3714561;-45.120503652039325
1739209747.3714578;-33.981070128970906
1739209747.3714592;-45.120503652039325
1739209747.3714607;-45.120503652039325
1739209747.3714623;-38.13080360867914
1739209747.3714638;-35.57807855764607
1739209747.3714652;-38.13080360867914
1739209747.3714666;-45.120503652039325
1739209747.3714683;-45.120503652039325
1739209747.3714697;-38.13080360867914
1739209747.3714712;-38.13080360867914
1739209747.3714726;-45.120503652039325
1739209747.3714743;-45.120503652039325
1739209747.3714757;-45.120503652039325
1739209747.3714771;-38.13080360867914
1739209747.3714786;-45.120503652039325
1739209747.3714802;-45.120503652039325
1739209747.3714817;-32.816014438256545
1739209747.371483;-38.13080360867914
1739209747.3714848;-38.13080360867914
1739209747.3714862;-45.120503652039325
1739209747.3714876;-38.13080360867914
1739209747.371489;-45.120503652039325
1739209747.3714907;-45.120503652039325
1739209747.3714921;-38.13080360867914
1739209747.3714936;-45.120503652039325
1739209747.371495;-38.13080360867914
1739209747.3714967;-33.981070128970906
1739209747.371498;-45.120503652039325
1739209747.3714995;-38.13080360867914
1739209747.371501;-38.13080360867914
1739209747.3715026;-38.13080360867914
1739209747.371504;-38.13080360867914
1739209747.3715055;-38.13080360867914
