CAN Message; 0x24:09995cf9d2a8ff1b
Timestamp;Amplitude
1739209897.7425091;-45.120503652039325
1739209897.7425156;-45.120503652039325
1739209897.742522;-45.120503652039325
1739209897.7425282;-38.13080360867914
1739209897.7425346;-33.981070128970906
1739209897.742541;-45.120503652039325
1739209897.7425475;-38.13080360867914
1739209897.7425537;-35.57807855764607
1739209897.7425601;-38.13080360867914
1739209897.7425666;-45.120503652039325
1739209897.742573;-45.120503652039325
1739209897.7425792;-33.981070128970906
1739209897.7425857;-38.13080360867914
1739209897.742592;-45.120503652039325
1739209897.7425985;-38.13080360867914
1739209897.742605;-45.120503652039325
1739209897.7426112;-45.120503652039325
1739209897.7426176;-45.120503652039325
1739209897.742624;-38.13080360867914
1739209897.7426305;-38.13080360867914
1739209897.7426367;-32.816014438256545
1739209897.742643;-38.13080360867914
1739209897.7426496;-45.120503652039325
1739209897.742656;-45.120503652039325
1739209897.7426622;-38.13080360867914
1739209897.7426686;-38.13080360867914
1739209897.742675;-45.120503652039325
1739209897.7426815;-45.120503652039325
1739209897.7426877;-45.120503652039325
1739209897.7426941;-38.13080360867914
1739209897.7427006;-38.13080360867914
1739209897.742707;-35.57807855764607
1739209897.7427132;-38.13080360867914
1739209897.7427197;-45.120503652039325
1739209897.742726;-38.13080360867914
1739209897.7427325;-38.13080360867914
1739209897.742739;-38.13080360867914
1739209897.7427452;-45.120503652039325
1739209897.7427516;-45.120503652039325
1739209897.742758;-35.57807855764607
1739209897.7427645;-45.120503652039325
1739209897.7427707;-45.120503652039325
1739209897.742777;-38.13080360867914
1739209897.7427835;-38.13080360867914
1739209897.74279;-30.49652367304973
1739209897.7427962;-28.992665084841942
1739209897.7428026;-45.120503652039325
1739209897.742809;-38.13080360867914
1739209897.7428155;-38.13080360867914
1739209897.7428217;-45.120503652039325
1739209897.7428281;-45.120503652039325
1739209897.7428346;-45.120503652039325
1739209897.742841;-45.120503652039325
1739209897.7428474;-38.13080360867914
1739209897.7428536;-33.981070128970906
1739209897.74286;-45.120503652039325
1739209897.7428665;-45.120503652039325
1739209897.742873;-45.120503652039325
1739209897.7428792;-45.120503652039325
1739209897.7428856;-45.120503652039325
1739209897.742892;-33.981070128970906
1739209897.7428985;-32.816014438256545
1739209897.7429047;-38.13080360867914
1739209897.742911;-45.120503652039325
1739209897.7429175;-38.13080360867914
1739209897.742924;-38.13080360867914
1739209897.7429302;-45.120503652039325
1739209897.7429366;-38.13080360867914
1739209897.742943;-38.13080360867914
1739209897.7429495;-38.13080360867914
1739209897.742956;-38.13080360867914
1739209897.7429621;-38.13080360867914
1739209897.7429686;-45.120503652039325
1739209897.742975;-45.120503652039325
1739209897.7429814;-38.13080360867914
1739209897.7429876;-45.120503652039325
1739209897.742994;-35.57807855764607
1739209897.7430005;-30.49652367304973
1739209897.743007;-45.120503652039325
1739209897.7430131;-45.120503652039325
1739209897.7430196;-38.13080360867914
1739209897.743026;-38.13080360867914
1739209897.7430325;-45.120503652039325
1739209897.7430387;-45.120503652039325
1739209897.743045;-38.13080360867914
1739209897.7430515;-45.120503652039325
1739209897.743058;-45.120503652039325
1739209897.7430642;-45.120503652039325
1739209897.7430706;-45.120503652039325
1739209897.743077;-35.57807855764607
1739209897.7430835;-45.120503652039325
1739209897.74309;-38.13080360867914
1739209897.743096;-38.13080360867914
1739209897.7431026;-38.13080360867914
1739209897.743109;-45.120503652039325
1739209897.7431154;-45.120503652039325
1739209897.7431216;-45.120503652039325
1739209897.743128;-38.13080360867914
1739209897.7431345;-33.981070128970906
1739209897.743141;-45.120503652039325
1739209897.7431471;-45.120503652039325
1739209897.7431536;-26.035653463252796
1739209897.74316;-35.57807855764607
1739209897.7431664;-45.120503652039325
1739209897.7431726;-38.13080360867914
1739209897.743179;-38.13080360867914
1739209897.7431855;-45.120503652039325
1739209897.743192;-45.120503652039325
1739209897.7431984;-38.13080360867914
1739209897.7432046;-38.13080360867914
1739209897.743211;-45.120503652039325
1739209897.7432175;-45.120503652039325
1739209897.743224;-45.120503652039325
1739209897.74323;-38.13080360867914
1739209897.7432365;-38.13080360867914
1739209897.743243;-45.120503652039325
1739209897.7432494;-38.13080360867914
1739209897.7432556;-31.141103565318893
1739209897.743262;-35.57807855764607
1739209897.7432685;-38.13080360867914
1739209897.743275;-38.13080360867914
1739209897.7432811;-38.13080360867914
1739209897.7432876;-45.120503652039325
1739209897.743294;-45.120503652039325
1739209897.7433004;-45.120503652039325
1739209897.7433069;-38.13080360867914
1739209897.743313;-38.13080360867914
1739209897.7433195;-45.120503652039325
1739209897.743326;-45.120503652039325
1739209897.7433324;-38.13080360867914
1739209897.7433386;-45.120503652039325
1739209897.743345;-45.120503652039325
1739209897.7433515;-38.13080360867914
1739209897.743358;-45.120503652039325
1739209897.743364;-33.981070128970906
1739209897.7433705;-45.120503652039325
1739209897.743377;-38.13080360867914
1739209897.7433834;-38.13080360867914
1739209897.7433896;-38.13080360867914
1739209897.743396;-38.13080360867914
1739209897.7434025;-38.13080360867914
1739209897.743409;-31.141103565318893
1739209897.743415;-31.141103565318915
1739209897.7434216;-45.120503652039325
1739209897.743428;-38.13080360867914
1739209897.7434344;-32.816014438256545
1739209897.7434409;-35.57807855764607
1739209897.743447;-45.120503652039325
1739209897.7434535;-38.13080360867914
1739209897.74346;-45.120503652039325
1739209897.7434664;-45.120503652039325
1739209897.7434726;-45.120503652039325
1739209897.743479;-45.120503652039325
1739209897.7434855;-38.13080360867914
1739209897.743492;-33.981070128970906
1739209897.743498;-38.13080360867914
1739209897.7435045;-45.120503652039325
1739209897.743511;-29.438486411369333
1739209897.7435174;-33.981070128970906
1739209897.7435236;-45.120503652039325
1739209897.74353;-38.13080360867914
1739209897.7435365;-38.13080360867914
1739209897.743543;-35.57807855764607
1739209897.7435493;-38.13080360867914
1739209897.7435555;-45.120503652039325
1739209897.743562;-45.120503652039325
1739209897.7435684;-45.120503652039325
1739209897.7435749;-38.13080360867914
1739209897.743581;-38.13080360867914
1739209897.7435875;-45.120503652039325
1739209897.743594;-38.13080360867914
1739209897.7436004;-45.120503652039325
1739209897.7436066;-38.13080360867914
1739209897.743613;-35.57807855764607
1739209897.7436194;-45.120503652039325
1739209897.7436259;-38.13080360867914
1739209897.743632;-38.13080360867914
1739209897.7436385;-45.120503652039325
1739209897.743645;-45.120503652039325
1739209897.7436514;-38.13080360867914
1739209897.7436578;-38.13080360867914
1739209897.743664;-45.120503652039325
1739209897.7436705;-33.981070128970906
1739209897.743677;-45.120503652039325
1739209897.7436833;-38.13080360867914
1739209897.7436895;-35.57807855764607
1739209897.743696;-33.981070128970906
1739209897.7437024;-45.120503652039325
1739209897.7437088;-38.13080360867914
1739209897.743715;-38.13080360867914
1739209897.7437215;-38.13080360867914
1739209897.743728;-38.13080360867914
1739209897.7437344;-38.13080360867914
1739209897.7437406;-38.13080360867914
1739209897.743747;-45.120503652039325
1739209897.7437534;-45.120503652039325
1739209897.7437599;-38.13080360867914
1739209897.7437663;-32.816014438256545
1739209897.7437725;-33.981070128970906
1739209897.743779;-38.13080360867914
1739209897.7437854;-38.13080360867914
1739209897.7437918;-38.13080360867914
1739209897.743798;-38.13080360867914
1739209897.7438045;-45.120503652039325
1739209897.743811;-45.120503652039325
1739209897.7438173;-33.981070128970906
1739209897.7438235;-35.57807855764607
1739209897.74383;-35.57807855764607
1739209897.7438364;-38.13080360867914
1739209897.7438428;-45.120503652039325
1739209897.743849;-38.13080360867914
1739209897.7438555;-35.57807855764607
1739209897.743862;-38.13080360867914
1739209897.7438684;-45.120503652039325
1739209897.7438745;-38.13080360867914
1739209897.743881;-38.13080360867914
1739209897.7438874;-38.13080360867914
1739209897.7438939;-35.57807855764607
1739209897.7439003;-38.13080360867914
1739209897.7439065;-38.13080360867914
1739209897.743913;-38.13080360867914
1739209897.7439194;-32.816014438256545
1739209897.7439258;-38.13080360867914
1739209897.743932;-45.120503652039325
1739209897.7439384;-45.120503652039325
1739209897.743945;-45.120503652039325
1739209897.7439513;-38.13080360867914
1739209897.7439575;-38.13080360867914
1739209897.743964;-38.13080360867914
1739209897.7439704;-45.120503652039325
1739209897.7439768;-33.981070128970906
1739209897.743983;-45.120503652039325
1739209897.7439895;-45.120503652039325
1739209897.743996;-32.816014438256545
1739209897.7440023;-38.13080360867914
1739209897.7440088;-45.120503652039325
1739209897.744015;-38.13080360867914
1739209897.7440214;-38.13080360867914
1739209897.7440279;-38.13080360867914
1739209897.7440343;-45.120503652039325
1739209897.7440405;-38.13080360867914
1739209897.744047;-38.13080360867914
1739209897.7440534;-38.13080360867914
1739209897.7440598;-38.13080360867914
1739209897.744066;-45.120503652039325
1739209897.7440724;-38.13080360867914
1739209897.7440789;-35.57807855764607
1739209897.7440853;-38.13080360867914
1739209897.7440915;-38.13080360867914
1739209897.744098;-45.120503652039325
1739209897.7441044;-33.981070128970906
1739209897.7441108;-45.120503652039325
1739209897.7441173;-45.120503652039325
1739209897.7441235;-45.120503652039325
1739209897.74413;-45.120503652039325
1739209897.7441363;-45.120503652039325
1739209897.7441428;-38.13080360867914
1739209897.744149;-38.13080360867914
1739209897.7441554;-38.13080360867914
1739209897.7441618;-45.120503652039325
1739209897.7441683;-38.13080360867914
1739209897.7441745;-45.120503652039325
1739209897.744181;-33.981070128970906
1739209897.7441874;-45.120503652039325
1739209897.7441938;-38.13080360867914
1739209897.7442;-38.13080360867914
1739209897.7442064;-33.981070128970906
1739209897.7442129;-45.120503652039325
1739209897.7442193;-38.13080360867914
1739209897.7442255;-45.120503652039325
1739209897.744232;-45.120503652039325
1739209897.7442384;-38.13080360867914
1739209897.7442448;-45.120503652039325
1739209897.7442513;-45.120503652039325
1739209897.7442575;-33.981070128970906
1739209897.744264;-38.13080360867914
1739209897.7442703;-45.120503652039325
1739209897.7442768;-38.13080360867914
1739209897.744283;-38.13080360867914
1739209897.7442894;-45.120503652039325
1739209897.7442958;-38.13080360867914
1739209897.7443023;-38.13080360867914
1739209897.7443085;-45.120503652039325
1739209897.744315;-38.13080360867914
1739209897.7443213;-38.13080360867914
1739209897.7443278;-45.120503652039325
1739209897.744334;-33.981070128970906
1739209897.7443404;-45.120503652039325
1739209897.7443469;-45.120503652039325
1739209897.7443533;-35.57807855764607
1739209897.7443597;-45.120503652039325
1739209897.744366;-38.13080360867914
1739209897.7443724;-38.13080360867914
1739209897.7443788;-38.13080360867914
1739209897.7443852;-45.120503652039325
1739209897.7443914;-38.13080360867914
1739209897.7443979;-38.13080360867914
1739209897.7444043;-45.120503652039325
1739209897.7444108;-27.267205301931607
1739209897.744417;-31.141103565318915
1739209897.7444234;-45.120503652039325
1739209897.7444298;-45.120503652039325
1739209897.7444363;-33.981070128970906
1739209897.7444425;-38.13080360867914
1739209897.744449;-45.120503652039325
1739209897.7444553;-35.57807855764607
1739209897.7444618;-38.13080360867914
1739209897.7444682;-38.13080360867914
1739209897.7444744;-38.13080360867914
1739209897.7444808;-45.120503652039325
1739209897.7444873;-45.120503652039325
1739209897.7444937;-38.13080360867914
1739209897.7445;-45.120503652039325
1739209897.7445064;-38.13080360867914
1739209897.7445128;-38.13080360867914
1739209897.7445192;-45.120503652039325
1739209897.7445254;-38.13080360867914
1739209897.7445319;-45.120503652039325
1739209897.7445383;-45.120503652039325
1739209897.7445447;-38.13080360867914
1739209897.744551;-45.120503652039325
1739209897.7445574;-45.120503652039325
1739209897.7445638;-33.981070128970906
1739209897.7445703;-33.981070128970906
1739209897.7445765;-45.120503652039325
1739209897.744583;-45.120503652039325
1739209897.7445893;-38.13080360867914
1739209897.7445958;-38.13080360867914
1739209897.7446022;-45.120503652039325
1739209897.7446084;-32.816014438256545
1739209897.7446148;-38.13080360867914
1739209897.7446213;-33.981070128970956
1739209897.7446277;-45.120503652039325
1739209897.744634;-45.120503652039325
1739209897.7446404;-38.13080360867914
1739209897.7446468;-38.13080360867914
1739209897.7446532;-38.13080360867914
1739209897.7446594;-38.13080360867914
1739209897.7446659;-32.816014438256545
1739209897.7446723;-33.981070128970906
1739209897.7446787;-38.13080360867914
1739209897.744685;-35.57807855764607
1739209897.7446914;-38.13080360867914
1739209897.7446978;-45.120503652039325
1739209897.7447042;-33.981070128970906
1739209897.7447107;-38.13080360867914
1739209897.744717;-38.13080360867914
1739209897.7447233;-45.120503652039325
1739209897.7447298;-38.13080360867914
1739209897.7447362;-35.57807855764607
1739209897.7447424;-38.13080360867914
1739209897.7447488;-38.13080360867914
1739209897.7447553;-38.13080360867914
1739209897.7447617;-31.141103565318893
1739209897.744768;-45.120503652039325
1739209897.7447743;-45.120503652039325
1739209897.7447808;-38.13080360867914
1739209897.7447872;-38.13080360867914
1739209897.7447934;-38.13080360867914
1739209897.7447999;-38.13080360867914
1739209897.7448063;-38.13080360867914
1739209897.7448127;-35.57807855764607
1739209897.7448192;-38.13080360867914
1739209897.7448254;-38.13080360867914
1739209897.7448318;-38.13080360867914
1739209897.7448382;-35.57807855764607
1739209897.7448447;-38.13080360867914
1739209897.7448509;-38.13080360867914
1739209897.7448573;-45.120503652039325
1739209897.7448637;-35.57807855764607
1739209897.7448702;-45.120503652039325
1739209897.7448764;-45.120503652039325
1739209897.7448828;-45.120503652039325
1739209897.7448893;-38.13080360867914
1739209897.7448957;-38.13080360867914
1739209897.744902;-45.120503652039325
1739209897.7449083;-45.120503652039325
1739209897.7449148;-38.13080360867914
1739209897.7449212;-45.120503652039325
1739209897.7449274;-45.120503652039325
1739209897.7449338;-38.13080360867914
1739209897.7449403;-38.13080360867914
1739209897.7449467;-45.120503652039325
1739209897.7449532;-45.120503652039325
1739209897.7449594;-38.13080360867914
1739209897.7449658;-35.57807855764607
1739209897.7449722;-38.13080360867914
1739209897.7449787;-45.120503652039325
1739209897.7449849;-38.13080360867914
1739209897.7449913;-32.816014438256545
1739209897.7449977;-38.13080360867914
1739209897.7450042;-38.13080360867914
1739209897.7450104;-38.13080360867914
