CAN Message; 0x39:0f092be3e6b0245d
1739209675.7127862;-45.120503652039325
1739209675.7127934;-38.13080360867914
1739209675.7128005;-45.120503652039325
1739209675.7128077;-38.13080360867914
1739209675.712815;-35.57807855764607
1739209675.7128222;-33.981070128970906
1739209675.7128294;-38.13080360867914
1739209675.7128367;-33.981070128970906
1739209675.712844;-45.120503652039325
1739209675.712851;-45.120503652039325
1739209675.7128582;-38.13080360867914
1739209675.7128656;-38.13080360867914
1739209675.7128727;-45.120503652039325
1739209675.71288;-45.120503652039325
1739209675.7128873;-45.120503652039325
1739209675.7128944;-45.120503652039325
1739209675.7129016;-38.13080360867914
1739209675.7129087;-35.57807855764607
1739209675.7129161;-38.13080360867914
1739209675.7129233;-45.120503652039325
1739209675.7129304;-35.57807855764607
1739209675.7129378;-38.13080360867914
1739209675.712945;-45.120503652039325
1739209675.7129521;-38.13080360867914
1739209675.7129593;-45.120503652039325
1739209675.7129667;-45.120503652039325
1739209675.7129738;-35.57807855764607
1739209675.712981;-38.13080360867914
1739209675.7129884;-45.120503652039325
1739209675.7129955;-45.120503652039325
1739209675.7130027;-45.120503652039325
1739209675.7130098;-45.120503652039325
1739209675.7130172;-45.120503652039325
1739209675.7130244;-38.13080360867914
1739209675.7130315;-38.13080360867914
1739209675.713039;-45.120503652039325
1739209675.713046;-45.120503652039325
1739209675.7130532;-38.13080360867914
1739209675.7130604;-38.13080360867914
1739209675.7130678;-38.13080360867914
1739209675.713075;-35.57807855764607
1739209675.713082;-33.981070128970906
1739209675.7130892;-38.13080360867914
1739209675.7130966;-45.120503652039325
1739209675.7131038;-38.13080360867914
1739209675.713111;-38.13080360867914
1739209675.7131183;-45.120503652039325
1739209675.7131255;-33.981070128970906
1739209675.7131326;-38.13080360867914
1739209675.7131398;-38.13080360867914
1739209675.7131472;-31.141103565318893
1739209675.7131543;-38.13080360867914
1739209675.7131615;-45.120503652039325
1739209675.7131689;-38.13080360867914
1739209675.713176;-45.120503652039325
1739209675.7131832;-38.13080360867914
1739209675.7131903;-38.13080360867914
1739209675.7131977;-33.981070128970906
1739209675.7132049;-45.120503652039325
1739209675.713212;-45.120503652039325
1739209675.7132194;-38.13080360867914
1739209675.7132266;-38.13080360867914
1739209675.7132337;-45.120503652039325
1739209675.7132409;-38.13080360867914
1739209675.7132483;-38.13080360867914
1739209675.7132554;-45.120503652039325
1739209675.7132626;-45.120503652039325
1739209675.71327;-38.13080360867914
1739209675.713277;-38.13080360867914
1739209675.7132843;-38.13080360867914
1739209675.7132914;-45.120503652039325
1739209675.7132988;-45.120503652039325
1739209675.713306;-35.57807855764607
1739209675.713313;-45.120503652039325
1739209675.7133205;-45.120503652039325
1739209675.7133276;-38.13080360867914
1739209675.7133348;-45.120503652039325
1739209675.713342;-45.120503652039325
1739209675.7133493;-38.13080360867914
1739209675.7133565;-38.13080360867914
1739209675.7133636;-45.120503652039325
1739209675.713371;-38.13080360867914
1739209675.7133782;-45.120503652039325
1739209675.7133853;-33.981070128970906
1739209675.7133925;-45.120503652039325
1739209675.7134;-45.120503652039325
1739209675.713407;-38.13080360867914
1739209675.7134142;-33.981070128970906
1739209675.7134216;-45.120503652039325
1739209675.7134287;-38.13080360867914
1739209675.713436;-38.13080360867914
1739209675.713443;-38.13080360867914
1739209675.7134504;-32.816014438256545
1739209675.7134576;-33.981070128970906
1739209675.7134647;-45.120503652039325
1739209675.7134721;-45.120503652039325
1739209675.7134793;-35.57807855764607
1739209675.7134864;-38.13080360867914
1739209675.7134936;-45.120503652039325
1739209675.713501;-31.141103565318915
1739209675.7135081;-32.816014438256545
1739209675.7135153;-33.981070128970906
1739209675.7135224;-45.120503652039325
1739209675.7135298;-33.981070128970906
1739209675.713537;-38.13080360867914
1739209675.7135441;-38.13080360867914
1739209675.7135515;-45.120503652039325
1739209675.7135587;-30.49652367304973
1739209675.7135658;-38.13080360867914
1739209675.713573;-38.13080360867914
1739209675.7135804;-45.120503652039325
1739209675.7135875;-38.13080360867914
1739209675.7135947;-35.57807855764607
1739209675.713602;-38.13080360867914
1739209675.7136092;-45.120503652039325
1739209675.7136164;-31.141103565318915
1739209675.7136235;-33.981070128970906
1739209675.713631;-45.120503652039325
1739209675.713638;-38.13080360867914
1739209675.7136452;-38.13080360867914
1739209675.7136526;-38.13080360867914
1739209675.7136598;-45.120503652039325
1739209675.713667;-38.13080360867914
1739209675.713674;-33.981070128970906
1739209675.7136815;-38.13080360867914
1739209675.7136886;-45.120503652039325
1739209675.7136958;-45.120503652039325
1739209675.7137032;-38.13080360867914
1739209675.7137103;-45.120503652039325
1739209675.7137175;-38.13080360867914
1739209675.7137246;-38.13080360867914
1739209675.713732;-38.13080360867914
1739209675.7137392;-45.120503652039325
1739209675.7137463;-38.13080360867914
1739209675.7137537;-38.13080360867914
1739209675.7137609;-45.120503652039325
1739209675.713768;-32.816014438256545
1739209675.7137752;-45.120503652039325
1739209675.7137825;-45.120503652039325
1739209675.7137897;-28.992665084841942
1739209675.7137969;-31.141103565318915
1739209675.7138042;-38.13080360867914
1739209675.7138114;-45.120503652039325
1739209675.7138186;-33.981070128970906
1739209675.7138257;-33.981070128970906
1739209675.713833;-45.120503652039325
1739209675.7138402;-38.13080360867914
1739209675.7138474;-45.120503652039325
1739209675.7138548;-45.120503652039325
1739209675.713862;-38.13080360867914
1739209675.713869;-38.13080360867914
1739209675.7138762;-45.120503652039325
1739209675.7138836;-33.981070128970906
1739209675.7138908;-33.981070128970906
1739209675.713898;-45.120503652039325
1739209675.713905;-31.141103565318915
1739209675.7139125;-33.981070128970906
1739209675.7139196;-45.120503652039325
1739209675.7139268;-45.120503652039325
1739209675.7139342;-45.120503652039325
1739209675.7139413;-45.120503652039325
1739209675.7139485;-38.13080360867914
1739209675.7139556;-38.13080360867914
1739209675.713963;-45.120503652039325
1739209675.7139702;-45.120503652039325
1739209675.7139773;-45.120503652039325
1739209675.7139847;-38.13080360867914
1739209675.7139919;-38.13080360867914
1739209675.713999;-45.120503652039325
1739209675.7140062;-45.120503652039325
1739209675.7140136;-38.13080360867914
1739209675.7140207;-38.13080360867914
1739209675.714028;-45.120503652039325
1739209675.7140353;-45.120503652039325
1739209675.7140424;-45.120503652039325
1739209675.7140496;-45.120503652039325
1739209675.7140567;-38.13080360867914
1739209675.7140641;-35.57807855764607
1739209675.7140713;-35.57807855764607
1739209675.7140784;-32.816014438256545
1739209675.7140858;-33.981070128970906
1739209675.714093;-38.13080360867914
1739209675.7141001;-38.13080360867914
1739209675.7141073;-38.13080360867914
1739209675.7141147;-38.13080360867914
1739209675.7141218;-45.120503652039325
1739209675.714129;-45.120503652039325
1739209675.7141364;-45.120503652039325
1739209675.7141435;-45.120503652039325
1739209675.7141507;-33.981070128970906
1739209675.7141578;-45.120503652039325
1739209675.7141652;-45.120503652039325
1739209675.7141724;-35.57807855764607
1739209675.7141795;-38.13080360867914
1739209675.714187;-45.120503652039325
1739209675.714194;-38.13080360867914
1739209675.7142012;-38.13080360867914
1739209675.7142084;-45.120503652039325
1739209675.7142158;-38.13080360867914
1739209675.714223;-35.57807855764607
1739209675.71423;-38.13080360867914
1739209675.7142375;-33.981070128970906
1739209675.7142446;-45.120503652039325
1739209675.7142518;-33.981070128970906
1739209675.714259;-33.981070128970906
1739209675.7142663;-45.120503652039325
1739209675.7142735;-45.120503652039325
1739209675.7142806;-38.13080360867914
1739209675.714288;-35.57807855764607
1739209675.7142951;-45.120503652039325
1739209675.7143023;-45.120503652039325
1739209675.7143095;-33.981070128970906
1739209675.7143168;-31.141103565318893
1739209675.714324;-33.981070128970906
1739209675.7143312;-45.120503652039325
1739209675.7143383;-38.13080360867914
1739209675.7143457;-38.13080360867914
1739209675.7143528;-38.13080360867914
1739209675.71436;-45.120503652039325
1739209675.7143674;-33.981070128970906
1739209675.7143745;-38.13080360867914
1739209675.7143817;-45.120503652039325
1739209675.7143888;-45.120503652039325
1739209675.7143962;-38.13080360867914
1739209675.7144034;-38.13080360867914
1739209675.7144105;-45.120503652039325
1739209675.714418;-45.120503652039325
1739209675.714425;-45.120503652039325
1739209675.7144322;-38.13080360867914
1739209675.7144394;-33.981070128970906
1739209675.7144468;-45.120503652039325
1739209675.714454;-38.13080360867914
1739209675.714461;-32.816014438256545
1739209675.7144685;-38.13080360867914
1739209675.7144756;-38.13080360867914
1739209675.7144828;-45.120503652039325
1739209675.71449;-45.120503652039325
1739209675.7144973;-38.13080360867914
1739209675.7145045;-45.120503652039325
1739209675.714506;-38.13080360867914
1739209675.7145073;-38.13080360867914
1739209675.7145088;-38.13080360867914
1739209675.7145104;-45.120503652039325
1739209675.7145119;-33.981070128970906
1739209675.7145133;-31.141103565318915
1739209675.7145147;-45.120503652039325
1739209675.7145162;-45.120503652039325
1739209675.7145176;-45.120503652039325
1739209675.714519;-32.816014438256545
1739209675.7145205;-38.13080360867914
1739209675.7145221;-45.120503652039325
1739209675.7145236;-38.13080360867914
1739209675.714525;-33.981070128970906
1739209675.7145264;-28.992665084841942
1739209675.7145278;-45.120503652039325
1739209675.7145293;-45.120503652039325
1739209675.7145307;-45.120503652039325
1739209675.7145324;-38.13080360867914
1739209675.7145338;-38.13080360867914
1739209675.7145352;-38.13080360867914
1739209675.7145367;-33.981070128970906
1739209675.714538;-35.57807855764607
1739209675.7145395;-45.120503652039325
1739209675.714541;-45.120503652039325
1739209675.7145424;-38.13080360867914
1739209675.714544;-38.13080360867914
1739209675.7145455;-45.120503652039325
1739209675.714547;-45.120503652039325
1739209675.7145483;-33.981070128970906
1739209675.7145498;-28.992665084841942
1739209675.7145512;-38.13080360867914
1739209675.7145526;-38.13080360867914
1739209675.714554;-32.816014438256545
1739209675.7145557;-33.981070128970906
1739209675.7145572;-45.120503652039325
1739209675.7145586;-45.120503652039325
1739209675.71456;-45.120503652039325
1739209675.7145615;-38.13080360867914
1739209675.714563;-38.13080360867914
1739209675.7145643;-35.57807855764607
1739209675.714566;-45.120503652039325
1739209675.7145674;-45.120503652039325
1739209675.7145689;-38.13080360867914
1739209675.7145703;-38.13080360867914
1739209675.7145717;-45.120503652039325
1739209675.7145731;-38.13080360867914
1739209675.7145746;-45.120503652039325
1739209675.714576;-45.120503652039325
1739209675.7145777;-35.57807855764607
1739209675.714579;-38.13080360867914
1739209675.7145805;-45.120503652039325
1739209675.714582;-38.13080360867914
1739209675.7145834;-35.57807855764607
1739209675.7145848;-28.992665084841942
1739209675.7145863;-45.120503652039325
1739209675.714588;-38.13080360867914
1739209675.7145894;-38.13080360867914
1739209675.7145908;-38.13080360867914
1739209675.7145922;-45.120503652039325
1739209675.7145936;-45.120503652039325
1739209675.714595;-38.13080360867914
1739209675.7145965;-28.992665084841942
1739209675.714598;-38.13080360867914
1739209675.7145996;-38.13080360867914
1739209675.714601;-38.13080360867914
1739209675.7146025;-45.120503652039325
1739209675.714604;-45.120503652039325
1739209675.7146053;-45.120503652039325
1739209675.7146068;-38.13080360867914
1739209675.7146082;-32.816014438256545
1739209675.7146096;-38.13080360867914
1739209675.7146113;-38.13080360867914
1739209675.7146127;-38.13080360867914
1739209675.7146142;-38.13080360867914
1739209675.7146156;-38.13080360867914
1739209675.714617;-45.120503652039325
1739209675.7146184;-45.120503652039325
1739209675.7146199;-45.120503652039325
1739209675.7146215;-38.13080360867914
1739209675.714623;-38.13080360867914
1739209675.7146244;-35.57807855764607
1739209675.7146258;-33.981070128970906
1739209675.7146273;-38.13080360867914
1739209675.7146287;-38.13080360867914
1739209675.7146301;-38.13080360867914
1739209675.7146316;-38.13080360867914
1739209675.7146332;-38.13080360867914
1739209675.7146347;-45.120503652039325
1739209675.714636;-45.120503652039325
1739209675.7146375;-35.57807855764607
1739209675.714639;-35.57807855764607
1739209675.7146404;-38.13080360867914
1739209675.7146418;-38.13080360867914
1739209675.7146435;-45.120503652039325
1739209675.714645;-45.120503652039325
1739209675.7146463;-45.120503652039325
1739209675.7146478;-38.13080360867914
1739209675.7146492;-38.13080360867914
1739209675.7146506;-38.13080360867914
1739209675.714652;-45.120503652039325
1739209675.7146535;-45.120503652039325
1739209675.7146552;-31.141103565318915
1739209675.7146566;-33.981070128970906
1739209675.714658;-38.13080360867914
1739209675.7146595;-38.13080360867914
1739209675.714661;-38.13080360867914
1739209675.7146623;-45.120503652039325
1739209675.7146637;-38.13080360867914
1739209675.7146654;-38.13080360867914
1739209675.7146668;-45.120503652039325
1739209675.7146683;-32.816014438256545
1739209675.7146697;-38.13080360867914
1739209675.7146711;-45.120503652039325
1739209675.7146726;-38.13080360867914
1739209675.714674;-35.57807855764607
1739209675.7146754;-38.13080360867914
1739209675.714677;-45.120503652039325
1739209675.7146785;-38.13080360867914
1739209675.71468;-35.57807855764607
1739209675.7146814;-38.13080360867914
1739209675.7146828;-45.120503652039325
1739209675.7146842;-38.13080360867914
1739209675.7146857;-35.57807855764607
1739209675.714687;-38.13080360867914
1739209675.7146888;-45.120503652039325
1739209675.7146902;-45.120503652039325
1739209675.7146916;-45.120503652039325
1739209675.714693;-38.13080360867914
1739209675.7146945;-45.120503652039325
1739209675.714696;-38.13080360867914
1739209675.7146974;-38.13080360867914
1739209675.714699;-45.120503652039325
1739209675.7147005;-45.120503652039325
1739209675.714702;-45.120503652039325
1739209675.7147033;-33.981070128970906
1739209675.7147048;-45.120503652039325
1739209675.7147062;-35.57807855764607
1739209675.7147076;-38.13080360867914
1739209675.714709;-45.120503652039325
1739209675.7147107;-33.981070128970906
1739209675.7147121;-45.120503652039325
1739209675.7147136;-33.981070128970906
1739209675.714715;-38.13080360867914
1739209675.7147164;-38.13080360867914
1739209675.7147179;-35.57807855764607
1739209675.7147193;-45.120503652039325
1739209675.714721;-45.120503652039325
1739209675.7147224;-45.120503652039325
1739209675.7147238;-38.13080360867914
1739209675.7147253;-45.120503652039325
