CAN Message; 0x150:060063a2d98d0c49
1739209792.3201182;-45.120503652039325
1739209792.3201199;-38.13080360867914
1739209792.3201218;-45.120503652039325
1739209792.3201234;-45.120503652039325
1739209792.3201253;-45.120503652039325
1739209792.320127;-38.13080360867914
1739209792.320129;-45.120503652039325
1739209792.3201306;-45.120503652039325
1739209792.3201323;-32.816014438256545
1739209792.3201342;-31.141103565318915
1739209792.3201358;-45.120503652039325
1739209792.3201377;-45.120503652039325
1739209792.3201394;-45.120503652039325
1739209792.3201413;-28.992665084841942
1739209792.320143;-38.13080360867914
1739209792.3201447;-38.13080360867914
1739209792.3201466;-38.13080360867914
1739209792.3201482;-45.120503652039325
1739209792.3201501;-45.120503652039325
1739209792.3201518;-38.13080360867914
1739209792.3201535;-38.13080360867914
1739209792.3201554;-33.981070128970906
1739209792.320157;-38.13080360867914
1739209792.320159;-45.120503652039325
1739209792.3201606;-33.981070128970906
1739209792.3201625;-35.57807855764607
1739209792.3201642;-26.991370085610722
1739209792.3201659;-38.13080360867914
1739209792.3201678;-45.120503652039325
1739209792.3201694;-33.981070128970906
1739209792.3201714;-38.13080360867914
1739209792.320173;-45.120503652039325
1739209792.3201747;-38.13080360867914
1739209792.3201766;-45.120503652039325
1739209792.3201783;-45.120503652039325
1739209792.3201802;-45.120503652039325
1739209792.3201818;-45.120503652039325
1739209792.3201838;-45.120503652039325
1739209792.3201854;-38.13080360867914
1739209792.320187;-38.13080360867914
1739209792.320189;-38.13080360867914
1739209792.3201907;-35.57807855764607
1739209792.3201926;-45.120503652039325
1739209792.3201942;-38.13080360867914
1739209792.3201962;-45.120503652039325
1739209792.3201978;-45.120503652039325
1739209792.3201995;-38.13080360867914
1739209792.3202014;-35.57807855764607
1739209792.320203;-45.120503652039325
1739209792.320205;-45.120503652039325
1739209792.3202066;-32.816014438256545
1739209792.3202083;-38.13080360867914
1739209792.3202102;-45.120503652039325
1739209792.320212;-45.120503652039325
1739209792.3202138;-38.13080360867914
1739209792.3202155;-45.120503652039325
1739209792.3202174;-45.120503652039325
1739209792.320219;-45.120503652039325
1739209792.3202207;-45.120503652039325
1739209792.3202226;-38.13080360867914
1739209792.3202243;-38.13080360867914
1739209792.3202262;-45.120503652039325
1739209792.3202279;-31.141103565318893
1739209792.3202298;-30.49652367304973
1739209792.3202314;-45.120503652039325
1739209792.320233;-38.13080360867914
1739209792.320235;-35.57807855764607
1739209792.3202367;-38.13080360867914
1739209792.3202386;-45.120503652039325
1739209792.3202403;-45.120503652039325
1739209792.320242;-45.120503652039325
1739209792.3202438;-38.13080360867914
1739209792.3202455;-45.120503652039325
1739209792.3202474;-45.120503652039325
1739209792.320249;-45.120503652039325
1739209792.320251;-45.120503652039325
1739209792.3202527;-45.120503652039325
1739209792.3202543;-45.120503652039325
1739209792.3202562;-32.816014438256545
1739209792.320258;-45.120503652039325
1739209792.3202598;-45.120503652039325
1739209792.3202615;-45.120503652039325
1739209792.3202631;-45.120503652039325
1739209792.320265;-31.141103565318915
1739209792.3202667;-38.13080360867914
1739209792.3202686;-38.13080360867914
1739209792.3202703;-45.120503652039325
1739209792.3202722;-45.120503652039325
1739209792.3202739;-45.120503652039325
1739209792.3202755;-45.120503652039325
1739209792.3202775;-38.13080360867914
1739209792.3202791;-45.120503652039325
1739209792.320281;-35.57807855764607
1739209792.3202827;-38.13080360867914
1739209792.3202846;-45.120503652039325
1739209792.3202863;-38.13080360867914
1739209792.320288;-35.57807855764607
1739209792.3202899;-38.13080360867914
1739209792.3202915;-45.120503652039325
1739209792.3202934;-45.120503652039325
1739209792.320295;-33.981070128970906
1739209792.3202968;-45.120503652039325
1739209792.3202987;-38.13080360867914
1739209792.3203003;-35.57807855764607
1739209792.3203022;-38.13080360867914
1739209792.320304;-38.13080360867914
1739209792.3203058;-38.13080360867914
1739209792.3203075;-33.981070128970906
1739209792.3203092;-45.120503652039325
1739209792.320311;-38.13080360867914
1739209792.3203127;-45.120503652039325
1739209792.3203146;-45.120503652039325
1739209792.3203163;-38.13080360867914
1739209792.3203182;-38.13080360867914
1739209792.32032;-45.120503652039325
1739209792.3203216;-32.816014438256545
1739209792.3203235;-45.120503652039325
1739209792.3203251;-38.13080360867914
1739209792.320327;-38.13080360867914
1739209792.3203287;-38.13080360867914
1739209792.3203304;-45.120503652039325
1739209792.3203323;-38.13080360867914
1739209792.320334;-35.57807855764607
1739209792.3203359;-27.267205301931607
1739209792.3203375;-38.13080360867914
1739209792.3203394;-45.120503652039325
1739209792.320341;-38.13080360867914
1739209792.3203428;-33.981070128970906
1739209792.3203447;-38.13080360867914
1739209792.3203464;-35.57807855764607
1739209792.3203483;-38.13080360867914
1739209792.32035;-38.13080360867914
1739209792.3203516;-45.120503652039325
1739209792.3203535;-45.120503652039325
1739209792.3203552;-38.13080360867914
1739209792.320357;-38.13080360867914
1739209792.3203588;-38.13080360867914
1739209792.3203607;-45.120503652039325
1739209792.3203623;-38.13080360867914
1739209792.320364;-38.13080360867914
1739209792.320366;-45.120503652039325
1739209792.3203676;-45.120503652039325
1739209792.3203695;-45.120503652039325
1739209792.3203712;-38.13080360867914
1739209792.320373;-45.120503652039325
1739209792.3203747;-33.981070128970906
1739209792.3203764;-45.120503652039325
1739209792.3203783;-30.49652367304973
1739209792.32038;-38.13080360867914
1739209792.3203819;-45.120503652039325
1739209792.3203835;-35.57807855764607
1739209792.3203852;-38.13080360867914
1739209792.3203871;-35.57807855764607
1739209792.3203888;-45.120503652039325
1739209792.3203907;-45.120503652039325
1739209792.3203924;-33.981070128970906
1739209792.3203943;-33.981070128970906
1739209792.320396;-45.120503652039325
1739209792.3203976;-45.120503652039325
1739209792.3203995;-33.981070128970906
1739209792.3204012;-38.13080360867914
1739209792.320403;-38.13080360867914
1739209792.3204048;-35.57807855764607
1739209792.3204067;-38.13080360867914
1739209792.3204083;-45.120503652039325
1739209792.32041;-38.13080360867914
1739209792.320412;-38.13080360867914
1739209792.3204136;-38.13080360867914
1739209792.3204155;-45.120503652039325
1739209792.3204172;-38.13080360867914
1739209792.3204188;-45.120503652039325
1739209792.3204207;-38.13080360867914
1739209792.3204224;-38.13080360867914
1739209792.3204243;-45.120503652039325
1739209792.320426;-45.120503652039325
1739209792.320428;-45.120503652039325
1739209792.3204296;-32.816014438256545
1739209792.3204312;-38.13080360867914
1739209792.3204331;-45.120503652039325
1739209792.3204348;-38.13080360867914
1739209792.3204367;-45.120503652039325
1739209792.3204384;-38.13080360867914
1739209792.32044;-38.13080360867914
1739209792.320442;-45.120503652039325
1739209792.3204436;-45.120503652039325
1739209792.3204455;-45.120503652039325
1739209792.3204472;-45.120503652039325
1739209792.320449;-38.13080360867914
1739209792.3204508;-38.13080360867914
1739209792.3204525;-35.57807855764607
1739209792.3204544;-35.57807855764607
1739209792.320456;-35.57807855764607
1739209792.320458;-45.120503652039325
1739209792.3204596;-45.120503652039325
1739209792.3204615;-38.13080360867914
1739209792.3204632;-38.13080360867914
1739209792.3204648;-35.57807855764607
1739209792.3204668;-38.13080360867914
1739209792.3204684;-38.13080360867914
1739209792.3204703;-45.120503652039325
1739209792.320472;-35.57807855764607
1739209792.3204737;-45.120503652039325
1739209792.3204756;-45.120503652039325
1739209792.3204772;-45.120503652039325
1739209792.3204792;-45.120503652039325
1739209792.3204808;-45.120503652039325
1739209792.3204827;-38.13080360867914
1739209792.3204844;-45.120503652039325
1739209792.320486;-45.120503652039325
1739209792.320488;-45.120503652039325
1739209792.3204896;-45.120503652039325
1739209792.3204916;-45.120503652039325
1739209792.3204932;-32.816014438256545
1739209792.3204951;-38.13080360867914
1739209792.3204968;-45.120503652039325
1739209792.3204985;-38.13080360867914
1739209792.3205004;-32.816014438256545
1739209792.320502;-38.13080360867914
1739209792.320504;-45.120503652039325
1739209792.3205056;-38.13080360867914
1739209792.3205073;-31.141103565318893
1739209792.3205092;-32.816014438256545
1739209792.3205109;-45.120503652039325
1739209792.3205128;-45.120503652039325
1739209792.3205144;-45.120503652039325
1739209792.3205163;-38.13080360867914
1739209792.320518;-45.120503652039325
1739209792.3205197;-38.13080360867914
1739209792.3205216;-32.81601443825658
1739209792.3205233;-45.120503652039325
1739209792.3205252;-45.120503652039325
1739209792.3205268;-45.120503652039325
1739209792.3205285;-38.13080360867914
1739209792.3205304;-45.120503652039325
1739209792.320532;-45.120503652039325
1739209792.320534;-45.120503652039325
1739209792.3205357;-25.077289914212862
1739209792.3205376;-32.816014438256545
1739209792.3205392;-45.120503652039325
1739209792.3205411;-45.120503652039325
1739209792.3205428;-35.57807855764607
1739209792.3205447;-35.57807855764607
1739209792.3205464;-45.120503652039325
1739209792.3205483;-38.13080360867914
1739209792.32055;-45.120503652039325
1739209792.3205519;-45.120503652039325
1739209792.3205535;-45.120503652039325
1739209792.3205554;-45.120503652039325
1739209792.320557;-45.120503652039325
1739209792.320559;-45.120503652039325
1739209792.3205607;-45.120503652039325
1739209792.3205626;-45.120503652039325
1739209792.3205643;-38.13080360867914
1739209792.3205662;-38.13080360867914
1739209792.3205678;-45.120503652039325
1739209792.3205698;-38.13080360867914
1739209792.3205714;-33.981070128970906
1739209792.3205733;-45.120503652039325
1739209792.320575;-45.120503652039325
1739209792.320577;-45.120503652039325
1739209792.3205786;-32.816014438256545
1739209792.3205805;-33.981070128970906
1739209792.3205822;-45.120503652039325
1739209792.320584;-38.13080360867914
1739209792.3205857;-45.120503652039325
1739209792.3205876;-38.13080360867914
1739209792.3205893;-38.13080360867914
1739209792.3205912;-45.120503652039325
1739209792.3205929;-45.120503652039325
1739209792.3205948;-45.120503652039325
1739209792.3205967;-35.57807855764607
1739209792.3205984;-38.13080360867914
1739209792.3206003;-45.120503652039325
1739209792.320602;-45.120503652039325
1739209792.3206038;-35.57807855764607
1739209792.3206055;-45.120503652039325
1739209792.3206074;-33.981070128970906
1739209792.320609;-32.816014438256545
1739209792.320611;-35.57807855764607
1739209792.3206127;-32.816014438256545
1739209792.3206146;-38.13080360867914
1739209792.3206162;-35.57807855764607
1739209792.3206182;-38.13080360867914
1739209792.3206198;-33.981070128970906
1739209792.3206217;-45.120503652039325
1739209792.3206234;-33.981070128970956
1739209792.3206253;-38.13080360867914
1739209792.320627;-35.57807855764607
1739209792.320629;-38.13080360867914
1739209792.3206306;-45.120503652039325
1739209792.3206325;-35.57807855764607
1739209792.3206341;-38.13080360867914
1739209792.320636;-38.13080360867914
1739209792.3206377;-31.141103565318915
1739209792.3206396;-38.13080360867914
1739209792.3206413;-38.13080360867914
1739209792.3206432;-45.120503652039325
1739209792.3206449;-38.13080360867914
1739209792.3206468;-38.13080360867914
1739209792.3206487;-38.13080360867914
1739209792.3206503;-45.120503652039325
1739209792.3206522;-38.13080360867914
1739209792.320654;-32.816014438256545
1739209792.3206558;-45.120503652039325
1739209792.3206575;-38.13080360867914
1739209792.3206594;-35.57807855764607
1739209792.320661;-38.13080360867914
1739209792.320663;-38.13080360867914
1739209792.3206646;-45.120503652039325
1739209792.3206666;-45.120503652039325
1739209792.3206682;-45.120503652039325
1739209792.3206701;-45.120503652039325
1739209792.3206718;-45.120503652039325
1739209792.3206737;-45.120503652039325
1739209792.3206754;-45.120503652039325
1739209792.3206773;-45.120503652039325
1739209792.320679;-35.57807855764607
1739209792.3206809;-28.992665084841942
1739209792.3206825;-38.13080360867914
1739209792.3206844;-45.120503652039325
1739209792.320686;-45.120503652039325
1739209792.320688;-38.13080360867914
1739209792.3206897;-45.120503652039325
1739209792.3206916;-45.120503652039325
1739209792.3206933;-38.13080360867914
1739209792.3206952;-45.120503652039325
1739209792.3206968;-35.57807855764607
1739209792.3206987;-38.13080360867914
1739209792.3207004;-45.120503652039325
1739209792.3207023;-45.120503652039325
1739209792.3207042;-45.120503652039325
1739209792.320706;-38.13080360867914
1739209792.3207078;-35.57807855764607
1739209792.3207095;-38.13080360867914
1739209792.3207114;-45.120503652039325
1739209792.320713;-33.981070128970906
1739209792.320715;-45.120503652039325
1739209792.3207166;-45.120503652039325
1739209792.3207185;-38.13080360867914
1739209792.3207202;-38.13080360867914
1739209792.320722;-45.120503652039325
1739209792.3207238;-33.981070128970906
1739209792.3207257;-31.141103565318915
1739209792.3207273;-38.13080360867914
1739209792.3207293;-45.120503652039325
1739209792.320731;-38.13080360867914
1739209792.3207328;-32.816014438256545
1739209792.3207345;-45.120503652039325
1739209792.3207364;-45.120503652039325
1739209792.320738;-45.120503652039325
1739209792.32074;-45.120503652039325
1739209792.3207417;-38.13080360867914
1739209792.3207436;-45.120503652039325
1739209792.3207452;-45.120503652039325
1739209792.3207471;-45.120503652039325
1739209792.3207488;-38.13080360867914
1739209792.3207507;-45.120503652039325
1739209792.3207524;-38.13080360867914
1739209792.3207543;-35.57807855764607
1739209792.3207562;-31.141103565318915
1739209792.3207579;-38.13080360867914
1739209792.3207598;-33.981070128970906
1739209792.3207614;-33.981070128970906
1739209792.3207633;-45.120503652039325
1739209792.320765;-45.120503652039325
1739209792.320767;-35.57807855764607
1739209792.3207686;-33.981070128970906
1739209792.3207705;-45.120503652039325
1739209792.3207722;-38.13080360867914
1739209792.320774;-33.981070128970906
1739209792.3207757;-38.13080360867914
1739209792.3207777;-38.13080360867914
1739209792.3207793;-35.57807855764607
1739209792.3207812;-38.13080360867914
1739209792.320783;-38.13080360867914
1739209792.3207848;-45.120503652039325
1739209792.3207865;-45.120503652039325
1739209792.3207884;-38.13080360867914
1739209792.32079;-38.13080360867914
1739209792.320792;-38.13080360867914
1739209792.3207936;-45.120503652039325
1739209792.3207955;-35.57807855764607
1739209792.3207972;-28.58837851428586
1739209792.320799;-45.120503652039325
1739209792.3208008;-45.120503652039325
1739209792.3208027;-38.13080360867914
1739209792.3208044;-35.57807855764607
1739209792.3208063;-45.120503652039325
1739209792.320808;-45.120503652039325
