CAN Message; 0x77:00d45f2734a1598c
1739209760.275916;-45.120503652039325
1739209760.2759182;-45.120503652039325
1739209760.2759204;-38.13080360867914
1739209760.2759223;-33.981070128970906
1739209760.2759244;-38.13080360867914
1739209760.2759266;-45.120503652039325
1739209760.2759285;-38.13080360867914
1739209760.2759306;-32.816014438256545
1739209760.2759328;-38.13080360867914
1739209760.275935;-45.120503652039325
1739209760.2759368;-38.13080360867914
1739209760.275939;-35.57807855764607
1739209760.2759411;-38.13080360867914
1739209760.2759433;-38.13080360867914
1739209760.2759452;-33.981070128970906
1739209760.2759473;-38.13080360867914
1739209760.2759495;-38.13080360867914
1739209760.2759516;-45.120503652039325
1739209760.2759535;-38.13080360867914
1739209760.2759557;-38.13080360867914
1739209760.2759578;-33.981070128970906
1739209760.27596;-45.120503652039325
1739209760.2759619;-45.120503652039325
1739209760.275964;-35.57807855764607
1739209760.2759662;-38.13080360867914
1739209760.2759683;-45.120503652039325
1739209760.2759702;-45.120503652039325
1739209760.2759724;-45.120503652039325
1739209760.2759745;-30.49652367304976
1739209760.2759764;-45.120503652039325
1739209760.2759786;-45.120503652039325
1739209760.2759807;-45.120503652039325
1739209760.2759829;-38.13080360867914
1739209760.2759848;-45.120503652039325
1739209760.275987;-38.13080360867914
1739209760.275989;-45.120503652039325
1739209760.2759912;-31.141103565318915
1739209760.275993;-33.981070128970906
1739209760.2759953;-38.13080360867914
1739209760.2759974;-38.13080360867914
1739209760.2759995;-38.13080360867914
1739209760.2760015;-45.120503652039325
1739209760.2760036;-45.120503652039325
1739209760.2760057;-38.13080360867914
1739209760.276008;-38.13080360867914
1739209760.2760098;-38.13080360867914
1739209760.276012;-38.13080360867914
1739209760.276014;-45.120503652039325
1739209760.2760162;-38.13080360867914
1739209760.2760181;-35.57807855764607
1739209760.2760203;-45.120503652039325
1739209760.2760224;-45.120503652039325
1739209760.2760243;-30.49652367304973
1739209760.2760265;-32.816014438256545
1739209760.2760286;-45.120503652039325
1739209760.2760308;-45.120503652039325
1739209760.2760327;-38.13080360867914
1739209760.2760348;-45.120503652039325
1739209760.276037;-38.13080360867914
1739209760.2760391;-45.120503652039325
1739209760.276041;-33.981070128970906
1739209760.2760432;-33.981070128970906
1739209760.2760453;-38.13080360867914
1739209760.2760475;-45.120503652039325
1739209760.2760494;-35.57807855764607
1739209760.2760515;-35.57807855764607
1739209760.2760537;-33.981070128970906
1739209760.2760558;-38.13080360867914
1739209760.2760577;-38.13080360867914
1739209760.2760599;-35.57807855764607
1739209760.276062;-38.13080360867914
1739209760.2760642;-33.981070128970906
1739209760.276066;-45.120503652039325
1739209760.2760682;-45.120503652039325
1739209760.2760704;-35.57807855764607
1739209760.2760725;-38.13080360867914
1739209760.2760744;-45.120503652039325
1739209760.2760766;-45.120503652039325
1739209760.2760787;-38.13080360867914
1739209760.2760806;-38.13080360867914
1739209760.2760828;-38.13080360867914
1739209760.276085;-35.57807855764607
1739209760.276087;-45.120503652039325
1739209760.276089;-31.141103565318915
1739209760.276091;-33.981070128970906
1739209760.2760932;-38.13080360867914
1739209760.2760954;-38.13080360867914
1739209760.2760973;-35.57807855764607
1739209760.2760994;-33.981070128970906
1739209760.2761016;-35.57807855764607
1739209760.2761037;-45.120503652039325
1739209760.2761056;-35.57807855764607
1739209760.2761078;-45.120503652039325
1739209760.27611;-45.120503652039325
1739209760.276112;-45.120503652039325
1739209760.276114;-38.13080360867914
1739209760.2761161;-45.120503652039325
1739209760.2761183;-38.13080360867914
1739209760.2761204;-45.120503652039325
1739209760.2761223;-45.120503652039325
1739209760.2761245;-38.13080360867914
1739209760.2761266;-45.120503652039325
1739209760.2761285;-38.13080360867914
1739209760.2761307;-45.120503652039325
1739209760.2761328;-35.57807855764607
1739209760.276135;-26.991370085610736
1739209760.2761369;-38.13080360867914
1739209760.276139;-45.120503652039325
1739209760.2761412;-45.120503652039325
1739209760.2761433;-35.57807855764607
1739209760.2761452;-38.13080360867914
1739209760.2761474;-38.13080360867914
1739209760.2761495;-45.120503652039325
1739209760.2761517;-45.120503652039325
1739209760.2761536;-38.13080360867914
1739209760.2761557;-38.13080360867914
1739209760.2761579;-38.13080360867914
1739209760.27616;-45.120503652039325
1739209760.276162;-38.13080360867914
1739209760.276164;-35.57807855764607
1739209760.2761662;-38.13080360867914
1739209760.2761683;-38.13080360867914
1739209760.2761703;-38.13080360867914
1739209760.2761724;-38.13080360867914
1739209760.2761745;-45.120503652039325
1739209760.2761765;-45.120503652039325
1739209760.2761786;-38.13080360867914
1739209760.2761807;-45.120503652039325
1739209760.276183;-45.120503652039325
1739209760.2761848;-28.992665084841942
1739209760.276187;-33.981070128970906
1739209760.276189;-38.13080360867914
1739209760.2761912;-38.13080360867914
1739209760.2761931;-35.57807855764607
1739209760.2761953;-45.120503652039325
1739209760.2761974;-45.120503652039325
1739209760.2761996;-45.120503652039325
1739209760.2762015;-33.981070128970956
1739209760.2762036;-45.120503652039325
1739209760.2762058;-45.120503652039325
1739209760.276208;-38.13080360867914
1739209760.2762098;-38.13080360867914
1739209760.276212;-38.13080360867914
1739209760.2762141;-45.120503652039325
1739209760.2762163;-45.120503652039325
1739209760.2762182;-28.992665084841942
1739209760.2762203;-38.13080360867914
1739209760.2762225;-45.120503652039325
1739209760.2762244;-38.13080360867914
1739209760.2762265;-33.981070128970906
1739209760.2762287;-45.120503652039325
1739209760.2762308;-45.120503652039325
1739209760.2762327;-38.13080360867914
1739209760.2762349;-45.120503652039325
1739209760.276237;-45.120503652039325
1739209760.2762392;-45.120503652039325
1739209760.276241;-45.120503652039325
1739209760.2762432;-33.981070128970906
1739209760.2762454;-38.13080360867914
1739209760.2762475;-45.120503652039325
1739209760.2762494;-38.13080360867914
1739209760.2762516;-38.13080360867914
1739209760.2762537;-45.120503652039325
1739209760.2762558;-38.13080360867914
1739209760.2762578;-35.57807855764607
1739209760.27626;-38.13080360867914
1739209760.276262;-38.13080360867914
1739209760.2762642;-45.120503652039325
1739209760.276266;-45.120503652039325
1739209760.2762682;-38.13080360867914
1739209760.2762704;-33.981070128970906
1739209760.2762723;-45.120503652039325
1739209760.2762744;-38.13080360867914
1739209760.2762766;-35.57807855764607
1739209760.2762787;-33.981070128970906
1739209760.2762806;-38.13080360867914
1739209760.2762828;-45.120503652039325
1739209760.276285;-45.120503652039325
1739209760.276287;-45.120503652039325
1739209760.276289;-38.13080360867914
1739209760.2762911;-38.13080360867914
1739209760.2762933;-45.120503652039325
1739209760.2762954;-38.13080360867914
1739209760.2762973;-35.57807855764607
1739209760.2762995;-45.120503652039325
1739209760.2763016;-38.13080360867914
1739209760.2763038;-35.57807855764607
1739209760.2763057;-38.13080360867914
1739209760.2763078;-45.120503652039325
1739209760.27631;-38.13080360867914
1739209760.276312;-38.13080360867914
1739209760.276314;-45.120503652039325
1739209760.2763162;-45.120503652039325
1739209760.2763183;-45.120503652039325
1739209760.2763202;-38.13080360867914
1739209760.2763224;-45.120503652039325
1739209760.2763245;-45.120503652039325
1739209760.2763267;-45.120503652039325
1739209760.2763286;-38.13080360867914
1739209760.2763307;-45.120503652039325
1739209760.2763329;-38.13080360867914
1739209760.276335;-45.120503652039325
1739209760.276337;-38.13080360867914
1739209760.276339;-45.120503652039325
1739209760.2763412;-45.120503652039325
1739209760.2763433;-35.57807855764607
1739209760.2763453;-45.120503652039325
1739209760.2763474;-38.13080360867914
1739209760.2763495;-38.13080360867914
1739209760.2763517;-45.120503652039325
1739209760.2763536;-30.49652367304973
1739209760.2763557;-38.13080360867914
1739209760.276358;-45.120503652039325
1739209760.27636;-38.13080360867914
1739209760.276362;-38.13080360867914
1739209760.276364;-45.120503652039325
1739209760.2763662;-45.120503652039325
1739209760.2763681;-38.13080360867914
1739209760.2763703;-45.120503652039325
1739209760.2763724;-45.120503652039325
1739209760.2763746;-38.13080360867914
1739209760.2763765;-35.57807855764607
1739209760.2763786;-45.120503652039325
1739209760.2763808;-45.120503652039325
1739209760.276383;-38.13080360867914
1739209760.2763848;-45.120503652039325
1739209760.276387;-33.981070128970906
1739209760.2763891;-38.13080360867914
1739209760.2763913;-45.120503652039325
1739209760.2763932;-38.13080360867914
1739209760.2763953;-35.57807855764607
1739209760.2763975;-38.13080360867914
1739209760.2763996;-38.13080360867914
1739209760.2764015;-35.57807855764607
1739209760.2764037;-38.13080360867914
1739209760.2764058;-45.120503652039325
1739209760.276408;-45.120503652039325
1739209760.2764099;-38.13080360867914
1739209760.276412;-45.120503652039325
1739209760.276422;-45.120503652039325
1739209760.2764323;-38.13080360867914
1739209760.2764423;-38.13080360867914
1739209760.2764523;-45.120503652039325
1739209760.2764623;-45.120503652039325
1739209760.2764726;-45.120503652039325
1739209760.2764826;-45.120503652039325
1739209760.2764926;-33.981070128970906
1739209760.2765026;-45.120503652039325
1739209760.2765129;-45.120503652039325
1739209760.2765229;-45.120503652039325
1739209760.276533;-38.13080360867914
1739209760.276543;-35.57807855764607
1739209760.2765532;-45.120503652039325
1739209760.2765632;-45.120503652039325
1739209760.2765732;-45.120503652039325
1739209760.2765834;-45.120503652039325
1739209760.2765934;-45.120503652039325
1739209760.2766035;-45.120503652039325
1739209760.2766135;-45.120503652039325
1739209760.2766237;-45.120503652039325
1739209760.2766337;-32.816014438256545
1739209760.2766438;-35.57807855764607
1739209760.2766538;-38.13080360867914
1739209760.276664;-45.120503652039325
1739209760.276674;-32.816014438256545
1739209760.276684;-45.120503652039325
1739209760.276694;-32.816014438256545
1739209760.2767043;-28.21854285175415
1739209760.2767143;-45.120503652039325
1739209760.2767243;-35.57807855764607
1739209760.2767344;-45.120503652039325
1739209760.2767446;-45.120503652039325
1739209760.2767546;-38.13080360867914
1739209760.2767646;-32.816014438256545
1739209760.276775;-45.120503652039325
1739209760.276785;-38.13080360867914
1739209760.276795;-45.120503652039325
1739209760.276805;-38.13080360867914
1739209760.2768152;-45.120503652039325
1739209760.2768252;-45.120503652039325
1739209760.2768352;-38.13080360867914
1739209760.2768452;-45.120503652039325
1739209760.2768555;-32.816014438256545
1739209760.2768655;-32.816014438256545
1739209760.2768755;-45.120503652039325
1739209760.2768855;-45.120503652039325
1739209760.2768958;-38.13080360867914
1739209760.2769058;-35.57807855764607
1739209760.2769158;-45.120503652039325
1739209760.276926;-38.13080360867914
1739209760.276936;-45.120503652039325
1739209760.276946;-45.120503652039325
1739209760.276956;-45.120503652039325
1739209760.2769663;-38.13080360867914
1739209760.2769763;-38.13080360867914
1739209760.2769864;-45.120503652039325
1739209760.2769964;-33.981070128970906
1739209760.2770066;-35.57807855764607
1739209760.2770166;-45.120503652039325
1739209760.2770267;-38.13080360867914
1739209760.2770367;-38.13080360867914
1739209760.277047;-31.141103565318915
1739209760.277057;-38.13080360867914
1739209760.277067;-45.120503652039325
1739209760.2770772;-38.13080360867914
1739209760.2770872;-35.57807855764607
1739209760.2770972;-38.13080360867914
1739209760.2771072;-30.49652367304973
1739209760.2771175;-38.13080360867914
1739209760.2771275;-45.120503652039325
1739209760.2771375;-45.120503652039325
1739209760.2771475;-35.57807855764607
1739209760.2771578;-38.13080360867914
1739209760.2771678;-38.13080360867914
1739209760.2771778;-38.13080360867914
1739209760.2771878;-38.13080360867914
1739209760.277198;-45.120503652039325
1739209760.277208;-45.120503652039325
1739209760.277218;-45.120503652039325
1739209760.2772284;-45.120503652039325
1739209760.2772384;-38.13080360867914
1739209760.2772484;-45.120503652039325
1739209760.2772584;-38.13080360867914
1739209760.2772686;-33.981070128970906
1739209760.2772787;-38.13080360867914
1739209760.2772887;-33.981070128970906
1739209760.2772987;-45.120503652039325
1739209760.277309;-38.13080360867914
1739209760.277319;-38.13080360867914
1739209760.277329;-38.13080360867914
1739209760.277339;-45.120503652039325
1739209760.2773492;-45.120503652039325
1739209760.2773592;-33.981070128970906
1739209760.2773693;-38.13080360867914
1739209760.2773795;-33.981070128970906
1739209760.2773895;-38.13080360867914
1739209760.2773995;-45.120503652039325
1739209760.2774096;-38.13080360867914
1739209760.2774198;-38.13080360867914
1739209760.2774298;-45.120503652039325
1739209760.2774398;-45.120503652039325
1739209760.2774498;-45.120503652039325
1739209760.27746;-45.120503652039325
1739209760.27747;-45.120503652039325
1739209760.2774801;-45.120503652039325
1739209760.2774901;-38.13080360867914
1739209760.2775004;-45.120503652039325
1739209760.2775104;-38.13080360867914
1739209760.2775204;-38.13080360867914
1739209760.2775304;-35.57807855764607
1739209760.2775407;-38.13080360867914
1739209760.2775507;-35.57807855764607
1739209760.2775607;-33.981070128970906
1739209760.277571;-35.57807855764607
1739209760.277581;-38.13080360867914
1739209760.277591;-45.120503652039325
1739209760.277601;-38.13080360867914
1739209760.2776113;-38.13080360867914
1739209760.2776213;-38.13080360867914
1739209760.2776313;-33.981070128970906
1739209760.2776413;-38.13080360867914
1739209760.2776515;-45.120503652039325
1739209760.2776616;-35.57807855764607
1739209760.2776716;-38.13080360867914
1739209760.2776816;-45.120503652039325
1739209760.2776918;-45.120503652039325
1739209760.2777019;-38.13080360867914
1739209760.2777119;-45.120503652039325
1739209760.2777221;-38.13080360867914
1739209760.2777321;-38.13080360867914
1739209760.2777421;-38.13080360867914
1739209760.2777522;-45.120503652039325
1739209760.2777624;-28.992665084841942
1739209760.2777724;-35.57807855764607
1739209760.2777824;-45.120503652039325
1739209760.2777925;-45.120503652039325
1739209760.2778027;-35.57807855764607
1739209760.2778127;-45.120503652039325
1739209760.2778227;-38.13080360867914
1739209760.2778327;-38.13080360867914
1739209760.277843;-45.120503652039325
1739209760.277853;-45.120503652039325
1739209760.277863;-38.13080360867914
1739209760.2778733;-45.120503652039325
1739209760.2778833;-45.120503652039325
1739209760.2778933;-38.13080360867914
1739209760.2779033;-38.13080360867914
1739209760.2779136;-45.120503652039325
1739209760.2779236;-33.981070128970906
1739209760.2779336;-38.13080360867914
