CAN Message; 0x1a7:0000b8c7831576df
1739209683.8612504;-38.13080360867914
1739209683.8612578;-31.141103565318915
1739209683.861265;-33.981070128970906
1739209683.8612723;-45.120503652039325
1739209683.8612797;-38.13080360867914
1739209683.8612869;-38.13080360867914
1739209683.8612943;-45.120503652039325
1739209683.8613017;-45.120503652039325
1739209683.8613088;-33.981070128970906
1739209683.8613162;-45.120503652039325
1739209683.8613236;-35.57807855764607
1739209683.8613307;-38.13080360867914
1739209683.8613381;-32.816014438256545
1739209683.8613453;-33.981070128970906
1739209683.8613527;-38.13080360867914
1739209683.86136;-35.57807855764607
1739209683.8613672;-38.13080360867914
1739209683.8613746;-31.141103565318915
1739209683.861382;-28.992665084841942
1739209683.8613892;-45.120503652039325
1739209683.8613966;-35.57807855764607
1739209683.8614037;-32.816014438256545
1739209683.861411;-38.13080360867914
1739209683.8614185;-45.120503652039325
1739209683.8614256;-33.981070128970906
1739209683.861433;-38.13080360867914
1739209683.8614404;-32.81601443825658
1739209683.8614476;-38.13080360867914
1739209683.861455;-35.57807855764607
1739209683.8614624;-33.981070128970906
1739209683.8614695;-38.13080360867914
1739209683.861477;-38.13080360867914
1739209683.861484;-35.57807855764607
1739209683.8614914;-38.13080360867914
1739209683.8614988;-38.13080360867914
1739209683.861506;-45.120503652039325
1739209683.8615134;-38.13080360867914
1739209683.8615208;-38.13080360867914
1739209683.861528;-45.120503652039325
1739209683.8615353;-45.120503652039325
1739209683.8615427;-35.57807855764607
1739209683.8615499;-38.13080360867914
1739209683.8615572;-45.120503652039325
1739209683.8615644;-45.120503652039325
1739209683.8615718;-45.120503652039325
1739209683.8615792;-38.13080360867914
1739209683.8615863;-35.57807855764607
1739209683.8615937;-38.13080360867914
1739209683.861601;-38.13080360867914
1739209683.8616083;-45.120503652039325
1739209683.8616157;-45.120503652039325
1739209683.861623;-45.120503652039325
1739209683.8616302;-45.120503652039325
1739209683.8616376;-45.120503652039325
1739209683.8616447;-45.120503652039325
1739209683.8616521;-45.120503652039325
1739209683.8616595;-45.120503652039325
1739209683.8616667;-38.13080360867914
1739209683.861674;-33.981070128970906
1739209683.8616815;-45.120503652039325
1739209683.8616886;-45.120503652039325
1739209683.861696;-45.120503652039325
1739209683.8617034;-45.120503652039325
1739209683.8617105;-45.120503652039325
1739209683.861718;-38.13080360867914
1739209683.861725;-45.120503652039325
1739209683.8617325;-38.13080360867914
1739209683.8617399;-38.13080360867914
1739209683.861747;-45.120503652039325
1739209683.8617544;-45.120503652039325
1739209683.8617618;-38.13080360867914
1739209683.861769;-32.816014438256545
1739209683.8617764;-45.120503652039325
1739209683.8617835;-45.120503652039325
1739209683.861791;-33.981070128970906
1739209683.8617983;-45.120503652039325
1739209683.8618054;-45.120503652039325
1739209683.8618128;-38.13080360867914
1739209683.8618202;-38.13080360867914
1739209683.8618274;-38.13080360867914
1739209683.8618348;-45.120503652039325
1739209683.8618422;-45.120503652039325
1739209683.8618493;-45.120503652039325
1739209683.8618567;-45.120503652039325
1739209683.8618639;-45.120503652039325
1739209683.8618712;-45.120503652039325
1739209683.8618786;-32.816014438256545
1739209683.8618858;-45.120503652039325
1739209683.8618932;-38.13080360867914
1739209683.8619006;-38.13080360867914
1739209683.8619077;-45.120503652039325
1739209683.861915;-38.13080360867914
1739209683.8619225;-38.13080360867914
1739209683.8619297;-38.13080360867914
1739209683.861937;-45.120503652039325
1739209683.8619442;-45.120503652039325
1739209683.8619516;-33.981070128970906
1739209683.861959;-33.981070128970906
1739209683.8619661;-45.120503652039325
1739209683.8619735;-32.81601443825658
1739209683.861981;-38.13080360867914
1739209683.861988;-38.13080360867914
1739209683.8619955;-45.120503652039325
1739209683.8620028;-38.13080360867914
1739209683.86201;-45.120503652039325
1739209683.8620174;-38.13080360867914
1739209683.8620245;-38.13080360867914
1739209683.862032;-33.981070128970906
1739209683.8620393;-32.816014438256545
1739209683.8620465;-38.13080360867914
1739209683.8620539;-45.120503652039325
1739209683.8620613;-38.13080360867914
1739209683.8620684;-38.13080360867914
1739209683.8620758;-45.120503652039325
1739209683.8620832;-45.120503652039325
1739209683.8620903;-35.57807855764607
1739209683.8620977;-38.13080360867914
1739209683.862105;-38.13080360867914
1739209683.8621123;-45.120503652039325
1739209683.8621197;-45.120503652039325
1739209683.8621268;-45.120503652039325
1739209683.8621342;-45.120503652039325
1739209683.8621416;-45.120503652039325
1739209683.8621488;-45.120503652039325
1739209683.8621562;-45.120503652039325
1739209683.8621635;-45.120503652039325
1739209683.8621707;-38.13080360867914
1739209683.862178;-38.13080360867914
1739209683.8621852;-45.120503652039325
1739209683.8621926;-38.13080360867914
1739209683.8622;-38.13080360867914
1739209683.8622072;-38.13080360867914
1739209683.8622146;-45.120503652039325
1739209683.862222;-45.120503652039325
1739209683.862229;-45.120503652039325
1739209683.8622365;-45.120503652039325
1739209683.8622437;-45.120503652039325
1739209683.862251;-38.13080360867914
1739209683.8622584;-38.13080360867914
1739209683.8622656;-33.981070128970906
1739209683.862273;-38.13080360867914
1739209683.8622804;-45.120503652039325
1739209683.8622875;-45.120503652039325
1739209683.862295;-35.57807855764607
1739209683.8623023;-38.13080360867914
1739209683.8623095;-45.120503652039325
1739209683.8623168;-45.120503652039325
1739209683.862324;-31.141103565318915
1739209683.8623314;-38.13080360867914
1739209683.8623388;-38.13080360867914
1739209683.862346;-45.120503652039325
1739209683.8623533;-45.120503652039325
1739209683.8623607;-45.120503652039325
1739209683.8623679;-38.13080360867914
1739209683.8623753;-38.13080360867914
1739209683.8623827;-30.49652367304973
1739209683.8623898;-38.13080360867914
1739209683.8623972;-45.120503652039325
1739209683.8624043;-38.13080360867914
1739209683.8624117;-35.57807855764607
1739209683.8624191;-45.120503652039325
1739209683.8624263;-38.13080360867914
1739209683.8624337;-33.981070128970906
1739209683.862441;-31.141103565318915
1739209683.8624482;-38.13080360867914
1739209683.8624556;-45.120503652039325
1739209683.862463;-45.120503652039325
1739209683.8624701;-45.120503652039325
1739209683.8624775;-35.57807855764607
1739209683.8624847;-38.13080360867914
1739209683.862492;-45.120503652039325
1739209683.8624995;-28.992665084841942
1739209683.8625066;-31.141103565318915
1739209683.862514;-45.120503652039325
1739209683.8625214;-45.120503652039325
1739209683.8625286;-38.13080360867914
1739209683.862536;-38.13080360867914
1739209683.8625433;-38.13080360867914
1739209683.8625505;-38.13080360867914
1739209683.862558;-38.13080360867914
1739209683.862565;-38.13080360867914
1739209683.8625724;-38.13080360867914
1739209683.8625798;-38.13080360867914
1739209683.862587;-38.13080360867914
1739209683.8625944;-38.13080360867914
1739209683.8626018;-45.120503652039325
1739209683.862609;-45.120503652039325
1739209683.8626163;-33.981070128970906
1739209683.8626235;-33.981070128970906
1739209683.8626308;-45.120503652039325
1739209683.8626382;-33.981070128970906
1739209683.8626454;-33.981070128970906
1739209683.8626528;-38.13080360867914
1739209683.8626602;-38.13080360867914
1739209683.8626673;-45.120503652039325
1739209683.8626747;-38.13080360867914
1739209683.862682;-45.120503652039325
1739209683.8626893;-45.120503652039325
1739209683.8626966;-38.13080360867914
1739209683.8627038;-38.13080360867914
1739209683.8627112;-38.13080360867914
1739209683.8627186;-38.13080360867914
1739209683.8627257;-45.120503652039325
1739209683.8627331;-45.120503652039325
1739209683.8627405;-38.13080360867914
1739209683.8627477;-35.57807855764607
1739209683.862755;-45.120503652039325
1739209683.8627625;-45.120503652039325
1739209683.8627696;-45.120503652039325
1739209683.862777;-35.57807855764607
1739209683.8627841;-45.120503652039325
1739209683.8627915;-31.141103565318915
1739209683.862799;-25.826314394896357
1739209683.862806;-45.120503652039325
1739209683.8628135;-45.120503652039325
1739209683.8628209;-38.13080360867914
1739209683.862828;-32.816014438256545
1739209683.8628354;-38.13080360867914
1739209683.8628428;-45.120503652039325
1739209683.86285;-45.120503652039325
1739209683.8628573;-35.57807855764607
1739209683.8628645;-33.981070128970906
1739209683.862872;-45.120503652039325
1739209683.8628793;-45.120503652039325
1739209683.8628864;-35.57807855764607
1739209683.8628938;-35.57807855764607
1739209683.8629012;-45.120503652039325
1739209683.8629084;-38.13080360867914
1739209683.8629158;-26.991370085610722
1739209683.8629231;-38.13080360867914
1739209683.8629303;-45.120503652039325
1739209683.8629377;-38.13080360867914
1739209683.8629448;-33.981070128970906
1739209683.8629522;-38.13080360867914
1739209683.8629596;-45.120503652039325
1739209683.8629668;-45.120503652039325
1739209683.8629742;-38.13080360867914
1739209683.8629816;-38.13080360867914
1739209683.8629887;-38.13080360867914
1739209683.862996;-38.13080360867914
1739209683.8630033;-38.13080360867914
1739209683.8630106;-45.120503652039325
1739209683.863018;-45.120503652039325
1739209683.8630252;-35.57807855764607
1739209683.8630326;-45.120503652039325
1739209683.86304;-38.13080360867914
1739209683.8630471;-38.13080360867914
1739209683.8630545;-45.120503652039325
1739209683.863062;-45.120503652039325
1739209683.863069;-45.120503652039325
1739209683.8630764;-45.120503652039325
1739209683.8630836;-38.13080360867914
1739209683.863091;-45.120503652039325
1739209683.8630984;-45.120503652039325
1739209683.8631055;-45.120503652039325
1739209683.863113;-38.13080360867914
1739209683.8631203;-45.120503652039325
1739209683.8631275;-45.120503652039325
1739209683.8631349;-38.13080360867914
1739209683.8631423;-45.120503652039325
1739209683.8631494;-45.120503652039325
1739209683.8631568;-45.120503652039325
1739209683.863164;-38.13080360867914
1739209683.8631713;-38.13080360867914
1739209683.8631787;-45.120503652039325
1739209683.863186;-38.13080360867914
1739209683.8631933;-35.57807855764607
1739209683.8632007;-38.13080360867914
1739209683.8632078;-35.57807855764607
1739209683.8632152;-38.13080360867914
1739209683.8632226;-38.13080360867914
1739209683.8632298;-45.120503652039325
1739209683.8632371;-38.13080360867914
1739209683.8632443;-38.13080360867914
1739209683.8632517;-45.120503652039325
1739209683.863259;-33.981070128970906
1739209683.8632662;-45.120503652039325
1739209683.8632736;-35.57807855764607
1739209683.863281;-38.13080360867914
1739209683.8632882;-45.120503652039325
1739209683.8632956;-45.120503652039325
1739209683.863303;-33.981070128970906
1739209683.86331;-38.13080360867914
1739209683.8633175;-38.13080360867914
1739209683.8633246;-32.816014438256545
1739209683.863332;-38.13080360867914
1739209683.8633394;-45.120503652039325
1739209683.8633466;-38.13080360867914
1739209683.863354;-38.13080360867914
1739209683.8633614;-38.13080360867914
1739209683.8633685;-45.120503652039325
1739209683.863376;-45.120503652039325
1739209683.8633833;-45.120503652039325
1739209683.8633904;-38.13080360867914
1739209683.8633978;-45.120503652039325
1739209683.863405;-38.13080360867914
1739209683.8634124;-33.981070128970906
1739209683.8634198;-38.13080360867914
1739209683.863427;-45.120503652039325
1739209683.8634343;-45.120503652039325
1739209683.8634417;-35.57807855764607
1739209683.8634489;-35.57807855764607
1739209683.8634562;-45.120503652039325
1739209683.8634634;-45.120503652039325
1739209683.8634708;-32.816014438256545
1739209683.8634782;-38.13080360867914
1739209683.8634853;-45.120503652039325
1739209683.8634927;-38.13080360867914
1739209683.8635;-38.13080360867914
1739209683.8635073;-38.13080360867914
1739209683.8635147;-45.120503652039325
1739209683.863522;-45.120503652039325
1739209683.8635292;-45.120503652039325
1739209683.8635366;-38.13080360867914
1739209683.8635437;-45.120503652039325
1739209683.8635511;-45.120503652039325
1739209683.8635585;-38.13080360867914
1739209683.8635657;-33.981070128970906
1739209683.863573;-45.120503652039325
1739209683.8635805;-38.13080360867914
1739209683.8635876;-38.13080360867914
1739209683.863595;-45.120503652039325
1739209683.8636024;-45.120503652039325
1739209683.8636096;-45.120503652039325
1739209683.863617;-35.57807855764607
1739209683.863624;-38.13080360867914
1739209683.8636315;-45.120503652039325
1739209683.8636389;-38.13080360867914
1739209683.863646;-35.57807855764607
1739209683.8636534;-31.141103565318915
1739209683.8636608;-45.120503652039325
1739209683.863668;-45.120503652039325
1739209683.8636754;-35.57807855764607
1739209683.8636827;-33.981070128970906
1739209683.86369;-38.13080360867914
1739209683.8636973;-45.120503652039325
1739209683.8637044;-45.120503652039325
1739209683.8637118;-45.120503652039325
1739209683.8637192;-38.13080360867914
1739209683.8637264;-38.13080360867914
1739209683.8637338;-38.13080360867914
1739209683.8637412;-33.981070128970906
1739209683.8637483;-45.120503652039325
1739209683.8637557;-45.120503652039325
1739209683.863763;-35.57807855764607
1739209683.8637702;-35.57807855764607
1739209683.8637776;-38.13080360867914
1739209683.8637848;-45.120503652039325
1739209683.8637922;-45.120503652039325
1739209683.8637996;-38.13080360867914
1739209683.8638067;-38.13080360867914
1739209683.863814;-38.13080360867914
1739209683.8638215;-38.13080360867914
1739209683.8638287;-45.120503652039325
1739209683.863836;-33.981070128970906
1739209683.8638432;-38.13080360867914
1739209683.8638506;-45.120503652039325
1739209683.863858;-38.13080360867914
1739209683.8638651;-38.13080360867914
1739209683.8638725;-45.120503652039325
1739209683.86388;-38.13080360867914
1739209683.863887;-38.13080360867914
1739209683.8638945;-38.13080360867914
1739209683.8639019;-38.13080360867914
1739209683.863909;-45.120503652039325
1739209683.8639164;-38.13080360867914
1739209683.8639235;-38.13080360867914
1739209683.863931;-38.13080360867914
1739209683.8639383;-38.13080360867914
1739209683.8639455;-38.13080360867914
1739209683.8639529;-38.13080360867914
1739209683.8639603;-38.13080360867914
1739209683.8639674;-45.120503652039325
1739209683.8639748;-38.13080360867914
1739209683.8639822;-38.13080360867914
1739209683.8639894;-45.120503652039325
1739209683.8639967;-38.13080360867914
1739209683.864004;-35.57807855764607
1739209683.8640113;-45.120503652039325
1739209683.8640187;-45.120503652039325
1739209683.8640258;-45.120503652039325
1739209683.8640332;-45.120503652039325
1739209683.8640406;-45.120503652039325
1739209683.8640478;-45.120503652039325
1739209683.8640552;-38.13080360867914
1739209683.8640625;-38.13080360867914
1739209683.8640697;-38.13080360867914
1739209683.864077;-38.13080360867914
1739209683.8640842;-35.57807855764607
1739209683.8640916;-45.120503652039325
