CAN Message; 0x150:0600220e93b46b85
1739209779.8215652;-38.13080360867914
1739209779.8215675;-45.120503652039325
1739209779.8215697;-38.13080360867914
1739209779.8215718;-45.120503652039325
1739209779.8215742;-45.120503652039325
1739209779.8215764;-45.120503652039325
1739209779.8215785;-45.120503652039325
1739209779.821581;-45.120503652039325
1739209779.821583;-45.120503652039325
1739209779.8215852;-35.57807855764607
1739209779.8215876;-38.13080360867914
1739209779.8215897;-38.13080360867914
1739209779.8215919;-45.120503652039325
1739209779.8215942;-38.13080360867914
1739209779.8215964;-38.13080360867914
1739209779.8215988;-38.13080360867914
1739209779.821601;-38.13080360867914
1739209779.821603;-38.13080360867914
1739209779.8216054;-38.13080360867914
1739209779.8216076;-38.13080360867914
1739209779.8216097;-45.120503652039325
1739209779.8216121;-45.120503652039325
1739209779.8216143;-45.120503652039325
1739209779.8216164;-38.13080360867914
1739209779.8216188;-38.13080360867914
1739209779.821621;-45.120503652039325
1739209779.821623;-45.120503652039325
1739209779.8216255;-38.13080360867914
1739209779.8216276;-38.13080360867914
1739209779.8216298;-45.120503652039325
1739209779.8216321;-38.13080360867914
1739209779.8216343;-38.13080360867914
1739209779.8216364;-33.981070128970906
1739209779.8216388;-35.57807855764607
1739209779.821641;-32.816014438256545
1739209779.821643;-38.13080360867914
1739209779.8216455;-38.13080360867914
1739209779.8216476;-45.120503652039325
1739209779.8216498;-45.120503652039325
1739209779.8216522;-45.120503652039325
1739209779.8216543;-45.120503652039325
1739209779.8216565;-35.57807855764607
1739209779.8216588;-35.57807855764607
1739209779.821661;-45.120503652039325
1739209779.8216631;-45.120503652039325
1739209779.8216655;-45.120503652039325
1739209779.8216677;-38.13080360867914
1739209779.8216698;-45.120503652039325
1739209779.8216722;-38.13080360867914
1739209779.8216743;-38.13080360867914
1739209779.8216765;-45.120503652039325
1739209779.8216789;-38.13080360867914
1739209779.821681;-35.57807855764607
1739209779.8216834;-45.120503652039325
1739209779.8216856;-45.120503652039325
1739209779.8216877;-38.13080360867914
1739209779.82169;-27.267205301931607
1739209779.8216922;-31.141103565318915
1739209779.8216944;-45.120503652039325
1739209779.8216968;-35.57807855764607
1739209779.821699;-30.49652367304973
1739209779.821701;-33.981070128970906
1739209779.8217034;-45.120503652039325
1739209779.8217056;-38.13080360867914
1739209779.8217077;-33.981070128970906
1739209779.82171;-33.981070128970906
1739209779.8217123;-38.13080360867914
1739209779.8217144;-45.120503652039325
1739209779.8217168;-33.981070128970906
1739209779.821719;-38.13080360867914
1739209779.821721;-45.120503652039325
1739209779.8185809;-38.13080360867914
1739209779.8185878;-38.13080360867914
1739209779.8185947;-38.13080360867914
1739209779.8186018;-45.120503652039325
1739209779.8186088;-38.13080360867914
1739209779.8186157;-38.13080360867914
1739209779.8186228;-38.13080360867914
1739209779.8186297;-28.992665084841942
1739209779.8186367;-28.992665084841942
1739209779.8186438;-45.120503652039325
1739209779.8186507;-38.13080360867914
1739209779.8186576;-38.13080360867914
1739209779.8186648;-38.13080360867914
1739209779.8186717;-45.120503652039325
1739209779.8186786;-33.981070128970906
1739209779.8186858;-33.981070128970906
1739209779.8186927;-38.13080360867914
1739209779.8186996;-45.120503652039325
1739209779.8187068;-38.13080360867914
1739209779.8187137;-45.120503652039325
1739209779.8187206;-45.120503652039325
1739209779.8187277;-38.13080360867914
1739209779.8187346;-35.57807855764607
1739209779.8187416;-38.13080360867914
1739209779.8187487;-45.120503652039325
1739209779.8187556;-45.120503652039325
1739209779.8187625;-38.13080360867914
1739209779.8187697;-38.13080360867914
1739209779.8187766;-38.13080360867914
1739209779.8187835;-45.120503652039325
1739209779.8187907;-38.13080360867914
1739209779.8187976;-38.13080360867914
1739209779.8188045;-31.141103565318915
1739209779.8188117;-45.120503652039325
1739209779.8188186;-35.57807855764607
1739209779.8188255;-35.57807855764607
1739209779.8188324;-38.13080360867914
1739209779.8188396;-38.13080360867914
1739209779.8188465;-45.120503652039325
1739209779.8188534;-45.120503652039325
1739209779.8188605;-28.992665084841942
1739209779.8188674;-45.120503652039325
1739209779.8188744;-38.13080360867914
1739209779.8188815;-38.13080360867914
1739209779.8188884;-45.120503652039325
1739209779.8188953;-38.13080360867914
1739209779.8189025;-38.13080360867914
1739209779.8189094;-45.120503652039325
1739209779.8189163;-33.981070128970906
1739209779.8189235;-38.13080360867914
1739209779.8189304;-38.13080360867914
1739209779.8189373;-35.57807855764607
1739209779.8189445;-33.981070128970906
1739209779.8189514;-31.141103565318893
1739209779.8189583;-38.13080360867914
1739209779.8189654;-45.120503652039325
1739209779.8189723;-38.13080360867914
1739209779.8189793;-35.57807855764607
1739209779.8189864;-45.120503652039325
1739209779.8189933;-45.120503652039325
1739209779.8190002;-38.13080360867914
1739209779.8190074;-38.13080360867914
1739209779.8190143;-38.13080360867914
1739209779.8190212;-45.120503652039325
1739209779.8190284;-31.141103565318915
1739209779.8190353;-45.120503652039325
1739209779.8190422;-45.120503652039325
1739209779.8190494;-45.120503652039325
1739209779.8190563;-38.13080360867914
1739209779.8190632;-38.13080360867914
1739209779.81907;-45.120503652039325
1739209779.8190773;-38.13080360867914
1739209779.8190842;-38.13080360867914
1739209779.819091;-38.13080360867914
1739209779.8190982;-38.13080360867914
1739209779.8191051;-45.120503652039325
1739209779.819112;-38.13080360867914
1739209779.8191192;-35.57807855764607
1739209779.8191261;-45.120503652039325
1739209779.819133;-45.120503652039325
1739209779.8191402;-45.120503652039325
1739209779.819147;-45.120503652039325
1739209779.819154;-38.13080360867914
1739209779.8191612;-35.57807855764607
1739209779.819168;-45.120503652039325
1739209779.819175;-45.120503652039325
1739209779.8191822;-35.57807855764607
1739209779.819189;-32.816014438256545
1739209779.819196;-45.120503652039325
1739209779.8192031;-45.120503652039325
1739209779.81921;-38.13080360867914
1739209779.819217;-38.13080360867914
1739209779.819224;-45.120503652039325
1739209779.819231;-45.120503652039325
1739209779.819238;-45.120503652039325
1739209779.819245;-45.120503652039325
1739209779.819252;-38.13080360867914
1739209779.819259;-35.57807855764607
1739209779.819266;-45.120503652039325
1739209779.819273;-32.816014438256545
1739209779.81928;-45.120503652039325
1739209779.8192868;-38.13080360867914
1739209779.819294;-38.13080360867914
1739209779.819301;-38.13080360867914
1739209779.8193078;-45.120503652039325
1739209779.819315;-45.120503652039325
1739209779.8193219;-38.13080360867914
1739209779.8193288;-45.120503652039325
1739209779.819336;-45.120503652039325
1739209779.8193429;-45.120503652039325
1739209779.8193498;-38.13080360867914
1739209779.819357;-45.120503652039325
1739209779.8193638;-38.13080360867914
1739209779.8193707;-35.57807855764607
1739209779.819378;-45.120503652039325
1739209779.8193848;-38.13080360867914
1739209779.8193917;-35.57807855764607
1739209779.8193989;-35.57807855764607
1739209779.8194058;-38.13080360867914
1739209779.8194127;-45.120503652039325
1739209779.8194199;-45.120503652039325
1739209779.8194268;-38.13080360867914
1739209779.8194337;-45.120503652039325
1739209779.8194408;-38.13080360867914
1739209779.8194478;-38.13080360867914
1739209779.8194547;-45.120503652039325
1739209779.8194618;-38.13080360867914
1739209779.8194687;-45.120503652039325
1739209779.8194757;-38.13080360867914
1739209779.8194828;-45.120503652039325
1739209779.8194897;-38.13080360867914
1739209779.8194966;-38.13080360867914
1739209779.8195038;-38.13080360867914
1739209779.8195107;-38.13080360867914
1739209779.8195176;-45.120503652039325
1739209779.8195245;-45.120503652039325
1739209779.8195317;-45.120503652039325
1739209779.8195386;-26.487275050834715
1739209779.8195455;-38.13080360867914
1739209779.8195527;-45.120503652039325
1739209779.8195596;-35.57807855764607
1739209779.8195665;-32.816014438256545
1739209779.8195736;-38.13080360867914
1739209779.8195806;-45.120503652039325
1739209779.8195875;-45.120503652039325
1739209779.8195946;-38.13080360867914
1739209779.8196015;-45.120503652039325
1739209779.8196084;-45.120503652039325
1739209779.8196156;-38.13080360867914
1739209779.8196225;-38.13080360867914
1739209779.8196294;-45.120503652039325
1739209779.8196366;-45.120503652039325
1739209779.8196435;-33.981070128970906
1739209779.8196504;-26.487275050834715
1739209779.8196576;-38.13080360867914
1739209779.8196645;-45.120503652039325
1739209779.8196714;-38.13080360867914
1739209779.8196785;-35.57807855764607
1739209779.8196855;-45.120503652039325
1739209779.8196924;-45.120503652039325
1739209779.8196995;-38.13080360867914
1739209779.8197064;-35.57807855764607
1739209779.8197134;-38.13080360867914
1739209779.8197205;-45.120503652039325
1739209779.8197274;-45.120503652039325
1739209779.8197343;-38.13080360867914
1739209779.8197415;-45.120503652039325
1739209779.8197484;-45.120503652039325
1739209779.8197553;-32.816014438256545
1739209779.8197622;-33.981070128970956
1739209779.8197694;-45.120503652039325
1739209779.8197763;-45.120503652039325
1739209779.8197832;-38.13080360867914
1739209779.8197904;-45.120503652039325
1739209779.8197973;-38.13080360867914
1739209779.8198042;-45.120503652039325
1739209779.8198113;-38.13080360867914
1739209779.8198183;-31.141103565318915
1739209779.8198252;-33.981070128970906
1739209779.8198323;-45.120503652039325
1739209779.8198392;-35.57807855764607
1739209779.8198462;-35.57807855764607
1739209779.8198533;-38.13080360867914
1739209779.8198602;-45.120503652039325
1739209779.8198671;-45.120503652039325
1739209779.8198743;-45.120503652039325
1739209779.8198812;-38.13080360867914
1739209779.819888;-38.13080360867914
1739209779.8198953;-45.120503652039325
1739209779.8199022;-45.120503652039325
1739209779.819909;-33.981070128970906
1739209779.8199162;-45.120503652039325
1739209779.8199232;-38.13080360867914
1739209779.81993;-32.816014438256545
1739209779.8199372;-45.120503652039325
1739209779.8199441;-38.13080360867914
1739209779.819951;-35.57807855764607
1739209779.8199582;-35.57807855764607
1739209779.8199651;-45.120503652039325
1739209779.819972;-45.120503652039325
1739209779.819979;-33.981070128970906
1739209779.819986;-45.120503652039325
1739209779.819993;-38.13080360867914
1739209779.82;-45.120503652039325
1739209779.820007;-38.13080360867914
1739209779.820014;-32.816014438256545
1739209779.820021;-38.13080360867914
1739209779.820028;-38.13080360867914
1739209779.820035;-33.981070128970906
1739209779.820042;-45.120503652039325
1739209779.820049;-35.57807855764607
1739209779.820056;-38.13080360867914
1739209779.8200629;-38.13080360867914
1739209779.82007;-45.120503652039325
1739209779.820077;-45.120503652039325
1739209779.8200839;-38.13080360867914
1739209779.820091;-38.13080360867914
1739209779.820098;-33.981070128970906
1739209779.8201048;-33.981070128970906
1739209779.820112;-38.13080360867914
1739209779.820119;-45.120503652039325
1739209779.8201258;-45.120503652039325
1739209779.820133;-38.13080360867914
1739209779.82014;-33.981070128970906
1739209779.8201468;-45.120503652039325
1739209779.820154;-45.120503652039325
1739209779.8201609;-38.13080360867914
1739209779.8201678;-35.57807855764607
1739209779.820175;-38.13080360867914
1739209779.8201818;-45.120503652039325
1739209779.8201888;-38.13080360867914
1739209779.820196;-35.57807855764607
1739209779.8202028;-38.13080360867914
1739209779.8202097;-45.120503652039325
1739209779.8202167;-35.57807855764607
1739209779.8202238;-32.816014438256545
1739209779.8202307;-38.13080360867914
1739209779.8202376;-45.120503652039325
1739209779.8202448;-45.120503652039325
1739209779.8202517;-38.13080360867914
1739209779.8202586;-38.13080360867914
1739209779.8202658;-38.13080360867914
1739209779.8202727;-28.58837851428586
1739209779.8202796;-38.13080360867914
1739209779.8202868;-45.120503652039325
1739209779.8202937;-45.120503652039325
1739209779.8203006;-38.13080360867914
1739209779.8203077;-38.13080360867914
1739209779.8203146;-38.13080360867914
1739209779.8203216;-38.13080360867914
1739209779.8203287;-33.981070128970906
1739209779.8203356;-45.120503652039325
1739209779.8203425;-45.120503652039325
1739209779.8203497;-45.120503652039325
1739209779.8203566;-45.120503652039325
1739209779.8203635;-38.13080360867914
1739209779.8203707;-38.13080360867914
1739209779.8203776;-33.981070128970906
1739209779.8203845;-33.981070128970906
1739209779.8203917;-38.13080360867914
1739209779.8203986;-38.13080360867914
1739209779.8204055;-45.120503652039325
1739209779.8204126;-38.13080360867914
1739209779.8204195;-35.57807855764607
1739209779.8204265;-38.13080360867914
1739209779.8204336;-38.13080360867914
1739209779.8204405;-28.992665084841942
1739209779.8204474;-45.120503652039325
1739209779.8204544;-45.120503652039325
1739209779.8204615;-45.120503652039325
1739209779.8204684;-38.13080360867914
1739209779.8204753;-45.120503652039325
1739209779.8204825;-45.120503652039325
1739209779.8204894;-38.13080360867914
1739209779.8204963;-38.13080360867914
1739209779.8205035;-38.13080360867914
1739209779.8205104;-38.13080360867914
1739209779.8205173;-38.13080360867914
1739209779.8205245;-38.13080360867914
1739209779.8205314;-38.13080360867914
1739209779.8205383;-38.13080360867914
1739209779.8205454;-38.13080360867914
1739209779.8205523;-38.13080360867914
1739209779.8205593;-38.13080360867914
1739209779.8205664;-38.13080360867914
1739209779.8205733;-45.120503652039325
1739209779.8205802;-38.13080360867914
1739209779.8205874;-32.816014438256545
1739209779.8205943;-45.120503652039325
1739209779.8206012;-38.13080360867914
1739209779.8206084;-38.13080360867914
1739209779.8206153;-45.120503652039325
1739209779.8206222;-38.13080360867914
1739209779.8206294;-38.13080360867914
1739209779.8206363;-45.120503652039325
1739209779.8206432;-45.120503652039325
1739209779.8206503;-45.120503652039325
1739209779.8206573;-45.120503652039325
1739209779.8206642;-45.120503652039325
1739209779.820671;-45.120503652039325
1739209779.8206782;-45.120503652039325
1739209779.8206851;-38.13080360867914
1739209779.820692;-33.981070128970906
1739209779.8206992;-38.13080360867914
1739209779.8207061;-45.120503652039325
1739209779.820713;-45.120503652039325
1739209779.8207202;-35.57807855764607
1739209779.820727;-31.141103565318893
1739209779.820734;-45.120503652039325
1739209779.8207412;-45.120503652039325
1739209779.820748;-38.13080360867914
1739209779.820755;-30.49652367304973
1739209779.8207622;-38.13080360867914
1739209779.820769;-38.13080360867914
1739209779.820776;-45.120503652039325
1739209779.8207831;-45.120503652039325
1739209779.82079;-38.13080360867914
1739209779.820797;-38.13080360867914
1739209779.820804;-45.120503652039325
1739209779.820811;-45.120503652039325
