CAN Message; 0x1a7:0000fe1a0841116b
1739209758.9060009;-38.13080360867914
1739209758.906005;-45.120503652039325
1739209758.9060087;-38.13080360867914
1739209758.9060128;-38.13080360867914
1739209758.9060166;-45.120503652039325
1739209758.9060206;-45.120503652039325
1739209758.9060245;-38.13080360867914
1739209758.9060285;-38.13080360867914
1739209758.9060323;-38.13080360867914
1739209758.9060364;-45.120503652039325
1739209758.9060402;-33.981070128970906
1739209758.9060442;-38.13080360867914
1739209758.906048;-28.992665084841942
1739209758.906052;-28.992665084841942
1739209758.906056;-38.13080360867914
1739209758.90606;-38.13080360867914
1739209758.9060638;-45.120503652039325
1739209758.9060678;-45.120503652039325
1739209758.9060717;-45.120503652039325
1739209758.9060757;-45.120503652039325
1739209758.9060795;-45.120503652039325
1739209758.9060836;-45.120503652039325
1739209758.9060874;-45.120503652039325
1739209758.9060915;-45.120503652039325
1739209758.9060953;-38.13080360867914
1739209758.9060993;-35.57807855764607
1739209758.9061031;-45.120503652039325
1739209758.9061072;-45.120503652039325
1739209758.906111;-45.120503652039325
1739209758.9061148;-38.13080360867914
1739209758.9061189;-38.13080360867914
1739209758.9061227;-45.120503652039325
1739209758.9061267;-45.120503652039325
1739209758.9061306;-32.816014438256545
1739209758.9061346;-38.13080360867914
1739209758.9061384;-45.120503652039325
1739209758.9061425;-33.981070128970906
1739209758.9061463;-38.13080360867914
1739209758.9061503;-45.120503652039325
1739209758.9061542;-45.120503652039325
1739209758.9061582;-38.13080360867914
1739209758.906162;-45.120503652039325
1739209758.906166;-45.120503652039325
1739209758.90617;-45.120503652039325
1739209758.906174;-45.120503652039325
1739209758.9061778;-45.120503652039325
1739209758.9061818;-45.120503652039325
1739209758.9061856;-38.13080360867914
1739209758.9061897;-38.13080360867914
1739209758.9061935;-45.120503652039325
1739209758.9061975;-45.120503652039325
1739209758.9062014;-35.57807855764607
1739209758.9062054;-38.13080360867914
1739209758.9062092;-38.13080360867914
1739209758.9062133;-38.13080360867914
1739209758.906217;-45.120503652039325
1739209758.9062212;-45.120503652039325
1739209758.906225;-45.120503652039325
1739209758.906229;-38.13080360867914
1739209758.9062328;-35.57807855764607
1739209758.9062366;-35.57807855764607
1739209758.9062407;-45.120503652039325
1739209758.9062445;-45.120503652039325
1739209758.9062486;-35.57807855764607
1739209758.9062524;-38.13080360867914
1739209758.9062564;-45.120503652039325
1739209758.9062603;-45.120503652039325
1739209758.9062643;-32.816014438256545
1739209758.9062681;-45.120503652039325
1739209758.9062722;-32.816014438256545
1739209758.906276;-38.13080360867914
1739209758.90628;-35.57807855764607
1739209758.9062839;-35.57807855764607
1739209758.906288;-38.13080360867914
1739209758.9062917;-38.13080360867914
1739209758.9062958;-35.57807855764607
1739209758.9062996;-38.13080360867914
1739209758.9063036;-45.120503652039325
1739209758.9063075;-45.120503652039325
1739209758.9063115;-45.120503652039325
1739209758.9063153;-45.120503652039325
1739209758.9063194;-45.120503652039325
1739209758.9063232;-45.120503652039325
1739209758.9063272;-38.13080360867914
1739209758.906331;-35.57807855764607
1739209758.906335;-45.120503652039325
1739209758.906339;-45.120503652039325
1739209758.906343;-32.816014438256545
1739209758.9063468;-38.13080360867914
1739209758.9063506;-45.120503652039325
1739209758.9063547;-45.120503652039325
1739209758.9063585;-38.13080360867914
1739209758.9063625;-45.120503652039325
1739209758.9063663;-31.141103565318915
1739209758.9063704;-32.816014438256545
1739209758.9063742;-38.13080360867914
1739209758.9063783;-45.120503652039325
1739209758.906382;-45.120503652039325
1739209758.9063861;-38.13080360867914
1739209758.90639;-38.13080360867914
1739209758.906394;-33.981070128970906
1739209758.9063978;-38.13080360867914
1739209758.9064019;-38.13080360867914
1739209758.9064057;-35.57807855764607
1739209758.9064097;-38.13080360867914
1739209758.9064136;-45.120503652039325
1739209758.9064176;-45.120503652039325
1739209758.9064214;-31.141103565318893
1739209758.9064255;-45.120503652039325
1739209758.9064293;-27.8777449560314
1739209758.9064333;-28.58837851428586
1739209758.9064372;-45.120503652039325
1739209758.9064412;-33.981070128970906
1739209758.906445;-32.816014438256545
1739209758.906449;-38.13080360867914
1739209758.906453;-45.120503652039325
1739209758.906457;-38.13080360867914
1739209758.9064608;-35.57807855764607
1739209758.9064648;-31.141103565318915
1739209758.9064686;-38.13080360867914
1739209758.9064724;-45.120503652039325
1739209758.9064765;-38.13080360867914
1739209758.9064803;-38.13080360867914
1739209758.9064844;-45.120503652039325
1739209758.9064882;-45.120503652039325
1739209758.9064922;-45.120503652039325
1739209758.906496;-38.13080360867914
1739209758.9065;-45.120503652039325
1739209758.906504;-45.120503652039325
1739209758.906508;-45.120503652039325
1739209758.9065118;-38.13080360867914
1739209758.9065158;-45.120503652039325
1739209758.9065197;-38.13080360867914
1739209758.9065237;-35.57807855764607
1739209758.9065275;-31.141103565318915
1739209758.9065316;-35.57807855764607
1739209758.9065354;-38.13080360867914
1739209758.9065394;-45.120503652039325
1739209758.9065433;-38.13080360867914
1739209758.9065473;-33.981070128970906
1739209758.9065511;-38.13080360867914
1739209758.9065552;-38.13080360867914
1739209758.906559;-38.13080360867914
1739209758.906563;-35.57807855764607
1739209758.9065669;-45.120503652039325
1739209758.906571;-45.120503652039325
1739209758.9065747;-45.120503652039325
1739209758.9065788;-35.57807855764607
1739209758.9065826;-45.120503652039325
1739209758.9065864;-38.13080360867914
1739209758.9065905;-45.120503652039325
1739209758.9065943;-45.120503652039325
1739209758.9065983;-45.120503652039325
1739209758.9066021;-35.57807855764607
1739209758.9066062;-38.13080360867914
1739209758.90661;-33.981070128970906
1739209758.906614;-33.981070128970906
1739209758.9066179;-38.13080360867914
1739209758.906622;-31.141103565318915
1739209758.9066257;-45.120503652039325
1739209758.9066298;-38.13080360867914
1739209758.9066336;-45.120503652039325
1739209758.9066377;-38.13080360867914
1739209758.9066415;-38.13080360867914
1739209758.9066455;-38.13080360867914
1739209758.9066494;-35.57807855764607
1739209758.9066534;-38.13080360867914
1739209758.9066572;-45.120503652039325
1739209758.9066613;-38.13080360867914
1739209758.906665;-38.13080360867914
1739209758.9066691;-45.120503652039325
1739209758.906673;-45.120503652039325
1739209758.906677;-38.13080360867914
1739209758.9066808;-38.13080360867914
1739209758.9066849;-45.120503652039325
1739209758.9066887;-38.13080360867914
1739209758.9066927;-38.13080360867914
1739209758.9066966;-45.120503652039325
1739209758.9067006;-38.13080360867914
1739209758.9067044;-35.57807855764607
1739209758.9067082;-33.981070128970906
1739209758.9067123;-45.120503652039325
1739209758.906716;-38.13080360867914
1739209758.9067202;-30.49652367304973
1739209758.906724;-38.13080360867914
1739209758.906728;-38.13080360867914
1739209758.9067318;-33.981070128970906
1739209758.906736;-32.816014438256545
1739209758.9067397;-38.13080360867914
1739209758.9067438;-45.120503652039325
1739209758.9067476;-45.120503652039325
1739209758.9067516;-38.13080360867914
1739209758.9067554;-38.13080360867914
1739209758.9067595;-45.120503652039325
1739209758.9067633;-38.13080360867914
1739209758.9067674;-38.13080360867914
1739209758.9067712;-35.57807855764607
1739209758.9067752;-45.120503652039325
1739209758.906779;-45.120503652039325
1739209758.906783;-38.13080360867914
1739209758.906787;-45.120503652039325
1739209758.906791;-38.13080360867914
1739209758.9067948;-38.13080360867914
1739209758.9067988;-45.120503652039325
1739209758.9068027;-38.13080360867914
1739209758.9068067;-38.13080360867914
1739209758.9068105;-38.13080360867914
1739209758.9068146;-31.141103565318915
1739209758.9068184;-45.120503652039325
1739209758.9068222;-38.13080360867914
1739209758.9068263;-38.13080360867914
1739209758.90683;-35.57807855764607
1739209758.9068341;-35.57807855764607
1739209758.906838;-33.981070128970906
1739209758.906842;-45.120503652039325
1739209758.9068458;-33.981070128970956
1739209758.9068499;-38.13080360867914
1739209758.9068537;-45.120503652039325
1739209758.9068577;-45.120503652039325
1739209758.9068615;-45.120503652039325
1739209758.9068656;-38.13080360867914
1739209758.9068694;-45.120503652039325
1739209758.9068735;-33.981070128970906
1739209758.9068773;-28.58837851428586
1739209758.9068813;-38.13080360867914
1739209758.9068851;-45.120503652039325
1739209758.9068892;-38.13080360867914
1739209758.906893;-38.13080360867914
1739209758.906897;-45.120503652039325
1739209758.906901;-45.120503652039325
1739209758.906905;-45.120503652039325
1739209758.9069088;-45.120503652039325
1739209758.9069128;-45.120503652039325
1739209758.9069166;-45.120503652039325
1739209758.9069207;-45.120503652039325
1739209758.9069245;-45.120503652039325
1739209758.9069285;-38.13080360867914
1739209758.9069324;-45.120503652039325
1739209758.9069364;-38.13080360867914
1739209758.9069402;-38.13080360867914
1739209758.9069407;-38.13080360867914
1739209758.906941;-45.120503652039325
1739209758.9069414;-45.120503652039325
1739209758.906942;-45.120503652039325
1739209758.9069421;-45.120503652039325
1739209758.9069426;-38.13080360867914
1739209758.906943;-38.13080360867914
1739209758.9069433;-29.438486411369333
1739209758.9069438;-35.57807855764607
1739209758.9069443;-45.120503652039325
1739209758.9069445;-38.13080360867914
1739209758.906945;-35.57807855764607
1739209758.9069455;-38.13080360867914
1739209758.9069457;-38.13080360867914
1739209758.9069462;-38.13080360867914
1739209758.9069467;-38.13080360867914
1739209758.906947;-45.120503652039325
1739209758.9069474;-38.13080360867914
1739209758.9069479;-45.120503652039325
1739209758.906948;-45.120503652039325
1739209758.9069486;-35.57807855764607
1739209758.906949;-32.816014438256545
1739209758.9069493;-38.13080360867914
1739209758.9069498;-31.141103565318893
1739209758.9069502;-35.57807855764607
1739209758.9069505;-45.120503652039325
1739209758.906951;-45.120503652039325
1739209758.9069514;-45.120503652039325
1739209758.9069517;-45.120503652039325
1739209758.9069521;-45.120503652039325
1739209758.9069526;-38.13080360867914
1739209758.9069529;-45.120503652039325
1739209758.9069533;-45.120503652039325
1739209758.9069538;-32.816014438256545
1739209758.906954;-45.120503652039325
1739209758.9069545;-38.13080360867914
1739209758.906955;-35.57807855764607
1739209758.9069552;-35.57807855764607
1739209758.9069557;-38.13080360867914
1739209758.9069562;-45.120503652039325
1739209758.9069564;-38.13080360867914
1739209758.906957;-38.13080360867914
1739209758.9069574;-38.13080360867914
1739209758.9069576;-45.120503652039325
1739209758.906958;-45.120503652039325
1739209758.9069586;-38.13080360867914
1739209758.9069588;-45.120503652039325
1739209758.9069593;-38.13080360867914
1739209758.9069598;-38.13080360867914
1739209758.90696;-38.13080360867914
1739209758.9069605;-45.120503652039325
1739209758.906961;-45.120503652039325
1739209758.9069612;-33.981070128970906
1739209758.9069617;-45.120503652039325
1739209758.9069622;-38.13080360867914
1739209758.9069624;-45.120503652039325
1739209758.9069629;-45.120503652039325
1739209758.9069633;-38.13080360867914
1739209758.9069636;-38.13080360867914
1739209758.906964;-45.120503652039325
1739209758.9069645;-45.120503652039325
1739209758.9069648;-38.13080360867914
1739209758.9069653;-45.120503652039325
1739209758.9069657;-45.120503652039325
1739209758.906966;-45.120503652039325
1739209758.9069664;-45.120503652039325
1739209758.906967;-45.120503652039325
1739209758.9069672;-45.120503652039325
1739209758.9069676;-45.120503652039325
1739209758.906968;-32.816014438256545
1739209758.9069684;-45.120503652039325
1739209758.9069688;-45.120503652039325
1739209758.9069693;-38.13080360867914
1739209758.9069698;-38.13080360867914
1739209758.90697;-38.13080360867914
1739209758.9069705;-38.13080360867914
1739209758.906971;-38.13080360867914
1739209758.9069712;-38.13080360867914
1739209758.9069717;-38.13080360867914
1739209758.9069722;-45.120503652039325
1739209758.9069724;-33.981070128970906
1739209758.906973;-38.13080360867914
1739209758.9069734;-38.13080360867914
1739209758.9069736;-38.13080360867914
1739209758.906974;-38.13080360867914
1739209758.9069746;-45.120503652039325
1739209758.9069748;-38.13080360867914
1739209758.9069753;-32.816014438256545
1739209758.9069757;-38.13080360867914
1739209758.906976;-45.120503652039325
1739209758.9069765;-38.13080360867914
1739209758.906977;-38.13080360867914
1739209758.9069772;-38.13080360867914
1739209758.9069777;-38.13080360867914
1739209758.9069781;-45.120503652039325
1739209758.9069784;-35.57807855764607
1739209758.9069788;-38.13080360867914
1739209758.9069793;-45.120503652039325
1739209758.9069796;-45.120503652039325
1739209758.90698;-38.13080360867914
1739209758.9069805;-35.57807855764607
1739209758.9069808;-38.13080360867914
1739209758.9069812;-45.120503652039325
1739209758.9069817;-45.120503652039325
1739209758.906982;-30.49652367304973
1739209758.9069824;-38.13080360867914
1739209758.906983;-38.13080360867914
1739209758.9069831;-45.120503652039325
1739209758.9069836;-45.120503652039325
1739209758.906984;-32.816014438256545
1739209758.9069843;-38.13080360867914
1739209758.9069848;-38.13080360867914
1739209758.9069853;-31.141103565318915
1739209758.9069855;-33.981070128970906
1739209758.906986;-38.13080360867914
1739209758.9069865;-38.13080360867914
1739209758.9069867;-45.120503652039325
1739209758.9069872;-32.816014438256545
1739209758.9069877;-38.13080360867914
1739209758.906988;-45.120503652039325
1739209758.9069884;-33.981070128970906
1739209758.9069889;-45.120503652039325
1739209758.906989;-38.13080360867914
1739209758.9069896;-38.13080360867914
1739209758.90699;-38.13080360867914
1739209758.9069903;-45.120503652039325
1739209758.9069908;-45.120503652039325
1739209758.9069912;-33.981070128970906
1739209758.9069915;-32.816014438256545
1739209758.906992;-35.57807855764607
1739209758.9069924;-33.981070128970906
1739209758.9069927;-38.13080360867914
1739209758.9069932;-38.13080360867914
1739209758.9069936;-38.13080360867914
1739209758.9069939;-38.13080360867914
1739209758.9069943;-38.13080360867914
1739209758.9069948;-31.141103565318915
1739209758.906995;-31.141103565318915
1739209758.9069955;-45.120503652039325
1739209758.906996;-38.13080360867914
1739209758.9069963;-38.13080360867914
1739209758.9069967;-45.120503652039325
1739209758.9069972;-45.120503652039325
1739209758.9069974;-38.13080360867914
1739209758.906998;-38.13080360867914
1739209758.9069984;-45.120503652039325
1739209758.9069986;-38.13080360867914
1739209758.906999;-32.816014438256545
1739209758.9069996;-35.57807855764607
1739209758.9069998;-45.120503652039325
1739209758.9070003;-38.13080360867914
1739209758.9070008;-35.57807855764607
