CAN Message; 0x77:ea68fed32fb77d7b
Timestamp;Amplitude
1739209889.9554935;-45.120503652039325
1739209889.9554975;-45.120503652039325
1739209889.9555013;-38.13080360867914
1739209889.9555051;-38.13080360867914
1739209889.955509;-45.120503652039325
1739209889.955513;-45.120503652039325
1739209889.9555168;-45.120503652039325
1739209889.9555206;-45.120503652039325
1739209889.9555244;-45.120503652039325
1739209889.9555285;-38.13080360867914
1739209889.9555323;-38.13080360867914
1739209889.9555361;-45.120503652039325
1739209889.9555402;-38.13080360867914
1739209889.955544;-45.120503652039325
1739209889.9555478;-45.120503652039325
1739209889.9555516;-38.13080360867914
1739209889.9555557;-45.120503652039325
1739209889.9555595;-45.120503652039325
1739209889.9555633;-45.120503652039325
1739209889.9555671;-38.13080360867914
1739209889.9555712;-38.13080360867914
1739209889.955575;-45.120503652039325
1739209889.9555788;-35.57807855764607
1739209889.9555826;-33.981070128970906
1739209889.9555867;-35.57807855764607
1739209889.9555905;-38.13080360867914
1739209889.9555943;-35.57807855764607
1739209889.9555984;-38.13080360867914
1739209889.9556022;-45.120503652039325
1739209889.955606;-45.120503652039325
1739209889.9556098;-38.13080360867914
1739209889.9556139;-32.816014438256545
1739209889.9556177;-45.120503652039325
1739209889.9556215;-45.120503652039325
1739209889.9556253;-45.120503652039325
1739209889.9556293;-38.13080360867914
1739209889.9556332;-38.13080360867914
1739209889.955637;-45.120503652039325
1739209889.9556408;-45.120503652039325
1739209889.9556448;-45.120503652039325
1739209889.9556487;-38.13080360867914
1739209889.9556525;-45.120503652039325
1739209889.9556565;-45.120503652039325
1739209889.9556603;-45.120503652039325
1739209889.9556642;-33.981070128970906
1739209889.955668;-38.13080360867914
1739209889.955672;-38.13080360867914
1739209889.9556758;-38.13080360867914
1739209889.9556797;-38.13080360867914
1739209889.9556835;-38.13080360867914
1739209889.9556875;-45.120503652039325
1739209889.9556913;-38.13080360867914
1739209889.9556952;-45.120503652039325
1739209889.955699;-45.120503652039325
1739209889.955703;-45.120503652039325
1739209889.9557068;-38.13080360867914
1739209889.9557106;-33.981070128970906
1739209889.9557147;-38.13080360867914
1739209889.9557185;-38.13080360867914
1739209889.9557223;-45.120503652039325
1739209889.9557261;-31.141103565318893
1739209889.9557302;-31.141103565318893
1739209889.955734;-38.13080360867914
1739209889.9557378;-45.120503652039325
1739209889.9557416;-38.13080360867914
1739209889.9557457;-32.816014438256545
1739209889.9557495;-38.13080360867914
1739209889.9557533;-45.120503652039325
1739209889.9557571;-45.120503652039325
1739209889.9557612;-38.13080360867914
1739209889.955765;-45.120503652039325
1739209889.9557688;-45.120503652039325
1739209889.9557729;-45.120503652039325
1739209889.9557767;-38.13080360867914
1739209889.9557805;-45.120503652039325
1739209889.9557843;-38.13080360867914
1739209889.9557884;-45.120503652039325
1739209889.9557922;-45.120503652039325
1739209889.955796;-45.120503652039325
1739209889.9557998;-45.120503652039325
1739209889.9558039;-33.981070128970906
1739209889.9558077;-38.13080360867914
1739209889.9558115;-38.13080360867914
1739209889.9558153;-45.120503652039325
1739209889.9558194;-29.438486411369333
1739209889.9558232;-28.21854285175415
1739209889.955827;-38.13080360867914
1739209889.955831;-38.13080360867914
1739209889.9558349;-38.13080360867914
1739209889.9558387;-35.57807855764607
1739209889.9558425;-45.120503652039325
1739209889.9558465;-38.13080360867914
1739209889.9558504;-45.120503652039325
1739209889.9558542;-45.120503652039325
1739209889.955858;-38.13080360867914
1739209889.955862;-45.120503652039325
1739209889.9558659;-45.120503652039325
1739209889.9558697;-45.120503652039325
1739209889.9558735;-45.120503652039325
1739209889.9558775;-45.120503652039325
1739209889.9558814;-35.57807855764607
1739209889.9558852;-35.57807855764607
1739209889.9558892;-45.120503652039325
1739209889.955893;-45.120503652039325
1739209889.9558969;-38.13080360867914
1739209889.9559007;-32.816014438256545
1739209889.9559047;-45.120503652039325
1739209889.9559085;-45.120503652039325
1739209889.9559124;-32.816014438256545
1739209889.9559162;-31.141103565318893
1739209889.9559202;-45.120503652039325
1739209889.955924;-38.13080360867914
1739209889.9559278;-33.981070128970906
1739209889.9559317;-32.816014438256545
1739209889.9559357;-45.120503652039325
1739209889.9559395;-45.120503652039325
1739209889.9559433;-45.120503652039325
1739209889.9559474;-45.120503652039325
1739209889.9559512;-45.120503652039325
1739209889.955955;-45.120503652039325
1739209889.9559588;-38.13080360867914
1739209889.955963;-38.13080360867914
1739209889.9559667;-38.13080360867914
1739209889.9559705;-45.120503652039325
1739209889.9559743;-32.816014438256545
1739209889.9559784;-27.8777449560314
1739209889.9559822;-45.120503652039325
1739209889.955986;-45.120503652039325
1739209889.9559898;-38.13080360867914
1739209889.955994;-33.981070128970906
1739209889.9559977;-45.120503652039325
1739209889.9560015;-45.120503652039325
1739209889.9560056;-31.141103565318915
1739209889.9560094;-38.13080360867914
1739209889.9560132;-38.13080360867914
1739209889.956017;-45.120503652039325
1739209889.956021;-33.981070128970906
1739209889.956025;-35.57807855764607
1739209889.9560287;-45.120503652039325
1739209889.9560325;-38.13080360867914
1739209889.9560366;-38.13080360867914
1739209889.9560404;-45.120503652039325
1739209889.9560442;-38.13080360867914
1739209889.956048;-35.57807855764607
1739209889.956052;-38.13080360867914
1739209889.9560559;-45.120503652039325
1739209889.9560597;-38.13080360867914
1739209889.9560637;-38.13080360867914
1739209889.9560676;-45.120503652039325
1739209889.9560714;-35.57807855764607
1739209889.9560752;-38.13080360867914
1739209889.9560792;-45.120503652039325
1739209889.956083;-38.13080360867914
1739209889.9560869;-35.57807855764607
1739209889.9560907;-45.120503652039325
1739209889.9560947;-38.13080360867914
1739209889.9560986;-45.120503652039325
1739209889.9561024;-45.120503652039325
1739209889.9561062;-45.120503652039325
1739209889.9561102;-45.120503652039325
1739209889.956114;-38.13080360867914
1739209889.9561179;-45.120503652039325
1739209889.956122;-38.13080360867914
1739209889.9561257;-38.13080360867914
1739209889.9561296;-38.13080360867914
1739209889.9561334;-32.816014438256545
1739209889.9561374;-38.13080360867914
1739209889.9561412;-38.13080360867914
1739209889.956145;-38.13080360867914
1739209889.9561489;-35.57807855764607
1739209889.956153;-33.981070128970906
1739209889.9561567;-45.120503652039325
1739209889.9561605;-38.13080360867914
1739209889.9561644;-45.120503652039325
1739209889.9561684;-45.120503652039325
1739209889.9561722;-45.120503652039325
1739209889.956176;-45.120503652039325
1739209889.95618;-38.13080360867914
1739209889.956184;-38.13080360867914
1739209889.9561877;-45.120503652039325
1739209889.9561915;-38.13080360867914
1739209889.9561956;-32.816014438256545
1739209889.9561994;-45.120503652039325
1739209889.9562032;-45.120503652039325
1739209889.956207;-38.13080360867914
1739209889.956211;-35.57807855764607
1739209889.956215;-45.120503652039325
1739209889.9562187;-45.120503652039325
1739209889.9562225;-38.13080360867914
1739209889.9562266;-38.13080360867914
1739209889.9562304;-38.13080360867914
1739209889.9562342;-45.120503652039325
1739209889.9562383;-45.120503652039325
1739209889.956242;-38.13080360867914
1739209889.956246;-38.13080360867914
1739209889.9562497;-45.120503652039325
1739209889.9562538;-38.13080360867914
1739209889.9562576;-45.120503652039325
1739209889.9562614;-45.120503652039325
1739209889.9562652;-38.13080360867914
1739209889.9562693;-45.120503652039325
1739209889.956273;-45.120503652039325
1739209889.956277;-45.120503652039325
1739209889.9562807;-45.120503652039325
1739209889.9562848;-38.13080360867914
1739209889.9562886;-38.13080360867914
1739209889.9562924;-33.981070128970906
1739209889.9562964;-35.57807855764607
1739209889.9563003;-45.120503652039325
1739209889.956304;-38.13080360867914
1739209889.956308;-33.981070128970906
1739209889.956312;-38.13080360867914
1739209889.9563158;-45.120503652039325
1739209889.9563196;-45.120503652039325
1739209889.9563234;-45.120503652039325
1739209889.9563274;-45.120503652039325
1739209889.9563313;-45.120503652039325
1739209889.956335;-45.120503652039325
1739209889.956339;-45.120503652039325
1739209889.956343;-45.120503652039325
1739209889.9563468;-45.120503652039325
1739209889.9563506;-45.120503652039325
1739209889.9563546;-45.120503652039325
1739209889.9563584;-38.13080360867914
1739209889.9563622;-35.57807855764607
1739209889.956366;-38.13080360867914
1739209889.95637;-33.981070128970906
1739209889.956374;-45.120503652039325
1739209889.9563777;-45.120503652039325
1739209889.9563816;-45.120503652039325
1739209889.9563856;-31.141103565318915
1739209889.9563894;-45.120503652039325
1739209889.9563932;-32.816014438256545
1739209889.956397;-38.13080360867914
1739209889.956401;-38.13080360867914
1739209889.956405;-45.120503652039325
1739209889.9564087;-38.13080360867914
1739209889.9564128;-38.13080360867914
1739209889.9564166;-33.981070128970956
1739209889.9564204;-45.120503652039325
1739209889.9564242;-38.13080360867914
1739209889.9564283;-45.120503652039325
1739209889.956432;-45.120503652039325
1739209889.956436;-45.120503652039325
1739209889.9564397;-45.120503652039325
1739209889.9564438;-45.120503652039325
1739209889.9564476;-26.991370085610722
1739209889.9564514;-38.13080360867914
1739209889.9564552;-45.120503652039325
1739209889.9564593;-45.120503652039325
1739209889.956463;-45.120503652039325
1739209889.956467;-45.120503652039325
1739209889.956471;-45.120503652039325
1739209889.9564748;-38.13080360867914
1739209889.9564786;-33.981070128970956
1739209889.9564824;-45.120503652039325
1739209889.9564865;-38.13080360867914
1739209889.9564903;-45.120503652039325
1739209889.956494;-45.120503652039325
1739209889.956498;-45.120503652039325
1739209889.956502;-45.120503652039325
1739209889.9565058;-45.120503652039325
1739209889.9565096;-33.981070128970906
1739209889.9565134;-32.816014438256545
1739209889.9565175;-45.120503652039325
1739209889.9565213;-45.120503652039325
1739209889.956525;-33.981070128970906
1739209889.9565291;-38.13080360867914
1739209889.956533;-45.120503652039325
1739209889.9565368;-45.120503652039325
1739209889.9565406;-32.816014438256545
1739209889.9565446;-35.57807855764607
1739209889.9565485;-38.13080360867914
1739209889.9565523;-45.120503652039325
1739209889.956556;-38.13080360867914
1739209889.9565601;-32.816014438256545
1739209889.956564;-45.120503652039325
1739209889.9565678;-38.13080360867914
1739209889.9565716;-45.120503652039325
1739209889.9565756;-45.120503652039325
1739209889.9565794;-45.120503652039325
1739209889.9565833;-45.120503652039325
1739209889.9565873;-45.120503652039325
1739209889.9565911;-45.120503652039325
1739209889.956595;-33.981070128970906
1739209889.9565988;-45.120503652039325
1739209889.9566028;-31.141103565318893
1739209889.9566066;-26.991370085610736
1739209889.9566104;-45.120503652039325
1739209889.9566143;-45.120503652039325
1739209889.9566183;-32.816014438256545
1739209889.9566221;-35.57807855764607
1739209889.956626;-45.120503652039325
1739209889.9566298;-45.120503652039325
1739209889.9566338;-45.120503652039325
1739209889.9566376;-45.120503652039325
1739209889.9566414;-45.120503652039325
1739209889.9566455;-45.120503652039325
1739209889.9566493;-45.120503652039325
1739209889.956653;-38.13080360867914
1739209889.956657;-33.981070128970906
1739209889.956661;-35.57807855764607
1739209889.9566648;-38.13080360867914
1739209889.9566686;-45.120503652039325
1739209889.9566724;-35.57807855764607
1739209889.9566765;-38.13080360867914
1739209889.9566803;-45.120503652039325
1739209889.956684;-45.120503652039325
1739209889.956688;-38.13080360867914
1739209889.956692;-45.120503652039325
1739209889.9566958;-38.13080360867914
1739209889.9566996;-35.57807855764607
1739209889.9567037;-38.13080360867914
1739209889.9567075;-45.120503652039325
1739209889.9567113;-38.13080360867914
1739209889.956715;-33.981070128970906
1739209889.9567192;-38.13080360867914
1739209889.956723;-45.120503652039325
1739209889.9567268;-45.120503652039325
1739209889.9567306;-45.120503652039325
1739209889.9567347;-38.13080360867914
1739209889.9567385;-35.57807855764607
1739209889.9567423;-45.120503652039325
1739209889.956746;-38.13080360867914
1739209889.9567502;-38.13080360867914
1739209889.956754;-38.13080360867914
1739209889.9567578;-35.57807855764607
1739209889.9567618;-35.57807855764607
1739209889.9567657;-45.120503652039325
1739209889.9567695;-45.120503652039325
1739209889.9567733;-38.13080360867914
1739209889.9567773;-38.13080360867914
1739209889.9567811;-38.13080360867914
1739209889.956785;-38.13080360867914
1739209889.9567888;-45.120503652039325
1739209889.9567928;-45.120503652039325
1739209889.9567966;-45.120503652039325
1739209889.9568005;-38.13080360867914
1739209889.9568043;-45.120503652039325
1739209889.9568083;-38.13080360867914
1739209889.9568121;-38.13080360867914
1739209889.956816;-45.120503652039325
1739209889.95682;-45.120503652039325
1739209889.9568238;-38.13080360867914
1739209889.9568276;-38.13080360867914
1739209889.9568315;-45.120503652039325
1739209889.9568355;-45.120503652039325
1739209889.9568393;-45.120503652039325
1739209889.9568431;-45.120503652039325
1739209889.956847;-45.120503652039325
1739209889.956851;-45.120503652039325
1739209889.9568548;-38.13080360867914
1739209889.9568586;-38.13080360867914
1739209889.9568624;-45.120503652039325
1739209889.9568665;-38.13080360867914
1739209889.9568703;-32.816014438256545
1739209889.9568741;-38.13080360867914
1739209889.9568782;-45.120503652039325
1739209889.956882;-45.120503652039325
1739209889.9568858;-45.120503652039325
1739209889.9568896;-38.13080360867914
1739209889.9568937;-45.120503652039325
1739209889.9568975;-45.120503652039325
1739209889.9569013;-45.120503652039325
1739209889.9569051;-45.120503652039325
1739209889.9569092;-38.13080360867914
1739209889.956913;-45.120503652039325
1739209889.9569168;-38.13080360867914
1739209889.9569206;-38.13080360867914
1739209889.9569247;-45.120503652039325
1739209889.9569285;-45.120503652039325
1739209889.9569323;-45.120503652039325
1739209889.9569364;-33.981070128970906
1739209889.9569402;-38.13080360867914
1739209889.956944;-45.120503652039325
1739209889.9569478;-45.120503652039325
1739209889.9569519;-35.57807855764607
1739209889.9569557;-38.13080360867914
1739209889.9569595;-45.120503652039325
1739209889.9569633;-45.120503652039325
1739209889.9569674;-38.13080360867914
1739209889.9569712;-38.13080360867914
1739209889.956975;-38.13080360867914
1739209889.9569788;-45.120503652039325
1739209889.9569829;-38.13080360867914
1739209889.9569867;-38.13080360867914
1739209889.9569905;-38.13080360867914
1739209889.9569945;-38.13080360867914
1739209889.9569983;-33.981070128970906
1739209889.9570022;-38.13080360867914
1739209889.957006;-38.13080360867914
1739209889.95701;-38.13080360867914
1739209889.9570138;-31.141103565318915
1739209889.9570177;-38.13080360867914
1739209889.9570215;-45.120503652039325
1739209889.9570255;-45.120503652039325
1739209889.9570293;-38.13080360867914
