CAN Message; 0x39:030ab11e756c8963
1739209791.4139788;-45.120503652039325
1739209791.4139903;-45.120503652039325
1739209791.414002;-38.13080360867914
1739209791.4140134;-38.13080360867914
1739209791.4140248;-38.13080360867914
1739209791.4140365;-38.13080360867914
1739209791.414048;-45.120503652039325
1739209791.4140594;-35.57807855764607
1739209791.414071;-45.120503652039325
1739209791.4140825;-33.981070128970906
1739209791.414094;-29.438486411369333
1739209791.4141057;-35.57807855764607
1739209791.414117;-38.13080360867914
1739209791.4141285;-35.57807855764607
1739209791.4141402;-33.981070128970906
1739209791.4141517;-45.120503652039325
1739209791.4141634;-45.120503652039325
1739209791.4141748;-45.120503652039325
1739209791.4141862;-45.120503652039325
1739209791.414198;-38.13080360867914
1739209791.4142094;-38.13080360867914
1739209791.4142208;-45.120503652039325
1739209791.4142325;-38.13080360867914
1739209791.414244;-33.981070128970906
1739209791.4142554;-45.120503652039325
1739209791.414267;-45.120503652039325
1739209791.4142785;-35.57807855764607
1739209791.41429;-38.13080360867914
1739209791.4143016;-45.120503652039325
1739209791.414313;-38.13080360867914
1739209791.4143245;-38.13080360867914
1739209791.4143362;-45.120503652039325
1739209791.4143476;-45.120503652039325
1739209791.4143593;-33.981070128970906
1739209791.4143708;-28.21854285175415
1739209791.4143822;-38.13080360867914
1739209791.414394;-45.120503652039325
1739209791.4144053;-33.981070128970906
1739209791.4144168;-33.981070128970906
1739209791.4144285;-45.120503652039325
1739209791.41444;-45.120503652039325
1739209791.4144514;-38.13080360867914
1739209791.414463;-25.077289914212862
1739209791.4144745;-38.13080360867914
1739209791.414486;-45.120503652039325
1739209791.4144976;-38.13080360867914
1739209791.414509;-32.816014438256545
1739209791.4145205;-38.13080360867914
1739209791.4145322;-38.13080360867914
1739209791.4145436;-32.816014438256545
1739209791.4145553;-45.120503652039325
1739209791.4145668;-45.120503652039325
1739209791.4145782;-35.57807855764607
1739209791.41459;-38.13080360867914
1739209791.4146013;-45.120503652039325
1739209791.4146128;-38.13080360867914
1739209791.4146245;-38.13080360867914
1739209791.414636;-45.120503652039325
1739209791.4146473;-45.120503652039325
1739209791.414659;-45.120503652039325
1739209791.4146705;-38.13080360867914
1739209791.414682;-38.13080360867914
1739209791.4146936;-45.120503652039325
1739209791.414705;-45.120503652039325
1739209791.4147165;-45.120503652039325
1739209791.4147282;-35.57807855764607
1739209791.4147396;-26.991370085610736
1739209791.4147513;-38.13080360867914
1739209791.4147627;-38.13080360867914
1739209791.4147742;-38.13080360867914
1739209791.4147859;-35.57807855764607
1739209791.4147973;-38.13080360867914
1739209791.4148088;-45.120503652039325
1739209791.4148204;-35.57807855764607
1739209791.4148319;-38.13080360867914
1739209791.4148433;-45.120503652039325
1739209791.414855;-38.13080360867914
1739209791.4148664;-38.13080360867914
1739209791.414878;-35.57807855764607
1739209791.4148896;-38.13080360867914
1739209791.414901;-45.120503652039325
1739209791.4149125;-45.120503652039325
1739209791.4149241;-45.120503652039325
1739209791.4149356;-45.120503652039325
1739209791.4149473;-45.120503652039325
1739209791.4149587;-33.981070128970906
1739209791.4149702;-45.120503652039325
1739209791.4149818;-38.13080360867914
1739209791.4149933;-38.13080360867914
1739209791.4150047;-45.120503652039325
1739209791.4150164;-31.141103565318915
1739209791.4150279;-35.57807855764607
1739209791.4150393;-45.120503652039325
1739209791.415051;-45.120503652039325
1739209791.4150624;-35.57807855764607
1739209791.4150739;-38.13080360867914
1739209791.4150856;-45.120503652039325
1739209791.415097;-45.120503652039325
1739209791.4151087;-45.120503652039325
1739209791.4151201;-45.120503652039325
1739209791.4151316;-45.120503652039325
1739209791.4151433;-35.57807855764607
1739209791.4151547;-38.13080360867914
1739209791.4151661;-38.13080360867914
1739209791.4151778;-45.120503652039325
1739209791.4151893;-38.13080360867914
1739209791.4152007;-35.57807855764607
1739209791.4152124;-45.120503652039325
1739209791.4152238;-45.120503652039325
1739209791.4152353;-45.120503652039325
1739209791.415247;-45.120503652039325
1739209791.4152584;-45.120503652039325
1739209791.4152699;-38.13080360867914
1739209791.4152815;-45.120503652039325
1739209791.415293;-45.120503652039325
1739209791.4153047;-38.13080360867914
1739209791.415316;-45.120503652039325
1739209791.4153275;-45.120503652039325
1739209791.4153392;-45.120503652039325
1739209791.4153507;-38.13080360867914
1739209791.4153621;-35.57807855764607
1739209791.4153738;-45.120503652039325
1739209791.4153852;-45.120503652039325
1739209791.4153967;-45.120503652039325
1739209791.4154084;-45.120503652039325
1739209791.4154198;-45.120503652039325
1739209791.4154313;-38.13080360867914
1739209791.415443;-38.13080360867914
1739209791.4154544;-45.120503652039325
1739209791.4154658;-38.13080360867914
1739209791.4154775;-35.57807855764607
1739209791.415489;-35.57807855764607
1739209791.4155006;-45.120503652039325
1739209791.415512;-38.13080360867914
1739209791.4155235;-35.57807855764607
1739209791.4155352;-38.13080360867914
1739209791.4155467;-45.120503652039325
1739209791.415558;-38.13080360867914
1739209791.4155698;-45.120503652039325
1739209791.4155812;-33.981070128970906
1739209791.4155927;-45.120503652039325
1739209791.4156044;-45.120503652039325
1739209791.4156158;-38.13080360867914
1739209791.4156272;-38.13080360867914
1739209791.415639;-45.120503652039325
1739209791.4156504;-45.120503652039325
1739209791.4156618;-45.120503652039325
1739209791.4156735;-45.120503652039325
1739209791.415685;-45.120503652039325
1739209791.4156966;-45.120503652039325
1739209791.415708;-45.120503652039325
1739209791.4157195;-33.981070128970906
1739209791.4157312;-38.13080360867914
1739209791.4157426;-35.57807855764607
1739209791.415754;-45.120503652039325
1739209791.4157658;-28.992665084841942
1739209791.4157772;-33.981070128970906
1739209791.4157887;-45.120503652039325
1739209791.4158003;-45.120503652039325
1739209791.4158118;-45.120503652039325
1739209791.4158232;-45.120503652039325
1739209791.415835;-45.120503652039325
1739209791.4158463;-35.57807855764607
1739209791.4158578;-38.13080360867914
1739209791.4158695;-45.120503652039325
1739209791.415881;-38.13080360867914
1739209791.4158926;-38.13080360867914
1739209791.415904;-38.13080360867914
1739209791.4159155;-33.981070128970906
1739209791.4159272;-35.57807855764607
1739209791.4159386;-45.120503652039325
1739209791.41595;-32.816014438256545
1739209791.4159617;-32.816014438256545
1739209791.4159732;-38.13080360867914
1739209791.4159846;-38.13080360867914
1739209791.4159963;-38.13080360867914
1739209791.4160078;-38.13080360867914
1739209791.4160192;-45.120503652039325
1739209791.416031;-38.13080360867914
1739209791.4160423;-35.57807855764607
1739209791.4160538;-35.57807855764607
1739209791.4160655;-38.13080360867914
1739209791.416077;-45.120503652039325
1739209791.4160886;-38.13080360867914
1739209791.4161;-35.57807855764607
1739209791.4161115;-45.120503652039325
1739209791.4161232;-45.120503652039325
1739209791.4161346;-45.120503652039325
1739209791.416146;-45.120503652039325
1739209791.4161577;-38.13080360867914
1739209791.4161692;-45.120503652039325
1739209791.4161806;-45.120503652039325
1739209791.4161923;-38.13080360867914
1739209791.4162037;-33.981070128970906
1739209791.4162152;-45.120503652039325
1739209791.4162269;-30.49652367304973
1739209791.4162383;-27.8777449560314
1739209791.41625;-45.120503652039325
1739209791.4162614;-45.120503652039325
1739209791.4162729;-32.816014438256545
1739209791.4162846;-32.816014438256545
1739209791.416296;-45.120503652039325
1739209791.4163074;-45.120503652039325
1739209791.4163191;-45.120503652039325
1739209791.4163306;-38.13080360867914
1739209791.416342;-38.13080360867914
1739209791.4163537;-38.13080360867914
1739209791.4163651;-45.120503652039325
1739209791.4163766;-33.981070128970906
1739209791.4163883;-35.57807855764607
1739209791.4163997;-45.120503652039325
1739209791.4164112;-32.816014438256545
1739209791.4164228;-29.438486411369333
1739209791.4164343;-45.120503652039325
1739209791.416446;-45.120503652039325
1739209791.4164574;-45.120503652039325
1739209791.4164689;-45.120503652039325
1739209791.4164805;-38.13080360867914
1739209791.416492;-38.13080360867914
1739209791.4165034;-45.120503652039325
1739209791.416515;-45.120503652039325
1739209791.4165266;-45.120503652039325
1739209791.416538;-38.13080360867914
1739209791.4165497;-38.13080360867914
1739209791.4165611;-38.13080360867914
1739209791.4165726;-38.13080360867914
1739209791.4165843;-45.120503652039325
1739209791.4165957;-45.120503652039325
1739209791.4166071;-45.120503652039325
1739209791.4166188;-45.120503652039325
1739209791.4166303;-45.120503652039325
1739209791.416642;-45.120503652039325
1739209791.4166534;-45.120503652039325
1739209791.4166648;-38.13080360867914
1739209791.4166765;-45.120503652039325
1739209791.416688;-38.13080360867914
1739209791.4166994;-31.141103565318893
1739209791.416711;-45.120503652039325
1739209791.4167225;-45.120503652039325
1739209791.416723;-45.120503652039325
1739209791.4167235;-35.57807855764607
1739209791.416724;-38.13080360867914
1739209791.4167244;-45.120503652039325
1739209791.416725;-45.120503652039325
1739209791.4167254;-45.120503652039325
1739209791.4167259;-45.120503652039325
1739209791.4167264;-38.13080360867914
1739209791.4167268;-45.120503652039325
1739209791.4167273;-45.120503652039325
1739209791.4167275;-38.13080360867914
1739209791.416728;-45.120503652039325
1739209791.4167285;-33.981070128970906
1739209791.416729;-31.141103565318893
1739209791.4167295;-45.120503652039325
1739209791.41673;-45.120503652039325
1739209791.4167304;-38.13080360867914
1739209791.4167309;-35.57807855764607
1739209791.4167314;-45.120503652039325
1739209791.4167318;-45.120503652039325
1739209791.4167323;-45.120503652039325
1739209791.4167328;-45.120503652039325
1739209791.4167333;-45.120503652039325
1739209791.4167337;-33.981070128970906
1739209791.4167342;-38.13080360867914
1739209791.4167347;-45.120503652039325
1739209791.4167352;-38.13080360867914
1739209791.4167356;-38.13080360867914
1739209791.4167361;-38.13080360867914
1739209791.4167366;-38.13080360867914
1739209791.4167368;-38.13080360867914
1739209791.4167373;-35.57807855764607
1739209791.4167378;-38.13080360867914
1739209791.4167383;-38.13080360867914
1739209791.4167387;-38.13080360867914
1739209791.4167392;-45.120503652039325
1739209791.4167397;-38.13080360867914
1739209791.4167402;-45.120503652039325
1739209791.4167407;-33.981070128970906
1739209791.4167411;-35.57807855764607
1739209791.4167416;-45.120503652039325
1739209791.416742;-45.120503652039325
1739209791.4167426;-33.981070128970906
1739209791.416743;-35.57807855764607
1739209791.4167435;-38.13080360867914
1739209791.416744;-45.120503652039325
1739209791.4167445;-38.13080360867914
1739209791.416745;-35.57807855764607
1739209791.4167454;-38.13080360867914
1739209791.416746;-45.120503652039325
1739209791.4167464;-45.120503652039325
1739209791.4167466;-32.816014438256545
1739209791.416747;-45.120503652039325
1739209791.4167476;-45.120503652039325
1739209791.416748;-31.141103565318915
1739209791.4167485;-32.816014438256545
1739209791.416749;-38.13080360867914
1739209791.4167495;-35.57807855764607
1739209791.41675;-38.13080360867914
1739209791.4167504;-45.120503652039325
1739209791.416751;-45.120503652039325
1739209791.4167514;-45.120503652039325
1739209791.4167519;-38.13080360867914
1739209791.4167523;-38.13080360867914
1739209791.4167528;-45.120503652039325
1739209791.4167533;-38.13080360867914
1739209791.4167538;-38.13080360867914
1739209791.4167542;-45.120503652039325
1739209791.4167547;-45.120503652039325
1739209791.4167552;-45.120503652039325
1739209791.4167557;-38.13080360867914
1739209791.416756;-38.13080360867914
1739209791.4167564;-38.13080360867914
1739209791.4167569;-35.57807855764607
1739209791.4167573;-38.13080360867914
1739209791.4167578;-45.120503652039325
1739209791.4167583;-45.120503652039325
1739209791.4167588;-38.13080360867914
1739209791.4167593;-38.13080360867914
1739209791.4167597;-45.120503652039325
1739209791.4167602;-38.13080360867914
1739209791.4167607;-35.57807855764607
1739209791.4167612;-38.13080360867914
1739209791.4167616;-45.120503652039325
1739209791.416762;-38.13080360867914
1739209791.4167626;-45.120503652039325
1739209791.416763;-38.13080360867914
1739209791.4167635;-38.13080360867914
1739209791.416764;-38.13080360867914
1739209791.4167645;-38.13080360867914
1739209791.416765;-38.13080360867914
1739209791.4167655;-38.13080360867914
1739209791.4167657;-38.13080360867914
1739209791.4167662;-35.57807855764607
1739209791.4167666;-27.267205301931607
1739209791.4167671;-32.816014438256545
1739209791.4167676;-38.13080360867914
1739209791.416768;-38.13080360867914
1739209791.4167686;-32.816014438256545
1739209791.416769;-45.120503652039325
1739209791.4167695;-45.120503652039325
1739209791.41677;-38.13080360867914
1739209791.4167705;-32.81601443825658
1739209791.416771;-45.120503652039325
1739209791.4167714;-45.120503652039325
1739209791.416772;-45.120503652039325
1739209791.4167724;-45.120503652039325
1739209791.4167728;-38.13080360867914
1739209791.4167733;-38.13080360867914
1739209791.4167738;-38.13080360867914
1739209791.4167743;-38.13080360867914
1739209791.4167747;-38.13080360867914
1739209791.416775;-38.13080360867914
1739209791.4167755;-35.57807855764607
1739209791.416776;-38.13080360867914
1739209791.4167764;-38.13080360867914
1739209791.416777;-38.13080360867914
1739209791.4167774;-45.120503652039325
1739209791.4167778;-31.141103565318915
1739209791.4167783;-33.981070128970906
1739209791.4167788;-45.120503652039325
1739209791.4167793;-45.120503652039325
1739209791.4167798;-33.981070128970906
1739209791.4167802;-32.816014438256545
1739209791.4167807;-38.13080360867914
1739209791.4167812;-45.120503652039325
1739209791.4167817;-38.13080360867914
1739209791.4167821;-45.120503652039325
1739209791.4167826;-38.13080360867914
1739209791.416783;-45.120503652039325
1739209791.4167836;-45.120503652039325
1739209791.416784;-35.57807855764607
1739209791.4167845;-45.120503652039325
1739209791.4167848;-45.120503652039325
1739209791.4167852;-38.13080360867914
1739209791.4167857;-32.816014438256545
1739209791.4167862;-33.981070128970906
1739209791.4167867;-35.57807855764607
1739209791.4167871;-45.120503652039325
1739209791.4167876;-35.57807855764607
1739209791.416788;-38.13080360867914
1739209791.4167886;-45.120503652039325
1739209791.416789;-32.816014438256545
1739209791.4167895;-31.141103565318893
1739209791.41679;-45.120503652039325
1739209791.4167905;-38.13080360867914
1739209791.416791;-35.57807855764607
1739209791.4167914;-45.120503652039325
1739209791.416792;-33.981070128970906
1739209791.4167924;-38.13080360867914
