CAN Message; 0x77:b53f59e772c007d4
1739209785.4901073;-35.57807855764607
1739209785.4901154;-38.13080360867914
1739209785.4901233;-45.120503652039325
1739209785.4901314;-45.120503652039325
1739209785.4901395;-38.13080360867914
1739209785.4901474;-45.120503652039325
1739209785.4901555;-45.120503652039325
1739209785.4901636;-38.13080360867914
1739209785.4901714;-38.13080360867914
1739209785.4901795;-45.120503652039325
1739209785.4901874;-38.13080360867914
1739209785.4901955;-45.120503652039325
1739209785.4902036;-45.120503652039325
1739209785.4902115;-45.120503652039325
1739209785.4902196;-45.120503652039325
1739209785.4902277;-45.120503652039325
1739209785.4902356;-45.120503652039325
1739209785.4902437;-45.120503652039325
1739209785.4902518;-28.992665084841942
1739209785.4902596;-31.141103565318915
1739209785.4902678;-38.13080360867914
1739209785.4902759;-38.13080360867914
1739209785.4902837;-38.13080360867914
1739209785.4902918;-38.13080360867914
1739209785.4902997;-38.13080360867914
1739209785.4903078;-38.13080360867914
1739209785.490316;-33.981070128970906
1739209785.4903238;-31.141103565318915
1739209785.490332;-45.120503652039325
1739209785.49034;-35.57807855764607
1739209785.4903479;-35.57807855764607
1739209785.490356;-45.120503652039325
1739209785.490364;-45.120503652039325
1739209785.490372;-33.981070128970906
1739209785.49038;-31.141103565318915
1739209785.4903882;-33.981070128970906
1739209785.490396;-45.120503652039325
1739209785.4904041;-45.120503652039325
1739209785.490412;-38.13080360867914
1739209785.49042;-38.13080360867914
1739209785.4904282;-38.13080360867914
1739209785.490436;-45.120503652039325
1739209785.4904442;-38.13080360867914
1739209785.4904523;-45.120503652039325
1739209785.4904602;-45.120503652039325
1739209785.4904683;-33.981070128970906
1739209785.4904764;-38.13080360867914
1739209785.4904842;-38.13080360867914
1739209785.4904923;-45.120503652039325
1739209785.4905005;-45.120503652039325
1739209785.4905083;-38.13080360867914
1739209785.4905164;-31.141103565318915
1739209785.4905243;-38.13080360867914
1739209785.4905324;-38.13080360867914
1739209785.4905405;-35.57807855764607
1739209785.4905484;-38.13080360867914
1739209785.4905565;-33.981070128970906
1739209785.4905646;-38.13080360867914
1739209785.4905725;-38.13080360867914
1739209785.4905806;-38.13080360867914
1739209785.4905887;-35.57807855764607
1739209785.4905965;-38.13080360867914
1739209785.4906046;-45.120503652039325
1739209785.4906127;-33.981070128970906
1739209785.4906206;-38.13080360867914
1739209785.4906287;-38.13080360867914
1739209785.4906366;-45.120503652039325
1739209785.4906447;-35.57807855764607
1739209785.4906528;-35.57807855764607
1739209785.4906607;-45.120503652039325
1739209785.4906688;-45.120503652039325
1739209785.4906769;-35.57807855764607
1739209785.4906847;-32.816014438256545
1739209785.4906929;-45.120503652039325
1739209785.490701;-38.13080360867914
1739209785.4907088;-33.981070128970906
1739209785.490717;-38.13080360867914
1739209785.490725;-45.120503652039325
1739209785.490733;-45.120503652039325
1739209785.490741;-38.13080360867914
1739209785.490749;-38.13080360867914
1739209785.490757;-38.13080360867914
1739209785.490765;-45.120503652039325
1739209785.490773;-33.981070128970906
1739209785.490781;-35.57807855764607
1739209785.4907892;-45.120503652039325
1739209785.490797;-38.13080360867914
1739209785.4908051;-33.981070128970906
1739209785.4908133;-38.13080360867914
1739209785.4908211;-38.13080360867914
1739209785.4908292;-38.13080360867914
1739209785.4908373;-45.120503652039325
1739209785.4908452;-45.120503652039325
1739209785.4908533;-38.13080360867914
1739209785.4908612;-38.13080360867914
1739209785.4908693;-38.13080360867914
1739209785.4908774;-45.120503652039325
1739209785.4908853;-38.13080360867914
1739209785.4908934;-35.57807855764607
1739209785.4909015;-45.120503652039325
1739209785.4909093;-45.120503652039325
1739209785.4909174;-38.13080360867914
1739209785.4909256;-38.13080360867914
1739209785.4909334;-31.141103565318915
1739209785.4909415;-45.120503652039325
1739209785.4909496;-45.120503652039325
1739209785.4909575;-45.120503652039325
1739209785.4909656;-35.57807855764607
1739209785.4909735;-29.438486411369333
1739209785.4909816;-45.120503652039325
1739209785.4909897;-45.120503652039325
1739209785.4909976;-38.13080360867914
1739209785.4910057;-35.57807855764607
1739209785.4910138;-45.120503652039325
1739209785.4910216;-45.120503652039325
1739209785.4910297;-45.120503652039325
1739209785.4910378;-45.120503652039325
1739209785.4910457;-45.120503652039325
1739209785.4910538;-45.120503652039325
1739209785.491062;-45.120503652039325
1739209785.4910698;-45.120503652039325
1739209785.491078;-38.13080360867914
1739209785.4910858;-33.981070128970906
1739209785.4910939;-45.120503652039325
1739209785.491102;-45.120503652039325
1739209785.4911098;-38.13080360867914
1739209785.491118;-45.120503652039325
1739209785.491126;-38.13080360867914
1739209785.491134;-38.13080360867914
1739209785.491142;-45.120503652039325
1739209785.4911501;-45.120503652039325
1739209785.491158;-32.816014438256545
1739209785.491166;-28.21854285175415
1739209785.4911742;-45.120503652039325
1739209785.491182;-45.120503652039325
1739209785.4911902;-45.120503652039325
1739209785.491198;-45.120503652039325
1739209785.4912062;-38.13080360867914
1739209785.4912143;-32.816014438256545
1739209785.4912221;-45.120503652039325
1739209785.4912302;-33.981070128970956
1739209785.4912384;-45.120503652039325
1739209785.4912462;-38.13080360867914
1739209785.4912543;-45.120503652039325
1739209785.4912624;-45.120503652039325
1739209785.4912703;-45.120503652039325
1739209785.4912784;-45.120503652039325
1739209785.4912865;-35.57807855764607
1739209785.4912944;-29.438486411369333
1739209785.4913025;-45.120503652039325
1739209785.4913104;-45.120503652039325
1739209785.4913185;-35.57807855764607
1739209785.4913266;-32.816014438256545
1739209785.4913344;-45.120503652039325
1739209785.4913425;-45.120503652039325
1739209785.4913507;-38.13080360867914
1739209785.4913585;-45.120503652039325
1739209785.4913666;-45.120503652039325
1739209785.4913747;-45.120503652039325
1739209785.4913826;-38.13080360867914
1739209785.4913907;-45.120503652039325
1739209785.4913988;-45.120503652039325
1739209785.4914067;-45.120503652039325
1739209785.4914148;-45.120503652039325
1739209785.4914227;-45.120503652039325
1739209785.4914308;-45.120503652039325
1739209785.4914389;-45.120503652039325
1739209785.4914467;-38.13080360867914
1739209785.4914548;-45.120503652039325
1739209785.491463;-45.120503652039325
1739209785.4914708;-45.120503652039325
1739209785.491479;-38.13080360867914
1739209785.491487;-26.991370085610722
1739209785.491495;-38.13080360867914
1739209785.491503;-38.13080360867914
1739209785.491511;-38.13080360867914
1739209785.491519;-32.816014438256545
1739209785.491527;-45.120503652039325
1739209785.491535;-45.120503652039325
1739209785.491543;-45.120503652039325
1739209785.4915512;-38.13080360867914
1739209785.491559;-45.120503652039325
1739209785.4915671;-38.13080360867914
1739209785.4915752;-38.13080360867914
1739209785.491583;-38.13080360867914
1739209785.4915912;-38.13080360867914
1739209785.4915993;-45.120503652039325
1739209785.4916072;-38.13080360867914
1739209785.4916153;-32.816014438256545
1739209785.4916234;-45.120503652039325
1739209785.4916313;-45.120503652039325
1739209785.4916394;-45.120503652039325
1739209785.4916472;-45.120503652039325
1739209785.4916553;-45.120503652039325
1739209785.4916635;-38.13080360867914
1739209785.4916713;-45.120503652039325
1739209785.4916794;-45.120503652039325
1739209785.4916875;-45.120503652039325
1739209785.4916954;-45.120503652039325
1739209785.4917035;-45.120503652039325
1739209785.4917116;-33.981070128970906
1739209785.4917195;-45.120503652039325
1739209785.4917276;-45.120503652039325
1739209785.4917357;-35.57807855764607
1739209785.4917436;-38.13080360867914
1739209785.4917517;-45.120503652039325
1739209785.4917595;-45.120503652039325
1739209785.4917676;-45.120503652039325
1739209785.4917758;-45.120503652039325
1739209785.4917836;-45.120503652039325
1739209785.4917917;-38.13080360867914
1739209785.4917998;-33.981070128970906
1739209785.4918077;-32.816014438256545
1739209785.4918158;-38.13080360867914
1739209785.491824;-38.13080360867914
1739209785.4918318;-38.13080360867914
1739209785.49184;-38.13080360867914
1739209785.491848;-38.13080360867914
1739209785.4918559;-38.13080360867914
1739209785.491864;-45.120503652039325
1739209785.4918718;-38.13080360867914
1739209785.49188;-45.120503652039325
1739209785.491888;-45.120503652039325
1739209785.491896;-38.13080360867914
1739209785.491904;-38.13080360867914
1739209785.4919121;-38.13080360867914
1739209785.49192;-45.120503652039325
1739209785.491928;-38.13080360867914
1739209785.4919362;-35.57807855764607
1739209785.491944;-38.13080360867914
1739209785.4919522;-45.120503652039325
1739209785.4919603;-38.13080360867914
1739209785.4919682;-45.120503652039325
1739209785.4919763;-45.120503652039325
1739209785.4919841;-45.120503652039325
1739209785.4919922;-38.13080360867914
1739209785.4920003;-35.57807855764607
1739209785.4920082;-31.141103565318915
1739209785.4920163;-38.13080360867914
1739209785.4920168;-45.120503652039325
1739209785.4920175;-45.120503652039325
1739209785.492018;-33.981070128970906
1739209785.4920185;-45.120503652039325
1739209785.492019;-38.13080360867914
1739209785.4920197;-45.120503652039325
1739209785.4920201;-45.120503652039325
1739209785.4920206;-45.120503652039325
1739209785.4920213;-45.120503652039325
1739209785.4920218;-45.120503652039325
1739209785.4920223;-45.120503652039325
1739209785.492023;-45.120503652039325
1739209785.4920235;-45.120503652039325
1739209785.492024;-45.120503652039325
1739209785.4920244;-38.13080360867914
1739209785.4920251;-38.13080360867914
1739209785.4920256;-45.120503652039325
1739209785.492026;-45.120503652039325
1739209785.4920268;-33.981070128970906
1739209785.4920273;-32.816014438256545
1739209785.4920278;-45.120503652039325
1739209785.4920285;-38.13080360867914
1739209785.492029;-27.267205301931607
1739209785.4920294;-38.13080360867914
1739209785.49203;-38.13080360867914
1739209785.4920306;-45.120503652039325
1739209785.492031;-38.13080360867914
1739209785.4920316;-38.13080360867914
1739209785.4920323;-38.13080360867914
1739209785.4920328;-45.120503652039325
1739209785.4920332;-33.981070128970956
1739209785.492034;-45.120503652039325
1739209785.4920344;-45.120503652039325
1739209785.492035;-45.120503652039325
1739209785.4920354;-45.120503652039325
1739209785.492036;-45.120503652039325
1739209785.4920366;-38.13080360867914
1739209785.492037;-38.13080360867914
1739209785.4920378;-45.120503652039325
1739209785.4920382;-45.120503652039325
1739209785.4920387;-38.13080360867914
1739209785.4920394;-38.13080360867914
1739209785.49204;-45.120503652039325
1739209785.4920404;-45.120503652039325
1739209785.4920409;-45.120503652039325
1739209785.4920416;-45.120503652039325
1739209785.492042;-28.58837851428586
1739209785.4920425;-38.13080360867914
1739209785.4920433;-38.13080360867914
1739209785.4920437;-32.816014438256545
1739209785.4920442;-38.13080360867914
1739209785.492045;-45.120503652039325
1739209785.4920454;-45.120503652039325
1739209785.4920459;-38.13080360867914
1739209785.4920464;-45.120503652039325
1739209785.492047;-45.120503652039325
1739209785.4920475;-38.13080360867914
1739209785.492048;-38.13080360867914
1739209785.4920487;-45.120503652039325
1739209785.4920492;-45.120503652039325
1739209785.4920497;-45.120503652039325
1739209785.4920504;-45.120503652039325
1739209785.492051;-45.120503652039325
1739209785.4920514;-45.120503652039325
1739209785.4920518;-45.120503652039325
1739209785.4920526;-45.120503652039325
1739209785.492053;-45.120503652039325
1739209785.4920535;-31.141103565318915
1739209785.4920542;-38.13080360867914
1739209785.4920547;-38.13080360867914
1739209785.4920552;-32.816014438256545
1739209785.492056;-35.57807855764607
1739209785.4920564;-45.120503652039325
1739209785.4920568;-38.13080360867914
1739209785.4920573;-45.120503652039325
1739209785.492058;-45.120503652039325
1739209785.4920585;-45.120503652039325
1739209785.492059;-45.120503652039325
1739209785.4920597;-45.120503652039325
1739209785.4920602;-35.57807855764607
1739209785.4920607;-38.13080360867914
1739209785.4920614;-45.120503652039325
1739209785.4920619;-45.120503652039325
1739209785.4920623;-45.120503652039325
1739209785.4920628;-35.57807855764607
1739209785.4920635;-35.57807855764607
1739209785.492064;-45.120503652039325
1739209785.4920645;-33.981070128970906
1739209785.4920652;-45.120503652039325
1739209785.4920657;-45.120503652039325
1739209785.4920661;-45.120503652039325
1739209785.4920666;-38.13080360867914
1739209785.4920673;-38.13080360867914
1739209785.4920678;-38.13080360867914
1739209785.4920683;-35.57807855764607
1739209785.492069;-38.13080360867914
1739209785.4920695;-45.120503652039325
1739209785.49207;-45.120503652039325
1739209785.4920707;-38.13080360867914
1739209785.4920712;-38.13080360867914
1739209785.4920716;-45.120503652039325
1739209785.492072;-45.120503652039325
1739209785.4920728;-38.13080360867914
1739209785.4920733;-28.992665084841942
1739209785.4920738;-38.13080360867914
1739209785.4920745;-38.13080360867914
1739209785.492075;-38.13080360867914
1739209785.4920754;-33.981070128970906
1739209785.4920762;-38.13080360867914
1739209785.4920766;-45.120503652039325
1739209785.492077;-38.13080360867914
1739209785.4920776;-38.13080360867914
1739209785.4920783;-45.120503652039325
1739209785.4920788;-38.13080360867914
1739209785.4920793;-45.120503652039325
1739209785.49208;-45.120503652039325
1739209785.4920805;-35.57807855764607
1739209785.492081;-38.13080360867914
1739209785.4920816;-45.120503652039325
1739209785.492082;-38.13080360867914
1739209785.4920826;-38.13080360867914
1739209785.492083;-32.816014438256545
1739209785.4920838;-45.120503652039325
1739209785.4920843;-33.981070128970906
1739209785.4920847;-38.13080360867914
1739209785.4920855;-45.120503652039325
1739209785.492086;-45.120503652039325
1739209785.4920864;-31.141103565318915
1739209785.4920871;-33.981070128970906
1739209785.4920876;-45.120503652039325
1739209785.492088;-35.57807855764607
1739209785.4920886;-30.49652367304973
1739209785.4920893;-35.57807855764607
1739209785.4920897;-35.57807855764607
1739209785.4920902;-38.13080360867914
1739209785.492091;-38.13080360867914
1739209785.4920914;-38.13080360867914
1739209785.492092;-45.120503652039325
1739209785.4920926;-38.13080360867914
1739209785.492093;-38.13080360867914
1739209785.4920936;-45.120503652039325
1739209785.492094;-45.120503652039325
1739209785.4920948;-45.120503652039325
1739209785.4920952;-38.13080360867914
1739209785.4920957;-38.13080360867914
1739209785.4920964;-45.120503652039325
1739209785.492097;-45.120503652039325
1739209785.4920974;-45.120503652039325
1739209785.492098;-45.120503652039325
1739209785.4920986;-38.13080360867914
1739209785.492099;-45.120503652039325
