CAN Message; 0x1d3:0000cb38aff3e14d
1739209621.2366178;-38.13080360867914
1739209621.2366226;-35.57807855764607
1739209621.2366276;-38.13080360867914
1739209621.2366323;-38.13080360867914
1739209621.236637;-38.13080360867914
1739209621.2366421;-45.120503652039325
1739209621.236647;-45.120503652039325
1739209621.236652;-45.120503652039325
1739209621.2366567;-38.13080360867914
1739209621.2366617;-38.13080360867914
1739209621.2366664;-38.13080360867914
1739209621.2366714;-38.13080360867914
1739209621.2366762;-35.57807855764607
1739209621.236681;-38.13080360867914
1739209621.236686;-45.120503652039325
1739209621.2366908;-38.13080360867914
1739209621.2366958;-38.13080360867914
1739209621.2367005;-32.816014438256545
1739209621.2367055;-31.141103565318915
1739209621.2367103;-45.120503652039325
1739209621.2367153;-38.13080360867914
1739209621.23672;-38.13080360867914
1739209621.2367249;-38.13080360867914
1739209621.2367299;-45.120503652039325
1739209621.2367346;-32.816014438256545
1739209621.2367396;-38.13080360867914
1739209621.2367444;-45.120503652039325
1739209621.2367494;-45.120503652039325
1739209621.2367542;-45.120503652039325
1739209621.2367592;-45.120503652039325
1739209621.236764;-45.120503652039325
1739209621.2367687;-45.120503652039325
1739209621.2367737;-45.120503652039325
1739209621.2367785;-38.13080360867914
1739209621.2367835;-45.120503652039325
1739209621.2367883;-45.120503652039325
1739209621.2367933;-38.13080360867914
1739209621.236798;-45.120503652039325
1739209621.2368028;-28.58837851428586
1739209621.2368078;-32.816014438256545
1739209621.2368126;-45.120503652039325
1739209621.2368176;-45.120503652039325
1739209621.2368224;-32.816014438256545
1739209621.2368274;-38.13080360867914
1739209621.2368321;-45.120503652039325
1739209621.2368371;-45.120503652039325
1739209621.236842;-45.120503652039325
1739209621.2368467;-45.120503652039325
1739209621.2368517;-45.120503652039325
1739209621.2368565;-38.13080360867914
1739209621.2368615;-38.13080360867914
1739209621.2368662;-45.120503652039325
1739209621.2368712;-45.120503652039325
1739209621.236876;-45.120503652039325
1739209621.236881;-31.141103565318915
1739209621.2368858;-28.992665084841942
1739209621.2368906;-45.120503652039325
1739209621.2368956;-45.120503652039325
1739209621.2369003;-38.13080360867914
1739209621.2369053;-38.13080360867914
1739209621.23691;-38.13080360867914
1739209621.236915;-45.120503652039325
1739209621.2369199;-45.120503652039325
1739209621.2369246;-33.981070128970906
1739209621.2369297;-45.120503652039325
1739209621.2369344;-45.120503652039325
1739209621.2369394;-45.120503652039325
1739209621.2369442;-45.120503652039325
1739209621.2369492;-45.120503652039325
1739209621.236954;-45.120503652039325
1739209621.236959;-32.816014438256545
1739209621.2369637;-33.981070128970906
1739209621.2369685;-45.120503652039325
1739209621.2369735;-38.13080360867914
1739209621.2369783;-38.13080360867914
1739209621.2369833;-45.120503652039325
1739209621.236988;-45.120503652039325
1739209621.236993;-38.13080360867914
1739209621.2369978;-35.57807855764607
1739209621.2370028;-35.57807855764607
1739209621.2370076;-38.13080360867914
1739209621.2370124;-38.13080360867914
1739209621.2370174;-38.13080360867914
1739209621.2370222;-38.13080360867914
1739209621.2370272;-45.120503652039325
1739209621.237032;-38.13080360867914
1739209621.237037;-38.13080360867914
1739209621.2370417;-33.981070128970906
1739209621.2370465;-45.120503652039325
1739209621.2370515;-38.13080360867914
1739209621.2370563;-45.120503652039325
1739209621.2370613;-45.120503652039325
1739209621.237066;-38.13080360867914
1739209621.237071;-45.120503652039325
1739209621.2370758;-45.120503652039325
1739209621.2370808;-38.13080360867914
1739209621.2370856;-45.120503652039325
1739209621.2370903;-45.120503652039325
1739209621.2370954;-38.13080360867914
1739209621.2371001;-35.57807855764607
1739209621.2371051;-38.13080360867914
1739209621.23711;-45.120503652039325
1739209621.237115;-38.13080360867914
1739209621.2371197;-33.981070128970906
1739209621.2371247;-35.57807855764607
1739209621.2371294;-33.981070128970906
1739209621.2371342;-38.13080360867914
1739209621.2371392;-38.13080360867914
1739209621.237144;-45.120503652039325
1739209621.237149;-38.13080360867914
1739209621.2371538;-38.13080360867914
1739209621.2371588;-45.120503652039325
1739209621.2371635;-45.120503652039325
1739209621.2371686;-38.13080360867914
1739209621.2371733;-45.120503652039325
1739209621.237178;-33.981070128970906
1739209621.237183;-38.13080360867914
1739209621.2371879;-45.120503652039325
1739209621.2371929;-32.816014438256545
1739209621.2371976;-38.13080360867914
1739209621.2372026;-45.120503652039325
1739209621.2372074;-45.120503652039325
1739209621.2372122;-45.120503652039325
1739209621.2372172;-45.120503652039325
1739209621.237222;-45.120503652039325
1739209621.237227;-38.13080360867914
1739209621.2372317;-38.13080360867914
1739209621.2372367;-38.13080360867914
1739209621.2372415;-45.120503652039325
1739209621.2372465;-38.13080360867914
1739209621.2372513;-38.13080360867914
1739209621.237256;-38.13080360867914
1739209621.237261;-35.57807855764607
1739209621.2372658;-38.13080360867914
1739209621.2372708;-45.120503652039325
1739209621.2372756;-38.13080360867914
1739209621.2372806;-45.120503652039325
1739209621.2372854;-38.13080360867914
1739209621.2372904;-32.816014438256545
1739209621.2372952;-38.13080360867914
1739209621.2373;-45.120503652039325
1739209621.237305;-33.981070128970906
1739209621.2373097;-38.13080360867914
1739209621.2373147;-45.120503652039325
1739209621.2373195;-45.120503652039325
1739209621.2373245;-45.120503652039325
1739209621.2373292;-38.13080360867914
1739209621.237334;-31.141103565318915
1739209621.237339;-38.13080360867914
1739209621.2373438;-33.981070128970906
1739209621.2373488;-33.981070128970906
1739209621.2373536;-38.13080360867914
1739209621.2373586;-38.13080360867914
1739209621.2373633;-45.120503652039325
1739209621.2373683;-45.120503652039325
1739209621.237373;-38.13080360867914
1739209621.237378;-45.120503652039325
1739209621.237383;-45.120503652039325
1739209621.2373877;-35.57807855764607
1739209621.2373927;-38.13080360867914
1739209621.2373974;-45.120503652039325
1739209621.2374024;-45.120503652039325
1739209621.2374072;-45.120503652039325
1739209621.2374122;-45.120503652039325
1739209621.237417;-38.13080360867914
1739209621.2374218;-45.120503652039325
1739209621.2374268;-38.13080360867914
1739209621.2374315;-45.120503652039325
1739209621.2374365;-38.13080360867914
1739209621.2374413;-45.120503652039325
1739209621.2374463;-38.13080360867914
1739209621.237451;-45.120503652039325
1739209621.2374558;-45.120503652039325
1739209621.2374609;-45.120503652039325
1739209621.2374656;-45.120503652039325
1739209621.2374706;-45.120503652039325
1739209621.2374754;-45.120503652039325
1739209621.2374804;-45.120503652039325
1739209621.2374852;-38.13080360867914
1739209621.2374902;-35.57807855764607
1739209621.237495;-38.13080360867914
1739209621.2374997;-45.120503652039325
1739209621.2375047;-38.13080360867914
1739209621.2375095;-45.120503652039325
1739209621.2375145;-31.141103565318915
1739209621.2375193;-38.13080360867914
1739209621.2375243;-45.120503652039325
1739209621.237529;-45.120503652039325
1739209621.237534;-32.816014438256545
1739209621.2375388;-35.57807855764607
1739209621.2375436;-45.120503652039325
1739209621.2375486;-33.981070128970906
1739209621.2375534;-38.13080360867914
1739209621.2375584;-45.120503652039325
1739209621.2375631;-45.120503652039325
1739209621.2375681;-38.13080360867914
1739209621.237573;-35.57807855764607
1739209621.237578;-38.13080360867914
1739209621.2375827;-38.13080360867914
1739209621.2375875;-38.13080360867914
1739209621.2375925;-35.57807855764607
1739209621.2375972;-35.57807855764607
1739209621.2376022;-45.120503652039325
1739209621.237607;-45.120503652039325
1739209621.237612;-31.141103565318915
1739209621.2376168;-33.981070128970906
1739209621.2376215;-45.120503652039325
1739209621.2376266;-35.57807855764607
1739209621.2376313;-38.13080360867914
1739209621.2376363;-45.120503652039325
1739209621.237641;-38.13080360867914
1739209621.237646;-45.120503652039325
1739209621.2376509;-45.120503652039325
1739209621.2376559;-45.120503652039325
1739209621.2376606;-38.13080360867914
1739209621.2376654;-38.13080360867914
1739209621.2376704;-33.981070128970906
1739209621.2376752;-38.13080360867914
1739209621.2376802;-45.120503652039325
1739209621.237685;-35.57807855764607
1739209621.23769;-35.57807855764607
1739209621.2376947;-38.13080360867914
1739209621.2376997;-45.120503652039325
1739209621.2377045;-45.120503652039325
1739209621.2377093;-45.120503652039325
1739209621.2377143;-45.120503652039325
1739209621.237719;-38.13080360867914
1739209621.237724;-38.13080360867914
1739209621.2377288;-45.120503652039325
1739209621.2377338;-33.981070128970906
1739209621.2377386;-38.13080360867914
1739209621.2377434;-45.120503652039325
1739209621.2377484;-38.13080360867914
1739209621.2377532;-38.13080360867914
1739209621.2377582;-38.13080360867914
1739209621.237763;-45.120503652039325
1739209621.237768;-38.13080360867914
1739209621.2377727;-38.13080360867914
1739209621.2377777;-45.120503652039325
1739209621.2377825;-38.13080360867914
1739209621.2377837;-35.57807855764607
1739209621.2377849;-33.981070128970906
1739209621.237786;-45.120503652039325
1739209621.2377872;-45.120503652039325
1739209621.2377884;-45.120503652039325
1739209621.2377896;-45.120503652039325
1739209621.2377908;-45.120503652039325
1739209621.237792;-38.13080360867914
1739209621.2377932;-45.120503652039325
1739209621.2377944;-32.816014438256545
1739209621.2377956;-32.816014438256545
1739209621.2377968;-38.13080360867914
1739209621.237798;-35.57807855764607
1739209621.2377992;-45.120503652039325
1739209621.2378004;-45.120503652039325
1739209621.2378016;-45.120503652039325
1739209621.2378027;-38.13080360867914
1739209621.237804;-31.141103565318915
1739209621.2378051;-38.13080360867914
1739209621.2378063;-35.57807855764607
1739209621.2378075;-38.13080360867914
1739209621.2378087;-38.13080360867914
1739209621.23781;-38.13080360867914
1739209621.237811;-45.120503652039325
1739209621.2378123;-45.120503652039325
1739209621.2378137;-32.816014438256545
1739209621.237815;-38.13080360867914
1739209621.237816;-45.120503652039325
1739209621.2378173;-45.120503652039325
1739209621.2378185;-38.13080360867914
1739209621.2378197;-38.13080360867914
1739209621.2378209;-45.120503652039325
1739209621.237822;-38.13080360867914
1739209621.2378232;-31.141103565318915
1739209621.2378244;-38.13080360867914
1739209621.2378256;-38.13080360867914
1739209621.2378268;-38.13080360867914
1739209621.237828;-38.13080360867914
1739209621.2378292;-38.13080360867914
1739209621.2378304;-45.120503652039325
1739209621.2378316;-45.120503652039325
1739209621.2378328;-38.13080360867914
1739209621.237834;-45.120503652039325
1739209621.2378352;-38.13080360867914
1739209621.2378364;-33.981070128970906
1739209621.2378376;-45.120503652039325
1739209621.2378387;-35.57807855764607
1739209621.23784;-45.120503652039325
1739209621.2378411;-38.13080360867914
1739209621.2378423;-31.141103565318915
1739209621.2378435;-38.13080360867914
1739209621.2378447;-45.120503652039325
1739209621.237846;-38.13080360867914
1739209621.237847;-38.13080360867914
1739209621.2378483;-45.120503652039325
1739209621.2378495;-45.120503652039325
1739209621.2378507;-45.120503652039325
1739209621.2378519;-32.816014438256545
1739209621.237853;-38.13080360867914
1739209621.2378542;-38.13080360867914
1739209621.2378554;-35.57807855764607
1739209621.2378566;-38.13080360867914
1739209621.2378578;-45.120503652039325
1739209621.237859;-38.13080360867914
1739209621.2378602;-38.13080360867914
1739209621.2378614;-31.141103565318915
1739209621.2378626;-38.13080360867914
1739209621.2378638;-45.120503652039325
1739209621.237865;-35.57807855764607
1739209621.2378662;-38.13080360867914
1739209621.2378674;-38.13080360867914
1739209621.2378685;-38.13080360867914
1739209621.2378697;-33.981070128970906
1739209621.237871;-31.14110356531892
1739209621.2378721;-38.13080360867914
1739209621.2378733;-38.13080360867914
1739209621.2378747;-38.13080360867914
1739209621.237876;-33.981070128970906
1739209621.2378771;-38.13080360867914
1739209621.2378783;-38.13080360867914
1739209621.2378795;-38.13080360867914
1739209621.2378807;-30.49652367304973
1739209621.237882;-33.981070128970906
1739209621.237883;-45.120503652039325
1739209621.2378843;-45.120503652039325
1739209621.2378855;-38.13080360867914
1739209621.2378867;-45.120503652039325
1739209621.2378879;-45.120503652039325
1739209621.237889;-38.13080360867914
1739209621.2378902;-35.57807855764607
1739209621.2378914;-38.13080360867914
1739209621.2378926;-38.13080360867914
1739209621.2378938;-45.120503652039325
1739209621.237895;-45.120503652039325
1739209621.2378962;-45.120503652039325
1739209621.2378974;-45.120503652039325
1739209621.2378986;-38.13080360867914
1739209621.2378998;-30.49652367304973
1739209621.237901;-28.58837851428586
1739209621.2379022;-38.13080360867914
1739209621.2379034;-45.120503652039325
1739209621.2379045;-38.13080360867914
1739209621.2379057;-38.13080360867914
1739209621.237907;-45.120503652039325
1739209621.2379081;-45.120503652039325
1739209621.2379093;-45.120503652039325
1739209621.2379105;-45.120503652039325
1739209621.2379117;-35.57807855764607
1739209621.237913;-38.13080360867914
1739209621.237914;-45.120503652039325
1739209621.2379153;-32.816014438256545
1739209621.2379165;-38.13080360867914
1739209621.2379177;-38.13080360867914
1739209621.2379189;-35.57807855764607
1739209621.23792;-30.49652367304973
1739209621.2379212;-38.13080360867914
1739209621.2379224;-45.120503652039325
1739209621.2379236;-45.120503652039325
1739209621.2379248;-38.13080360867914
1739209621.237926;-38.13080360867914
1739209621.2379272;-45.120503652039325
1739209621.2379284;-38.13080360867914
1739209621.2379296;-38.13080360867914
1739209621.2379308;-45.120503652039325
1739209621.237932;-45.120503652039325
1739209621.2379332;-38.13080360867914
1739209621.2379344;-38.13080360867914
1739209621.2379355;-38.13080360867914
1739209621.237937;-33.981070128970906
1739209621.2379382;-45.120503652039325
1739209621.2379394;-45.120503652039325
1739209621.2379405;-45.120503652039325
1739209621.2379417;-45.120503652039325
1739209621.237943;-45.120503652039325
1739209621.2379441;-38.13080360867914
1739209621.2379453;-33.981070128970906
1739209621.2379465;-38.13080360867914
1739209621.2379477;-32.816014438256545
1739209621.237949;-32.816014438256545
1739209621.23795;-35.57807855764607
1739209621.2379513;-38.13080360867914
1739209621.2379525;-45.120503652039325
1739209621.2379537;-38.13080360867914
1739209621.2379549;-45.120503652039325
1739209621.237956;-45.120503652039325
1739209621.2379572;-45.120503652039325
1739209621.2379584;-38.13080360867914
1739209621.2379596;-32.816014438256545
1739209621.2379608;-38.13080360867914
1739209621.237962;-45.120503652039325
1739209621.2379632;-35.57807855764607
