CAN Message; 0x1a7:00000803415b186b
Timestamp;Amplitude
1739209832.7735863;-33.981070128970906
1739209832.7735882;-38.13080360867914
1739209832.7735903;-38.13080360867914
1739209832.7735922;-35.57807855764607
1739209832.7735941;-35.57807855764607
1739209832.7735963;-45.120503652039325
1739209832.7735982;-38.13080360867914
1739209832.7736;-35.57807855764607
1739209832.773602;-45.120503652039325
1739209832.7736042;-45.120503652039325
1739209832.773606;-38.13080360867914
1739209832.773608;-38.13080360867914
1739209832.77361;-38.13080360867914
1739209832.773612;-35.57807855764607
1739209832.773614;-38.13080360867914
1739209832.7736158;-45.120503652039325
1739209832.773618;-45.120503652039325
1739209832.77362;-38.13080360867914
1739209832.7736218;-38.13080360867914
1739209832.773624;-38.13080360867914
1739209832.7736259;-45.120503652039325
1739209832.7736278;-45.120503652039325
1739209832.77363;-35.57807855764607
1739209832.7736318;-38.13080360867914
1739209832.7736337;-45.120503652039325
1739209832.7736356;-45.120503652039325
1739209832.7736378;-45.120503652039325
1739209832.7736397;-38.13080360867914
1739209832.7736416;-38.13080360867914
1739209832.7736437;-38.13080360867914
1739209832.7736456;-38.13080360867914
1739209832.7736475;-33.981070128970906
1739209832.7736497;-45.120503652039325
1739209832.7736516;-33.981070128970906
1739209832.7736535;-30.49652367304973
1739209832.7736554;-35.57807855764607
1739209832.7736576;-45.120503652039325
1739209832.7736595;-45.120503652039325
1739209832.7736614;-35.57807855764607
1739209832.7736635;-45.120503652039325
1739209832.7736654;-45.120503652039325
1739209832.7736673;-38.13080360867914
1739209832.7736695;-45.120503652039325
1739209832.7736714;-35.57807855764607
1739209832.7736733;-38.13080360867914
1739209832.7736752;-45.120503652039325
1739209832.7736773;-45.120503652039325
1739209832.7736793;-38.13080360867914
1739209832.7736812;-45.120503652039325
1739209832.7736833;-45.120503652039325
1739209832.7736852;-45.120503652039325
1739209832.7736871;-38.13080360867914
1739209832.773689;-38.13080360867914
1739209832.7736912;-45.120503652039325
1739209832.773693;-38.13080360867914
1739209832.773695;-45.120503652039325
1739209832.7736971;-32.816014438256545
1739209832.773699;-35.57807855764607
1739209832.773701;-35.57807855764607
1739209832.773703;-38.13080360867914
1739209832.773705;-35.57807855764607
1739209832.773707;-45.120503652039325
1739209832.7737088;-45.120503652039325
1739209832.773711;-45.120503652039325
1739209832.7737129;-45.120503652039325
1739209832.7737148;-35.57807855764607
1739209832.773717;-35.57807855764607
1739209832.7737188;-45.120503652039325
1739209832.7737207;-45.120503652039325
1739209832.773723;-45.120503652039325
1739209832.7737248;-38.13080360867914
1739209832.7737267;-38.13080360867914
1739209832.7737286;-45.120503652039325
1739209832.7737308;-38.13080360867914
1739209832.7737327;-38.13080360867914
1739209832.7737346;-38.13080360867914
1739209832.7737367;-35.57807855764607
1739209832.7737386;-38.13080360867914
1739209832.7737405;-45.120503652039325
1739209832.7737427;-33.981070128970906
1739209832.7737446;-25.826314394896354
1739209832.7737465;-45.120503652039325
1739209832.7737484;-45.120503652039325
1739209832.7737505;-33.981070128970906
1739209832.7737525;-32.816014438256545
1739209832.7737544;-38.13080360867914
1739209832.7737565;-38.13080360867914
1739209832.7737584;-38.13080360867914
1739209832.7737603;-45.120503652039325
1739209832.7737622;-38.13080360867914
1739209832.7737644;-35.57807855764607
1739209832.7737663;-38.13080360867914
1739209832.7737682;-45.120503652039325
1739209832.7737703;-45.120503652039325
1739209832.7737722;-35.57807855764607
1739209832.7737741;-38.13080360867914
1739209832.7737763;-45.120503652039325
1739209832.7737782;-45.120503652039325
1739209832.77378;-45.120503652039325
1739209832.773782;-45.120503652039325
1739209832.7737842;-45.120503652039325
1739209832.773786;-45.120503652039325
1739209832.773788;-33.981070128970906
1739209832.7737901;-35.57807855764607
1739209832.773792;-30.49652367304973
1739209832.773794;-35.57807855764607
1739209832.773796;-35.57807855764607
1739209832.773798;-38.13080360867914
1739209832.7738;-32.816014438256545
1739209832.7738018;-38.13080360867914
1739209832.773804;-45.120503652039325
1739209832.7738059;-38.13080360867914
1739209832.7738078;-38.13080360867914
1739209832.77381;-38.13080360867914
1739209832.7738118;-38.13080360867914
1739209832.7738137;-45.120503652039325
1739209832.7738156;-38.13080360867914
1739209832.7738178;-33.981070128970906
1739209832.7738197;-45.120503652039325
1739209832.7738216;-45.120503652039325
1739209832.7738237;-38.13080360867914
1739209832.7738256;-45.120503652039325
1739209832.7738276;-38.13080360867914
1739209832.7738297;-38.13080360867914
1739209832.7738316;-45.120503652039325
1739209832.7738335;-38.13080360867914
1739209832.7738354;-45.120503652039325
1739209832.7738376;-38.13080360867914
1739209832.7738395;-32.816014438256545
1739209832.7738414;-38.13080360867914
1739209832.7738435;-45.120503652039325
1739209832.7738454;-38.13080360867914
1739209832.7738473;-35.57807855764607
1739209832.7738495;-38.13080360867914
1739209832.7738514;-45.120503652039325
1739209832.7738533;-45.120503652039325
1739209832.7738552;-45.120503652039325
1739209832.7738574;-38.13080360867914
1739209832.7738593;-38.13080360867914
1739209832.7738612;-45.120503652039325
1739209832.7738633;-45.120503652039325
1739209832.7738652;-38.13080360867914
1739209832.7738671;-38.13080360867914
1739209832.773869;-38.13080360867914
1739209832.7738712;-45.120503652039325
1739209832.773873;-38.13080360867914
1739209832.773875;-38.13080360867914
1739209832.7738771;-38.13080360867914
1739209832.773879;-45.120503652039325
1739209832.773881;-45.120503652039325
1739209832.773883;-45.120503652039325
1739209832.773885;-45.120503652039325
1739209832.773887;-45.120503652039325
1739209832.7738888;-38.13080360867914
1739209832.773891;-45.120503652039325
1739209832.7738929;-45.120503652039325
1739209832.7738948;-38.13080360867914
1739209832.773897;-35.57807855764607
1739209832.7738988;-45.120503652039325
1739209832.7739007;-33.981070128970906
1739209832.773903;-32.816014438256545
1739209832.7739048;-35.57807855764607
1739209832.7739067;-45.120503652039325
1739209832.7739086;-38.13080360867914
1739209832.7739108;-38.13080360867914
1739209832.7739127;-45.120503652039325
1739209832.7739146;-45.120503652039325
1739209832.7739167;-33.981070128970906
1739209832.7739186;-35.57807855764607
1739209832.7739205;-33.981070128970906
1739209832.7739227;-45.120503652039325
1739209832.7739246;-38.13080360867914
1739209832.7739265;-35.57807855764607
1739209832.7739284;-33.981070128970906
1739209832.7739305;-38.13080360867914
1739209832.7739325;-45.120503652039325
1739209832.7739344;-45.120503652039325
1739209832.7739365;-38.13080360867914
1739209832.7739384;-38.13080360867914
1739209832.7739403;-45.120503652039325
1739209832.7739422;-45.120503652039325
1739209832.7739444;-45.120503652039325
1739209832.7739463;-45.120503652039325
1739209832.7739482;-45.120503652039325
1739209832.7739503;-45.120503652039325
1739209832.7739522;-45.120503652039325
1739209832.7739542;-38.13080360867914
1739209832.7739563;-45.120503652039325
1739209832.7739582;-45.120503652039325
1739209832.77396;-38.13080360867914
1739209832.773962;-38.13080360867914
1739209832.7739642;-38.13080360867914
1739209832.773966;-45.120503652039325
1739209832.773968;-27.267205301931607
1739209832.7739701;-30.49652367304973
1739209832.773972;-45.120503652039325
1739209832.773974;-45.120503652039325
1739209832.773976;-35.57807855764607
1739209832.773978;-45.120503652039325
1739209832.77398;-45.120503652039325
1739209832.7739818;-31.141103565318893
1739209832.773984;-38.13080360867914
1739209832.7739859;-45.120503652039325
1739209832.7739878;-38.13080360867914
1739209832.77399;-33.981070128970906
1739209832.7739918;-38.13080360867914
1739209832.7739937;-45.120503652039325
1739209832.7739959;-38.13080360867914
1739209832.7739978;-38.13080360867914
1739209832.7739997;-45.120503652039325
1739209832.7740016;-45.120503652039325
1739209832.7740037;-45.120503652039325
1739209832.7740057;-45.120503652039325
1739209832.7740076;-45.120503652039325
1739209832.7740097;-38.13080360867914
1739209832.7740116;-35.57807855764607
1739209832.7740135;-45.120503652039325
1739209832.7740154;-29.438486411369333
1739209832.7740176;-33.981070128970906
1739209832.7740195;-45.120503652039325
1739209832.7740214;-38.13080360867914
1739209832.7740235;-33.981070128970906
1739209832.7740254;-38.13080360867914
1739209832.7740273;-45.120503652039325
1739209832.7740295;-35.57807855764607
1739209832.7740314;-38.13080360867914
1739209832.7740333;-45.120503652039325
1739209832.7740352;-38.13080360867914
1739209832.7740374;-45.120503652039325
1739209832.7740393;-45.120503652039325
1739209832.7740412;-33.981070128970906
1739209832.7740433;-45.120503652039325
1739209832.7740452;-45.120503652039325
1739209832.7740471;-35.57807855764607
1739209832.7740493;-32.816014438256545
1739209832.7740512;-45.120503652039325
1739209832.774053;-45.120503652039325
1739209832.774055;-38.13080360867914
1739209832.7740571;-38.13080360867914
1739209832.774059;-38.13080360867914
1739209832.7740602;-45.120503652039325
1739209832.7740614;-38.13080360867914
1739209832.7740629;-35.57807855764607
1739209832.774064;-38.13080360867914
1739209832.7740653;-45.120503652039325
1739209832.7740664;-38.13080360867914
1739209832.7740679;-33.981070128970906
1739209832.774069;-45.120503652039325
1739209832.7740703;-38.13080360867914
1739209832.7740715;-38.13080360867914
1739209832.7740726;-45.120503652039325
1739209832.774074;-45.120503652039325
1739209832.7740753;-45.120503652039325
1739209832.7740765;-45.120503652039325
1739209832.7740777;-38.13080360867914
1739209832.7740788;-33.981070128970906
1739209832.7740803;-45.120503652039325
1739209832.7740815;-38.13080360867914
1739209832.7740827;-31.141103565318893
1739209832.7740839;-45.120503652039325
1739209832.7740853;-45.120503652039325
1739209832.7740865;-45.120503652039325
1739209832.7740877;-45.120503652039325
1739209832.7740889;-45.120503652039325
1739209832.77409;-45.120503652039325
1739209832.7740915;-45.120503652039325
1739209832.7740927;-38.13080360867914
1739209832.7740939;-38.13080360867914
1739209832.774095;-38.13080360867914
1739209832.7740965;-38.13080360867914
1739209832.7740977;-38.13080360867914
1739209832.7740989;-35.57807855764607
1739209832.7741;-45.120503652039325
1739209832.7741013;-38.13080360867914
1739209832.7741027;-38.13080360867914
1739209832.7741039;-45.120503652039325
1739209832.774105;-45.120503652039325
1739209832.7741063;-38.13080360867914
1739209832.7741075;-38.13080360867914
1739209832.774109;-45.120503652039325
1739209832.77411;-45.120503652039325
1739209832.7741113;-45.120503652039325
1739209832.7741125;-38.13080360867914
1739209832.774114;-38.13080360867914
1739209832.774115;-38.13080360867914
1739209832.7741163;-38.13080360867914
1739209832.7741175;-33.981070128970906
1739209832.7741187;-38.13080360867914
1739209832.77412;-45.120503652039325
1739209832.7741213;-38.13080360867914
1739209832.7741225;-35.57807855764607
1739209832.7741237;-38.13080360867914
1739209832.774125;-38.13080360867914
1739209832.7741263;-38.13080360867914
1739209832.7741275;-45.120503652039325
1739209832.7741287;-45.120503652039325
1739209832.7741299;-45.120503652039325
1739209832.7741313;-45.120503652039325
1739209832.7741325;-45.120503652039325
1739209832.7741337;-33.981070128970906
1739209832.7741349;-35.57807855764607
1739209832.7741363;-45.120503652039325
1739209832.7741375;-33.981070128970906
1739209832.7741387;-38.13080360867914
1739209832.77414;-38.13080360867914
1739209832.774141;-45.120503652039325
1739209832.7741425;-38.13080360867914
1739209832.7741437;-33.981070128970906
1739209832.774145;-38.13080360867914
1739209832.774146;-38.13080360867914
1739209832.7741473;-45.120503652039325
1739209832.7741487;-35.57807855764607
1739209832.77415;-38.13080360867914
1739209832.774151;-45.120503652039325
1739209832.7741523;-35.57807855764607
1739209832.7741537;-31.141103565318915
1739209832.774155;-45.120503652039325
1739209832.774156;-45.120503652039325
1739209832.7741573;-38.13080360867914
1739209832.7741585;-38.13080360867914
1739209832.77416;-38.13080360867914
1739209832.774161;-45.120503652039325
1739209832.7741623;-45.120503652039325
1739209832.7741635;-38.13080360867914
1739209832.774165;-45.120503652039325
1739209832.774166;-38.13080360867914
1739209832.7741673;-38.13080360867914
1739209832.7741685;-45.120503652039325
1739209832.7741697;-45.120503652039325
1739209832.774171;-45.120503652039325
1739209832.7741723;-38.13080360867914
1739209832.7741735;-30.49652367304973
1739209832.7741747;-38.13080360867914
1739209832.774176;-45.120503652039325
1739209832.7741773;-45.120503652039325
1739209832.7741785;-38.13080360867914
1739209832.7741797;-38.13080360867914
1739209832.774181;-45.120503652039325
1739209832.7741823;-38.13080360867914
1739209832.7741835;-30.49652367304973
1739209832.7741847;-45.120503652039325
1739209832.774186;-38.13080360867914
1739209832.774187;-38.13080360867914
1739209832.7741885;-45.120503652039325
1739209832.7741897;-45.120503652039325
1739209832.774191;-45.120503652039325
1739209832.774192;-38.13080360867914
1739209832.7741935;-38.13080360867914
1739209832.7741947;-45.120503652039325
1739209832.774196;-45.120503652039325
1739209832.774197;-33.981070128970906
1739209832.7741983;-33.981070128970906
1739209832.7741997;-38.13080360867914
1739209832.774201;-45.120503652039325
1739209832.774202;-45.120503652039325
1739209832.7742033;-38.13080360867914
1739209832.7742045;-38.13080360867914
1739209832.774206;-38.13080360867914
1739209832.774207;-45.120503652039325
1739209832.7742083;-33.981070128970906
1739209832.7742095;-45.120503652039325
1739209832.774211;-45.120503652039325
1739209832.7742121;-45.120503652039325
1739209832.7742133;-28.992665084841942
1739209832.7742145;-35.57807855764607
1739209832.7742157;-38.13080360867914
1739209832.7742171;-45.120503652039325
1739209832.7742183;-33.981070128970906
1739209832.7742195;-45.120503652039325
1739209832.7742207;-45.120503652039325
1739209832.7742221;-45.120503652039325
1739209832.7742233;-31.14110356531892
1739209832.7742245;-38.13080360867914
1739209832.7742257;-38.13080360867914
1739209832.774227;-45.120503652039325
1739209832.7742283;-38.13080360867914
1739209832.7742295;-35.57807855764607
1739209832.7742307;-38.13080360867914
1739209832.774232;-45.120503652039325
1739209832.774233;-28.992665084841942
1739209832.7742345;-32.816014438256545
1739209832.7742357;-38.13080360867914
1739209832.774237;-45.120503652039325
1739209832.774238;-45.120503652039325
1739209832.7742395;-45.120503652039325
1739209832.7742407;-38.13080360867914
1739209832.774242;-45.120503652039325
1739209832.774243;-45.120503652039325
1739209832.7742443;-45.120503652039325
1739209832.7742457;-45.120503652039325
1739209832.774247;-45.120503652039325
