CAN Message; 0x1b8:03008748c6a719df
1739209752.7469707;-45.120503652039325
1739209752.7469728;-33.981070128970906
1739209752.746975;-31.141103565318893
1739209752.746977;-45.120503652039325
1739209752.7469792;-45.120503652039325
1739209752.7469814;-45.120503652039325
1739209752.7469833;-33.981070128970906
1739209752.7469854;-38.13080360867914
1739209752.7469876;-45.120503652039325
1739209752.7469897;-38.13080360867914
1739209752.7469919;-35.57807855764607
1739209752.746994;-38.13080360867914
1739209752.7469962;-45.120503652039325
1739209752.7469983;-45.120503652039325
1739209752.7470002;-38.13080360867914
1739209752.7470024;-38.13080360867914
1739209752.7470045;-38.13080360867914
1739209752.7470067;-38.13080360867914
1739209752.7470088;-38.13080360867914
1739209752.747011;-45.120503652039325
1739209752.747013;-45.120503652039325
1739209752.7470152;-32.816014438256545
1739209752.7470174;-35.57807855764607
1739209752.7470193;-45.120503652039325
1739209752.7470214;-45.120503652039325
1739209752.7470236;-35.57807855764607
1739209752.7470257;-35.57807855764607
1739209752.7470279;-45.120503652039325
1739209752.74703;-45.120503652039325
1739209752.7470322;-45.120503652039325
1739209752.7470343;-45.120503652039325
1739209752.7470362;-38.13080360867914
1739209752.7470384;-32.816014438256545
1739209752.7470405;-45.120503652039325
1739209752.7470427;-35.57807855764607
1739209752.7470448;-35.57807855764607
1739209752.747047;-38.13080360867914
1739209752.747049;-45.120503652039325
1739209752.7470512;-45.120503652039325
1739209752.7470531;-38.13080360867914
1739209752.7470553;-45.120503652039325
1739209752.7470574;-32.816014438256545
1739209752.7470596;-28.21854285175415
1739209752.7470617;-38.13080360867914
1739209752.7470639;-38.13080360867914
1739209752.747066;-35.57807855764607
1739209752.7470682;-32.816014438256545
1739209752.74707;-45.120503652039325
1739209752.7470722;-32.816014438256545
1739209752.7470744;-45.120503652039325
1739209752.7470765;-33.981070128970956
1739209752.7470787;-45.120503652039325
1739209752.7470808;-45.120503652039325
1739209752.747083;-45.120503652039325
1739209752.747085;-38.13080360867914
1739209752.7470872;-38.13080360867914
1739209752.7470891;-45.120503652039325
1739209752.7470913;-45.120503652039325
1739209752.7470934;-33.981070128970906
1739209752.7470956;-38.13080360867914
1739209752.7470977;-45.120503652039325
1739209752.7470999;-35.57807855764607
1739209752.747102;-32.816014438256545
1739209752.7471042;-38.13080360867914
1739209752.747106;-45.120503652039325
1739209752.7471082;-35.57807855764607
1739209752.7471104;-30.49652367304973
1739209752.7471125;-45.120503652039325
1739209752.7471147;-45.120503652039325
1739209752.7471168;-38.13080360867914
1739209752.747119;-35.57807855764607
1739209752.747121;-45.120503652039325
1739209752.747123;-45.120503652039325
1739209752.7471251;-45.120503652039325
1739209752.7471273;-38.13080360867914
1739209752.7471294;-45.120503652039325
1739209752.7471316;-45.120503652039325
1739209752.7471337;-38.13080360867914
1739209752.7471359;-45.120503652039325
1739209752.747138;-38.13080360867914
1739209752.74714;-45.120503652039325
1739209752.747142;-38.13080360867914
1739209752.7471442;-28.58837851428586
1739209752.7471464;-38.13080360867914
1739209752.7471485;-45.120503652039325
1739209752.7471507;-45.120503652039325
1739209752.7471528;-45.120503652039325
1739209752.747155;-45.120503652039325
1739209752.747157;-45.120503652039325
1739209752.747159;-45.120503652039325
1739209752.7471611;-45.120503652039325
1739209752.7471633;-45.120503652039325
1739209752.7471654;-45.120503652039325
1739209752.7471676;-45.120503652039325
1739209752.7471697;-45.120503652039325
1739209752.7471719;-45.120503652039325
1739209752.747174;-38.13080360867914
1739209752.747176;-38.13080360867914
1739209752.747178;-45.120503652039325
1739209752.7471802;-45.120503652039325
1739209752.7471824;-38.13080360867914
1739209752.7471845;-38.13080360867914
1739209752.7471867;-45.120503652039325
1739209752.7471888;-38.13080360867914
1739209752.747191;-35.57807855764607
1739209752.7471929;-45.120503652039325
1739209752.747195;-32.816014438256545
1739209752.7471972;-45.120503652039325
1739209752.7471993;-45.120503652039325
1739209752.7472014;-45.120503652039325
1739209752.7472036;-45.120503652039325
1739209752.7472057;-38.13080360867914
1739209752.7472079;-45.120503652039325
1739209752.7472098;-38.13080360867914
1739209752.747212;-45.120503652039325
1739209752.747214;-38.13080360867914
1739209752.7472162;-35.57807855764607
1739209752.7472184;-38.13080360867914
1739209752.7472205;-38.13080360867914
1739209752.7472227;-38.13080360867914
1739209752.7472248;-45.120503652039325
1739209752.747227;-35.57807855764607
1739209752.7472289;-38.13080360867914
1739209752.747231;-38.13080360867914
1739209752.7472332;-38.13080360867914
1739209752.7472353;-38.13080360867914
1739209752.7472374;-38.13080360867914
1739209752.7472396;-45.120503652039325
1739209752.7472417;-45.120503652039325
1739209752.747244;-38.13080360867914
1739209752.7472458;-38.13080360867914
1739209752.747248;-38.13080360867914
1739209752.74725;-38.13080360867914
1739209752.7472522;-45.120503652039325
1739209752.7472544;-38.13080360867914
1739209752.7472565;-38.13080360867914
1739209752.7472587;-45.120503652039325
1739209752.7472608;-38.13080360867914
1739209752.7472627;-38.13080360867914
1739209752.7472649;-38.13080360867914
1739209752.747267;-45.120503652039325
1739209752.7472692;-45.120503652039325
1739209752.7472713;-45.120503652039325
1739209752.7472734;-45.120503652039325
1739209752.7472756;-45.120503652039325
1739209752.7472777;-38.13080360867914
1739209752.7472796;-38.13080360867914
1739209752.7472818;-33.981070128970906
1739209752.747284;-35.57807855764607
1739209752.747286;-45.120503652039325
1739209752.7472882;-45.120503652039325
1739209752.7472904;-35.57807855764607
1739209752.7472925;-38.13080360867914
1739209752.7472947;-45.120503652039325
1739209752.7472968;-38.13080360867914
1739209752.7472987;-45.120503652039325
1739209752.7473009;-45.120503652039325
1739209752.747303;-45.120503652039325
1739209752.7473052;-45.120503652039325
1739209752.7473073;-38.13080360867914
1739209752.7473094;-45.120503652039325
1739209752.7473116;-45.120503652039325
1739209752.7473137;-38.13080360867914
1739209752.7473156;-38.13080360867914
1739209752.7473178;-45.120503652039325
1739209752.74732;-38.13080360867914
1739209752.747322;-35.57807855764607
1739209752.7473242;-33.981070128970906
1739209752.7473264;-35.57807855764607
1739209752.7473285;-45.120503652039325
1739209752.7473307;-38.13080360867914
1739209752.7473326;-33.981070128970906
1739209752.7473347;-38.13080360867914
1739209752.7473369;-45.120503652039325
1739209752.747339;-45.120503652039325
1739209752.7473412;-38.13080360867914
1739209752.7473433;-35.57807855764607
1739209752.7473454;-45.120503652039325
1739209752.7473476;-45.120503652039325
1739209752.7473495;-38.13080360867914
1739209752.7473516;-38.13080360867914
1739209752.7473538;-45.120503652039325
1739209752.747356;-45.120503652039325
1739209752.747358;-45.120503652039325
1739209752.7473602;-38.13080360867914
1739209752.7473624;-38.13080360867914
1739209752.7473645;-45.120503652039325
1739209752.7473667;-28.58837851428586
1739209752.7473686;-31.141103565318915
1739209752.7473707;-45.120503652039325
1739209752.7473729;-45.120503652039325
1739209752.747375;-32.816014438256545
1739209752.7473772;-38.13080360867914
1739209752.7473793;-45.120503652039325
1739209752.7473814;-35.57807855764607
1739209752.7473836;-45.120503652039325
1739209752.7473855;-45.120503652039325
1739209752.7473876;-33.981070128970906
1739209752.7473898;-35.57807855764607
1739209752.747392;-38.13080360867914
1739209752.747394;-45.120503652039325
1739209752.7473962;-45.120503652039325
1739209752.7473984;-35.57807855764607
1739209752.7474005;-45.120503652039325
1739209752.7474024;-45.120503652039325
1739209752.7474046;-45.120503652039325
1739209752.7474067;-45.120503652039325
1739209752.7474089;-38.13080360867914
1739209752.747411;-45.120503652039325
1739209752.7474132;-35.57807855764607
1739209752.7474153;-35.57807855764607
1739209752.7474174;-32.816014438256545
1739209752.7474194;-32.816014438256545
1739209752.7474215;-45.120503652039325
1739209752.7474236;-38.13080360867914
1739209752.7474258;-38.13080360867914
1739209752.747428;-45.120503652039325
1739209752.74743;-45.120503652039325
1739209752.7474322;-35.57807855764607
1739209752.7474344;-45.120503652039325
1739209752.7474365;-38.13080360867914
1739209752.7474384;-38.13080360867914
1739209752.7474406;-45.120503652039325
1739209752.7474427;-45.120503652039325
1739209752.7474449;-38.13080360867914
1739209752.747447;-35.57807855764607
1739209752.7474492;-45.120503652039325
1739209752.7474513;-32.816014438256545
1739209752.7474535;-31.141103565318893
1739209752.7474554;-45.120503652039325
1739209752.7474575;-45.120503652039325
1739209752.7474597;-45.120503652039325
1739209752.7474618;-45.120503652039325
1739209752.747464;-45.120503652039325
1739209752.747466;-45.120503652039325
1739209752.7474682;-35.57807855764607
1739209752.7474704;-35.57807855764607
1739209752.7474723;-45.120503652039325
1739209752.7474744;-45.120503652039325
1739209752.7474766;-38.13080360867914
1739209752.7474787;-32.816014438256545
1739209752.7474809;-45.120503652039325
1739209752.747483;-38.13080360867914
1739209752.7474852;-45.120503652039325
1739209752.7474873;-45.120503652039325
1739209752.7474892;-45.120503652039325
1739209752.7474914;-45.120503652039325
1739209752.7474935;-45.120503652039325
1739209752.7474957;-38.13080360867914
1739209752.7474978;-38.13080360867914
1739209752.7475;-38.13080360867914
1739209752.747502;-35.57807855764607
1739209752.7475042;-35.57807855764607
1739209752.7475064;-38.13080360867914
1739209752.7475083;-45.120503652039325
1739209752.7475104;-38.13080360867914
1739209752.7475126;-38.13080360867914
1739209752.7475147;-45.120503652039325
1739209752.7475169;-38.13080360867914
1739209752.747519;-45.120503652039325
1739209752.7475212;-45.120503652039325
1739209752.7475233;-38.13080360867914
1739209752.7475252;-38.13080360867914
1739209752.7475274;-45.120503652039325
1739209752.7475295;-45.120503652039325
1739209752.7475317;-38.13080360867914
1739209752.7475338;-38.13080360867914
1739209752.747536;-38.13080360867914
1739209752.747538;-38.13080360867914
1739209752.7475402;-38.13080360867914
1739209752.7475421;-32.816014438256545
1739209752.7475443;-45.120503652039325
1739209752.7475464;-45.120503652039325
1739209752.7475486;-38.13080360867914
1739209752.7475507;-32.816014438256545
1739209752.7475529;-45.120503652039325
1739209752.747555;-45.120503652039325
1739209752.7475572;-38.13080360867914
1739209752.747559;-38.13080360867914
1739209752.7475612;-38.13080360867914
1739209752.7475634;-38.13080360867914
1739209752.7475655;-45.120503652039325
1739209752.7475677;-38.13080360867914
1739209752.7475698;-38.13080360867914
1739209752.747572;-45.120503652039325
1739209752.747574;-38.13080360867914
1739209752.7475762;-38.13080360867914
1739209752.7475781;-45.120503652039325
1739209752.7475803;-45.120503652039325
1739209752.7475824;-45.120503652039325
1739209752.7475846;-45.120503652039325
1739209752.7475867;-45.120503652039325
1739209752.7475889;-45.120503652039325
1739209752.747591;-33.981070128970906
1739209752.7475932;-38.13080360867914
1739209752.747595;-38.13080360867914
1739209752.7475972;-32.816014438256545
1739209752.7475994;-35.57807855764607
1739209752.7476015;-38.13080360867914
1739209752.7476037;-45.120503652039325
1739209752.7476058;-38.13080360867914
1739209752.747608;-38.13080360867914
1739209752.74761;-45.120503652039325
1739209752.747612;-38.13080360867914
1739209752.7476141;-45.120503652039325
1739209752.7476163;-38.13080360867914
1739209752.7476184;-35.57807855764607
1739209752.7476206;-45.120503652039325
1739209752.7476227;-38.13080360867914
1739209752.7476249;-33.981070128970906
1739209752.747627;-38.13080360867914
1739209752.7476292;-38.13080360867914
1739209752.747631;-45.120503652039325
1739209752.7476332;-38.13080360867914
1739209752.7476354;-45.120503652039325
1739209752.7476375;-45.120503652039325
1739209752.7476397;-33.981070128970906
1739209752.7476418;-38.13080360867914
1739209752.747644;-45.120503652039325
1739209752.747646;-38.13080360867914
1739209752.747648;-45.120503652039325
1739209752.7476501;-38.13080360867914
1739209752.7476523;-45.120503652039325
1739209752.7476544;-38.13080360867914
1739209752.7476566;-35.57807855764607
1739209752.7476587;-45.120503652039325
1739209752.7476609;-45.120503652039325
1739209752.747663;-35.57807855764607
1739209752.747665;-35.57807855764607
1739209752.747667;-45.120503652039325
1739209752.7476692;-45.120503652039325
1739209752.7476714;-45.120503652039325
1739209752.7476735;-45.120503652039325
1739209752.7476757;-38.13080360867914
1739209752.7476778;-32.816014438256545
1739209752.74768;-45.120503652039325
1739209752.7476819;-45.120503652039325
1739209752.747684;-35.57807855764607
1739209752.7476861;-38.13080360867914
1739209752.7476883;-45.120503652039325
1739209752.7476904;-45.120503652039325
1739209752.7476926;-45.120503652039325
1739209752.7476947;-38.13080360867914
1739209752.7476969;-38.13080360867914
1739209752.747699;-45.120503652039325
1739209752.747701;-45.120503652039325
1739209752.747703;-32.816014438256545
1739209752.7477052;-45.120503652039325
1739209752.7477074;-45.120503652039325
1739209752.7477095;-25.826314394896357
1739209752.7477117;-35.57807855764607
1739209752.7477138;-38.13080360867914
1739209752.747716;-45.120503652039325
1739209752.7477179;-38.13080360867914
1739209752.74772;-38.13080360867914
1739209752.7477221;-45.120503652039325
1739209752.7477243;-45.120503652039325
1739209752.7477264;-35.57807855764607
1739209752.7477286;-45.120503652039325
1739209752.7477307;-45.120503652039325
1739209752.7477329;-45.120503652039325
1739209752.7477348;-45.120503652039325
1739209752.747737;-38.13080360867914
1739209752.747739;-38.13080360867914
1739209752.7477412;-45.120503652039325
1739209752.7477434;-32.816014438256545
1739209752.7477455;-35.57807855764607
1739209752.7477477;-38.13080360867914
1739209752.7477498;-38.13080360867914
1739209752.7477517;-45.120503652039325
1739209752.7477539;-45.120503652039325
1739209752.747756;-45.120503652039325
1739209752.7477582;-45.120503652039325
1739209752.7477603;-38.13080360867914
1739209752.7477624;-45.120503652039325
1739209752.7477646;-38.13080360867914
1739209752.7477667;-38.13080360867914
1739209752.7477689;-35.57807855764607
1739209752.7477708;-38.13080360867914
1739209752.747773;-45.120503652039325
1739209752.747775;-38.13080360867914
1739209752.7477772;-45.120503652039325
1739209752.7477794;-45.120503652039325
1739209752.7477815;-45.120503652039325
1739209752.7477837;-45.120503652039325
1739209752.7477858;-45.120503652039325
1739209752.7477877;-38.13080360867914
1739209752.7477899;-45.120503652039325
1739209752.747792;-38.13080360867914
1739209752.7477942;-30.49652367304973
