Time [s],Channel 1
8.076205833,0
8.076209750,1
8.076219833,0
8.076225750,1
8.076231833,0
8.076233750,1
8.076237833,0
8.076239750,1
8.076245833,0
8.076253750,1
8.076255833,0
8.076257750,1
8.076261833,0
8.076265750,1
8.076267833,0
8.076269750,1
8.076273917,0
8.076277750,1
8.076281833,0
8.076283750,1
8.076285833,0
8.076289750,1
8.076291833,0
8.076295750,1
8.076299833,0
8.076301750,1
8.076305833,0
8.076307750,1
8.076313833,0
8.076315750,1
8.076319917,0
8.076321917,1
8.119845000,0
8.119854917,1
8.119857000,0
8.119866917,1
8.119869000,0
8.119872917,1
8.119877000,0
8.119886917,1
8.119889000,0
8.119896917,1
8.119899000,0
8.119900917,1
8.119903000,0
8.119904917,1
8.119907000,0
8.119916917,1
8.119919000,0
8.119922917,1
8.119925000,0
8.119934917,1
8.119937000,0
8.119944917,1
8.119949000,0
8.119958917,1
8.119961000,0
8.119970917,1
8.119975000,0
8.119976917,1
8.119979000,0
8.119980917,1
8.119983000,0
8.119984917,1
8.119987000,0
8.119988917,1
8.119991000,0
8.119998917,1
8.120001000,0
8.120002917,1
8.120007000,0
8.120014917,1
8.120017000,0
8.120018917,1
8.120021000,0
8.120022917,1
8.120027000,0
8.120034917,1
8.120037000,0
8.120042917,1
8.120053000,0
8.120054917,1
8.120057000,0
8.120062917,1
8.120071000,0
8.120072917,1
8.120081000,0
8.120084917,1
8.120089000,0
8.120094917,1
8.120099167,0
8.120101083,1
8.166645917,0
8.166655833,1
8.166658000,0
8.166667833,1
8.166669917,0
8.166673833,1
8.166678000,0
8.166687833,1
8.166689917,0
8.166697833,1
8.166699917,0
8.166701833,1
8.166703917,0
8.166705833,1
8.166707917,0
8.166717833,1
8.166719917,0
8.166723833,1
8.166726000,0
8.166735833,1
8.166737917,0
8.166745833,1
8.166750000,0
8.166759833,1
8.166761917,0
8.166767833,1
8.166769917,0
8.166773833,1
8.166776000,0
8.166781833,1
8.166784000,0
8.166787833,1
8.166790000,0
8.166791833,1
8.166794000,0
8.166803833,1
8.166807917,0
8.166809833,1
8.166811917,0
8.166815833,1
8.166817917,0
8.166821833,1
8.166828000,0
8.166829833,1
8.166840000,0
8.166847833,1
8.166857917,0
8.166859833,1
8.166861833,0
8.166865833,1
8.166871917,0
8.166879833,1
8.166884000,0
8.166889833,1
8.166893833,0
8.166893917,1
8.166894000,0
8.166895833,1
8.166897833,0
8.166899833,1
8.166902000,0
8.166903917,1
8.209938500,0
8.209948417,1
8.209950500,0
8.209960500,1
8.209962500,0
8.209966500,1
8.209970500,0
8.209980500,1
8.209982500,0
8.209990500,1
8.209994500,0
8.209996500,1
8.210002500,0
8.210004500,1
8.210008500,0
8.210014500,1
8.210016500,0
8.210026500,1
8.210028500,0
8.210038500,1
8.210040500,0
8.210050500,1
8.210052500,0
8.210060500,1
8.210066500,0
8.210070500,1
8.210076500,0
8.210078500,1
8.210080500,0
8.210084500,1
8.210086500,0
8.210088500,1
8.210094500,0
8.210100500,1
8.210106500,0
8.210108500,1
8.210112500,0
8.210116500,1
8.210122667,0
8.210130500,1
8.210132583,0
8.210136500,1
8.210142667,0
8.210146500,1
8.210148583,0
8.210150500,1
8.210152583,0
8.210154500,1
8.210158583,0
8.210160500,1
8.210162667,0
8.210164500,1
8.210168583,0
8.210170500,1
8.210178583,0
8.210186500,1
8.210188667,0
8.210190583,1
8.243362167,0
8.243372083,1
8.243374167,0
8.243384083,1
8.243386167,0
8.243390083,1
8.243394167,0
8.243404083,1
8.243406167,0
8.243414083,1
8.243418167,0
8.243420083,1
8.243426167,0
8.243436083,1
8.243438167,0
8.243440083,1
8.243442167,0
8.243452083,1
8.243454167,0
8.243462083,1
8.243464167,0
8.243474083,1
8.243476167,0
8.243484083,1
8.243486167,0
8.243494083,1
8.243496167,0
8.243498083,1
8.243500167,0
8.243502083,1
8.243506167,0
8.243508083,1
8.243510167,0
8.243514083,1
8.243516167,0
8.243520083,1
8.243524167,0
8.243526083,1
8.243532167,0
8.243534083,1
8.243536167,0
8.243544083,1
8.243546167,0
8.243548083,1
8.243552167,0
8.243554083,1
8.243556167,0
8.243566083,1
8.243568167,0
8.243572083,1
8.243574167,0
8.243576083,1
8.243586167,0
8.243590167,1
8.243594167,0
8.243598167,1
8.243600167,0
8.243602167,1
8.243604167,0
8.243608167,1
8.243612167,0
8.243614167,1
8.243616333,0
8.243618250,1
8.288225333,0
8.288235250,1
8.288237333,0
8.288247250,1
8.288249333,0
8.288253250,1
8.288257333,0
8.288267250,1
8.288269333,0
8.288279250,1
8.288281333,0
8.288283250,1
8.288287333,0
8.288293250,1
8.288295333,0
8.288303250,1
8.288305333,0
8.288315250,1
8.288317333,0
8.288321250,1
8.288323333,0
8.288325250,1
8.288327333,0
8.288329250,1
8.288331333,0
8.288337250,1
8.288347333,0
8.288351250,1
8.288353333,0
8.288363250,1
8.288367333,0
8.288375250,1
8.288377333,0
8.288379250,1
8.288381333,0
8.288383250,1
8.288387333,0
8.288389250,1
8.288393333,0
8.288395250,1
8.288397333,0
8.288399250,1
8.288403333,0
8.288405250,1
8.288409333,0
8.288411250,1
8.288413333,0
8.288415250,1
8.288419333,0
8.288423250,1
8.288429333,0
8.288431250,1
8.288435333,0
8.288439250,1
8.288441333,0
8.288449250,1
8.288457333,0
8.288463250,1
8.288471333,0
8.288475250,1
8.288477417,0
8.288479333,1
8.312262083,0
8.312272000,1
8.312274083,0
8.312284000,1
8.312286083,0
8.312290000,1
8.312294083,0
8.312304000,1
8.312306083,0
8.312316000,1
8.312318083,0
8.312320000,1
8.312326083,0
8.312328000,1
8.312334083,0
8.312340000,1
8.312342083,0
8.312350000,1
8.312354083,0
8.312362000,1
8.312370083,0
8.312372000,1
8.312374083,0
8.312376000,1
8.312378083,0
8.312380000,1
8.312390083,0
8.312392000,1
8.312398083,0
8.312400000,1
8.312402083,0
8.312412000,1
8.312414083,0
8.312416000,1
8.312422083,0
8.312424000,1
8.312426083,0
8.312430000,1
8.312438083,0
8.312442000,1
8.312446083,0
8.312450000,1
8.312458083,0
8.312460000,1
8.312462083,0
8.312464000,1
8.312474083,0
8.312484000,1
8.312490083,0
8.312492000,1
8.312500083,0
8.312506000,1
8.312508083,0
8.312512083,1
8.312516167,0
8.312518083,1
8.326001583,0
8.326011500,1
8.326013583,0
8.326023500,1
8.326025583,0
8.326029500,1
8.326033583,0
8.326043500,1
8.326045583,0
8.326055500,1
8.326057583,0
8.326061500,1
8.326063583,0
8.326067500,1
8.326069583,0
8.326079500,1
8.326083583,0
8.326093500,1
8.326095583,0
8.326101500,1
8.326103583,0
8.326107500,1
8.326111583,0
8.326115500,1
8.326119583,0
8.326121500,1
8.326125583,0
8.326135500,1
8.326137583,0
8.326139500,1
8.326141583,0
8.326147500,1
8.326151583,0
8.326157500,1
8.326159583,0
8.326169583,1
8.326171583,0
8.326173583,1
8.326177583,0
8.326181500,1
8.326187583,0
8.326191583,1
8.326193583,0
8.326195583,1
8.326197583,0
8.326199583,1
8.326203583,0
8.326205583,1
8.326213583,0
8.326215583,1
8.326221583,0
8.326223583,1
8.326227583,0
8.326229583,1
8.326235750,0
8.326237583,1
8.326239667,0
8.326241583,1
8.326243667,0
8.326245583,1
8.326247667,0
8.326253583,1
8.326255750,0
8.326257667,1
8.344183917,0
8.344193750,1
8.344195750,0
8.344205750,1
8.344207750,0
8.344211750,1
8.344215750,0
8.344225750,1
8.344227750,0
8.344227833,1
8.344227917,0
8.344237750,1
8.344239750,0
8.344243750,1
8.344249833,0
8.344253750,1
8.344255917,0
8.344261750,1
8.344263833,0
8.344273750,1
8.344275833,0
8.344281750,1
8.344285917,0
8.344293750,1
8.344295833,0
8.344297750,1
8.344299833,0
8.344303750,1
8.344309833,0
8.344313750,1
8.344323833,0
8.344325750,1
8.344327833,0
8.344333750,1
8.344335833,0
8.344341750,1
8.344347833,0
8.344349750,1
8.344351833,0
8.344353750,1
8.344355833,0
8.344357750,1
8.344359833,0
8.344363750,1
8.344365833,0
8.344375750,1
8.344379833,0
8.344383750,1
8.344385833,0
8.344387750,1
8.344389833,0
8.344391750,1
8.344401833,0
8.344403750,1
8.344409833,0
8.344411750,1
8.344413833,0
8.344415750,1
8.344419833,0
8.344423750,1
8.344427833,0
8.344429750,1
8.344433833,0
8.344435750,1
8.344438000,0
8.344439917,1
8.385914750,0
8.385924667,1
8.385926750,0
8.385936667,1
8.385938750,0
8.385942667,1
8.385946750,0
8.385956667,1
8.385958750,0
8.385966667,1
8.385968750,0
8.385970667,1
8.385972750,0
8.385974667,1
8.385976750,0
8.385986667,1
8.385988750,0
8.385992667,1
8.385994750,0
8.386004667,1
8.386006750,0
8.386014667,1
8.386018750,0
8.386028667,1
8.386030750,0
8.386036667,1
8.386042750,0
8.386048667,1
8.386050750,0
8.386056667,1
8.386066750,0
8.386076667,1
8.386082750,0
8.386086667,1
8.386092750,0
8.386096667,1
8.386102750,0
8.386104667,1
8.386106750,0
8.386110750,1
8.386114750,0
8.386116750,1
8.386118750,0
8.386122750,1
8.386126750,0
8.386128750,1
8.386132750,0
8.386134750,1
8.386138750,0
8.386140750,1
8.386142750,0
8.386146750,1
8.386150750,0
8.386156750,1
8.386162750,0
8.386162833,1
8.386162917,0
8.386164750,1
8.386168833,0
8.386170750,1
8.410294250,0
8.410304083,1
8.410306083,0
8.410316083,1
8.410318083,0
8.410322083,1
8.410326083,0
8.410336083,1
8.410338083,0
8.410348000,1
8.410350083,0
8.410354083,1
8.410360083,0
8.410364083,1
8.410366083,0
8.410372000,1
8.410374083,0
8.410384083,1
8.410386083,0
8.410390083,1
8.410392083,0
8.410402083,1
8.410406083,0
8.410408083,1
8.410410083,0
8.410416083,1
8.410420083,0
8.410422083,1
8.410424083,0
8.410426083,1
8.410432083,0
8.410434083,1
8.410438083,0
8.410442083,1
8.410444083,0
8.410450083,1
8.410460250,0
8.410462083,1
8.410466167,0
8.410470083,1
8.410472167,0
8.410474083,1
8.410478167,0
8.410486083,1
8.410490250,0
8.410496083,1
8.410506167,0
8.410508083,1
8.410512167,0
8.410514083,1
8.410516167,0
8.410520083,1
8.410526167,0
8.410528083,1
8.410532167,0
8.410534083,1
8.410538250,0
8.410540083,1
8.410544250,0
8.410546083,1
8.410548250,0
8.410550167,1
8.471667333,0
8.471677250,1
8.471679333,0
8.471689250,1
8.471691333,0
8.471695250,1
8.471699333,0
8.471709250,1
8.471711333,0
8.471721250,1
8.471723333,0
8.471727250,1
8.471729333,0
8.471733250,1
8.471735250,0
8.471745250,1
8.471749250,0
8.471759250,1
8.471761250,0
8.471767250,1
8.471769250,0
8.471771250,1
8.471779250,0
8.471781250,1
8.471783250,0
8.471785250,1
8.471793250,0
8.471799250,1
8.471801250,0
8.471803250,1
8.471807250,0
8.471811250,1
8.471815250,0
8.471817250,1
8.471819250,0
8.471821250,1
8.471823250,0
8.471825250,1
8.471827250,0
8.471829250,1
8.471831250,0
8.471833250,1
8.471843250,0
8.471845250,1
8.471849250,0
8.471851250,1
8.471861250,0
8.471863250,1
8.471865250,0
8.471867250,1
8.471871250,0
8.471879250,1
8.471881250,0
8.471885250,1
8.471889250,0
8.471893250,1
8.471895250,0
8.471897250,1
8.471899250,0
8.471905250,1
8.471907250,0
8.471913250,1
8.471915250,0
8.471919250,1
8.471921333,0
8.471923250,1
8.511893250,0
8.511903167,1
8.511905250,0
8.511915167,1
8.511917250,0
8.511921167,1
8.511925250,0
8.511935167,1
8.511937250,0
8.511945167,1
8.511949250,0
8.511951167,1
8.511957250,0
8.511967167,1
8.511969250,0
8.511971167,1
8.511973250,0
8.511983167,1
8.511985250,0
8.511995167,1
8.511999250,0
8.512009167,1
8.512011250,0
8.512017167,1
8.512021250,0
8.512023167,1
8.512029250,0
8.512039167,1
8.512047250,0
8.512049250,1
8.512053250,0
8.512063250,1
8.512065250,0
8.512075250,1
8.512077250,0
8.512085250,1
8.512087250,0
8.512091250,1
8.512101417,0
8.512103250,1
8.512105333,0
8.512107250,1
8.512109250,0
8.512113250,1
8.512115417,0
8.512121250,1
8.512123333,0
8.512125250,1
8.512127333,0
8.512133250,1
8.512143333,0
8.512147250,1
8.512149333,0
8.512153250,1
8.512155417,0
8.512157417,1
8.550727000,0
8.550736917,1
8.550739000,0
8.550748917,1
8.550751000,0
8.550754917,1
8.550759000,0
8.550768917,1
8.550771000,0
8.550780917,1
8.550785000,0
8.550788917,1
8.550793000,0
8.550802917,1
8.550805000,0
8.550806917,1
8.550809000,0
8.550818917,1
8.550821000,0
8.550830917,1
8.550833083,0
8.550842917,1
8.550845000,0
8.550852917,1
8.550861000,0
8.550866917,1
8.550869000,0
8.550872917,1
8.550875000,0
8.550876917,1
8.550879000,0
8.550880917,1
8.550883000,0
8.550884917,1
8.550891000,0
8.550894917,1
8.550897000,0
8.550900917,1
8.550903000,0
8.550906917,1
8.550913000,0
8.550914917,1
8.550919000,0
8.550920917,1
8.550929000,0
8.550930917,1
8.550933000,0
8.550938917,1
8.550941000,0
8.550942917,1
8.550945000,0
8.550946917,1
8.550951000,0
8.550952917,1
8.550959000,0
8.550960917,1
8.550967000,0
8.550970917,1
8.550975000,0
8.550976917,1
8.550981167,0
8.550983083,1
8.574232250,0
8.574242167,1
8.574244250,0
8.574254167,1
8.574256250,0
8.574260167,1
8.574264250,0
8.574274167,1
8.574276250,0
8.574284167,1
8.574288250,0
8.574290167,1
8.574296250,0
8.574298167,1
8.574302250,0
8.574308167,1
8.574310250,0
8.574320250,1
8.574322250,0
8.574332250,1
8.574334250,0
8.574344250,1
8.574346250,0
8.574354250,1
8.574356250,0
8.574362250,1
8.574370250,0
8.574372250,1
8.574382333,0
8.574384250,1
8.574386250,0
8.574388250,1
8.574390333,0
8.574396250,1
8.574398417,0
8.574400250,1
8.574404333,0
8.574406250,1
8.574408417,0
8.574412250,1
8.574418333,0
8.574420250,1
8.574422333,0
8.574426250,1
8.574428333,0
8.574434250,1
8.574438333,0
8.574442250,1
8.574444333,0
8.574446250,1
8.574454333,0
8.574458250,1
8.574460333,0
8.574464250,1
8.574468333,0
8.574470250,1
8.574472333,0
8.574476250,1
8.574478333,0
8.574480250,1
8.574484417,0
8.574486333,1
8.589700333,0
8.589710250,1
8.589712250,0
8.589722250,1
8.589724250,0
8.589728250,1
8.589732250,0
8.589742250,1
8.589744250,0
8.589752250,1
8.589756333,0
8.589758250,1
8.589764333,0
8.589766250,1
8.589770250,0
8.589776250,1
8.589778417,0
8.589788250,1
8.589790250,0
8.589800250,1
8.589802417,0
8.589812250,1
8.589814250,0
8.589822250,1
8.589824250,0
8.589826250,1
8.589836417,0
8.589838250,1
8.589842417,0
8.589844250,1
8.589846417,0
8.589848250,1
8.589852333,0
8.589858250,1
8.589860417,0
8.589866250,1
8.589868333,0
8.589874250,1
8.589876417,0
8.589882250,1
8.589892333,0
8.589894250,1
8.589898333,0
8.589904250,1
8.589906333,0
8.589908250,1
8.589910333,0
8.589912250,1
8.589914333,0
8.589920250,1
8.589922333,0
8.589924250,1
8.589928333,0
8.589932250,1
8.589934417,0
8.589940250,1
8.589946333,0
8.589950250,1
8.589954417,0
8.589956333,1
8.643361750,0
8.643371667,1
8.643373750,0
8.643383667,1
8.643385750,0
8.643389667,1
8.643393750,0
8.643403667,1
8.643405750,0
8.643413667,1
8.643419750,0
8.643421667,1
8.643423750,0
8.643427667,1
8.643431750,0
8.643437667,1
8.643439750,0
8.643449667,1
8.643451750,0
8.643461667,1
8.643463750,0
8.643473667,1
8.643475750,0
8.643483667,1
8.643489750,0
8.643493667,1
8.643497750,0
8.643501667,1
8.643505750,0
8.643509667,1
8.643513750,0
8.643523667,1
8.643525750,0
8.643527667,1
8.643531750,0
8.643537667,1
8.643543750,0
8.643547667,1
8.643557750,0
8.643559667,1
8.643561750,0
8.643565667,1
8.643567750,0
8.643573667,1
8.643577750,0
8.643579667,1
8.643581750,0
8.643583667,1
8.643585750,0
8.643587667,1
8.643589750,0
8.643593667,1
8.643597750,0
8.643599667,1
8.643601750,0
8.643603667,1
8.643607750,0
8.643613667,1
8.643615917,0
8.643617833,1
8.659882500,0
8.659892417,1
8.659894417,0
8.659904417,1
8.659906417,0
8.659910417,1
8.659914417,0
8.659924417,1
8.659926417,0
8.659934417,1
8.659938417,0
8.659940417,1
8.659942417,0
8.659946417,1
8.659952417,0
8.659958417,1
8.659960417,0
8.659970417,1
8.659972417,0
8.659982417,1
8.659984417,0
8.659994417,1
8.659996417,0
8.660004417,1
8.660012417,0
8.660014417,1
8.660024417,0
8.660028417,1
8.660032417,0
8.660034417,1
8.660038417,0
8.660040417,1
8.660046417,0
8.660052417,1
8.660054417,0
8.660056417,1
8.660060417,0
8.660064417,1
8.660074417,0
8.660080417,1
8.660084417,0
8.660088417,1
8.660092417,0
8.660096417,1
8.660100417,0
8.660102417,1
8.660110417,0
8.660114417,1
8.660122417,0
8.660124417,1
8.660128417,0
8.660132417,1
8.660136583,0
8.660138500,1
8.682178667,0
8.682188583,1
8.682190667,0
8.682200583,1
8.682202667,0
8.682206583,1
8.682210667,0
8.682220583,1
8.682222667,0
8.682230583,1
8.682234667,0
8.682236583,1
8.682242667,0
8.682252583,1
8.682254667,0
8.682256583,1
8.682258667,0
8.682268583,1
8.682270667,0
8.682278583,1
8.682282667,0
8.682292583,1
8.682294667,0
8.682304583,1
8.682308667,0
8.682310583,1
8.682316667,0
8.682320583,1
8.682322667,0
8.682326583,1
8.682328667,0
8.682330583,1
8.682332667,0
8.682340583,1
8.682342667,0
8.682346583,1
8.682348667,0
8.682350583,1
8.682356667,0
8.682364583,1
8.682366667,0
8.682368583,1
8.682374667,0
8.682376583,1
8.682384667,0
8.682386583,1
8.682392667,0
8.682394583,1
8.682398667,0
8.682404583,1
8.682406667,0
8.682416583,1
8.682420667,0
8.682422583,1
8.682424667,0
8.682430583,1
8.682432833,0
8.682434750,1
8.713733083,0
8.713743083,1
8.713745083,0
8.713755083,1
8.713757083,0
8.713761083,1
8.713765083,0
8.713775083,1
8.713777083,0
8.713785083,1
8.713789083,0
8.713791083,1
8.713797083,0
8.713807083,1
8.713809083,0
8.713811083,1
8.713813083,0
8.713823083,1
8.713825083,0
8.713833000,1
8.713837083,0
8.713847083,1
8.713849083,0
8.713855000,1
8.713861083,0
8.713865000,1
8.713867083,0
8.713869000,1
8.713875083,0
8.713877000,1
8.713879083,0
8.713883000,1
8.713887083,0
8.713889000,1
8.713891083,0
8.713895000,1
8.713897083,0
8.713905000,1
8.713907083,0
8.713909000,1
8.713911083,0
8.713913000,1
8.713915083,0
8.713919000,1
8.713921083,0
8.713923000,1
8.713925083,0
8.713929000,1
8.713931083,0
8.713933000,1
8.713935083,0
8.713937000,1
8.713941083,0
8.713943083,1
8.713945083,0
8.713951000,1
8.713957083,0
8.713959083,1
8.713963083,0
8.713965083,1
8.713971083,0
8.713981000,1
8.713985250,0
8.713987167,1
8.752391417,0
8.752401333,1
8.752403417,0
8.752413333,1
8.752415500,0
8.752419333,1
8.752423417,0
8.752433333,1
8.752435417,0
8.752443333,1
8.752447417,0
8.752449333,1
8.752455417,0
8.752457333,1
8.752461417,0
8.752467333,1
8.752469417,0
8.752479333,1
8.752481417,0
8.752491333,1
8.752493417,0
8.752503333,1
8.752505417,0
8.752515333,1
8.752517417,0
8.752519333,1
8.752521417,0
8.752523333,1
8.752525417,0
8.752527333,1
8.752529417,0
8.752533333,1
8.752539417,0
8.752543333,1
8.752545417,0
8.752549333,1
8.752551417,0
8.752559333,1
8.752563417,0
8.752567333,1
8.752569417,0
8.752573333,1
8.752575417,0
8.752577333,1
8.752587417,0
8.752589333,1
8.752591417,0
8.752593333,1
8.752599417,0
8.752601333,1
8.752607417,0
8.752609333,1
8.752611417,0
8.752615333,1
8.752619417,0
8.752625333,1
8.752627417,0
8.752629333,1
8.752631417,0
8.752633333,1
8.752635417,0
8.752637333,1
8.752641417,0
8.752643333,1
