CAN Message; 0x1b8:02008b1f66a671f1
Timestamp;Amplitude
1739209806.2447364;-38.13080360867914
1739209806.244739;-45.120503652039325
1739209806.2447417;-45.120503652039325
1739209806.2447443;-38.13080360867914
1739209806.244747;-45.120503652039325
1739209806.2447493;-45.120503652039325
1739209806.244752;-38.13080360867914
1739209806.2447546;-45.120503652039325
1739209806.2447572;-35.57807855764607
1739209806.2447598;-38.13080360867914
1739209806.2447624;-31.141103565318915
1739209806.2447648;-31.141103565318915
1739209806.2447674;-45.120503652039325
1739209806.24477;-45.120503652039325
1739209806.2447727;-32.816014438256545
1739209806.2447753;-45.120503652039325
1739209806.2447777;-26.991370085610722
1739209806.2447803;-22.740042620751332
1739209806.244783;-38.13080360867914
1739209806.2447855;-38.13080360867914
1739209806.2447882;-28.58837851428586
1739209806.2447908;-38.13080360867914
1739209806.2447932;-38.13080360867914
1739209806.2447958;-29.438486411369333
1739209806.2447984;-38.13080360867914
1739209806.244801;-32.816014438256545
1739209806.2448037;-38.13080360867914
1739209806.2448063;-31.141103565318915
1739209806.2448087;-27.87774495603143
1739209806.2448113;-23.50682362968953
1739209806.244814;-27.267205301931607
1739209806.2448165;-33.981070128970906
1739209806.2448192;-27.267205301931607
1739209806.2448218;-45.120503652039325
1739209806.2448242;-31.141103565318915
1739209806.2448268;-27.8777449560314
1739209806.2448294;-38.13080360867914
1739209806.244832;-35.57807855764607
1739209806.2448347;-31.141103565318915
1739209806.2448373;-33.981070128970906
1739209806.2448397;-25.62660358559016
1739209806.2448423;-24.589719217205094
1739209806.244845;-28.588378514285886
1739209806.2448475;-33.981070128970956
1739209806.2448502;-30.49652367304973
1739209806.2448528;-33.981070128970906
1739209806.2448552;-45.120503652039325
1739209806.2448578;-45.120503652039325
1739209806.2448604;-35.57807855764607
1739209806.244863;-45.120503652039325
1739209806.2448657;-45.120503652039325
1739209806.244868;-30.49652367304973
1739209806.2448707;-28.58837851428586
1739209806.2448733;-23.273589343863303
1739209806.244876;-23.50682362968953
1739209806.2448785;-29.438486411369333
1739209806.2448812;-30.49652367304973
1739209806.2448835;-28.992665084841942
1739209806.2448862;-38.13080360867914
1739209806.2448888;-38.13080360867914
1739209806.2448914;-45.120503652039325
1739209806.244894;-45.120503652039325
1739209806.2448967;-38.13080360867914
1739209806.244899;-28.21854285175415
1739209806.2449017;-38.13080360867914
1739209806.2449043;-24.292649948874775
1739209806.244907;-22.175841390423358
1739209806.2449095;-31.141103565318915
1739209806.2449121;-33.981070128970906
1739209806.2449145;-38.13080360867914
1739209806.2449172;-38.13080360867914
1739209806.2449198;-33.981070128970906
1739209806.2449224;-38.13080360867914
1739209806.244925;-45.120503652039325
1739209806.2449276;-32.816014438256545
1739209806.24493;-33.981070128970906
1739209806.2449327;-45.120503652039325
1739209806.2449353;-45.120503652039325
1739209806.244938;-38.13080360867914
1739209806.2449405;-38.13080360867914
1739209806.2449431;-38.13080360867914
1739209806.2449455;-35.57807855764607
1739209806.2449481;-33.981070128970906
1739209806.2449508;-45.120503652039325
1739209806.2449534;-38.13080360867914
1739209806.244956;-45.120503652039325
1739209806.2449586;-45.120503652039325
1739209806.244961;-45.120503652039325
1739209806.2449636;-35.57807855764607
1739209806.2449663;-38.13080360867914
1739209806.244969;-38.13080360867914
1739209806.2449715;-45.120503652039325
1739209806.244974;-38.13080360867914
1739209806.2449765;-32.816014438256545
1739209806.2449791;-33.981070128970906
1739209806.2449818;-35.57807855764607
1739209806.2449844;-45.120503652039325
1739209806.244987;-38.13080360867914
1739209806.2449894;-38.13080360867914
1739209806.244992;-45.120503652039325
1739209806.2449946;-45.120503652039325
1739209806.2449973;-45.120503652039325
1739209806.245;-45.120503652039325
1739209806.2450025;-38.13080360867914
1739209806.245005;-38.13080360867914
1739209806.2450075;-38.13080360867914
1739209806.2450101;-38.13080360867914
1739209806.2450128;-45.120503652039325
1739209806.2450154;-45.120503652039325
1739209806.245018;-45.120503652039325
1739209806.2450204;-33.981070128970906
1739209806.245023;-45.120503652039325
1739209806.2450256;-38.13080360867914
1739209806.2450283;-38.13080360867914
1739209806.2450309;-35.57807855764607
1739209806.2450335;-31.141103565318893
1739209806.245036;-45.120503652039325
1739209806.2450385;-38.13080360867914
1739209806.2450411;-38.13080360867914
1739209806.2450438;-35.57807855764607
1739209806.2450464;-38.13080360867914
1739209806.245049;-38.13080360867914
1739209806.2450514;-45.120503652039325
1739209806.245054;-45.120503652039325
1739209806.2450566;-32.816014438256545
1739209806.2450593;-31.141103565318893
1739209806.2450619;-45.120503652039325
1739209806.2450645;-45.120503652039325
1739209806.245067;-45.120503652039325
1739209806.2450695;-33.981070128970906
1739209806.2450721;-33.981070128970906
1739209806.2450747;-45.120503652039325
1739209806.2450774;-38.13080360867914
1739209806.2450798;-38.13080360867914
1739209806.2450824;-35.57807855764607
1739209806.245085;-38.13080360867914
1739209806.2450876;-45.120503652039325
1739209806.2450902;-45.120503652039325
1739209806.2450929;-33.981070128970906
1739209806.2450953;-26.991370085610736
1739209806.2450979;-45.120503652039325
1739209806.2451005;-38.13080360867914
1739209806.2451031;-35.57807855764607
1739209806.2451057;-35.57807855764607
1739209806.2451084;-38.13080360867914
1739209806.2451108;-38.13080360867914
1739209806.2451134;-45.120503652039325
1739209806.245116;-45.120503652039325
1739209806.2451186;-38.13080360867914
1739209806.2451212;-35.57807855764607
1739209806.2451239;-45.120503652039325
1739209806.2451262;-45.120503652039325
1739209806.2451289;-35.57807855764607
1739209806.2451315;-35.57807855764607
1739209806.245134;-45.120503652039325
1739209806.2451367;-45.120503652039325
1739209806.2451394;-45.120503652039325
1739209806.2451417;-45.120503652039325
1739209806.2451444;-45.120503652039325
1739209806.245147;-45.120503652039325
1739209806.2451496;-45.120503652039325
1739209806.2451522;-45.120503652039325
1739209806.2451549;-35.57807855764607
1739209806.2451572;-26.035653463252796
1739209806.2451599;-38.13080360867914
1739209806.2451625;-35.57807855764607
1739209806.245165;-38.13080360867914
1739209806.2451677;-32.816014438256545
1739209806.2451704;-38.13080360867914
1739209806.2451727;-38.13080360867914
1739209806.2451754;-45.120503652039325
1739209806.245178;-45.120503652039325
1739209806.2451806;-45.120503652039325
1739209806.2451832;-38.13080360867914
1739209806.2451856;-38.13080360867914
1739209806.2451882;-38.13080360867914
1739209806.2451909;-38.13080360867914
1739209806.2451935;-38.13080360867914
1739209806.245196;-45.120503652039325
1739209806.2451987;-45.120503652039325
1739209806.245201;-45.120503652039325
1739209806.2452037;-33.981070128970906
1739209806.2452064;-38.13080360867914
1739209806.245209;-45.120503652039325
1739209806.2452116;-35.57807855764607
1739209806.2452142;-35.57807855764607
1739209806.2452166;-38.13080360867914
1739209806.2452192;-35.57807855764607
1739209806.2452219;-38.13080360867914
1739209806.2452245;-45.120503652039325
1739209806.245227;-38.13080360867914
1739209806.2452297;-38.13080360867914
1739209806.245232;-38.13080360867914
1739209806.2452347;-45.120503652039325
1739209806.2452374;-45.120503652039325
1739209806.24524;-45.120503652039325
1739209806.2452426;-38.13080360867914
1739209806.2452452;-38.13080360867914
1739209806.2452476;-45.120503652039325
1739209806.2452502;-38.13080360867914
1739209806.2452528;-38.13080360867914
1739209806.2452555;-45.120503652039325
1739209806.245258;-38.13080360867914
1739209806.2452607;-45.120503652039325
1739209806.245263;-38.13080360867914
1739209806.2452657;-45.120503652039325
1739209806.2452683;-38.13080360867914
1739209806.245271;-35.57807855764607
1739209806.2452736;-38.13080360867914
1739209806.245276;-38.13080360867914
1739209806.2452786;-45.120503652039325
1739209806.2452812;-38.13080360867914
1739209806.2452838;-33.981070128970906
1739209806.2452865;-45.120503652039325
1739209806.245289;-45.120503652039325
1739209806.2452915;-38.13080360867914
1739209806.245294;-38.13080360867914
1739209806.2452967;-45.120503652039325
1739209806.2452993;-45.120503652039325
1739209806.245302;-45.120503652039325
1739209806.2453046;-38.13080360867914
1739209806.245307;-32.816014438256545
1739209806.2453096;-45.120503652039325
1739209806.2453122;-38.13080360867914
1739209806.2453148;-35.57807855764607
1739209806.2453175;-38.13080360867914
1739209806.24532;-45.120503652039325
1739209806.2453225;-38.13080360867914
1739209806.245325;-38.13080360867914
1739209806.2453277;-38.13080360867914
1739209806.2453303;-45.120503652039325
1739209806.245333;-45.120503652039325
1739209806.2453356;-45.120503652039325
1739209806.245338;-38.13080360867914
1739209806.2453406;-38.13080360867914
1739209806.2453432;-38.13080360867914
1739209806.2453458;-28.58837851428586
1739209806.2453485;-38.13080360867914
1739209806.245351;-38.13080360867914
1739209806.2453535;-35.57807855764607
1739209806.245356;-45.120503652039325
1739209806.2453587;-45.120503652039325
1739209806.2453613;-38.13080360867914
1739209806.245364;-38.13080360867914
1739209806.2453666;-32.816014438256545
1739209806.245369;-45.120503652039325
1739209806.2453716;-35.57807855764607
1739209806.2453742;-38.13080360867914
1739209806.2453756;-38.13080360867914
1739209806.2453768;-38.13080360867914
1739209806.2453783;-45.120503652039325
1739209806.2453797;-45.120503652039325
1739209806.2453809;-38.13080360867914
1739209806.2453823;-38.13080360867914
1739209806.2453837;-45.120503652039325
1739209806.245385;-45.120503652039325
1739209806.2453864;-45.120503652039325
1739209806.2453878;-35.57807855764607
1739209806.245389;-38.13080360867914
1739209806.2453904;-45.120503652039325
1739209806.2453918;-27.267205301931607
1739209806.245393;-33.981070128970906
1739209806.2453945;-45.120503652039325
1739209806.245396;-45.120503652039325
1739209806.245397;-38.13080360867914
1739209806.2453985;-45.120503652039325
1739209806.2453997;-38.13080360867914
1739209806.2454011;-38.13080360867914
1739209806.2454026;-35.57807855764607
1739209806.2454038;-45.120503652039325
1739209806.2454052;-38.13080360867914
1739209806.2454066;-38.13080360867914
1739209806.2454078;-38.13080360867914
1739209806.2454093;-45.120503652039325
1739209806.2454107;-38.13080360867914
1739209806.2454119;-38.13080360867914
1739209806.2454133;-45.120503652039325
1739209806.2454147;-45.120503652039325
1739209806.245416;-38.13080360867914
1739209806.2454174;-38.13080360867914
1739209806.2454188;-38.13080360867914
1739209806.24542;-45.120503652039325
1739209806.2454214;-38.13080360867914
1739209806.2454228;-38.13080360867914
1739209806.245424;-38.13080360867914
1739209806.2454255;-38.13080360867914
1739209806.245427;-45.120503652039325
1739209806.245428;-38.13080360867914
1739209806.2454295;-38.13080360867914
1739209806.245431;-45.120503652039325
1739209806.2454321;-38.13080360867914
1739209806.2454336;-45.120503652039325
1739209806.245435;-45.120503652039325
1739209806.2454362;-38.13080360867914
1739209806.2454376;-38.13080360867914
1739209806.245439;-45.120503652039325
1739209806.2454402;-45.120503652039325
1739209806.2454417;-35.57807855764607
1739209806.245443;-45.120503652039325
1739209806.2454443;-45.120503652039325
1739209806.2454457;-33.981070128970906
1739209806.245447;-38.13080360867914
1739209806.2454484;-45.120503652039325
1739209806.2454498;-45.120503652039325
1739209806.245451;-45.120503652039325
1739209806.2454524;-45.120503652039325
1739209806.2454538;-45.120503652039325
1739209806.245455;-38.13080360867914
1739209806.2454565;-38.13080360867914
1739209806.245458;-45.120503652039325
1739209806.245459;-45.120503652039325
1739209806.2454605;-45.120503652039325
1739209806.245462;-45.120503652039325
1739209806.2454631;-45.120503652039325
1739209806.2454646;-38.13080360867914
1739209806.245466;-35.57807855764607
1739209806.2454672;-45.120503652039325
1739209806.2454686;-38.13080360867914
1739209806.24547;-38.13080360867914
1739209806.2454712;-38.13080360867914
1739209806.2454727;-45.120503652039325
1739209806.245474;-38.13080360867914
1739209806.2454753;-35.57807855764607
1739209806.2454767;-38.13080360867914
1739209806.2454782;-38.13080360867914
1739209806.2454793;-45.120503652039325
1739209806.2454808;-45.120503652039325
1739209806.2454822;-45.120503652039325
1739209806.2454834;-38.13080360867914
1739209806.2454848;-38.13080360867914
1739209806.2454863;-45.120503652039325
1739209806.2454875;-45.120503652039325
1739209806.245489;-45.120503652039325
1739209806.2454903;-32.816014438256545
1739209806.2454915;-38.13080360867914
1739209806.245493;-45.120503652039325
1739209806.2454941;-45.120503652039325
1739209806.2454956;-33.981070128970906
1739209806.245497;-35.57807855764607
1739209806.2454982;-45.120503652039325
1739209806.2454996;-38.13080360867914
1739209806.245501;-45.120503652039325
1739209806.2455022;-45.120503652039325
1739209806.2455037;-45.120503652039325
1739209806.245505;-45.120503652039325
1739209806.2455063;-45.120503652039325
1739209806.2455077;-38.13080360867914
1739209806.2455091;-35.57807855764607
1739209806.2455103;-45.120503652039325
1739209806.2455118;-38.13080360867914
1739209806.2455132;-38.13080360867914
1739209806.2455144;-45.120503652039325
1739209806.2455158;-45.120503652039325
1739209806.2455173;-45.120503652039325
1739209806.2455184;-45.120503652039325
1739209806.2455199;-38.13080360867914
1739209806.2455213;-38.13080360867914
1739209806.2455225;-45.120503652039325
1739209806.245524;-45.120503652039325
1739209806.2455254;-45.120503652039325
1739209806.2455266;-45.120503652039325
1739209806.245528;-45.120503652039325
1739209806.2455294;-38.13080360867914
1739209806.2455306;-45.120503652039325
1739209806.245532;-45.120503652039325
1739209806.2455335;-31.141103565318915
1739209806.2455347;-35.57807855764607
1739209806.245536;-38.13080360867914
1739209806.2455375;-45.120503652039325
1739209806.2455387;-38.13080360867914
1739209806.2455401;-38.13080360867914
1739209806.2455413;-45.120503652039325
1739209806.2455428;-45.120503652039325
1739209806.2455442;-45.120503652039325
1739209806.2455454;-38.13080360867914
1739209806.2455468;-45.120503652039325
1739209806.2455482;-38.13080360867914
1739209806.2455494;-38.13080360867914
1739209806.2455509;-45.120503652039325
1739209806.2455523;-45.120503652039325
1739209806.2455535;-45.120503652039325
1739209806.245555;-38.13080360867914
1739209806.2455564;-45.120503652039325
1739209806.2455575;-45.120503652039325
1739209806.245559;-38.13080360867914
1739209806.2455604;-32.816014438256545
1739209806.2455616;-38.13080360867914
1739209806.245563;-45.120503652039325
1739209806.2455645;-38.13080360867914
1739209806.2455657;-33.981070128970906
1739209806.245567;-33.981070128970906
1739209806.2455685;-45.120503652039325
1739209806.2455697;-38.13080360867914
1739209806.2455711;-38.13080360867914
1739209806.2455726;-45.120503652039325
1739209806.2455738;-45.120503652039325
1739209806.2455752;-38.13080360867914
1739209806.2455766;-38.13080360867914
1739209806.2455778;-33.981070128970906
1739209806.2455792;-38.13080360867914
