CAN Message; 0x1b8:010088a0f91d9b38
1739209659.526593;-38.13080360867914
1739209659.526599;-38.13080360867914
1739209659.526605;-45.120503652039325
1739209659.5266109;-38.13080360867914
1739209659.5266168;-45.120503652039325
1739209659.5266228;-38.13080360867914
1739209659.5266287;-38.13080360867914
1739209659.5266347;-35.57807855764607
1739209659.5266407;-38.13080360867914
1739209659.5266469;-45.120503652039325
1739209659.5266528;-45.120503652039325
1739209659.5266588;-38.13080360867914
1739209659.5266647;-38.13080360867914
1739209659.5266707;-45.120503652039325
1739209659.5266767;-45.120503652039325
1739209659.5266826;-45.120503652039325
1739209659.5266886;-38.13080360867914
1739209659.5266945;-35.57807855764607
1739209659.5267005;-38.13080360867914
1739209659.5267065;-45.120503652039325
1739209659.5267124;-38.13080360867914
1739209659.5267184;-38.13080360867914
1739209659.5267243;-38.13080360867914
1739209659.5267303;-45.120503652039325
1739209659.5267363;-38.13080360867914
1739209659.5267422;-38.13080360867914
1739209659.5267482;-38.13080360867914
1739209659.5267541;-45.120503652039325
1739209659.52676;-45.120503652039325
1739209659.5267663;-35.57807855764607
1739209659.5267723;-38.13080360867914
1739209659.5267782;-38.13080360867914
1739209659.5267842;-38.13080360867914
1739209659.5267901;-38.13080360867914
1739209659.526796;-38.13080360867914
1739209659.526802;-45.120503652039325
1739209659.526808;-33.981070128970906
1739209659.526814;-45.120503652039325
1739209659.52682;-33.981070128970906
1739209659.526826;-35.57807855764607
1739209659.5268319;-45.120503652039325
1739209659.5268378;-38.13080360867914
1739209659.5268438;-33.981070128970906
1739209659.5268497;-38.13080360867914
1739209659.5268557;-38.13080360867914
1739209659.5268617;-35.57807855764607
1739209659.5268676;-45.120503652039325
1739209659.5268736;-45.120503652039325
1739209659.5268795;-38.13080360867914
1739209659.5268857;-38.13080360867914
1739209659.5268917;-45.120503652039325
1739209659.5268977;-45.120503652039325
1739209659.5269036;-35.57807855764607
1739209659.5269096;-38.13080360867914
1739209659.5269156;-45.120503652039325
1739209659.5269215;-32.816014438256545
1739209659.5269275;-45.120503652039325
1739209659.5269334;-38.13080360867914
1739209659.5269394;-38.13080360867914
1739209659.5269454;-45.120503652039325
1739209659.5269513;-38.13080360867914
1739209659.5269573;-38.13080360867914
1739209659.5269632;-45.120503652039325
1739209659.5269692;-38.13080360867914
1739209659.5269752;-38.13080360867914
1739209659.526981;-35.57807855764607
1739209659.526987;-45.120503652039325
1739209659.526993;-45.120503652039325
1739209659.526999;-45.120503652039325
1739209659.5270052;-45.120503652039325
1739209659.5270112;-38.13080360867914
1739209659.527017;-35.57807855764607
1739209659.527023;-32.816014438256545
1739209659.527029;-38.13080360867914
1739209659.527035;-45.120503652039325
1739209659.527041;-45.120503652039325
1739209659.527047;-32.816014438256545
1739209659.5270529;-31.141103565318893
1739209659.5270588;-45.120503652039325
1739209659.5270648;-33.981070128970906
1739209659.5270708;-45.120503652039325
1739209659.5270767;-38.13080360867914
1739209659.5270827;-38.13080360867914
1739209659.5270886;-35.57807855764607
1739209659.5270946;-45.120503652039325
1739209659.5271006;-38.13080360867914
1739209659.5271065;-38.13080360867914
1739209659.5271125;-45.120503652039325
1739209659.5271184;-38.13080360867914
1739209659.5271246;-35.57807855764607
1739209659.5271306;-38.13080360867914
1739209659.5271366;-38.13080360867914
1739209659.5271425;-38.13080360867914
1739209659.5271485;-28.58837851428586
1739209659.5271544;-38.13080360867914
1739209659.5271604;-45.120503652039325
1739209659.5271664;-45.120503652039325
1739209659.5271723;-45.120503652039325
1739209659.5271783;-45.120503652039325
1739209659.5271842;-45.120503652039325
1739209659.5271902;-38.13080360867914
1739209659.5271962;-38.13080360867914
1739209659.5272021;-45.120503652039325
1739209659.527208;-45.120503652039325
1739209659.527214;-38.13080360867914
1739209659.52722;-35.57807855764607
1739209659.527226;-45.120503652039325
1739209659.527232;-45.120503652039325
1739209659.527238;-31.141103565318915
1739209659.527244;-25.252786309376837
1739209659.52725;-38.13080360867914
1739209659.527256;-45.120503652039325
1739209659.527262;-38.13080360867914
1739209659.527268;-45.120503652039325
1739209659.527274;-45.120503652039325
1739209659.5272799;-45.120503652039325
1739209659.5272858;-38.13080360867914
1739209659.5272918;-31.141103565318943
1739209659.5272977;-45.120503652039325
1739209659.5273037;-38.13080360867914
1739209659.5273097;-45.120503652039325
1739209659.5273156;-38.13080360867914
1739209659.5273216;-45.120503652039325
1739209659.5273275;-45.120503652039325
1739209659.5273335;-45.120503652039325
1739209659.5273395;-31.141103565318915
1739209659.5273454;-33.981070128970906
1739209659.5273514;-38.13080360867914
1739209659.5273573;-38.13080360867914
1739209659.5273635;-45.120503652039325
1739209659.5273695;-45.120503652039325
1739209659.5273755;-45.120503652039325
1739209659.5273814;-38.13080360867914
1739209659.5273874;-38.13080360867914
1739209659.5273933;-38.13080360867914
1739209659.5273993;-38.13080360867914
1739209659.5274053;-38.13080360867914
1739209659.5274112;-45.120503652039325
1739209659.5274172;-38.13080360867914
1739209659.5274231;-32.816014438256545
1739209659.527429;-45.120503652039325
1739209659.527435;-33.981070128970906
1739209659.527441;-33.981070128970906
1739209659.527447;-45.120503652039325
1739209659.527453;-38.13080360867914
1739209659.527459;-38.13080360867914
1739209659.5274649;-38.13080360867914
1739209659.5274708;-45.120503652039325
1739209659.5274768;-38.13080360867914
1739209659.527483;-33.981070128970906
1739209659.527489;-38.13080360867914
1739209659.527495;-45.120503652039325
1739209659.5275009;-38.13080360867914
1739209659.5275068;-38.13080360867914
1739209659.5275128;-45.120503652039325
1739209659.5275187;-45.120503652039325
1739209659.5275247;-33.981070128970906
1739209659.5275307;-33.981070128970906
1739209659.5275366;-33.981070128970906
1739209659.5275426;-35.57807855764607
1739209659.5275486;-38.13080360867914
1739209659.5275545;-38.13080360867914
1739209659.5275605;-38.13080360867914
1739209659.5275664;-45.120503652039325
1739209659.5275724;-38.13080360867914
1739209659.5275784;-38.13080360867914
1739209659.5275843;-35.57807855764607
1739209659.5275903;-38.13080360867914
1739209659.5275962;-38.13080360867914
1739209659.5276024;-45.120503652039325
1739209659.5276084;-45.120503652039325
1739209659.5276144;-38.13080360867914
1739209659.5276203;-45.120503652039325
1739209659.5276263;-45.120503652039325
1739209659.5276322;-31.141103565318915
1739209659.5276382;-33.981070128970906
1739209659.5276442;-38.13080360867914
1739209659.52765;-38.13080360867914
1739209659.527656;-38.13080360867914
1739209659.527662;-38.13080360867914
1739209659.527668;-38.13080360867914
1739209659.527674;-38.13080360867914
1739209659.52768;-29.438486411369347
1739209659.5276859;-45.120503652039325
1739209659.5276918;-45.120503652039325
1739209659.5276978;-38.13080360867914
1739209659.5277038;-38.13080360867914
1739209659.5277097;-35.57807855764607
1739209659.5277157;-38.13080360867914
1739209659.527722;-45.120503652039325
1739209659.5277278;-27.267205301931607
1739209659.5277338;-45.120503652039325
1739209659.5277398;-45.120503652039325
1739209659.5277457;-35.57807855764607
1739209659.5277517;-38.13080360867914
1739209659.5277576;-33.981070128970906
1739209659.5277636;-38.13080360867914
1739209659.5277696;-45.120503652039325
1739209659.5277755;-33.981070128970906
1739209659.5277815;-38.13080360867914
1739209659.5277874;-38.13080360867914
1739209659.5277934;-45.120503652039325
1739209659.5277994;-38.13080360867914
1739209659.5278053;-31.141103565318893
1739209659.5278113;-38.13080360867914
1739209659.5278172;-45.120503652039325
1739209659.5278232;-31.141103565318915
1739209659.5278292;-32.816014438256545
1739209659.5278351;-45.120503652039325
1739209659.5278413;-45.120503652039325
1739209659.5278473;-33.981070128970906
1739209659.5278533;-38.13080360867914
1739209659.5278592;-38.13080360867914
1739209659.5278652;-45.120503652039325
1739209659.5278711;-45.120503652039325
1739209659.527877;-38.13080360867914
1739209659.527883;-38.13080360867914
1739209659.527889;-45.120503652039325
1739209659.527895;-38.13080360867914
1739209659.527901;-32.816014438256545
1739209659.527907;-38.13080360867914
1739209659.5279129;-45.120503652039325
1739209659.5279188;-38.13080360867914
1739209659.5279248;-45.120503652039325
1739209659.5279307;-35.57807855764607
1739209659.5279367;-38.13080360867914
1739209659.5279427;-45.120503652039325
1739209659.5279486;-45.120503652039325
1739209659.5279546;-38.13080360867914
1739209659.5279608;-38.13080360867914
1739209659.5279667;-38.13080360867914
1739209659.5279727;-35.57807855764607
1739209659.5279787;-38.13080360867914
1739209659.5279846;-45.120503652039325
1739209659.5279906;-38.13080360867914
1739209659.5279965;-38.13080360867914
1739209659.5280025;-38.13080360867914
1739209659.5280085;-45.120503652039325
1739209659.5280144;-38.13080360867914
1739209659.5280204;-33.981070128970906
1739209659.528026;-38.13080360867914
1739209659.528032;-45.120503652039325
1739209659.5280378;-45.120503652039325
1739209659.5280437;-30.49652367304973
1739209659.5280495;-45.120503652039325
1739209659.5280552;-45.120503652039325
1739209659.5280612;-33.981070128970906
1739209659.5280669;-38.13080360867914
1739209659.5280726;-38.13080360867914
1739209659.5280786;-45.120503652039325
1739209659.5280843;-38.13080360867914
1739209659.5280902;-45.120503652039325
1739209659.528096;-38.13080360867914
1739209659.5281017;-38.13080360867914
1739209659.5281076;-45.120503652039325
1739209659.5281134;-38.13080360867914
1739209659.528119;-38.13080360867914
1739209659.528125;-45.120503652039325
1739209659.5281308;-45.120503652039325
1739209659.5281367;-31.141103565318915
1739209659.5281425;-38.13080360867914
1739209659.5281482;-45.120503652039325
1739209659.5281541;-35.57807855764607
1739209659.5281599;-38.13080360867914
1739209659.5281656;-45.120503652039325
1739209659.5281715;-33.981070128970906
1739209659.5281773;-38.13080360867914
1739209659.5281832;-45.120503652039325
1739209659.528189;-38.13080360867914
1739209659.5281947;-38.13080360867914
1739209659.5282006;-45.120503652039325
1739209659.5282063;-45.120503652039325
1739209659.528212;-38.13080360867914
1739209659.528218;-38.13080360867914
1739209659.5282238;-38.13080360867914
1739209659.5282297;-38.13080360867914
1739209659.5282354;-45.120503652039325
1739209659.5282412;-45.120503652039325
1739209659.528247;-45.120503652039325
1739209659.5282528;-45.120503652039325
1739209659.5282586;-45.120503652039325
1739209659.5282645;-38.13080360867914
1739209659.5282702;-45.120503652039325
1739209659.5282762;-45.120503652039325
1739209659.528282;-38.13080360867914
1739209659.5282876;-45.120503652039325
1739209659.5282936;-38.13080360867914
1739209659.5282993;-38.13080360867914
1739209659.528305;-45.120503652039325
1739209659.528311;-45.120503652039325
1739209659.5283167;-38.13080360867914
1739209659.5283227;-35.57807855764607
1739209659.5283284;-45.120503652039325
1739209659.5283341;-45.120503652039325
1739209659.52834;-45.120503652039325
1739209659.5283458;-38.13080360867914
1739209659.5283515;-38.13080360867914
1739209659.5283575;-38.13080360867914
1739209659.5283632;-33.981070128970906
1739209659.5283692;-38.13080360867914
1739209659.528375;-38.13080360867914
1739209659.5283806;-35.57807855764607
1739209659.5283866;-38.13080360867914
1739209659.5283923;-38.13080360867914
1739209659.5283983;-45.120503652039325
1739209659.528404;-45.120503652039325
1739209659.5284097;-45.120503652039325
1739209659.5284157;-32.816014438256545
1739209659.5284214;-45.120503652039325
1739209659.5284271;-45.120503652039325
1739209659.528433;-38.13080360867914
1739209659.5284388;-31.141103565318915
1739209659.5284448;-31.141103565318915
1739209659.5284505;-45.120503652039325
1739209659.5284562;-38.13080360867914
1739209659.5284622;-45.120503652039325
1739209659.528468;-38.13080360867914
1739209659.5284736;-45.120503652039325
1739209659.5284796;-38.13080360867914
1739209659.5284853;-38.13080360867914
1739209659.5284913;-38.13080360867914
1739209659.528497;-45.120503652039325
1739209659.5285027;-38.13080360867914
1739209659.5285087;-35.57807855764607
1739209659.5285144;-45.120503652039325
1739209659.52852;-45.120503652039325
1739209659.528526;-33.981070128970906
1739209659.5285318;-38.13080360867914
1739209659.5285378;-38.13080360867914
1739209659.5285435;-45.120503652039325
1739209659.5285492;-45.120503652039325
1739209659.5285552;-33.981070128970906
1739209659.5285609;-31.141103565318915
1739209659.5285666;-45.120503652039325
1739209659.5285726;-38.13080360867914
1739209659.5285783;-35.57807855764607
1739209659.5285842;-38.13080360867914
1739209659.52859;-45.120503652039325
1739209659.5285957;-38.13080360867914
1739209659.5286016;-38.13080360867914
1739209659.5286074;-45.120503652039325
1739209659.528613;-45.120503652039325
1739209659.528619;-38.13080360867914
1739209659.5286248;-38.13080360867914
1739209659.5286307;-38.13080360867914
1739209659.5286365;-45.120503652039325
1739209659.5286422;-38.13080360867914
1739209659.5286481;-38.13080360867914
1739209659.5286539;-38.13080360867914
1739209659.5286596;-45.120503652039325
1739209659.5286655;-33.981070128970906
1739209659.5286713;-35.57807855764607
1739209659.5286772;-45.120503652039325
1739209659.528683;-45.120503652039325
1739209659.5286887;-45.120503652039325
1739209659.5286946;-38.13080360867914
1739209659.5287004;-45.120503652039325
1739209659.528706;-38.13080360867914
1739209659.528712;-38.13080360867914
1739209659.5287178;-38.13080360867914
1739209659.5287237;-38.13080360867914
1739209659.5287294;-45.120503652039325
1739209659.5287352;-33.981070128970906
1739209659.5287411;-33.981070128970906
1739209659.5287468;-38.13080360867914
1739209659.5287526;-45.120503652039325
1739209659.5287585;-33.981070128970906
1739209659.5287642;-32.816014438256545
1739209659.5287702;-29.438486411369347
1739209659.528776;-45.120503652039325
1739209659.5287817;-38.13080360867914
1739209659.5287876;-38.13080360867914
1739209659.5287933;-45.120503652039325
1739209659.5287993;-45.120503652039325
1739209659.528805;-38.13080360867914
1739209659.5288107;-35.57807855764607
1739209659.5288167;-28.992665084841942
1739209659.5288224;-38.13080360867914
1739209659.5288281;-38.13080360867914
1739209659.528834;-38.13080360867914
1739209659.5288398;-38.13080360867914
1739209659.5288458;-45.120503652039325
1739209659.5288515;-45.120503652039325
1739209659.5288572;-45.120503652039325
1739209659.5288632;-32.81601443825658
1739209659.528869;-45.120503652039325
1739209659.5288746;-38.13080360867914
1739209659.5288806;-45.120503652039325
1739209659.5288863;-45.120503652039325
1739209659.5288923;-45.120503652039325
1739209659.528898;-45.120503652039325
