CAN Message; 0x39:06e1d58659a129bd
1739209740.3956487;-45.120503652039325
1739209740.3956518;-33.981070128970906
1739209740.395655;-38.13080360867914
1739209740.3956578;-38.13080360867914
1739209740.3956609;-45.120503652039325
1739209740.3956637;-30.49652367304976
1739209740.3956668;-38.13080360867914
1739209740.39567;-38.13080360867914
1739209740.3956728;-45.120503652039325
1739209740.395676;-45.120503652039325
1739209740.3956788;-33.981070128970906
1739209740.3956819;-45.120503652039325
1739209740.395685;-38.13080360867914
1739209740.3956878;-30.49652367304973
1739209740.395691;-38.13080360867914
1739209740.3956938;-38.13080360867914
1739209740.3956969;-45.120503652039325
1739209740.3957;-45.120503652039325
1739209740.3957028;-45.120503652039325
1739209740.395706;-45.120503652039325
1739209740.3957088;-45.120503652039325
1739209740.395712;-31.141103565318915
1739209740.395715;-33.981070128970906
1739209740.3957179;-45.120503652039325
1739209740.395721;-35.57807855764607
1739209740.3957238;-32.816014438256545
1739209740.395727;-45.120503652039325
1739209740.39573;-38.13080360867914
1739209740.3957329;-38.13080360867914
1739209740.395736;-38.13080360867914
1739209740.3957388;-45.120503652039325
1739209740.395742;-45.120503652039325
1739209740.395745;-35.57807855764607
1739209740.395748;-35.57807855764607
1739209740.395751;-45.120503652039325
1739209740.3957539;-45.120503652039325
1739209740.395757;-38.13080360867914
1739209740.39576;-38.13080360867914
1739209740.395763;-35.57807855764607
1739209740.395766;-45.120503652039325
1739209740.395769;-38.13080360867914
1739209740.395772;-35.57807855764607
1739209740.395775;-31.141103565318915
1739209740.395778;-45.120503652039325
1739209740.395781;-38.13080360867914
1739209740.3957841;-38.13080360867914
1739209740.395787;-38.13080360867914
1739209740.39579;-33.981070128970906
1739209740.395793;-45.120503652039325
1739209740.395796;-45.120503652039325
1739209740.3957992;-35.57807855764607
1739209740.395802;-45.120503652039325
1739209740.3958051;-38.13080360867914
1739209740.395808;-45.120503652039325
1739209740.395811;-45.120503652039325
1739209740.3958142;-32.816014438256545
1739209740.395817;-45.120503652039325
1739209740.3958201;-38.13080360867914
1739209740.395823;-45.120503652039325
1739209740.395826;-45.120503652039325
1739209740.3958292;-45.120503652039325
1739209740.395832;-45.120503652039325
1739209740.3958352;-27.8777449560314
1739209740.395838;-31.141103565318893
1739209740.3958411;-45.120503652039325
1739209740.3958442;-45.120503652039325
1739209740.395847;-30.49652367304973
1739209740.3958502;-38.13080360867914
1739209740.395853;-45.120503652039325
1739209740.3958561;-45.120503652039325
1739209740.3958592;-38.13080360867914
1739209740.395862;-45.120503652039325
1739209740.3958652;-45.120503652039325
1739209740.395868;-38.13080360867914
1739209740.3958712;-45.120503652039325
1739209740.3958743;-45.120503652039325
1739209740.3958771;-38.13080360867914
1739209740.3958802;-45.120503652039325
1739209740.395883;-38.13080360867914
1739209740.3958862;-45.120503652039325
1739209740.3958893;-45.120503652039325
1739209740.3958921;-33.981070128970906
1739209740.3958952;-33.981070128970906
1739209740.395898;-45.120503652039325
1739209740.3959012;-35.57807855764607
1739209740.3959043;-32.816014438256545
1739209740.3959072;-45.120503652039325
1739209740.3959103;-45.120503652039325
1739209740.3959131;-45.120503652039325
1739209740.3959162;-38.13080360867914
1739209740.3959193;-45.120503652039325
1739209740.3959222;-45.120503652039325
1739209740.3959253;-35.57807855764607
1739209740.3959281;-38.13080360867914
1739209740.3959312;-45.120503652039325
1739209740.3959343;-45.120503652039325
1739209740.3959372;-45.120503652039325
1739209740.3959403;-45.120503652039325
1739209740.3959432;-38.13080360867914
1739209740.3959463;-45.120503652039325
1739209740.3959494;-38.13080360867914
1739209740.3959522;-38.13080360867914
1739209740.3959553;-29.438486411369333
1739209740.3959582;-32.816014438256545
1739209740.3959613;-33.981070128970906
1739209740.3959644;-38.13080360867914
1739209740.3959672;-45.120503652039325
1739209740.3959703;-45.120503652039325
1739209740.3959732;-38.13080360867914
1739209740.3959763;-35.57807855764607
1739209740.3959794;-33.981070128970956
1739209740.3959823;-45.120503652039325
1739209740.3959854;-35.57807855764607
1739209740.3959882;-38.13080360867914
1739209740.3959913;-45.120503652039325
1739209740.3959944;-45.120503652039325
1739209740.3959973;-38.13080360867914
1739209740.3960004;-45.120503652039325
1739209740.3960032;-32.816014438256545
1739209740.3960063;-32.816014438256545
1739209740.3960094;-45.120503652039325
1739209740.3960123;-38.13080360867914
1739209740.3960154;-38.13080360867914
1739209740.3960185;-38.13080360867914
1739209740.3960214;-38.13080360867914
1739209740.3960245;-30.49652367304973
1739209740.3960273;-45.120503652039325
1739209740.3960304;-38.13080360867914
1739209740.3960335;-33.981070128970906
1739209740.3960364;-38.13080360867914
1739209740.3960395;-45.120503652039325
1739209740.3960423;-45.120503652039325
1739209740.3960454;-35.57807855764607
1739209740.3960485;-38.13080360867914
1739209740.3960514;-29.438486411369333
1739209740.3960545;-28.21854285175415
1739209740.3960574;-45.120503652039325
1739209740.3960605;-45.120503652039325
1739209740.3960636;-38.13080360867914
1739209740.3960664;-35.57807855764607
1739209740.3960695;-38.13080360867914
1739209740.3960724;-33.981070128970906
1739209740.3960755;-45.120503652039325
1739209740.3960786;-38.13080360867914
1739209740.3960814;-38.13080360867914
1739209740.3960845;-35.57807855764607
1739209740.3960874;-38.13080360867914
1739209740.3960905;-45.120503652039325
1739209740.3960936;-45.120503652039325
1739209740.3960965;-45.120503652039325
1739209740.3960996;-45.120503652039325
1739209740.3961024;-45.120503652039325
1739209740.3961055;-38.13080360867914
1739209740.3961086;-38.13080360867914
1739209740.3961115;-38.13080360867914
1739209740.3961146;-45.120503652039325
1739209740.3961174;-38.13080360867914
1739209740.3961205;-38.13080360867914
1739209740.3961236;-38.13080360867914
1739209740.3961265;-30.49652367304973
1739209740.3961296;-35.57807855764607
1739209740.3961325;-45.120503652039325
1739209740.3961356;-38.13080360867914
1739209740.3961387;-38.13080360867914
1739209740.3961415;-45.120503652039325
1739209740.3961446;-45.120503652039325
1739209740.3961475;-45.120503652039325
1739209740.3961506;-33.981070128970956
1739209740.3961537;-45.120503652039325
1739209740.3961565;-45.120503652039325
1739209740.3961596;-45.120503652039325
1739209740.3961625;-38.13080360867914
1739209740.3961656;-38.13080360867914
1739209740.3961687;-38.13080360867914
1739209740.3961716;-35.57807855764607
1739209740.3961747;-32.816014438256545
1739209740.3961775;-45.120503652039325
1739209740.3961806;-38.13080360867914
1739209740.3961837;-38.13080360867914
1739209740.3961866;-45.120503652039325
1739209740.3961897;-38.13080360867914
1739209740.3961926;-32.816014438256545
1739209740.3961957;-38.13080360867914
1739209740.3961987;-35.57807855764607
1739209740.3962016;-32.816014438256545
1739209740.3962047;-35.57807855764607
1739209740.3962076;-45.120503652039325
1739209740.3962107;-35.57807855764607
1739209740.3962138;-38.13080360867914
1739209740.3962166;-45.120503652039325
1739209740.3962197;-45.120503652039325
1739209740.3962226;-45.120503652039325
1739209740.3962257;-45.120503652039325
1739209740.3962288;-38.13080360867914
1739209740.3962317;-38.13080360867914
1739209740.3962348;-45.120503652039325
1739209740.3962376;-38.13080360867914
1739209740.3962407;-38.13080360867914
1739209740.3962438;-45.120503652039325
1739209740.3962467;-33.981070128970906
1739209740.3962498;-45.120503652039325
1739209740.3962529;-45.120503652039325
1739209740.3962557;-35.57807855764607
1739209740.3962588;-35.57807855764607
1739209740.3962617;-45.120503652039325
1739209740.3962648;-38.13080360867914
1739209740.396268;-38.13080360867914
1739209740.3962708;-38.13080360867914
1739209740.3962739;-38.13080360867914
1739209740.3962767;-45.120503652039325
1739209740.3962798;-45.120503652039325
1739209740.396283;-31.141103565318915
1739209740.3962858;-35.57807855764607
1739209740.3962889;-45.120503652039325
1739209740.3962917;-35.57807855764607
1739209740.3962948;-45.120503652039325
1739209740.396298;-38.13080360867914
1739209740.3963008;-45.120503652039325
1739209740.396304;-45.120503652039325
1739209740.3963068;-45.120503652039325
1739209740.3963099;-45.120503652039325
1739209740.396313;-45.120503652039325
1739209740.3963158;-45.120503652039325
1739209740.396319;-38.13080360867914
1739209740.3963218;-33.981070128970906
1739209740.3963249;-45.120503652039325
1739209740.396328;-45.120503652039325
1739209740.3963308;-45.120503652039325
1739209740.396334;-33.981070128970906
1739209740.3963368;-45.120503652039325
1739209740.39634;-45.120503652039325
1739209740.396343;-45.120503652039325
1739209740.3963459;-38.13080360867914
1739209740.396349;-38.13080360867914
1739209740.3963518;-35.57807855764607
1739209740.396355;-38.13080360867914
1739209740.396358;-45.120503652039325
1739209740.3963609;-45.120503652039325
1739209740.396364;-45.120503652039325
1739209740.3963668;-45.120503652039325
1739209740.39637;-33.981070128970906
1739209740.3963723;-38.13080360867914
1739209740.3963747;-38.13080360867914
1739209740.396377;-38.13080360867914
1739209740.3963795;-33.981070128970906
1739209740.3963819;-45.120503652039325
1739209740.3963842;-45.120503652039325
1739209740.3963866;-45.120503652039325
1739209740.396389;-38.13080360867914
1739209740.3963914;-38.13080360867914
1739209740.3963938;-45.120503652039325
1739209740.3963962;-38.13080360867914
1739209740.3963985;-38.13080360867914
1739209740.396401;-38.13080360867914
1739209740.3964036;-45.120503652039325
1739209740.396406;-45.120503652039325
1739209740.3964083;-45.120503652039325
1739209740.3964107;-45.120503652039325
1739209740.396413;-45.120503652039325
1739209740.3964155;-45.120503652039325
1739209740.3964179;-33.981070128970906
1739209740.3964202;-38.13080360867914
1739209740.3964226;-38.13080360867914
1739209740.396425;-32.816014438256545
1739209740.3964274;-27.267205301931607
1739209740.3964298;-31.141103565318893
1739209740.3964322;-45.120503652039325
1739209740.3964345;-45.120503652039325
1739209740.396437;-45.120503652039325
1739209740.3964393;-45.120503652039325
1739209740.3964417;-38.13080360867914
1739209740.396444;-45.120503652039325
1739209740.3964465;-32.81601443825658
1739209740.3964489;-38.13080360867914
1739209740.3964512;-38.13080360867914
1739209740.3964536;-38.13080360867914
1739209740.396456;-45.120503652039325
1739209740.3964584;-38.13080360867914
1739209740.3964608;-45.120503652039325
1739209740.3964632;-45.120503652039325
1739209740.3964655;-30.49652367304973
1739209740.396468;-32.816014438256545
1739209740.3964705;-45.120503652039325
1739209740.396473;-38.13080360867914
1739209740.3964753;-38.13080360867914
1739209740.3964777;-38.13080360867914
1739209740.39648;-45.120503652039325
1739209740.3964825;-45.120503652039325
1739209740.3964849;-38.13080360867914
1739209740.3964872;-45.120503652039325
1739209740.3964896;-38.13080360867914
1739209740.396492;-38.13080360867914
1739209740.3964944;-45.120503652039325
1739209740.3964968;-45.120503652039325
1739209740.3964992;-45.120503652039325
1739209740.3965015;-38.13080360867914
1739209740.396504;-30.49652367304973
1739209740.3965063;-32.816014438256545
1739209740.3965087;-45.120503652039325
1739209740.396511;-38.13080360867914
1739209740.3965135;-32.816014438256545
1739209740.3965158;-38.13080360867914
1739209740.3965182;-38.13080360867914
1739209740.3965206;-45.120503652039325
1739209740.396523;-45.120503652039325
1739209740.3965254;-45.120503652039325
1739209740.3965278;-38.13080360867914
1739209740.3965302;-45.120503652039325
1739209740.3965325;-45.120503652039325
1739209740.396535;-45.120503652039325
1739209740.3965375;-45.120503652039325
1739209740.39654;-33.981070128970906
1739209740.3965423;-45.120503652039325
1739209740.3965447;-38.13080360867914
1739209740.396547;-35.57807855764607
1739209740.3965495;-38.13080360867914
1739209740.3965518;-38.13080360867914
1739209740.3965542;-45.120503652039325
1739209740.3965566;-38.13080360867914
1739209740.396559;-45.120503652039325
1739209740.3965614;-35.57807855764607
1739209740.3965638;-32.816014438256545
1739209740.3965662;-38.13080360867914
1739209740.3965685;-35.57807855764607
1739209740.396571;-38.13080360867914
1739209740.3965733;-33.981070128970906
1739209740.3965757;-45.120503652039325
1739209740.396578;-45.120503652039325
1739209740.3965805;-45.120503652039325
1739209740.3965828;-45.120503652039325
1739209740.3965852;-38.13080360867914
1739209740.3965876;-45.120503652039325
1739209740.39659;-45.120503652039325
1739209740.3965924;-38.13080360867914
1739209740.3965948;-45.120503652039325
1739209740.3965971;-45.120503652039325
1739209740.3965995;-32.816014438256545
1739209740.3966022;-29.438486411369333
1739209740.3966045;-45.120503652039325
1739209740.396607;-45.120503652039325
1739209740.3966093;-38.13080360867914
1739209740.3966117;-38.13080360867914
1739209740.396614;-38.13080360867914
1739209740.3966165;-38.13080360867914
1739209740.3966188;-38.13080360867914
1739209740.3966212;-38.13080360867914
1739209740.3966236;-38.13080360867914
1739209740.396626;-45.120503652039325
1739209740.3966284;-38.13080360867914
1739209740.3966308;-35.57807855764607
1739209740.3966331;-45.120503652039325
1739209740.3966355;-38.13080360867914
1739209740.396638;-45.120503652039325
1739209740.3966403;-45.120503652039325
1739209740.3966427;-45.120503652039325
1739209740.396645;-45.120503652039325
1739209740.3966475;-45.120503652039325
1739209740.3966498;-45.120503652039325
1739209740.3966522;-38.13080360867914
1739209740.3966546;-45.120503652039325
1739209740.396657;-35.57807855764607
1739209740.3966594;-32.816014438256545
1739209740.3966618;-45.120503652039325
1739209740.3966641;-45.120503652039325
1739209740.3966665;-38.13080360867914
1739209740.3966691;-38.13080360867914
1739209740.3966715;-45.120503652039325
1739209740.396674;-38.13080360867914
1739209740.3966763;-45.120503652039325
1739209740.3966787;-45.120503652039325
1739209740.396681;-45.120503652039325
1739209740.3966835;-45.120503652039325
1739209740.3966858;-35.57807855764607
1739209740.3966882;-30.49652367304973
1739209740.3966906;-32.816014438256545
1739209740.396693;-38.13080360867914
1739209740.3966954;-38.13080360867914
1739209740.3966978;-38.13080360867914
1739209740.3967001;-38.13080360867914
1739209740.3967025;-45.120503652039325
1739209740.396705;-45.120503652039325
1739209740.3967073;-45.120503652039325
1739209740.3967097;-38.13080360867914
1739209740.396712;-38.13080360867914
1739209740.3967144;-38.13080360867914
1739209740.3967168;-38.13080360867914
1739209740.3967192;-38.13080360867914
1739209740.3967216;-45.120503652039325
1739209740.396724;-45.120503652039325
1739209740.3967264;-33.981070128970906
1739209740.3967288;-45.120503652039325
