CAN Message; 0x1b8:0100b5d1df7eb5c7
1739209782.9930317;-38.13080360867914
1739209782.9930382;-38.13080360867914
1739209782.9930444;-38.13080360867914
1739209782.9930508;-45.120503652039325
1739209782.993057;-38.13080360867914
1739209782.9930634;-38.13080360867914
1739209782.9930696;-38.13080360867914
1739209782.993076;-38.13080360867914
1739209782.9930823;-38.13080360867914
1739209782.9930887;-38.13080360867914
1739209782.993095;-45.120503652039325
1739209782.9931014;-33.981070128970906
1739209782.9931076;-38.13080360867914
1739209782.993114;-45.120503652039325
1739209782.9931202;-38.13080360867914
1739209782.9931266;-38.13080360867914
1739209782.9931328;-45.120503652039325
1739209782.9931393;-45.120503652039325
1739209782.9931455;-32.816014438256545
1739209782.993152;-45.120503652039325
1739209782.993158;-45.120503652039325
1739209782.9931645;-38.13080360867914
1739209782.9931707;-45.120503652039325
1739209782.9931772;-38.13080360867914
1739209782.9931834;-32.816014438256545
1739209782.9931898;-38.13080360867914
1739209782.993196;-45.120503652039325
1739209782.9932024;-45.120503652039325
1739209782.9932086;-35.57807855764607
1739209782.993215;-45.120503652039325
1739209782.9932213;-45.120503652039325
1739209782.9932277;-45.120503652039325
1739209782.993234;-45.120503652039325
1739209782.9932404;-45.120503652039325
1739209782.9932466;-45.120503652039325
1739209782.993253;-35.57807855764607
1739209782.9932594;-38.13080360867914
1739209782.9932656;-45.120503652039325
1739209782.993272;-38.13080360867914
1739209782.9932783;-45.120503652039325
1739209782.9932847;-45.120503652039325
1739209782.993291;-45.120503652039325
1739209782.9932973;-38.13080360867914
1739209782.9933035;-38.13080360867914
1739209782.99331;-38.13080360867914
1739209782.9933162;-35.57807855764607
1739209782.9933226;-35.57807855764607
1739209782.9933288;-38.13080360867914
1739209782.9933352;-33.981070128970906
1739209782.9933414;-28.992665084841942
1739209782.993348;-33.981070128970906
1739209782.993354;-35.57807855764607
1739209782.9933605;-29.438486411369333
1739209782.9933667;-38.13080360867914
1739209782.9933732;-24.589719217205094
1739209782.9933794;-45.120503652039325
1739209782.9933858;-28.992665084841967
1739209782.993392;-24.438645034577675
1739209782.9933984;-28.992665084841942
1739209782.9934046;-31.141103565318943
1739209782.993411;-33.981070128970956
1739209782.9934173;-31.141103565318915
1739209782.9934237;-38.13080360867914
1739209782.99343;-38.13080360867914
1739209782.9934363;-26.035653463252796
1739209782.9934425;-32.81601443825658
1739209782.993449;-24.15140352195872
1739209782.9934552;-32.816014438256545
1739209782.9934616;-23.50682362968953
1739209782.9934678;-35.57807855764607
1739209782.9934742;-32.816014438256545
1739209782.9934804;-31.141103565318915
1739209782.993487;-23.273589343863303
1739209782.993493;-45.120503652039325
1739209782.9934995;-25.62660358559016
1739209782.9935057;-23.50682362968953
1739209782.9935122;-25.077289914212862
1739209782.9935184;-32.81601443825658
1739209782.9935248;-38.13080360867914
1739209782.993531;-25.077289914212862
1739209782.9935374;-31.141103565318915
1739209782.9935436;-31.141103565318915
1739209782.99355;-26.487275050834715
1739209782.9935563;-45.120503652039325
1739209782.9935627;-45.120503652039325
1739209782.993569;-45.120503652039325
1739209782.9935753;-31.14110356531892
1739209782.9935818;-26.035653463252796
1739209782.993588;-38.13080360867914
1739209782.9935944;-28.21854285175415
1739209782.9936006;-28.992665084841942
1739209782.993607;-30.49652367304976
1739209782.9936132;-31.141103565318915
1739209782.9936197;-27.267205301931607
1739209782.9936259;-38.13080360867914
1739209782.9936323;-32.816014438256545
1739209782.9936385;-26.991370085610722
1739209782.993645;-27.267205301931607
1739209782.9936512;-26.991370085610736
1739209782.9936576;-28.58837851428586
1739209782.9936638;-26.991370085610747
1739209782.9936702;-35.57807855764607
1739209782.9936764;-31.141103565318915
1739209782.9936829;-33.981070128970906
1739209782.993689;-38.13080360867914
1739209782.9936955;-38.13080360867914
1739209782.9937017;-31.141103565318915
1739209782.9937081;-38.13080360867914
1739209782.9937143;-31.141103565318943
1739209782.9937208;-24.151403521958734
1739209782.993727;-22.264930561961556
1739209782.9937334;-22.841636605902558
1739209782.9937396;-29.438486411369354
1739209782.993746;-32.816014438256545
1739209782.9937522;-25.62660358559016
1739209782.9937587;-35.57807855764607
1739209782.9937649;-38.13080360867914
1739209782.9937713;-35.57807855764607
1739209782.9937775;-28.992665084841942
1739209782.993784;-33.981070128970906
1739209782.9937901;-38.13080360867914
1739209782.9937966;-27.267205301931607
1739209782.9938028;-33.981070128970906
1739209782.9938092;-32.816014438256545
1739209782.9938154;-38.13080360867914
1739209782.9938219;-45.120503652039325
1739209782.993828;-32.81601443825658
1739209782.9938345;-38.13080360867914
1739209782.9938407;-32.816014438256545
1739209782.9938471;-26.487275050834725
1739209782.9938533;-38.13080360867914
1739209782.9938598;-29.438486411369333
1739209782.993866;-26.991370085610722
1739209782.9938724;-38.13080360867914
1739209782.9938786;-35.57807855764607
1739209782.993885;-31.141103565318943
1739209782.9938912;-24.74623867263306
1739209782.9938977;-23.273589343863303
1739209782.993904;-32.81601443825658
1739209782.9939103;-26.991370085610754
1739209782.9939167;-29.438486411369333
1739209782.993923;-30.49652367304973
1739209782.9939294;-45.120503652039325
1739209782.9939356;-45.120503652039325
1739209782.993942;-31.141103565318915
1739209782.9939482;-33.981070128970906
1739209782.9939547;-29.438486411369354
1739209782.9939609;-24.151403521958727
1739209782.9939673;-28.58837851428586
1739209782.9939735;-38.13080360867914
1739209782.99398;-24.15140352195872
1739209782.9939861;-38.13080360867914
1739209782.9939926;-32.816014438256545
1739209782.9939988;-30.49652367304973
1739209782.9940052;-33.981070128970956
1739209782.9940114;-29.438486411369354
1739209782.9940178;-32.816014438256545
1739209782.994024;-26.487275050834725
1739209782.9940305;-31.141103565318943
1739209782.9940367;-45.120503652039325
1739209782.994043;-32.816014438256545
1739209782.9940493;-32.816014438256545
1739209782.9940557;-33.981070128970906
1739209782.994062;-45.120503652039325
1739209782.9940684;-31.141103565318915
1739209782.9940746;-31.141103565318893
1739209782.994081;-26.991370085610722
1739209782.9940872;-28.992665084841942
1739209782.9940937;-45.120503652039325
1739209782.9940999;-38.13080360867914
1739209782.9941063;-28.992665084841942
1739209782.9941125;-33.981070128970906
1739209782.994119;-31.141103565318943
1739209782.9941251;-24.589719217205094
1739209782.9941316;-26.487275050834715
1739209782.9941378;-38.13080360867914
1739209782.9941442;-38.13080360867914
1739209782.9941504;-33.981070128970906
1739209782.9941568;-29.438486411369333
1739209782.994163;-38.13080360867914
1739209782.9941695;-28.21854285175415
1739209782.9941757;-33.981070128970906
1739209782.994182;-28.992665084841967
1739209782.9941883;-38.13080360867914
1739209782.9941947;-33.981070128970956
1739209782.994201;-27.267205301931607
1739209782.9942074;-28.992665084841942
1739209782.9942136;-38.13080360867914
1739209782.99422;-32.816014438256545
1739209782.9942265;-33.981070128970906
1739209782.9942327;-35.57807855764607
1739209782.994239;-35.57807855764607
1739209782.9942453;-45.120503652039325
1739209782.9942517;-27.8777449560314
1739209782.994258;-25.826314394896357
1739209782.9942644;-33.981070128970956
1739209782.9942706;-35.57807855764607
1739209782.994277;-45.120503652039325
1739209782.9942832;-33.981070128970956
1739209782.9942896;-30.49652367304976
1739209782.9942958;-33.981070128970956
1739209782.9943023;-33.981070128970906
1739209782.9943085;-38.13080360867914
1739209782.994315;-31.141103565318915
1739209782.994321;-29.438486411369333
1739209782.9943275;-45.120503652039325
1739209782.9943337;-38.13080360867914
1739209782.9943402;-35.57807855764607
1739209782.9943464;-27.267205301931607
1739209782.9943528;-27.8777449560314
1739209782.994359;-26.991370085610736
1739209782.9943655;-28.992665084841942
1739209782.9943717;-45.120503652039325
1739209782.994378;-38.13080360867914
1739209782.9943843;-25.252786309376837
1739209782.9943907;-33.981070128970906
1739209782.994397;-31.141103565318915
1739209782.9944034;-32.816014438256545
1739209782.9944096;-38.13080360867914
1739209782.994416;-45.120503652039325
1739209782.9944222;-45.120503652039325
1739209782.9944286;-33.981070128970906
1739209782.9944348;-30.49652367304976
1739209782.9944413;-31.141103565318893
1739209782.9944475;-33.981070128970906
1739209782.994454;-31.141103565318915
1739209782.99446;-38.13080360867914
1739209782.9944665;-26.035653463252796
1739209782.9944727;-28.992665084841942
1739209782.9944792;-31.141103565318915
1739209782.9944854;-26.487275050834715
1739209782.9944918;-45.120503652039325
1739209782.994498;-28.992665084841942
1739209782.9945045;-25.62660358559016
1739209782.9945107;-28.992665084841942
1739209782.994517;-38.13080360867914
1739209782.9945233;-25.25278630937684
1739209782.9945297;-25.826314394896354
1739209782.994536;-30.49652367304976
1739209782.9945424;-31.14110356531892
1739209782.994543;-33.981070128970906
1739209782.994544;-25.826314394896357
1739209782.9945447;-28.992665084841967
1739209782.9945455;-32.81601443825658
1739209782.9945464;-30.49652367304973
1739209782.9945471;-31.141103565318915
1739209782.9945478;-30.49652367304973
1739209782.9945488;-38.13080360867914
1739209782.9945495;-35.57807855764607
1739209782.9945502;-30.49652367304973
1739209782.9945512;-26.991370085610736
1739209782.994552;-38.13080360867914
1739209782.9945526;-28.992665084841942
1739209782.9945536;-30.49652367304976
1739209782.9945543;-29.438486411369347
1739209782.994555;-32.816014438256545
1739209782.994556;-32.816014438256545
1739209782.9945567;-33.981070128970906
1739209782.9945574;-38.13080360867914
1739209782.9945583;-26.991370085610736
1739209782.994559;-26.991370085610747
1739209782.9945598;-33.981070128970956
1739209782.9945607;-25.826314394896357
1739209782.9945614;-25.62660358559016
1739209782.9945621;-30.49652367304976
1739209782.994563;-25.62660358559016
1739209782.9945638;-28.992665084841942
1739209782.9945645;-33.981070128970956
1739209782.9945655;-45.120503652039325
1739209782.9945662;-26.991370085610747
1739209782.994567;-33.981070128970956
1739209782.9945679;-32.816014438256545
1739209782.9945686;-33.981070128970906
1739209782.9945693;-45.120503652039325
1739209782.9945703;-28.992665084841942
1739209782.994571;-31.141103565318915
1739209782.9945717;-31.141103565318943
1739209782.9945726;-35.57807855764607
1739209782.9945734;-38.13080360867914
1739209782.994574;-45.120503652039325
1739209782.994575;-45.120503652039325
1739209782.9945757;-33.981070128970906
1739209782.9945765;-28.21854285175415
1739209782.9945774;-35.57807855764607
1739209782.9945781;-31.141103565318915
1739209782.9945788;-38.13080360867914
1739209782.9945798;-25.826314394896357
1739209782.9945805;-26.487275050834715
1739209782.9945812;-25.62660358559016
1739209782.9945822;-25.826314394896364
1739209782.994583;-35.57807855764607
1739209782.9945836;-25.62660358559016
1739209782.9945846;-24.151403521958727
1739209782.9945853;-28.58837851428586
1739209782.994586;-33.981070128970906
1739209782.994587;-27.877744956031414
1739209782.9945877;-35.57807855764607
1739209782.9945884;-28.992665084841967
1739209782.9945893;-28.218542851754187
1739209782.99459;-45.120503652039325
1739209782.9945908;-33.981070128970906
1739209782.9945917;-32.816014438256545
1739209782.9945924;-30.49652367304973
1739209782.9945931;-32.816014438256545
1739209782.994594;-35.57807855764607
1739209782.9945948;-45.120503652039325
1739209782.9945955;-33.981070128970906
1739209782.9945965;-31.141103565318893
1739209782.9945972;-32.816014438256545
1739209782.994598;-33.981070128970906
1739209782.9945989;-45.120503652039325
1739209782.9945996;-45.120503652039325
1739209782.9946003;-45.120503652039325
1739209782.9946012;-45.120503652039325
1739209782.994602;-45.120503652039325
1739209782.9946027;-38.13080360867914
1739209782.9946036;-38.13080360867914
1739209782.9946043;-45.120503652039325
1739209782.994605;-38.13080360867914
1739209782.994606;-38.13080360867914
1739209782.9946067;-45.120503652039325
1739209782.9946074;-38.13080360867914
1739209782.9946084;-38.13080360867914
1739209782.994609;-45.120503652039325
1739209782.9946098;-38.13080360867914
1739209782.9946108;-45.120503652039325
1739209782.9946115;-38.13080360867914
1739209782.9946122;-33.981070128970906
1739209782.9946132;-35.57807855764607
1739209782.994614;-38.13080360867914
1739209782.9946146;-45.120503652039325
1739209782.9946156;-35.57807855764607
1739209782.9946163;-38.13080360867914
1739209782.994617;-38.13080360867914
1739209782.994618;-38.13080360867914
1739209782.9946187;-38.13080360867914
1739209782.9946194;-45.120503652039325
1739209782.9946203;-45.120503652039325
1739209782.994621;-35.57807855764607
1739209782.9946218;-38.13080360867914
1739209782.9946227;-45.120503652039325
1739209782.9946234;-45.120503652039325
1739209782.9946241;-38.13080360867914
1739209782.994625;-38.13080360867914
1739209782.9946258;-45.120503652039325
1739209782.9946265;-33.981070128970906
1739209782.9946275;-31.141103565318893
1739209782.9946282;-38.13080360867914
1739209782.994629;-45.120503652039325
1739209782.9946299;-38.13080360867914
1739209782.9946306;-45.120503652039325
1739209782.9946313;-35.57807855764607
1739209782.9946322;-31.141103565318893
1739209782.994633;-45.120503652039325
1739209782.9946337;-45.120503652039325
1739209782.9946346;-38.13080360867914
1739209782.9946353;-38.13080360867914
1739209782.994636;-45.120503652039325
1739209782.994637;-35.57807855764607
1739209782.9946377;-45.120503652039325
1739209782.9946384;-45.120503652039325
1739209782.9946394;-35.57807855764607
1739209782.99464;-38.13080360867914
1739209782.9946408;-45.120503652039325
1739209782.9946418;-45.120503652039325
1739209782.9946425;-35.57807855764607
1739209782.9946432;-35.57807855764607
1739209782.9946442;-38.13080360867914
1739209782.9946449;-45.120503652039325
1739209782.9946456;-38.13080360867914
1739209782.9946465;-38.13080360867914
1739209782.9946473;-38.13080360867914
1739209782.994648;-38.13080360867914
1739209782.994649;-45.120503652039325
1739209782.9946496;-38.13080360867914
1739209782.9946504;-38.13080360867914
1739209782.9946513;-45.120503652039325
1739209782.994652;-38.13080360867914
1739209782.9946527;-35.57807855764607
1739209782.9946537;-45.120503652039325
1739209782.9946544;-45.120503652039325
1739209782.9946551;-45.120503652039325
1739209782.994656;-38.13080360867914
1739209782.9946568;-45.120503652039325
1739209782.9946575;-45.120503652039325
1739209782.9946585;-45.120503652039325
1739209782.9946592;-45.120503652039325
1739209782.99466;-33.981070128970906
1739209782.9946609;-32.816014438256545
1739209782.9946616;-33.981070128970906
