CAN Message; 0x1a7:0000df48cf4d017a
1739209674.808551;-35.57807855764607
1739209674.8085568;-38.13080360867914
1739209674.8085625;-45.120503652039325
1739209674.8085682;-38.13080360867914
1739209674.8085737;-31.141103565318893
1739209674.8085794;-45.120503652039325
1739209674.8085852;-45.120503652039325
1739209674.808591;-45.120503652039325
1739209674.8085966;-38.13080360867914
1739209674.8086023;-45.120503652039325
1739209674.808608;-45.120503652039325
1739209674.8086135;-45.120503652039325
1739209674.8086193;-45.120503652039325
1739209674.808625;-38.13080360867914
1739209674.8086307;-38.13080360867914
1739209674.8086364;-38.13080360867914
1739209674.8086421;-35.57807855764607
1739209674.8086479;-38.13080360867914
1739209674.8086536;-45.120503652039325
1739209674.808659;-38.13080360867914
1739209674.8086648;-32.816014438256545
1739209674.8086705;-38.13080360867914
1739209674.8086762;-45.120503652039325
1739209674.808682;-45.120503652039325
1739209674.8086877;-30.49652367304973
1739209674.8086934;-38.13080360867914
1739209674.808699;-45.120503652039325
1739209674.8087046;-33.981070128970906
1739209674.8087103;-45.120503652039325
1739209674.808716;-38.13080360867914
1739209674.8087218;-45.120503652039325
1739209674.8087275;-32.816014438256545
1739209674.8087332;-45.120503652039325
1739209674.8087387;-35.57807855764607
1739209674.8087444;-38.13080360867914
1739209674.8087502;-45.120503652039325
1739209674.8087559;-38.13080360867914
1739209674.8087616;-38.13080360867914
1739209674.8087673;-35.57807855764607
1739209674.808773;-45.120503652039325
1739209674.8087785;-33.981070128970906
1739209674.8087842;-38.13080360867914
1739209674.80879;-33.981070128970906
1739209674.8087957;-35.57807855764607
1739209674.8088014;-38.13080360867914
1739209674.8088071;-45.120503652039325
1739209674.8088129;-38.13080360867914
1739209674.8088183;-35.57807855764607
1739209674.808824;-38.13080360867914
1739209674.8088298;-38.13080360867914
1739209674.8088355;-38.13080360867914
1739209674.8088412;-33.981070128970906
1739209674.808847;-45.120503652039325
1739209674.8088527;-45.120503652039325
1739209674.8088584;-35.57807855764607
1739209674.8088639;-45.120503652039325
1739209674.8088696;-45.120503652039325
1739209674.8088753;-38.13080360867914
1739209674.808881;-33.981070128970906
1739209674.8088868;-31.141103565318915
1739209674.8088925;-45.120503652039325
1739209674.8088982;-38.13080360867914
1739209674.8089037;-38.13080360867914
1739209674.8089094;-35.57807855764607
1739209674.8089151;-38.13080360867914
1739209674.8089209;-38.13080360867914
1739209674.8089266;-45.120503652039325
1739209674.8089323;-45.120503652039325
1739209674.808938;-45.120503652039325
1739209674.8089435;-38.13080360867914
1739209674.8089492;-45.120503652039325
1739209674.808955;-45.120503652039325
1739209674.8089607;-38.13080360867914
1739209674.8089664;-38.13080360867914
1739209674.8089721;-38.13080360867914
1739209674.8089778;-45.120503652039325
1739209674.8089833;-32.816014438256545
1739209674.808989;-45.120503652039325
1739209674.8089948;-32.816014438256545
1739209674.8090005;-38.13080360867914
1739209674.8090062;-45.120503652039325
1739209674.809012;-33.981070128970906
1739209674.8090177;-33.981070128970906
1739209674.8090231;-33.981070128970906
1739209674.8090289;-45.120503652039325
1739209674.8090346;-32.816014438256545
1739209674.8090403;-33.981070128970906
1739209674.809046;-45.120503652039325
1739209674.8090518;-35.57807855764607
1739209674.8090575;-38.13080360867914
1739209674.8090632;-38.13080360867914
1739209674.8090687;-33.981070128970906
1739209674.8090744;-45.120503652039325
1739209674.8090801;-38.13080360867914
1739209674.8090858;-38.13080360867914
1739209674.8090916;-38.13080360867914
1739209674.8090973;-45.120503652039325
1739209674.809103;-45.120503652039325
1739209674.8091085;-33.981070128970906
1739209674.8091142;-33.981070128970906
1739209674.80912;-45.120503652039325
1739209674.8091257;-45.120503652039325
1739209674.8091314;-45.120503652039325
1739209674.809137;-45.120503652039325
1739209674.8091428;-38.13080360867914
1739209674.8091483;-38.13080360867914
1739209674.809154;-38.13080360867914
1739209674.8091598;-28.58837851428586
1739209674.8091655;-33.981070128970906
1739209674.8091712;-45.120503652039325
1739209674.809177;-45.120503652039325
1739209674.8091826;-38.13080360867914
1739209674.8091881;-38.13080360867914
1739209674.8091938;-38.13080360867914
1739209674.8091996;-38.13080360867914
1739209674.8092053;-31.14110356531892
1739209674.809211;-38.13080360867914
1739209674.8092167;-35.57807855764607
1739209674.8092225;-38.13080360867914
1739209674.8092282;-38.13080360867914
1739209674.8092337;-38.13080360867914
1739209674.8092394;-38.13080360867914
1739209674.809245;-33.981070128970906
1739209674.8092508;-28.58837851428586
1739209674.8092566;-38.13080360867914
1739209674.8092623;-45.120503652039325
1739209674.809268;-45.120503652039325
1739209674.8092735;-45.120503652039325
1739209674.8092792;-45.120503652039325
1739209674.809285;-38.13080360867914
1739209674.8092906;-33.981070128970906
1739209674.8092964;-31.14110356531892
1739209674.809302;-45.120503652039325
1739209674.8093078;-38.13080360867914
1739209674.8093133;-38.13080360867914
1739209674.809319;-45.120503652039325
1739209674.8093247;-45.120503652039325
1739209674.8093305;-38.13080360867914
1739209674.8093362;-35.57807855764607
1739209674.809342;-28.992665084841942
1739209674.8093476;-38.13080360867914
1739209674.809353;-45.120503652039325
1739209674.8093588;-38.13080360867914
1739209674.8093646;-38.13080360867914
1739209674.8093703;-45.120503652039325
1739209674.809376;-38.13080360867914
1739209674.8093817;-35.57807855764607
1739209674.8093874;-35.57807855764607
1739209674.809393;-45.120503652039325
1739209674.8093987;-33.981070128970906
1739209674.8094044;-35.57807855764607
1739209674.80941;-38.13080360867914
1739209674.8094158;-45.120503652039325
1739209674.8094215;-45.120503652039325
1739209674.8094273;-33.981070128970906
1739209674.809433;-33.981070128970906
1739209674.8094385;-38.13080360867914
1739209674.8094442;-38.13080360867914
1739209674.80945;-45.120503652039325
1739209674.8094556;-38.13080360867914
1739209674.8094614;-38.13080360867914
1739209674.809467;-45.120503652039325
1739209674.8094728;-45.120503652039325
1739209674.8094783;-38.13080360867914
1739209674.809484;-45.120503652039325
1739209674.8094897;-35.57807855764607
1739209674.8094954;-38.13080360867914
1739209674.8095012;-33.981070128970906
1739209674.809507;-45.120503652039325
1739209674.8095126;-38.13080360867914
1739209674.809518;-38.13080360867914
1739209674.8095238;-32.816014438256545
1739209674.8095295;-30.49652367304973
1739209674.8095353;-45.120503652039325
1739209674.809541;-38.13080360867914
1739209674.8095467;-45.120503652039325
1739209674.8095524;-45.120503652039325
1739209674.809558;-38.13080360867914
1739209674.8095636;-38.13080360867914
1739209674.8095694;-45.120503652039325
1739209674.809575;-38.13080360867914
1739209674.8095808;-38.13080360867914
1739209674.8095865;-45.120503652039325
1739209674.8095922;-38.13080360867914
1739209674.8095977;-45.120503652039325
1739209674.8096035;-38.13080360867914
1739209674.8096092;-38.13080360867914
1739209674.809615;-35.57807855764607
1739209674.8096206;-31.141103565318893
1739209674.8096263;-45.120503652039325
1739209674.809632;-38.13080360867914
1739209674.8096378;-38.13080360867914
1739209674.8096433;-45.120503652039325
1739209674.809649;-45.120503652039325
1739209674.8096547;-32.816014438256545
1739209674.8096604;-45.120503652039325
1739209674.8096662;-35.57807855764607
1739209674.8096719;-33.981070128970906
1739209674.8096776;-38.13080360867914
1739209674.809683;-45.120503652039325
1739209674.8096888;-45.120503652039325
1739209674.8096945;-32.816014438256545
1739209674.8097003;-38.13080360867914
1739209674.809706;-32.816014438256545
1739209674.8097117;-28.21854285175415
1739209674.8097174;-45.120503652039325
1739209674.809723;-45.120503652039325
1739209674.8097286;-45.120503652039325
1739209674.8097343;-38.13080360867914
1739209674.80974;-45.120503652039325
1739209674.8097458;-35.57807855764607
1739209674.8097515;-45.120503652039325
1739209674.8097572;-33.981070128970956
1739209674.8097627;-33.981070128970906
1739209674.8097684;-35.57807855764607
1739209674.8097742;-45.120503652039325
1739209674.80978;-45.120503652039325
1739209674.8097856;-35.57807855764607
1739209674.8097913;-38.13080360867914
1739209674.809797;-38.13080360867914
1739209674.8098025;-27.8777449560314
1739209674.8098083;-38.13080360867914
1739209674.809814;-45.120503652039325
1739209674.8098197;-45.120503652039325
1739209674.8098254;-38.13080360867914
1739209674.8098311;-38.13080360867914
1739209674.8098369;-32.816014438256545
1739209674.8098426;-45.120503652039325
1739209674.809848;-38.13080360867914
1739209674.8098538;-38.13080360867914
1739209674.8098595;-32.816014438256545
1739209674.8098652;-45.120503652039325
1739209674.809871;-45.120503652039325
1739209674.8098767;-33.981070128970906
1739209674.8098824;-32.816014438256545
1739209674.809888;-38.13080360867914
1739209674.8098936;-33.981070128970906
1739209674.8098993;-45.120503652039325
1739209674.809905;-45.120503652039325
1739209674.8099055;-38.13080360867914
1739209674.809906;-38.13080360867914
1739209674.8099065;-38.13080360867914
1739209674.8099072;-45.120503652039325
1739209674.8099077;-45.120503652039325
1739209674.8099082;-45.120503652039325
1739209674.8099086;-33.981070128970906
1739209674.809909;-35.57807855764607
1739209674.8099096;-38.13080360867914
1739209674.80991;-45.120503652039325
1739209674.8099108;-45.120503652039325
1739209674.8099113;-45.120503652039325
1739209674.8099117;-45.120503652039325
1739209674.8099122;-33.981070128970906
1739209674.8099127;-38.13080360867914
1739209674.8099132;-45.120503652039325
1739209674.8099136;-38.13080360867914
1739209674.809914;-35.57807855764607
1739209674.8099148;-38.13080360867914
1739209674.8099153;-38.13080360867914
1739209674.8099158;-35.57807855764607
1739209674.8099163;-45.120503652039325
1739209674.8099167;-38.13080360867914
1739209674.8099172;-35.57807855764607
1739209674.8099177;-38.13080360867914
1739209674.8099184;-45.120503652039325
1739209674.8099189;-38.13080360867914
1739209674.8099194;-38.13080360867914
1739209674.8099198;-38.13080360867914
1739209674.8099203;-38.13080360867914
1739209674.8099208;-38.13080360867914
1739209674.8099213;-45.120503652039325
1739209674.809922;-38.13080360867914
1739209674.8099225;-45.120503652039325
1739209674.809923;-45.120503652039325
1739209674.8099234;-45.120503652039325
1739209674.809924;-45.120503652039325
1739209674.8099244;-31.141103565318915
1739209674.8099248;-30.49652367304973
1739209674.8099253;-38.13080360867914
1739209674.809926;-45.120503652039325
1739209674.8099265;-33.981070128970906
1739209674.809927;-38.13080360867914
1739209674.8099275;-45.120503652039325
1739209674.809928;-38.13080360867914
1739209674.8099284;-38.13080360867914
1739209674.809929;-33.981070128970906
1739209674.8099296;-45.120503652039325
1739209674.80993;-38.13080360867914
1739209674.8099306;-35.57807855764607
1739209674.809931;-45.120503652039325
1739209674.8099315;-45.120503652039325
1739209674.809932;-45.120503652039325
1739209674.8099325;-33.981070128970906
1739209674.8099332;-31.141103565318915
1739209674.8099337;-45.120503652039325
1739209674.8099341;-45.120503652039325
1739209674.8099346;-38.13080360867914
1739209674.809935;-33.981070128970906
1739209674.8099356;-32.816014438256545
1739209674.809936;-45.120503652039325
1739209674.8099365;-38.13080360867914
1739209674.8099372;-31.141103565318915
1739209674.8099377;-38.13080360867914
1739209674.8099382;-38.13080360867914
1739209674.8099387;-38.13080360867914
1739209674.8099391;-45.120503652039325
1739209674.8099396;-33.981070128970906
1739209674.80994;-45.120503652039325
1739209674.8099408;-38.13080360867914
1739209674.8099413;-31.141103565318915
1739209674.8099418;-45.120503652039325
1739209674.8099422;-38.13080360867914
1739209674.8099427;-45.120503652039325
1739209674.8099432;-35.57807855764607
1739209674.8099437;-38.13080360867914
1739209674.8099444;-45.120503652039325
1739209674.8099449;-38.13080360867914
1739209674.8099453;-28.992665084841942
1739209674.8099458;-38.13080360867914
1739209674.8099463;-35.57807855764607
1739209674.8099468;-38.13080360867914
1739209674.8099473;-45.120503652039325
1739209674.8099477;-33.981070128970906
1739209674.8099484;-45.120503652039325
1739209674.809949;-45.120503652039325
1739209674.8099494;-33.981070128970906
1739209674.8099499;-33.981070128970906
1739209674.8099504;-38.13080360867914
1739209674.8099508;-45.120503652039325
1739209674.8099513;-38.13080360867914
1739209674.809952;-33.981070128970906
1739209674.8099525;-45.120503652039325
1739209674.809953;-45.120503652039325
1739209674.8099535;-31.141103565318915
1739209674.809954;-38.13080360867914
1739209674.8099544;-45.120503652039325
1739209674.809955;-45.120503652039325
1739209674.8099556;-45.120503652039325
1739209674.809956;-45.120503652039325
1739209674.8099566;-45.120503652039325
1739209674.809957;-45.120503652039325
1739209674.8099575;-38.13080360867914
1739209674.809958;-45.120503652039325
1739209674.8099585;-45.120503652039325
1739209674.809959;-35.57807855764607
1739209674.8099597;-38.13080360867914
1739209674.8099601;-45.120503652039325
1739209674.8099606;-45.120503652039325
1739209674.809961;-38.13080360867914
1739209674.8099616;-45.120503652039325
1739209674.809962;-38.13080360867914
1739209674.8099625;-38.13080360867914
1739209674.8099632;-38.13080360867914
1739209674.8099637;-38.13080360867914
1739209674.8099642;-38.13080360867914
1739209674.8099647;-33.981070128970906
1739209674.8099651;-45.120503652039325
1739209674.8099656;-31.141103565318915
1739209674.809966;-38.13080360867914
1739209674.8099668;-38.13080360867914
1739209674.8099673;-38.13080360867914
1739209674.8099678;-38.13080360867914
1739209674.8099682;-45.120503652039325
1739209674.8099687;-45.120503652039325
1739209674.8099692;-45.120503652039325
1739209674.8099697;-38.13080360867914
1739209674.8099704;-38.13080360867914
1739209674.8099709;-45.120503652039325
1739209674.8099713;-45.120503652039325
1739209674.8099718;-45.120503652039325
1739209674.8099723;-35.57807855764607
1739209674.8099728;-45.120503652039325
1739209674.8099732;-45.120503652039325
1739209674.8099737;-33.981070128970906
1739209674.8099744;-35.57807855764607
1739209674.809975;-38.13080360867914
1739209674.8099754;-45.120503652039325
1739209674.8099759;-35.57807855764607
1739209674.8099763;-35.57807855764607
1739209674.8099768;-45.120503652039325
1739209674.8099773;-45.120503652039325
1739209674.809978;-45.120503652039325
1739209674.8099785;-45.120503652039325
1739209674.809979;-35.57807855764607
1739209674.8099794;-45.120503652039325
1739209674.80998;-38.13080360867914
1739209674.8099804;-32.816014438256545
1739209674.8099809;-45.120503652039325
1739209674.8099816;-45.120503652039325
1739209674.809982;-38.13080360867914
