CAN Message; 0x24:0f5b54d56572dc7a
1739209878.3549147;-38.13080360867914
1739209878.3549228;-38.13080360867914
1739209878.354931;-38.13080360867914
1739209878.3549395;-45.120503652039325
1739209878.3549478;-32.816014438256545
1739209878.3549562;-33.981070128970906
1739209878.3549645;-33.981070128970906
1739209878.3549728;-45.120503652039325
1739209878.3549812;-45.120503652039325
1739209878.3549893;-45.120503652039325
1739209878.3549976;-38.13080360867914
1739209878.355006;-35.57807855764607
1739209878.3550143;-35.57807855764607
1739209878.3550227;-45.120503652039325
1739209878.355031;-45.120503652039325
1739209878.3550394;-38.13080360867914
1739209878.3550477;-38.13080360867914
1739209878.355056;-45.120503652039325
1739209878.3550642;-45.120503652039325
1739209878.3550725;-45.120503652039325
1739209878.3550808;-28.992665084841942
1739209878.3550892;-38.13080360867914
1739209878.3550975;-35.57807855764607
1739209878.3551059;-38.13080360867914
1739209878.3551142;-38.13080360867914
1739209878.3551226;-38.13080360867914
1739209878.3551307;-38.13080360867914
1739209878.355139;-45.120503652039325
1739209878.3551474;-30.49652367304973
1739209878.3551557;-31.141103565318915
1739209878.355164;-38.13080360867914
1739209878.3551724;-45.120503652039325
1739209878.3551807;-38.13080360867914
1739209878.355189;-45.120503652039325
1739209878.3551972;-45.120503652039325
1739209878.3552055;-33.981070128970906
1739209878.3552139;-33.981070128970906
1739209878.3552222;-45.120503652039325
1739209878.3552306;-38.13080360867914
1739209878.355239;-45.120503652039325
1739209878.3552473;-38.13080360867914
1739209878.3552556;-45.120503652039325
1739209878.3552637;-45.120503652039325
1739209878.355272;-45.120503652039325
1739209878.3552804;-45.120503652039325
1739209878.3552887;-32.816014438256545
1739209878.355297;-38.13080360867914
1739209878.3553054;-45.120503652039325
1739209878.3553138;-38.13080360867914
1739209878.3553221;-38.13080360867914
1739209878.3553302;-35.57807855764607
1739209878.3553386;-45.120503652039325
1739209878.355347;-38.13080360867914
1739209878.3553553;-33.981070128970906
1739209878.3553636;-45.120503652039325
1739209878.355372;-38.13080360867914
1739209878.3553803;-38.13080360867914
1739209878.3553886;-38.13080360867914
1739209878.355397;-45.120503652039325
1739209878.355405;-45.120503652039325
1739209878.3554134;-38.13080360867914
1739209878.3554218;-38.13080360867914
1739209878.3554301;-38.13080360867914
1739209878.3554385;-45.120503652039325
1739209878.3554468;-45.120503652039325
1739209878.3554552;-32.816014438256545
1739209878.3554635;-45.120503652039325
1739209878.3554716;-45.120503652039325
1739209878.35548;-38.13080360867914
1739209878.3554883;-45.120503652039325
1739209878.3554966;-45.120503652039325
1739209878.355505;-45.120503652039325
1739209878.3555133;-45.120503652039325
1739209878.3555217;-38.13080360867914
1739209878.35553;-45.120503652039325
1739209878.3555381;-45.120503652039325
1739209878.3555465;-38.13080360867914
1739209878.3555548;-45.120503652039325
1739209878.3555632;-45.120503652039325
1739209878.3555715;-45.120503652039325
1739209878.3555799;-45.120503652039325
1739209878.3555882;-45.120503652039325
1739209878.3555965;-45.120503652039325
1739209878.3556046;-38.13080360867914
1739209878.355613;-38.13080360867914
1739209878.3556213;-35.57807855764607
1739209878.3556297;-38.13080360867914
1739209878.355638;-38.13080360867914
1739209878.3556464;-38.13080360867914
1739209878.3556547;-38.13080360867914
1739209878.355663;-38.13080360867914
1739209878.3556712;-38.13080360867914
1739209878.3556795;-38.13080360867914
1739209878.3556879;-45.120503652039325
1739209878.3556962;-38.13080360867914
1739209878.3557045;-38.13080360867914
1739209878.355713;-38.13080360867914
1739209878.3557212;-33.981070128970906
1739209878.3557296;-38.13080360867914
1739209878.355738;-38.13080360867914
1739209878.355746;-45.120503652039325
1739209878.3557544;-29.438486411369333
1739209878.3557627;-35.57807855764607
1739209878.355771;-45.120503652039325
1739209878.3557794;-45.120503652039325
1739209878.3557878;-35.57807855764607
1739209878.355796;-32.816014438256545
1739209878.3558044;-45.120503652039325
1739209878.3558125;-45.120503652039325
1739209878.355821;-45.120503652039325
1739209878.3558292;-45.120503652039325
1739209878.3558376;-45.120503652039325
1739209878.355846;-45.120503652039325
1739209878.3558543;-45.120503652039325
1739209878.3558626;-45.120503652039325
1739209878.355871;-35.57807855764607
1739209878.355879;-38.13080360867914
1739209878.3558874;-32.816014438256545
1739209878.3558958;-35.57807855764607
1739209878.355904;-33.981070128970906
1739209878.3559124;-38.13080360867914
1739209878.3559208;-38.13080360867914
1739209878.3559291;-35.57807855764607
1739209878.3559375;-33.981070128970906
1739209878.3559456;-45.120503652039325
1739209878.355954;-45.120503652039325
1739209878.3559623;-45.120503652039325
1739209878.3559706;-45.120503652039325
1739209878.355979;-38.13080360867914
1739209878.3559873;-45.120503652039325
1739209878.3559957;-45.120503652039325
1739209878.356004;-38.13080360867914
1739209878.356012;-45.120503652039325
1739209878.3560205;-35.57807855764607
1739209878.3560288;-35.57807855764607
1739209878.3560371;-45.120503652039325
1739209878.3560455;-45.120503652039325
1739209878.3560538;-29.438486411369333
1739209878.3560622;-32.816014438256545
1739209878.3560705;-45.120503652039325
1739209878.3560786;-38.13080360867914
1739209878.356087;-38.13080360867914
1739209878.3560953;-32.816014438256545
1739209878.3561037;-38.13080360867914
1739209878.356112;-45.120503652039325
1739209878.3561203;-45.120503652039325
1739209878.3561287;-45.120503652039325
1739209878.356137;-35.57807855764607
1739209878.3561454;-38.13080360867914
1739209878.3561535;-45.120503652039325
1739209878.3561618;-33.981070128970956
1739209878.3561702;-38.13080360867914
1739209878.3561785;-45.120503652039325
1739209878.3561869;-32.816014438256545
1739209878.3561952;-45.120503652039325
1739209878.3562036;-45.120503652039325
1739209878.356212;-45.120503652039325
1739209878.35622;-33.981070128970906
1739209878.3562284;-27.267205301931607
1739209878.3562367;-45.120503652039325
1739209878.356245;-38.13080360867914
1739209878.3562534;-45.120503652039325
1739209878.3562617;-38.13080360867914
1739209878.35627;-45.120503652039325
1739209878.3562784;-45.120503652039325
1739209878.3562865;-45.120503652039325
1739209878.3562949;-31.14110356531892
1739209878.3563032;-45.120503652039325
1739209878.3563116;-38.13080360867914
1739209878.35632;-35.57807855764607
1739209878.3563282;-38.13080360867914
1739209878.3563366;-35.57807855764607
1739209878.356345;-35.57807855764607
1739209878.356353;-45.120503652039325
1739209878.3563614;-28.992665084841942
1739209878.3563697;-38.13080360867914
1739209878.356378;-45.120503652039325
1739209878.3563864;-38.13080360867914
1739209878.3563948;-35.57807855764607
1739209878.356403;-35.57807855764607
1739209878.3564115;-38.13080360867914
1739209878.3564196;-45.120503652039325
1739209878.356428;-32.81601443825658
1739209878.3564363;-45.120503652039325
1739209878.3564446;-38.13080360867914
1739209878.356453;-45.120503652039325
1739209878.3564613;-38.13080360867914
1739209878.3564696;-45.120503652039325
1739209878.356478;-45.120503652039325
1739209878.3564863;-35.57807855764607
1739209878.3564944;-31.141103565318915
1739209878.3565028;-45.120503652039325
1739209878.356511;-38.13080360867914
1739209878.3565195;-35.57807855764607
1739209878.3565278;-31.141103565318915
1739209878.3565361;-45.120503652039325
1739209878.3565445;-38.13080360867914
1739209878.3565528;-35.57807855764607
1739209878.356561;-38.13080360867914
1739209878.3565693;-45.120503652039325
1739209878.3565776;-45.120503652039325
1739209878.356586;-38.13080360867914
1739209878.3565943;-45.120503652039325
1739209878.3566027;-38.13080360867914
1739209878.356611;-38.13080360867914
1739209878.3566194;-45.120503652039325
1739209878.3566275;-38.13080360867914
1739209878.3566358;-35.57807855764607
1739209878.3566442;-45.120503652039325
1739209878.3566525;-45.120503652039325
1739209878.3566608;-45.120503652039325
1739209878.3566692;-38.13080360867914
1739209878.3566775;-35.57807855764607
1739209878.3566859;-45.120503652039325
1739209878.356694;-45.120503652039325
1739209878.3567023;-45.120503652039325
1739209878.3567107;-38.13080360867914
1739209878.356719;-45.120503652039325
1739209878.3567274;-45.120503652039325
1739209878.3567357;-45.120503652039325
1739209878.356744;-45.120503652039325
1739209878.3567524;-45.120503652039325
1739209878.3567605;-33.981070128970906
1739209878.3567688;-38.13080360867914
1739209878.3567772;-38.13080360867914
1739209878.3567855;-35.57807855764607
1739209878.3567939;-32.816014438256545
1739209878.3568022;-45.120503652039325
1739209878.3568106;-45.120503652039325
1739209878.356819;-33.981070128970906
1739209878.3568273;-33.981070128970906
1739209878.3568354;-32.81601443825658
1739209878.3568437;-45.120503652039325
1739209878.356852;-38.13080360867914
1739209878.3568604;-38.13080360867914
1739209878.3568687;-33.981070128970906
1739209878.356877;-38.13080360867914
1739209878.3568854;-45.120503652039325
1739209878.3568938;-31.141103565318915
1739209878.356902;-28.992665084841942
1739209878.3569102;-45.120503652039325
1739209878.3569186;-38.13080360867914
1739209878.356927;-38.13080360867914
1739209878.3569353;-45.120503652039325
1739209878.3569436;-38.13080360867914
1739209878.356952;-38.13080360867914
1739209878.3569603;-33.981070128970906
1739209878.3569684;-33.981070128970906
1739209878.3569767;-38.13080360867914
1739209878.356985;-45.120503652039325
1739209878.3569934;-45.120503652039325
1739209878.3570018;-33.981070128970906
1739209878.3570101;-45.120503652039325
1739209878.3570185;-45.120503652039325
1739209878.3570268;-33.981070128970906
1739209878.357035;-32.816014438256545
1739209878.3570433;-45.120503652039325
1739209878.3570516;-38.13080360867914
1739209878.35706;-38.13080360867914
1739209878.3570683;-45.120503652039325
1739209878.3570766;-33.981070128970906
1739209878.357085;-45.120503652039325
1739209878.3570933;-33.981070128970906
1739209878.3571014;-38.13080360867914
1739209878.3571098;-45.120503652039325
1739209878.3571181;-45.120503652039325
1739209878.3571265;-45.120503652039325
1739209878.3571348;-45.120503652039325
1739209878.3571432;-45.120503652039325
1739209878.3571515;-45.120503652039325
1739209878.3571599;-45.120503652039325
1739209878.3571682;-38.13080360867914
1739209878.3571763;-38.13080360867914
1739209878.3571846;-45.120503652039325
1739209878.357193;-45.120503652039325
1739209878.3572013;-33.981070128970906
1739209878.3572097;-35.57807855764607
1739209878.357218;-45.120503652039325
1739209878.3572264;-45.120503652039325
1739209878.3572347;-33.981070128970906
1739209878.3572428;-38.13080360867914
1739209878.3572512;-38.13080360867914
1739209878.3572595;-38.13080360867914
1739209878.3572679;-45.120503652039325
1739209878.3572762;-45.120503652039325
1739209878.3572845;-38.13080360867914
1739209878.357293;-38.13080360867914
1739209878.3573012;-45.120503652039325
1739209878.3573093;-38.13080360867914
1739209878.3573177;-45.120503652039325
1739209878.357326;-45.120503652039325
1739209878.3573344;-38.13080360867914
1739209878.3573427;-38.13080360867914
1739209878.357351;-45.120503652039325
1739209878.3573594;-45.120503652039325
1739209878.3573678;-45.120503652039325
1739209878.3573759;-45.120503652039325
1739209878.3573842;-45.120503652039325
1739209878.3573925;-38.13080360867914
1739209878.357401;-45.120503652039325
1739209878.3574092;-33.981070128970906
1739209878.3574176;-35.57807855764607
1739209878.357426;-38.13080360867914
1739209878.3574343;-45.120503652039325
1739209878.3574424;-45.120503652039325
1739209878.3574507;-45.120503652039325
1739209878.357459;-45.120503652039325
1739209878.3574674;-38.13080360867914
1739209878.3574758;-45.120503652039325
1739209878.357484;-38.13080360867914
1739209878.3574924;-38.13080360867914
1739209878.3575008;-35.57807855764607
1739209878.3575091;-35.57807855764607
1739209878.3575172;-38.13080360867914
1739209878.3575256;-38.13080360867914
1739209878.357534;-45.120503652039325
1739209878.3575423;-33.981070128970906
1739209878.3575506;-45.120503652039325
1739209878.357559;-45.120503652039325
1739209878.3575673;-45.120503652039325
1739209878.3575757;-45.120503652039325
1739209878.3575838;-45.120503652039325
1739209878.357592;-38.13080360867914
1739209878.3576005;-38.13080360867914
1739209878.3576088;-45.120503652039325
1739209878.3576171;-45.120503652039325
1739209878.3576255;-45.120503652039325
1739209878.3576338;-38.13080360867914
1739209878.3576422;-38.13080360867914
1739209878.3576503;-45.120503652039325
1739209878.3576586;-45.120503652039325
1739209878.357667;-32.816014438256545
1739209878.3576753;-31.141103565318915
1739209878.3576837;-45.120503652039325
1739209878.357692;-38.13080360867914
1739209878.3577003;-32.816014438256545
1739209878.3577087;-33.981070128970906
1739209878.3577168;-45.120503652039325
1739209878.3577251;-45.120503652039325
1739209878.3577335;-45.120503652039325
1739209878.3577418;-45.120503652039325
1739209878.3577502;-45.120503652039325
1739209878.3577585;-45.120503652039325
1739209878.3577669;-45.120503652039325
1739209878.3577752;-38.13080360867914
1739209878.3577833;-33.981070128970906
1739209878.3577917;-38.13080360867914
1739209878.3578;-38.13080360867914
1739209878.3578084;-38.13080360867914
1739209878.3578167;-45.120503652039325
1739209878.357825;-45.120503652039325
1739209878.3578334;-38.13080360867914
1739209878.3578417;-28.992665084841942
1739209878.3578498;-33.981070128970906
1739209878.3578582;-38.13080360867914
1739209878.3578665;-38.13080360867914
1739209878.3578749;-33.981070128970906
1739209878.3578832;-45.120503652039325
1739209878.3578916;-38.13080360867914
1739209878.3579;-45.120503652039325
1739209878.3579082;-32.81601443825658
1739209878.3579166;-38.13080360867914
1739209878.3579247;-45.120503652039325
1739209878.357933;-45.120503652039325
1739209878.3579414;-45.120503652039325
1739209878.3579497;-45.120503652039325
1739209878.357958;-45.120503652039325
1739209878.3579664;-45.120503652039325
1739209878.3579748;-38.13080360867914
1739209878.357983;-38.13080360867914
1739209878.3579912;-38.13080360867914
1739209878.3579996;-45.120503652039325
1739209878.358008;-38.13080360867914
1739209878.3580163;-45.120503652039325
1739209878.3580246;-45.120503652039325
1739209878.358033;-45.120503652039325
1739209878.3580413;-28.992665084841942
1739209878.3580496;-38.13080360867914
1739209878.3580577;-45.120503652039325
1739209878.358066;-35.57807855764607
1739209878.3580744;-38.13080360867914
1739209878.3580828;-45.120503652039325
1739209878.358091;-45.120503652039325
1739209878.3580995;-45.120503652039325
1739209878.3581078;-31.14110356531892
1739209878.3581161;-38.13080360867914
1739209878.3581243;-45.120503652039325
1739209878.3581326;-45.120503652039325
1739209878.358141;-45.120503652039325
1739209878.3581493;-38.13080360867914
