CAN Message; 0x39:023d488a61e37374
Timestamp;Amplitude
1739209832.0096517;-45.120503652039325
1739209832.0096657;-35.57807855764607
1739209832.00968;-33.981070128970906
1739209832.009694;-45.120503652039325
1739209832.0097082;-38.13080360867914
1739209832.0097225;-38.13080360867914
1739209832.0097365;-45.120503652039325
1739209832.0097506;-45.120503652039325
1739209832.009765;-45.120503652039325
1739209832.009779;-45.120503652039325
1739209832.009793;-33.981070128970906
1739209832.0098073;-45.120503652039325
1739209832.0098214;-38.13080360867914
1739209832.0098355;-38.13080360867914
1739209832.0098498;-38.13080360867914
1739209832.0098639;-38.13080360867914
1739209832.009878;-45.120503652039325
1739209832.0098922;-45.120503652039325
1739209832.0099063;-32.81601443825658
1739209832.0099204;-38.13080360867914
1739209832.0099347;-38.13080360867914
1739209832.0099487;-45.120503652039325
1739209832.0099628;-38.13080360867914
1739209832.009977;-33.981070128970906
1739209832.0099912;-45.120503652039325
1739209832.0100052;-45.120503652039325
1739209832.0100195;-31.141103565318915
1739209832.0100336;-32.816014438256545
1739209832.0100477;-38.13080360867914
1739209832.010062;-38.13080360867914
1739209832.010076;-45.120503652039325
1739209832.01009;-35.57807855764607
1739209832.0101042;-45.120503652039325
1739209832.0101185;-45.120503652039325
1739209832.0101326;-32.816014438256545
1739209832.0101466;-38.13080360867914
1739209832.010161;-23.506823629689542
1739209832.010175;-31.141103565318943
1739209832.010189;-31.141103565318915
1739209832.0102034;-32.816014438256545
1739209832.0102174;-28.992665084841942
1739209832.0102315;-32.81601443825658
1739209832.0102458;-29.438486411369354
1739209832.0102599;-29.438486411369333
1739209832.010274;-28.992665084841942
1739209832.0102882;-38.13080360867914
1739209832.0103023;-31.141103565318915
1739209832.0103164;-33.981070128970906
1739209832.0103307;-27.877744956031414
1739209832.0103447;-25.62660358559016
1739209832.0103588;-24.746238672633048
1739209832.010373;-32.81601443825658
1739209832.0103872;-27.877744956031414
1739209832.0104012;-25.62660358559016
1739209832.0104156;-27.267205301931607
1739209832.0104296;-30.49652367304973
1739209832.0104437;-45.120503652039325
1739209832.010458;-31.141103565318943
1739209832.010472;-30.49652367304973
1739209832.0104861;-45.120503652039325
1739209832.0105004;-25.826314394896357
1739209832.0105145;-35.57807855764607
1739209832.0105286;-35.57807855764607
1739209832.0105429;-33.981070128970906
1739209832.010557;-31.141103565318915
1739209832.010571;-26.991370085610736
1739209832.0105853;-38.13080360867914
1739209832.0105994;-33.981070128970906
1739209832.0106134;-38.13080360867914
1739209832.0106277;-38.13080360867914
1739209832.0106418;-28.992665084841942
1739209832.0106559;-31.141103565318915
1739209832.0106702;-45.120503652039325
1739209832.0106843;-35.57807855764607
1739209832.0106983;-26.991370085610736
1739209832.0107126;-31.141103565318915
1739209832.0107267;-31.141103565318915
1739209832.0107408;-22.54371790334745
1739209832.0107548;-31.141103565318943
1739209832.0107691;-27.267205301931607
1739209832.0107832;-28.992665084841942
1739209832.0107973;-38.13080360867914
1739209832.0108116;-33.981070128970956
1739209832.0108256;-25.826314394896357
1739209832.0108397;-26.991370085610736
1739209832.010854;-30.49652367304973
1739209832.010868;-26.991370085610722
1739209832.0108821;-27.267205301931607
1739209832.0108964;-32.816014438256545
1739209832.0109105;-33.981070128970906
1739209832.0109246;-38.13080360867914
1739209832.010939;-33.981070128970906
1739209832.010953;-45.120503652039325
1739209832.010967;-30.49652367304973
1739209832.0109813;-27.8777449560314
1739209832.0109954;-45.120503652039325
1739209832.0110095;-38.13080360867914
1739209832.0110238;-29.438486411369333
1739209832.0110378;-38.13080360867914
1739209832.011052;-45.120503652039325
1739209832.0110662;-45.120503652039325
1739209832.0110803;-45.120503652039325
1739209832.0110943;-45.120503652039325
1739209832.0111086;-45.120503652039325
1739209832.0111227;-45.120503652039325
1739209832.0111368;-45.120503652039325
1739209832.011151;-45.120503652039325
1739209832.0111651;-45.120503652039325
1739209832.0111792;-45.120503652039325
1739209832.0111935;-33.981070128970906
1739209832.0112076;-38.13080360867914
1739209832.0112216;-45.120503652039325
1739209832.011236;-45.120503652039325
1739209832.01125;-38.13080360867914
1739209832.011264;-38.13080360867914
1739209832.0112784;-45.120503652039325
1739209832.0112925;-45.120503652039325
1739209832.0113065;-45.120503652039325
1739209832.0113208;-38.13080360867914
1739209832.011335;-38.13080360867914
1739209832.011349;-45.120503652039325
1739209832.0113633;-45.120503652039325
1739209832.0113773;-32.816014438256545
1739209832.0113914;-32.816014438256545
1739209832.0114055;-38.13080360867914
1739209832.0114198;-45.120503652039325
1739209832.0114338;-45.120503652039325
1739209832.011448;-45.120503652039325
1739209832.0114622;-38.13080360867914
1739209832.0114763;-38.13080360867914
1739209832.0114903;-45.120503652039325
1739209832.0115047;-45.120503652039325
1739209832.0115187;-45.120503652039325
1739209832.0115328;-45.120503652039325
1739209832.011547;-31.141103565318915
1739209832.0115612;-38.13080360867914
1739209832.0115752;-33.981070128970906
1739209832.0115895;-33.981070128970906
1739209832.0116036;-38.13080360867914
1739209832.0116177;-45.120503652039325
1739209832.011632;-38.13080360867914
1739209832.011646;-45.120503652039325
1739209832.01166;-38.13080360867914
1739209832.0116744;-45.120503652039325
1739209832.0116885;-33.981070128970906
1739209832.0117025;-45.120503652039325
1739209832.0117168;-38.13080360867914
1739209832.011731;-45.120503652039325
1739209832.011745;-45.120503652039325
1739209832.0117593;-45.120503652039325
1739209832.0117733;-38.13080360867914
1739209832.0117874;-45.120503652039325
1739209832.0118017;-38.13080360867914
1739209832.0118158;-45.120503652039325
1739209832.0118299;-38.13080360867914
1739209832.0118442;-35.57807855764607
1739209832.0118582;-45.120503652039325
1739209832.0118723;-45.120503652039325
1739209832.0118866;-27.267205301931607
1739209832.0119007;-33.981070128970906
1739209832.0119147;-45.120503652039325
1739209832.011929;-45.120503652039325
1739209832.011943;-38.13080360867914
1739209832.0119572;-38.13080360867914
1739209832.0119715;-38.13080360867914
1739209832.0119855;-45.120503652039325
1739209832.0119996;-38.13080360867914
1739209832.012014;-38.13080360867914
1739209832.012028;-38.13080360867914
1739209832.012042;-45.120503652039325
1739209832.012056;-45.120503652039325
1739209832.0120704;-38.13080360867914
1739209832.0120845;-38.13080360867914
1739209832.0120986;-45.120503652039325
1739209832.0121129;-31.141103565318915
1739209832.012127;-32.816014438256545
1739209832.012141;-38.13080360867914
1739209832.0121553;-45.120503652039325
1739209832.0121694;-33.981070128970906
1739209832.0121834;-35.57807855764607
1739209832.0121977;-45.120503652039325
1739209832.0122118;-45.120503652039325
1739209832.0122259;-45.120503652039325
1739209832.0122402;-45.120503652039325
1739209832.0122542;-33.981070128970906
1739209832.0122683;-45.120503652039325
1739209832.0122826;-45.120503652039325
1739209832.0122967;-38.13080360867914
1739209832.0123107;-45.120503652039325
1739209832.012325;-45.120503652039325
1739209832.012339;-45.120503652039325
1739209832.0123532;-38.13080360867914
1739209832.0123675;-45.120503652039325
1739209832.0123816;-45.120503652039325
1739209832.0123956;-45.120503652039325
1739209832.01241;-38.13080360867914
1739209832.012424;-38.13080360867914
1739209832.012438;-45.120503652039325
1739209832.0124524;-28.58837851428586
1739209832.0124664;-28.21854285175415
1739209832.0124805;-45.120503652039325
1739209832.0124948;-45.120503652039325
1739209832.0125089;-38.13080360867914
1739209832.012523;-38.13080360867914
1739209832.0125372;-45.120503652039325
1739209832.0125513;-35.57807855764607
1739209832.0125654;-45.120503652039325
1739209832.0125797;-38.13080360867914
1739209832.0125937;-33.981070128970906
1739209832.0126078;-45.120503652039325
1739209832.012622;-38.13080360867914
1739209832.0126362;-35.57807855764607
1739209832.0126503;-38.13080360867914
1739209832.0126646;-45.120503652039325
1739209832.0126786;-32.816014438256545
1739209832.0126927;-29.438486411369333
1739209832.0127068;-45.120503652039325
1739209832.012721;-45.120503652039325
1739209832.0127351;-38.13080360867914
1739209832.0127492;-38.13080360867914
1739209832.0127635;-45.120503652039325
1739209832.0127776;-45.120503652039325
1739209832.0127916;-45.120503652039325
1739209832.012806;-45.120503652039325
1739209832.01282;-45.120503652039325
1739209832.012834;-45.120503652039325
1739209832.0128484;-45.120503652039325
1739209832.0128624;-35.57807855764607
1739209832.0128765;-45.120503652039325
1739209832.0128908;-38.13080360867914
1739209832.012905;-45.120503652039325
1739209832.012919;-45.120503652039325
1739209832.0129333;-45.120503652039325
1739209832.0129473;-45.120503652039325
1739209832.0129614;-45.120503652039325
1739209832.0129757;-45.120503652039325
1739209832.0129898;-35.57807855764607
1739209832.0130038;-38.13080360867914
1739209832.0130181;-38.13080360867914
1739209832.0130322;-38.13080360867914
1739209832.013371;-38.13080360867914
1739209832.0133777;-45.120503652039325
1739209832.0133846;-31.141103565318915
1739209832.0133915;-35.57807855764607
1739209832.0133982;-38.13080360867914
1739209832.013405;-45.120503652039325
1739209832.013412;-45.120503652039325
1739209832.0134187;-38.13080360867914
1739209832.0134256;-38.13080360867914
1739209832.0134323;-45.120503652039325
1739209832.0134392;-33.981070128970906
1739209832.013446;-35.57807855764607
1739209832.0134528;-38.13080360867914
1739209832.0134597;-45.120503652039325
1739209832.0134666;-31.141103565318915
1739209832.0134733;-38.13080360867914
1739209832.0134802;-35.57807855764607
1739209832.013487;-38.13080360867914
1739209832.0134938;-45.120503652039325
1739209832.0135007;-45.120503652039325
1739209832.0135076;-45.120503652039325
1739209832.0135143;-45.120503652039325
1739209832.0135212;-33.981070128970906
1739209832.0135279;-32.816014438256545
1739209832.0135348;-45.120503652039325
1739209832.0135417;-33.981070128970906
1739209832.0135484;-32.816014438256545
1739209832.0135553;-45.120503652039325
1739209832.0135622;-45.120503652039325
1739209832.0135689;-35.57807855764607
1739209832.0135758;-45.120503652039325
1739209832.0135827;-45.120503652039325
1739209832.0135894;-38.13080360867914
1739209832.0135963;-32.816014438256545
1739209832.0136032;-38.13080360867914
1739209832.01361;-45.120503652039325
1739209832.0136168;-38.13080360867914
1739209832.0136235;-45.120503652039325
1739209832.0136304;-45.120503652039325
1739209832.0136373;-45.120503652039325
1739209832.013644;-38.13080360867914
1739209832.013651;-38.13080360867914
1739209832.0136578;-38.13080360867914
1739209832.0136645;-35.57807855764607
1739209832.0136714;-45.120503652039325
1739209832.0136783;-45.120503652039325
1739209832.013685;-45.120503652039325
1739209832.013692;-38.13080360867914
1739209832.0136988;-45.120503652039325
1739209832.0137055;-38.13080360867914
1739209832.0137124;-45.120503652039325
1739209832.0137193;-38.13080360867914
1739209832.013726;-38.13080360867914
1739209832.013733;-35.57807855764607
1739209832.0137396;-45.120503652039325
1739209832.0137465;-45.120503652039325
1739209832.0137534;-45.120503652039325
1739209832.01376;-45.120503652039325
1739209832.013767;-38.13080360867914
1739209832.013774;-32.816014438256545
1739209832.0137806;-38.13080360867914
1739209832.0137875;-38.13080360867914
1739209832.0137944;-38.13080360867914
1739209832.013801;-35.57807855764607
1739209832.013808;-38.13080360867914
1739209832.013815;-45.120503652039325
1739209832.0138216;-45.120503652039325
1739209832.0138285;-45.120503652039325
1739209832.0138352;-45.120503652039325
1739209832.013842;-45.120503652039325
1739209832.013849;-45.120503652039325
1739209832.0138557;-45.120503652039325
1739209832.0138626;-45.120503652039325
1739209832.0138695;-38.13080360867914
1739209832.0138762;-45.120503652039325
1739209832.013883;-35.57807855764607
1739209832.01389;-45.120503652039325
1739209832.0138967;-38.13080360867914
1739209832.0139036;-38.13080360867914
1739209832.0139105;-35.57807855764607
1739209832.0139172;-38.13080360867914
1739209832.0139241;-45.120503652039325
1739209832.0139308;-45.120503652039325
1739209832.0139377;-32.816014438256545
1739209832.0139446;-38.13080360867914
1739209832.0139513;-45.120503652039325
1739209832.0139582;-38.13080360867914
1739209832.0139651;-38.13080360867914
1739209832.0139718;-45.120503652039325
1739209832.0139787;-45.120503652039325
1739209832.0139856;-38.13080360867914
1739209832.0139923;-38.13080360867914
1739209832.0139992;-45.120503652039325
1739209832.0140061;-45.120503652039325
1739209832.0140128;-38.13080360867914
1739209832.0140197;-38.13080360867914
1739209832.0140266;-45.120503652039325
1739209832.0140333;-45.120503652039325
1739209832.0140402;-38.13080360867914
1739209832.014047;-28.58837851428586
1739209832.0140538;-38.13080360867914
1739209832.0140607;-45.120503652039325
1739209832.0140674;-45.120503652039325
1739209832.0140743;-33.981070128970906
1739209832.0140812;-45.120503652039325
1739209832.014088;-45.120503652039325
1739209832.0140948;-38.13080360867914
1739209832.0141017;-38.13080360867914
1739209832.0141084;-33.981070128970906
1739209832.0141153;-45.120503652039325
1739209832.0141222;-38.13080360867914
1739209832.014129;-38.13080360867914
1739209832.0141358;-38.13080360867914
1739209832.0141425;-35.57807855764607
1739209832.0141494;-38.13080360867914
1739209832.0141563;-38.13080360867914
1739209832.014163;-38.13080360867914
1739209832.01417;-45.120503652039325
1739209832.0141768;-38.13080360867914
1739209832.0141835;-45.120503652039325
1739209832.0141904;-38.13080360867914
1739209832.0141973;-45.120503652039325
1739209832.014204;-45.120503652039325
1739209832.014211;-28.992665084841942
1739209832.0142179;-31.141103565318915
1739209832.0142245;-38.13080360867914
1739209832.0142314;-38.13080360867914
1739209832.0142384;-38.13080360867914
1739209832.014245;-38.13080360867914
1739209832.014252;-45.120503652039325
1739209832.0142586;-45.120503652039325
1739209832.0142655;-32.81601443825658
1739209832.0142725;-31.141103565318915
1739209832.0142791;-38.13080360867914
1739209832.014286;-45.120503652039325
1739209832.014293;-45.120503652039325
1739209832.0142996;-45.120503652039325
1739209832.0143065;-38.13080360867914
1739209832.0143135;-45.120503652039325
1739209832.0143201;-33.981070128970906
1739209832.014327;-38.13080360867914
1739209832.014334;-38.13080360867914
1739209832.0143406;-38.13080360867914
1739209832.0143476;-45.120503652039325
1739209832.0143542;-45.120503652039325
1739209832.0143611;-38.13080360867914
1739209832.014368;-45.120503652039325
1739209832.0143747;-38.13080360867914
1739209832.0143816;-33.981070128970906
1739209832.0143886;-38.13080360867914
