CAN Message; 0x1a7:000041b02d43bd08
1739209841.9689498;-45.120503652039325
1739209841.9689527;-45.120503652039325
1739209841.9689555;-45.120503652039325
1739209841.9689581;-45.120503652039325
1739209841.968961;-38.13080360867914
1739209841.9689639;-45.120503652039325
1739209841.9689665;-38.13080360867914
1739209841.9689693;-30.49652367304973
1739209841.9689722;-30.49652367304973
1739209841.9689748;-38.13080360867914
1739209841.9689777;-45.120503652039325
1739209841.9689806;-38.13080360867914
1739209841.9689832;-45.120503652039325
1739209841.968986;-45.120503652039325
1739209841.968989;-33.981070128970906
1739209841.9689915;-32.816014438256545
1739209841.9689944;-38.13080360867914
1739209841.9689972;-45.120503652039325
1739209841.9689999;-38.13080360867914
1739209841.9690027;-33.981070128970906
1739209841.9690056;-35.57807855764607
1739209841.9690082;-38.13080360867914
1739209841.969011;-45.120503652039325
1739209841.969014;-45.120503652039325
1739209841.9690166;-45.120503652039325
1739209841.9690194;-38.13080360867914
1739209841.9690223;-45.120503652039325
1739209841.969025;-45.120503652039325
1739209841.9690278;-45.120503652039325
1739209841.9690306;-38.13080360867914
1739209841.9690332;-45.120503652039325
1739209841.969036;-38.13080360867914
1739209841.969039;-38.13080360867914
1739209841.9690416;-45.120503652039325
1739209841.9690444;-45.120503652039325
1739209841.969047;-45.120503652039325
1739209841.96905;-45.120503652039325
1739209841.9690528;-35.57807855764607
1739209841.9690554;-38.13080360867914
1739209841.9690583;-45.120503652039325
1739209841.9690611;-33.981070128970906
1739209841.9690638;-35.57807855764607
1739209841.9690666;-38.13080360867914
1739209841.9690695;-45.120503652039325
1739209841.969072;-38.13080360867914
1739209841.969075;-45.120503652039325
1739209841.9690778;-45.120503652039325
1739209841.9690804;-45.120503652039325
1739209841.9690833;-38.13080360867914
1739209841.9690862;-38.13080360867914
1739209841.9690888;-45.120503652039325
1739209841.9690917;-45.120503652039325
1739209841.9690945;-45.120503652039325
1739209841.9690971;-38.13080360867914
1739209841.9691;-38.13080360867914
1739209841.9691029;-45.120503652039325
1739209841.9691055;-31.141103565318915
1739209841.9691083;-32.816014438256545
1739209841.9691112;-33.981070128970906
1739209841.9691138;-45.120503652039325
1739209841.9691167;-38.13080360867914
1739209841.9691195;-45.120503652039325
1739209841.9691222;-38.13080360867914
1739209841.969125;-38.13080360867914
1739209841.969128;-38.13080360867914
1739209841.9691305;-38.13080360867914
1739209841.9691334;-38.13080360867914
1739209841.9691362;-45.120503652039325
1739209841.9691389;-38.13080360867914
1739209841.9691417;-45.120503652039325
1739209841.9691446;-45.120503652039325
1739209841.9691472;-38.13080360867914
1739209841.96915;-38.13080360867914
1739209841.969153;-45.120503652039325
1739209841.9691556;-33.981070128970906
1739209841.9691584;-45.120503652039325
1739209841.9691613;-45.120503652039325
1739209841.969164;-38.13080360867914
1739209841.9691668;-38.13080360867914
1739209841.9691696;-45.120503652039325
1739209841.9691722;-28.992665084841942
1739209841.969175;-33.981070128970906
1739209841.969178;-45.120503652039325
1739209841.9691806;-35.57807855764607
1739209841.9691834;-38.13080360867914
1739209841.9691863;-38.13080360867914
1739209841.969189;-45.120503652039325
1739209841.9691918;-35.57807855764607
1739209841.9691947;-35.57807855764607
1739209841.9691973;-45.120503652039325
1739209841.9692001;-38.13080360867914
1739209841.969203;-45.120503652039325
1739209841.9692056;-45.120503652039325
1739209841.9692085;-45.120503652039325
1739209841.9692113;-38.13080360867914
1739209841.969214;-45.120503652039325
1739209841.9692168;-45.120503652039325
1739209841.9692197;-38.13080360867914
1739209841.9692223;-45.120503652039325
1739209841.9692252;-38.13080360867914
1739209841.969228;-38.13080360867914
1739209841.9692307;-45.120503652039325
1739209841.9692335;-38.13080360867914
1739209841.9692364;-45.120503652039325
1739209841.969239;-31.141103565318915
1739209841.9692419;-28.58837851428586
1739209841.9692447;-45.120503652039325
1739209841.9692473;-45.120503652039325
1739209841.9692502;-38.13080360867914
1739209841.969253;-38.13080360867914
1739209841.9692557;-38.13080360867914
1739209841.9692585;-38.13080360867914
1739209841.9692614;-45.120503652039325
1739209841.969264;-38.13080360867914
1739209841.969267;-38.13080360867914
1739209841.9692698;-45.120503652039325
1739209841.9692724;-38.13080360867914
1739209841.9692752;-33.981070128970906
1739209841.969278;-45.120503652039325
1739209841.9692807;-45.120503652039325
1739209841.9692836;-38.13080360867914
1739209841.9692864;-35.57807855764607
1739209841.969289;-38.13080360867914
1739209841.969292;-45.120503652039325
1739209841.9692948;-45.120503652039325
1739209841.9692974;-38.13080360867914
1739209841.9693003;-38.13080360867914
1739209841.9693031;-45.120503652039325
1739209841.9693058;-38.13080360867914
1739209841.9693086;-32.816014438256545
1739209841.9693115;-45.120503652039325
1739209841.969314;-45.120503652039325
1739209841.969317;-31.141103565318915
1739209841.9693198;-33.981070128970906
1739209841.9693224;-45.120503652039325
1739209841.9693253;-31.141103565318893
1739209841.9693282;-45.120503652039325
1739209841.9693308;-45.120503652039325
1739209841.9693336;-38.13080360867914
1739209841.9693365;-38.13080360867914
1739209841.9693391;-38.13080360867914
1739209841.969342;-38.13080360867914
1739209841.9693449;-38.13080360867914
1739209841.9693475;-45.120503652039325
1739209841.9693503;-38.13080360867914
1739209841.9693532;-38.13080360867914
1739209841.9693558;-38.13080360867914
1739209841.9693587;-35.57807855764607
1739209841.9693615;-45.120503652039325
1739209841.9693642;-45.120503652039325
1739209841.969367;-32.816014438256545
1739209841.96937;-38.13080360867914
1739209841.9693725;-38.13080360867914
1739209841.9693754;-45.120503652039325
1739209841.9693782;-45.120503652039325
1739209841.9693809;-35.57807855764607
1739209841.9693837;-38.13080360867914
1739209841.9693866;-38.13080360867914
1739209841.9693892;-45.120503652039325
1739209841.969392;-45.120503652039325
1739209841.9693947;-38.13080360867914
1739209841.9693975;-32.816014438256545
1739209841.9694004;-33.981070128970906
1739209841.969403;-45.120503652039325
1739209841.969406;-45.120503652039325
1739209841.9694088;-33.981070128970906
1739209841.9694114;-38.13080360867914
1739209841.9694142;-45.120503652039325
1739209841.969417;-45.120503652039325
1739209841.9694197;-45.120503652039325
1739209841.9694226;-45.120503652039325
1739209841.9694254;-45.120503652039325
1739209841.969428;-45.120503652039325
1739209841.969431;-45.120503652039325
1739209841.9694338;-45.120503652039325
1739209841.9694364;-45.120503652039325
1739209841.9694393;-38.13080360867914
1739209841.9694421;-38.13080360867914
1739209841.9694448;-45.120503652039325
1739209841.9694476;-45.120503652039325
1739209841.9694505;-38.13080360867914
1739209841.969453;-32.816014438256545
1739209841.969456;-45.120503652039325
1739209841.9694588;-45.120503652039325
1739209841.9694614;-38.13080360867914
1739209841.9694643;-28.58837851428586
1739209841.9694672;-28.992665084841942
1739209841.9694698;-45.120503652039325
1739209841.9694726;-33.981070128970906
1739209841.9694755;-32.816014438256545
1739209841.9694781;-33.981070128970906
1739209841.969481;-45.120503652039325
1739209841.9694839;-38.13080360867914
1739209841.9694865;-35.57807855764607
1739209841.9694893;-38.13080360867914
1739209841.9694922;-45.120503652039325
1739209841.9694948;-38.13080360867914
1739209841.9694977;-35.57807855764607
1739209841.9695005;-35.57807855764607
1739209841.9695032;-35.57807855764607
1739209841.969506;-31.141103565318915
1739209841.969509;-38.13080360867914
1739209841.9695115;-38.13080360867914
1739209841.9695144;-45.120503652039325
1739209841.9695172;-45.120503652039325
1739209841.9695199;-45.120503652039325
1739209841.9695227;-45.120503652039325
1739209841.9695256;-38.13080360867914
1739209841.9695282;-45.120503652039325
1739209841.969531;-31.141103565318915
1739209841.969534;-28.992665084841942
1739209841.9695365;-45.120503652039325
1739209841.9695394;-45.120503652039325
1739209841.9695423;-45.120503652039325
1739209841.969545;-38.13080360867914
1739209841.9695477;-38.13080360867914
1739209841.9695506;-38.13080360867914
1739209841.9695532;-38.13080360867914
1739209841.969556;-32.816014438256545
1739209841.969559;-33.981070128970906
1739209841.9695616;-38.13080360867914
1739209841.9695644;-45.120503652039325
1739209841.9695673;-45.120503652039325
1739209841.96957;-38.13080360867914
1739209841.9695728;-38.13080360867914
1739209841.9695756;-45.120503652039325
1739209841.9695783;-38.13080360867914
1739209841.9695811;-38.13080360867914
1739209841.969584;-45.120503652039325
1739209841.9695866;-45.120503652039325
1739209841.9695895;-38.13080360867914
1739209841.9695923;-35.57807855764607
1739209841.969595;-38.13080360867914
1739209841.9695978;-45.120503652039325
1739209841.9696007;-33.981070128970906
1739209841.9696033;-35.57807855764607
1739209841.9696062;-38.13080360867914
1739209841.969609;-45.120503652039325
1739209841.9696116;-35.57807855764607
1739209841.9696145;-35.57807855764607
1739209841.9696174;-38.13080360867914
1739209841.96962;-38.13080360867914
1739209841.9696229;-45.120503652039325
1739209841.9696257;-45.120503652039325
1739209841.9696283;-45.120503652039325
1739209841.9696312;-35.57807855764607
1739209841.969634;-45.120503652039325
1739209841.9696367;-45.120503652039325
1739209841.9696395;-33.981070128970906
1739209841.9696424;-38.13080360867914
1739209841.969645;-38.13080360867914
1739209841.969648;-45.120503652039325
1739209841.9696507;-38.13080360867914
1739209841.9696534;-38.13080360867914
1739209841.9696562;-38.13080360867914
1739209841.969659;-45.120503652039325
1739209841.9696617;-38.13080360867914
1739209841.9696646;-35.57807855764607
1739209841.9696674;-38.13080360867914
1739209841.96967;-45.120503652039325
1739209841.969673;-45.120503652039325
1739209841.9696758;-38.13080360867914
1739209841.9696784;-38.13080360867914
1739209841.9696813;-38.13080360867914
1739209841.9696841;-45.120503652039325
1739209841.9696867;-38.13080360867914
1739209841.9696896;-45.120503652039325
1739209841.9696925;-45.120503652039325
1739209841.969695;-45.120503652039325
1739209841.969698;-38.13080360867914
1739209841.9697008;-38.13080360867914
1739209841.9697034;-45.120503652039325
1739209841.9697063;-45.120503652039325
1739209841.9697092;-45.120503652039325
1739209841.9697118;-35.57807855764607
1739209841.9697146;-32.816014438256545
1739209841.9697175;-45.120503652039325
1739209841.9697201;-38.13080360867914
1739209841.969723;-38.13080360867914
1739209841.9697258;-35.57807855764607
1739209841.9697285;-38.13080360867914
1739209841.9697313;-45.120503652039325
1739209841.9697342;-45.120503652039325
1739209841.9697368;-45.120503652039325
1739209841.9697397;-38.13080360867914
1739209841.9697425;-45.120503652039325
1739209841.9697452;-45.120503652039325
1739209841.969748;-45.120503652039325
1739209841.969751;-45.120503652039325
1739209841.9697535;-38.13080360867914
1739209841.9697564;-45.120503652039325
1739209841.969759;-45.120503652039325
1739209841.9697618;-45.120503652039325
1739209841.9697647;-45.120503652039325
1739209841.9697673;-38.13080360867914
1739209841.9697702;-35.57807855764607
1739209841.969773;-38.13080360867914
1739209841.9697757;-45.120503652039325
1739209841.9697785;-38.13080360867914
1739209841.9697814;-31.141103565318893
1739209841.969784;-38.13080360867914
1739209841.969787;-45.120503652039325
1739209841.9697897;-33.981070128970906
1739209841.9697924;-35.57807855764607
1739209841.9697952;-38.13080360867914
1739209841.969798;-45.120503652039325
1739209841.9698007;-45.120503652039325
1739209841.9698036;-35.57807855764607
1739209841.9698064;-38.13080360867914
1739209841.969809;-35.57807855764607
1739209841.969812;-38.13080360867914
1739209841.9698148;-45.120503652039325
1739209841.9698174;-45.120503652039325
1739209841.9698203;-38.13080360867914
1739209841.9698231;-38.13080360867914
1739209841.9698257;-31.141103565318893
1739209841.9698286;-35.57807855764607
1739209841.9698315;-45.120503652039325
1739209841.969834;-45.120503652039325
1739209841.969837;-32.816014438256545
1739209841.9698398;-45.120503652039325
1739209841.9698424;-45.120503652039325
1739209841.9698453;-38.13080360867914
1739209841.9698482;-45.120503652039325
1739209841.9698508;-38.13080360867914
1739209841.9698536;-35.57807855764607
1739209841.9698565;-38.13080360867914
1739209841.9698591;-45.120503652039325
1739209841.969862;-45.120503652039325
1739209841.9698648;-45.120503652039325
1739209841.9698675;-45.120503652039325
1739209841.9698703;-45.120503652039325
1739209841.9698732;-45.120503652039325
1739209841.9698758;-35.57807855764607
1739209841.9698787;-45.120503652039325
1739209841.9698815;-45.120503652039325
1739209841.9698842;-45.120503652039325
1739209841.969887;-45.120503652039325
1739209841.9698899;-45.120503652039325
1739209841.9698925;-30.49652367304973
1739209841.9698954;-38.13080360867914
1739209841.9698982;-45.120503652039325
1739209841.9699008;-45.120503652039325
1739209841.9699037;-35.57807855764607
1739209841.9699066;-38.13080360867914
1739209841.9699092;-45.120503652039325
1739209841.969912;-33.981070128970906
1739209841.969915;-38.13080360867914
1739209841.9699175;-45.120503652039325
1739209841.9699204;-45.120503652039325
1739209841.9699233;-38.13080360867914
1739209841.9699259;-45.120503652039325
1739209841.9699287;-38.13080360867914
1739209841.9699316;-45.120503652039325
1739209841.9699342;-45.120503652039325
1739209841.969937;-28.58837851428586
1739209841.96994;-32.816014438256545
1739209841.9699426;-45.120503652039325
1739209841.9699454;-38.13080360867914
1739209841.9699483;-38.13080360867914
1739209841.969951;-38.13080360867914
1739209841.9699538;-45.120503652039325
1739209841.9699566;-45.120503652039325
1739209841.9699593;-45.120503652039325
1739209841.9699621;-45.120503652039325
1739209841.969965;-45.120503652039325
1739209841.9699676;-45.120503652039325
1739209841.9699705;-45.120503652039325
1739209841.9699733;-33.981070128970906
1739209841.969976;-38.13080360867914
1739209841.9699788;-33.981070128970906
1739209841.9699817;-45.120503652039325
1739209841.9699843;-45.120503652039325
1739209841.9699872;-38.13080360867914
1739209841.96999;-38.13080360867914
1739209841.9699926;-45.120503652039325
1739209841.9699955;-38.13080360867914
1739209841.9699984;-31.141103565318893
1739209841.970001;-45.120503652039325
1739209841.9700038;-33.981070128970906
1739209841.9700067;-35.57807855764607
1739209841.9700093;-38.13080360867914
1739209841.9700122;-45.120503652039325
1739209841.970015;-45.120503652039325
1739209841.9700177;-45.120503652039325
1739209841.9700205;-45.120503652039325
1739209841.9700234;-38.13080360867914
1739209841.970026;-32.816014438256545
1739209841.9700289;-38.13080360867914
