CAN Message; 0x77:301b342c70cf04d8
1739209793.9179897;-38.13080360867914
1739209793.9179962;-38.13080360867914
1739209793.9180026;-35.57807855764607
1739209793.9180088;-38.13080360867914
1739209793.9180152;-38.13080360867914
1739209793.9180217;-38.13080360867914
1739209793.9180279;-38.13080360867914
1739209793.9180343;-45.120503652039325
1739209793.9180408;-27.267205301931607
1739209793.918047;-38.13080360867914
1739209793.9180534;-45.120503652039325
1739209793.9180596;-45.120503652039325
1739209793.918066;-38.13080360867914
1739209793.9180725;-45.120503652039325
1739209793.9180787;-38.13080360867914
1739209793.918085;-45.120503652039325
1739209793.9180915;-38.13080360867914
1739209793.9180977;-38.13080360867914
1739209793.9181042;-38.13080360867914
1739209793.9181106;-38.13080360867914
1739209793.9181168;-35.57807855764607
1739209793.9181232;-38.13080360867914
1739209793.9181297;-45.120503652039325
1739209793.918136;-35.57807855764607
1739209793.9181423;-38.13080360867914
1739209793.9181488;-45.120503652039325
1739209793.918155;-38.13080360867914
1739209793.9181614;-38.13080360867914
1739209793.9181676;-33.981070128970906
1739209793.918174;-45.120503652039325
1739209793.9181805;-45.120503652039325
1739209793.9181867;-38.13080360867914
1739209793.918193;-38.13080360867914
1739209793.9181995;-35.57807855764607
1739209793.9182057;-33.981070128970906
1739209793.9182122;-35.57807855764607
1739209793.9182186;-38.13080360867914
1739209793.9182248;-45.120503652039325
1739209793.9182312;-45.120503652039325
1739209793.9182377;-45.120503652039325
1739209793.918244;-38.13080360867914
1739209793.9182503;-45.120503652039325
1739209793.9182565;-38.13080360867914
1739209793.918263;-45.120503652039325
1739209793.9182694;-38.13080360867914
1739209793.9182756;-32.816014438256545
1739209793.918282;-45.120503652039325
1739209793.9182885;-45.120503652039325
1739209793.9182947;-38.13080360867914
1739209793.918301;-38.13080360867914
1739209793.9183075;-35.57807855764607
1739209793.9183137;-38.13080360867914
1739209793.9183202;-45.120503652039325
1739209793.9183266;-45.120503652039325
1739209793.9183328;-38.13080360867914
1739209793.9183393;-38.13080360867914
1739209793.9183457;-45.120503652039325
1739209793.918352;-45.120503652039325
1739209793.9183583;-38.13080360867914
1739209793.9183645;-45.120503652039325
1739209793.918371;-38.13080360867914
1739209793.9183774;-38.13080360867914
1739209793.9183836;-45.120503652039325
1739209793.91839;-38.13080360867914
1739209793.9183965;-45.120503652039325
1739209793.9184027;-31.141103565318893
1739209793.918409;-45.120503652039325
1739209793.9184155;-38.13080360867914
1739209793.9184217;-38.13080360867914
1739209793.9184282;-45.120503652039325
1739209793.9184346;-38.13080360867914
1739209793.9184408;-38.13080360867914
1739209793.9184473;-38.13080360867914
1739209793.9184535;-45.120503652039325
1739209793.91846;-45.120503652039325
1739209793.9184663;-33.981070128970906
1739209793.9184725;-35.57807855764607
1739209793.918479;-38.13080360867914
1739209793.9184854;-38.13080360867914
1739209793.9184916;-35.57807855764607
1739209793.918498;-45.120503652039325
1739209793.9185045;-35.57807855764607
1739209793.9185107;-35.57807855764607
1739209793.918517;-38.13080360867914
1739209793.9185236;-38.13080360867914
1739209793.9185297;-35.57807855764607
1739209793.9185362;-38.13080360867914
1739209793.9185426;-45.120503652039325
1739209793.9185488;-45.120503652039325
1739209793.9185553;-38.13080360867914
1739209793.9185615;-38.13080360867914
1739209793.918568;-35.57807855764607
1739209793.9185743;-38.13080360867914
1739209793.9185805;-45.120503652039325
1739209793.918587;-45.120503652039325
1739209793.9185934;-45.120503652039325
1739209793.9185996;-38.13080360867914
1739209793.918606;-45.120503652039325
1739209793.9186125;-45.120503652039325
1739209793.9186187;-38.13080360867914
1739209793.918625;-45.120503652039325
1739209793.9186316;-35.57807855764607
1739209793.9186378;-38.13080360867914
1739209793.9186442;-38.13080360867914
1739209793.9186506;-45.120503652039325
1739209793.9186568;-31.141103565318915
1739209793.9186633;-32.816014438256545
1739209793.9186695;-35.57807855764607
1739209793.918676;-38.13080360867914
1739209793.9186823;-45.120503652039325
1739209793.9186885;-45.120503652039325
1739209793.918695;-45.120503652039325
1739209793.9187014;-45.120503652039325
1739209793.9187076;-38.13080360867914
1739209793.918714;-45.120503652039325
1739209793.9187205;-45.120503652039325
1739209793.9187267;-38.13080360867914
1739209793.9187331;-38.13080360867914
1739209793.9187396;-45.120503652039325
1739209793.9187458;-38.13080360867914
1739209793.9187522;-45.120503652039325
1739209793.9187584;-33.981070128970906
1739209793.9187648;-32.816014438256545
1739209793.9187713;-38.13080360867914
1739209793.9187775;-45.120503652039325
1739209793.918784;-38.13080360867914
1739209793.9187903;-38.13080360867914
1739209793.9187965;-45.120503652039325
1739209793.918803;-38.13080360867914
1739209793.9188094;-35.57807855764607
1739209793.9188156;-35.57807855764607
1739209793.918822;-38.13080360867914
1739209793.9188285;-38.13080360867914
1739209793.9188347;-35.57807855764607
1739209793.9188411;-38.13080360867914
1739209793.9188476;-45.120503652039325
1739209793.9188538;-33.981070128970906
1739209793.9188602;-38.13080360867914
1739209793.9188664;-38.13080360867914
1739209793.9188728;-45.120503652039325
1739209793.9188793;-38.13080360867914
1739209793.9188855;-45.120503652039325
1739209793.918892;-45.120503652039325
1739209793.9188983;-45.120503652039325
1739209793.9189045;-33.981070128970906
1739209793.918911;-30.49652367304973
1739209793.9189174;-28.992665084841942
1739209793.9189236;-38.13080360867914
1739209793.91893;-31.141103565318915
1739209793.9189365;-32.816014438256545
1739209793.9189427;-33.981070128970906
1739209793.9189491;-45.120503652039325
1739209793.9189553;-45.120503652039325
1739209793.9189618;-38.13080360867914
1739209793.9189682;-38.13080360867914
1739209793.9189744;-45.120503652039325
1739209793.9189808;-38.13080360867914
1739209793.9189873;-38.13080360867914
1739209793.9189935;-38.13080360867914
1739209793.919;-33.981070128970906
1739209793.9190063;-38.13080360867914
1739209793.9190125;-38.13080360867914
1739209793.919019;-31.141103565318915
1739209793.9190254;-38.13080360867914
1739209793.9190316;-45.120503652039325
1739209793.919038;-45.120503652039325
1739209793.9190445;-38.13080360867914
1739209793.9190507;-35.57807855764607
1739209793.9190571;-38.13080360867914
1739209793.9190633;-45.120503652039325
1739209793.9190698;-28.992665084841942
1739209793.9190762;-35.57807855764607
1739209793.9190824;-38.13080360867914
1739209793.9190888;-38.13080360867914
1739209793.9190953;-45.120503652039325
1739209793.9191015;-38.13080360867914
1739209793.919108;-35.57807855764607
1739209793.9191144;-45.120503652039325
1739209793.9191206;-38.13080360867914
1739209793.919127;-38.13080360867914
1739209793.9191334;-38.13080360867914
1739209793.9191396;-45.120503652039325
1739209793.919146;-38.13080360867914
1739209793.9191523;-45.120503652039325
1739209793.9191587;-45.120503652039325
1739209793.9191651;-45.120503652039325
1739209793.9191713;-38.13080360867914
1739209793.9191778;-45.120503652039325
1739209793.9191842;-45.120503652039325
1739209793.9191904;-38.13080360867914
1739209793.9191968;-38.13080360867914
1739209793.9192033;-38.13080360867914
1739209793.9192095;-38.13080360867914
1739209793.919216;-38.13080360867914
1739209793.9192224;-45.120503652039325
1739209793.9192286;-45.120503652039325
1739209793.919235;-38.13080360867914
1739209793.9192414;-38.13080360867914
1739209793.9192476;-38.13080360867914
1739209793.919254;-38.13080360867914
1739209793.9192603;-33.981070128970906
1739209793.9192667;-45.120503652039325
1739209793.9192731;-45.120503652039325
1739209793.9192793;-38.13080360867914
1739209793.9192858;-45.120503652039325
1739209793.9192922;-45.120503652039325
1739209793.9192984;-38.13080360867914
1739209793.9193048;-35.57807855764607
1739209793.9193113;-38.13080360867914
1739209793.9193175;-45.120503652039325
1739209793.919324;-28.992665084841942
1739209793.9193304;-38.13080360867914
1739209793.9193366;-45.120503652039325
1739209793.919343;-38.13080360867914
1739209793.9193494;-33.981070128970906
1739209793.9193556;-45.120503652039325
1739209793.919362;-38.13080360867914
1739209793.9193683;-38.13080360867914
1739209793.9193747;-45.120503652039325
1739209793.9193811;-38.13080360867914
1739209793.9193873;-35.57807855764607
1739209793.9193938;-38.13080360867914
1739209793.9194002;-45.120503652039325
1739209793.9194064;-32.816014438256545
1739209793.9194129;-45.120503652039325
1739209793.9194193;-38.13080360867914
1739209793.9194255;-38.13080360867914
1739209793.919432;-38.13080360867914
1739209793.9194384;-38.13080360867914
1739209793.9194446;-45.120503652039325
1739209793.919451;-38.13080360867914
1739209793.9194572;-45.120503652039325
1739209793.9194636;-38.13080360867914
1739209793.91947;-45.120503652039325
1739209793.9194763;-45.120503652039325
1739209793.9194827;-38.13080360867914
1739209793.9194891;-35.57807855764607
1739209793.9194953;-45.120503652039325
1739209793.9195018;-45.120503652039325
1739209793.919502;-35.57807855764607
1739209793.9195023;-38.13080360867914
1739209793.9195025;-45.120503652039325
1739209793.919503;-31.141103565318915
1739209793.9195032;-30.49652367304973
1739209793.9195035;-45.120503652039325
1739209793.9195037;-45.120503652039325
1739209793.919504;-38.13080360867914
1739209793.9195042;-45.120503652039325
1739209793.9195044;-45.120503652039325
1739209793.9195046;-45.120503652039325
1739209793.9195051;-38.13080360867914
1739209793.9195054;-38.13080360867914
1739209793.9195056;-45.120503652039325
1739209793.9195058;-45.120503652039325
1739209793.919506;-45.120503652039325
1739209793.9195063;-38.13080360867914
1739209793.9195065;-45.120503652039325
1739209793.919507;-45.120503652039325
1739209793.9195073;-38.13080360867914
1739209793.9195075;-32.816014438256545
1739209793.9195077;-45.120503652039325
1739209793.919508;-45.120503652039325
1739209793.9195082;-45.120503652039325
1739209793.9195085;-45.120503652039325
1739209793.919509;-38.13080360867914
1739209793.9195092;-35.57807855764607
1739209793.9195094;-45.120503652039325
1739209793.9195096;-45.120503652039325
1739209793.91951;-45.120503652039325
1739209793.9195101;-38.13080360867914
1739209793.9195104;-33.981070128970906
1739209793.9195106;-45.120503652039325
1739209793.919511;-45.120503652039325
1739209793.9195113;-38.13080360867914
1739209793.9195116;-45.120503652039325
1739209793.9195118;-35.57807855764607
1739209793.919512;-35.57807855764607
1739209793.9195123;-45.120503652039325
1739209793.9195125;-45.120503652039325
1739209793.919513;-38.13080360867914
1739209793.9195132;-38.13080360867914
1739209793.9195135;-38.13080360867914
1739209793.9195137;-38.13080360867914
1739209793.919514;-38.13080360867914
1739209793.9195142;-38.13080360867914
1739209793.9195144;-45.120503652039325
1739209793.9195147;-45.120503652039325
1739209793.9195151;-45.120503652039325
1739209793.9195154;-45.120503652039325
1739209793.9195156;-38.13080360867914
1739209793.9195158;-38.13080360867914
1739209793.919516;-32.816014438256545
1739209793.9195163;-38.13080360867914
1739209793.9195166;-45.120503652039325
1739209793.919517;-38.13080360867914
1739209793.9195173;-30.49652367304973
1739209793.9195175;-38.13080360867914
1739209793.9195178;-45.120503652039325
1739209793.919518;-38.13080360867914
1739209793.9195182;-35.57807855764607
1739209793.9195185;-38.13080360867914
1739209793.9195187;-45.120503652039325
1739209793.9195192;-35.57807855764607
1739209793.9195194;-35.57807855764607
1739209793.9195197;-38.13080360867914
1739209793.91952;-45.120503652039325
1739209793.9195201;-35.57807855764607
1739209793.9195204;-38.13080360867914
1739209793.9195206;-45.120503652039325
1739209793.919521;-45.120503652039325
1739209793.9195213;-38.13080360867914
1739209793.9195216;-35.57807855764607
1739209793.9195218;-45.120503652039325
1739209793.919522;-45.120503652039325
1739209793.9195223;-38.13080360867914
1739209793.9195225;-33.981070128970906
1739209793.919523;-28.992665084841942
1739209793.9195232;-45.120503652039325
1739209793.9195235;-45.120503652039325
1739209793.9195237;-38.13080360867914
1739209793.919524;-38.13080360867914
1739209793.9195242;-45.120503652039325
1739209793.9195244;-33.981070128970906
1739209793.9195247;-38.13080360867914
1739209793.9195251;-38.13080360867914
1739209793.9195254;-38.13080360867914
1739209793.9195256;-38.13080360867914
1739209793.9195259;-45.120503652039325
1739209793.919526;-38.13080360867914
1739209793.9195263;-45.120503652039325
1739209793.9195266;-38.13080360867914
1739209793.919527;-45.120503652039325
1739209793.9195273;-45.120503652039325
1739209793.9195275;-45.120503652039325
1739209793.9195278;-45.120503652039325
1739209793.919528;-38.13080360867914
1739209793.9195282;-38.13080360867914
1739209793.9195285;-38.13080360867914
1739209793.9195287;-38.13080360867914
1739209793.9195292;-33.981070128970906
1739209793.9195294;-31.141103565318915
1739209793.9195297;-45.120503652039325
1739209793.91953;-38.13080360867914
1739209793.9195302;-35.57807855764607
1739209793.9195304;-38.13080360867914
1739209793.9195306;-45.120503652039325
1739209793.919531;-35.57807855764607
1739209793.9195313;-32.816014438256545
1739209793.9195316;-33.981070128970906
1739209793.9195318;-38.13080360867914
1739209793.919532;-45.120503652039325
1739209793.9195323;-38.13080360867914
1739209793.9195325;-38.13080360867914
1739209793.9195328;-35.57807855764607
1739209793.9195333;-45.120503652039325
1739209793.9195335;-38.13080360867914
1739209793.9195337;-31.141103565318915
1739209793.919534;-32.816014438256545
1739209793.9195342;-45.120503652039325
1739209793.9195344;-45.120503652039325
1739209793.9195347;-38.13080360867914
1739209793.9195352;-35.57807855764607
1739209793.9195354;-35.57807855764607
1739209793.9195356;-38.13080360867914
1739209793.9195359;-38.13080360867914
1739209793.919536;-38.13080360867914
1739209793.9195364;-45.120503652039325
1739209793.9195366;-45.120503652039325
1739209793.919537;-38.13080360867914
1739209793.9195373;-45.120503652039325
1739209793.9195375;-45.120503652039325
1739209793.9195378;-45.120503652039325
1739209793.919538;-33.981070128970906
1739209793.9195383;-33.981070128970906
1739209793.9195385;-45.120503652039325
1739209793.9195387;-38.13080360867914
1739209793.9195392;-38.13080360867914
1739209793.9195395;-38.13080360867914
1739209793.9195397;-45.120503652039325
1739209793.91954;-45.120503652039325
1739209793.9195402;-38.13080360867914
1739209793.9195404;-35.57807855764607
1739209793.9195406;-38.13080360867914
1739209793.9195411;-45.120503652039325
1739209793.9195414;-35.57807855764607
1739209793.9195416;-32.816014438256545
1739209793.9195418;-38.13080360867914
1739209793.919542;-45.120503652039325
1739209793.9195423;-38.13080360867914
1739209793.9195426;-45.120503652039325
1739209793.9195428;-45.120503652039325
