CAN Message; 0x1d3:0000716eef0f323e
1739209609.3131814;-38.13080360867914
1739209609.3131864;-45.120503652039325
1739209609.3131914;-45.120503652039325
1739209609.3131962;-45.120503652039325
1739209609.3132012;-45.120503652039325
1739209609.3132062;-45.120503652039325
1739209609.313211;-38.13080360867914
1739209609.313216;-35.57807855764607
1739209609.3132207;-45.120503652039325
1739209609.3132257;-38.13080360867914
1739209609.3132308;-32.816014438256545
1739209609.3132355;-31.141103565318893
1739209609.3132405;-38.13080360867914
1739209609.3132455;-35.57807855764607
1739209609.3132503;-38.13080360867914
1739209609.3132553;-38.13080360867914
1739209609.31326;-45.120503652039325
1739209609.313265;-35.57807855764607
1739209609.31327;-45.120503652039325
1739209609.3132749;-33.981070128970956
1739209609.3132799;-45.120503652039325
1739209609.3132846;-38.13080360867914
1739209609.3132896;-45.120503652039325
1739209609.3132946;-45.120503652039325
1739209609.3132994;-38.13080360867914
1739209609.3133044;-45.120503652039325
1739209609.3133094;-35.57807855764607
1739209609.3133142;-32.816014438256545
1739209609.3133192;-35.57807855764607
1739209609.313324;-38.13080360867914
1739209609.313329;-38.13080360867914
1739209609.313334;-35.57807855764607
1739209609.3133388;-45.120503652039325
1739209609.3133438;-45.120503652039325
1739209609.3133485;-45.120503652039325
1739209609.3133535;-38.13080360867914
1739209609.3133585;-35.57807855764607
1739209609.3133633;-45.120503652039325
1739209609.3133683;-45.120503652039325
1739209609.3133733;-38.13080360867914
1739209609.313378;-38.13080360867914
1739209609.313383;-38.13080360867914
1739209609.3133879;-45.120503652039325
1739209609.3133929;-45.120503652039325
1739209609.313398;-45.120503652039325
1739209609.3134027;-45.120503652039325
1739209609.3134077;-38.13080360867914
1739209609.3134127;-45.120503652039325
1739209609.3134174;-38.13080360867914
1739209609.3134224;-45.120503652039325
1739209609.3134272;-38.13080360867914
1739209609.3134322;-26.991370085610722
1739209609.3134372;-38.13080360867914
1739209609.313442;-45.120503652039325
1739209609.313447;-38.13080360867914
1739209609.3134518;-38.13080360867914
1739209609.3134568;-38.13080360867914
1739209609.3134618;-38.13080360867914
1739209609.3134665;-38.13080360867914
1739209609.3134716;-45.120503652039325
1739209609.3134766;-45.120503652039325
1739209609.3134813;-33.981070128970906
1739209609.3134863;-45.120503652039325
1739209609.313491;-38.13080360867914
1739209609.313496;-35.57807855764607
1739209609.3135011;-32.816014438256545
1739209609.313506;-38.13080360867914
1739209609.313511;-45.120503652039325
1739209609.3135157;-38.13080360867914
1739209609.3135207;-45.120503652039325
1739209609.3135257;-45.120503652039325
1739209609.3135304;-45.120503652039325
1739209609.3135355;-45.120503652039325
1739209609.3135405;-38.13080360867914
1739209609.3135452;-45.120503652039325
1739209609.3135502;-33.981070128970906
1739209609.313555;-38.13080360867914
1739209609.31356;-45.120503652039325
1739209609.313565;-38.13080360867914
1739209609.3135698;-38.13080360867914
1739209609.3135748;-38.13080360867914
1739209609.3135796;-45.120503652039325
1739209609.3135846;-45.120503652039325
1739209609.3135896;-45.120503652039325
1739209609.3135943;-45.120503652039325
1739209609.3135993;-38.13080360867914
1739209609.3136044;-45.120503652039325
1739209609.3136091;-45.120503652039325
1739209609.3136141;-38.13080360867914
1739209609.313619;-45.120503652039325
1739209609.313624;-38.13080360867914
1739209609.313629;-38.13080360867914
1739209609.3136337;-45.120503652039325
1739209609.3136387;-38.13080360867914
1739209609.3136437;-38.13080360867914
1739209609.3136485;-38.13080360867914
1739209609.3136535;-38.13080360867914
1739209609.3136582;-45.120503652039325
1739209609.3136632;-45.120503652039325
1739209609.3136683;-38.13080360867914
1739209609.313673;-38.13080360867914
1739209609.313678;-45.120503652039325
1739209609.3136828;-45.120503652039325
1739209609.3136878;-38.13080360867914
1739209609.3136928;-38.13080360867914
1739209609.3136976;-38.13080360867914
1739209609.3137026;-38.13080360867914
1739209609.3137076;-45.120503652039325
1739209609.3137124;-38.13080360867914
1739209609.3137174;-33.981070128970906
1739209609.3137221;-38.13080360867914
1739209609.3137271;-33.981070128970906
1739209609.3137321;-45.120503652039325
1739209609.313737;-45.120503652039325
1739209609.313742;-45.120503652039325
1739209609.3137467;-38.13080360867914
1739209609.3137517;-33.981070128970906
1739209609.3137567;-45.120503652039325
1739209609.3137615;-45.120503652039325
1739209609.3137665;-38.13080360867914
1739209609.3137715;-38.13080360867914
1739209609.3137763;-45.120503652039325
1739209609.3137813;-38.13080360867914
1739209609.313786;-45.120503652039325
1739209609.313791;-45.120503652039325
1739209609.313796;-38.13080360867914
1739209609.3138008;-38.13080360867914
1739209609.3138058;-45.120503652039325
1739209609.3138106;-45.120503652039325
1739209609.3138156;-45.120503652039325
1739209609.3138206;-45.120503652039325
1739209609.3138254;-45.120503652039325
1739209609.3138304;-33.981070128970906
1739209609.3138354;-38.13080360867914
1739209609.3138402;-38.13080360867914
1739209609.3138452;-45.120503652039325
1739209609.31385;-38.13080360867914
1739209609.313855;-45.120503652039325
1739209609.31386;-38.13080360867914
1739209609.3138647;-45.120503652039325
1739209609.3138697;-45.120503652039325
1739209609.3138747;-38.13080360867914
1739209609.3138795;-45.120503652039325
1739209609.3138845;-45.120503652039325
1739209609.3138893;-45.120503652039325
1739209609.3138943;-45.120503652039325
1739209609.3138993;-45.120503652039325
1739209609.313904;-33.981070128970906
1739209609.313909;-45.120503652039325
1739209609.3139138;-45.120503652039325
1739209609.3139188;-35.57807855764607
1739209609.3139238;-35.57807855764607
1739209609.3139286;-38.13080360867914
1739209609.3139336;-45.120503652039325
1739209609.3139386;-38.13080360867914
1739209609.3139434;-38.13080360867914
1739209609.3139484;-33.981070128970906
1739209609.3139532;-38.13080360867914
1739209609.3139582;-45.120503652039325
1739209609.3139632;-45.120503652039325
1739209609.313968;-45.120503652039325
1739209609.313973;-45.120503652039325
1739209609.3139777;-45.120503652039325
1739209609.3139827;-38.13080360867914
1739209609.3139877;-38.13080360867914
1739209609.3139925;-45.120503652039325
1739209609.3139975;-45.120503652039325
1739209609.3140025;-45.120503652039325
1739209609.3140073;-38.13080360867914
1739209609.3140123;-45.120503652039325
1739209609.314017;-38.13080360867914
1739209609.314022;-38.13080360867914
1739209609.314027;-27.8777449560314
1739209609.3140318;-30.49652367304973
1739209609.3140368;-45.120503652039325
1739209609.3140416;-38.13080360867914
1739209609.3140466;-38.13080360867914
1739209609.3140516;-35.57807855764607
1739209609.3140564;-45.120503652039325
1739209609.3140614;-35.57807855764607
1739209609.3140664;-45.120503652039325
1739209609.3140712;-45.120503652039325
1739209609.3140762;-38.13080360867914
1739209609.314081;-45.120503652039325
1739209609.314086;-45.120503652039325
1739209609.314091;-45.120503652039325
1739209609.3140957;-38.13080360867914
1739209609.3141007;-38.13080360867914
1739209609.3141057;-35.57807855764607
1739209609.3141105;-32.816014438256545
1739209609.3141155;-38.13080360867914
1739209609.3141203;-38.13080360867914
1739209609.3141253;-45.120503652039325
1739209609.3141303;-38.13080360867914
1739209609.314135;-45.120503652039325
1739209609.31414;-38.13080360867914
1739209609.3141448;-38.13080360867914
1739209609.3141499;-45.120503652039325
1739209609.3141549;-45.120503652039325
1739209609.3141596;-45.120503652039325
1739209609.3141646;-45.120503652039325
1739209609.3141696;-45.120503652039325
1739209609.3141744;-33.981070128970906
1739209609.3141794;-35.57807855764607
1739209609.3141842;-45.120503652039325
1739209609.3141892;-38.13080360867914
1739209609.3141942;-38.13080360867914
1739209609.314199;-35.57807855764607
1739209609.314204;-45.120503652039325
1739209609.3142087;-45.120503652039325
1739209609.3142138;-38.13080360867914
1739209609.3142188;-38.13080360867914
1739209609.3142235;-32.816014438256545
1739209609.3142285;-31.141103565318893
1739209609.3142335;-38.13080360867914
1739209609.3142383;-45.120503652039325
1739209609.3142433;-38.13080360867914
1739209609.314248;-33.981070128970906
1739209609.314253;-45.120503652039325
1739209609.314258;-38.13080360867914
1739209609.3142629;-45.120503652039325
1739209609.3142679;-33.981070128970956
1739209609.3142729;-38.13080360867914
1739209609.3142776;-33.981070128970906
1739209609.3142827;-45.120503652039325
1739209609.3142874;-38.13080360867914
1739209609.3142924;-38.13080360867914
1739209609.3142974;-45.120503652039325
1739209609.3143022;-38.13080360867914
1739209609.3143072;-28.58837851428586
1739209609.314312;-38.13080360867914
1739209609.314317;-45.120503652039325
1739209609.314322;-38.13080360867914
1739209609.3143268;-38.13080360867914
1739209609.3143318;-45.120503652039325
1739209609.3143368;-38.13080360867914
1739209609.3143415;-38.13080360867914
1739209609.3143466;-45.120503652039325
1739209609.3143513;-45.120503652039325
1739209609.3143563;-45.120503652039325
1739209609.3143613;-38.13080360867914
1739209609.314366;-28.58837851428586
1739209609.314371;-38.13080360867914
1739209609.3143759;-38.13080360867914
1739209609.314381;-38.13080360867914
1739209609.314386;-45.120503652039325
1739209609.3143907;-45.120503652039325
1739209609.3143957;-45.120503652039325
1739209609.3144007;-45.120503652039325
1739209609.3144054;-45.120503652039325
1739209609.3144104;-38.13080360867914
1739209609.3144152;-38.13080360867914
1739209609.3144202;-38.13080360867914
1739209609.3144252;-33.981070128970906
1739209609.31443;-45.120503652039325
1739209609.314435;-45.120503652039325
1739209609.3144398;-38.13080360867914
1739209609.3144448;-32.816014438256545
1739209609.3144498;-33.981070128970906
1739209609.3144546;-33.981070128970906
1739209609.3144596;-45.120503652039325
1739209609.3144646;-45.120503652039325
1739209609.3144693;-38.13080360867914
1739209609.3144743;-45.120503652039325
1739209609.314479;-45.120503652039325
1739209609.3144841;-45.120503652039325
1739209609.3144891;-45.120503652039325
1739209609.314494;-38.13080360867914
1739209609.314499;-38.13080360867914
1739209609.314504;-38.13080360867914
1739209609.3145087;-38.13080360867914
1739209609.3145137;-45.120503652039325
1739209609.3145185;-45.120503652039325
1739209609.3145235;-38.13080360867914
1739209609.3145285;-38.13080360867914
1739209609.3145332;-38.13080360867914
1739209609.3145382;-45.120503652039325
1739209609.314543;-45.120503652039325
1739209609.314548;-33.981070128970906
1739209609.314553;-45.120503652039325
1739209609.3145578;-45.120503652039325
1739209609.3145628;-45.120503652039325
1739209609.3145678;-38.13080360867914
1739209609.3145726;-45.120503652039325
1739209609.3145776;-38.13080360867914
1739209609.3145823;-45.120503652039325
1739209609.3145874;-38.13080360867914
1739209609.3145924;-38.13080360867914
1739209609.3145971;-45.120503652039325
1739209609.3146021;-45.120503652039325
1739209609.314607;-45.120503652039325
1739209609.314612;-33.981070128970906
1739209609.314617;-38.13080360867914
1739209609.3146217;-38.13080360867914
1739209609.3146267;-31.141103565318915
1739209609.3146317;-38.13080360867914
1739209609.3146365;-45.120503652039325
1739209609.3146415;-38.13080360867914
1739209609.3146462;-35.57807855764607
1739209609.3146513;-38.13080360867914
1739209609.3146563;-38.13080360867914
1739209609.314661;-45.120503652039325
1739209609.314666;-45.120503652039325
1739209609.314671;-45.120503652039325
1739209609.3146758;-45.120503652039325
1739209609.3146808;-45.120503652039325
1739209609.3146856;-45.120503652039325
1739209609.3146906;-38.13080360867914
1739209609.3146956;-45.120503652039325
1739209609.3147004;-45.120503652039325
1739209609.3147054;-38.13080360867914
1739209609.3147101;-38.13080360867914
1739209609.3147151;-45.120503652039325
1739209609.3147202;-45.120503652039325
1739209609.314725;-38.13080360867914
1739209609.31473;-33.981070128970906
1739209609.314735;-45.120503652039325
1739209609.3147397;-45.120503652039325
1739209609.3147447;-32.816014438256545
1739209609.3147495;-35.57807855764607
1739209609.3147545;-45.120503652039325
1739209609.3147595;-38.13080360867914
1739209609.3147643;-33.981070128970906
1739209609.3147693;-45.120503652039325
1739209609.314774;-38.13080360867914
1739209609.314779;-35.57807855764607
1739209609.314784;-33.981070128970956
1739209609.3147888;-45.120503652039325
1739209609.3147938;-45.120503652039325
1739209609.3147988;-45.120503652039325
1739209609.3148036;-38.13080360867914
1739209609.3148086;-45.120503652039325
1739209609.3148134;-38.13080360867914
1739209609.3148184;-45.120503652039325
1739209609.3148234;-31.141103565318915
1739209609.3148282;-38.13080360867914
1739209609.3148332;-38.13080360867914
1739209609.314838;-35.57807855764607
1739209609.314843;-35.57807855764607
1739209609.314848;-38.13080360867914
1739209609.3148527;-38.13080360867914
1739209609.3148577;-38.13080360867914
1739209609.3148627;-38.13080360867914
1739209609.3148675;-45.120503652039325
1739209609.3148725;-38.13080360867914
1739209609.3148773;-45.120503652039325
1739209609.3148823;-45.120503652039325
1739209609.3148873;-38.13080360867914
1739209609.314892;-38.13080360867914
1739209609.314897;-45.120503652039325
1739209609.314902;-32.816014438256545
1739209609.3149068;-32.816014438256545
1739209609.3149118;-45.120503652039325
1739209609.3149166;-38.13080360867914
1739209609.3149216;-38.13080360867914
1739209609.3149266;-38.13080360867914
1739209609.3149314;-45.120503652039325
1739209609.3149364;-45.120503652039325
1739209609.3149412;-28.992665084841942
1739209609.3149462;-32.816014438256545
1739209609.3149512;-38.13080360867914
1739209609.314956;-45.120503652039325
1739209609.314961;-35.57807855764607
1739209609.314966;-38.13080360867914
1739209609.3149707;-38.13080360867914
1739209609.3149757;-32.816014438256545
1739209609.3149805;-45.120503652039325
1739209609.3149855;-45.120503652039325
1739209609.3149905;-32.816014438256545
1739209609.3149953;-38.13080360867914
1739209609.3150003;-45.120503652039325
1739209609.315005;-45.120503652039325
1739209609.31501;-38.13080360867914
1739209609.315015;-45.120503652039325
1739209609.3150198;-32.816014438256545
1739209609.3150249;-30.49652367304973
1739209609.3150299;-45.120503652039325
1739209609.3150346;-38.13080360867914
1739209609.3150396;-38.13080360867914
1739209609.3150444;-32.816014438256545
1739209609.3150494;-45.120503652039325
1739209609.3150544;-45.120503652039325
1739209609.3150592;-45.120503652039325
1739209609.3150642;-45.120503652039325
1739209609.315069;-35.57807855764607
1739209609.315074;-45.120503652039325
1739209609.315079;-45.120503652039325
1739209609.3150837;-38.13080360867914
1739209609.3150887;-38.13080360867914
