CAN Message; 0x77:e356d0424adaa71c
1739209587.832556;-45.120503652039325
1739209587.8325639;-45.120503652039325
1739209587.8325717;-38.13080360867914
1739209587.8325799;-29.438486411369333
1739209587.8325877;-38.13080360867914
1739209587.8325956;-45.120503652039325
1739209587.8326035;-38.13080360867914
1739209587.8326116;-30.49652367304973
1739209587.8326194;-33.981070128970906
1739209587.8326273;-38.13080360867914
1739209587.8326354;-38.13080360867914
1739209587.8326433;-45.120503652039325
1739209587.8326511;-38.13080360867914
1739209587.8326592;-45.120503652039325
1739209587.832667;-45.120503652039325
1739209587.832675;-45.120503652039325
1739209587.8326828;-45.120503652039325
1739209587.832691;-35.57807855764607
1739209587.8326988;-38.13080360867914
1739209587.8327067;-38.13080360867914
1739209587.8327148;-38.13080360867914
1739209587.8327227;-38.13080360867914
1739209587.8327305;-45.120503652039325
1739209587.8327384;-27.8777449560314
1739209587.8327465;-30.49652367304973
1739209587.8327544;-38.13080360867914
1739209587.8327622;-38.13080360867914
1739209587.8327703;-45.120503652039325
1739209587.8327782;-38.13080360867914
1739209587.832786;-38.13080360867914
1739209587.832794;-33.981070128970906
1739209587.832802;-38.13080360867914
1739209587.83281;-38.13080360867914
1739209587.8328178;-38.13080360867914
1739209587.832826;-45.120503652039325
1739209587.8328338;-38.13080360867914
1739209587.8328416;-33.981070128970906
1739209587.8328497;-28.58837851428586
1739209587.8328576;-45.120503652039325
1739209587.8328655;-38.13080360867914
1739209587.8328733;-38.13080360867914
1739209587.8328815;-38.13080360867914
1739209587.8328893;-45.120503652039325
1739209587.8328972;-45.120503652039325
1739209587.8329053;-45.120503652039325
1739209587.8329132;-45.120503652039325
1739209587.832921;-38.13080360867914
1739209587.832929;-38.13080360867914
1739209587.832937;-38.13080360867914
1739209587.8329449;-35.57807855764607
1739209587.8329527;-38.13080360867914
1739209587.8329608;-45.120503652039325
1739209587.8329687;-38.13080360867914
1739209587.8329766;-35.57807855764607
1739209587.8329844;-38.13080360867914
1739209587.8329926;-38.13080360867914
1739209587.8330004;-35.57807855764607
1739209587.8330083;-38.13080360867914
1739209587.8330164;-45.120503652039325
1739209587.8330243;-45.120503652039325
1739209587.8330321;-45.120503652039325
1739209587.83304;-38.13080360867914
1739209587.833048;-38.13080360867914
1739209587.833056;-45.120503652039325
1739209587.8330638;-38.13080360867914
1739209587.833072;-35.57807855764607
1739209587.8330798;-45.120503652039325
1739209587.8330877;-45.120503652039325
1739209587.8330958;-38.13080360867914
1739209587.8331037;-45.120503652039325
1739209587.8331115;-45.120503652039325
1739209587.8331194;-35.57807855764607
1739209587.8331275;-45.120503652039325
1739209587.8331354;-45.120503652039325
1739209587.8331432;-38.13080360867914
1739209587.8331513;-45.120503652039325
1739209587.8331592;-38.13080360867914
1739209587.833167;-31.141103565318893
1739209587.833175;-38.13080360867914
1739209587.833183;-45.120503652039325
1739209587.833191;-38.13080360867914
1739209587.8331988;-35.57807855764607
1739209587.833207;-38.13080360867914
1739209587.8332148;-38.13080360867914
1739209587.8332226;-45.120503652039325
1739209587.8332305;-45.120503652039325
1739209587.8332386;-38.13080360867914
1739209587.8332465;-45.120503652039325
1739209587.8332543;-38.13080360867914
1739209587.8332624;-45.120503652039325
1739209587.8332703;-33.981070128970906
1739209587.8332782;-45.120503652039325
1739209587.8332863;-33.981070128970906
1739209587.8332942;-32.816014438256545
1739209587.833302;-38.13080360867914
1739209587.83331;-45.120503652039325
1739209587.833318;-38.13080360867914
1739209587.8333259;-33.981070128970906
1739209587.8333337;-45.120503652039325
1739209587.8333418;-35.57807855764607
1739209587.8333497;-38.13080360867914
1739209587.8333576;-45.120503652039325
1739209587.8333654;-38.13080360867914
1739209587.8333735;-38.13080360867914
1739209587.8333814;-38.13080360867914
1739209587.8333893;-45.120503652039325
1739209587.8333974;-33.981070128970906
1739209587.8334053;-45.120503652039325
1739209587.8334131;-38.13080360867914
1739209587.833421;-31.141103565318893
1739209587.833429;-35.57807855764607
1739209587.833437;-45.120503652039325
1739209587.8334448;-38.13080360867914
1739209587.833453;-38.13080360867914
1739209587.8334608;-38.13080360867914
1739209587.8334687;-38.13080360867914
1739209587.8334765;-33.981070128970906
1739209587.8334846;-45.120503652039325
1739209587.8334925;-45.120503652039325
1739209587.8335004;-38.13080360867914
1739209587.8335085;-38.13080360867914
1739209587.8335164;-38.13080360867914
1739209587.8335242;-38.13080360867914
1739209587.8335323;-45.120503652039325
1739209587.8335402;-38.13080360867914
1739209587.833548;-32.816014438256545
1739209587.833556;-33.981070128970906
1739209587.833564;-45.120503652039325
1739209587.833572;-38.13080360867914
1739209587.8335798;-38.13080360867914
1739209587.833588;-45.120503652039325
1739209587.8335958;-45.120503652039325
1739209587.8336036;-38.13080360867914
1739209587.8336115;-35.57807855764607
1739209587.8336196;-38.13080360867914
1739209587.8336275;-45.120503652039325
1739209587.8336353;-45.120503652039325
1739209587.8336434;-38.13080360867914
1739209587.8336513;-38.13080360867914
1739209587.8336592;-35.57807855764607
1739209587.833667;-38.13080360867914
1739209587.8336751;-45.120503652039325
1739209587.833683;-38.13080360867914
1739209587.833691;-45.120503652039325
1739209587.833699;-38.13080360867914
1739209587.8337069;-45.120503652039325
1739209587.8337147;-45.120503652039325
1739209587.8337228;-45.120503652039325
1739209587.8337307;-45.120503652039325
1739209587.8337386;-35.57807855764607
1739209587.8337464;-35.57807855764607
1739209587.8337545;-45.120503652039325
1739209587.8337624;-38.13080360867914
1739209587.8337703;-35.57807855764607
1739209587.8337784;-33.981070128970906
1739209587.8337862;-45.120503652039325
1739209587.833794;-38.13080360867914
1739209587.833802;-45.120503652039325
1739209587.83381;-35.57807855764607
1739209587.833818;-35.57807855764607
1739209587.8338258;-45.120503652039325
1739209587.833834;-38.13080360867914
1739209587.8338418;-38.13080360867914
1739209587.8338497;-45.120503652039325
1739209587.8338575;-45.120503652039325
1739209587.8338656;-38.13080360867914
1739209587.8338735;-38.13080360867914
1739209587.8338814;-45.120503652039325
1739209587.8338895;-38.13080360867914
1739209587.8338974;-35.57807855764607
1739209587.8339052;-38.13080360867914
1739209587.8339133;-45.120503652039325
1739209587.8339212;-45.120503652039325
1739209587.833929;-45.120503652039325
1739209587.833937;-45.120503652039325
1739209587.833945;-38.13080360867914
1739209587.833953;-45.120503652039325
1739209587.8339608;-45.120503652039325
1739209587.8339689;-45.120503652039325
1739209587.8339767;-45.120503652039325
1739209587.8339846;-45.120503652039325
1739209587.8339925;-45.120503652039325
1739209587.8340006;-38.13080360867914
1739209587.8340085;-45.120503652039325
1739209587.8340163;-45.120503652039325
1739209587.8340244;-45.120503652039325
1739209587.8340323;-38.13080360867914
1739209587.8340402;-35.57807855764607
1739209587.834048;-38.13080360867914
1739209587.8340561;-45.120503652039325
1739209587.834064;-45.120503652039325
1739209587.8340719;-45.120503652039325
1739209587.83408;-45.120503652039325
1739209587.8340878;-38.13080360867914
1739209587.8340957;-38.13080360867914
1739209587.8341036;-45.120503652039325
1739209587.8341117;-38.13080360867914
1739209587.8341196;-45.120503652039325
1739209587.8341274;-38.13080360867914
1739209587.8341355;-45.120503652039325
1739209587.8341434;-45.120503652039325
1739209587.8341513;-45.120503652039325
1739209587.8341594;-33.981070128970906
1739209587.8341672;-35.57807855764607
1739209587.834175;-38.13080360867914
1739209587.834183;-45.120503652039325
1739209587.834191;-33.981070128970906
1739209587.834199;-33.981070128970906
1739209587.8342068;-45.120503652039325
1739209587.834215;-35.57807855764607
1739209587.8342228;-35.57807855764607
1739209587.8342307;-38.13080360867914
1739209587.8342385;-45.120503652039325
1739209587.8342466;-32.816014438256545
1739209587.8342545;-35.57807855764607
1739209587.8342624;-45.120503652039325
1739209587.8342705;-38.13080360867914
1739209587.8342783;-45.120503652039325
1739209587.8342862;-45.120503652039325
1739209587.834294;-38.13080360867914
1739209587.8343022;-38.13080360867914
1739209587.83431;-45.120503652039325
1739209587.834318;-30.49652367304973
1739209587.834326;-33.981070128970906
1739209587.834334;-45.120503652039325
1739209587.8343418;-38.13080360867914
1739209587.8343499;-35.57807855764607
1739209587.8343577;-33.981070128970906
1739209587.8343656;-45.120503652039325
1739209587.8343735;-38.13080360867914
1739209587.8343816;-45.120503652039325
1739209587.8343894;-45.120503652039325
1739209587.8343973;-45.120503652039325
1739209587.8344054;-35.57807855764607
1739209587.8344133;-45.120503652039325
1739209587.8344212;-45.120503652039325
1739209587.834429;-38.13080360867914
1739209587.8344371;-38.13080360867914
1739209587.834445;-38.13080360867914
1739209587.8344452;-45.120503652039325
1739209587.8344455;-45.120503652039325
1739209587.834446;-38.13080360867914
1739209587.8344462;-38.13080360867914
1739209587.8344464;-45.120503652039325
1739209587.8344467;-38.13080360867914
1739209587.8344471;-45.120503652039325
1739209587.8344474;-45.120503652039325
1739209587.8344476;-32.816014438256545
1739209587.8344479;-45.120503652039325
1739209587.834448;-45.120503652039325
1739209587.8344486;-35.57807855764607
1739209587.8344488;-35.57807855764607
1739209587.834449;-45.120503652039325
1739209587.8344493;-45.120503652039325
1739209587.8344495;-45.120503652039325
1739209587.83445;-38.13080360867914
1739209587.8344502;-38.13080360867914
1739209587.8344505;-35.57807855764607
1739209587.8344507;-35.57807855764607
1739209587.8344512;-45.120503652039325
1739209587.8344514;-38.13080360867914
1739209587.8344517;-33.981070128970906
1739209587.834452;-38.13080360867914
1739209587.8344522;-31.141103565318893
1739209587.8344526;-38.13080360867914
1739209587.8344529;-38.13080360867914
1739209587.834453;-45.120503652039325
1739209587.8344533;-38.13080360867914
1739209587.8344536;-45.120503652039325
1739209587.834454;-45.120503652039325
1739209587.8344543;-45.120503652039325
1739209587.8344545;-45.120503652039325
1739209587.8344548;-45.120503652039325
1739209587.8344553;-45.120503652039325
1739209587.8344555;-45.120503652039325
1739209587.8344557;-45.120503652039325
1739209587.834456;-45.120503652039325
1739209587.8344562;-38.13080360867914
1739209587.8344567;-38.13080360867914
1739209587.834457;-29.438486411369333
1739209587.8344572;-33.981070128970906
1739209587.8344574;-45.120503652039325
1739209587.8344576;-45.120503652039325
1739209587.834458;-35.57807855764607
1739209587.8344584;-38.13080360867914
1739209587.8344586;-38.13080360867914
1739209587.8344588;-45.120503652039325
1739209587.8344593;-45.120503652039325
1739209587.8344595;-45.120503652039325
1739209587.8344598;-38.13080360867914
1739209587.83446;-38.13080360867914
1739209587.8344603;-38.13080360867914
1739209587.8344607;-38.13080360867914
1739209587.834461;-32.816014438256545
1739209587.8344612;-45.120503652039325
1739209587.8344615;-30.49652367304973
1739209587.834462;-32.816014438256545
1739209587.8344622;-38.13080360867914
1739209587.8344624;-38.13080360867914
1739209587.8344626;-45.120503652039325
1739209587.834463;-45.120503652039325
1739209587.8344634;-45.120503652039325
1739209587.8344636;-45.120503652039325
1739209587.8344638;-45.120503652039325
1739209587.834464;-45.120503652039325
1739209587.8344643;-45.120503652039325
1739209587.8344648;-38.13080360867914
1739209587.834465;-38.13080360867914
1739209587.8344653;-38.13080360867914
1739209587.8344655;-45.120503652039325
1739209587.834466;-45.120503652039325
1739209587.8344662;-35.57807855764607
1739209587.8344665;-45.120503652039325
1739209587.8344667;-45.120503652039325
1739209587.834467;-38.13080360867914
1739209587.8344674;-45.120503652039325
1739209587.8344676;-45.120503652039325
1739209587.834468;-45.120503652039325
1739209587.8344681;-45.120503652039325
1739209587.8344684;-38.13080360867914
1739209587.8344688;-38.13080360867914
1739209587.834469;-38.13080360867914
1739209587.8344693;-38.13080360867914
1739209587.8344696;-32.816014438256545
1739209587.83447;-35.57807855764607
1739209587.8344703;-45.120503652039325
1739209587.8344705;-38.13080360867914
1739209587.8344707;-32.816014438256545
1739209587.834471;-45.120503652039325
1739209587.8344715;-38.13080360867914
1739209587.8344717;-38.13080360867914
1739209587.834472;-45.120503652039325
1739209587.8344722;-45.120503652039325
1739209587.8344727;-35.57807855764607
1739209587.834473;-45.120503652039325
1739209587.8344731;-33.981070128970906
1739209587.8344734;-35.57807855764607
1739209587.8344736;-38.13080360867914
1739209587.834474;-38.13080360867914
1739209587.8344743;-45.120503652039325
1739209587.8344746;-33.981070128970906
1739209587.8344748;-38.13080360867914
1739209587.834475;-45.120503652039325
1739209587.8344755;-45.120503652039325
1739209587.8344758;-45.120503652039325
1739209587.834476;-45.120503652039325
1739209587.8344762;-38.13080360867914
1739209587.8344767;-45.120503652039325
1739209587.834477;-45.120503652039325
1739209587.8344772;-35.57807855764607
1739209587.8344774;-38.13080360867914
1739209587.8344777;-38.13080360867914
1739209587.8344781;-35.57807855764607
1739209587.8344784;-35.57807855764607
1739209587.8344786;-38.13080360867914
1739209587.8344789;-45.120503652039325
1739209587.834479;-31.141103565318915
1739209587.8344796;-33.981070128970906
1739209587.8344798;-38.13080360867914
1739209587.83448;-45.120503652039325
1739209587.8344803;-45.120503652039325
1739209587.8344808;-45.120503652039325
1739209587.834481;-38.13080360867914
1739209587.8344812;-38.13080360867914
1739209587.8344815;-33.981070128970906
1739209587.8344817;-45.120503652039325
1739209587.8344822;-45.120503652039325
1739209587.8344824;-45.120503652039325
1739209587.8344827;-38.13080360867914
1739209587.834483;-35.57807855764607
1739209587.8344831;-38.13080360867914
1739209587.8344836;-45.120503652039325
1739209587.8344839;-33.981070128970906
1739209587.834484;-38.13080360867914
1739209587.8344843;-38.13080360867914
1739209587.8344848;-45.120503652039325
1739209587.834485;-38.13080360867914
1739209587.8344853;-38.13080360867914
1739209587.8344855;-38.13080360867914
1739209587.8344858;-35.57807855764607
1739209587.8344862;-38.13080360867914
1739209587.8344865;-45.120503652039325
1739209587.8344867;-45.120503652039325
1739209587.834487;-45.120503652039325
1739209587.8344874;-45.120503652039325
1739209587.8344877;-45.120503652039325
1739209587.834488;-38.13080360867914
1739209587.8344882;-38.13080360867914
1739209587.8344884;-38.13080360867914
1739209587.8344889;-45.120503652039325
1739209587.834489;-38.13080360867914
