CAN Message; 0x1a7:0000e4c274b67cad
1739209878.6545248;-45.120503652039325
1739209878.654531;-45.120503652039325
1739209878.6545372;-45.120503652039325
1739209878.6545436;-31.141103565318915
1739209878.6545498;-38.13080360867914
1739209878.654556;-38.13080360867914
1739209878.6545625;-45.120503652039325
1739209878.6545687;-45.120503652039325
1739209878.6545749;-38.13080360867914
1739209878.6545813;-38.13080360867914
1739209878.6545875;-45.120503652039325
1739209878.6545937;-31.14110356531892
1739209878.6546001;-45.120503652039325
1739209878.6546063;-38.13080360867914
1739209878.6546125;-38.13080360867914
1739209878.654619;-38.13080360867914
1739209878.6546252;-38.13080360867914
1739209878.6546314;-45.120503652039325
1739209878.6546378;-38.13080360867914
1739209878.654644;-31.141103565318915
1739209878.6546502;-38.13080360867914
1739209878.6546564;-38.13080360867914
1739209878.6546628;-32.816014438256545
1739209878.654669;-31.141103565318915
1739209878.6546752;-45.120503652039325
1739209878.6546817;-38.13080360867914
1739209878.654688;-45.120503652039325
1739209878.654694;-33.981070128970906
1739209878.6547005;-38.13080360867914
1739209878.6547067;-45.120503652039325
1739209878.654713;-38.13080360867914
1739209878.6547194;-45.120503652039325
1739209878.6547256;-45.120503652039325
1739209878.6547318;-38.13080360867914
1739209878.6547382;-45.120503652039325
1739209878.6547444;-38.13080360867914
1739209878.6547506;-35.57807855764607
1739209878.6547568;-33.981070128970906
1739209878.6547632;-45.120503652039325
1739209878.6547694;-38.13080360867914
1739209878.6547756;-32.816014438256545
1739209878.654782;-38.13080360867914
1739209878.6547883;-45.120503652039325
1739209878.6547945;-33.981070128970906
1739209878.654801;-33.981070128970906
1739209878.654807;-38.13080360867914
1739209878.6548133;-45.120503652039325
1739209878.6548197;-45.120503652039325
1739209878.654826;-35.57807855764607
1739209878.6548321;-33.981070128970906
1739209878.6548386;-45.120503652039325
1739209878.6548448;-31.141103565318915
1739209878.654851;-28.992665084841942
1739209878.6548574;-45.120503652039325
1739209878.6548636;-35.57807855764607
1739209878.6548698;-35.57807855764607
1739209878.654876;-45.120503652039325
1739209878.6548824;-45.120503652039325
1739209878.6548886;-33.981070128970906
1739209878.6548948;-32.816014438256545
1739209878.6549013;-38.13080360867914
1739209878.6549075;-45.120503652039325
1739209878.6549137;-38.13080360867914
1739209878.65492;-35.57807855764607
1739209878.6549263;-38.13080360867914
1739209878.6549325;-32.816014438256545
1739209878.654939;-27.8777449560314
1739209878.6549451;-45.120503652039325
1739209878.6549513;-26.991370085610722
1739209878.6549578;-25.252786309376837
1739209878.654964;-38.13080360867914
1739209878.6549702;-45.120503652039325
1739209878.6549764;-33.981070128970906
1739209878.6549828;-38.13080360867914
1739209878.654989;-35.57807855764607
1739209878.6549952;-35.57807855764607
1739209878.6550016;-35.57807855764607
1739209878.6550078;-35.57807855764607
1739209878.655014;-31.141103565318893
1739209878.6550205;-38.13080360867914
1739209878.6550267;-45.120503652039325
1739209878.6550329;-38.13080360867914
1739209878.6550393;-45.120503652039325
1739209878.6550455;-45.120503652039325
1739209878.6550517;-45.120503652039325
1739209878.6550581;-45.120503652039325
1739209878.6550643;-45.120503652039325
1739209878.6550705;-35.57807855764607
1739209878.655077;-38.13080360867914
1739209878.6550832;-38.13080360867914
1739209878.6550894;-32.816014438256545
1739209878.6550956;-38.13080360867914
1739209878.655102;-38.13080360867914
1739209878.6551082;-35.57807855764607
1739209878.6551144;-38.13080360867914
1739209878.6551208;-33.981070128970906
1739209878.655127;-45.120503652039325
1739209878.6551332;-45.120503652039325
1739209878.6551397;-35.57807855764607
1739209878.655146;-45.120503652039325
1739209878.655152;-45.120503652039325
1739209878.6551585;-45.120503652039325
1739209878.6551647;-35.57807855764607
1739209878.655171;-33.981070128970906
1739209878.6551774;-45.120503652039325
1739209878.6551836;-38.13080360867914
1739209878.6551898;-45.120503652039325
1739209878.655196;-38.13080360867914
1739209878.6552024;-33.981070128970906
1739209878.6552086;-45.120503652039325
1739209878.6552148;-45.120503652039325
1739209878.6552212;-45.120503652039325
1739209878.6552274;-45.120503652039325
1739209878.6552336;-45.120503652039325
1739209878.65524;-35.57807855764607
1739209878.6552463;-32.816014438256545
1739209878.6552525;-38.13080360867914
1739209878.655259;-45.120503652039325
1739209878.655265;-38.13080360867914
1739209878.6552713;-38.13080360867914
1739209878.6552777;-38.13080360867914
1739209878.655284;-45.120503652039325
1739209878.6552901;-38.13080360867914
1739209878.6552966;-33.981070128970906
1739209878.6553028;-38.13080360867914
1739209878.655309;-38.13080360867914
1739209878.6553152;-38.13080360867914
1739209878.6553216;-33.981070128970906
1739209878.6553278;-35.57807855764607
1739209878.655334;-31.141103565318915
1739209878.6553404;-45.120503652039325
1739209878.6553466;-33.981070128970906
1739209878.6553528;-45.120503652039325
1739209878.6553593;-38.13080360867914
1739209878.6553655;-38.13080360867914
1739209878.6553717;-45.120503652039325
1739209878.655378;-45.120503652039325
1739209878.6553843;-38.13080360867914
1739209878.6553905;-38.13080360867914
1739209878.655397;-33.981070128970906
1739209878.6554031;-45.120503652039325
1739209878.6554093;-33.981070128970906
1739209878.6554155;-38.13080360867914
1739209878.655422;-33.981070128970906
1739209878.6554282;-38.13080360867914
1739209878.6554344;-45.120503652039325
1739209878.6554408;-45.120503652039325
1739209878.655447;-38.13080360867914
1739209878.6554532;-35.57807855764607
1739209878.6554596;-38.13080360867914
1739209878.6554658;-35.57807855764607
1739209878.655472;-38.13080360867914
1739209878.6554785;-45.120503652039325
1739209878.6554847;-45.120503652039325
1739209878.6554909;-45.120503652039325
1739209878.6554973;-38.13080360867914
1739209878.6555035;-38.13080360867914
1739209878.6555097;-38.13080360867914
1739209878.6555161;-45.120503652039325
1739209878.6555223;-28.992665084841942
1739209878.6555285;-31.141103565318915
1739209878.6555347;-38.13080360867914
1739209878.6555412;-31.141103565318915
1739209878.6555474;-28.992665084841942
1739209878.6555536;-33.981070128970906
1739209878.65556;-27.8777449560314
1739209878.6555662;-31.141103565318915
1739209878.6555724;-31.141103565318915
1739209878.6555789;-23.273589343863303
1739209878.655585;-27.877744956031414
1739209878.6555912;-33.981070128970906
1739209878.6555977;-31.14110356531892
1739209878.655604;-31.141103565318915
1739209878.65561;-38.13080360867914
1739209878.6556165;-26.487275050834715
1739209878.6556227;-38.13080360867914
1739209878.655629;-35.57807855764607
1739209878.6556354;-29.438486411369347
1739209878.6556416;-28.992665084841942
1739209878.6556478;-28.992665084841942
1739209878.655654;-30.49652367304973
1739209878.6556604;-45.120503652039325
1739209878.6556666;-45.120503652039325
1739209878.6556728;-33.981070128970906
1739209878.6556792;-28.218542851754187
1739209878.6556854;-38.13080360867914
1739209878.6556916;-32.816014438256545
1739209878.655698;-45.120503652039325
1739209878.6557043;-35.57807855764607
1739209878.6557105;-45.120503652039325
1739209878.655717;-31.141103565318893
1739209878.655723;-30.49652367304973
1739209878.6557293;-38.13080360867914
1739209878.6557357;-31.141103565318915
1739209878.655742;-28.992665084841942
1739209878.6557481;-32.816014438256545
1739209878.6557543;-31.141103565318943
1739209878.6557608;-33.981070128970906
1739209878.655767;-45.120503652039325
1739209878.6557732;-33.981070128970906
1739209878.6557796;-26.991370085610736
1739209878.6557858;-32.81601443825658
1739209878.655792;-32.81601443825658
1739209878.6557984;-30.49652367304973
1739209878.6558046;-45.120503652039325
1739209878.6558108;-45.120503652039325
1739209878.6558173;-30.49652367304976
1739209878.6558235;-33.981070128970956
1739209878.6558297;-45.120503652039325
1739209878.655836;-26.487275050834725
1739209878.6558423;-25.252786309376837
1739209878.6558485;-38.13080360867914
1739209878.655855;-38.13080360867914
1739209878.6558611;-38.13080360867914
1739209878.6558673;-38.13080360867914
1739209878.6558735;-33.981070128970906
1739209878.65588;-31.141103565318943
1739209878.6558862;-33.981070128970906
1739209878.6558924;-35.57807855764607
1739209878.6558988;-28.588378514285886
1739209878.655905;-32.81601443825658
1739209878.6559112;-26.991370085610722
1739209878.6559176;-30.49652367304973
1739209878.6559238;-45.120503652039325
1739209878.65593;-38.13080360867914
1739209878.6559365;-38.13080360867914
1739209878.6559427;-24.746238672633048
1739209878.6559489;-32.81601443825658
1739209878.6559553;-32.81601443825658
1739209878.6559615;-45.120503652039325
1739209878.6559677;-38.13080360867914
1739209878.655974;-38.13080360867914
1739209878.6559803;-33.981070128970906
1739209878.6559865;-31.141103565318915
1739209878.6559927;-45.120503652039325
1739209878.6559992;-38.13080360867914
1739209878.6560054;-45.120503652039325
1739209878.6560116;-38.13080360867914
1739209878.656018;-29.438486411369347
1739209878.6560242;-29.438486411369333
1739209878.6560287;-45.120503652039325
1739209878.6560335;-30.49652367304973
1739209878.656038;-26.991370085610736
1739209878.6560426;-33.981070128970906
1739209878.656047;-29.438486411369333
1739209878.6560519;-28.992665084841942
1739209878.6560564;-45.120503652039325
1739209878.656061;-24.438645034577675
1739209878.6560657;-33.981070128970906
1739209878.6560702;-38.13080360867914
1739209878.6560748;-31.141103565318915
1739209878.6560795;-27.267205301931607
1739209878.656084;-30.49652367304973
1739209878.6560886;-38.13080360867914
1739209878.6560931;-45.120503652039325
1739209878.656098;-29.438486411369347
1739209878.6561024;-38.13080360867914
1739209878.656107;-25.826314394896364
1739209878.6561117;-26.035653463252796
1739209878.6561162;-33.981070128970906
1739209878.6561208;-30.49652367304973
1739209878.6561255;-29.438486411369333
1739209878.65613;-45.120503652039325
1739209878.6561346;-27.267205301931607
1739209878.6561391;-31.141103565318915
1739209878.656144;-35.57807855764607
1739209878.6561484;-25.62660358559016
1739209878.656153;-27.8777449560314
1739209878.6561577;-38.13080360867914
1739209878.6561623;-38.13080360867914
1739209878.6561668;-38.13080360867914
1739209878.6561713;-32.816014438256545
1739209878.656176;-29.438486411369333
1739209878.6561806;-31.141103565318915
1739209878.6561852;-35.57807855764607
1739209878.65619;-45.120503652039325
1739209878.6561944;-26.487275050834725
1739209878.656199;-25.826314394896354
1739209878.6562037;-38.13080360867914
1739209878.6562083;-38.13080360867914
1739209878.6562128;-45.120503652039325
1739209878.6562173;-31.141103565318893
1739209878.656222;-28.992665084841967
1739209878.6562266;-38.13080360867914
1739209878.6562312;-31.141103565318915
1739209878.656236;-45.120503652039325
1739209878.6562405;-45.120503652039325
1739209878.656245;-32.81601443825658
1739209878.6562495;-33.981070128970906
1739209878.6562543;-38.13080360867914
1739209878.6562588;-38.13080360867914
1739209878.6562634;-33.981070128970906
1739209878.6562681;-32.816014438256545
1739209878.6562726;-26.991370085610722
1739209878.6562772;-28.588378514285886
1739209878.656282;-35.57807855764607
1739209878.6562865;-45.120503652039325
1739209878.656291;-45.120503652039325
1739209878.6562955;-28.992665084841942
1739209878.6563003;-31.141103565318915
1739209878.6563048;-45.120503652039325
1739209878.6563094;-27.267205301931607
1739209878.6563141;-38.13080360867914
1739209878.6563187;-38.13080360867914
1739209878.6563232;-45.120503652039325
1739209878.656328;-38.13080360867914
1739209878.6563325;-38.13080360867914
1739209878.656337;-45.120503652039325
1739209878.6563416;-38.13080360867914
1739209878.6563463;-38.13080360867914
1739209878.6563509;-45.120503652039325
1739209878.6563554;-38.13080360867914
1739209878.6563601;-38.13080360867914
1739209878.6563647;-38.13080360867914
1739209878.6563692;-45.120503652039325
1739209878.6563737;-45.120503652039325
1739209878.6563785;-45.120503652039325
1739209878.656383;-29.438486411369347
1739209878.6563876;-38.13080360867914
1739209878.6563923;-38.13080360867914
1739209878.6563969;-33.981070128970906
1739209878.6564014;-45.120503652039325
1739209878.6564062;-38.13080360867914
1739209878.6564107;-45.120503652039325
1739209878.6564152;-45.120503652039325
1739209878.6564198;-31.141103565318915
1739209878.6564245;-45.120503652039325
1739209878.656429;-45.120503652039325
1739209878.6564336;-38.13080360867914
1739209878.6564384;-32.816014438256545
1739209878.6564429;-38.13080360867914
1739209878.6564474;-38.13080360867914
1739209878.6564522;-45.120503652039325
1739209878.6564567;-38.13080360867914
1739209878.6564612;-32.816014438256545
1739209878.6564658;-38.13080360867914
1739209878.6564705;-45.120503652039325
1739209878.656475;-45.120503652039325
1739209878.6564796;-38.13080360867914
1739209878.6564844;-38.13080360867914
1739209878.656489;-45.120503652039325
1739209878.6564934;-38.13080360867914
1739209878.656498;-45.120503652039325
1739209878.6565027;-45.120503652039325
1739209878.6565073;-35.57807855764607
1739209878.6565118;-38.13080360867914
1739209878.6565166;-45.120503652039325
1739209878.656521;-38.13080360867914
1739209878.6565256;-35.57807855764607
1739209878.6565304;-33.981070128970906
1739209878.656535;-45.120503652039325
1739209878.6565394;-38.13080360867914
1739209878.656544;-45.120503652039325
1739209878.6565487;-33.981070128970906
1739209878.6565533;-38.13080360867914
1739209878.6565578;-38.13080360867914
1739209878.6565626;-35.57807855764607
1739209878.656567;-33.981070128970906
1739209878.6565716;-45.120503652039325
1739209878.6565764;-45.120503652039325
1739209878.656581;-45.120503652039325
1739209878.6565855;-45.120503652039325
1739209878.65659;-45.120503652039325
1739209878.6565948;-45.120503652039325
1739209878.6565993;-45.120503652039325
1739209878.6566038;-38.13080360867914
1739209878.6566086;-38.13080360867914
1739209878.656613;-38.13080360867914
1739209878.6566176;-45.120503652039325
1739209878.6566222;-38.13080360867914
1739209878.656627;-35.57807855764607
1739209878.6566315;-35.57807855764607
1739209878.656636;-38.13080360867914
1739209878.6566408;-38.13080360867914
1739209878.6566453;-38.13080360867914
1739209878.6566498;-38.13080360867914
1739209878.6566546;-45.120503652039325
1739209878.6566591;-38.13080360867914
1739209878.6566637;-35.57807855764607
1739209878.6566682;-38.13080360867914
1739209878.656673;-45.120503652039325
1739209878.6566775;-38.13080360867914
1739209878.656682;-45.120503652039325
1739209878.6566868;-38.13080360867914
1739209878.6566913;-45.120503652039325
1739209878.6566958;-45.120503652039325
1739209878.6567004;-38.13080360867914
1739209878.6567051;-45.120503652039325
1739209878.6567097;-45.120503652039325
1739209878.6567142;-38.13080360867914
1739209878.656719;-35.57807855764607
